miRNA,SRR18292097,SRR18292098,SRR18292099,SRR18292101,SRR18292102,SRR18292104
hsa-let-7a-3p,68.71,10.58,15.15,41.81,12.52,11.81
hsa-let-7a-5p,1931.71,1147.19,911.03,1828.96,3728.64,3189.77
hsa-let-7b-3p,13.46,0.59,1.31,20.36,7.07,6.27
hsa-let-7b-5p,3126.08,389.58,283.78,5764.97,814.59,774.7
hsa-let-7c-3p,0.0,0.0,0.0,0.0,0.2,0.0
hsa-let-7c-5p,96.9,4.51,36.29,38.44,119.14,78.06
hsa-let-7d-3p,216.24,15.68,21.14,351.48,90.06,86.18
hsa-let-7d-5p,400.79,139.72,100.46,650.3,593.07,498.81
hsa-let-7e-3p,0.0,0.0,0.0,33.5,7.47,7.94
hsa-let-7e-5p,0.98,1.37,0.37,405.34,381.65,481.1
hsa-let-7f-1-3p,11.08,1.76,2.24,17.47,1.82,2.58
hsa-let-7f-2-3p,2.1,0.0,0.19,3.25,0.0,0.0
hsa-let-7f-5p,2791.34,3994.39,3692.01,2319.72,4451.75,4428.04
hsa-let-7g-3p,0.7,0.39,0.19,1.69,0.0,0.37
hsa-let-7g-5p,10032.85,3797.45,3538.98,6527.57,2404.38,2393.48
hsa-let-7i-3p,5.19,0.2,0.0,3.86,1.01,0.0
hsa-let-7i-5p,4463.77,862.25,1401.53,7283.18,1572.43,1458.97
hsa-miR-1-3p,22.72,0.39,0.75,6.87,3.03,5.17
hsa-miR-100-5p,52.87,10.19,14.22,106.52,85.21,110.54
hsa-miR-101-2-5p,0.0,5.68,3.74,0.0,0.4,0.74
hsa-miR-101-3p,1630.77,66.82,106.26,347.5,59.77,82.86
hsa-miR-101-5p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-10393-3p,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,32.14,19.64,0.0,0.2,0.37
hsa-miR-10394-5p,0.0,0.78,0.94,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.37,0.12,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.12,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-10396b-3p,0.0,0.2,0.0,0.0,0.0,0.18
hsa-miR-10397-3p,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-10399-3p,6.03,5.29,5.61,9.4,27.26,21.78
