miRNA,SRR1014667,SRR1014668,SRR1014669
hsa-miR-1293,0.05,0.06,0.0
hsa-miR-1294,0.82,0.13,0.38
hsa-miR-1296-5p,2.61,2.17,4.81
hsa-miR-1298-3p,0.0,0.0,0.06
hsa-miR-1299,0.24,0.06,0.0
hsa-miR-1301-3p,0.44,0.64,0.25
hsa-miR-1302,0.05,0.0,0.0
hsa-miR-1303,1.79,3.52,2.53
hsa-miR-1304-3p,0.05,0.0,0.0
hsa-miR-1304-5p,0.48,0.77,0.76
hsa-miR-1306-3p,0.05,0.0,0.25
hsa-miR-1306-5p,0.19,1.22,0.0
hsa-miR-1307-3p,59.78,76.76,61.5
hsa-miR-1307-5p,8.28,51.94,16.96
hsa-miR-130a-3p,0.0,2.37,0.82
hsa-miR-130b-3p,198.93,437.61,182.86
hsa-miR-130b-5p,3.53,0.7,0.82
hsa-miR-132-3p,6.58,2.88,7.85
hsa-miR-132-5p,1.02,0.0,0.19
hsa-miR-133a-3p,0.19,1.66,0.63
hsa-miR-134-3p,0.0,0.0,0.06
hsa-miR-134-5p,0.0,0.19,0.0
hsa-miR-1343-3p,0.1,0.13,0.25
hsa-miR-135a-2-3p,0.0,0.0,0.19
hsa-miR-135a-5p,0.1,0.0,0.0
hsa-miR-135b-3p,2.08,1.28,3.67
hsa-miR-135b-5p,27.15,8.32,23.22
hsa-miR-136-3p,0.1,0.0,0.06
hsa-miR-138-1-3p,0.0,0.0,0.06
hsa-miR-139-3p,0.05,0.0,0.0
hsa-miR-139-5p,0.34,1.34,1.39
hsa-miR-140-3p,99.08,189.48,111.49
hsa-miR-140-5p,1.45,0.77,2.09
hsa-miR-141-3p,15603.02,8679.05,16958.1
hsa-miR-141-5p,103.44,52.07,146.67
hsa-miR-142-3p,37.95,4.99,37.39
hsa-miR-142-5p,1581.55,2651.64,2586.34
hsa-miR-143-3p,5.18,8.32,7.21
hsa-miR-144-3p,0.29,0.06,0.38
hsa-miR-144-5p,0.82,0.58,0.57
hsa-miR-1468-5p,0.44,0.38,0.32
hsa-miR-146a-5p,197.87,242.12,271.44
hsa-miR-146b-3p,0.87,0.32,0.63
hsa-miR-146b-5p,1021.97,929.66,1790.62
hsa-miR-147b-3p,7.74,7.29,4.87
hsa-miR-147b-5p,0.53,0.0,0.0
hsa-miR-148a-3p,28895.93,16511.73,29189.22
hsa-miR-148a-5p,121.44,331.1,312.88
hsa-miR-148b-3p,218.05,156.79,173.94
hsa-miR-148b-5p,58.66,48.23,82.32
hsa-miR-149-5p,0.29,0.64,0.25
hsa-miR-150-3p,9.05,22.07,27.52
hsa-miR-150-5p,486.98,569.9,659.74
hsa-miR-151a-3p,4496.57,5556.85,7913.96
hsa-miR-151a-5p,909.19,514.25,1440.97
hsa-miR-151b,3.34,2.24,3.73
hsa-miR-152-3p,1.89,1.34,1.83
hsa-miR-152-5p,0.19,0.45,0.06
hsa-miR-153-3p,10.26,0.77,6.39
hsa-miR-153-5p,0.05,0.0,0.19
hsa-miR-1538,0.0,0.0,0.06
hsa-miR-155-5p,163.45,127.75,239.36
hsa-miR-15a-3p,0.15,0.0,0.19
hsa-miR-15a-5p,154.26,59.3,89.66
hsa-miR-15b-3p,16.12,29.55,19.49
hsa-miR-15b-5p,147.09,52.97,213.23
hsa-miR-16-1-3p,0.29,0.19,0.32
hsa-miR-16-2-3p,8.23,24.82,20.69
hsa-miR-16-5p,3922.38,7290.99,7025.87
hsa-miR-17-3p,63.21,54.37,100.67
hsa-miR-17-5p,474.1,419.96,745.99
hsa-miR-181a-2-3p,66.65,31.09,55.62
hsa-miR-181a-3p,0.29,1.28,2.21
hsa-miR-181a-5p,3982.06,2920.76,5803.25
hsa-miR-181b-2-3p,0.29,0.0,0.7
hsa-miR-181b-5p,391.87,465.37,611.4
hsa-miR-181c-3p,18.63,22.07,25.5
hsa-miR-181c-5p,390.32,327.46,417.98
hsa-miR-181d-3p,0.0,0.13,0.19
hsa-miR-181d-5p,69.65,45.67,75.29
hsa-miR-182-3p,0.15,0.13,0.38
hsa-miR-182-5p,29762.14,20996.01,24697.55
hsa-miR-1825,0.05,0.0,0.0
hsa-miR-183-3p,2.95,5.95,10.44
hsa-miR-183-5p,8433.09,7491.08,9797.46
hsa-miR-184,1.6,2.37,1.39
hsa-miR-1843,12.25,13.75,8.86
hsa-miR-185-3p,0.68,2.69,1.27
hsa-miR-185-5p,2.95,3.58,2.78
hsa-miR-186-3p,0.1,0.0,0.0
hsa-miR-186-5p,2915.03,2545.45,2722.44
hsa-miR-188-3p,0.82,1.28,1.96
hsa-miR-188-5p,1.31,1.73,3.35
hsa-miR-18a-3p,3.19,5.18,6.52
hsa-miR-18a-5p,39.88,16.82,35.81
hsa-miR-18b-5p,0.0,0.06,0.06
hsa-miR-1909-3p,0.0,0.0,0.13
hsa-miR-190a-3p,0.29,0.13,0.82
hsa-miR-190a-5p,8.91,1.15,9.93
hsa-miR-190b-5p,2.03,1.41,3.54
hsa-miR-191-3p,1.26,2.24,1.65
hsa-miR-191-5p,32176.88,47911.71,67379.11
hsa-miR-1910-5p,0.39,0.13,0.13
hsa-miR-192-3p,5.37,24.31,13.73
hsa-miR-192-5p,219373.53,324932.36,311382.17
hsa-miR-193a-3p,51.79,23.73,9.17
hsa-miR-193a-5p,1.4,1.54,0.25
hsa-miR-193b-3p,5.47,8.19,6.39
hsa-miR-193b-5p,0.29,0.26,0.32
hsa-miR-194-3p,9.2,14.97,22.08
hsa-miR-194-5p,6842.05,8372.58,10788.12
hsa-miR-195-3p,0.24,0.38,0.38
hsa-miR-195-5p,2.23,0.83,2.72
hsa-miR-196a-1-3p,3.29,1.47,2.66
hsa-miR-196a-3p,0.0,0.26,0.0
hsa-miR-196a-5p,331.41,272.57,407.35
hsa-miR-196b-3p,0.29,0.19,0.25
hsa-miR-196b-5p,131.85,32.62,105.79
hsa-miR-197-3p,5.71,6.46,10.06
hsa-miR-197-5p,0.19,0.45,0.19
hsa-miR-1976,0.05,0.0,0.0
hsa-miR-199a-3p,0.34,0.13,0.0
hsa-miR-199a-5p,0.0,0.06,0.25
hsa-miR-199b-3p,0.0,0.0,0.44
hsa-miR-199b-5p,0.1,0.0,0.0
hsa-miR-19a-3p,979.57,2682.54,696.32
hsa-miR-19a-5p,0.48,0.26,0.7
hsa-miR-19b-1-5p,0.34,0.45,0.25
hsa-miR-19b-3p,4277.41,11805.6,3244.88
hsa-miR-200a-3p,1246.79,1131.35,1800.3
hsa-miR-200a-5p,70.13,94.61,117.88
hsa-miR-200b-3p,2776.21,2339.98,4967.29
hsa-miR-200b-5p,71.39,28.59,23.22
hsa-miR-200c-3p,623.62,1143.0,1652.11
hsa-miR-200c-5p,0.24,0.13,0.51
hsa-miR-203a-3p,1565.91,1178.18,991.99
hsa-miR-203a-5p,0.34,0.0,0.0
hsa-miR-203b-3p,12.58,15.99,5.31
hsa-miR-204-3p,0.0,0.06,0.0
hsa-miR-204-5p,106.34,47.91,107.56
hsa-miR-208b-3p,0.1,0.13,0.0
hsa-miR-20a-3p,5.47,2.05,8.04
hsa-miR-20a-5p,399.8,224.91,460.12
hsa-miR-21-3p,1208.12,895.89,1141.76
hsa-miR-21-5p,19610.44,9426.08,27852.02
hsa-miR-210-3p,73.86,121.99,63.34
hsa-miR-210-5p,0.19,0.06,0.38
hsa-miR-211-5p,0.68,0.32,0.76
hsa-miR-2110,0.77,1.6,0.95
hsa-miR-2114-3p,0.05,0.0,0.0
hsa-miR-2114-5p,0.0,0.06,0.0
hsa-miR-2115-3p,0.19,0.0,0.0
hsa-miR-2116-3p,0.24,0.45,0.0
hsa-miR-2116-5p,0.0,0.06,0.38
hsa-miR-212-3p,2.57,4.73,5.19
hsa-miR-212-5p,3.68,1.34,1.9
hsa-miR-215-3p,6.0,2.62,6.26
hsa-miR-215-5p,19236.24,20514.52,18432.67
hsa-miR-218-5p,0.05,0.13,0.0
hsa-miR-219a-1-3p,0.53,0.64,0.63
hsa-miR-219a-2-3p,0.05,0.0,0.0
hsa-miR-219a-5p,0.92,0.26,0.13
hsa-miR-219b-3p,0.0,0.32,0.44
hsa-miR-219b-5p,0.0,0.06,0.0
hsa-miR-22-3p,1458.65,3625.44,1609.85
hsa-miR-22-5p,0.29,0.77,0.44
hsa-miR-221-3p,907.3,2762.69,1474.38
hsa-miR-221-5p,15.97,13.05,47.9
hsa-miR-222-3p,376.81,819.38,1048.68
hsa-miR-222-5p,1.31,7.74,12.59
hsa-miR-223-3p,0.0,0.19,0.0
hsa-miR-224-3p,0.44,0.64,1.14
hsa-miR-224-5p,71.05,104.4,76.43
hsa-miR-2276-3p,0.44,0.9,0.38
hsa-miR-2277-3p,0.39,0.0,0.19
hsa-miR-2277-5p,0.48,0.9,0.63
hsa-miR-2278,0.15,0.13,0.19
hsa-miR-2355-5p,0.0,0.32,0.51
hsa-miR-23a-3p,100.87,320.68,207.53
hsa-miR-23b-3p,68.68,118.85,155.02
hsa-miR-23b-5p,0.05,0.0,0.06
hsa-miR-24-1-5p,0.05,0.0,0.25
hsa-miR-24-2-5p,4.74,5.05,2.66
hsa-miR-24-3p,34.8,13.11,32.21
hsa-miR-2467-5p,8.52,2.49,9.81
hsa-miR-25-3p,3493.82,3802.76,3556.56
hsa-miR-25-5p,7.7,17.27,25.94
hsa-miR-26a-1-3p,0.34,0.32,0.63
hsa-miR-26a-2-3p,0.24,0.06,0.76
hsa-miR-26a-5p,8663.67,3880.42,7598.29
hsa-miR-26b-3p,1.6,2.49,2.66
hsa-miR-26b-5p,1198.3,474.65,1400.41
hsa-miR-27a-3p,294.82,728.03,562.3
hsa-miR-27a-5p,2.18,1.47,7.21
hsa-miR-27b-3p,11030.74,9827.42,12837.21
hsa-miR-27b-5p,12.25,10.17,31.57
hsa-miR-28-3p,698.25,1175.43,918.09
hsa-miR-28-5p,20.38,23.92,55.11
hsa-miR-296-3p,0.05,0.13,0.32
hsa-miR-299-3p,0.0,0.0,0.13
hsa-miR-29a-3p,640.51,942.52,767.31
hsa-miR-29a-5p,1.94,0.96,1.27
hsa-miR-29b-1-5p,0.1,0.19,0.13
hsa-miR-29b-2-5p,0.15,0.13,0.06
hsa-miR-29b-3p,43.95,8.89,40.87
hsa-miR-29c-3p,27.54,17.14,21.51
hsa-miR-29c-5p,0.68,0.26,0.38
hsa-miR-301a-3p,286.4,97.49,180.9
hsa-miR-301a-5p,0.29,0.0,0.19
hsa-miR-301b-3p,96.03,77.34,77.19
hsa-miR-3064-5p,0.39,0.26,0.0
hsa-miR-3065-3p,0.24,0.0,0.06
hsa-miR-3065-5p,0.44,0.0,1.08
hsa-miR-3074-3p,0.24,0.0,0.0
hsa-miR-3074-5p,0.0,0.45,0.95
hsa-miR-30a-3p,0.15,0.13,0.13
hsa-miR-30a-5p,6.05,7.55,8.35
hsa-miR-30b-3p,0.39,0.83,1.77
hsa-miR-30b-5p,520.32,385.67,464.74
hsa-miR-30c-1-3p,4.11,7.42,18.67
hsa-miR-30c-5p,144.53,65.38,166.34
hsa-miR-30d-3p,53.05,21.49,73.9
hsa-miR-30d-5p,3459.75,3770.71,6614.15
hsa-miR-30e-3p,116.21,64.42,121.36
hsa-miR-30e-5p,1075.35,613.14,1093.92
hsa-miR-31-3p,0.15,0.06,0.19
hsa-miR-31-5p,40.66,28.15,54.92
hsa-miR-3116,1.45,0.9,0.0
hsa-miR-3122,0.0,0.0,0.25
hsa-miR-3124-5p,0.1,0.13,0.25
hsa-miR-3127-5p,2.52,3.39,1.46
hsa-miR-3128,0.19,0.0,0.13
hsa-miR-3129-3p,0.0,0.19,0.0
hsa-miR-3130-3p,0.1,0.0,0.0
hsa-miR-3130-5p,0.34,0.0,0.0
hsa-miR-3131,0.24,0.45,0.25
hsa-miR-3133,0.1,0.13,0.13
hsa-miR-3136-5p,0.39,0.13,0.7
hsa-miR-3138,0.0,0.0,0.13
hsa-miR-3139,0.1,0.0,0.0
hsa-miR-3140-3p,0.34,0.0,0.13
hsa-miR-3143,0.05,0.19,0.0
hsa-miR-3144-3p,2.08,4.03,3.86
hsa-miR-3144-5p,0.1,0.0,0.0
hsa-miR-3145-3p,0.58,0.26,0.76
hsa-miR-3145-5p,0.48,0.96,0.7
hsa-miR-3149,0.0,0.0,0.32
hsa-miR-3150a-3p,0.0,0.06,0.0
hsa-miR-3150a-5p,0.0,0.0,0.25
hsa-miR-3150b-3p,0.19,0.51,0.0
hsa-miR-3155a,0.15,0.26,0.63
hsa-miR-3157-3p,0.05,0.38,0.13
hsa-miR-3157-5p,0.34,0.0,0.0
hsa-miR-3158-3p,0.15,0.13,1.46
hsa-miR-3159,0.34,0.77,0.06
hsa-miR-3160-3p,0.05,0.19,0.19
hsa-miR-3163,0.1,0.0,0.0
hsa-miR-3165,0.0,0.13,0.0
hsa-miR-3173-3p,0.0,0.0,0.25
hsa-miR-3173-5p,0.1,0.0,0.0
hsa-miR-3174,3.1,4.73,3.86
hsa-miR-3176,1.98,4.03,3.67
hsa-miR-3177-3p,0.29,0.38,0.44
hsa-miR-3177-5p,0.0,0.0,0.25
hsa-miR-3178,0.15,0.06,0.06
hsa-miR-3180,0.05,0.0,0.0
hsa-miR-3180-3p,0.15,0.51,0.38
hsa-miR-3182,0.39,0.0,0.19
hsa-miR-3183,0.05,0.0,0.0
hsa-miR-3187-3p,0.15,0.38,0.0
hsa-miR-3187-5p,0.05,0.0,0.0
hsa-miR-3188,0.34,0.26,0.51
hsa-miR-3189-3p,0.0,0.0,0.06
hsa-miR-3190-3p,0.0,0.06,0.0
hsa-miR-3195,0.39,0.19,0.44
hsa-miR-3196,0.15,0.0,0.57
hsa-miR-3199,0.05,0.0,0.0
hsa-miR-32-3p,0.87,0.26,1.71
hsa-miR-32-5p,25.51,11.32,13.92
hsa-miR-3200-3p,3.68,6.4,3.73
hsa-miR-3200-5p,0.05,0.51,0.13
hsa-miR-320a-3p,537.6,3250.01,1729.24
hsa-miR-320a-5p,0.05,0.06,0.0
hsa-miR-320b,263.79,127.87,64.66
hsa-miR-320c,1.65,168.75,22.4
hsa-miR-320d,1.26,626.45,114.02
hsa-miR-320e,0.24,0.0,3.73
hsa-miR-323a-3p,0.05,0.0,0.0
hsa-miR-324-3p,4.07,6.2,2.4
hsa-miR-324-5p,3.39,6.33,6.83
hsa-miR-326,0.15,0.38,0.32
hsa-miR-328-3p,0.97,1.41,0.82
hsa-miR-330-3p,1.45,3.52,1.65
hsa-miR-330-5p,6.15,2.05,6.33
hsa-miR-331-3p,0.29,0.06,0.19
hsa-miR-331-5p,4.11,11.26,4.87
hsa-miR-335-3p,156.34,171.69,182.86
hsa-miR-335-5p,26.52,26.8,35.69
hsa-miR-338-3p,12.83,8.25,2.72
hsa-miR-338-5p,0.58,0.83,1.39
hsa-miR-339-3p,10.89,14.97,14.3
hsa-miR-339-5p,7.55,9.72,9.62
hsa-miR-33a-3p,0.19,0.38,0.32
hsa-miR-33a-5p,2.71,1.02,3.23
hsa-miR-33b-3p,0.24,0.32,1.01
hsa-miR-33b-5p,0.77,2.11,2.47
hsa-miR-340-3p,0.1,0.38,0.32
hsa-miR-340-5p,128.46,30.58,114.65
hsa-miR-342-5p,0.0,0.06,0.0
hsa-miR-345-3p,0.0,0.26,0.06
hsa-miR-345-5p,82.72,159.67,88.27
hsa-miR-346,0.0,0.06,0.0
hsa-miR-34a-3p,0.29,0.0,0.06
hsa-miR-34a-5p,13.94,4.16,6.26
hsa-miR-34b-5p,0.15,0.0,0.0
hsa-miR-34c-5p,0.34,0.0,0.06
hsa-miR-3605-3p,0.19,0.38,0.0
hsa-miR-3605-5p,42.35,80.41,66.94
hsa-miR-3609,2.52,0.45,0.51
hsa-miR-361-3p,2.32,1.98,1.2
hsa-miR-361-5p,38.0,74.46,61.31
hsa-miR-3610,0.15,0.0,0.19
hsa-miR-3611,0.05,0.0,0.13
hsa-miR-3613-3p,1.84,9.21,4.75
hsa-miR-3613-5p,6.29,0.19,5.69
hsa-miR-3614-5p,0.34,0.32,0.25
hsa-miR-3615,0.77,0.7,0.7
hsa-miR-3617-5p,0.1,0.0,0.0
hsa-miR-362-3p,1.26,11.39,2.21
hsa-miR-362-5p,6.34,3.07,7.28
hsa-miR-3620-3p,1.11,1.28,0.57
hsa-miR-3620-5p,0.05,0.0,0.51
hsa-miR-363-3p,0.05,0.0,0.0
hsa-miR-3646,0.63,1.22,0.57
hsa-miR-3648,0.19,0.13,0.06
hsa-miR-3651,0.0,0.45,0.0
hsa-miR-3652,0.0,0.13,0.13
hsa-miR-3654,0.34,0.45,0.25
hsa-miR-3659,0.05,0.0,0.0
hsa-miR-365a-3p,1.79,1.34,10.76
hsa-miR-365a-5p,0.24,0.06,0.19
hsa-miR-365b-3p,8.33,18.1,0.95
hsa-miR-365b-5p,1.98,1.92,0.57
hsa-miR-3661,0.05,0.0,0.19
hsa-miR-3663-3p,0.1,0.0,0.0
hsa-miR-3664-3p,0.24,0.38,0.89
hsa-miR-3665,0.15,0.13,0.06
hsa-miR-3677-3p,0.15,5.37,0.7
hsa-miR-3679-3p,0.0,0.13,0.0
hsa-miR-3679-5p,0.15,0.51,0.32
hsa-miR-3680-5p,0.05,0.26,0.0
hsa-miR-3681-5p,0.24,0.0,0.44
hsa-miR-3684,0.24,0.58,0.95
hsa-miR-3685,0.0,0.19,0.0
hsa-miR-3688-3p,0.29,1.92,0.82
hsa-miR-3689f,0.05,0.0,0.0
hsa-miR-3691-5p,1.5,0.58,2.15
hsa-miR-371a-5p,0.19,0.9,0.0
hsa-miR-372-3p,0.05,0.0,0.0
hsa-miR-373-3p,0.15,0.06,0.25
hsa-miR-374a-3p,28.36,5.57,19.23
hsa-miR-374a-5p,28.75,12.86,31.0
hsa-miR-374b-3p,3.58,0.7,0.19
hsa-miR-374b-5p,41.24,93.46,118.76
hsa-miR-375-3p,1055.41,1309.38,1078.67
hsa-miR-375-5p,0.0,0.19,0.06
hsa-miR-378a-3p,4537.14,9341.58,4806.01
hsa-miR-378a-5p,3.15,3.26,0.76
hsa-miR-378b,0.19,0.13,0.06
hsa-miR-378c,179.57,547.19,170.58
hsa-miR-378d,8.52,10.43,9.87
hsa-miR-378e,0.24,0.0,0.0
hsa-miR-378f,0.19,0.45,0.0
hsa-miR-378i,0.15,0.13,0.0
hsa-miR-381-3p,0.34,0.38,0.7
hsa-miR-3909,0.44,0.38,0.44
hsa-miR-3911,0.19,0.45,0.0
hsa-miR-3912-3p,1.5,0.7,1.65
hsa-miR-3913-5p,0.63,0.64,0.19
hsa-miR-3916,0.0,0.26,0.0
hsa-miR-3917,0.1,0.13,0.0
hsa-miR-3922-3p,0.0,0.06,0.0
hsa-miR-3925-5p,0.15,0.19,0.19
hsa-miR-3928-3p,0.73,0.45,0.0
hsa-miR-3929,2.66,3.97,4.11
hsa-miR-3934-3p,0.0,0.0,0.06
hsa-miR-3934-5p,0.68,2.3,1.9
hsa-miR-3937,0.0,0.06,0.0
hsa-miR-3939,0.15,0.06,0.06
hsa-miR-3940-3p,0.05,0.7,0.0
hsa-miR-3940-5p,0.24,0.7,0.89
hsa-miR-3941,0.05,0.0,0.0
hsa-miR-3942-3p,0.48,0.0,0.38
hsa-miR-3942-5p,0.73,0.51,0.82
hsa-miR-3944-3p,0.24,0.32,0.57
hsa-miR-3944-5p,0.15,0.32,0.13
hsa-miR-3960,0.15,0.0,0.06
hsa-miR-409-3p,0.05,0.13,0.0
hsa-miR-410-3p,0.39,0.9,0.82
hsa-miR-411-5p,0.44,0.64,1.39
hsa-miR-421,87.75,56.55,62.7
hsa-miR-423-3p,53.48,400.77,193.99
hsa-miR-423-5p,905.22,5160.89,2315.28
hsa-miR-424-3p,3.63,7.68,4.56
hsa-miR-424-5p,20.43,6.91,14.62
hsa-miR-425-3p,28.8,86.17,32.52
hsa-miR-425-5p,296.03,656.58,647.53
hsa-miR-4286,0.44,0.51,0.19
hsa-miR-429,1377.58,1763.5,1758.6
hsa-miR-431-5p,0.0,0.13,0.0
hsa-miR-4426,0.24,0.26,0.32
hsa-miR-4427,0.0,0.26,0.0
hsa-miR-4428,0.0,0.58,0.0
hsa-miR-4429,0.05,0.06,0.0
hsa-miR-4431,0.19,0.51,0.0
hsa-miR-4433a-3p,0.05,0.0,0.51
hsa-miR-4435,0.15,0.0,0.0
hsa-miR-4436b-3p,0.05,0.19,0.0
hsa-miR-4440,0.0,0.13,0.0
hsa-miR-4443,0.29,0.51,0.06
hsa-miR-4444,0.0,0.38,0.19
hsa-miR-4446-3p,6.2,12.15,9.3
hsa-miR-4446-5p,0.0,0.13,0.25
hsa-miR-4449,0.24,0.0,0.32
hsa-miR-4454,0.15,0.64,0.25
hsa-miR-4457,0.05,0.0,0.0
hsa-miR-4463,0.05,0.06,0.0
hsa-miR-4473,0.24,0.0,0.82
hsa-miR-4474-3p,0.05,0.13,0.0
hsa-miR-4479,0.05,0.19,0.44
hsa-miR-4485-3p,4.02,1.22,0.13
hsa-miR-4485-5p,0.0,0.06,0.0
hsa-miR-4488,0.15,0.0,0.13
hsa-miR-4492,0.15,0.19,0.06
hsa-miR-4497,0.05,0.0,0.06
hsa-miR-4498,0.24,0.13,0.19
hsa-miR-449a,2.76,0.13,1.2
hsa-miR-449b-5p,0.48,0.0,0.0
hsa-miR-449c-5p,1.5,1.92,1.58
hsa-miR-4504,0.24,0.38,0.44
hsa-miR-4508,0.19,0.0,0.06
hsa-miR-450a-2-3p,0.1,0.26,0.06
hsa-miR-450a-5p,4.31,1.92,2.72
hsa-miR-450b-5p,16.7,7.55,14.74
hsa-miR-4511,0.15,0.19,0.25
hsa-miR-4512,0.05,0.19,0.06
hsa-miR-4516,7.65,12.28,10.57
hsa-miR-4517,0.0,0.26,0.0
hsa-miR-451a,9.05,0.38,2.02
hsa-miR-452-3p,19.75,13.11,13.54
hsa-miR-452-5p,12.39,20.21,15.12
hsa-miR-4520-2-3p,0.24,0.13,0.0
hsa-miR-4520-3p,0.05,0.0,0.0
hsa-miR-4522,0.0,0.32,0.0
hsa-miR-454-3p,39.11,14.9,52.58
hsa-miR-454-5p,4.36,14.58,9.05
hsa-miR-4540,0.0,0.0,0.13
hsa-miR-455-3p,0.1,0.0,0.13
hsa-miR-455-5p,0.82,0.96,0.57
hsa-miR-4636,0.05,0.0,0.0
hsa-miR-4637,0.0,0.0,0.06
hsa-miR-4638-3p,0.1,0.83,0.0
hsa-miR-4640-3p,0.0,0.0,0.19
hsa-miR-4640-5p,0.05,0.19,0.0
hsa-miR-4641,0.34,0.13,0.44
hsa-miR-4645-3p,0.24,0.0,0.44
hsa-miR-4647,0.1,0.06,0.25
hsa-miR-4648,0.05,0.06,0.0
hsa-miR-4652-5p,0.05,0.7,0.63
hsa-miR-4654,0.19,0.06,0.63
hsa-miR-4658,0.05,0.26,0.0
hsa-miR-466,0.15,0.13,0.38
hsa-miR-4661-3p,0.1,0.0,0.13
hsa-miR-4661-5p,0.92,0.7,0.89
hsa-miR-4662a-5p,0.05,0.0,0.0
hsa-miR-4664-3p,0.63,5.63,3.23
hsa-miR-4664-5p,0.1,0.0,0.0
