miRNA,SRR22139609
hsa-miR-488-3p,1.82
hsa-miR-206,0.97
hsa-miR-548bc,0.91
hsa-miR-501-5p,1.09
hsa-miR-4746-5p,1.03
hsa-miR-548f-3p,0.91
hsa-miR-409-5p,1.7
hsa-miR-433-3p,0.97
hsa-miR-744-3p,1.03
hsa-miR-3180-3p,1.7
hsa-miR-2113,1.51
hsa-miR-10a-5p,1.45
hsa-miR-362-5p,0.91
hsa-miR-887-3p,1.51
hsa-miR-369-3p,0.79
hsa-miR-1298-3p,1.57
hsa-miR-431-3p,2.85
hsa-miR-1251-5p,1.21
hsa-miR-146a-5p,1.7
hsa-miR-767-5p,2.12
hsa-miR-376a-3p,0.85
hsa-miR-499a-5p,0.73
hsa-miR-618,0.73
hsa-miR-619-5p,2.3
hsa-miR-138-5p,1.15
hsa-miR-485-5p,1.63
hsa-miR-412-5p,1.82
hsa-miR-488-5p,1.03
hsa-miR-2110,1.51
hsa-miR-363-5p,1.94
hsa-miR-664a-5p,2.12
hsa-miR-330-5p,1.33
hsa-miR-487b-3p,1.33
hsa-miR-127-5p,1.21
hsa-miR-592,0.91
hsa-let-7d-3p,0.85
hsa-miR-1262,1.45
hsa-miR-330-3p,2.54
hsa-miR-30d-3p,1.33
hsa-miR-548ah-3p,0.67
hsa-miR-210-3p,0.91
hsa-miR-3182,0.61
hsa-miR-873-3p,0.97
hsa-miR-6505-5p,0.85
hsa-miR-339-5p,1.03
hsa-miR-1285-5p,3.33
hsa-miR-548av-3p,0.54
hsa-miR-541-3p,0.79
hsa-miR-1276,1.03
hsa-miR-331-5p,1.33
hsa-miR-892a,0.61
hsa-miR-628-5p,0.73
hsa-miR-486-5p,0.54
hsa-miR-766-3p,0.54
hsa-miR-1185-1-3p,0.73
hsa-mir-599-3p,0.91
hsa-miR-329-3p,0.79
hsa-miR-152-5p,0.54
hsa-miR-21-3p,1.15
hsa-miR-1303,1.27
hsa-miR-18b-5p,0.67
hsa-miR-3912-3p,0.48
hsa-miR-6866-5p,1.57
hsa-miR-503-5p,0.73
hsa-miR-3175,0.48
hsa-miR-455-3p,1.51
hsa-miR-372-3p,0.79
hsa-miR-641,1.15
hsa-miR-3115,0.48
hsa-miR-93-3p,0.79
hsa-miR-2355-3p,0.48
hsa-miR-151a-5p,1.09
hsa-miR-1250-5p,0.54
hsa-miR-320d,0.67
hsa-miR-431-5p,0.48
hsa-miR-552-5p,0.42
hsa-miR-216b-3p,0.85
hsa-miR-320a-5p,0.61
hsa-miR-323b-3p,0.42
hsa-miR-625-3p,0.42
hsa-miR-302b-3p,0.54
hsa-miR-410-3p,0.42
hsa-miR-218-1-3p,0.85
hsa-miR-3681-5p,0.91
hsa-miR-4791,0.85
hsa-miR-5683,0.42
hsa-miR-3934-5p,0.79
hsa-miR-3605-5p,0.91
hsa-miR-4508,1.09
hsa-miR-454-5p,0.67
hsa-miR-193b-3p,0.54
hsa-miR-1307-5p,0.85
hsa-miR-876-3p,0.36
hsa-miR-137-3p,0.85
hsa-miR-4684-3p,0.36
hsa-miR-214-3p,0.48
hsa-miR-4488,0.79
hsa-miR-145-5p,0.54
hsa-miR-1286,0.79
hsa-miR-548ab,0.42
hsa-miR-452-5p,0.73
hsa-miR-1908-5p,0.61
hsa-miR-6827-5p,0.36
hsa-miR-7-1-3p,0.48
hsa-miR-1226-5p,0.67
hsa-miR-130a-5p,0.42
hsa-miR-32-3p,0.48
hsa-miR-329-5p,0.36
hsa-miR-9903,0.36
hsa-miR-671-5p,0.67
hsa-miR-7151-3p,0.48
hsa-miR-10395-3p,0.85
hsa-miR-500a-5p,0.48
hsa-miR-33a-3p,0.36
hsa-miR-146b-3p,0.67
hsa-miR-299-3p,1.15
hsa-miR-548e-3p,0.3
hsa-miR-10396b-3p,0.54
hsa-miR-200a-3p,0.54
hsa-miR-942-5p,0.3
hsa-miR-7850-5p,0.48
hsa-miR-23b-5p,0.48
hsa-miR-181b-3p,0.54
hsa-mir-558-3p,0.3
hsa-miR-539-3p,0.3
hsa-miR-548ar-3p,0.48
hsa-miR-376c-3p,0.3
hsa-miR-154-5p,0.3
hsa-miR-505-5p,0.3
hsa-miR-24-2-5p,0.54
hsa-miR-760,1.15
hsa-miR-4450,0.42
hsa-miR-3943,0.3
hsa-miR-128-1-5p,0.48
hsa-miR-1248,0.48
hsa-miR-7704,0.36
hsa-miR-4762-3p,0.3
hsa-let-7e-3p,0.24
hsa-miR-548u,0.42
hsa-miR-892c-3p,0.24
hsa-miR-429,0.24
hsa-miR-508-3p,0.36
hsa-miR-34b-3p,0.24
hsa-miR-3180,0.42
hsa-miR-26b-3p,0.42
hsa-miR-204-3p,0.36
hsa-miR-1252-5p,0.24
hsa-miR-331-3p,0.42
hsa-miR-4677-3p,0.48
hsa-miR-1468-5p,0.3
hsa-miR-124-5p,0.85
hsa-miR-1273h-5p,0.61
hsa-miR-3663-5p,0.36
hsa-miR-133a-3p,0.3
hsa-miR-4497,0.42
hsa-miR-369-5p,0.24
hsa-miR-551a,0.24
hsa-miR-26a-2-3p,0.3
hsa-miR-3909,0.18
hsa-miR-491-5p,0.18
hsa-miR-4661-5p,0.42
hsa-miR-4516,0.3
hsa-miR-548k,0.24
hsa-miR-548ah-5p,0.42
hsa-miR-4673,0.18
hsa-miR-3064-5p,0.3
hsa-miR-1292-5p,0.36
hsa-miR-143-5p,0.36
hsa-miR-6515-5p,0.3
hsa-mir-7854-3p,0.18
hsa-miR-509-3-5p,0.18
hsa-miR-3195,0.3
hsa-miR-6733-5p,0.18
hsa-miR-628-3p,0.61
hsa-miR-17-3p,0.24
hsa-miR-532-3p,0.3
hsa-miR-1299,0.18
hsa-miR-208b-3p,0.18
hsa-miR-337-3p,0.18
hsa-miR-1179,0.18
hsa-miR-1270,0.42
hsa-miR-937-3p,0.3
hsa-miR-3135a,0.18
hsa-miR-299-5p,0.18
hsa-miR-106a-3p,0.48
hsa-miR-383-5p,0.18
hsa-miR-6842-3p,0.24
hsa-miR-25-5p,0.3
hsa-miR-4286,0.24
hsa-miR-30b-3p,0.18
hsa-mir-8086-5p,1.21
hsa-mir-548l-5p,0.18
hsa-miR-365a-5p,0.36
hsa-mir-3648-1-5p,0.3
hsa-miR-142-5p,0.18
hsa-mir-3159-5p,0.67
hsa-miR-424-5p,0.3
hsa-miR-3613-3p,0.18
hsa-miR-4798-5p,0.18
hsa-miR-3178,0.18
hsa-miR-2682-3p,0.24
hsa-miR-548ay-3p,0.24
hsa-miR-1247-5p,0.18
hsa-miR-193b-5p,0.3
hsa-miR-4473,0.3
hsa-miR-6715b-3p,0.18
hsa-miR-671-3p,0.42
hsa-miR-1288-3p,0.18
hsa-miR-31-5p,0.18
hsa-miR-539-5p,0.18
hsa-miR-3127-5p,0.36
hsa-miR-570-3p,0.18
hsa-miR-1266-5p,0.18
hsa-miR-642a-3p,0.18
hsa-miR-487a-3p,0.24
hsa-miR-590-3p,0.36
hsa-miR-1306-5p,0.3
hsa-miR-3176,0.24
hsa-miR-769-3p,0.61
hsa-miR-576-5p,0.24
hsa-miR-578,0.24
hsa-miR-4423-3p,0.18
hsa-miR-3196,0.18
hsa-miR-4474-3p,0.3
hsa-miR-3659,0.12
hsa-miR-377-3p,0.12
hsa-miR-5188,0.12
hsa-miR-3126-5p,0.18
hsa-miR-550a-5p,0.24
hsa-mir-4779-3p,0.12
hsa-mir-1276-5p,0.18
hsa-miR-585-3p,0.12
hsa-miR-6741-5p,0.12
hsa-miR-1306-3p,0.36
hsa-miR-4664-3p,0.24
hsa-miR-1285-3p,0.24
hsa-mir-3648-2-5p,0.36
hsa-miR-548ay-5p,0.18
hsa-miR-4636,0.12
hsa-miR-126-5p,0.12
hsa-miR-181b-2-3p,0.3
hsa-miR-5009-5p,0.3
hsa-miR-1287-3p,0.12
hsa-miR-147b-3p,0.3
hsa-miR-200a-5p,0.36
hsa-miR-302a-5p,0.12
hsa-miR-1268b,0.12
hsa-miR-3609,0.12
hsa-miR-33a-5p,0.18
hsa-miR-365a-3p,0.18
hsa-miR-4423-5p,0.12
hsa-miR-2277-5p,0.12
hsa-miR-548am-3p,0.12
hsa-miR-6808-3p,0.12
hsa-miR-6804-5p,0.12
hsa-miR-548j-5p,0.12
hsa-miR-663a,0.12
hsa-miR-378d,0.24
hsa-miR-556-5p,0.24
hsa-miR-376a-5p,0.12
hsa-mir-548y-5p,0.12
hsa-miR-6508-3p,0.12
hsa-miR-4705,0.12
hsa-miR-4647,0.24
hsa-miR-18b-3p,0.24
hsa-miR-487a-5p,0.12
hsa-miR-6511a-5p,0.3
hsa-miR-92a-1-5p,0.18
hsa-miR-105-3p,0.3
hsa-miR-187-3p,0.12
hsa-miR-520a-3p,0.12
hsa-miR-653-3p,0.12
hsa-miR-27a-5p,0.3
hsa-miR-6755-5p,0.3
hsa-miR-3960,0.18
hsa-miR-99a-3p,0.18
hsa-miR-597-3p,0.36
hsa-miR-145-3p,0.12
hsa-miR-6734-5p,0.12
hsa-miR-1268a,0.12
hsa-miR-301a-3p,0.18
hsa-miR-6716-3p,0.18
hsa-miR-660-3p,0.12
hsa-miR-1294,0.12
hsa-miR-4528,0.12
hsa-miR-4690-3p,0.18
hsa-miR-551b-5p,0.12
hsa-miR-598-5p,0.12
hsa-miR-190b-5p,0.12
hsa-miR-378a-5p,0.24
hsa-miR-370-5p,0.24
hsa-miR-652-5p,0.12
hsa-miR-324-3p,0.12
hsa-mir-1273c-5p,0.18
hsa-miR-6718-5p,0.12
hsa-miR-517b-3p,0.12
hsa-miR-337-5p,0.12
hsa-miR-548b-3p,0.12
hsa-miR-138-2-3p,0.12
hsa-miR-5002-5p,0.12
hsa-miR-4470,0.12
hsa-miR-1323,0.12
hsa-miR-12136,0.3
hsa-miR-122b-5p,0.12
hsa-miR-589-3p,0.18
hsa-miR-9901,0.12
hsa-miR-222-5p,0.12
hsa-miR-1291,0.48
hsa-miR-887-5p,0.36
hsa-miR-520f-3p,0.12
hsa-miR-195-3p,0.24
hsa-miR-195-5p,0.24
hsa-miR-424-3p,0.24
hsa-miR-153-5p,0.12
hsa-miR-3173-5p,0.12
hsa-miR-4443,0.18
hsa-miR-3925-5p,0.18
hsa-miR-6877-5p,0.18
hsa-miR-711,0.12
hsa-miR-3162-5p,0.12
hsa-miR-1912-3p,0.12
hsa-miR-1911-5p,0.12
hsa-miR-147b-5p,0.12
hsa-mir-4771-1-3p,0.12
hsa-miR-190a-5p,0.12
hsa-miR-296-5p,0.12
hsa-miR-4665-5p,0.12
hsa-miR-3929,0.18
hsa-miR-6882-5p,0.18
hsa-miR-556-3p,0.18
hsa-miR-1911-3p,0.18
hsa-miR-24-1-5p,0.12
hsa-miR-212-3p,0.24
hsa-miR-4446-3p,0.24
hsa-mir-3135b-5p,0.18
hsa-miR-188-5p,0.12
hsa-miR-548j-3p,0.12
hsa-miR-3660,0.06
hsa-miR-3940-5p,0.18
hsa-mir-3929-3p,0.06
hsa-miR-10394-3p,0.06
hsa-miR-3065-3p,0.06
hsa-miR-485-3p,0.06
hsa-miR-3174,0.12
hsa-miR-6125,0.06
hsa-miR-518a-3p,0.06
hsa-miR-4804-5p,0.06
hsa-miR-8086,0.06
hsa-miR-4721,0.06
hsa-miR-933,0.06
hsa-miR-7849-3p,0.06
hsa-miR-6852-5p,0.06
hsa-miR-3679-5p,0.18
hsa-miR-940,0.24
hsa-miR-516b-5p,0.18
hsa-mir-1291-5p,0.3
hsa-miR-3938,0.06
hsa-miR-2276-3p,0.06
hsa-miR-5698,0.06
hsa-miR-371a-5p,0.12
hsa-miR-548t-5p,0.12
hsa-miR-4788,0.06
hsa-let-7g-3p,0.12
hsa-miR-6511b-5p,0.18
hsa-miR-3690,0.12
hsa-miR-449c-5p,0.06
hsa-miR-4709-3p,0.12
hsa-miR-6842-5p,0.06
hsa-miR-4787-3p,0.06
hsa-miR-20b-3p,0.12
hsa-miR-1255b-5p,0.06
hsa-miR-16-1-3p,0.06
hsa-miR-888-5p,0.12
hsa-miR-378e,0.06
hsa-miR-4709-5p,0.12
hsa-miR-6514-5p,0.06
hsa-miR-885-3p,0.12
hsa-miR-3661,0.12
hsa-miR-4687-3p,0.12
hsa-miR-668-3p,0.06
hsa-miR-548d-5p,0.06
hsa-miR-548b-5p,0.24
hsa-let-7a-3p,0.06
hsa-miR-8485,0.24
hsa-miR-877-5p,0.06
hsa-miR-581,0.12
hsa-miR-450a-2-3p,0.06
hsa-miR-4654,0.06
hsa-miR-3648,0.18
hsa-miR-15a-5p,0.06
hsa-miR-3164,0.06
hsa-miR-10396b-5p,0.06
hsa-miR-4743-5p,0.06
hsa-miR-3655,0.06
hsa-miR-766-5p,0.06
hsa-miR-500b-3p,0.18
hsa-miR-29c-3p,0.18
hsa-miR-181c-5p,0.06
hsa-miR-217-3p,0.06
hsa-miR-6728-5p,0.06
hsa-mir-663a-5p,0.18
hsa-mir-4521-5p,0.12
hsa-miR-1304-3p,0.12
hsa-miR-500b-5p,0.06
hsa-miR-876-5p,0.12
hsa-miR-4640-5p,0.06
hsa-miR-3922-3p,0.06
hsa-miR-3074-5p,0.12
hsa-mir-448-3p,0.06
hsa-miR-4689,0.06
hsa-miR-34c-3p,0.12
hsa-miR-3154,0.06
hsa-miR-1251-3p,0.06
hsa-miR-5187-5p,0.06
hsa-miR-3688-3p,0.06
hsa-miR-4644,0.06
hsa-miR-137-5p,0.06
hsa-miR-1912-5p,0.06
hsa-miR-497-5p,0.06
hsa-miR-6516-3p,0.18
hsa-miR-10396a-3p,0.06
hsa-mir-3916-5p,0.06
hsa-miR-3192-5p,0.06
hsa-miR-1255a,0.06
hsa-miR-522-3p,0.06
hsa-miR-4482-3p,0.06
hsa-miR-378c,0.06
hsa-miR-3121-3p,0.06
hsa-mir-6715a-3p,0.06
hsa-miR-3928-3p,0.12
hsa-miR-550a-3-5p,0.06
hsa-miR-3157-5p,0.06
hsa-miR-6764-5p,0.06
hsa-miR-509-3p,0.12
hsa-miR-1283,0.06
hsa-miR-6841-5p,0.06
hsa-mir-3939-3p,0.06
hsa-mir-1268a-5p,0.06
hsa-miR-939-5p,0.06
hsa-miR-490-5p,0.06
hsa-miR-4426,0.12
hsa-miR-193a-5p,0.06
hsa-miR-4482-5p,0.06
hsa-miR-7706,0.12
hsa-miR-6826-5p,0.06
hsa-miR-1295a,0.06
hsa-miR-6715a-3p,0.12
hsa-miR-6720-3p,0.06
hsa-miR-302a-3p,0.06
hsa-miR-4498,0.12
hsa-miR-1249-3p,0.06
hsa-miR-582-5p,0.06
hsa-miR-6516-5p,0.06
hsa-miR-6777-3p,0.06
hsa-miR-3127-3p,0.06
hsa-miR-4440,0.06
hsa-mir-1303-3p,0.06
hsa-miR-7515,0.06
hsa-miR-670-3p,0.06
hsa-miR-4536-3p,0.06
hsa-miR-6855-5p,0.06
hsa-miR-203a-3p,0.06
hsa-miR-511-5p,0.06
hsa-miR-6770-3p,0.06
hsa-miR-3691-5p,0.12
hsa-miR-6871-5p,0.06
hsa-miR-548az-5p,0.06
hsa-miR-6861-5p,0.06
hsa-miR-1185-2-3p,0.06
hsa-miR-302c-3p,0.06
hsa-miR-377-5p,0.06
hsa-miR-3120-3p,0.06
hsa-miR-483-5p,0.06
hsa-miR-4492,0.06
hsa-miR-4683,0.06
hsa-miR-3612,0.06
hsa-miR-29b-3p,0.06
hsa-miR-191-3p,0.06
hsa-mir-3125-5p,0.06
hsa-miR-4477b,0.06
hsa-miR-197-5p,0.06
hsa-miR-3133,0.06
hsa-miR-655-3p,0.06
hsa-miR-3937,0.06
hsa-miR-7851-3p,0.06
hsa-miR-196a-5p,0.06
hsa-miR-1343-3p,0.06
hsa-mir-1289-1-3p,0.12
hsa-miR-224-3p,0.06
hsa-miR-133b,0.06
hsa-miR-1304-5p,0.12
hsa-miR-6882-3p,0.06
hsa-miR-376c-5p,0.06
hsa-miR-5699-5p,0.06
hsa-miR-520c-3p,0.06
hsa-miR-6876-5p,0.06
hsa-miR-6777-5p,0.06
hsa-miR-1275,0.06
hsa-miR-4467,0.06
hsa-miR-6874-5p,0.06
hsa-miR-223-5p,0.06
hsa-mir-5684-5p,0.06
hsa-miR-1226-3p,0.06
hsa-miR-1260b,0.06
hsa-miR-6736-5p,0.06
hsa-let-7c-3p,0.06
hsa-miR-656-3p,0.06
hsa-miR-663b,0.06
hsa-miR-6721-5p,0.06
hsa-mir-760-3p,0.06
hsa-miR-346,0.06
hsa-miR-3918,0.06
hsa-miR-374b-3p,0.06
hsa-miR-518c-5p,0.06
hsa-miR-365b-5p,0.06
hsa-mir-1245a-3p,0.06
hsa-miR-6806-3p,0.06
hsa-miR-615-3p,0.06
hsa-miR-142-3p,0.06
hsa-miR-659-5p,0.06
hsa-miR-664a-3p,0.06
hsa-mir-7-3-5p,0.06
hsa-miR-1271-3p,0.06
hsa-miR-6818-5p,0.06
hsa-miR-616-3p,0.06
hsa-miR-3132,0.06
hsa-mir-3945-5p,0.06
hsa-miR-3198,0.06
hsa-mir-943-3p,0.06
hsa-miR-4793-3p,0.06
