miRNA,SRR13800569,SRR13800570,SRR13800571,SRR13800572
hsa-miR-146b-5p,55.96,48.21,189.3,94.41
hsa-miR-148a-3p,59.22,166.19,28.99,68.65
hsa-miR-148b-3p,0.11,34.6,0.0,0.14
hsa-miR-148b-5p,0.0,0.0,0.0,10.28
hsa-miR-149-5p,7.96,0.0,0.0,0.0
hsa-miR-151a-3p,101.05,42.44,153.1,17.68
hsa-miR-152-3p,0.11,12.69,0.0,21.65
hsa-miR-155-5p,356.42,100.68,192.02,663.62
hsa-miR-15a-5p,0.11,0.0,0.0,18.64
hsa-miR-15b-3p,5.38,0.0,0.0,0.0
hsa-miR-15b-5p,22.21,0.0,0.0,0.0
hsa-miR-16-5p,1097.4,704.1,718.59,1040.04
hsa-miR-17-3p,8.07,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,26.99,0.0
hsa-miR-181a-2-3p,0.0,9.34,0.0,0.0
hsa-miR-181a-3p,10.99,0.0,0.0,17.27
hsa-miR-181a-5p,34.09,65.74,82.4,105.79
hsa-miR-181b-5p,8.75,23.64,82.8,0.0
hsa-miR-181d-5p,0.0,0.12,0.08,0.0
hsa-miR-182-5p,0.22,0.0,0.0,17.4
hsa-miR-1827,0.0,0.0,0.08,0.0
hsa-miR-183-5p,0.11,0.0,0.0,0.0
hsa-miR-184,10.65,0.0,0.0,18.09
hsa-miR-185-5p,0.0,0.0,81.28,11.78
hsa-miR-186-5p,17.05,8.19,0.0,0.0
hsa-miR-187-3p,0.0,8.65,0.0,0.0
hsa-miR-1908-5p,0.0,0.12,0.0,0.0
hsa-miR-190a-5p,6.39,0.0,0.0,0.0
hsa-miR-191-5p,116.3,82.0,55.97,87.56
hsa-miR-192-3p,0.34,0.0,0.0,0.0
hsa-miR-192-5p,4.37,0.0,0.0,2.74
hsa-miR-193a-5p,8.97,26.06,42.12,15.76
hsa-miR-193b-5p,0.0,0.0,18.58,44.4
hsa-miR-194-5p,1.57,0.0,0.0,0.41
hsa-miR-196a-5p,198.51,243.0,596.96,495.76
hsa-miR-196b-5p,12.0,0.0,52.21,0.0
hsa-miR-199a-3p,1835.58,2825.28,1972.87,1287.65
hsa-miR-199a-5p,24.67,10.73,0.0,67.97
hsa-miR-199b-3p,146.02,539.98,2549.65,452.6
hsa-miR-199b-5p,11.66,41.06,32.91,0.0
hsa-miR-19a-3p,0.0,0.12,0.08,0.0
hsa-miR-200a-3p,0.11,0.0,0.0,0.0
hsa-miR-200c-3p,0.9,0.0,0.0,0.0
hsa-miR-203a-3p,75.93,52.82,873.93,91.26
hsa-miR-205-5p,91.18,76.93,31.95,0.0
hsa-miR-206,0.0,10.38,0.0,0.0
hsa-miR-20a-5p,10.65,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.12,0.08,0.0
hsa-miR-21-3p,0.79,0.0,0.0,0.0
hsa-miR-21-5p,1610.27,518.88,774.64,1509.9
hsa-miR-210-3p,17.27,0.0,0.0,28.78
hsa-miR-214-3p,14.36,0.0,0.0,0.0
hsa-miR-218-5p,10.54,35.64,51.81,0.0
hsa-miR-22-3p,6.84,0.0,32.43,16.03
hsa-miR-221-3p,740.31,643.55,1069.96,554.41
hsa-miR-221-5p,8.86,0.0,0.0,0.0
hsa-miR-222-3p,62.36,55.82,118.11,32.61
hsa-miR-222-5p,0.0,0.0,0.0,21.79
hsa-miR-223-3p,0.0,9.8,0.0,0.0
hsa-miR-224-5p,43.63,46.48,29.23,0.0
hsa-miR-23a-3p,29.83,50.52,93.37,16.44
hsa-miR-23b-3p,48.23,47.17,0.16,0.14
hsa-miR-23c,0.11,0.12,0.0,0.0
hsa-miR-24-3p,17.94,9.11,33.79,18.22
hsa-miR-25-3p,46.32,31.72,26.18,91.4
hsa-miR-25-5p,0.0,0.0,13.05,0.0
hsa-miR-26a-5p,192.68,94.46,41.4,37.13
hsa-miR-26b-5p,58.32,20.18,83.04,96.33
hsa-miR-27a-3p,0.11,30.56,0.0,20.83
hsa-miR-27a-5p,0.0,10.38,20.9,0.0
hsa-miR-27b-3p,23.55,46.71,0.0,23.84
hsa-miR-28-3p,0.9,34.25,63.74,0.27
hsa-miR-29a-3p,305.84,95.15,461.23,535.37
hsa-miR-29b-1-5p,0.0,0.0,9.77,0.0
hsa-miR-29b-3p,11.44,0.0,25.86,12.33
hsa-miR-29c-3p,11.78,0.0,0.32,1.1
hsa-miR-30a-3p,0.11,15.34,0.0,0.0
hsa-miR-30a-5p,19.51,14.42,0.0,0.96
hsa-miR-30b-5p,0.11,0.0,0.0,0.0
hsa-miR-30c-5p,0.67,0.0,0.0,0.0
hsa-miR-30d-3p,0.11,0.0,0.0,0.0
hsa-miR-30d-5p,87.48,29.29,21.86,153.88
hsa-miR-30e-5p,1.23,0.0,0.08,0.41
hsa-miR-31-5p,95.44,14.19,52.13,19.32
hsa-miR-3178,93.87,177.84,263.28,33.3
hsa-miR-3182,115.4,117.98,122.99,0.0
hsa-miR-3195,0.11,0.0,28.75,0.0
hsa-miR-320a-3p,31.74,32.41,128.52,63.72
hsa-miR-320a-5p,0.0,0.12,0.0,28.64
hsa-miR-320b,13.12,11.42,0.16,19.73
hsa-miR-320c,9.98,166.19,108.9,18.64
hsa-miR-320d,14.13,0.23,91.36,0.14
hsa-miR-320e,0.0,0.12,0.0,0.0
hsa-miR-323a-5p,0.0,2.54,0.0,0.0
hsa-miR-328-3p,0.0,7.73,23.62,56.18
hsa-miR-337-5p,5.72,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,23.94,16.31
hsa-miR-340-5p,0.0,0.0,0.0,0.27
hsa-miR-342-3p,116.41,26.53,145.42,213.21
hsa-miR-34a-5p,381.2,477.47,657.57,190.6
hsa-miR-361-3p,0.0,3.92,0.0,0.0
hsa-miR-361-5p,10.21,0.0,0.0,0.0
hsa-miR-3613-5p,10.54,0.0,0.0,0.0
hsa-miR-3615,8.3,0.0,0.0,0.0
hsa-miR-365a-3p,0.0,0.0,0.0,17.27
hsa-miR-365a-5p,0.0,0.0,30.91,0.14
hsa-miR-365b-5p,0.0,0.46,60.3,0.0
hsa-miR-3665,9.65,18.34,23.94,12.74
hsa-miR-370-3p,18.62,26.76,0.0,57.55
hsa-miR-374a-5p,12.56,0.0,0.0,0.0
hsa-miR-375-3p,9.76,0.0,0.0,0.0
hsa-miR-376a-3p,0.0,0.0,0.0,20.97
hsa-miR-377-3p,0.0,0.0,30.91,12.06
hsa-miR-378a-3p,0.22,0.0,0.0,0.0
hsa-miR-379-5p,28.82,6.11,27.07,119.76
hsa-miR-381-3p,11.1,8.53,33.79,19.32
hsa-miR-382-3p,14.24,0.0,0.0,0.0
hsa-miR-382-5p,36.67,124.56,157.59,45.9
hsa-miR-3960,20.75,52.59,157.83,35.35
hsa-miR-409-3p,31.29,53.86,84.32,56.04
hsa-miR-409-5p,0.0,0.0,25.14,0.0
hsa-miR-411-5p,36.56,4.73,0.08,19.05
hsa-miR-423-3p,30.51,7.84,0.0,19.05
hsa-miR-423-5p,0.0,24.1,200.75,74.13
hsa-miR-424-5p,11.22,22.14,32.67,29.19
hsa-miR-425-5p,27.93,8.07,52.21,0.0
hsa-miR-4258,0.0,0.0,0.0,0.14
hsa-miR-4301,0.0,0.12,0.0,0.0
hsa-miR-431-5p,19.51,9.46,0.0,40.56
hsa-miR-432-5p,67.85,264.22,581.5,194.03
hsa-miR-4324,0.0,0.0,0.0,0.14
hsa-miR-4429,0.0,0.23,0.24,0.0
hsa-miR-4443,0.0,0.0,0.08,0.0
hsa-miR-4488,7.07,0.0,52.61,34.12
hsa-miR-4497,0.11,0.0,68.78,0.0
hsa-miR-4516,143.22,73.58,194.26,299.27
hsa-miR-4529-5p,0.0,0.12,0.0,0.0
hsa-miR-4689,0.0,0.12,0.0,0.0
hsa-miR-4725-3p,0.0,6.92,0.0,0.0
hsa-miR-483-3p,0.0,0.0,27.79,0.0
hsa-miR-484,5.5,0.0,0.0,22.61
hsa-miR-485-3p,46.09,34.48,30.19,47.82
hsa-miR-485-5p,0.0,8.88,0.0,0.0
hsa-miR-503-3p,6.62,0.0,0.0,6.58
hsa-miR-503-5p,55.96,22.84,103.3,12.74
hsa-miR-532-3p,0.0,0.0,0.0,21.79
hsa-miR-532-5p,12.45,0.0,0.0,37.41
hsa-miR-542-3p,0.11,0.0,0.0,0.0
hsa-miR-574-3p,0.0,29.52,0.0,11.78
hsa-miR-574-5p,6.73,9.0,0.0,12.2
hsa-miR-576-5p,13.12,0.0,0.0,0.0
hsa-miR-584-5p,0.0,20.41,0.0,0.0
hsa-miR-589-5p,0.0,0.0,0.0,11.1
hsa-miR-607,0.0,0.12,0.0,0.0
hsa-miR-629-5p,8.52,0.0,23.14,0.0
hsa-miR-654-3p,11.78,0.0,0.0,6.58
hsa-miR-660-5p,10.54,0.0,0.0,0.0
hsa-miR-663b,0.11,0.0,0.0,0.0
hsa-miR-664a-5p,0.0,0.0,0.0,18.5
hsa-miR-665,11.33,13.96,68.38,0.0
hsa-miR-671-5p,11.44,0.0,0.0,0.0
hsa-miR-6820-3p,0.0,0.12,0.0,0.0
hsa-miR-6822-5p,0.0,0.12,0.0,0.0
hsa-miR-6858-5p,0.0,0.0,0.0,16.99
hsa-miR-7-5p,0.11,0.0,0.0,18.09
hsa-miR-708-5p,25.12,1.96,0.0,0.0
hsa-miR-7110-3p,4.26,0.35,0.24,0.0
hsa-miR-744-5p,0.0,18.22,0.0,0.0
hsa-miR-769-5p,0.0,9.46,0.0,0.0
hsa-miR-7845-5p,0.11,0.0,0.0,0.0
hsa-miR-7975,0.0,0.12,0.0,0.0
hsa-miR-802,0.11,0.0,0.0,0.0
hsa-miR-8485,0.0,11.19,0.0,0.0
hsa-miR-92a-3p,173.16,32.75,108.9,191.29
hsa-miR-92b-3p,10.77,0.0,18.98,34.26
hsa-miR-92b-5p,0.0,7.38,2.8,31.79
hsa-miR-93-5p,19.63,10.73,0.0,0.14
hsa-miR-935,0.22,0.0,0.0,0.0
hsa-miR-941,19.07,0.0,28.99,0.0
hsa-miR-99a-5p,49.35,14.53,0.0,92.08
hsa-miR-99b-3p,8.41,0.0,0.0,24.39
hsa-miR-99b-5p,53.83,10.03,105.54,106.2
hsa-mir-3648-1-5p,2.24,0.0,0.0,0.0
hsa-mir-3648-2-5p,0.0,0.0,0.0,13.7
hsa-mir-4277-5p,0.0,0.12,0.0,0.0
hsa-mir-4284-5p,0.11,0.0,0.0,0.0
hsa-mir-4322-3p,0.0,0.0,34.67,0.0
hsa-mir-4421-3p,0.11,0.0,0.0,0.0
hsa-mir-568-5p,0.0,0.12,0.0,0.0
hsa-mir-6084-3p,0.0,32.87,0.0,0.0
hsa-mir-632-3p,0.11,0.0,0.0,0.0
hsa-mir-636-3p,0.0,0.12,0.0,17.54
hsa-mir-760-3p,0.0,0.12,0.0,0.0
hsa-mir-8077-3p,0.0,0.12,0.0,0.0
