miRNA,SRR13055104,SRR13055105,SRR13055106
hsa-miR-141-3p,24.78,94.94,1.53
hsa-miR-141-5p,0.0,3.77,0.0
hsa-miR-142-3p,104.71,27.82,11.21
hsa-miR-142-5p,11.15,1.89,4.08
hsa-miR-143-3p,2.48,0.47,0.0
hsa-miR-145-5p,0.0,0.16,0.0
hsa-miR-146a-5p,2.48,0.0,0.0
hsa-miR-146b-5p,8.05,0.0,0.0
hsa-miR-148a-3p,0.0,0.63,0.0
hsa-miR-149-5p,0.0,0.16,0.0
hsa-miR-150-5p,0.0,0.16,0.0
hsa-miR-151a-3p,21.69,0.0,0.0
hsa-miR-151a-5p,3.1,0.0,0.0
hsa-miR-151b,0.62,0.0,0.0
hsa-miR-152-3p,189.6,8.17,5.61
hsa-miR-15a-3p,5.58,0.0,0.0
hsa-miR-15a-5p,68.78,2.36,0.0
hsa-miR-15b-3p,8.67,0.47,0.0
hsa-miR-15b-5p,0.0,0.16,0.0
hsa-miR-16-5p,743.54,116.31,6.11
hsa-miR-17-5p,0.62,0.0,0.0
hsa-miR-181a-5p,8.67,0.0,0.0
hsa-miR-181b-2-3p,5.58,0.0,0.0
hsa-miR-181b-5p,66.92,0.0,0.51
hsa-miR-181d-5p,3.72,0.16,0.0
hsa-miR-182-5p,1039.09,49.83,0.0
hsa-miR-183-3p,1.86,0.0,0.0
hsa-miR-183-5p,8.05,0.63,0.0
hsa-miR-185-3p,0.0,0.16,0.0
hsa-miR-185-5p,0.62,0.0,0.0
hsa-miR-186-3p,2.48,0.0,0.0
hsa-miR-186-5p,3.1,0.16,0.0
hsa-miR-18a-3p,3.72,1.57,0.0
hsa-miR-18b-5p,3.72,0.0,0.0
hsa-miR-190b-5p,0.0,1.1,0.0
hsa-miR-191-5p,20.45,4.4,0.0
hsa-miR-192-5p,0.62,0.16,0.0
hsa-miR-194-5p,63.2,15.72,1.02
hsa-miR-195-5p,22.31,9.27,1.53
hsa-miR-196a-5p,274.49,2.99,0.0
hsa-miR-196b-5p,482.68,12.73,0.51
hsa-miR-199b-3p,1.24,0.0,0.0
hsa-miR-19a-3p,11.77,0.0,0.0
hsa-miR-19b-3p,37.8,0.16,0.0
hsa-miR-200a-3p,9.29,0.47,0.0
hsa-miR-200a-5p,43.37,1.73,0.0
hsa-miR-200b-3p,13.63,3.77,0.0
hsa-miR-200b-5p,40.89,24.21,0.0
hsa-miR-200c-3p,13.01,783.85,1.02
hsa-miR-200c-5p,0.0,2.2,0.0
hsa-miR-203a-3p,2.48,0.0,0.0
hsa-miR-203b-3p,4.34,0.0,0.0
hsa-miR-204-3p,0.0,0.0,0.51
hsa-miR-205-5p,8.67,0.0,0.0
hsa-miR-20a-3p,1.86,0.0,0.0
hsa-miR-21-5p,192.08,1.1,0.51
hsa-miR-210-3p,0.62,0.0,0.0
hsa-miR-2115-3p,0.0,0.31,0.0
hsa-miR-215-5p,0.0,0.16,0.0
hsa-miR-218-5p,24.16,0.16,0.0
hsa-miR-221-3p,48.33,0.94,0.0
hsa-miR-222-3p,57.0,0.16,0.0
hsa-miR-223-3p,7.44,2.99,0.0
hsa-miR-223-5p,0.0,0.0,0.51
hsa-miR-224-5p,0.0,0.16,0.0
hsa-miR-2277-3p,0.0,0.16,0.0
hsa-miR-2277-5p,0.0,0.47,0.0
hsa-miR-23a-3p,2074.46,20.75,2.55
hsa-miR-23b-5p,1.24,0.0,0.0
hsa-miR-24-3p,19.83,0.0,0.0
hsa-miR-25-3p,13.63,6.44,0.0
hsa-miR-26a-5p,0.0,0.79,0.0
hsa-miR-26b-5p,5.58,0.31,0.0
hsa-miR-27a-3p,6.2,0.0,0.0
hsa-miR-27b-3p,15.49,0.16,0.0
hsa-miR-28-3p,110.91,36.15,0.0
hsa-miR-2861,0.0,0.0,0.51
hsa-miR-29a-3p,150.57,0.31,0.0
hsa-miR-29b-1-5p,2.48,0.0,0.0
hsa-miR-29b-3p,4.34,0.0,0.0
hsa-miR-29c-3p,0.62,0.16,0.0
hsa-miR-301a-3p,7.44,0.0,0.0
hsa-miR-301a-5p,1.86,0.0,0.0
hsa-miR-3064-5p,1.24,0.0,0.0
hsa-miR-3065-3p,6.82,0.0,0.0
hsa-miR-3065-5p,297.41,0.0,0.0
hsa-miR-30a-5p,33.46,1.57,1.53
hsa-miR-30b-5p,4.96,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,1.53
hsa-miR-30c-5p,0.0,0.16,0.0
hsa-miR-30d-5p,18.59,5.19,1.53
hsa-miR-30e-5p,37.8,4.87,1.02
hsa-miR-31-5p,8.05,0.16,0.0
hsa-miR-3162-5p,0.0,0.16,0.0
hsa-miR-3178,0.62,0.0,0.0
hsa-miR-3182,237.93,0.63,0.0
hsa-miR-320a-3p,225.54,76.39,3.57
hsa-miR-320a-5p,262.72,0.47,34.65
hsa-miR-320b,1.24,2.04,0.51
hsa-miR-320c,3.1,1.26,0.0
hsa-miR-320d,0.0,0.16,0.0
hsa-miR-324-3p,21.07,8.96,0.0
hsa-miR-324-5p,91.08,12.89,0.0
hsa-miR-331-3p,1.24,0.16,0.0
hsa-miR-335-5p,5.58,0.0,0.0
hsa-miR-338-3p,0.0,0.63,0.0
hsa-miR-339-5p,1.24,0.0,0.0
hsa-miR-33a-5p,0.62,0.0,0.0
hsa-miR-342-3p,0.0,0.31,0.0
hsa-miR-345-5p,0.0,0.16,0.0
hsa-miR-34a-5p,1.86,1.57,0.0
hsa-miR-361-3p,0.62,0.0,0.0
hsa-miR-361-5p,0.0,0.16,0.0
hsa-miR-362-3p,6.2,0.0,0.0
hsa-miR-363-3p,1.24,0.0,0.0
hsa-miR-3648,0.0,0.0,0.51
hsa-miR-3665,0.0,0.63,22.42
hsa-miR-3679-5p,1.24,0.0,0.0
hsa-miR-3689b-5p,0.0,0.16,0.0
hsa-miR-373-3p,0.62,0.0,0.0
hsa-miR-375-3p,0.0,0.63,0.0
hsa-miR-378a-3p,0.0,0.16,0.0
hsa-miR-378c,2.48,0.0,0.0
hsa-miR-378d,20.45,0.94,0.0
hsa-miR-3916,8.05,0.63,35.67
hsa-miR-3919,7.44,0.0,0.0
hsa-miR-3960,7.44,28.61,770.45
hsa-miR-421,3.72,0.16,0.0
hsa-miR-423-5p,0.0,0.31,0.0
hsa-miR-424-5p,45.85,1.89,0.51
hsa-miR-425-5p,1.24,0.31,0.0
hsa-miR-429,1.24,0.16,0.0
hsa-miR-4433b-3p,0.0,0.0,1.02
hsa-miR-4484,0.0,0.16,0.0
hsa-miR-4485-3p,0.62,0.0,0.0
hsa-miR-449a,1.24,0.0,0.0
hsa-miR-449c-5p,0.0,0.16,0.0
hsa-miR-4504,1.24,0.0,0.0
hsa-miR-4516,0.0,1.89,11.72
hsa-miR-454-3p,1.24,0.0,0.0
hsa-miR-4653-3p,0.0,0.31,0.0
hsa-miR-4655-5p,0.0,0.94,3.57
hsa-miR-4706,0.0,0.16,0.51
hsa-miR-4707-5p,1.24,0.0,0.0
hsa-miR-4716-3p,0.0,0.0,8.66
hsa-miR-4717-3p,0.0,0.16,0.0
hsa-miR-4758-5p,0.62,0.0,0.0
hsa-miR-4791,4.96,0.0,0.0
hsa-miR-4798-5p,0.62,0.0,0.0
hsa-miR-484,0.0,0.16,0.0
hsa-miR-491-5p,0.62,0.0,0.0
hsa-miR-499a-5p,1.86,0.0,0.0
hsa-miR-5008-5p,20.45,0.0,0.0
hsa-miR-500b-3p,0.62,0.0,0.0
hsa-miR-503-5p,1.86,0.0,0.0
hsa-miR-505-5p,1.24,0.0,0.0
hsa-miR-5089-3p,0.0,0.16,0.0
hsa-miR-5191,0.0,0.0,1.02
hsa-miR-532-5p,1.24,0.0,0.0
hsa-miR-542-3p,102.24,0.16,0.0
hsa-miR-545-5p,1.86,0.0,0.0
hsa-miR-548ad-5p,6.2,0.47,0.0
hsa-miR-548b-5p,0.0,0.47,0.0
hsa-miR-548d-5p,1.24,0.0,0.0
hsa-miR-552-5p,0.0,0.16,0.0
hsa-miR-5698,0.0,0.16,0.0
hsa-miR-574-5p,3.1,0.0,0.0
hsa-miR-582-3p,7.44,0.31,0.0
hsa-miR-582-5p,1.24,0.0,0.0
hsa-miR-584-5p,0.62,0.0,0.0
hsa-miR-619-5p,0.0,0.47,0.0
hsa-miR-625-5p,5.58,0.31,0.0
hsa-miR-629-5p,0.62,0.16,0.0
hsa-miR-659-5p,0.0,0.16,0.0
hsa-miR-660-5p,0.62,0.16,0.0
hsa-miR-664a-3p,3.1,0.63,0.0
hsa-miR-664a-5p,11.15,3.77,0.0
hsa-miR-671-5p,6.2,0.16,3.06
hsa-miR-6720-3p,0.0,0.0,1.02
hsa-miR-6724-5p,0.0,0.79,0.0
hsa-miR-6739-5p,0.62,0.0,0.0
hsa-miR-6751-5p,2.48,0.0,0.0
hsa-miR-6757-5p,0.0,0.16,0.0
hsa-miR-6777-5p,0.0,0.16,0.0
hsa-miR-6799-5p,1.24,0.0,0.0
hsa-miR-6810-5p,0.0,0.16,0.0
hsa-miR-6867-5p,0.0,0.0,1.53
hsa-miR-7-5p,0.0,0.63,0.0
hsa-miR-708-5p,31.6,1.73,2.55
hsa-miR-7110-3p,0.0,0.16,1.02
hsa-miR-744-5p,1.86,0.31,0.51
hsa-miR-760,10.53,0.47,0.0
hsa-miR-765,0.0,0.0,1.53
hsa-miR-769-3p,2.48,0.16,0.0
hsa-miR-7704,0.0,0.31,0.0
hsa-miR-9-3p,9.29,5.03,0.0
hsa-miR-9-5p,0.0,0.31,0.0
hsa-miR-92a-3p,0.0,1.1,0.0
hsa-miR-93-5p,9.29,1.57,0.0
hsa-miR-934,9.91,0.0,0.0
hsa-miR-99a-3p,0.0,0.47,0.0
hsa-miR-99a-5p,0.0,0.94,0.0
hsa-miR-99b-5p,1.24,0.0,0.0
hsa-mir-10526-3p,1.86,0.0,0.0
hsa-mir-1268a-5p,0.0,0.16,0.0
hsa-mir-1273c-5p,0.0,0.31,0.0
hsa-mir-3159-5p,1.24,0.0,0.0
hsa-mir-3648-1-5p,3.72,27.03,25.99
hsa-mir-3648-2-5p,0.0,2.67,65.73
hsa-mir-3929-3p,0.62,0.0,0.0
hsa-mir-3960-3p,0.0,0.0,1.02
hsa-mir-421-3p,1.86,0.0,0.0
hsa-mir-4430-5p,1.86,0.0,0.0
hsa-mir-4775-5p,1.86,0.0,0.0
hsa-mir-558-3p,0.62,0.0,0.0
hsa-mir-7705-5p,1.24,0.0,0.0
hsa-mir-7851-3p,0.0,0.16,0.0
hsa-mir-8086-5p,0.0,0.0,0.51
