miRNA,SRR12873357,SRR12873358,SRR12873359
hsa-miR-222-3p,0.0,923.08,0.0
hsa-miR-224-5p,0.0,0.0,97.25
hsa-miR-23a-3p,0.0,615.38,972.48
hsa-miR-23b-3p,0.0,0.0,680.74
hsa-miR-24-2-5p,0.0,615.38,0.0
hsa-miR-24-3p,416.93,923.08,777.98
hsa-miR-25-3p,0.0,307.69,583.49
hsa-miR-26a-5p,1042.32,3076.92,14003.7
hsa-miR-26b-5p,625.39,615.38,1264.22
hsa-miR-27a-3p,208.46,0.0,2139.45
hsa-miR-27b-3p,833.85,1230.77,7196.34
hsa-miR-28-5p,0.0,0.0,97.25
hsa-miR-29a-3p,1250.78,1230.77,4278.91
hsa-miR-29b-3p,416.93,0.0,194.5
hsa-miR-29c-5p,0.0,0.0,97.25
hsa-miR-30a-3p,0.0,0.0,680.74
hsa-miR-30a-5p,0.0,615.38,4376.15
hsa-miR-30b-5p,0.0,307.69,486.24
hsa-miR-30c-5p,625.39,1846.15,8946.81
hsa-miR-30d-5p,416.93,923.08,6612.86
hsa-miR-30e-3p,0.0,307.69,97.25
hsa-miR-30e-5p,416.93,2461.54,3500.92
hsa-miR-31-5p,0.0,0.0,194.5
hsa-miR-320a-3p,0.0,0.0,97.25
hsa-miR-328-3p,0.0,0.0,97.25
hsa-miR-335-5p,0.0,0.0,97.25
hsa-miR-339-5p,0.0,0.0,194.5
hsa-miR-340-5p,416.93,307.69,0.0
hsa-miR-34c-5p,0.0,0.0,194.5
hsa-miR-361-3p,0.0,0.0,291.74
hsa-miR-374b-5p,0.0,0.0,194.5
hsa-miR-378a-3p,0.0,615.38,1944.96
hsa-miR-378a-5p,0.0,0.0,97.25
hsa-miR-378d,0.0,307.69,291.74
hsa-miR-423-3p,208.46,0.0,0.0
hsa-miR-424-5p,0.0,0.0,97.25
hsa-miR-449a,0.0,0.0,97.25
hsa-miR-450a-5p,0.0,307.69,486.24
hsa-miR-486-5p,0.0,0.0,680.74
hsa-miR-490-3p,0.0,0.0,194.5
hsa-miR-497-5p,0.0,0.0,194.5
hsa-miR-499a-5p,208.46,0.0,680.74
hsa-miR-574-3p,0.0,0.0,97.25
hsa-miR-652-3p,0.0,0.0,97.25
hsa-miR-7-5p,1042.32,3076.92,291.74
hsa-miR-744-5p,0.0,0.0,194.5
hsa-miR-9-3p,625.39,1230.77,194.5
hsa-miR-9-5p,3126.95,1846.15,777.98
hsa-miR-92a-3p,208.46,0.0,486.24
hsa-miR-93-5p,0.0,0.0,97.25
hsa-miR-99a-5p,416.93,3076.92,10016.53
hsa-miR-99b-5p,416.93,307.69,875.23
