miRNA,SRR26165199,SRR26165200,SRR26165201
hsa-miR-1185-1-3p,2.83,0.84,2.62
hsa-miR-1185-2-3p,0.57,0.42,0.0
hsa-miR-1185-5p,0.57,0.0,0.0
hsa-miR-1197,4.53,2.95,4.37
hsa-miR-1199-3p,0.57,0.0,0.0
hsa-miR-12136,31.13,27.41,21.84
hsa-miR-122-3p,0.0,0.42,0.0
hsa-miR-122-5p,89.99,35.84,69.47
hsa-miR-1224-3p,0.57,0.0,0.0
hsa-miR-1226-3p,0.57,0.42,0.44
hsa-miR-1228-3p,1.13,1.69,0.87
hsa-miR-1228-5p,0.0,0.0,0.44
hsa-miR-1229-3p,0.0,0.84,0.44
hsa-miR-1229-5p,0.57,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.44
hsa-miR-1244,1.13,0.0,0.0
hsa-miR-1246,21.51,8.43,7.43
hsa-miR-1247-5p,0.57,0.0,0.0
hsa-miR-1249-3p,5.66,0.84,1.31
hsa-miR-1250-5p,0.57,0.0,0.0
hsa-miR-1255a,0.57,0.42,0.44
hsa-miR-1255b-5p,0.0,0.42,0.0
hsa-miR-125a-3p,4.53,2.53,3.93
hsa-miR-125a-5p,281.86,229.8,266.5
hsa-miR-125b-1-3p,27.73,27.83,32.33
hsa-miR-125b-5p,842.74,991.3,887.32
hsa-miR-126-3p,606.16,589.47,475.33
hsa-miR-126-5p,503.72,365.99,398.88
hsa-miR-1260b,11.89,9.7,8.74
hsa-miR-1262,0.57,0.0,0.0
hsa-miR-1268a,2.26,3.79,0.0
hsa-miR-1268b,30.0,29.94,59.42
hsa-miR-127-3p,129.61,103.73,118.4
hsa-miR-127-5p,3.96,2.53,3.5
hsa-miR-1270,0.0,0.0,0.87
hsa-miR-1271-3p,0.0,0.0,0.44
hsa-miR-1271-5p,11.32,5.06,8.3
hsa-miR-1273c,0.57,0.0,0.0
hsa-miR-1273h-3p,0.0,1.26,0.44
hsa-miR-1273h-5p,1.7,3.79,1.31
hsa-miR-1275,2.26,1.26,0.87
hsa-miR-1277-3p,1.13,2.11,6.99
hsa-miR-1278,0.0,0.42,0.0
hsa-miR-128-1-5p,0.57,0.0,1.31
hsa-miR-128-3p,122.25,86.44,81.26
hsa-miR-1284,0.0,0.0,0.44
hsa-miR-1285-3p,0.0,5.9,2.62
hsa-miR-1285-5p,1.13,0.84,2.18
hsa-miR-1287-5p,1.7,2.53,3.06
hsa-miR-129-2-3p,1.13,0.84,1.31
hsa-miR-129-5p,2.83,0.42,0.0
hsa-miR-1291,1.13,0.84,0.87
hsa-miR-1292-5p,6.79,2.11,2.18
hsa-miR-1294,0.0,0.84,0.87
hsa-miR-1295b-3p,0.0,0.42,0.0
hsa-miR-1296-5p,18.68,13.91,17.48
hsa-miR-1298-5p,0.0,0.42,0.0
hsa-miR-1301-3p,12.45,13.07,17.91
hsa-miR-1303,1.7,0.42,0.44
hsa-miR-1304-5p,2.83,0.0,0.87
hsa-miR-1305,1.13,0.0,0.0
hsa-miR-1306-5p,0.0,0.42,1.31
hsa-miR-1307-3p,178.28,137.88,173.88
hsa-miR-1307-5p,121.12,102.88,135.0
hsa-miR-130a-3p,22.07,22.77,28.4
hsa-miR-130a-5p,0.0,1.26,0.44
hsa-miR-130b-3p,9.62,6.32,8.3
hsa-miR-130b-5p,16.98,17.29,16.6
hsa-miR-132-3p,17.55,18.55,12.67
hsa-miR-132-5p,0.57,0.42,0.0
hsa-miR-133a-3p,5.09,9.28,7.86
hsa-miR-133a-5p,1.7,0.0,0.0
hsa-miR-134-5p,26.6,20.66,26.21
hsa-miR-1343-3p,3.96,0.84,0.44
hsa-miR-135a-5p,0.0,1.69,0.0
hsa-miR-135b-5p,0.0,0.0,0.44
hsa-miR-136-3p,30.56,24.03,25.34
hsa-miR-136-5p,1.7,1.69,2.18
hsa-miR-137-3p,2.26,1.69,1.75
hsa-miR-137-5p,1.13,0.0,0.0
hsa-miR-138-1-3p,2.83,1.26,0.0
hsa-miR-138-5p,2.83,4.64,3.93
hsa-miR-139-3p,3.96,2.53,3.5
hsa-miR-139-5p,24.9,23.61,11.8
hsa-miR-140-3p,168.09,137.88,126.7
hsa-miR-140-5p,9.62,10.54,8.74
hsa-miR-141-3p,0.57,0.84,1.75
hsa-miR-142-3p,58.86,49.75,65.1
hsa-miR-142-5p,413.16,349.97,343.39
hsa-miR-143-3p,828.59,905.7,993.48
hsa-miR-143-5p,41.32,26.56,27.52
hsa-miR-144-3p,100.74,89.39,107.91
hsa-miR-144-5p,7.92,10.54,10.05
hsa-miR-145-3p,7.92,5.9,13.54
hsa-miR-145-5p,60.56,77.58,90.44
hsa-miR-1468-5p,1.13,0.0,0.44
hsa-miR-146a-3p,1.13,0.84,1.75
hsa-miR-146a-5p,1092.9,1114.0,1640.51
hsa-miR-146b-3p,1.7,2.95,0.87
hsa-miR-146b-5p,101.88,121.44,123.2
hsa-miR-148a-3p,261.48,252.99,212.76
hsa-miR-148a-5p,1.13,0.84,4.37
hsa-miR-148b-3p,274.5,273.23,233.73
hsa-miR-148b-5p,3.4,2.11,3.06
hsa-miR-149-3p,0.0,0.42,0.44
hsa-miR-149-5p,5.09,5.06,9.17
hsa-miR-150-3p,0.0,0.42,1.75
hsa-miR-150-5p,26.6,22.35,11.8
hsa-miR-151a-3p,326.57,282.08,281.79
hsa-miR-151a-5p,730.67,833.6,641.35
hsa-miR-151b,41.88,17.71,7.86
hsa-miR-152-3p,83.76,72.95,80.39
hsa-miR-152-5p,0.0,0.0,0.87
hsa-miR-153-3p,0.0,0.42,0.0
hsa-miR-154-3p,2.83,1.26,1.31
hsa-miR-154-5p,2.26,1.26,0.87
hsa-miR-155-5p,87.73,60.3,51.55
hsa-miR-15a-5p,35.09,40.06,42.38
hsa-miR-15b-3p,13.02,13.49,15.29
hsa-miR-15b-5p,79.8,63.67,64.22
hsa-miR-16-1-3p,0.0,0.42,0.0
hsa-miR-16-2-3p,36.22,29.52,34.08
hsa-miR-16-5p,247.9,234.02,224.12
hsa-miR-17-3p,9.62,13.07,17.04
hsa-miR-17-5p,117.72,112.16,104.85
hsa-miR-181a-2-3p,24.34,18.97,13.54
hsa-miR-181a-3p,13.58,16.44,17.48
hsa-miR-181a-5p,963.29,1087.43,1121.49
hsa-miR-181b-2-3p,0.57,2.11,0.44
hsa-miR-181b-3p,1.13,0.84,0.44
hsa-miR-181b-5p,350.9,400.57,380.53
hsa-miR-181c-3p,7.92,11.81,5.68
hsa-miR-181c-5p,7.36,12.65,23.16
hsa-miR-181d-5p,19.81,23.61,27.09
hsa-miR-182-5p,22.07,15.6,14.85
hsa-miR-183-3p,0.0,0.42,0.0
hsa-miR-183-5p,4.53,4.64,3.93
hsa-miR-1843,1.7,4.64,5.68
hsa-miR-185-3p,14.15,15.6,18.35
hsa-miR-185-5p,868.77,891.37,1086.54
hsa-miR-186-5p,378.07,311.6,416.35
hsa-miR-188-3p,0.0,0.0,0.87
hsa-miR-188-5p,0.0,1.26,2.18
hsa-miR-18a-3p,1.7,1.69,1.75
hsa-miR-18a-5p,8.49,7.59,11.36
hsa-miR-18b-3p,0.0,0.42,0.0
hsa-miR-1908-3p,0.0,0.42,0.0
hsa-miR-1908-5p,3.96,7.17,7.86
hsa-miR-190a-5p,0.0,0.84,2.18
hsa-miR-190b-5p,0.0,1.69,0.0
hsa-miR-191-3p,3.4,1.26,1.75
hsa-miR-191-5p,1826.97,1886.04,1557.07
hsa-miR-1910-5p,0.0,0.84,0.0
hsa-miR-1914-3p,0.0,0.0,0.87
hsa-miR-1915-3p,0.57,0.0,0.0
hsa-miR-192-5p,28.86,20.24,17.04
hsa-miR-193a-3p,2.26,0.42,0.44
hsa-miR-193a-5p,84.9,80.96,120.14
hsa-miR-193b-3p,14.15,14.34,21.84
hsa-miR-193b-5p,6.23,2.53,2.62
hsa-miR-194-5p,24.9,27.83,24.47
hsa-miR-195-5p,1.13,1.26,0.0
hsa-miR-196a-5p,0.0,0.0,0.44
hsa-miR-196b-3p,0.0,1.69,1.31
hsa-miR-196b-5p,13.02,7.17,13.98
hsa-miR-197-3p,33.39,17.29,41.5
hsa-miR-197-5p,0.57,0.42,0.44
hsa-miR-199a-3p,1137.61,1009.01,23.16
hsa-miR-199a-5p,991.02,1105.57,1239.45
hsa-miR-199b-3p,45.28,31.62,766.3
hsa-miR-199b-5p,73.58,88.97,62.47
hsa-miR-19a-3p,22.07,24.03,34.95
hsa-miR-19b-1-5p,0.0,0.0,1.31
hsa-miR-19b-3p,82.07,93.18,106.16
hsa-miR-200a-3p,3.96,3.37,2.18
hsa-miR-200b-3p,1.13,3.79,3.5
hsa-miR-200c-3p,4.53,5.48,9.17
hsa-miR-203a-3p,27.17,0.84,0.87
hsa-miR-204-3p,1.13,0.0,3.06
hsa-miR-204-5p,0.0,0.84,0.0
hsa-miR-205-5p,0.0,0.42,0.44
hsa-miR-206,0.0,0.0,0.87
hsa-miR-20a-3p,0.0,0.84,0.87
hsa-miR-20a-5p,130.74,113.0,92.18
hsa-miR-20b-5p,0.57,1.69,1.75
hsa-miR-21-3p,126.21,129.02,137.18
hsa-miR-21-5p,9955.49,8995.9,7078.45
hsa-miR-210-3p,36.22,31.62,33.2
hsa-miR-210-5p,0.0,0.42,0.0
hsa-miR-2110,7.36,6.32,8.3
hsa-miR-2116-3p,1.13,0.0,0.87
hsa-miR-212-3p,0.57,0.0,0.0
hsa-miR-212-5p,0.0,2.11,0.0
hsa-miR-214-3p,2.83,24.03,25.78
hsa-miR-214-5p,0.57,0.84,2.18
hsa-miR-215-5p,0.0,0.0,0.44
hsa-miR-216a-5p,1.13,0.0,0.44
hsa-miR-217-5p,3.96,0.0,0.0
hsa-miR-218-5p,1.7,5.48,6.12
hsa-miR-219a-1-3p,0.57,0.0,0.0
hsa-miR-219a-5p,0.57,0.0,0.0
hsa-miR-22-3p,1210.62,1181.46,1688.13
hsa-miR-22-5p,9.06,16.44,8.3
hsa-miR-221-3p,3747.88,3257.24,4616.59
hsa-miR-221-5p,11.89,25.3,41.94
hsa-miR-222-3p,1138.74,940.28,1129.35
hsa-miR-222-5p,3.96,3.37,6.12
hsa-miR-223-3p,981.4,813.36,941.49
hsa-miR-223-5p,11.32,10.96,7.43
hsa-miR-224-3p,0.57,0.0,0.87
hsa-miR-224-5p,42.45,48.91,24.47
hsa-miR-2277-5p,0.0,0.0,2.18
hsa-miR-2355-3p,1.13,2.11,0.0
hsa-miR-2355-5p,6.79,5.48,3.06
hsa-miR-23a-3p,760.1,768.67,868.1
hsa-miR-23a-5p,10.75,8.01,10.49
hsa-miR-23b-3p,100.18,100.35,108.79
hsa-miR-23b-5p,1.7,2.53,1.75
hsa-miR-24-2-5p,8.49,6.75,8.3
hsa-miR-24-3p,234.88,118.06,230.24
hsa-miR-2467-5p,0.0,0.0,0.44
hsa-miR-25-3p,431.84,466.34,383.59
hsa-miR-25-5p,2.26,4.22,9.17
hsa-miR-2682-3p,0.0,0.42,0.44
hsa-miR-2682-5p,0.0,0.42,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.87
hsa-miR-26a-2-3p,2.26,0.0,0.0
hsa-miR-26a-5p,3673.74,4040.25,3870.39
hsa-miR-26b-3p,1.7,2.11,1.75
hsa-miR-26b-5p,1078.18,753.49,610.77
hsa-miR-27a-3p,458.44,493.75,543.05
hsa-miR-27a-5p,7.36,5.06,5.68
hsa-miR-27b-3p,841.04,780.05,1160.37
hsa-miR-27b-5p,0.0,0.84,2.62
hsa-miR-28-3p,75.27,64.93,69.47
hsa-miR-28-5p,56.6,54.39,51.12
hsa-miR-296-3p,45.28,40.9,61.16
hsa-miR-296-5p,3.96,3.37,4.37
hsa-miR-299-3p,6.79,7.59,4.37
hsa-miR-299-5p,0.57,0.84,0.87
hsa-miR-29a-3p,229.22,274.92,249.03
hsa-miR-29b-1-5p,0.57,0.84,1.75
hsa-miR-29b-2-5p,1.7,1.69,4.81
hsa-miR-29b-3p,5.09,4.22,6.12
hsa-miR-29c-3p,17.55,25.72,17.04
hsa-miR-29c-5p,3.96,2.11,2.18
hsa-miR-301a-3p,2.83,4.64,6.12
hsa-miR-301a-5p,0.57,1.26,0.44
hsa-miR-301b-3p,2.26,0.42,0.0
hsa-miR-3065-5p,0.57,0.42,0.87
hsa-miR-30a-3p,19.24,8.43,8.3
hsa-miR-30a-5p,220.73,184.68,210.14
hsa-miR-30b-3p,2.83,0.42,1.75
hsa-miR-30b-5p,133.0,78.85,79.08
hsa-miR-30c-1-3p,2.83,1.26,1.75
hsa-miR-30c-2-3p,1.13,0.84,2.62
hsa-miR-30c-5p,294.87,234.86,228.49
hsa-miR-30d-3p,10.19,4.64,6.12
hsa-miR-30d-5p,876.13,739.15,761.93
hsa-miR-30e-3p,32.26,30.36,29.71
hsa-miR-30e-5p,963.29,863.96,835.33
hsa-miR-31-3p,3.4,2.53,2.18
hsa-miR-31-5p,136.4,118.91,128.88
hsa-miR-3120-3p,0.57,0.0,1.75
hsa-miR-3120-5p,0.57,1.26,0.0
hsa-miR-3127-3p,1.13,0.0,0.0
hsa-miR-3127-5p,0.57,0.0,0.0
hsa-miR-3129-3p,0.0,0.42,0.0
hsa-miR-3129-5p,0.0,0.0,0.44
hsa-miR-3130-3p,1.13,1.69,0.44
hsa-miR-3138,0.0,0.0,0.87
hsa-miR-3140-3p,0.0,0.42,0.0
hsa-miR-3143,1.13,0.42,0.0
hsa-miR-3154,0.0,0.84,0.0
hsa-miR-3158-3p,0.0,0.84,0.0
hsa-miR-3161,0.0,0.84,0.0
hsa-miR-3176,0.0,0.42,1.31
hsa-miR-3177-3p,0.57,0.0,1.75
hsa-miR-3178,147.15,83.06,72.09
hsa-miR-3180,0.0,0.0,0.87
hsa-miR-3180-3p,0.0,2.11,0.0
hsa-miR-3182,61.69,35.0,27.52
hsa-miR-3187-3p,3.96,3.37,6.12
hsa-miR-3188,0.0,0.0,0.44
hsa-miR-3195,5.09,2.95,4.81
hsa-miR-3196,1.7,1.26,0.87
hsa-miR-3199,0.0,0.42,0.44
hsa-miR-32-3p,1.13,0.0,0.87
hsa-miR-32-5p,5.66,4.22,9.61
hsa-miR-3200-3p,0.0,0.42,0.87
hsa-miR-320a-3p,2753.47,2791.32,3830.63
hsa-miR-320a-5p,11.89,4.22,4.37
hsa-miR-320b,88.86,14.34,20.1
hsa-miR-320c,33.96,4.22,21.84
hsa-miR-320d,4.53,1.69,0.44
hsa-miR-320e,0.57,0.0,0.0
hsa-miR-323a-3p,21.51,8.01,7.43
hsa-miR-323a-5p,1.13,0.42,0.44
hsa-miR-323b-3p,15.28,13.49,13.98
hsa-miR-324-3p,1.13,0.42,3.93
hsa-miR-324-5p,7.36,5.06,6.99
hsa-miR-326,6.79,4.64,5.24
hsa-miR-328-3p,42.45,28.67,53.74
hsa-miR-329-3p,5.09,7.17,6.55
hsa-miR-330-3p,14.15,22.35,28.4
hsa-miR-330-5p,0.0,5.06,3.06
hsa-miR-331-3p,16.98,9.28,11.8
hsa-miR-331-5p,3.96,3.79,3.93
hsa-miR-335-3p,63.39,59.03,47.62
hsa-miR-335-5p,209.98,145.05,171.7
hsa-miR-337-3p,2.26,0.84,2.18
hsa-miR-337-5p,2.26,0.0,2.62
hsa-miR-338-3p,1.13,0.0,3.93
hsa-miR-338-5p,0.0,0.0,1.75
hsa-miR-339-3p,14.72,10.12,13.11
hsa-miR-339-5p,187.9,148.84,194.85
hsa-miR-33a-3p,0.57,1.26,0.44
hsa-miR-33a-5p,0.57,1.26,0.87
hsa-miR-33b-3p,0.57,0.0,0.0
hsa-miR-340-3p,3.4,4.64,2.18
hsa-miR-340-5p,211.67,147.58,120.14
hsa-miR-342-3p,20.38,37.11,37.14
hsa-miR-342-5p,3.4,3.37,2.62
hsa-miR-345-3p,0.0,0.42,0.0
hsa-miR-345-5p,18.11,25.3,31.02
hsa-miR-34a-5p,7.92,8.01,7.86
hsa-miR-34c-3p,0.0,0.0,0.87
hsa-miR-34c-5p,2.83,1.26,1.31
hsa-miR-3605-3p,1.7,0.42,0.0
hsa-miR-3605-5p,1.13,0.0,0.87
hsa-miR-361-3p,13.58,13.91,13.98
hsa-miR-361-5p,54.9,51.44,78.64
hsa-miR-3611,0.0,0.42,0.0
hsa-miR-3613-3p,1.13,1.26,0.44
hsa-miR-3613-5p,6.79,6.75,4.37
hsa-miR-3615,17.55,10.54,18.79
hsa-miR-3617-5p,0.0,0.42,0.0
hsa-miR-362-3p,0.57,0.0,0.0
hsa-miR-362-5p,1.13,1.26,2.62
hsa-miR-3620-5p,0.57,0.42,0.87
hsa-miR-363-3p,37.35,53.55,45.44
hsa-miR-3648,32.26,23.19,36.7
hsa-miR-3652,0.0,1.26,0.0
hsa-miR-365a-3p,2.83,8.85,0.0
hsa-miR-365a-5p,1.13,2.53,0.44
hsa-miR-365b-3p,15.28,0.42,11.36
hsa-miR-365b-5p,0.57,1.69,1.31
hsa-miR-3665,54.9,32.05,40.19
hsa-miR-3675-5p,0.57,0.0,0.0
hsa-miR-3677-3p,0.0,0.42,0.44
hsa-miR-3679-5p,2.83,5.48,7.86
hsa-miR-3688-3p,0.0,0.42,0.0
hsa-miR-369-3p,36.79,40.48,32.77
hsa-miR-369-5p,3.96,0.0,0.44
hsa-miR-370-3p,29.43,28.67,38.88
hsa-miR-371a-5p,0.0,0.0,0.44
hsa-miR-371b-5p,0.57,0.0,0.0
hsa-miR-374a-3p,14.15,10.54,7.86
hsa-miR-374a-5p,63.96,54.81,41.94
hsa-miR-374b-3p,0.0,0.42,0.0
hsa-miR-374b-5p,20.38,8.01,10.92
hsa-miR-375-3p,2.83,2.53,1.75
hsa-miR-376a-3p,2.26,0.84,2.18
hsa-miR-376b-3p,2.83,0.42,0.44
hsa-miR-376b-5p,0.57,0.0,0.44
hsa-miR-376c-3p,7.36,8.85,6.12
hsa-miR-377-3p,4.53,4.64,4.37
hsa-miR-377-5p,5.09,2.11,1.31
hsa-miR-378a-3p,168.66,145.05,229.37
hsa-miR-378c,5.66,1.26,9.17
hsa-miR-378d,3.4,0.84,0.0
hsa-miR-379-3p,2.26,1.26,3.93
hsa-miR-379-5p,10.75,10.96,6.99
hsa-miR-380-3p,1.13,0.42,0.44
hsa-miR-380-5p,1.13,0.0,0.0
hsa-miR-381-3p,39.62,29.94,34.08
hsa-miR-382-3p,11.89,10.54,9.61
hsa-miR-382-5p,35.66,27.83,31.02
hsa-miR-3909,1.13,0.84,0.0
hsa-miR-3910,0.0,0.42,0.0
hsa-miR-3912-3p,0.0,0.42,0.44
hsa-miR-3916,1.13,0.42,0.0
hsa-miR-3917,0.0,0.0,0.87
hsa-miR-3920,0.57,0.0,0.0
hsa-miR-3928-3p,2.26,1.69,2.62
hsa-miR-3929,0.57,0.84,1.75
hsa-miR-3939,0.57,0.0,0.0
hsa-miR-3940-3p,1.7,1.26,0.44
hsa-miR-3940-5p,3.96,0.42,0.0
hsa-miR-3944-5p,0.0,0.42,0.0
hsa-miR-3960,226.39,115.95,121.89
hsa-miR-409-3p,74.71,54.39,79.08
hsa-miR-409-5p,5.09,11.81,13.11
hsa-miR-410-3p,32.83,17.29,17.04
hsa-miR-410-5p,0.57,0.0,0.0
hsa-miR-411-3p,9.62,0.84,2.18
hsa-miR-411-5p,5.09,7.59,5.68
hsa-miR-412-5p,1.13,0.84,0.87
hsa-miR-421,10.19,8.01,6.55
hsa-miR-423-3p,116.02,707.11,109.22
hsa-miR-423-5p,406.37,2692.65,138.06
hsa-miR-424-3p,6.23,7.17,7.86
hsa-miR-424-5p,16.98,12.65,13.11
hsa-miR-425-3p,41.32,29.94,39.76
hsa-miR-425-5p,124.51,113.42,128.01
hsa-miR-4284,0.0,0.42,1.75
hsa-miR-4286,27.17,16.87,13.98
hsa-miR-429,0.0,0.42,0.44
hsa-miR-4306,3.96,4.22,6.99
hsa-miR-431-3p,6.23,3.79,3.06
hsa-miR-431-5p,3.96,5.06,7.43
hsa-miR-432-5p,15.28,12.23,10.92
hsa-miR-4326,6.23,3.37,0.44
hsa-miR-433-3p,6.23,7.59,8.74
hsa-miR-433-5p,1.7,0.42,0.0
hsa-miR-4421,0.0,0.42,0.0
hsa-miR-4426,0.57,0.0,0.0
hsa-miR-4433a-3p,0.0,0.42,0.44
hsa-miR-4433b-3p,1.13,36.26,4.81
hsa-miR-4433b-5p,15.85,29.52,34.51
hsa-miR-4443,0.57,2.53,0.0
hsa-miR-4444,0.0,0.0,1.31
hsa-miR-4446-3p,2.83,2.53,0.87
hsa-miR-4449,0.57,0.0,0.0
hsa-miR-4454,0.0,0.42,0.0
hsa-miR-4463,0.57,0.0,0.0
hsa-miR-4466,0.57,0.42,0.87
hsa-miR-4472,0.0,0.0,0.44
hsa-miR-4479,0.0,0.0,0.44
hsa-miR-448,0.0,0.84,0.0
hsa-miR-4480,0.0,0.0,0.44
hsa-miR-4484,1.13,0.0,2.18
hsa-miR-4485-3p,14.72,9.28,8.74
hsa-miR-4485-5p,2.26,1.69,0.87
hsa-miR-4488,48.11,22.77,36.26
hsa-miR-4492,5.09,0.42,0.87
hsa-miR-4497,26.6,11.81,14.85
hsa-miR-449c-5p,0.57,0.0,0.87
hsa-miR-4508,5.09,0.0,1.75
hsa-miR-450a-2-3p,1.13,0.0,0.0
hsa-miR-450a-5p,19.81,19.4,12.67
hsa-miR-450b-5p,8.49,7.17,4.81
hsa-miR-4511,0.0,0.42,0.0
hsa-miR-4516,46.98,28.25,19.22
hsa-miR-451a,133.57,712.17,428.15
hsa-miR-452-3p,1.7,2.53,1.31
hsa-miR-452-5p,9.06,7.59,13.11
hsa-miR-4521,0.0,0.0,0.44
hsa-miR-4523,0.57,0.42,0.0
hsa-miR-4526,0.0,0.42,0.0
hsa-miR-454-3p,2.83,2.95,2.62
hsa-miR-454-5p,2.83,0.42,2.62
hsa-miR-455-3p,7.36,8.01,4.37
hsa-miR-455-5p,4.53,5.06,6.12
hsa-miR-4638-3p,0.0,0.0,0.44
hsa-miR-4642,0.57,0.0,0.44
hsa-miR-4649-3p,0.0,0.0,1.31
hsa-miR-4659b-3p,0.0,0.0,0.44
hsa-miR-4659b-5p,0.0,0.0,0.44
hsa-miR-4665-5p,2.83,0.42,0.44
hsa-miR-4667-5p,0.0,0.0,1.75
hsa-miR-4676-3p,0.0,0.0,0.44
hsa-miR-4677-3p,0.57,0.0,0.0
hsa-miR-4685-3p,0.0,0.42,0.0
hsa-miR-4687-5p,0.0,0.0,0.87
hsa-miR-4688,0.0,0.0,0.44
hsa-miR-4690-3p,0.0,0.42,0.0
hsa-miR-4701-5p,0.0,0.84,0.87
hsa-miR-4706,0.57,0.0,0.0
hsa-miR-4707-3p,1.7,0.42,0.87
hsa-miR-4707-5p,0.0,0.84,0.0
hsa-miR-4708-3p,1.13,0.0,0.44
hsa-miR-4709-3p,0.57,0.0,0.0
hsa-miR-4732-3p,0.0,0.42,0.44
hsa-miR-4732-5p,0.57,0.42,0.44
hsa-miR-4734,0.0,0.42,0.0
hsa-miR-4738-3p,0.0,0.0,0.44
hsa-miR-4741,0.57,0.0,0.87
hsa-miR-4742-3p,0.0,0.0,0.44
hsa-miR-4743-5p,1.7,0.0,0.0
hsa-miR-4745-5p,1.13,0.0,0.87
hsa-miR-4749-5p,0.0,0.0,0.44
hsa-miR-4750-5p,0.57,0.84,0.44
hsa-miR-4753-3p,0.57,0.0,0.0
hsa-miR-4754,1.7,0.0,0.0
hsa-miR-4755-3p,0.0,0.84,0.44
hsa-miR-4766-3p,0.0,0.0,0.44
hsa-miR-4767,0.57,0.42,0.0
hsa-miR-4772-3p,0.0,0.0,0.44
hsa-miR-4775,0.0,0.0,0.87
hsa-miR-4785,1.7,3.37,0.44
hsa-miR-4787-3p,0.57,0.0,0.0
hsa-miR-4787-5p,1.7,1.69,1.75
hsa-miR-4791,0.0,1.69,0.0
hsa-miR-4799-5p,0.0,0.0,0.44
hsa-miR-483-3p,0.0,0.0,0.87
hsa-miR-483-5p,1.7,4.22,3.5
hsa-miR-484,260.91,224.32,262.57
hsa-miR-485-3p,4.53,6.75,5.68
hsa-miR-485-5p,3.4,3.79,4.37
hsa-miR-486-3p,1.7,4.64,4.81
hsa-miR-486-5p,7.36,3.37,19.66
hsa-miR-487a-3p,3.96,9.7,7.43
hsa-miR-487a-5p,1.7,0.84,0.0
hsa-miR-487b-3p,8.49,8.43,3.5
hsa-miR-487b-5p,1.7,0.0,0.0
hsa-miR-490-3p,4.53,1.69,3.06
hsa-miR-491-5p,0.57,3.37,1.75
hsa-miR-493-3p,2.83,4.22,3.5
hsa-miR-493-5p,27.17,12.23,9.61
hsa-miR-494-3p,54.33,55.66,55.05
hsa-miR-495-3p,12.45,7.59,6.12
hsa-miR-496,0.57,2.53,0.0
hsa-miR-497-5p,2.83,2.53,0.44
hsa-miR-499a-5p,0.0,2.11,0.0
hsa-miR-5003-5p,0.0,0.42,0.0
hsa-miR-5008-5p,0.0,0.0,0.44
hsa-miR-500a-3p,13.02,5.9,14.85
hsa-miR-501-3p,7.36,8.85,14.85
hsa-miR-501-5p,0.0,1.26,0.44
hsa-miR-5010-5p,0.57,0.42,1.31
hsa-miR-502-3p,7.36,7.17,10.49
hsa-miR-503-3p,0.57,0.0,0.44
hsa-miR-503-5p,16.41,10.96,6.99
hsa-miR-504-5p,0.57,0.0,0.0
hsa-miR-505-3p,20.94,12.23,15.29
hsa-miR-505-5p,1.7,1.69,0.44
hsa-miR-516a-5p,0.0,0.0,0.87
hsa-miR-5187-5p,1.13,0.0,0.0
hsa-miR-5189-5p,1.13,0.84,0.0
