miRNA,SRR10078125,SRR10078126,SRR10078127,SRR10078128,SRR10078129,SRR10078130,SRR10078131,SRR10078132,SRR10078133,SRR10078134,SRR10078135,SRR10078136
hsa-miR-106b-5p,121.0,175.0,132.0,232.0,204.0,241.0,133.0,223.0,289.0,525.0,308.0,89.0
hsa-miR-107,2453.0,10385.0,307.0,1.0,18.0,0.0,557.0,2270.0,17.0,1845.0,21186.0,0.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,40.0
hsa-miR-10a-5p,46973.0,117765.0,45118.0,133909.0,95948.0,191824.0,69967.0,50360.0,168529.0,124561.0,104830.0,49162.0
hsa-miR-10b-5p,333104.0,875452.0,595217.0,751161.0,685430.0,1674501.0,540002.0,478918.0,1174213.0,852214.0,970210.0,469461.0
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-122-5p,5051.0,394.0,2420.0,2293.0,4185.0,0.0,79.0,2498.0,1011.0,393.0,499.0,1912.0
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
hsa-miR-1228-3p,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
hsa-miR-1247-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0
hsa-miR-1255b-5p,15.0,0.0,0.0,13.0,20.0,0.0,16.0,0.0,20.0,0.0,19.0,0.0
hsa-miR-125a-5p,848.0,1881.0,778.0,2454.0,1421.0,2510.0,555.0,775.0,2735.0,2037.0,1437.0,546.0
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,3.0,68.0,12.0,0.0
hsa-miR-125b-2-3p,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,58.0,37.0,22.0,190.0,79.0,297.0,47.0,62.0,202.0,439.0,92.0,57.0
hsa-miR-126-3p,259.0,823.0,354.0,1625.0,410.0,657.0,236.0,257.0,665.0,382.0,843.0,232.0
hsa-miR-126-5p,1695.0,3859.0,2240.0,6990.0,3212.0,6095.0,2421.0,1789.0,4729.0,3568.0,5208.0,2334.0
hsa-miR-1260a,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0
hsa-miR-1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
hsa-miR-1269b,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,52.0,66.0,11.0,151.0,57.0,91.0,24.0,102.0,88.0,134.0,106.0,12.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,48.0,0.0,0.0
hsa-miR-1270,16.0,0.0,0.0,0.0,16.0,0.0,0.0,111.0,0.0,32.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,29.0,49.0,0.0,0.0,42.0,63.0,12.0,0.0
hsa-miR-1273h-5p,0.0,0.0,6.0,0.0,14.0,0.0,14.0,40.0,29.0,23.0,59.0,46.0
hsa-miR-1275,0.0,11.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,1993.0,2789.0,1341.0,1603.0,2510.0,1350.0,583.0,2354.0,2448.0,1670.0,2476.0,920.0
hsa-miR-1285-3p,0.0,30.0,20.0,0.0,18.0,59.0,38.0,0.0,28.0,97.0,44.0,0.0
hsa-miR-1285-5p,13.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
hsa-miR-129-2-3p,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,0.0,20.0,0.0,38.0,0.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-1294,250.0,259.0,135.0,59.0,295.0,0.0,45.0,103.0,187.0,1.0,127.0,0.0
hsa-miR-1296-3p,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
hsa-miR-1303,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,51.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,12.0,23.0,0.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,15.0,77.0,0.0,322.0,48.0,40.0,39.0,82.0,81.0,202.0,104.0,0.0
hsa-miR-1307-5p,102.0,276.0,222.0,390.0,200.0,498.0,104.0,139.0,384.0,582.0,666.0,265.0
hsa-miR-130a-3p,285.0,500.0,305.0,360.0,528.0,1297.0,297.0,296.0,794.0,708.0,1209.0,353.0
hsa-miR-130b-3p,94.0,127.0,196.0,88.0,192.0,236.0,92.0,109.0,260.0,510.0,478.0,153.0
hsa-miR-130b-5p,0.0,0.0,0.0,26.0,72.0,40.0,0.0,0.0,37.0,73.0,48.0,0.0
hsa-miR-132-3p,1.0,70.0,0.0,0.0,0.0,0.0,14.0,0.0,17.0,0.0,33.0,0.0
hsa-miR-132-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,85.0,48.0,27.0,9.0,57.0,10.0,63.0,27.0,78.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,64.0,0.0,0.0,0.0,51.0,7.0,0.0,14.0,0.0,17.0,0.0
hsa-miR-136-3p,22.0,62.0,0.0,32.0,47.0,183.0,31.0,51.0,99.0,42.0,134.0,0.0
hsa-miR-136-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-139-3p,10.0,19.0,38.0,33.0,49.0,0.0,0.0,29.0,0.0,0.0,7.0,0.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1.0,12.0,0.0,42.0,1.0
hsa-miR-140-3p,357.0,415.0,296.0,736.0,646.0,1239.0,249.0,1032.0,934.0,1492.0,898.0,487.0
hsa-miR-140-5p,0.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
hsa-miR-141-3p,29.0,321.0,64.0,152.0,74.0,937.0,156.0,96.0,324.0,364.0,382.0,5.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,13.0,52.0,15.0,11.0
hsa-miR-142-5p,18985.0,40477.0,11088.0,39664.0,30365.0,25508.0,13568.0,15186.0,49150.0,48875.0,33594.0,9278.0
hsa-miR-143-3p,34484.0,83521.0,40411.0,65491.0,96629.0,145378.0,36408.0,70777.0,135957.0,168398.0,93123.0,30129.0
hsa-miR-144-3p,1885.0,2734.0,1261.0,2615.0,5365.0,3802.0,1955.0,2555.0,5710.0,6819.0,9041.0,2118.0
hsa-miR-144-5p,621.0,797.0,747.0,765.0,1489.0,1427.0,751.0,2071.0,1962.0,3263.0,2326.0,993.0
hsa-miR-145-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,42.0,0.0,0.0
hsa-miR-145-5p,9.0,0.0,0.0,83.0,39.0,69.0,0.0,0.0,0.0,0.0,11.0,51.0
hsa-miR-1468-5p,30.0,122.0,46.0,18.0,61.0,170.0,0.0,0.0,70.0,225.0,110.0,49.0
hsa-miR-146a-5p,3520.0,10900.0,2400.0,6643.0,5499.0,9029.0,2016.0,2635.0,9462.0,6727.0,7071.0,1802.0
hsa-miR-146b-3p,27.0,151.0,135.0,108.0,20.0,124.0,0.0,122.0,89.0,201.0,135.0,58.0
hsa-miR-146b-5p,2337.0,10376.0,4345.0,12067.0,2732.0,6862.0,2061.0,4758.0,5706.0,4581.0,4018.0,2404.0
hsa-miR-147b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
hsa-miR-148a-3p,4652.0,12477.0,5592.0,12185.0,5913.0,9078.0,4019.0,5338.0,14497.0,14103.0,16679.0,6364.0
hsa-miR-148a-5p,16.0,23.0,0.0,0.0,0.0,168.0,30.0,68.0,77.0,133.0,145.0,1.0
hsa-miR-148b-3p,69.0,156.0,181.0,259.0,142.0,109.0,54.0,53.0,146.0,163.0,153.0,93.0
hsa-miR-148b-5p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,16.0,0.0
hsa-miR-150-3p,21.0,142.0,221.0,52.0,79.0,1.0,20.0,38.0,63.0,1.0,64.0,0.0
hsa-miR-150-5p,912.0,2658.0,970.0,12349.0,628.0,1174.0,302.0,1235.0,1602.0,1699.0,1012.0,847.0
hsa-miR-151a-3p,2513.0,4835.0,3789.0,6435.0,4337.0,5715.0,3660.0,5190.0,6739.0,6114.0,7352.0,2658.0
hsa-miR-151a-5p,108.0,159.0,385.0,805.0,307.0,1195.0,306.0,273.0,994.0,565.0,961.0,187.0
hsa-miR-151b,173.0,300.0,126.0,1.0,713.0,66.0,202.0,290.0,109.0,639.0,97.0,122.0
hsa-miR-152-3p,0.0,24.0,0.0,89.0,49.0,50.0,0.0,0.0,29.0,0.0,115.0,1.0
hsa-miR-152-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0
hsa-miR-155-5p,0.0,1.0,0.0,0.0,7.0,0.0,7.0,0.0,46.0,57.0,0.0,26.0
hsa-miR-15a-5p,1714.0,2513.0,1044.0,1389.0,2573.0,2485.0,1942.0,1830.0,4190.0,4519.0,4517.0,1444.0
hsa-miR-15b-3p,70.0,166.0,28.0,154.0,137.0,135.0,42.0,252.0,187.0,189.0,156.0,2.0
hsa-miR-15b-5p,42.0,103.0,83.0,257.0,124.0,120.0,56.0,215.0,69.0,168.0,105.0,39.0
hsa-miR-16-1-3p,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,1458.0,1656.0,310.0,1485.0,2483.0,1053.0,682.0,1712.0,3130.0,2783.0,2634.0,374.0
hsa-miR-16-5p,12694.0,16740.0,7710.0,9844.0,21682.0,23749.0,16290.0,14288.0,28692.0,23631.0,24503.0,5941.0
hsa-miR-17-3p,32.0,16.0,46.0,101.0,28.0,28.0,29.0,45.0,110.0,102.0,27.0,0.0
hsa-miR-17-5p,31.0,210.0,42.0,183.0,65.0,187.0,29.0,224.0,101.0,174.0,58.0,59.0
hsa-miR-181a-2-3p,38.0,117.0,0.0,268.0,134.0,279.0,60.0,186.0,165.0,235.0,328.0,69.0
hsa-miR-181a-3p,0.0,28.0,0.0,108.0,45.0,0.0,17.0,49.0,52.0,321.0,72.0,87.0
hsa-miR-181a-5p,4369.0,9010.0,4452.0,8752.0,12920.0,30095.0,8351.0,5989.0,13669.0,12779.0,19527.0,5344.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,103.0,247.0,232.0,130.0,176.0,598.0,104.0,49.0,106.0,333.0,489.0,74.0
hsa-miR-181c-3p,0.0,18.0,0.0,13.0,33.0,0.0,22.0,0.0,38.0,24.0,18.0,1.0
hsa-miR-181c-5p,20.0,121.0,46.0,82.0,125.0,373.0,134.0,132.0,228.0,384.0,388.0,67.0
hsa-miR-181d-5p,17.0,0.0,0.0,21.0,9.0,0.0,16.0,0.0,9.0,0.0,13.0,0.0
hsa-miR-182-5p,11798.0,16744.0,13976.0,12244.0,28416.0,15027.0,23832.0,25917.0,44147.0,40995.0,32021.0,6974.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
hsa-miR-183-3p,0.0,0.0,32.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-5p,174.0,194.0,335.0,320.0,553.0,601.0,953.0,305.0,419.0,246.0,300.0,126.0
hsa-miR-184,1.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-1843,146.0,143.0,83.0,218.0,183.0,282.0,94.0,539.0,346.0,207.0,325.0,1.0
hsa-miR-185-3p,8.0,0.0,40.0,0.0,0.0,0.0,10.0,1.0,13.0,0.0,27.0,0.0
hsa-miR-185-5p,517.0,911.0,724.0,1029.0,1142.0,51.0,28.0,971.0,192.0,41.0,54.0,46.0
hsa-miR-186-5p,3673.0,5538.0,2430.0,5377.0,4219.0,5298.0,2454.0,3895.0,7269.0,6362.0,4679.0,1496.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
hsa-miR-18a-3p,41.0,163.0,0.0,114.0,123.0,21.0,24.0,0.0,72.0,0.0,125.0,0.0
hsa-miR-18a-5p,20.0,32.0,0.0,0.0,9.0,65.0,0.0,77.0,5.0,0.0,12.0,45.0
hsa-miR-18b-3p,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,9.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
hsa-miR-191-3p,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0
hsa-miR-191-5p,5353.0,7931.0,4885.0,6546.0,13036.0,26459.0,14571.0,4114.0,13637.0,11403.0,14609.0,4108.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,29.0,57.0,10.0,0.0,22.0,103.0,45.0,0.0
hsa-miR-192-5p,31929.0,83581.0,25378.0,40701.0,42343.0,40041.0,20202.0,38286.0,67672.0,68516.0,136143.0,38041.0
hsa-miR-193a-3p,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,41.0,0.0
hsa-miR-193b-3p,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,19.0,39.0
hsa-miR-194-5p,0.0,0.0,0.0,0.0,0.0,41.0,0.0,21.0,27.0,63.0,34.0,0.0
hsa-miR-195-3p,0.0,0.0,0.0,0.0,8.0,75.0,0.0,42.0,19.0,44.0,30.0,1.0
hsa-miR-195-5p,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,42.0,0.0,25.0,0.0
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,11.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,21.0,45.0,9.0,0.0
hsa-miR-197-3p,112.0,161.0,82.0,647.0,159.0,147.0,1.0,287.0,216.0,171.0,243.0,30.0
hsa-miR-197-5p,34.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
hsa-miR-1976,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,234.0,103.0,48.0,560.0,1088.0,371.0,204.0,91.0,513.0,848.0,914.0,59.0
hsa-miR-199a-5p,39.0,87.0,78.0,88.0,336.0,395.0,38.0,0.0,202.0,149.0,180.0,0.0
hsa-miR-199b-3p,41.0,735.0,80.0,315.0,22.0,1093.0,9.0,266.0,921.0,386.0,110.0,336.0
hsa-miR-199b-5p,17.0,0.0,0.0,38.0,62.0,45.0,0.0,28.0,42.0,62.0,56.0,0.0
hsa-miR-19a-3p,306.0,442.0,260.0,1271.0,183.0,332.0,108.0,1029.0,406.0,725.0,312.0,339.0
hsa-miR-19a-5p,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-19b-3p,567.0,1369.0,702.0,3709.0,1049.0,2051.0,592.0,3229.0,1348.0,3588.0,1352.0,1857.0
hsa-miR-200a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,95.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,49.0
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
hsa-miR-203a-3p,715.0,1167.0,58.0,1602.0,612.0,25.0,34.0,812.0,960.0,291.0,2885.0,294.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
hsa-miR-204-5p,26.0,145.0,38.0,32.0,0.0,5.0,59.0,186.0,61.0,55.0,97.0,68.0
hsa-miR-205-5p,0.0,0.0,44.0,37.0,13.0,0.0,0.0,20.0,60.0,43.0,20.0,1.0
hsa-miR-206,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,19.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,61.0,262.0,43.0,178.0,92.0,62.0,33.0,63.0,102.0,127.0,87.0,115.0
hsa-miR-20b-3p,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-21-3p,210.0,814.0,111.0,476.0,362.0,1274.0,234.0,468.0,782.0,618.0,1645.0,345.0
hsa-miR-21-5p,2345.0,7034.0,1528.0,6081.0,3886.0,10247.0,2588.0,4965.0,7148.0,9388.0,8594.0,5957.0
hsa-miR-210-3p,22.0,25.0,0.0,27.0,87.0,134.0,2.0,0.0,123.0,118.0,215.0,86.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,19.0,50.0,17.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
hsa-miR-214-3p,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,16.0,44.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,0.0,0.0,0.0
hsa-miR-215-5p,497.0,2310.0,346.0,2009.0,606.0,651.0,391.0,838.0,1357.0,1059.0,1665.0,331.0
hsa-miR-216a-5p,17.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,4.0,0.0,55.0,1.0
hsa-miR-218-1-3p,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-219a-1-3p,24.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,10.0,0.0,0.0,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-22-3p,17672.0,32110.0,12298.0,44251.0,25817.0,33933.0,9437.0,22691.0,40726.0,42627.0,53982.0,21111.0
hsa-miR-22-5p,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,28.0,54.0,43.0,0.0
hsa-miR-221-3p,418.0,1368.0,445.0,1366.0,1016.0,1776.0,242.0,1402.0,1844.0,2717.0,1581.0,1233.0
hsa-miR-221-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
hsa-miR-222-3p,269.0,597.0,207.0,818.0,322.0,210.0,94.0,663.0,703.0,931.0,429.0,520.0
hsa-miR-223-3p,175.0,509.0,203.0,1874.0,484.0,1109.0,300.0,593.0,1002.0,1418.0,764.0,496.0
hsa-miR-223-5p,25.0,158.0,0.0,28.0,10.0,51.0,21.0,90.0,135.0,125.0,43.0,0.0
hsa-miR-224-5p,28.0,0.0,0.0,45.0,19.0,0.0,0.0,0.0,9.0,0.0,12.0,1.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0
hsa-miR-23a-3p,115.0,398.0,110.0,1239.0,336.0,1048.0,107.0,688.0,385.0,267.0,503.0,156.0
hsa-miR-23b-3p,89.0,47.0,36.0,111.0,138.0,126.0,66.0,1.0,310.0,306.0,296.0,327.0
hsa-miR-24-2-5p,20.0,0.0,33.0,26.0,0.0,45.0,0.0,0.0,0.0,64.0,10.0,15.0
hsa-miR-24-3p,272.0,501.0,145.0,248.0,530.0,1472.0,251.0,186.0,967.0,668.0,432.0,184.0
hsa-miR-2467-5p,0.0,15.0,0.0,0.0,17.0,0.0,0.0,23.0,13.0,0.0,0.0,0.0
hsa-miR-25-3p,40489.0,62426.0,32589.0,31685.0,48916.0,34361.0,27400.0,58551.0,47764.0,47789.0,61573.0,25419.0
hsa-miR-25-5p,20.0,57.0,0.0,112.0,23.0,0.0,0.0,50.0,29.0,0.0,52.0,56.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0
