miRNA,SRR24236450,SRR24236451,SRR24236452,SRR24236453,SRR24236454,SRR24236455
hsa-let-7a-2-3p,3.71,15.24,5.43,13.46,28.2,25.4
hsa-let-7a-3p,5.92,12.83,11.36,2.12,49.98,20.89
hsa-let-7a-5p,74.38,745.25,707.51,20.87,132.45,291.18
hsa-let-7b-5p,58.6,457.41,362.32,17.69,119.33,279.97
hsa-let-7c-3p,3.83,7.8,4.83,2.27,27.4,18.21
hsa-let-7c-5p,56.97,577.23,504.18,19.59,133.35,292.24
hsa-let-7d-3p,26.11,74.09,68.6,13.84,42.48,53.77
hsa-let-7d-5p,41.31,404.6,430.83,20.72,116.57,150.38
hsa-let-7e-3p,3.95,9.5,6.36,1.74,29.28,15.72
hsa-let-7e-5p,26.11,266.71,252.94,21.02,47.48,86.26
hsa-let-7f-1-3p,4.87,16.66,12.55,2.72,45.34,21.76
hsa-let-7f-2-3p,5.92,9.93,7.89,3.02,36.77,18.21
hsa-let-7f-5p,47.0,647.63,650.7,16.33,105.94,205.69
hsa-let-7g-3p,4.18,9.0,12.21,3222.08,30.26,22.81
hsa-let-7g-5p,80.53,430.33,400.31,13.69,48.46,209.62
hsa-let-7i-5p,234.51,1314.25,879.39,63.67,168.87,736.1
hsa-miR-1-3p,0.7,3.62,2.37,1.13,31.6,14.76
hsa-miR-100-3p,3.25,8.08,6.53,1.89,37.13,32.97
hsa-miR-100-5p,351.94,1870.35,1411.8,172.33,740.54,1151.88
hsa-miR-101-3p,180.44,569.15,473.14,74.79,135.22,322.04
hsa-miR-101-5p,4.06,15.1,9.24,12.02,41.32,26.55
hsa-miR-103a-1-5p,0.0,0.0,0.42,0.15,0.18,0.0
hsa-miR-103a-2-5p,23.79,0.0,45.45,0.0,67.83,67.09
hsa-miR-103a-3p,138.55,10.56,0.0,41.14,0.18,2.59
hsa-miR-105-3p,1.62,4.96,3.65,2.34,36.33,17.54
hsa-miR-105-5p,3.95,11.34,3.31,2.65,36.15,19.46
hsa-miR-106a-3p,2.78,2.98,4.24,2.34,33.11,16.77
hsa-miR-106a-5p,100.95,607.85,551.41,93.31,121.92,295.11
hsa-miR-106b-3p,25.64,101.73,60.12,24.73,56.32,94.79
hsa-miR-106b-5p,164.54,836.7,669.78,160.31,183.6,478.27
hsa-miR-107,122.07,774.74,565.23,44.31,86.31,302.97
hsa-miR-10a-3p,3.83,19.5,11.53,3.25,38.38,24.54
hsa-miR-10a-5p,63.47,568.79,197.4,29.72,85.95,130.93
hsa-miR-10b-3p,1.62,9.85,4.24,2.12,33.2,15.05
hsa-miR-10b-5p,27.62,382.48,84.79,9.91,52.93,57.7
hsa-miR-1178-3p,1.74,5.32,2.46,1.97,28.03,13.13
hsa-miR-1178-5p,2.9,12.26,4.32,525.55,37.93,15.62
hsa-miR-1179,1.97,10.78,3.65,1.89,37.22,25.59
hsa-miR-1180-3p,6.96,29.85,23.66,15.65,42.93,34.03
hsa-miR-1180-5p,8.12,17.01,20.01,321.07,42.04,16.49
hsa-miR-1182,6.27,15.46,9.75,14.75,52.48,22.14
hsa-miR-1183,5.57,34.74,11.87,33.73,69.8,42.94
hsa-miR-1184,8.35,19.5,13.82,17.62,62.12,28.08
hsa-miR-1185-1-3p,4.76,33.68,14.25,3.63,31.24,19.17
hsa-miR-1185-2-3p,5.57,33.96,11.87,5.75,31.77,20.99
hsa-miR-1185-5p,3.13,21.76,10.34,3.33,39.27,21.09
hsa-miR-1193,2.9,7.66,5.0,5.22,40.52,19.74
hsa-miR-1197,3.25,9.71,3.31,4.99,29.63,17.25
hsa-miR-1199-3p,8.35,47.5,30.19,843.14,196.54,51.85
hsa-miR-1199-5p,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-1200,3.95,11.27,6.7,238.73,26.95,24.44
hsa-miR-1202,74.03,217.65,111.33,127.42,240.72,161.12
hsa-miR-1204,2.32,8.79,4.07,4.16,39.09,18.59
hsa-miR-1205,3.25,7.16,3.05,1.81,28.56,18.88
hsa-miR-1206,0.35,3.9,2.97,1.36,34.01,14.95
hsa-miR-1207-3p,2.78,5.25,2.8,3.86,24.37,15.24
hsa-miR-1207-5p,1535.64,1789.82,2283.14,1588.89,1145.31,1419.29
hsa-miR-1208,1.16,3.05,2.46,54.97,34.63,16.58
hsa-miR-122-5p,22.86,28.43,27.64,17.09,49.98,45.05
hsa-miR-1224-5p,0.0,0.07,0.0,0.08,0.0,0.0
hsa-miR-1225-3p,276.86,696.69,421.93,678.82,377.72,498.4
hsa-miR-1225-5p,0.12,0.21,0.17,0.23,0.09,0.0
hsa-miR-1226-3p,4.29,15.88,10.43,8.85,29.1,18.98
hsa-miR-1227-3p,23.9,71.46,32.31,36.98,49.63,81.76
hsa-miR-1228-3p,55.23,119.25,116.42,295.21,85.95,86.26
hsa-miR-1229-3p,62.89,134.84,68.43,75.69,76.31,98.91
hsa-miR-1229-5p,0.0,0.0,0.0,0.08,0.18,0.0
hsa-miR-1231,25.99,31.97,22.89,63.29,76.85,63.07
hsa-miR-1233-3p,17.75,33.82,22.72,34.25,41.5,32.97
hsa-miR-1234-3p,49.78,108.82,67.75,224.28,127.01,97.95
hsa-miR-1236-3p,8.35,20.84,10.09,6.05,31.6,23.29
hsa-miR-1236-5p,150.73,79.33,53.25,32.29,116.3,45.05
hsa-miR-1237-5p,11829.75,5972.83,12007.7,16311.26,5345.06,16899.42
hsa-miR-1238-3p,15.32,26.51,12.89,11.12,40.16,29.23
hsa-miR-1238-5p,0.0,0.0,0.0,0.08,0.0,0.0
hsa-miR-124-3p,3.71,8.79,5.85,137.78,39.9,12.65
hsa-miR-124-5p,2.09,8.01,3.22,7.56,23.74,17.06
hsa-miR-1243,1.97,9.78,4.07,2.04,30.35,23.0
hsa-miR-1244,38.29,285.14,121.34,50.89,184.22,147.32
hsa-miR-1245b-3p,1.97,0.0,2.8,1.21,0.0,0.19
hsa-miR-1247-3p,23.09,46.58,28.07,110.33,147.45,60.19
