miRNA,SRR3493372,SRR3493373
hsa-miR-20a-5p,3645.01,3181.68
hsa-miR-20b-5p,0.45,0.43
hsa-miR-21-3p,277.47,451.25
hsa-miR-21-5p,167668.66,211718.65
hsa-miR-210-3p,279.46,299.0
hsa-miR-210-5p,1.8,1.98
hsa-miR-2110,7.76,5.85
hsa-miR-2116-3p,0.54,0.86
hsa-miR-212-3p,1.62,1.46
hsa-miR-212-5p,1.44,1.63
hsa-miR-214-3p,0.0,0.17
hsa-miR-215-3p,0.0,0.26
hsa-miR-215-5p,10.1,11.35
hsa-miR-216a-3p,0.0,0.17
hsa-miR-216a-5p,0.45,0.0
hsa-miR-216b-3p,0.0,0.09
hsa-miR-216b-5p,1.62,1.12
hsa-miR-217-5p,2.43,3.87
hsa-miR-218-5p,10.37,12.72
hsa-miR-219a-1-3p,1.17,1.89
hsa-miR-219a-5p,1.62,1.46
hsa-miR-219b-3p,0.27,0.26
hsa-miR-22-3p,4379.22,6540.38
hsa-miR-22-5p,84.4,76.0
hsa-miR-221-3p,1434.88,2339.02
hsa-miR-221-5p,182.97,161.1
hsa-miR-222-3p,950.82,1177.25
hsa-miR-222-5p,5.32,5.07
hsa-miR-223-3p,0.09,0.0
hsa-miR-223-5p,0.18,0.17
hsa-miR-224-3p,3.43,2.75
hsa-miR-224-5p,832.24,1015.11
hsa-miR-2276-3p,0.09,0.0
hsa-miR-2276-5p,0.0,0.09
hsa-miR-2277-3p,1.17,2.49
hsa-miR-2277-5p,1.08,1.2
hsa-miR-2278,0.9,1.81
hsa-miR-2355-3p,6.94,11.61
hsa-miR-2355-5p,1.98,1.72
hsa-miR-23a-3p,6714.24,6923.54
hsa-miR-23a-5p,0.27,0.6
hsa-miR-23b-3p,570.0,339.23
hsa-miR-23b-5p,3.79,3.44
hsa-miR-23c,0.09,0.17
hsa-miR-24-1-5p,3.52,1.55
hsa-miR-24-2-5p,107.4,122.16
hsa-miR-24-3p,747.2,2124.36
hsa-miR-2467-5p,0.72,0.86
hsa-miR-25-3p,522.12,783.77
hsa-miR-25-5p,1.71,1.89
hsa-miR-26a-1-3p,0.0,0.17
hsa-miR-26a-2-3p,0.72,0.77
hsa-miR-26a-5p,4052.96,4495.97
hsa-miR-26b-3p,0.54,1.12
hsa-miR-26b-5p,569.28,476.26
hsa-miR-27a-3p,6675.2,9526.48
hsa-miR-27a-5p,14.7,9.71
hsa-miR-27b-3p,6609.01,11332.16
hsa-miR-27b-5p,5.68,3.78
hsa-miR-28-3p,209.12,236.76
hsa-miR-28-5p,102.44,117.09
hsa-miR-296-3p,2.25,4.9
hsa-miR-296-5p,0.18,0.86
hsa-miR-299-3p,0.72,1.29
hsa-miR-299-5p,0.0,0.09
hsa-miR-29a-3p,2686.71,3970.96
hsa-miR-29a-5p,1.17,1.89
hsa-miR-29b-1-5p,0.81,0.95
hsa-miR-29b-2-5p,0.36,0.69
hsa-miR-29b-3p,149.06,206.67
hsa-miR-29c-3p,14.61,20.46
hsa-miR-29c-5p,3.97,4.04
hsa-miR-301a-3p,0.54,0.52
hsa-miR-301a-5p,2.34,2.06
hsa-miR-301b-3p,1.53,0.95
hsa-miR-3064-3p,0.0,0.09
hsa-miR-3064-5p,0.0,0.52
hsa-miR-3065-3p,0.09,0.09
hsa-miR-3065-5p,0.09,0.0
hsa-miR-3074-3p,0.18,0.26
hsa-miR-3074-5p,9.29,14.61
hsa-miR-30a-3p,219.22,197.38
hsa-miR-30a-5p,4832.72,7953.18
hsa-miR-30b-3p,0.63,0.69
hsa-miR-30b-5p,187.03,102.82
hsa-miR-30c-1-3p,0.63,0.77
hsa-miR-30c-2-3p,85.67,70.58
hsa-miR-30c-5p,403.63,344.22
hsa-miR-30d-3p,8.39,10.23
hsa-miR-30d-5p,1733.18,3040.7
hsa-miR-30e-3p,45.18,37.65
hsa-miR-30e-5p,446.91,667.97
hsa-miR-31-3p,190.9,220.34
hsa-miR-31-5p,960.1,578.57
hsa-miR-3115,0.36,0.43
hsa-miR-3116,0.63,0.43
hsa-miR-3120-3p,0.18,0.43
hsa-miR-3121-3p,0.27,0.52
hsa-miR-3124-5p,0.18,0.09
hsa-miR-3125,0.18,0.26
hsa-miR-3127-3p,1.08,0.77
hsa-miR-3127-5p,1.26,0.86
hsa-miR-3128,0.27,0.0
hsa-miR-3130-3p,0.09,0.0
hsa-miR-3130-5p,0.45,0.17
hsa-miR-3131,0.18,0.17
hsa-miR-3133,2.43,2.49
hsa-miR-3134,0.09,0.09
hsa-miR-3136-5p,0.54,0.77
hsa-miR-3139,0.0,0.17
hsa-miR-3140-3p,0.27,0.09
hsa-miR-3140-5p,0.0,0.09
hsa-miR-3143,0.0,0.6
hsa-miR-3144-3p,3.7,5.76
hsa-miR-3144-5p,0.0,0.09
hsa-miR-3145-3p,0.0,0.26
hsa-miR-3145-5p,0.18,0.17
hsa-miR-3146,0.9,1.03
hsa-miR-3148,2.25,1.2
hsa-miR-3149,0.18,0.34
hsa-miR-3150a-5p,0.27,0.09
hsa-miR-3150b-3p,0.09,0.0
hsa-miR-3157-3p,0.18,0.09
hsa-miR-3157-5p,0.54,0.26
hsa-miR-3158-3p,3.25,0.34
hsa-miR-3158-5p,0.0,0.09
hsa-miR-3159,0.09,0.26
hsa-miR-3160-3p,0.0,0.09
hsa-miR-3162-5p,0.27,0.34
hsa-miR-3164,0.18,0.77
hsa-miR-3165,0.63,0.77
hsa-miR-3166,0.81,0.43
hsa-miR-3170,0.09,0.0
hsa-miR-3173-3p,0.09,0.34
hsa-miR-3173-5p,0.72,0.95
hsa-miR-3174,0.18,0.09
hsa-miR-3176,2.07,2.75
hsa-miR-3177-3p,1.98,2.84
hsa-miR-3178,2.98,3.44
hsa-miR-3179,2.07,3.01
hsa-miR-3180,0.09,0.26
hsa-miR-3180-3p,0.45,0.43
hsa-miR-3180-5p,0.99,1.2
hsa-miR-3181,0.09,0.09
hsa-miR-3182,15.96,26.74
hsa-miR-3187-3p,0.54,1.2
hsa-miR-3187-5p,0.36,0.0
hsa-miR-3188,0.09,0.17
hsa-miR-3190-3p,0.0,0.09
hsa-miR-3192-5p,0.27,0.26
hsa-miR-3194-5p,0.18,0.17
hsa-miR-3195,0.81,2.58
hsa-miR-3196,0.09,4.3
hsa-miR-3198,0.27,0.26
hsa-miR-3199,0.0,0.26
hsa-miR-32-3p,8.66,11.78
hsa-miR-32-5p,265.84,388.49
hsa-miR-3200-3p,1.26,2.24
hsa-miR-320a-3p,456.2,1001.36
hsa-miR-320a-5p,9.02,27.6
hsa-miR-320b,48.6,78.92
hsa-miR-320c,5.23,38.51
hsa-miR-320d,5.05,3.44
hsa-miR-320e,1.26,0.86
hsa-miR-323a-3p,0.27,0.34
hsa-miR-323b-3p,0.18,0.09
hsa-miR-324-3p,6.22,5.33
hsa-miR-324-5p,49.96,29.4
hsa-miR-326,2.98,3.61
hsa-miR-328-3p,35.98,28.71
hsa-miR-329-3p,0.0,0.09
hsa-miR-330-3p,12.17,12.72
hsa-miR-330-5p,8.21,14.7
hsa-miR-331-3p,3.52,3.87
hsa-miR-331-5p,3.61,5.93
hsa-miR-335-3p,68.89,85.62
hsa-miR-335-5p,4.24,4.9
hsa-miR-338-3p,0.18,0.09
hsa-miR-338-5p,1.98,2.15
hsa-miR-339-3p,136.35,112.1
hsa-miR-339-5p,187.39,182.6
hsa-miR-33a-3p,0.63,1.2
hsa-miR-33a-5p,17.4,23.81
hsa-miR-33b-3p,0.54,0.43
hsa-miR-33b-5p,0.54,1.2
hsa-miR-340-3p,8.93,4.99
hsa-miR-340-5p,213.09,355.99
hsa-miR-342-3p,23.27,19.17
hsa-miR-342-5p,0.63,1.46
hsa-miR-345-3p,0.18,0.09
hsa-miR-345-5p,54.29,80.72
hsa-miR-34a-3p,0.0,0.09
hsa-miR-34a-5p,4.15,4.13
hsa-miR-34b-3p,1.44,1.12
hsa-miR-34b-5p,0.27,0.26
hsa-miR-34c-3p,5.32,5.33
hsa-miR-34c-5p,112.27,156.89
hsa-miR-3605-3p,0.99,0.52
hsa-miR-3605-5p,0.09,0.34
hsa-miR-3609,0.0,0.17
hsa-miR-361-3p,36.79,32.24
hsa-miR-361-5p,67.18,84.25
hsa-miR-3611,1.26,1.89
hsa-miR-3613-3p,1.17,1.72
hsa-miR-3613-5p,23.99,16.68
hsa-miR-3614-3p,0.0,0.09
hsa-miR-3614-5p,0.27,0.17
hsa-miR-3615,163.49,252.75
hsa-miR-3616-5p,0.36,0.0
hsa-miR-3617-3p,0.0,0.09
hsa-miR-3617-5p,0.99,0.86
hsa-miR-3619-3p,0.27,0.0
hsa-miR-3619-5p,0.27,0.09
hsa-miR-362-3p,1.71,0.86
hsa-miR-362-5p,7.94,6.02
hsa-miR-3620-3p,0.0,0.17
hsa-miR-3622a-3p,0.09,0.0
hsa-miR-363-3p,0.36,0.26
hsa-miR-3646,0.0,0.26
hsa-miR-3648,15.06,27.77
hsa-miR-3652,0.0,0.17
hsa-miR-3654,0.0,0.17
hsa-miR-3657,0.0,0.09
hsa-miR-3659,0.36,0.09
hsa-miR-365a-3p,5.05,0.69
hsa-miR-365a-5p,12.17,10.83
hsa-miR-365b-3p,13.44,17.54
hsa-miR-365b-5p,0.36,0.09
hsa-miR-3661,0.36,0.77
hsa-miR-3663-3p,0.0,0.09
hsa-miR-3664-3p,0.63,2.24
hsa-miR-3664-5p,0.09,0.6
hsa-miR-3665,1.71,24.93
hsa-miR-3672,0.09,0.09
hsa-miR-3675-3p,0.0,0.26
hsa-miR-3677-3p,0.45,1.03
hsa-miR-3678-5p,0.27,0.52
hsa-miR-3679-5p,0.27,0.77
hsa-miR-3680-5p,0.18,0.0
hsa-miR-3681-5p,0.27,0.0
hsa-miR-3684,0.36,0.09
hsa-miR-3685,0.27,0.09
hsa-miR-3688-3p,0.18,0.0
hsa-miR-369-3p,0.54,0.69
hsa-miR-369-5p,0.09,0.43
hsa-miR-3691-3p,0.09,0.0
hsa-miR-3691-5p,0.81,0.95
hsa-miR-370-3p,0.09,0.26
hsa-miR-372-3p,0.18,0.09
hsa-miR-374a-3p,2.89,1.29
hsa-miR-374a-5p,28.68,35.68
hsa-miR-374b-3p,0.0,0.43
hsa-miR-374b-5p,6.49,10.06
hsa-miR-375-3p,15.69,27.51
hsa-miR-376a-3p,0.54,0.95
hsa-miR-376b-3p,0.18,0.26
hsa-miR-376c-3p,0.27,0.95
hsa-miR-377-3p,0.09,0.09
hsa-miR-377-5p,0.0,0.09
hsa-miR-378a-3p,4366.69,9690.25
hsa-miR-378a-5p,38.23,16.33
hsa-miR-378b,0.18,0.0
hsa-miR-378c,108.12,426.66
hsa-miR-378d,182.16,28.8
hsa-miR-378e,6.13,19.08
hsa-miR-378f,0.99,3.35
hsa-miR-378h,0.09,0.17
hsa-miR-378i,0.45,1.29
hsa-miR-379-3p,0.0,0.09
hsa-miR-379-5p,1.89,1.81
hsa-miR-380-5p,0.0,0.09
hsa-miR-381-3p,20.2,26.31
hsa-miR-382-3p,0.09,0.6
hsa-miR-382-5p,0.0,0.09
hsa-miR-3909,4.33,3.78
hsa-miR-3910,0.18,0.0
hsa-miR-3911,0.9,1.89
hsa-miR-3912-3p,2.8,2.15
hsa-miR-3913-5p,0.81,0.34
hsa-miR-3917,0.99,1.03
hsa-miR-3918,0.18,0.0
hsa-miR-3922-3p,0.36,0.6
hsa-miR-3928-3p,1.53,3.09
hsa-miR-3929,8.48,4.38
hsa-miR-3934-3p,0.09,0.0
hsa-miR-3934-5p,11.9,17.19
hsa-miR-3935,0.0,0.17
hsa-miR-3936,0.0,0.09
hsa-miR-3939,0.27,0.0
hsa-miR-3940-3p,0.27,0.43
hsa-miR-3940-5p,0.36,0.43
hsa-miR-3941,0.27,0.09
hsa-miR-3942-5p,0.18,0.17
hsa-miR-3944-3p,0.9,1.81
hsa-miR-3944-5p,0.0,0.09
hsa-miR-3960,3.07,38.94
hsa-miR-409-3p,0.81,1.81
hsa-miR-409-5p,0.27,0.0
hsa-miR-411-3p,0.0,0.09
hsa-miR-411-5p,2.25,1.89
hsa-miR-412-5p,0.09,0.09
hsa-miR-421,17.04,17.54
hsa-miR-423-3p,378.2,740.53
hsa-miR-423-5p,6.49,83.13
hsa-miR-424-3p,2.16,3.09
hsa-miR-424-5p,8.84,11.0
hsa-miR-425-3p,18.94,23.64
hsa-miR-425-5p,155.64,190.42
hsa-miR-4254,0.09,0.0
hsa-miR-4279,0.09,0.0
hsa-miR-4286,3.34,8.6
hsa-miR-429,1132.16,1550.18
hsa-miR-4326,0.45,0.69
hsa-miR-433-3p,0.0,0.09
hsa-miR-4423-5p,0.09,0.0
hsa-miR-4424,0.18,0.17
hsa-miR-4425,0.09,0.0
hsa-miR-4426,0.0,0.09
hsa-miR-4428,0.0,0.09
hsa-miR-4429,0.0,0.34
hsa-miR-4430,0.0,0.09
hsa-miR-4433b-5p,0.0,0.09
hsa-miR-4435,0.18,0.09
hsa-miR-4436b-3p,0.09,0.09
hsa-miR-4440,0.0,0.09
hsa-miR-4443,0.18,0.09
hsa-miR-4444,0.09,0.17
hsa-miR-4446-3p,0.45,0.17
hsa-miR-4449,0.09,0.0
hsa-miR-4466,0.36,0.69
hsa-miR-4467,0.09,0.09
hsa-miR-4469,0.0,0.09
hsa-miR-4470,0.36,0.26
hsa-miR-4473,2.52,2.58
hsa-miR-4474-3p,0.0,0.17
hsa-miR-4477b,0.09,0.17
hsa-miR-4479,0.09,0.34
hsa-miR-4482-3p,0.27,0.86
hsa-miR-4484,0.18,0.26
hsa-miR-4485-3p,0.09,0.6
hsa-miR-4485-5p,0.99,2.24
hsa-miR-4488,0.9,10.23
hsa-miR-4492,0.18,7.82
hsa-miR-4494,0.0,0.09
hsa-miR-4497,11.45,32.15
hsa-miR-449a,4.42,6.28
hsa-miR-449b-5p,0.54,0.52
hsa-miR-449c-5p,5.41,6.36
hsa-miR-4503,0.09,0.0
hsa-miR-4504,1.62,2.41
hsa-miR-4508,0.36,3.78
hsa-miR-450a-1-3p,0.09,0.17
hsa-miR-450a-2-3p,0.18,0.52
hsa-miR-450a-5p,17.4,22.7
hsa-miR-450b-5p,15.96,23.47
hsa-miR-4511,0.54,0.34
hsa-miR-4512,0.09,0.0
hsa-miR-4516,0.27,10.06
hsa-miR-451a,4.87,0.09
hsa-miR-452-3p,9.65,13.41
hsa-miR-452-5p,129.94,144.68
hsa-miR-4520-2-3p,0.09,0.0
hsa-miR-4520-3p,0.0,0.09
hsa-miR-4521,0.54,0.86
hsa-miR-4523,0.63,0.86
hsa-miR-454-3p,11.54,7.48
hsa-miR-454-5p,5.5,4.73
hsa-miR-455-3p,18.31,11.78
hsa-miR-455-5p,666.58,1136.41
hsa-miR-4637,0.09,0.0
hsa-miR-4638-3p,0.09,0.0
hsa-miR-4638-5p,0.0,0.09
hsa-miR-4640-3p,0.09,0.09
hsa-miR-4640-5p,0.63,0.17
hsa-miR-4642,0.0,0.09
hsa-miR-4645-3p,0.0,0.17
hsa-miR-4647,0.18,0.6
hsa-miR-4652-3p,0.09,0.17
hsa-miR-4652-5p,0.09,0.43
hsa-miR-4653-5p,0.09,0.0
hsa-miR-4654,0.18,0.0
hsa-miR-4658,0.09,0.0
hsa-miR-4659a-3p,0.0,0.95
hsa-miR-4659b-3p,0.09,0.09
hsa-miR-4660,0.45,0.52
hsa-miR-4661-3p,0.09,0.0
hsa-miR-4661-5p,0.0,0.52
hsa-miR-4664-3p,4.06,6.71
hsa-miR-4664-5p,0.27,0.0
hsa-miR-4669,0.09,0.0
hsa-miR-4671-3p,0.27,0.6
hsa-miR-4671-5p,0.09,0.09
hsa-miR-4672,0.09,0.0
hsa-miR-4676-3p,0.27,0.52
hsa-miR-4677-3p,3.7,6.19
hsa-miR-4677-5p,0.45,0.17
hsa-miR-4680-5p,0.0,0.09
hsa-miR-4682,0.09,0.09
hsa-miR-4684-3p,2.07,2.84
hsa-miR-4684-5p,0.09,0.09
hsa-miR-4685-3p,0.0,0.17
hsa-miR-4687-3p,0.27,0.26
hsa-miR-4687-5p,0.0,0.09
hsa-miR-4688,0.0,0.34
hsa-miR-4689,0.36,0.86
hsa-miR-4690-3p,3.25,3.09
hsa-miR-4705,0.09,0.0
hsa-miR-4707-3p,0.27,0.77
hsa-miR-4707-5p,0.09,0.09
hsa-miR-4709-3p,0.09,0.0
hsa-miR-4709-5p,0.81,0.43
hsa-miR-4713-3p,0.0,0.09
hsa-miR-4713-5p,1.17,1.55
hsa-miR-4714-5p,0.09,0.09
hsa-miR-4716-5p,0.09,0.0
