miRNA,SRR5760160,SRR5760161,SRR5760162,SRR5760163,SRR5760164,SRR5760165,SRR5760166,SRR5760167,SRR5760168,SRR5760169,SRR5760170,SRR5760171,SRR5760172,SRR5760173,SRR5760174,SRR5760175,SRR5760176,SRR5760177
hsa-let-7g-5p,24729.0,52419.0,8774.0,71435.0,76013.0,152805.0,169794.0,16735.0,29673.0,110921.0,23421.0,18389.0,36869.0,7484.0,43474.0,17775.0,32438.0,26184.0
hsa-let-7i-3p,31.0,11.0,28.0,76.0,0.0,0.0,88.0,60.0,52.0,10.0,72.0,43.0,65.0,0.0,37.0,72.0,0.0,23.0
hsa-let-7i-5p,41525.0,52090.0,27308.0,84925.0,67627.0,114707.0,129707.0,28260.0,81314.0,57575.0,53449.0,52560.0,64490.0,26181.0,18237.0,38032.0,15697.0,27475.0
hsa-miR-1-3p,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-100-3p,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,11.0,36.0,36.0,550.0,832.0,366.0,17.0,21.0,17.0,101.0,35.0,42.0,173.0,106.0,2.0,90.0,0.0,68.0
hsa-miR-101-2-5p,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,11046.0,8264.0,2002.0,8583.0,7160.0,14331.0,27754.0,7783.0,26576.0,10433.0,5924.0,3330.0,5503.0,1049.0,2517.0,2260.0,717.0,809.0
hsa-miR-101-5p,7.0,0.0,14.0,0.0,0.0,0.0,46.0,0.0,39.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10226,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,45.0,0.0,0.0,9.0,0.0,35.0,16.0,23.0,0.0,0.0,50.0,0.0,36.0,0.0,0.0
hsa-miR-10394-3p,8.0,0.0,22.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,61.0,30.0,0.0,47.0,57.0,0.0,83.0,8.0,71.0,34.0,65.0,26.0,26.0,33.0,0.0,0.0,0.0,34.0
hsa-miR-10399-5p,0.0,0.0,0.0,25.0,0.0,35.0,16.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,2483.0,7620.0,1563.0,10043.0,278.0,16155.0,2199.0,2987.0,34727.0,6021.0,1417.0,2210.0,1716.0,17.0,0.0,2795.0,386.0,24.0
hsa-miR-10401-3p,0.0,3.0,0.0,11.0,0.0,0.0,10.0,39.0,14.0,19.0,30.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-10527-5p,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,21.0,0.0,13.0,29.0,0.0,55.0,4.0,32.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,1783.0,1570.0,928.0,2390.0,1533.0,1515.0,2677.0,1419.0,2339.0,1229.0,2486.0,1553.0,1536.0,1031.0,300.0,1426.0,195.0,275.0
hsa-miR-106b-5p,155.0,225.0,153.0,343.0,202.0,217.0,541.0,237.0,638.0,411.0,162.0,86.0,309.0,70.0,0.0,66.0,42.0,64.0
hsa-miR-107,128.0,190.0,1740.0,1414.0,1.0,228.0,171.0,622.0,369.0,714.0,2487.0,1270.0,2317.0,777.0,1.0,0.0,107.0,0.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10a-5p,8382.0,6963.0,2375.0,22467.0,24876.0,69249.0,85856.0,28564.0,42677.0,71866.0,7244.0,6043.0,30087.0,3406.0,3576.0,2521.0,3915.0,2086.0
hsa-miR-10b-5p,488.0,1679.0,2538.0,11238.0,21771.0,35184.0,8754.0,752.0,3565.0,4519.0,3418.0,2417.0,7349.0,5286.0,3705.0,5237.0,783.0,5164.0
hsa-miR-11400,60.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,21.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1179,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,18.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,10.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,124.0,253.0,198.0,241.0,577.0,4878.0,3531.0,51.0,159.0,889.0,433.0,522.0,589.0,360.0,1414.0,1155.0,719.0,1169.0
hsa-miR-1248,10.0,0.0,30.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,10.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,40.0,0.0,0.0,0.0,0.0,47.0,0.0,7.0,69.0,0.0,17.0,0.0,26.0,0.0,43.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,13.0,0.0,0.0,19.0,15.0,50.0,23.0,16.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0
hsa-miR-125a-5p,645.0,1149.0,1180.0,2908.0,3555.0,4882.0,11091.0,2126.0,5786.0,6129.0,5140.0,5104.0,8955.0,1045.0,1423.0,1438.0,1004.0,322.0
hsa-miR-125b-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
hsa-miR-125b-5p,19.0,10.0,70.0,293.0,152.0,131.0,452.0,129.0,77.0,70.0,102.0,76.0,37.0,108.0,0.0,99.0,0.0,16.0
hsa-miR-126-3p,280.0,405.0,0.0,83.0,0.0,2992.0,2909.0,818.0,5396.0,1972.0,513.0,0.0,1021.0,0.0,50.0,1.0,47.0,26.0
hsa-miR-126-5p,1910.0,3014.0,40.0,256.0,101.0,18423.0,20423.0,6108.0,48338.0,12245.0,1377.0,5.0,6174.0,94.0,556.0,125.0,62.0,77.0
hsa-miR-1260b,0.0,18.0,0.0,0.0,0.0,27.0,36.0,52.0,38.0,6.0,23.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,31.0,26.0,17.0,0.0,0.0,0.0,28.0
hsa-miR-1266-5p,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,307.0,153.0,179.0,443.0,710.0,4637.0,3624.0,944.0,3859.0,1706.0,593.0,58.0,1112.0,152.0,252.0,203.0,86.0,131.0
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
hsa-miR-1270,0.0,39.0,0.0,14.0,0.0,14.0,37.0,0.0,14.0,0.0,0.0,5.0,28.0,26.0,0.0,38.0,44.0,0.0
hsa-miR-1271-5p,0.0,9.0,0.0,0.0,10.0,0.0,15.0,0.0,7.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
hsa-miR-1273h-3p,263.0,212.0,180.0,60.0,207.0,143.0,133.0,131.0,361.0,126.0,248.0,165.0,185.0,87.0,51.0,72.0,60.0,22.0
hsa-miR-1273h-5p,20.0,8.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,30.0,0.0
hsa-miR-1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0
hsa-miR-1277-3p,0.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,29.0,48.0,0.0,12.0,59.0,50.0,65.0,88.0,68.0,52.0,25.0,49.0,44.0,79.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,688.0,1144.0,789.0,1476.0,1204.0,3416.0,2442.0,1356.0,3353.0,2466.0,959.0,1159.0,1457.0,331.0,390.0,709.0,310.0,377.0
hsa-miR-1281,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1284,0.0,13.0,0.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,12.0,15.0,31.0,57.0,1.0,9.0,26.0,0.0,84.0,54.0,57.0,81.0,80.0,26.0,0.0,0.0,0.0,46.0
hsa-miR-1285-5p,22.0,2.0,30.0,0.0,0.0,35.0,0.0,13.0,0.0,0.0,18.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0
hsa-miR-1287-5p,0.0,7.0,12.0,0.0,0.0,0.0,11.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,6.0,35.0,44.0,0.0,0.0,0.0,0.0,102.0,19.0,0.0,82.0,138.0,57.0,0.0,0.0,31.0,25.0,0.0
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,13.0,0.0,0.0,45.0,15.0,0.0,22.0,0.0,0.0,7.0,0.0,0.0,28.0,0.0,8.0,0.0
hsa-miR-1295a,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,14.0,52.0,47.0,14.0,36.0,87.0,70.0,14.0,155.0,22.0,57.0,85.0,30.0,48.0,0.0,29.0,0.0,25.0
hsa-miR-1303,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,964.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,0.0,0.0,34.0,6.0,23.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,9.0,0.0,0.0,30.0,13.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
hsa-miR-1306-5p,2.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,51.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,291.0,436.0,483.0,1077.0,543.0,651.0,715.0,162.0,467.0,151.0,250.0,374.0,349.0,244.0,31.0,355.0,65.0,197.0
hsa-miR-1307-5p,329.0,500.0,581.0,432.0,98.0,273.0,365.0,232.0,1046.0,255.0,339.0,207.0,651.0,122.0,199.0,152.0,1.0,31.0
hsa-miR-130a-3p,331.0,533.0,118.0,255.0,335.0,1140.0,1109.0,581.0,3488.0,1271.0,406.0,254.0,590.0,186.0,270.0,477.0,95.0,107.0
hsa-miR-130b-3p,153.0,171.0,379.0,324.0,224.0,266.0,272.0,328.0,879.0,570.0,156.0,300.0,301.0,304.0,77.0,363.0,30.0,191.0
hsa-miR-130b-5p,208.0,173.0,134.0,364.0,475.0,508.0,526.0,124.0,508.0,455.0,252.0,340.0,321.0,47.0,96.0,234.0,34.0,169.0
hsa-miR-132-3p,288.0,577.0,363.0,561.0,127.0,44.0,151.0,169.0,754.0,159.0,494.0,522.0,1450.0,351.0,0.0,45.0,0.0,22.0
hsa-miR-132-5p,54.0,94.0,71.0,52.0,0.0,37.0,0.0,17.0,27.0,23.0,125.0,87.0,146.0,92.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,15.0,30.0,88.0,24.0,0.0,55.0,12.0,5.0,134.0,0.0,21.0,44.0,141.0,0.0,0.0,101.0,0.0,21.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,15.0,0.0,0.0,33.0,0.0,1068.0,947.0,54.0,140.0,552.0,37.0,0.0,86.0,0.0,31.0,0.0,1.0,0.0
hsa-miR-1343-3p,0.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-136-3p,27.0,0.0,0.0,51.0,31.0,444.0,323.0,95.0,997.0,294.0,24.0,24.0,33.0,0.0,53.0,0.0,0.0,0.0
hsa-miR-136-5p,7.0,0.0,0.0,0.0,0.0,64.0,23.0,17.0,132.0,32.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,15.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,22.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-5p,4.0,8.0,0.0,0.0,0.0,183.0,87.0,383.0,274.0,66.0,209.0,39.0,203.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,1589.0,1187.0,441.0,2272.0,1331.0,1046.0,2177.0,986.0,3355.0,1131.0,1370.0,1207.0,2001.0,698.0,192.0,595.0,14.0,319.0
hsa-miR-140-5p,38.0,64.0,0.0,222.0,45.0,224.0,286.0,14.0,29.0,98.0,30.0,46.0,1.0,0.0,52.0,0.0,0.0,36.0
hsa-miR-141-3p,165.0,203.0,35.0,412.0,260.0,395.0,735.0,724.0,803.0,828.0,343.0,137.0,396.0,23.0,162.0,114.0,33.0,80.0
hsa-miR-141-5p,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,556.0,697.0,353.0,928.0,773.0,722.0,1210.0,1036.0,2256.0,742.0,761.0,324.0,959.0,265.0,171.0,507.0,35.0,219.0
hsa-miR-142-5p,47969.0,60751.0,38251.0,120012.0,77654.0,90053.0,158079.0,136778.0,287044.0,138480.0,82696.0,55149.0,114437.0,22824.0,28591.0,48690.0,10169.0,9933.0
hsa-miR-143-3p,3253.0,6528.0,4289.0,7985.0,7376.0,36780.0,14291.0,5192.0,51118.0,28669.0,5933.0,12040.0,10738.0,6383.0,2643.0,5633.0,795.0,2670.0
hsa-miR-144-3p,24.0,186.0,14.0,34.0,0.0,115.0,570.0,276.0,39.0,29.0,366.0,15.0,62.0,0.0,45.0,0.0,0.0,36.0
hsa-miR-144-5p,10.0,344.0,69.0,24.0,44.0,271.0,304.0,414.0,133.0,37.0,383.0,36.0,274.0,13.0,300.0,142.0,0.0,0.0
hsa-miR-145-5p,0.0,18.0,0.0,3.0,102.0,0.0,17.0,14.0,46.0,12.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,39.0,38.0,0.0,42.0,0.0,76.0,245.0,20.0,103.0,47.0,0.0,0.0,62.0,0.0,0.0,34.0,0.0,7.0
hsa-miR-146a-5p,11155.0,10456.0,7964.0,14076.0,19606.0,35232.0,55306.0,15701.0,47647.0,56046.0,15428.0,13559.0,38094.0,6915.0,7164.0,17029.0,4736.0,6133.0
hsa-miR-146b-3p,1032.0,1385.0,799.0,1119.0,787.0,992.0,1360.0,789.0,1690.0,544.0,1390.0,1163.0,2372.0,719.0,253.0,571.0,254.0,234.0
hsa-miR-146b-5p,107177.0,199030.0,122117.0,138273.0,123178.0,55706.0,92244.0,103534.0,221938.0,76267.0,347469.0,217060.0,701180.0,81778.0,32626.0,46976.0,12238.0,33816.0
hsa-miR-147b-3p,49.0,64.0,261.0,203.0,57.0,0.0,22.0,26.0,122.0,16.0,104.0,253.0,181.0,120.0,0.0,1.0,0.0,34.0
hsa-miR-147b-5p,5.0,8.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,5944.0,12985.0,5485.0,20644.0,8654.0,39555.0,56274.0,12768.0,32523.0,16367.0,25263.0,16813.0,35032.0,10306.0,5158.0,5413.0,1943.0,1976.0
hsa-miR-148a-5p,299.0,364.0,124.0,223.0,85.0,520.0,413.0,167.0,842.0,199.0,587.0,245.0,389.0,62.0,91.0,54.0,0.0,0.0
hsa-miR-148b-3p,306.0,389.0,227.0,683.0,289.0,1678.0,3029.0,536.0,1484.0,1120.0,765.0,464.0,829.0,317.0,2.0,206.0,0.0,180.0
hsa-miR-148b-5p,93.0,100.0,138.0,110.0,90.0,380.0,196.0,61.0,416.0,158.0,85.0,147.0,301.0,0.0,0.0,44.0,0.0,30.0
hsa-miR-149-5p,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-3p,216.0,206.0,81.0,69.0,145.0,256.0,438.0,134.0,296.0,204.0,56.0,49.0,134.0,17.0,173.0,132.0,113.0,58.0
hsa-miR-150-5p,20835.0,26346.0,7143.0,22612.0,17478.0,26146.0,64585.0,69943.0,68559.0,37814.0,66035.0,8936.0,51273.0,4466.0,14362.0,12051.0,6091.0,5266.0
hsa-miR-151a-3p,1830.0,3937.0,1387.0,6586.0,4165.0,60118.0,44754.0,8589.0,49627.0,29968.0,6568.0,1940.0,20085.0,1183.0,2461.0,1500.0,214.0,471.0
hsa-miR-151a-5p,1305.0,2301.0,637.0,2065.0,1196.0,12768.0,8377.0,4396.0,17803.0,7284.0,3025.0,1793.0,6222.0,771.0,734.0,841.0,145.0,198.0
hsa-miR-151b,94.0,177.0,0.0,21.0,29.0,106.0,447.0,195.0,2136.0,727.0,240.0,15.0,59.0,25.0,79.0,29.0,0.0,0.0
hsa-miR-152-3p,12.0,29.0,0.0,55.0,0.0,54.0,250.0,37.0,35.0,13.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-5p,0.0,12.0,0.0,0.0,0.0,0.0,13.0,7.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
hsa-miR-1537-3p,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,14.0,15.0,0.0,34.0,0.0,0.0,33.0,23.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,13294.0,20028.0,16223.0,78923.0,15154.0,3607.0,10058.0,23563.0,22964.0,11405.0,25751.0,21104.0,52892.0,7147.0,1353.0,4640.0,1901.0,6865.0
hsa-miR-15a-3p,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
