miRNA,SRR17178996,SRR17178997,SRR17178998,SRR17178999,SRR17179000,SRR17179001
hsa-let-7a-3p,87.2,74.36,71.6,76.98,80.63,103.24
hsa-let-7a-5p,25131.17,47045.04,43035.09,49118.51,38782.42,47187.32
hsa-let-7b-3p,107.43,121.59,138.04,89.92,81.56,87.01
hsa-let-7b-5p,53146.36,45854.01,50546.58,77519.48,46034.24,72529.99
hsa-let-7c-3p,1.44,0.0,0.19,3.42,0.0,3.01
hsa-let-7c-5p,5194.38,7218.55,1618.04,1397.36,1377.92,10317.83
hsa-let-7d-3p,3911.45,2856.8,3091.91,2237.62,2600.52,1994.0
hsa-let-7d-5p,1697.06,3238.7,2536.06,2672.81,1866.46,2775.91
hsa-let-7e-3p,1.44,0.0,2.43,0.28,1.66,2.24
hsa-let-7e-5p,1288.3,1350.99,1265.01,1328.97,1036.82,1195.56
hsa-let-7f-1-3p,6.91,8.76,7.39,2.59,3.32,6.51
hsa-let-7f-2-3p,6.6,0.1,1.17,0.65,0.62,1.85
hsa-let-7f-5p,15525.15,31312.83,25596.3,22858.03,21461.11,32430.7
hsa-let-7g-3p,1.65,0.1,0.0,0.0,0.0,0.0
hsa-let-7g-5p,7432.71,8175.07,8832.14,9353.5,7742.54,11588.74
hsa-let-7i-3p,7.33,5.52,3.31,1.02,7.27,5.15
hsa-let-7i-5p,17773.38,17066.25,15569.19,15590.4,15244.14,22919.46
hsa-miR-1-3p,27.66,79.03,39.4,12.2,35.74,20.8
hsa-miR-100-5p,479.35,448.65,575.5,284.83,414.25,2444.6
hsa-miR-101-3p,4582.74,4070.4,4340.87,2946.18,2950.66,4250.09
hsa-miR-101-5p,1.24,0.0,0.49,2.31,1.66,0.0
hsa-miR-10393-3p,0.0,0.0,0.1,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.57,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.58
hsa-miR-10399-3p,20.43,15.14,20.72,15.62,10.29,14.49
hsa-miR-10399-5p,0.52,0.86,0.39,4.07,5.51,1.46
hsa-miR-103a-3p,597.3,302.21,119.85,239.27,10.91,213.39
hsa-miR-10401-3p,0.52,2.38,3.11,3.23,1.77,1.65
hsa-miR-10527-5p,1.86,0.0,0.88,0.37,0.52,0.58
hsa-miR-106a-3p,1.44,0.38,1.95,0.46,0.0,0.0
hsa-miR-106a-5p,22.7,19.33,28.11,9.15,12.78,20.03
hsa-miR-106b-3p,181.32,204.23,177.44,140.01,117.3,210.38
hsa-miR-106b-5p,296.79,267.93,308.96,347.77,261.93,353.19
hsa-miR-107,1.65,20.57,4.18,17.47,3.74,9.53
hsa-miR-10a-3p,8.87,5.71,8.07,4.16,9.25,6.22
hsa-miR-10a-5p,10391.96,9928.34,10649.99,6120.54,12309.68,10291.78
hsa-miR-10b-3p,22.5,20.38,16.54,12.85,24.31,13.61
hsa-miR-10b-5p,22919.36,24893.89,26852.46,13713.67,30329.93,20311.94
hsa-miR-11400,1.65,8.38,2.04,1.48,2.29,21.68
hsa-miR-11401,7.53,5.33,4.86,4.16,10.81,10.5
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.97
hsa-miR-1180-3p,162.74,160.05,179.48,164.87,177.77,188.5
hsa-miR-1183,0.0,0.0,0.0,0.0,0.1,0.0
hsa-miR-1185-1-3p,2.17,4.57,3.31,0.0,1.87,0.19
hsa-miR-1185-2-3p,0.93,1.33,2.24,0.0,0.21,0.68
hsa-miR-1197,0.0,1.05,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.78
hsa-miR-122-3p,0.31,0.0,2.33,0.0,0.0,0.0
hsa-miR-122-5p,1278.39,13525.81,48155.95,17656.03,11682.23,22055.51
hsa-miR-1224-3p,0.0,0.0,1.07,0.18,0.0,0.0
hsa-miR-1224-5p,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.1,4.19,1.26,0.0,0.52,1.36
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-1227-3p,0.62,0.0,0.29,0.0,0.0,1.85
hsa-miR-1228-3p,0.0,0.76,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.29,0.0,0.37,0.0,0.0
hsa-miR-1229-3p,5.37,7.33,8.95,6.65,2.6,0.87
hsa-miR-1229-5p,1.03,0.67,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,1.14,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.38,0.97,0.37,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,0.0,0.49
hsa-miR-1237-5p,0.0,0.1,0.0,0.83,0.0,0.0
hsa-miR-1238-3p,0.93,1.24,0.49,0.37,0.21,0.0
hsa-miR-1238-5p,0.0,0.0,0.19,0.0,0.0,0.0
hsa-miR-1246,3.82,3.33,4.09,8.87,9.87,9.92
hsa-miR-1247-5p,0.93,0.0,1.46,0.55,1.25,0.39
hsa-miR-1248,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-1249-3p,0.52,1.81,0.0,3.7,0.21,0.0
hsa-miR-1249-5p,0.0,0.0,0.0,0.28,0.0,0.0
hsa-miR-1250-5p,0.0,1.71,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,9.05,10.31,3.6,6.13,2.62
hsa-miR-1255b-5p,43.14,51.13,44.16,45.47,33.46,58.33
hsa-miR-1258,0.0,0.0,1.36,0.0,0.0,0.0
hsa-miR-125a-3p,15.27,14.19,8.37,5.91,22.96,12.64
hsa-miR-125a-5p,5900.35,2998.76,3365.46,2091.32,4257.1,2203.3
hsa-miR-125b-1-3p,1.24,2.57,2.82,1.94,1.45,14.0
hsa-miR-125b-5p,339.52,505.4,639.32,295.46,498.2,1978.74
hsa-miR-126-3p,61102.07,41543.96,42538.58,42575.8,48935.86,38372.74
hsa-miR-126-5p,507.83,476.26,447.58,295.37,450.3,316.34
hsa-miR-1260b,1.03,1.33,0.19,0.55,0.73,1.36
hsa-miR-1262,1.44,0.0,0.19,1.29,0.83,4.37
hsa-miR-1266-5p,0.0,0.0,0.78,0.0,0.0,0.58
hsa-miR-1268a,0.1,0.0,0.49,0.0,0.42,1.75
hsa-miR-1268b,0.0,0.0,0.0,1.02,0.0,0.1
hsa-miR-127-3p,23.43,65.22,36.38,9.24,14.13,61.34
hsa-miR-127-5p,0.0,0.95,2.14,0.0,0.0,0.0
hsa-miR-1270,1.34,0.57,1.17,0.74,0.94,0.0
hsa-miR-1271-5p,2.99,4.76,1.46,0.0,0.31,5.44
hsa-miR-1273c,0.1,0.86,0.0,0.74,1.97,0.0
hsa-miR-1273h-3p,9.91,18.28,16.93,8.41,13.61,24.3
hsa-miR-1273h-5p,0.72,8.38,1.36,0.18,3.43,3.11
hsa-miR-1275,0.31,0.76,0.29,0.0,0.94,2.62
hsa-miR-1276,0.0,0.0,0.0,0.18,0.0,0.87
hsa-miR-1277-3p,4.33,0.95,0.0,1.39,0.94,1.85
hsa-miR-1278,7.84,8.66,3.99,6.47,5.82,6.22
hsa-miR-128-1-5p,0.0,0.57,0.58,0.0,0.0,0.0
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.31,0.0
hsa-miR-128-3p,2195.5,2984.58,2589.47,2034.39,1969.01,2866.42
hsa-miR-1283,0.83,0.0,0.0,0.0,1.04,1.07
hsa-miR-1284,13.11,25.14,11.87,14.23,13.82,13.71
hsa-miR-1285-3p,20.64,31.33,22.47,28.65,19.01,24.01
hsa-miR-1285-5p,0.0,0.67,0.1,0.28,1.25,0.97
hsa-miR-1287-5p,0.83,3.33,1.85,2.59,4.36,2.04
hsa-miR-1288-3p,1.65,1.24,1.36,0.28,0.0,0.0
hsa-miR-1289,1.24,0.0,1.17,2.03,0.83,1.07
