miRNA,SRR8696980,SRR8696981,SRR8696982,SRR8696983,SRR8696984,SRR8696985,SRR8696986,SRR8696987,SRR8696988,SRR8696989,SRR8696990,SRR8696991,SRR8696992,SRR8696993,SRR8696994,SRR8696995,SRR8696996,SRR8696997
hsa-miR-151a-5p,769.78,9324.34,470.88,12982.09,2513.57,7390.12,8603.07,17043.46,176.75,575.52,256.5,2373.67,12771.59,862.42,760.93,2519.16,228.07,1372.11
hsa-miR-151b,36.49,0.0,5.63,1.26,20.8,0.34,123.97,120.57,8.13,10.76,9.76,2.43,7.5,0.07,7.97,15.49,4.6,0.16
hsa-miR-152-3p,0.13,0.57,0.0,2.24,1.23,0.07,0.55,2.96,0.04,0.0,0.0,2.29,10.9,0.07,2.62,0.06,0.77,0.47
hsa-miR-153-3p,3.22,0.0,3.25,0.77,0.05,0.07,1.69,1.74,0.0,0.0,0.17,10.51,0.44,4.02,18.8,0.06,1.53,0.0
hsa-miR-153-5p,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,1.82,0.08,0.21,0.0,0.2,1.45,0.0,0.0,0.0,0.07,1.59,0.0,0.0,0.18,1.53,0.0
hsa-miR-1538,2.68,0.0,0.0,0.0,0.0,0.0,0.3,0.56,0.0,0.0,0.24,0.0,0.31,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.98,0.0,0.0,0.1,0.8,0.0,0.0,0.0,0.13,1.37,0.0,0.0,0.12,0.26,0.0
hsa-miR-154-5p,11.94,362.0,6.95,235.45,4.59,25.93,5.18,28.39,0.0,0.52,2.5,152.88,158.2,19.36,0.24,4.06,1.53,0.0
hsa-miR-155-5p,18.16,142.98,26.1,114.68,93.73,210.18,221.94,209.28,9.53,12.13,10.53,115.55,106.27,70.5,110.91,180.94,36.31,50.29
hsa-miR-15a-3p,0.0,0.14,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.44,0.07,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,20.03,81.44,28.67,34.09,56.01,80.11,112.01,60.31,8.25,1.82,2.19,34.9,119.02,21.41,10.0,301.87,276.39,1.1
hsa-miR-15b-3p,0.27,25.58,11.39,23.3,12.06,11.13,26.45,40.88,0.04,0.19,1.04,6.27,20.34,0.0,0.36,37.26,1.28,0.0
hsa-miR-15b-5p,54.42,663.03,117.99,663.47,460.95,918.26,795.61,1063.88,27.16,17.14,41.66,389.45,1408.25,67.73,95.92,1462.5,370.74,90.8
hsa-miR-16-2-3p,0.04,7.11,2.44,2.55,5.12,0.0,13.35,6.34,0.0,0.19,0.0,1.62,8.47,0.0,0.0,24.47,2.05,0.0
hsa-miR-16-5p,182.5,1551.47,408.04,1780.11,744.63,911.94,1765.34,1998.46,42.99,64.83,58.44,485.8,1961.86,152.11,328.93,2379.42,1722.53,148.03
hsa-miR-17-3p,0.0,0.57,1.13,0.05,0.11,0.0,2.14,0.75,0.0,0.0,0.0,0.2,2.43,0.07,0.6,0.06,0.51,0.0
hsa-miR-17-5p,0.09,28.71,0.69,42.59,7.15,26.2,21.37,44.87,0.08,0.04,0.17,3.1,35.12,0.44,9.04,21.89,13.3,1.73
hsa-miR-181a-2-3p,17.48,37.38,13.71,10.33,37.23,177.73,105.79,122.31,0.66,14.06,3.72,45.48,3.13,25.86,17.85,37.99,6.9,84.5
hsa-miR-181a-3p,1.16,46.9,8.89,26.65,11.63,0.07,29.39,33.04,0.27,5.71,0.0,17.52,33.92,7.82,0.95,10.82,7.41,0.47
hsa-miR-181a-5p,985.86,7284.65,1240.45,3119.51,3185.71,3772.83,8180.96,4707.07,289.69,768.81,356.28,2859.34,4009.21,2122.44,2977.07,4260.54,1087.41,2167.72
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,69.54,829.6,102.78,268.28,159.39,177.39,403.13,138.03,26.42,61.78,31.02,250.38,296.9,128.81,206.95,246.54,299.15,47.92
hsa-miR-181c-3p,0.0,0.0,0.0,0.03,0.0,0.07,0.05,0.0,0.0,0.0,0.0,0.07,1.37,0.0,0.0,0.0,2.3,0.0
hsa-miR-181c-5p,6.66,103.75,13.52,36.23,19.26,44.06,58.92,49.42,2.84,4.27,3.61,50.8,35.16,18.27,15.83,28.47,16.36,38.15
hsa-miR-181d-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.1,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-181d-5p,0.98,10.09,0.06,19.85,9.28,0.14,14.19,29.76,0.0,0.07,0.1,21.43,10.85,7.6,2.38,12.54,5.11,0.16
hsa-miR-182-3p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-182-5p,2.1,43.49,44.19,61.26,109.46,129.53,116.25,88.94,21.36,15.84,12.78,56.13,91.85,109.08,1.19,132.92,5.62,47.45
hsa-miR-183-3p,0.0,0.43,1.06,0.0,2.08,0.0,0.0,0.0,0.08,2.26,0.0,0.0,0.26,0.0,0.0,3.2,0.0,0.0
hsa-miR-183-5p,3.76,34.11,41.25,14.57,65.19,162.46,63.2,44.63,6.69,10.87,4.24,20.08,10.32,100.24,38.32,108.82,4.09,54.23
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.07,5.83,0.0,0.0,0.04,0.87,0.27,0.0,0.07,0.12,0.0,7.41,0.63
hsa-miR-1843,0.04,11.23,0.0,37.08,5.76,39.51,9.41,17.93,0.08,0.07,1.39,2.76,28.01,0.0,0.12,7.07,1.02,4.89
hsa-miR-185-3p,0.0,0.14,0.0,1.62,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.34,3.22,0.15,0.24,0.0,0.0,0.0
hsa-miR-185-5p,27.46,6.54,103.97,106.65,83.32,839.3,159.53,114.94,8.21,0.82,5.8,124.85,230.5,48.88,28.44,869.52,21.48,1.73
hsa-miR-186-5p,0.22,3.13,0.75,4.02,2.67,11.61,6.47,2.96,0.0,0.26,0.1,0.67,6.26,0.51,6.9,4.0,4.09,1.26
hsa-miR-187-3p,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.12,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.99,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0
hsa-miR-18a-3p,0.04,0.57,0.0,1.11,1.49,0.0,0.0,0.0,0.0,0.04,0.0,3.64,0.71,0.0,0.36,0.12,0.0,0.0
hsa-miR-18a-5p,0.72,2.98,2.88,27.22,4.16,0.0,12.3,19.34,0.04,1.19,0.0,3.84,15.71,9.79,1.55,4.3,4.6,0.0
hsa-miR-18b-3p,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
hsa-miR-18b-5p,0.0,1.14,0.06,3.04,1.65,0.0,4.88,0.89,0.0,0.0,0.0,0.13,2.69,0.0,0.0,2.52,0.51,0.0
hsa-miR-1908-5p,18.96,1.99,0.19,87.52,20.75,19.14,90.1,217.35,6.07,15.4,3.37,9.97,25.41,82.49,15.83,23.55,1.79,0.16
hsa-miR-190a-3p,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.49,0.0,0.12,0.0,0.0,0.0
hsa-miR-190a-5p,0.13,10.09,0.0,2.03,0.0,0.0,1.74,1.13,0.0,0.07,0.0,0.07,0.18,0.15,2.86,0.25,0.51,0.0
hsa-miR-190b-5p,0.0,7.96,0.0,0.0,1.12,0.0,1.1,4.32,0.0,0.0,0.0,1.35,1.94,0.0,0.0,1.05,0.26,4.73
hsa-miR-191-3p,0.0,0.28,0.06,10.3,10.08,13.51,20.07,28.86,0.12,2.04,0.0,1.82,3.84,0.07,0.12,5.1,0.51,0.16
hsa-miR-191-5p,829.75,4666.65,921.6,6175.44,3099.02,4980.97,7436.7,8073.68,204.92,542.98,390.6,1762.62,4445.64,369.47,1567.67,5991.7,2306.76,1470.16
hsa-miR-1910-5p,0.0,0.14,0.0,0.0,0.05,0.0,1.84,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-1914-5p,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95
hsa-miR-192-5p,37.74,175.96,137.83,101.73,146.54,302.37,262.68,152.3,13.97,25.57,28.24,273.49,85.01,188.72,193.03,160.77,19.43,181.13
hsa-miR-193a-3p,4.02,1.42,1.13,0.03,3.68,0.07,2.39,2.91,0.35,3.15,5.28,0.27,0.71,17.17,27.13,1.6,0.0,12.45
hsa-miR-193a-5p,5.05,17.06,4.63,2.16,2.24,38.36,13.9,2.68,3.66,6.16,2.68,13.88,3.71,15.85,269.55,18.94,0.26,1.73
hsa-miR-193b-3p,0.09,34.96,3.0,0.03,1.12,0.0,0.25,1.03,0.0,0.0,0.0,2.76,0.35,0.0,0.0,0.61,0.26,9.93
hsa-miR-193b-5p,0.18,0.57,0.0,0.03,0.0,0.14,3.59,0.09,0.19,1.67,0.03,3.3,0.0,0.44,5.24,0.0,0.0,1.1
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-194-5p,22.45,46.62,67.91,94.73,77.4,75.56,82.73,24.55,9.1,1.52,5.0,265.67,69.22,0.51,2.14,118.9,11.76,57.7
hsa-miR-195-3p,2.68,11.51,0.0,0.0,0.0,0.0,1.44,0.0,0.19,1.78,0.21,2.96,0.18,0.8,15.59,1.54,0.0,0.0
hsa-miR-195-5p,0.45,0.0,0.0,1.34,3.15,0.07,1.44,1.08,0.27,0.41,0.87,0.4,0.04,1.1,26.78,3.07,0.0,0.16
hsa-miR-196a-5p,0.22,53.58,0.0,1.21,3.63,11.27,2.89,0.89,0.04,0.0,0.0,5.86,1.15,0.0,0.6,11.87,0.77,0.0
hsa-miR-196b-5p,11.9,147.25,25.79,266.5,68.97,121.25,130.89,280.0,8.87,6.23,4.72,48.04,407.71,31.42,128.17,62.65,9.72,21.6
hsa-miR-197-3p,1.43,21.32,1.5,2.78,2.4,8.83,6.52,7.23,0.12,1.37,1.01,5.26,5.43,0.0,0.0,19.49,6.65,0.0
hsa-miR-197-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1976,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0
hsa-miR-199a-3p,494.09,10011.53,56.9,12271.06,875.16,503.26,1983.64,4168.09,80.5,190.13,46.73,2270.25,1644.4,272.37,167.56,281.4,99.97,497.2
hsa-miR-199a-5p,14.09,89.97,1.88,83.45,9.12,33.33,37.11,67.16,1.75,6.16,3.06,17.32,196.89,5.63,56.53,9.84,11.76,21.44
hsa-miR-199b-3p,0.8,2473.04,102.02,1452.77,85.72,979.76,1007.49,1198.02,26.77,38.26,172.28,1.82,12968.87,177.9,631.45,451.33,150.09,86.39
hsa-miR-199b-5p,0.09,0.0,0.0,0.31,0.05,0.0,0.75,0.09,0.12,0.22,0.07,0.47,4.76,0.8,17.14,0.06,0.0,0.16
hsa-miR-19a-3p,0.0,1.71,0.06,0.1,0.27,0.0,1.2,0.75,0.08,0.0,0.0,0.07,0.04,0.0,0.95,0.68,1.28,0.0
hsa-miR-19b-1-5p,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-19b-3p,1.21,18.76,6.07,26.26,13.34,1.15,25.6,19.1,6.42,0.71,1.46,16.51,93.3,2.34,41.06,23.85,54.2,4.57
hsa-miR-200a-3p,0.0,0.0,2.07,0.93,0.05,0.07,1.25,0.7,0.0,0.07,0.0,0.27,2.29,0.0,0.36,0.18,296.85,0.95
hsa-miR-200a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,2.24,0.0,0.0,1.1,1.03,0.08,1.19,0.0,0.07,1.01,0.0,0.0,0.49,0.0,0.63
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-200c-3p,0.31,8.95,0.06,9.24,0.53,0.14,6.28,15.21,5.21,1.86,0.07,8.62,4.59,0.07,0.24,2.27,2.05,1.26
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,3.03,0.26,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.04,0.04,0.07,0.0,0.0,0.0,0.48,0.0,0.0,0.0
hsa-miR-203a-3p,3.35,9.81,0.0,0.9,0.0,0.07,1.34,0.0,0.04,0.04,0.17,0.07,0.04,0.15,1.43,1.05,0.0,0.16
hsa-miR-204-3p,1.79,0.0,0.0,0.0,0.0,0.27,0.05,0.0,0.04,0.0,0.0,7.55,0.04,0.15,0.6,0.0,0.0,0.63
hsa-miR-204-5p,176.64,311.26,57.71,5.1,366.05,1056.61,1448.92,105.46,52.09,92.02,76.64,287.98,76.32,517.42,623.12,156.28,20.2,753.37
hsa-miR-205-5p,0.09,0.14,0.0,0.0,0.0,0.07,0.35,1.41,2.3,0.22,1.04,0.07,0.31,0.07,0.71,0.0,0.0,0.0
hsa-miR-206,0.0,11.09,0.0,3.45,0.0,13.44,0.0,0.14,0.0,0.0,0.0,0.07,0.0,0.0,0.0,2.03,1.53,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.07,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-20a-5p,2.37,31.27,2.0,27.68,7.36,9.78,40.64,92.46,0.23,3.45,0.38,7.34,52.28,0.29,4.05,13.71,14.57,0.95
hsa-miR-20b-3p,0.0,16.34,0.0,0.0,0.0,0.0,0.25,1.27,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.45,8.95,5.7,13.44,2.35,37.13,21.32,32.62,0.04,0.07,1.42,9.7,16.98,0.0,0.0,22.07,1.02,5.83
hsa-miR-21-3p,0.0,11.94,0.13,20.65,0.37,0.0,2.49,4.55,0.0,0.0,0.0,1.41,16.72,0.07,0.0,0.98,2.3,8.99
hsa-miR-21-5p,1727.12,11519.8,1441.55,20870.85,3299.6,8889.03,13688.66,29032.68,223.98,792.34,429.72,4965.45,31529.06,926.35,1652.64,2177.64,18026.31,1869.62
hsa-miR-210-3p,0.0,0.71,0.13,0.03,0.11,0.0,1.29,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.51,0.0
hsa-miR-210-5p,0.0,0.14,0.0,0.03,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.05,10.79,0.25,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0
hsa-miR-2110,52.37,7.96,218.76,91.25,235.25,278.07,286.89,185.53,23.19,40.71,24.67,183.74,79.45,216.04,395.93,553.39,6.39,70.47
hsa-miR-2115-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,0.0,0.03,0.0,0.0,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,10.25
hsa-miR-2116-5p,0.0,0.0,0.0,0.03,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,4.38,0.71,0.0,2.32,0.0,0.0,7.32,1.55,0.12,0.11,0.42,20.89,0.66,0.95,25.59,4.12,0.51,0.32
hsa-miR-212-5p,0.0,9.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-214-3p,7.07,0.14,0.0,0.0,0.05,2.1,2.94,1.03,0.16,3.19,0.76,1.82,0.71,5.48,124.6,0.0,0.0,10.25
hsa-miR-214-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.07,0.07,0.0,0.15,1.79,1.66,0.0,10.88
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,3.14,2.3,0.0
hsa-miR-218-5p,82.64,45.48,27.48,3.76,5.81,23.76,24.41,11.08,0.7,4.3,7.3,1210.05,2.25,39.96,62.48,9.96,2.05,7.41
hsa-miR-219a-1-3p,0.0,11.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.14,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,269.07,683.21,388.63,1058.68,565.07,743.65,1194.36,1109.78,35.21,114.33,80.36,324.16,635.88,297.43,949.2,1139.36,702.1,472.14
hsa-miR-22-5p,1.97,1.28,1.75,9.4,2.51,0.68,4.98,4.32,0.12,0.56,0.42,6.67,11.91,1.17,12.61,1.78,3.84,2.36
hsa-miR-221-3p,5.95,110.43,7.76,126.94,16.16,75.63,48.51,157.79,0.39,6.83,4.97,48.45,431.63,0.66,16.54,23.12,30.94,24.59
hsa-miR-221-5p,1.43,0.99,0.19,8.63,2.99,10.45,4.23,13.52,0.08,0.96,0.21,1.01,7.94,0.07,0.36,1.91,1.53,0.0
hsa-miR-222-3p,151.51,457.23,96.39,867.83,520.64,918.87,1651.73,2102.89,38.4,158.45,58.23,281.57,305.23,199.6,216.59,490.31,284.83,338.77
hsa-miR-222-5p,0.98,0.43,0.19,0.03,0.0,1.7,0.15,0.42,0.0,0.0,0.0,2.7,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,105.58,1094.25,139.33,3014.12,550.19,851.52,1737.0,3469.11,21.9,84.05,68.3,609.24,4191.49,95.78,195.41,338.14,371.25,206.67
hsa-miR-223-5p,2.86,108.73,4.07,190.69,18.72,113.03,69.43,126.48,3.19,2.97,3.3,28.5,178.14,1.02,20.95,37.87,1.79,2.84
hsa-miR-224-3p,0.0,0.14,0.0,0.93,0.0,0.0,0.25,1.08,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-5p,99.54,1119.55,23.03,1102.12,43.48,425.05,343.42,452.11,2.22,14.77,10.91,107.81,441.51,41.57,2.02,111.4,7.93,32.95
hsa-miR-2276-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.62,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,1.03,0.11,7.13,0.0,0.0,0.0,0.0,0.0,0.2,1.94,0.0,0.0,0.06,0.0,0.0
hsa-miR-23a-3p,1104.14,4351.69,596.63,5266.33,1815.78,2652.06,5082.15,5609.69,281.37,459.08,686.29,3281.8,5098.73,717.03,1148.06,2031.44,1231.11,1349.25
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.06,0.51,0.0
hsa-miR-23b-3p,183.93,230.25,41.81,663.13,169.37,230.35,441.24,417.42,34.63,70.43,41.0,273.22,521.27,214.14,239.2,262.71,404.23,63.06
hsa-miR-23b-5p,0.85,7.53,1.13,9.86,6.29,0.14,20.27,14.08,0.35,4.68,0.1,13.07,8.07,10.89,1.19,18.01,0.26,11.35
hsa-miR-23c,0.09,0.0,0.06,0.23,0.0,0.07,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.12,0.12,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.24,0.0,0.0,0.0
hsa-miR-24-2-5p,0.09,1.56,0.0,6.57,0.43,0.0,4.68,4.65,4.55,0.04,0.0,0.94,11.34,0.15,1.43,1.66,1.28,0.0
hsa-miR-24-3p,36.4,2364.17,24.97,8189.84,109.14,417.04,674.03,922.8,65.87,27.12,13.24,169.79,567.5,127.71,1267.42,248.01,929.15,26.33
hsa-miR-25-3p,61.98,714.34,299.31,747.61,549.07,600.4,605.05,603.47,39.92,31.24,44.43,601.15,712.68,217.36,153.28,931.68,31.96,53.28
hsa-miR-25-5p,5.05,0.14,0.0,0.0,6.19,0.0,4.38,2.68,0.04,0.11,0.59,36.18,1.9,16.66,0.71,3.26,4.35,0.16
hsa-miR-2681-3p,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-2682-3p,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0
hsa-miR-26a-1-3p,0.04,0.0,0.0,0.1,0.0,0.0,1.54,1.97,0.0,0.04,0.83,0.07,2.6,0.0,0.0,0.0,0.51,0.0
hsa-miR-26a-2-3p,0.09,4.97,0.06,1.16,0.32,0.0,2.24,1.88,2.84,0.04,0.0,3.57,1.19,0.07,0.95,1.23,0.0,0.0
hsa-miR-26a-5p,2078.92,21066.28,1237.75,42009.27,5665.78,15347.93,21534.52,39812.62,447.69,1067.89,815.01,6358.16,29285.35,2093.36,3328.37,8615.63,4762.58,3501.84
hsa-miR-26b-3p,0.04,10.66,0.0,17.3,2.61,9.84,6.47,8.45,0.04,0.04,0.03,0.61,4.81,0.07,0.83,1.11,2.05,0.32
hsa-miR-26b-5p,172.34,18691.32,87.25,2756.61,583.16,2405.76,2196.37,3825.71,65.32,75.47,101.48,719.67,3535.06,181.7,390.46,1416.26,740.2,202.25
hsa-miR-27a-3p,509.97,7206.34,494.48,4625.14,1353.61,1117.85,2859.54,4126.88,108.82,324.27,273.14,1606.77,6091.59,1037.91,1406.3,887.59,1248.75,1023.88
hsa-miR-27a-5p,0.09,4.55,0.13,0.88,2.83,0.0,4.18,2.91,3.54,0.07,0.07,5.26,1.19,0.0,0.71,7.01,1.53,0.0
hsa-miR-27b-3p,663.22,8471.14,170.31,3822.34,815.95,768.16,2837.08,1643.37,139.79,206.2,151.86,2626.81,6675.72,684.88,1208.03,968.81,138.58,2106.87
hsa-miR-27b-5p,2.37,0.43,1.38,4.63,2.99,0.0,0.7,5.26,0.0,0.0,0.1,5.73,2.03,0.0,1.07,1.48,0.0,0.16
hsa-miR-28-3p,55.72,440.6,21.22,534.9,205.8,317.85,444.32,454.69,9.57,42.45,20.43,82.2,239.86,81.39,34.51,247.46,5.62,41.46
hsa-miR-28-5p,0.67,81.01,2.63,89.91,17.44,13.58,33.82,45.01,0.31,1.08,0.8,11.72,40.06,10.45,10.71,22.69,15.85,2.21
hsa-miR-296-3p,27.99,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,3.37,0.0,0.13,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,2.84,0.0,0.13,0.11,0.0,1.0,0.38,0.0,0.0,0.0,0.07,0.22,0.0,0.0,0.18,0.77,0.0
hsa-miR-297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-299-5p,0.09,0.0,0.0,1.39,0.0,9.71,0.0,0.0,0.0,0.0,0.0,3.64,0.35,0.0,0.36,0.0,0.0,0.0
hsa-miR-29a-3p,21.24,182.64,43.0,135.05,51.85,3.6,151.96,65.47,4.44,11.02,24.67,20.69,98.07,31.93,180.29,70.33,381.22,39.57
hsa-miR-29a-5p,0.0,0.14,0.0,0.26,2.13,0.0,0.5,0.0,0.04,0.0,0.0,0.0,0.13,0.0,0.36,0.06,0.51,0.0
hsa-miR-29b-1-5p,0.0,0.57,0.13,1.31,0.05,0.0,1.39,0.75,0.0,0.0,0.0,0.07,0.44,0.0,0.0,1.11,0.26,0.16
hsa-miR-29b-2-5p,0.09,0.14,0.0,0.03,0.0,0.0,0.85,0.0,0.0,0.04,0.0,0.0,0.04,0.15,2.02,0.92,0.51,0.16
hsa-miR-29b-3p,5.55,13.36,1.25,3.27,18.62,8.28,49.16,11.08,0.19,1.82,0.14,5.32,9.97,1.17,17.73,25.51,362.3,0.63
hsa-miR-29c-3p,3.35,56.14,3.32,20.99,8.59,0.27,19.47,2.53,0.97,0.78,0.56,2.96,16.1,3.95,66.64,17.09,46.79,10.56
hsa-miR-29c-5p,10.73,23.02,9.33,16.2,2.88,0.07,23.36,36.94,3.93,5.53,0.42,13.95,31.32,19.87,1.19,15.55,3.32,8.04
