miRNA,SRR26377431,SRR26377432,SRR26377433
hsa-miR-196b-5p,0.0,40.34,0.0
hsa-miR-197-5p,0.0,0.0,14.39
hsa-miR-199a-3p,0.0,0.75,0.0
hsa-miR-199b-3p,1.07,0.0,0.9
hsa-miR-19a-3p,0.0,0.0,0.9
hsa-miR-200a-3p,0.0,8.96,76.47
hsa-miR-200c-3p,0.0,6.72,153.85
hsa-miR-204-5p,23.5,8.22,0.9
hsa-miR-21-5p,1071.44,288.34,347.28
hsa-miR-217-5p,205.1,0.0,0.0
hsa-miR-218-5p,525.57,261.44,223.12
hsa-miR-221-3p,6.41,3.73,37.79
hsa-miR-222-3p,0.0,115.04,124.16
hsa-miR-223-3p,0.0,26.14,0.0
hsa-miR-224-5p,0.0,2.24,1.8
hsa-miR-23a-3p,6082.53,4626.06,3029.22
hsa-miR-23b-3p,0.0,1.49,0.0
hsa-miR-24-3p,1.07,50.79,23.39
hsa-miR-25-3p,40.59,27.64,26.09
hsa-miR-26a-5p,6.41,45.57,0.9
hsa-miR-27a-3p,3.2,0.75,17.09
hsa-miR-27b-3p,9.61,2.24,0.0
hsa-miR-28-3p,2565.9,1024.11,687.36
hsa-miR-29a-3p,0.0,40.34,2.7
hsa-miR-29b-3p,0.0,0.0,0.9
hsa-miR-3059-3p,0.0,32.12,0.0
hsa-miR-3064-5p,0.0,0.0,13.5
hsa-miR-3065-5p,341.84,192.72,0.0
hsa-miR-30a-5p,1351.32,107.57,220.42
hsa-miR-30c-2-3p,0.0,0.75,0.0
hsa-miR-30d-5p,671.92,141.18,128.65
hsa-miR-30e-5p,152.76,135.95,49.48
hsa-miR-3144-3p,0.0,74.7,31.49
hsa-miR-3146,0.0,22.41,0.0
hsa-miR-3178,0.0,0.0,5.4
hsa-miR-3182,0.0,41.08,258.21
hsa-miR-320a-3p,2898.12,5013.75,569.5
hsa-miR-320a-5p,0.0,306.26,179.04
hsa-miR-320b,2.14,100.84,18.89
hsa-miR-320c,54.48,17.93,26.99
hsa-miR-320d,10.68,11.2,24.29
hsa-miR-320e,0.0,0.75,0.0
hsa-miR-324-3p,0.0,27.64,19.79
hsa-miR-324-5p,0.0,111.3,0.0
hsa-miR-337-5p,0.0,0.0,11.7
hsa-miR-342-3p,97.21,56.77,8.1
hsa-miR-342-5p,124.98,0.0,0.0
hsa-miR-3615,1.07,0.0,0.0
hsa-miR-362-3p,0.0,0.0,17.09
hsa-miR-363-3p,283.08,17.18,72.87
hsa-miR-3665,0.0,0.75,0.0
hsa-miR-369-5p,1.07,0.0,1.8
hsa-miR-370-3p,5550.55,2365.69,460.64
hsa-miR-374a-5p,0.0,0.0,17.09
hsa-miR-376c-3p,2.14,0.0,0.0
hsa-miR-378d,0.0,51.54,0.0
hsa-miR-379-5p,38.46,3.73,6.3
hsa-miR-381-3p,9.61,3.73,4.5
hsa-miR-382-5p,9.61,1.49,24.29
hsa-miR-3916,1.07,0.0,0.0
hsa-miR-3929,0.0,0.75,0.0
hsa-miR-3960,3.2,0.0,3.6
hsa-miR-409-3p,0.0,0.0,30.59
hsa-miR-412-3p,0.0,0.0,18.89
hsa-miR-423-5p,3.2,0.0,0.0
hsa-miR-424-5p,0.0,0.75,0.0
hsa-miR-425-5p,0.0,1.49,6.3
hsa-miR-4286,0.0,0.75,0.0
hsa-miR-431-5p,3.2,0.0,0.9
hsa-miR-432-5p,10669.54,2222.27,2806.1
hsa-miR-450b-5p,0.0,46.31,0.0
hsa-miR-4516,0.0,0.75,0.0
hsa-miR-451a,1.07,0.0,0.0
hsa-miR-4791,0.0,10.46,0.0
hsa-miR-484,0.0,2.99,0.0
hsa-miR-485-5p,1.07,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.9
hsa-miR-493-5p,1.07,0.0,0.0
hsa-miR-494-3p,0.0,43.32,0.0
hsa-miR-497-5p,1.07,0.0,0.0
hsa-miR-500a-3p,1.07,0.0,0.0
hsa-miR-502-3p,0.0,1.49,0.9
hsa-miR-503-5p,0.0,0.75,0.0
hsa-miR-542-3p,0.0,79.18,34.19
hsa-miR-548ad-5p,0.0,34.36,0.0
hsa-miR-552-5p,0.0,0.0,19.79
hsa-miR-5583-3p,0.0,0.0,1.8
hsa-miR-5698,0.0,21.66,0.0
hsa-miR-574-5p,0.0,1.49,0.0
hsa-miR-582-3p,0.0,0.0,61.18
hsa-miR-584-5p,2.14,0.75,0.0
hsa-miR-628-3p,0.0,36.6,0.0
hsa-miR-628-5p,0.0,37.35,23.39
hsa-miR-654-3p,1.07,1.49,0.0
hsa-miR-658,0.0,0.75,0.0
hsa-miR-664a-3p,0.0,0.0,0.9
hsa-miR-664a-5p,651.62,387.68,144.85
hsa-miR-671-5p,0.0,5.23,0.0
hsa-miR-6878-5p,133.53,0.0,0.0
hsa-miR-708-5p,405.93,524.38,83.67
hsa-miR-767-3p,110.03,0.0,0.0
hsa-miR-767-5p,0.0,0.75,0.0
hsa-miR-8069,0.0,0.0,0.9
hsa-miR-889-3p,1.07,0.0,0.0
hsa-miR-9-3p,2820.14,1480.52,362.57
hsa-miR-9-5p,522.37,66.48,294.2
hsa-miR-92a-3p,3.2,0.0,0.0
hsa-miR-93-5p,17.09,18.67,2.7
hsa-miR-98-5p,1.07,0.0,0.0
hsa-miR-99a-5p,1.07,1.49,1.8
hsa-miR-99b-5p,218.99,0.0,0.0
hsa-mir-3909-3p,1.07,0.0,0.0
hsa-mir-581-5p,0.0,0.75,0.0
hsa-mir-760-3p,0.0,0.0,0.9
