miRNA,SRR28524843,SRR28524844,SRR28524845,SRR28524846,SRR28524847,SRR28524848
hsa-let-7a-2-3p,0.0,0.0,0.0,0.0,0.17,0.3
hsa-let-7a-3p,0.0,0.0,0.0,0.0,0.08,0.08
hsa-let-7a-5p,3676.45,3698.77,6266.59,6259.73,3208.2,2566.21
hsa-let-7b-3p,0.0,0.54,0.0,0.42,0.17,0.38
hsa-let-7b-5p,7.47,27.41,15.46,14.6,556.99,484.78
hsa-let-7c-3p,0.0,0.0,0.33,0.0,0.0,0.08
hsa-let-7c-5p,3.74,6.99,6.91,6.56,79.26,64.19
hsa-let-7d-3p,0.0,0.0,0.0,1.27,0.17,0.0
hsa-let-7d-5p,234.63,433.73,745.0,585.14,126.92,119.31
hsa-let-7e-5p,4.48,1.07,3.29,7.62,11.48,8.16
hsa-let-7f-1-3p,0.0,0.0,0.0,0.21,0.08,0.0
hsa-let-7f-5p,1457.88,888.41,1942.93,1636.33,552.91,461.22
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-let-7g-5p,8.22,11.29,6.25,8.67,37.18,29.88
hsa-let-7i-3p,0.75,1.07,0.0,1.27,0.17,0.0
hsa-let-7i-5p,11.96,6.99,23.35,14.39,42.5,37.51
hsa-miR-1-3p,0.0,0.0,0.0,0.0,0.08,0.15
hsa-miR-100-3p,0.75,0.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,394.55,352.57,521.01,574.78,181.31,196.23
hsa-miR-101-3p,0.0,0.0,4.28,0.85,0.91,1.14
hsa-miR-101-5p,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-10394-5p,0.0,2.69,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,3.76,2.96,0.63,1.08,0.84
hsa-miR-10395-5p,0.0,0.0,2.96,0.63,0.42,0.46
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-10399-3p,0.0,2.69,0.66,1.06,0.0,0.0
hsa-miR-103a-3p,109.1,55.9,51.31,0.85,7.4,18.3
hsa-miR-10400-3p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-10526-3p,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-10527-5p,0.0,0.54,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,2.99,19.89,3.95,1.27,2.74,2.36
hsa-miR-106b-3p,0.0,3.76,5.92,2.96,0.0,0.08
hsa-miR-106b-5p,2.99,18.81,4.6,10.37,12.81,9.83
hsa-miR-107,1.49,11.82,69.4,28.35,0.17,0.99
hsa-miR-10a-3p,0.0,0.0,0.99,0.0,0.5,0.38
hsa-miR-10a-5p,0.75,15.05,24.34,10.37,37.01,38.88
hsa-miR-10b-3p,0.75,0.0,0.0,0.85,0.5,0.46
hsa-miR-10b-5p,5.23,0.0,0.0,9.73,6.4,9.15
hsa-miR-1178-5p,1.49,0.0,0.0,0.0,0.08,0.0
hsa-miR-1180-3p,0.0,0.54,0.0,0.0,0.08,0.23
hsa-miR-1181,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.08,0.08
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-1185-5p,0.0,0.0,0.0,0.0,0.67,0.53
hsa-miR-12133,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-12136,2.99,1.61,0.0,0.63,3.41,4.96
hsa-miR-122-5p,0.0,0.0,0.0,0.0,113.11,0.91
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.33,0.08
hsa-miR-1231,0.0,0.0,0.0,0.0,0.25,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.33,0.0
hsa-miR-1243,0.0,0.0,0.0,0.0,0.0,0.15
hsa-miR-1244,0.0,0.0,0.0,0.0,0.0,0.38
hsa-miR-1246,16.44,44.07,297.67,42.94,16.8,12.12
hsa-miR-1248,0.75,0.54,0.0,1.06,0.25,0.91
hsa-miR-1250-5p,0.0,0.54,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.85,0.0,0.23
hsa-miR-125a-3p,6.73,3.76,2.96,3.6,0.58,0.3
hsa-miR-125a-5p,0.0,0.54,0.33,0.0,5.07,7.39
hsa-miR-125b-1-3p,0.75,1.07,1.97,1.69,0.67,0.76
hsa-miR-125b-2-3p,0.0,0.0,0.33,0.21,0.33,0.0
hsa-miR-125b-5p,0.0,1.07,0.0,0.21,71.53,72.8
hsa-miR-126-3p,0.0,0.0,0.0,0.0,4.41,4.19
hsa-miR-126-5p,1.49,0.0,0.0,0.21,11.73,9.76
hsa-miR-1260b,0.0,1.07,0.0,0.0,0.08,0.0
hsa-miR-1268a,1.49,1.07,3.95,3.6,0.0,0.0
hsa-miR-1268b,0.75,0.54,1.64,0.21,0.08,0.0
hsa-miR-127-3p,0.0,0.0,0.0,0.42,33.52,41.78
hsa-miR-127-5p,0.0,0.0,0.0,0.0,1.08,0.69
hsa-miR-1270,0.0,0.0,0.0,0.0,0.17,0.15
hsa-miR-1271-3p,0.75,0.0,0.0,0.0,0.25,0.15
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.08,0.15
hsa-miR-1273c,0.75,0.0,0.0,0.0,0.08,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.42,0.0,0.08
hsa-miR-1275,0.0,0.0,0.33,0.0,0.25,0.0
hsa-miR-1277-3p,0.0,0.0,0.33,0.21,0.0,0.0
hsa-miR-128-3p,0.75,0.0,1.32,0.21,0.58,0.46
hsa-miR-1285-3p,1.49,0.0,2.96,1.48,0.17,0.08
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.17,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.21,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-1290,0.0,0.0,0.0,0.0,0.67,0.76
hsa-miR-1291,2.24,65.03,76.97,6.77,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.0,0.15
