miRNA,SRR12765362,SRR12765363,SRR12765364,SRR12765365,SRR12765366,SRR12765367,SRR12765368,SRR12765369,SRR12765370,SRR12765371,SRR12765372,SRR12765373,SRR12765374,SRR12765375,SRR12765376,SRR12765377,SRR12765378,SRR12765379,SRR12765380,SRR12765381,SRR12765382,SRR12765383,SRR12765384,SRR12765385,SRR12765386,SRR12765387,SRR12765388,SRR12765389,SRR12765390,SRR12765391,SRR12765431,SRR12765435
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,0.0,0.0,0.0,2063.87,0.0,0.0,0.0,0.0,993.98,0.0,106.15,1538.85,0.0,0.0,0.0,207.4,0.0,212.77,2891.56,0.0,245.4,743.18,969.62,486.31,293.69,307.98,396.94,0.0,0.0,0.0,1494.23,955.66
hsa-let-7g-3p,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.0,13.02,0.0,0.0,36.76,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,6.95,0.0,0.0,6.01,0.0,0.0,0.0,14.51,75.45
hsa-let-7g-5p,0.0,0.0,0.0,1111.0,0.0,0.0,0.0,0.0,460.09,0.0,0.0,1207.97,0.0,0.0,0.0,103.7,0.0,212.77,1188.37,0.0,490.8,209.02,0.0,288.31,293.69,0.0,276.66,0.0,0.0,0.0,1059.01,1232.3
hsa-let-7i-3p,0.0,0.0,0.0,101.37,0.0,0.0,0.0,0.0,73.79,0.0,0.0,168.07,0.0,0.0,0.0,0.0,0.0,0.0,67.15,108.33,0.0,23.22,0.0,48.63,0.0,0.0,54.13,0.0,0.0,0.0,14.51,150.89
hsa-let-7i-5p,0.0,0.0,0.0,1775.98,0.0,0.0,0.0,0.0,1441.05,0.0,424.58,1223.73,0.0,0.0,0.0,103.7,0.0,0.0,2140.69,162.5,0.0,278.69,0.0,785.05,0.0,0.0,1473.5,0.0,0.0,0.0,696.34,930.51
hsa-miR-1-3p,0.0,0.0,0.0,48.66,0.0,0.0,0.0,0.0,30.38,0.0,0.0,21.01,0.0,0.0,0.0,103.7,0.0,0.0,14.24,0.0,490.8,23.22,0.0,107.68,0.0,0.0,6.01,0.0,0.0,0.0,14.51,0.0
hsa-miR-100-5p,0.0,0.0,0.0,174.35,0.0,0.0,0.0,0.0,78.13,0.0,0.0,367.64,0.0,0.0,0.0,0.0,0.0,0.0,75.29,0.0,0.0,0.0,0.0,66.0,0.0,307.98,66.16,0.0,0.0,274.42,130.56,125.75
hsa-miR-101-3p,632.71,480.77,2081.17,1062.35,0.0,188.15,426.44,670.54,264.77,260.62,318.44,756.29,680.27,263.23,411.52,103.7,0.0,1063.83,2034.87,108.33,490.8,139.35,1939.24,201.47,146.84,615.95,402.96,0.0,0.0,1646.54,333.66,402.38
hsa-miR-101-5p,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,8.68,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,949.07,2403.85,6763.79,2157.13,1311.99,940.73,0.0,670.54,633.71,260.62,1379.9,987.38,4081.63,0.0,1234.57,622.21,1306.34,2340.43,2679.93,108.33,1226.99,325.14,4524.89,41.68,293.69,2463.81,132.31,2165.28,505.31,1920.97,1291.13,1056.26
hsa-miR-10401-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,28.38,0.0,0.0,0.0,0.0,8.68,0.0,0.0,26.26,0.0,0.0,0.0,0.0,0.0,0.0,146.51,0.0,0.0,23.22,0.0,0.0,0.0,0.0,24.06,0.0,0.0,0.0,0.0,25.15
hsa-miR-106b-3p,0.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,43.41,0.0,0.0,63.02,0.0,0.0,0.0,0.0,0.0,0.0,177.03,0.0,0.0,23.22,0.0,10.42,0.0,0.0,84.2,0.0,0.0,0.0,14.51,100.6
hsa-miR-106b-5p,0.0,480.77,0.0,843.39,131.2,376.29,0.0,0.0,538.22,0.0,743.02,1118.69,0.0,0.0,0.0,103.7,326.58,0.0,2148.83,0.0,490.8,812.86,0.0,302.21,293.69,615.95,655.56,0.0,0.0,0.0,246.62,427.53
hsa-miR-107,0.0,0.0,0.0,717.69,0.0,0.0,0.0,0.0,13.02,0.0,0.0,73.53,0.0,0.0,0.0,0.0,0.0,0.0,20.35,0.0,0.0,0.0,0.0,20.84,0.0,0.0,914.17,0.0,0.0,0.0,14.51,779.62
hsa-miR-10a-3p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,223.51,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01,50.3
hsa-miR-10a-5p,0.0,0.0,0.0,287.89,0.0,0.0,0.0,0.0,230.05,0.0,0.0,183.82,0.0,0.0,0.0,0.0,0.0,0.0,103.78,0.0,0.0,0.0,0.0,100.74,0.0,0.0,102.24,0.0,0.0,0.0,638.31,829.92
hsa-miR-10b-5p,0.0,0.0,0.0,344.65,0.0,0.0,0.0,0.0,334.22,0.0,0.0,341.38,0.0,0.0,0.0,0.0,0.0,0.0,158.72,54.17,0.0,0.0,0.0,166.74,146.84,0.0,156.37,0.0,0.0,548.85,565.77,1081.41
hsa-miR-11401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,4.34,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.07,0.0,0.0,0.0,0.0,25.15
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15
hsa-miR-12136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.0,0.0,40.55,0.0,188.15,0.0,0.0,520.86,0.0,212.29,3235.26,0.0,0.0,0.0,0.0,0.0,0.0,1035.75,0.0,0.0,0.0,0.0,13.89,0.0,0.0,0.0,0.0,0.0,0.0,58.03,25.15
hsa-miR-1226-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.26,0.0,0.0,6.01,0.0,0.0,0.0,0.0,25.15
hsa-miR-1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,36.76,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,3.47,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0
hsa-miR-1251-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,0.0,0.0,28.38,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,0.0,0.0,271.67,0.0,0.0,0.0,0.0,186.64,0.0,0.0,162.81,0.0,0.0,0.0,0.0,0.0,0.0,115.99,0.0,0.0,0.0,0.0,62.53,0.0,0.0,18.04,360.88,0.0,0.0,217.61,201.19
hsa-miR-125b-5p,0.0,0.0,0.0,190.57,0.0,0.0,0.0,0.0,164.94,0.0,0.0,399.16,0.0,0.0,0.0,0.0,326.58,0.0,134.3,0.0,0.0,0.0,0.0,427.26,0.0,0.0,108.26,0.0,0.0,274.42,449.72,603.58
hsa-miR-126-3p,0.0,0.0,0.0,3843.91,0.0,0.0,1705.76,0.0,1727.52,0.0,106.15,2484.22,0.0,0.0,0.0,311.11,0.0,212.77,3058.42,0.0,0.0,116.12,0.0,1042.1,0.0,0.0,679.61,0.0,0.0,0.0,1595.78,1760.43
hsa-miR-126-5p,0.0,0.0,0.0,1317.8,0.0,0.0,0.0,0.0,616.35,0.0,0.0,730.03,0.0,0.0,0.0,103.7,0.0,0.0,2718.59,54.17,0.0,23.22,0.0,232.74,0.0,0.0,126.3,0.0,0.0,0.0,783.38,653.87
hsa-miR-1260b,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,0.0,0.0,0.0,20.27,0.0,0.0,0.0,0.0,13.02,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,26.45,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,14.51,75.45
hsa-miR-127-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0
hsa-miR-1270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,24.33,0.0,0.0,0.0,0.0,13.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1277-3p,0.0,0.0,0.0,12.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,0.0,198.68,0.0,0.0,0.0,0.0,78.13,0.0,106.15,105.04,0.0,0.0,0.0,0.0,0.0,0.0,162.79,0.0,0.0,0.0,0.0,31.26,0.0,0.0,78.19,0.0,0.0,0.0,159.58,100.6
hsa-miR-1284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,4.34,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,10.42,0.0,0.0,12.03,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,17.36,0.0,0.0,21.01,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,0.0,0.0,0.0,14.51,0.0
hsa-miR-1303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,0.0,0.0,0.0,162.19,0.0,0.0,0.0,0.0,39.06,0.0,0.0,47.27,0.0,0.0,0.0,0.0,0.0,0.0,124.13,0.0,0.0,0.0,0.0,59.05,0.0,0.0,12.03,0.0,0.0,0.0,29.01,0.0
hsa-miR-1307-5p,0.0,0.0,0.0,170.3,0.0,0.0,0.0,0.0,69.45,0.0,0.0,178.57,0.0,0.0,0.0,0.0,0.0,0.0,75.29,0.0,0.0,0.0,0.0,27.79,0.0,0.0,24.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,0.0,0.0,2513.95,0.0,752.59,0.0,0.0,1697.14,0.0,106.15,908.6,0.0,0.0,0.0,518.51,0.0,0.0,1292.14,0.0,245.4,0.0,0.0,1146.31,0.0,0.0,661.57,0.0,0.0,0.0,435.21,427.53
hsa-miR-130a-5p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,421.69,0.0,0.0,0.0,223.51,295.15,0.0,0.0,435.92,0.0,0.0,0.0,103.7,0.0,0.0,270.64,0.0,490.8,23.22,0.0,222.31,0.0,0.0,180.43,0.0,0.0,0.0,493.24,679.02
hsa-miR-130b-5p,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,27.79,0.0,0.0,6.01,0.0,0.0,0.0,14.51,0.0
hsa-miR-132-3p,0.0,0.0,0.0,16.22,0.0,0.0,0.0,0.0,4.34,0.0,0.0,15.76,0.0,0.0,0.0,0.0,0.0,0.0,32.56,0.0,0.0,0.0,0.0,10.42,0.0,0.0,0.0,0.0,0.0,0.0,58.03,75.45
hsa-miR-132-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,13.02,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0,8.14,0.0,0.0,0.0,0.0,3.47,0.0,0.0,12.03,0.0,0.0,0.0,14.51,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,0.0
