miRNA,SRR21012079,SRR21012080,SRR21012081,SRR21012082,SRR21012083,SRR21012084,SRR21012085,SRR21012086
hsa-miR-106a-3p,2.95,1.09,0.37,2.14,8.87,8.19,1.21,1.31
hsa-miR-106a-5p,8.12,4.63,0.75,6.29,15.58,10.92,6.03,3.19
hsa-miR-106b-3p,190.71,180.79,71.04,75.65,192.59,183.77,118.8,107.7
hsa-miR-106b-5p,104.58,61.6,52.11,81.42,201.0,241.02,73.91,58.4
hsa-miR-107,122.56,43.95,10.31,114.12,93.94,83.85,24.02,30.14
hsa-miR-10a-3p,26.01,31.89,10.5,14.99,38.49,41.97,16.41,16.34
hsa-miR-10a-5p,1122.33,1134.28,364.86,454.55,1216.65,1171.5,623.39,690.78
hsa-miR-10b-3p,7.01,10.09,3.66,8.76,6.02,4.85,6.77,4.41
hsa-miR-10b-5p,919.26,1022.32,379.02,612.47,720.01,592.07,682.93,563.27
hsa-miR-11400,5.53,5.04,0.37,2.14,18.59,27.81,5.19,6.29
hsa-miR-11401,0.18,0.14,0.09,0.13,0.93,0.4,0.19,0.47
hsa-miR-1179,0.37,0.89,0.19,0.26,0.08,0.51,0.37,0.19
hsa-miR-1180-3p,75.71,85.39,26.24,31.34,31.55,36.92,36.72,23.29
hsa-miR-1180-5p,0.0,0.07,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-1181,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-1182,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,51.92,18.06,15.0,21.67,41.11,28.02,32.46,19.06
hsa-miR-1185-2-3p,11.53,3.88,2.25,3.11,4.01,4.85,5.75,1.88
hsa-miR-1185-5p,7.38,2.39,3.84,1.17,2.16,4.65,2.23,1.13
hsa-miR-1193,0.09,0.2,0.19,0.06,0.08,0.1,0.28,0.0
hsa-miR-1197,75.9,36.8,33.37,31.27,88.62,73.02,47.95,41.97
hsa-miR-12114,0.09,0.0,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-12136,0.18,0.2,0.28,0.19,0.15,0.51,0.09,0.19
hsa-miR-122-3p,0.18,0.0,0.0,0.0,0.08,0.0,0.28,0.0
hsa-miR-122-5p,16.97,16.15,0.0,3.18,60.24,167.08,3.43,0.09
hsa-miR-1226-3p,1.94,1.43,0.56,1.04,0.85,1.01,0.83,0.28
hsa-miR-1226-5p,0.37,0.2,0.09,0.06,0.0,0.2,0.0,0.0
hsa-miR-1227-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.92,1.23,0.75,1.3,0.54,0.1,0.74,0.09
hsa-miR-1228-5p,0.65,0.2,0.09,0.06,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.46,0.14,0.0,0.06,0.23,0.61,0.28,0.38
hsa-miR-122b-5p,1.48,0.89,0.0,0.45,1.31,1.52,0.0,0.09
hsa-miR-1233-3p,0.0,0.14,0.0,0.19,0.15,0.0,0.19,0.0
hsa-miR-1234-3p,0.09,0.0,0.0,0.13,0.15,0.1,0.0,0.09
hsa-miR-1236-5p,0.28,0.0,0.0,0.0,0.0,0.3,0.0,0.0
hsa-miR-1237-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-124-3p,0.46,0.48,0.19,0.26,0.46,0.61,0.09,0.47
hsa-miR-1243,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.0
hsa-miR-1245a,0.46,0.07,0.28,0.06,0.0,0.0,0.0,0.38
hsa-miR-1245b-3p,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,23.33,1.5,3.94,8.56,0.69,0.81,1.02,0.75
hsa-miR-1248,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,6.18,2.93,0.66,2.34,2.39,3.64,1.85,1.03
hsa-miR-1250-5p,2.95,2.86,0.56,3.44,18.43,19.52,5.75,4.41
hsa-miR-1252-3p,0.0,0.07,0.0,0.0,0.0,0.1,0.0,0.09
hsa-miR-1252-5p,0.37,0.07,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.55,0.07,0.0,0.06,0.39,0.3,0.28,0.19
hsa-miR-1255b-5p,0.74,0.55,0.37,0.0,0.46,0.2,0.0,0.09
hsa-miR-1256,0.0,0.0,0.0,0.0,0.15,0.2,0.0,0.0
hsa-miR-125a-3p,37.81,60.31,14.9,28.42,23.45,35.1,16.6,14.08
hsa-miR-125a-5p,1507.07,488.53,148.83,350.22,449.67,361.88,323.84,281.21
hsa-miR-125b-1-3p,171.35,114.76,47.8,63.91,89.32,105.59,74.1,63.94
hsa-miR-125b-2-3p,2.86,2.18,1.41,1.1,0.85,1.82,1.3,1.41
hsa-miR-125b-5p,28107.9,21463.29,4532.16,6697.66,11708.24,9252.39,9030.41,7239.05
hsa-miR-126-3p,851.84,401.72,95.5,319.54,1716.14,2030.69,496.8,507.59
hsa-miR-126-5p,845.11,693.31,228.5,822.49,2660.83,3227.38,978.76,847.02
hsa-miR-1260b,4.43,2.73,0.84,1.36,10.64,11.83,5.1,4.41
hsa-miR-1262,2.21,2.18,0.66,0.84,1.0,0.81,0.65,0.47
hsa-miR-1265,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-1267,0.28,0.2,0.09,0.0,0.08,0.3,0.09,0.0
hsa-miR-1268a,0.0,0.0,0.09,0.32,0.54,2.23,1.48,1.97
hsa-miR-1268b,1.66,1.98,0.56,0.06,0.08,0.0,0.37,0.19
hsa-miR-127-3p,2269.56,1176.6,1075.94,617.92,1230.61,1016.15,1012.15,808.52
hsa-miR-127-5p,45.65,20.78,26.52,19.2,26.22,16.59,23.18,12.96
hsa-miR-1270,0.55,0.89,0.37,0.32,0.93,1.82,0.83,0.56
hsa-miR-1271-3p,0.37,0.07,0.09,0.06,0.0,0.2,0.0,0.0
hsa-miR-1271-5p,16.23,4.43,6.19,8.76,8.41,7.89,7.42,7.23
hsa-miR-1273c,0.55,0.2,0.28,0.45,1.23,0.71,0.37,0.09
hsa-miR-1273h-3p,0.46,0.14,0.09,0.19,2.62,1.31,0.74,0.66
hsa-miR-1273h-5p,0.92,0.2,0.09,0.65,1.93,2.63,0.37,0.19
hsa-miR-1275,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-1276,0.28,0.14,0.09,0.0,0.0,0.2,0.09,0.19
hsa-miR-1277-3p,6.82,4.16,2.72,3.05,16.97,14.97,5.38,2.91
hsa-miR-1277-5p,0.0,0.0,0.0,0.13,0.08,0.0,0.0,0.0
hsa-miR-1278,0.0,0.0,0.19,0.06,0.15,0.0,0.0,0.28
hsa-miR-128-1-5p,1.66,1.09,0.19,1.43,5.32,5.46,1.21,1.03
hsa-miR-128-3p,390.65,216.29,124.09,178.36,456.76,541.4,210.33,186.57
hsa-miR-1283,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-1284,4.61,3.34,0.66,1.75,4.7,4.25,1.67,1.88
hsa-miR-1285-3p,9.78,6.88,2.25,3.57,11.03,11.63,6.58,4.88
hsa-miR-1285-5p,0.37,0.34,0.0,0.19,0.39,1.01,0.28,0.19
hsa-miR-1286,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-1287-3p,0.09,0.07,0.0,0.0,0.0,0.1,0.19,0.09
hsa-miR-1287-5p,23.06,12.27,7.97,14.21,30.47,26.2,12.33,13.33
hsa-miR-1288-3p,0.28,0.07,0.28,0.45,0.69,0.71,0.46,0.28
hsa-miR-1289,0.0,0.07,0.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-129-2-3p,0.09,0.0,0.19,0.0,0.08,0.1,0.0,0.28
hsa-miR-129-5p,0.74,1.16,0.19,1.3,1.39,1.21,0.28,0.47
hsa-miR-1291,0.0,0.07,0.0,0.06,0.15,0.0,0.0,0.09
hsa-miR-1292-3p,0.09,0.0,0.0,0.0,0.15,0.0,0.0,0.0
hsa-miR-1292-5p,1.84,1.02,0.56,0.58,1.7,1.31,0.74,1.22
hsa-miR-1293,1.48,2.59,0.75,0.78,1.08,1.01,1.39,1.31
hsa-miR-1294,1.84,1.7,1.69,0.97,1.16,1.42,1.3,0.94
hsa-miR-1295a,0.28,0.0,0.0,0.0,0.0,0.1,0.0,0.19
hsa-miR-1296-3p,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,24.99,4.36,5.9,6.03,11.57,12.74,6.77,5.54
hsa-miR-1297,0.65,0.0,0.84,1.43,0.0,0.0,1.21,0.75
hsa-miR-1298-5p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-1299,1.48,0.82,0.0,0.65,2.62,1.82,0.65,1.31
hsa-miR-1301-3p,34.58,16.56,6.09,8.76,24.53,34.08,12.43,12.21
hsa-miR-1302,0.18,0.07,0.0,0.0,0.0,0.1,0.19,0.0
hsa-miR-1303,5.72,3.75,1.5,1.36,2.08,2.43,1.85,2.35
hsa-miR-1304-3p,0.09,0.07,0.0,0.19,0.54,0.91,0.0,0.19
hsa-miR-1304-5p,8.48,11.31,2.53,3.7,8.79,11.02,4.92,5.92
hsa-miR-1305,2.77,0.68,0.94,1.1,0.23,0.51,0.0,0.09
hsa-miR-1306-3p,1.57,1.29,0.47,0.39,1.62,2.73,0.74,0.66
hsa-miR-1306-5p,2.49,1.5,0.75,2.08,4.78,5.26,2.04,1.69
hsa-miR-1307-3p,218.1,145.76,78.07,142.61,261.93,246.78,167.02,144.32
hsa-miR-1307-5p,145.89,65.15,35.71,84.15,242.5,195.0,70.2,49.67
hsa-miR-130a-3p,308.2,268.02,115.84,330.76,755.72,943.54,307.71,219.43
hsa-miR-130a-5p,0.37,0.55,0.0,0.06,0.15,1.01,0.28,0.28
hsa-miR-130b-3p,71.75,71.35,32.05,77.27,167.91,214.92,70.11,55.59
hsa-miR-130b-5p,32.28,7.97,4.78,5.9,31.93,29.33,9.37,9.86
hsa-miR-132-3p,347.12,452.76,151.27,496.4,103.05,119.55,112.68,101.78
hsa-miR-132-5p,16.42,5.59,4.12,4.02,3.01,2.23,2.32,3.29
hsa-miR-1323,0.18,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-133a-3p,10.05,7.02,2.16,7.53,28.38,30.54,8.53,7.89
hsa-miR-133a-5p,0.09,0.0,0.0,0.32,0.39,0.1,0.09,0.0
hsa-miR-133b,0.09,0.0,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-134-3p,1.29,0.41,0.66,0.26,0.31,0.2,0.19,0.09
hsa-miR-134-5p,470.42,490.17,194.19,375.59,600.76,467.97,352.68,286.94
hsa-miR-1343-3p,1.84,0.48,0.75,1.04,1.47,0.61,0.74,0.66
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.07,0.0,0.0,0.15,0.1,0.09,0.09
hsa-miR-135a-5p,0.74,0.07,0.0,0.13,1.16,1.62,0.09,0.28
hsa-miR-135b-3p,0.28,0.07,0.0,0.06,0.0,0.0,0.0,0.28
hsa-miR-135b-5p,9.96,0.82,3.84,0.52,3.47,1.52,1.95,1.6
hsa-miR-136-3p,821.41,600.63,320.72,709.86,630.92,607.85,482.15,385.15
hsa-miR-136-5p,97.75,69.85,48.36,47.49,38.1,41.27,45.44,28.92
hsa-miR-137-3p,45.93,56.42,44.33,39.64,36.79,30.04,61.67,34.65
hsa-miR-137-5p,1.84,2.79,0.56,0.78,1.16,1.62,1.11,0.85
hsa-miR-138-1-3p,1.2,0.0,0.56,0.45,0.54,0.81,0.28,0.0
hsa-miR-138-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
hsa-miR-138-5p,21.58,11.24,18.18,21.09,13.27,18.0,13.91,7.89
hsa-miR-139-3p,2.31,1.02,0.19,0.71,3.39,4.75,1.76,1.5
hsa-miR-139-5p,22.5,12.06,2.62,7.59,46.36,48.75,11.31,14.08
hsa-miR-140-3p,320.93,198.58,100.38,280.93,610.56,439.96,297.23,241.21
hsa-miR-140-5p,121.45,81.16,51.36,51.64,120.09,109.84,83.46,52.02
hsa-miR-141-3p,0.37,0.2,0.0,0.52,1.47,1.31,0.65,0.19
hsa-miR-141-5p,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.0
hsa-miR-142-3p,131.6,55.54,14.81,52.94,406.55,435.1,81.15,59.34
hsa-miR-142-5p,493.29,261.68,64.58,242.65,1485.52,1369.94,390.24,409.85
hsa-miR-143-3p,5613.85,3939.96,1787.67,2009.47,2168.74,2434.34,3571.08,2289.05
hsa-miR-143-5p,125.97,75.98,55.67,85.19,88.62,47.13,81.24,39.44
hsa-miR-144-3p,15.4,10.56,3.19,8.11,44.81,56.64,13.54,10.99
hsa-miR-144-5p,5.35,1.84,0.47,1.04,10.57,10.82,1.58,3.66
hsa-miR-145-3p,29.33,30.39,7.4,16.35,14.65,13.55,12.89,11.08
hsa-miR-145-5p,71.84,48.38,47.05,50.8,37.87,36.71,35.06,38.68
hsa-miR-1468-3p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,1.01,1.09,0.0,0.26,1.23,2.02,0.56,0.85
hsa-miR-1469,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,4.33,5.52,5.44,7.4,13.03,11.53,4.73,3.29
hsa-miR-146a-5p,6465.79,13172.51,5803.89,10024.73,22016.73,22676.81,8653.8,9217.31
hsa-miR-146b-3p,1.75,0.34,0.09,0.26,3.24,1.01,0.65,0.19
hsa-miR-146b-5p,107.62,42.66,33.83,29.26,162.13,161.42,64.18,66.48
hsa-miR-147b-3p,0.37,0.95,1.31,0.84,2.01,0.2,0.19,0.0
hsa-miR-147b-5p,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148a-3p,3868.02,3636.44,1383.07,1824.05,3912.57,3888.23,3274.32,3217.19
hsa-miR-148a-5p,5.53,10.09,3.09,5.71,14.96,18.61,6.77,6.67
hsa-miR-148b-3p,1647.43,1962.52,610.14,1449.95,4738.55,4411.32,2320.41,2090.55
hsa-miR-148b-5p,1.66,0.55,0.28,0.26,3.86,2.83,1.39,1.88
hsa-miR-149-3p,0.37,0.2,0.0,0.0,0.0,0.1,0.19,0.0
hsa-miR-149-5p,16.97,2.86,6.75,5.64,5.17,5.46,5.29,3.94
hsa-miR-150-3p,0.46,0.0,0.0,0.13,0.31,0.61,0.09,0.28
hsa-miR-150-5p,10.61,5.93,0.56,2.4,16.51,23.57,6.03,7.23
hsa-miR-151a-3p,1129.61,1095.85,358.77,420.75,1505.81,1553.92,873.78,857.63
hsa-miR-151a-5p,1070.22,696.31,354.65,368.97,1385.79,1505.17,636.65,773.12
hsa-miR-151b,88.99,12.06,4.78,5.64,277.44,373.21,109.25,7.42
hsa-miR-152-3p,2378.38,2781.7,1128.61,1558.3,2293.53,2384.88,1929.89,1693.1
hsa-miR-152-5p,1.01,0.34,0.09,0.52,0.85,0.81,0.83,0.75
hsa-miR-153-3p,0.28,0.07,0.0,0.19,0.31,0.71,0.09,0.09
hsa-miR-153-5p,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.27,0.19,0.26,1.08,0.3,0.09,0.0
hsa-miR-1537-5p,0.0,0.0,0.0,0.0,0.31,0.3,0.0,0.0
hsa-miR-1538,0.46,0.07,0.09,0.26,0.85,0.51,0.19,0.0
hsa-miR-154-3p,37.35,17.1,14.62,11.29,17.05,16.18,16.32,11.46
hsa-miR-154-5p,39.93,57.72,49.58,72.54,64.17,65.03,58.98,35.68
hsa-miR-155-3p,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,84.29,27.67,32.43,7.85,45.43,58.66,38.39,44.41
hsa-miR-15a-3p,0.55,0.2,0.09,0.19,0.39,0.3,0.83,0.28
hsa-miR-15a-5p,319.73,267.54,102.35,233.63,618.58,843.31,257.72,163.38
hsa-miR-15b-3p,108.91,69.64,22.59,42.17,169.84,185.09,56.38,49.67
hsa-miR-15b-5p,471.99,344.34,178.07,373.06,1003.23,1445.19,423.91,326.47
hsa-miR-16-1-3p,1.84,1.5,0.56,1.3,2.08,1.31,1.48,0.56
hsa-miR-16-2-3p,102.92,99.83,13.03,22.45,34.86,40.25,26.34,27.98
hsa-miR-16-5p,1262.32,1125.49,526.82,982.03,1568.9,2105.13,933.13,702.42
hsa-miR-17-3p,15.31,11.04,8.34,11.48,29.7,32.77,11.59,8.36
hsa-miR-17-5p,493.47,367.17,213.69,280.28,698.72,700.29,381.62,291.07
hsa-miR-181a-2-3p,29.33,18.13,12.84,8.63,23.22,23.67,20.22,20.38
hsa-miR-181a-3p,28.5,14.72,12.09,7.46,27.38,22.25,18.18,20.19
hsa-miR-181a-5p,2695.62,1840.74,1612.69,997.79,2103.87,2231.65,1173.79,1074.71
hsa-miR-181b-2-3p,1.66,0.95,0.37,0.84,0.93,2.23,1.02,1.03
hsa-miR-181b-3p,2.03,1.23,0.47,1.49,2.93,1.31,2.13,0.94
hsa-miR-181b-5p,1640.15,988.93,640.32,407.25,589.81,650.43,469.35,421.4
hsa-miR-181c-3p,10.33,4.84,3.75,4.15,16.66,13.05,7.42,7.79
hsa-miR-181c-5p,35.32,19.69,15.56,18.17,40.18,39.04,15.77,10.52
hsa-miR-181d-3p,0.09,0.0,0.0,0.06,0.08,0.1,0.09,0.0
hsa-miR-181d-5p,63.17,43.34,20.9,24.33,57.62,52.59,30.14,31.36
hsa-miR-182-3p,0.18,0.07,0.0,0.06,0.0,0.3,0.0,0.0
hsa-miR-182-5p,6.55,1.98,0.56,1.75,10.49,11.23,2.6,4.79
hsa-miR-183-3p,0.0,0.0,0.0,0.06,0.08,0.1,0.0,0.0
hsa-miR-183-5p,1.38,0.82,0.28,0.52,1.7,1.72,1.21,2.07
hsa-miR-184,0.18,0.14,0.19,0.26,0.15,0.4,0.19,0.66
hsa-miR-1843,14.57,15.06,5.15,9.6,21.75,26.7,11.22,13.9
hsa-miR-185-3p,12.73,4.84,1.03,3.18,22.06,19.22,3.52,6.57
hsa-miR-185-5p,1175.91,793.96,331.87,815.48,2718.44,2440.31,1092.37,1177.24
hsa-miR-186-3p,0.0,0.2,0.19,0.19,0.15,0.3,0.09,0.09
hsa-miR-186-5p,1119.56,632.53,336.18,313.7,870.18,783.63,492.16,428.06
hsa-miR-187-3p,0.0,0.0,0.0,0.06,0.31,0.0,0.19,0.0
hsa-miR-187-5p,0.0,0.0,0.09,0.0,0.0,0.3,0.0,0.09
hsa-miR-188-3p,0.92,0.41,0.47,0.39,0.08,0.4,0.28,0.0
hsa-miR-188-5p,3.14,3.27,1.97,3.05,2.85,2.53,2.04,1.03
hsa-miR-18a-3p,3.69,2.18,0.28,0.91,1.93,2.63,0.37,0.94
hsa-miR-18a-5p,13.28,5.93,6.28,7.2,17.89,17.9,7.05,4.88
hsa-miR-18b-5p,0.0,0.14,0.0,0.45,1.7,1.42,1.11,0.56
hsa-miR-1908-3p,0.55,0.55,0.09,0.19,0.15,1.21,0.19,0.09
hsa-miR-1908-5p,15.86,20.78,3.0,7.85,39.88,51.99,12.89,10.42
hsa-miR-1909-3p,0.09,0.0,0.28,0.06,0.0,0.0,0.0,0.0
hsa-miR-1909-5p,0.0,0.27,0.09,0.06,0.08,0.1,0.09,0.0
hsa-miR-190a-3p,0.37,0.2,0.19,0.0,0.46,0.2,0.09,0.09
hsa-miR-190a-5p,0.65,0.55,0.37,0.19,1.47,3.64,1.39,0.56
hsa-miR-190b-5p,1.75,1.64,0.28,0.91,4.01,4.45,0.93,2.25
hsa-miR-191-3p,2.77,1.43,1.22,2.79,7.56,6.47,1.85,2.72
hsa-miR-191-5p,1443.81,644.38,236.56,419.19,2566.42,2728.66,780.21,872.93
hsa-miR-1910-3p,1.2,1.09,0.47,0.39,0.39,0.3,0.93,0.66
hsa-miR-1910-5p,2.67,1.7,0.56,0.52,1.0,0.81,0.83,0.85
hsa-miR-1913,0.09,0.0,0.0,0.0,0.0,0.0,0.19,0.19
hsa-miR-1914-3p,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-5p,0.09,0.14,0.0,0.0,0.08,0.1,0.0,0.0
hsa-miR-192-5p,27.85,14.45,7.5,15.38,43.04,41.57,18.55,18.97
hsa-miR-193a-3p,14.11,5.25,8.81,8.5,2.24,1.72,3.25,1.31
hsa-miR-193a-5p,1155.9,1674.81,410.98,890.74,550.17,702.52,691.83,554.26
hsa-miR-193b-3p,62.99,28.55,55.02,54.24,28.85,26.8,36.45,27.42
hsa-miR-193b-5p,23.15,37.55,9.84,21.86,11.88,14.77,18.27,16.53
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-194-5p,39.75,19.35,12.47,9.6,41.8,45.11,18.18,16.34
hsa-miR-195-3p,0.09,0.0,0.09,0.0,0.23,0.0,0.0,0.0
hsa-miR-195-5p,1.84,1.77,1.22,1.23,3.32,4.45,0.74,0.75
hsa-miR-196a-3p,5.35,3.34,2.06,1.69,2.16,1.21,1.85,0.56
hsa-miR-196a-5p,766.26,616.99,302.82,145.01,241.11,297.45,254.29,219.43
hsa-miR-196b-3p,6.27,4.16,3.0,6.1,4.63,2.43,2.69,1.31
hsa-miR-196b-5p,212.48,151.56,91.75,67.93,100.19,125.21,82.44,59.25
hsa-miR-197-3p,50.44,27.05,12.84,22.32,50.52,55.73,34.78,28.92
hsa-miR-197-5p,0.74,0.55,0.37,0.39,0.39,1.21,0.19,0.28
hsa-miR-1976,0.09,0.0,0.0,0.0,0.08,0.0,0.0,0.0
hsa-miR-199a-3p,12911.93,18532.29,567.77,7497.12,12756.51,13793.07,9401.92,9055.53
hsa-miR-199a-5p,8047.47,2274.01,2531.46,943.3,2625.96,2110.89,2277.47,2390.26
hsa-miR-199b-3p,2047.86,226.52,7526.52,1496.08,66.18,1007.76,136.23,219.62
hsa-miR-199b-5p,1586.48,533.44,580.52,206.06,346.7,327.9,345.45,360.18
hsa-miR-19a-3p,158.62,154.21,87.16,188.35,332.28,284.91,125.75,92.3
hsa-miR-19a-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-1-5p,0.09,0.0,0.0,0.06,0.23,0.1,0.0,0.09
hsa-miR-19b-2-5p,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,495.41,444.58,319.22,662.62,972.38,855.95,384.86,300.27
hsa-miR-200a-3p,4.24,4.84,0.66,3.63,8.1,7.38,3.34,3.94
hsa-miR-200a-5p,0.0,0.0,0.0,0.06,0.15,0.0,0.0,0.0
hsa-miR-200b-3p,6.36,2.32,1.31,1.3,4.94,5.87,2.87,4.04
hsa-miR-200b-5p,0.09,0.48,0.09,0.19,0.39,0.2,0.09,0.0
hsa-miR-200c-3p,6.46,1.43,0.56,0.78,5.4,8.7,1.48,1.78
hsa-miR-202-5p,0.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,0.74,0.48,0.0,0.52,0.23,1.82,0.09,0.47
hsa-miR-204-3p,0.37,0.68,0.47,1.36,3.7,2.93,1.02,0.28
hsa-miR-204-5p,0.46,0.27,0.47,0.06,0.93,1.31,0.19,0.0
hsa-miR-205-5p,0.74,0.14,0.0,0.13,0.31,0.61,0.37,0.09
