miRNA,SRR21749510,SRR21749511,SRR21749512,SRR21749513,SRR21749514,SRR21749515
hsa-let-7a-3p,2.31,0.0,4.9,5.31,7.35,3.1
hsa-let-7a-5p,4328.71,15642.73,4328.63,1784.72,1845.34,1740.51
hsa-let-7b-3p,0.0,4.3,0.73,12.5,8.03,11.01
hsa-let-7b-5p,3293.72,8564.5,3309.18,1311.49,1066.51,1211.11
hsa-let-7c-3p,0.0,0.0,0.0,2.4,2.72,1.38
hsa-let-7c-5p,201.41,134.24,133.98,76.02,123.16,192.07
hsa-let-7d-3p,358.44,123.5,351.74,281.3,250.26,274.17
hsa-let-7d-5p,147.82,618.92,154.07,67.8,55.12,68.15
hsa-let-7e-5p,22.47,13.24,25.96,5.48,7.76,7.23
hsa-let-7f-1-3p,0.0,0.0,0.0,2.57,1.09,1.89
hsa-let-7f-2-3p,0.0,2.33,0.0,0.0,1.5,0.0
hsa-let-7f-5p,3403.5,22397.18,3401.03,3316.56,3195.59,3271.39
hsa-let-7g-5p,806.79,7076.44,807.82,1253.79,1253.36,1226.08
hsa-let-7i-3p,0.0,2.68,0.0,0.0,1.5,0.0
hsa-let-7i-5p,4616.85,45722.93,4531.69,4998.39,4729.29,5161.63
hsa-miR-1-3p,975.93,6412.95,1669.77,552.5,591.16,662.44
hsa-miR-100-5p,200.83,417.75,402.2,2513.75,2092.06,2430.14
hsa-miR-101-3p,403.68,2017.67,404.16,2334.14,1875.27,2287.46
hsa-miR-10393-3p,0.0,1.79,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,1.54,0.41,0.86
hsa-miR-10396a-3p,0.0,0.72,0.0,0.51,0.0,0.69
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.54,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.68,0.0
hsa-miR-10396b-5p,1.44,3.76,2.2,0.0,0.68,0.0
hsa-miR-10399-3p,0.58,8.23,2.2,0.34,1.5,0.34
hsa-miR-103a-3p,54.75,507.95,4.16,215.56,49.94,201.54
hsa-miR-10401-3p,2.31,1.43,1.71,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,1.71,1.22,1.72
hsa-miR-106a-5p,0.0,0.0,0.0,3.77,1.77,4.47
hsa-miR-106b-3p,46.39,374.43,54.87,151.01,109.96,148.01
hsa-miR-106b-5p,7.2,39.2,9.06,5.99,3.95,6.71
hsa-miR-107,0.0,6.09,18.37,0.0,49.54,0.0
hsa-miR-10a-3p,3.46,0.0,2.69,20.2,31.57,17.38
hsa-miR-10a-5p,195.65,161.26,185.67,5236.03,4939.81,5300.01
hsa-miR-10b-3p,0.0,0.0,0.0,0.68,0.0,0.86
hsa-miR-10b-5p,275.75,358.14,278.74,825.07,765.08,832.99
hsa-miR-11400,0.0,0.0,0.0,0.86,0.0,1.72
hsa-miR-11401,0.0,4.65,0.0,2.4,0.14,2.75
hsa-miR-1180-3p,26.51,46.71,25.72,22.6,21.5,23.58
hsa-miR-1185-2-3p,0.0,0.0,0.0,1.03,0.0,2.41
hsa-miR-12136,0.58,0.0,0.98,1.37,2.72,1.2
hsa-miR-122-5p,4856.01,3778.68,6457.92,2559.63,11160.47,189358.03
hsa-miR-1225-3p,0.0,0.0,0.0,0.68,0.0,0.52
hsa-miR-122b-5p,0.0,0.0,0.0,3.6,0.54,0.0
hsa-miR-1244,1.73,0.0,0.98,0.0,0.0,0.0
hsa-miR-1246,70.02,45.46,69.81,80.64,55.66,89.15
hsa-miR-1247-3p,0.29,0.0,1.71,0.0,0.0,0.0
hsa-miR-1247-5p,0.0,1.25,0.0,0.0,0.0,0.0
hsa-miR-1248,0.29,4.65,2.45,0.86,6.12,0.86
hsa-miR-1249-3p,0.0,2.51,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,3.22,0.0,0.86,0.0,1.89
hsa-miR-1255a,0.0,8.41,0.0,3.08,1.22,1.89
hsa-miR-1255b-5p,0.0,2.33,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.52
hsa-miR-125a-3p,4.03,0.0,6.12,14.55,5.44,15.83
hsa-miR-125a-5p,8.93,7.7,8.82,51.36,73.62,51.29
hsa-miR-125b-1-3p,3.75,12.89,2.94,11.3,8.3,9.81
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.68,3.27,1.03
hsa-miR-125b-5p,17.58,31.5,19.35,190.39,154.59,193.45
hsa-miR-126-3p,380.34,1162.49,458.53,429.4,354.64,401.18
hsa-miR-126-5p,3.17,12.35,4.16,9.59,7.48,8.78
hsa-miR-1260b,0.0,0.36,0.0,0.0,0.27,0.0
hsa-miR-1262,0.0,0.0,0.0,0.34,0.0,2.41
hsa-miR-1266-5p,0.0,0.0,0.0,0.17,0.0,0.69
hsa-miR-1268a,0.0,1.25,0.0,0.0,2.04,0.0
hsa-miR-1268b,2.31,0.0,0.73,0.0,0.0,0.0
hsa-miR-127-3p,3.17,34.72,3.18,35.44,46.54,39.07
hsa-miR-127-5p,0.0,0.0,0.0,0.0,0.95,0.0
hsa-miR-1270,0.0,5.19,0.0,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.0,0.0,1.71,0.0,1.2
hsa-miR-1273h-3p,0.0,0.0,0.0,0.68,2.99,0.69
hsa-miR-1273h-5p,1.73,1.25,1.96,1.37,0.82,1.38
hsa-miR-1275,0.0,0.72,0.0,1.37,0.0,1.55
hsa-miR-1277-3p,0.0,1.97,0.0,0.0,0.0,0.0
hsa-miR-1278,0.0,5.37,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,2.31,0.0,1.96,1.54,1.22,0.86
hsa-miR-128-3p,340.29,390.54,344.39,197.41,191.61,195.68
hsa-miR-1285-3p,8.07,23.27,3.43,5.14,1.91,4.3
hsa-miR-1285-5p,9.22,44.21,5.88,21.57,9.8,19.1
hsa-miR-1287-5p,2.02,0.0,2.94,2.57,1.77,2.58
hsa-miR-1288-3p,0.0,3.04,0.0,2.4,0.0,2.41
hsa-miR-1289,1.15,0.0,0.98,0.0,0.0,0.0
hsa-miR-129-5p,12.68,43.67,14.45,44.86,45.18,49.91
hsa-miR-1291,2.02,10.74,1.71,11.3,6.67,14.46
hsa-miR-1292-5p,0.0,1.43,0.0,0.0,1.91,0.0
hsa-miR-1294,2.59,10.02,2.2,1.54,2.45,2.07
hsa-miR-1295a,0.0,0.0,0.0,10.1,14.7,9.12
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.54,0.52
hsa-miR-1296-5p,0.0,1.79,0.0,0.0,0.0,0.0
hsa-miR-1297,0.0,0.0,0.0,0.17,0.0,0.0
hsa-miR-1298-5p,0.0,1.97,0.0,0.0,0.0,0.0
hsa-miR-1299,0.0,0.0,0.0,19.86,23.54,17.55
hsa-miR-1301-3p,2.02,4.47,3.18,3.08,0.54,4.47
hsa-miR-1303,0.0,6.98,0.0,2.23,5.85,2.58
hsa-miR-1304-3p,0.58,0.0,0.24,1.2,0.0,0.52
hsa-miR-1304-5p,4.03,6.8,2.45,2.4,0.0,2.93
hsa-miR-1306-3p,0.0,2.33,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,21.61,38.84,20.58,79.96,56.75,77.45
hsa-miR-1307-5p,1.44,1.07,2.45,3.77,3.67,1.72
hsa-miR-130a-3p,5.76,9.67,6.61,49.82,31.44,45.61
hsa-miR-130b-3p,10.66,15.57,11.51,24.83,14.43,23.92
hsa-miR-130b-5p,0.58,5.91,4.16,3.77,3.54,1.38
hsa-miR-132-3p,0.0,0.0,0.0,0.86,0.0,1.89
hsa-miR-133a-3p,6.92,64.43,24.25,9.25,17.15,9.47
hsa-miR-133a-5p,0.0,7.88,1.96,0.0,1.09,0.0
hsa-miR-133b,0.29,0.36,0.0,0.0,0.0,0.0
hsa-miR-134-5p,2.02,0.0,4.16,91.6,84.78,93.28
hsa-miR-1343-3p,0.0,1.79,0.0,0.0,0.0,0.0
hsa-miR-135b-5p,0.0,0.0,0.0,1.2,0.0,2.07
hsa-miR-136-3p,0.0,0.0,0.0,3.94,0.0,3.96
hsa-miR-136-5p,0.0,0.0,0.0,0.0,1.22,0.0
hsa-miR-138-5p,0.0,0.89,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,3.4,0.0,3.25,2.31,1.03
hsa-miR-139-5p,13.83,23.98,18.37,30.48,22.45,28.23
hsa-miR-140-3p,34.0,441.55,54.87,184.91,212.7,185.7
hsa-miR-140-5p,2.31,3.58,4.9,5.65,1.63,6.02
hsa-miR-141-3p,2.88,6.26,1.71,0.0,1.91,0.0
hsa-miR-142-3p,20.46,132.27,18.13,10.96,14.43,13.42
hsa-miR-142-5p,102.29,256.12,94.79,110.43,105.2,112.39
hsa-miR-143-3p,878.54,1129.92,1101.02,1738.84,1346.44,1770.46
hsa-miR-143-5p,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-144-3p,29.1,360.65,21.55,48.8,33.61,51.63
hsa-miR-144-5p,4.9,119.74,3.92,7.02,15.38,3.61
hsa-miR-145-3p,0.0,0.0,0.24,18.15,20.69,22.55
hsa-miR-145-5p,0.29,20.58,1.71,0.51,1.63,0.0
hsa-miR-1468-5p,3.46,0.0,2.2,2.57,1.91,3.1
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.54,0.0
hsa-miR-146a-5p,127.65,61.03,136.68,688.45,690.37,707.01
hsa-miR-146b-3p,0.0,0.0,0.0,1.88,0.0,1.38
hsa-miR-146b-5p,34.0,134.95,26.94,51.54,47.63,37.35
hsa-miR-147b-3p,0.29,0.0,4.41,0.68,0.95,1.2
hsa-miR-148a-3p,14506.35,22090.41,14100.13,292818.67,284723.48,293547.11
hsa-miR-148a-5p,8.07,6.62,9.8,58.21,36.34,54.21
hsa-miR-148b-3p,113.53,420.25,92.34,546.0,512.91,587.05
hsa-miR-148b-5p,0.0,9.49,0.0,0.0,1.22,0.0
hsa-miR-149-3p,0.0,1.07,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,0.54,0.0,0.0,1.36,0.34
hsa-miR-150-3p,4.61,0.0,6.12,4.11,0.82,4.3
hsa-miR-150-5p,0.0,14.14,0.0,3.42,1.36,3.44
hsa-miR-151a-3p,807.94,3026.6,779.9,2457.08,1915.83,2430.31
hsa-miR-151a-5p,0.0,0.18,0.0,1.54,0.14,1.55
hsa-miR-151b,0.0,0.0,0.0,0.0,0.68,0.0
hsa-miR-152-3p,19.31,13.78,17.15,516.38,472.9,502.55
hsa-miR-152-5p,0.29,1.61,0.49,1.03,0.41,0.52
hsa-miR-155-5p,12.39,15.39,18.13,3.77,11.7,4.65
hsa-miR-15a-5p,1.73,23.27,3.67,11.47,5.85,11.19
hsa-miR-15b-3p,0.0,6.8,0.0,1.03,3.95,0.34
hsa-miR-15b-5p,13.25,71.24,11.02,8.9,8.57,6.71
hsa-miR-16-2-3p,52.73,250.75,49.23,61.29,65.73,64.71
hsa-miR-16-5p,93.36,661.16,103.61,47.6,57.84,55.07
hsa-miR-17-5p,4.32,78.22,9.06,7.7,9.93,8.43
hsa-miR-181a-2-3p,2.59,12.71,1.96,20.03,10.07,23.06
hsa-miR-181a-3p,2.02,3.58,2.2,2.91,0.0,2.93
hsa-miR-181a-5p,138.88,229.46,133.98,358.01,334.23,371.23
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.82,0.0
hsa-miR-181b-5p,21.61,34.19,20.82,65.92,68.32,64.54
hsa-miR-181d-5p,9.22,0.18,5.14,7.53,1.22,8.09
hsa-miR-182-5p,252.7,3468.51,248.86,354.75,334.09,357.29
hsa-miR-1827,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-183-5p,201.99,1754.75,189.34,120.19,127.1,112.39
hsa-miR-184,173.17,210.48,142.31,108.04,55.66,107.05
hsa-miR-1843,44.66,37.23,33.8,32.36,41.51,27.02
hsa-miR-185-3p,2.31,18.26,1.71,0.0,2.18,0.0
hsa-miR-185-5p,198.82,1365.46,192.28,349.79,365.12,371.58
hsa-miR-186-5p,78.37,458.91,78.63,105.81,86.69,112.73
hsa-miR-187-3p,0.0,0.0,0.24,0.0,0.0,0.0
hsa-miR-18a-5p,4.9,4.65,6.12,0.0,6.67,0.0
hsa-miR-18b-5p,0.0,0.0,0.98,0.0,0.0,0.0
hsa-miR-1908-5p,6.34,0.0,8.33,0.68,5.17,1.2
hsa-miR-190a-5p,0.0,2.15,1.22,1.71,0.0,0.34
