miRNA,SRR23823978
hsa-miR-185-5p,1119
hsa-let-7c-5p,700
hsa-miR-660-5p,607
hsa-miR-33a-5p,868
hsa-miR-548k,504
hsa-miR-320b,739
hsa-miR-625-5p,462
hsa-miR-505-3p,1254
hsa-miR-766-3p,589
hsa-miR-181a-3p,557
hsa-miR-942-5p,959
hsa-miR-301a-5p,573
hsa-miR-18a-5p,721
hsa-miR-181c-5p,544
hsa-miR-4636,483
hsa-miR-424-3p,445
hsa-miR-132-5p,754
hsa-miR-130a-3p,1404
hsa-miR-7-1-3p,1018
hsa-miR-18a-3p,573
hsa-miR-181d-5p,608
hsa-miR-106b-5p,561
hsa-miR-455-3p,939
hsa-miR-625-3p,368
hsa-miR-340-5p,384
hsa-miR-589-5p,404
hsa-miR-574-3p,360
hsa-miR-130b-5p,581
hsa-miR-181a-2-3p,570
hsa-miR-31-3p,491
hsa-miR-151b,333
hsa-miR-628-3p,491
hsa-miR-615-3p,790
hsa-miR-10a-3p,499
hsa-miR-503-5p,864
hsa-miR-598-3p,511
hsa-miR-664a-3p,352
hsa-miR-103a-3p,260
hsa-miR-200a-3p,256
hsa-miR-429,244
hsa-miR-3187-3p,478
hsa-miR-887-3p,559
hsa-miR-301b-3p,249
hsa-miR-744-3p,303
hsa-miR-340-3p,246
hsa-miR-339-3p,427
hsa-miR-92a-1-5p,244
hsa-miR-15a-5p,336
hsa-miR-3648,1010
hsa-miR-671-5p,415
hsa-miR-574-5p,545
hsa-miR-451a,354
hsa-miR-140-5p,350
hsa-miR-1226-3p,312
hsa-miR-21-3p,443
hsa-miR-29b-3p,444
hsa-miR-582-5p,393
hsa-miR-214-3p,410
hsa-miR-378a-5p,214
hsa-miR-28-5p,385
hsa-miR-30a-5p,262
hsa-miR-576-5p,263
hsa-miR-219a-1-3p,202
hsa-miR-1304-5p,189
hsa-miR-1-3p,170
hsa-miR-16-2-3p,250
hsa-miR-491-5p,169
hsa-miR-499a-5p,194
hsa-miR-369-5p,188
hsa-miR-3665,181
hsa-miR-374b-3p,172
hsa-miR-324-5p,319
hsa-miR-24-2-5p,266
hsa-miR-204-5p,165
hsa-miR-744-5p,299
hsa-miR-127-3p,250
hsa-miR-3195,223
hsa-miR-93-3p,293
hsa-miR-186-5p,459
hsa-miR-652-5p,383
hsa-miR-1287-5p,269
hsa-miR-130b-3p,337
hsa-miR-148b-3p,159
hsa-miR-330-3p,248
hsa-miR-1296-5p,175
hsa-miR-365a-3p,164
hsa-miR-2467-5p,151
hsa-miR-4659a-3p,130
hsa-miR-152-3p,120
hsa-miR-503-3p,207
hsa-miR-3115,118
hsa-miR-25-5p,182
hsa-miR-483-5p,298
hsa-let-7e-3p,162
hsa-miR-450b-5p,130
hsa-miR-3960,300
hsa-miR-1304-3p,337
hsa-miR-10396b-3p,276
hsa-miR-365b-5p,149
hsa-miR-629-3p,227
hsa-miR-133a-3p,185
hsa-miR-335-5p,118
hsa-miR-132-3p,120
hsa-miR-379-5p,103
hsa-miR-455-5p,112
hsa-miR-374a-3p,105
hsa-miR-212-3p,194
hsa-miR-138-1-3p,221
hsa-miR-22-5p,128
hsa-miR-1271-5p,222
hsa-miR-328-3p,109
hsa-miR-641,303
hsa-miR-12136,280
hsa-miR-454-5p,160
hsa-miR-190b-5p,121
hsa-mir-3159-5p,301
hsa-miR-193a-5p,155
hsa-miR-146b-5p,92
hsa-miR-197-5p,123
hsa-miR-497-5p,122
hsa-miR-194-5p,192
hsa-miR-3615,152
hsa-miR-411-5p,115
hsa-miR-137-3p,115
hsa-miR-30e-5p,106
hsa-miR-4787-3p,170
hsa-miR-3200-3p,104
hsa-miR-330-5p,146
hsa-miR-10396a-3p,352
hsa-mir-641-5p,92
hsa-miR-9-3p,155
hsa-miR-32-5p,154
hsa-miR-500a-3p,72
hsa-miR-20b-5p,122
hsa-miR-32-3p,100
hsa-miR-200b-3p,121
hsa-miR-129-5p,83
hsa-miR-5581-3p,77
hsa-miR-490-5p,66
hsa-miR-1301-3p,150
hsa-miR-1307-5p,119
hsa-miR-624-5p,152
hsa-miR-589-3p,100
hsa-miR-483-3p,98
hsa-miR-195-5p,105
hsa-miR-124-3p,145
hsa-let-7g-3p,58
hsa-miR-33a-3p,90
hsa-miR-1262,88
hsa-miR-3613-3p,82
hsa-miR-26b-3p,110
hsa-miR-95-3p,78
hsa-miR-769-5p,61
hsa-miR-4742-3p,54
hsa-miR-331-3p,95
hsa-miR-3939,53
hsa-miR-361-3p,127
hsa-miR-363-3p,91
hsa-mir-421-3p,60
hsa-miR-18b-5p,74
hsa-miR-505-5p,78
hsa-miR-629-5p,109
hsa-miR-579-5p,101
hsa-miR-30c-1-3p,55
hsa-miR-29c-5p,148
hsa-miR-140-3p,154
hsa-miR-182-3p,45
hsa-miR-548h-5p,85
hsa-miR-302d-3p,43
hsa-miR-130a-5p,74
hsa-miR-106b-3p,169
hsa-miR-3605-5p,136
hsa-miR-1910-5p,45
hsa-miR-374a-5p,110
hsa-miR-548j-5p,41
hsa-miR-3620-5p,40
hsa-miR-548s,78
hsa-miR-1908-5p,39
hsa-miR-532-3p,53
hsa-miR-27b-5p,90
hsa-miR-202-5p,39
hsa-miR-6765-5p,39
hsa-mir-3929-3p,142
hsa-miR-296-3p,78
hsa-miR-150-5p,42
hsa-miR-6720-5p,74
hsa-miR-2110,109
hsa-miR-3679-5p,129
hsa-miR-874-3p,65
hsa-miR-561-5p,36
hsa-miR-376c-3p,36
hsa-miR-495-3p,36
hsa-miR-1292-5p,55
hsa-miR-193b-5p,75
hsa-miR-24-1-5p,46
hsa-miR-320c,55
hsa-miR-1294,33
hsa-miR-3180,32
hsa-miR-153-3p,59
hsa-miR-1277-3p,75
hsa-miR-769-3p,63
hsa-mir-3135a-5p,43
hsa-miR-548e-3p,32
hsa-miR-3681-5p,32
hsa-mir-153-1-3p,35
hsa-miR-203a-3p,31
hsa-miR-365a-5p,95
hsa-miR-450a-1-3p,31
hsa-miR-1260b,87
hsa-miR-219b-5p,31
hsa-miR-135b-3p,37
hsa-miR-3178,30
hsa-miR-1915-5p,30
hsa-miR-585-3p,30
hsa-miR-30d-3p,72
hsa-miR-210-3p,62
hsa-mir-107-3p,30
hsa-miR-190a-3p,50
hsa-miR-185-3p,51
hsa-miR-577,31
hsa-miR-375-3p,31
hsa-miR-4449,54
hsa-miR-548ay-5p,28
hsa-miR-550a-5p,77
hsa-miR-190a-5p,70
hsa-miR-940,52
hsa-mir-3648-1-5p,239
hsa-miR-1284,37
hsa-miR-376a-3p,36
hsa-miR-183-3p,79
hsa-miR-342-5p,31
hsa-miR-1268a,27
hsa-miR-23b-5p,49
hsa-miR-1276,26
hsa-miR-26a-1-3p,26
hsa-miR-346,28
hsa-miR-502-3p,26
hsa-miR-191-3p,61
hsa-miR-29a-5p,61
hsa-miR-4669,25
hsa-miR-4326,39
hsa-mir-663a-5p,71
hsa-miR-3929,38
hsa-miR-3127-3p,24
hsa-miR-331-5p,58
hsa-let-7b-3p,24
hsa-miR-221-5p,58
hsa-miR-1306-3p,23
hsa-mir-12136-5p,236
hsa-miR-3944-5p,23
hsa-miR-302a-3p,30
hsa-let-7i-3p,32
hsa-miR-154-5p,23
hsa-miR-320a-5p,30
hsa-miR-1537-3p,31
hsa-miR-200c-3p,42
hsa-miR-3174,22
hsa-miR-4286,36
hsa-miR-26a-2-3p,41
hsa-miR-214-5p,35
hsa-let-7f-1-3p,86
hsa-miR-145-3p,28
hsa-miR-618,22
hsa-miR-30b-3p,24
hsa-mir-3164-5p,21
hsa-miR-378c,36
hsa-miR-324-3p,31
hsa-miR-29c-3p,35
hsa-miR-107,40
hsa-miR-129-1-3p,21
hsa-miR-17-3p,49
hsa-miR-548q,20
hsa-miR-548n,20
hsa-miR-3127-5p,20
hsa-miR-4649-5p,20
hsa-miR-1908-3p,25
hsa-miR-3177-3p,20
hsa-miR-1306-5p,46
hsa-miR-23a-5p,20
hsa-miR-302b-3p,38
hsa-miR-195-3p,34
hsa-mir-4449-3p,31
hsa-miR-196a-1-3p,38
hsa-miR-296-5p,35
hsa-miR-4768-5p,42
hsa-mir-3135b-5p,34
hsa-mir-3648-2-5p,121
hsa-miR-6746-5p,19
hsa-miR-5588-5p,38
hsa-miR-452-3p,33
hsa-miR-890,19
hsa-miR-548ai,19
hsa-miR-6724-5p,19
hsa-miR-125b-1-3p,32
hsa-miR-4771,18
hsa-miR-4497,29
hsa-miR-3912-3p,18
hsa-miR-92b-5p,18
hsa-miR-5001-5p,18
hsa-miR-6857-5p,18
hsa-mir-4424-5p,17
hsa-miR-3200-5p,17
hsa-miR-33b-3p,21
hsa-miR-10401-3p,116
hsa-miR-676-3p,33
hsa-miR-500a-5p,17
hsa-miR-1255a,17
hsa-miR-382-5p,17
hsa-miR-766-5p,39
hsa-mir-8485-3p,22
hsa-miR-3651,17
hsa-miR-6783-5p,33
hsa-miR-4677-5p,30
hsa-mir-577-5p,19
hsa-miR-1343-3p,16
hsa-miR-628-5p,28
hsa-miR-1226-5p,16
hsa-miR-3685,16
hsa-mir-7851-3p,16
hsa-miR-3126-5p,16
hsa-miR-149-3p,19
hsa-miR-4799-5p,16
hsa-let-7d-3p,25
hsa-miR-379-3p,16
hsa-miR-212-5p,16
hsa-miR-5001-3p,21
hsa-miR-410-3p,41
hsa-miR-139-3p,15
hsa-miR-663a,45
hsa-let-7a-2-3p,15
hsa-miR-8485,34
hsa-miR-423-5p,15
hsa-miR-4474-3p,15
hsa-miR-3194-5p,15
hsa-miR-4473,20
hsa-miR-20a-3p,20
hsa-miR-509-3-5p,34
hsa-miR-5582-3p,15
hsa-miR-1285-5p,44
hsa-miR-10395-3p,44
hsa-miR-3190-5p,14
hsa-miR-101-3p,31
hsa-miR-584-5p,37
hsa-miR-6871-5p,14
hsa-miR-3159,14
hsa-mir-592-5p,14
hsa-mir-548n-5p,14
hsa-miR-548b-5p,14
hsa-miR-3124-5p,30
hsa-miR-889-3p,16
hsa-miR-10401-5p,26
hsa-miR-556-3p,28
hsa-miR-3938,14
hsa-mir-548ac-3p,14
hsa-mir-4754-5p,14
hsa-miR-378d,18
hsa-miR-4516,35
hsa-miR-148b-5p,14
hsa-miR-7704,22
hsa-miR-362-5p,13
hsa-miR-486-5p,17
hsa-miR-708-3p,13
hsa-miR-4423-5p,18
hsa-miR-500b-5p,26
hsa-let-7f-2-3p,13
hsa-miR-206,14
hsa-miR-501-3p,13
hsa-miR-4707-3p,23
hsa-miR-4448,42
hsa-mir-1305-3p,13
hsa-miR-1468-5p,23
hsa-miR-128-1-5p,20
hsa-miR-6842-3p,12
hsa-miR-125a-3p,32
hsa-miR-29b-1-5p,33
hsa-miR-548o-3p,12
hsa-miR-548ae-5p,12
hsa-miR-548w,23
hsa-miR-579-3p,12
hsa-miR-6735-5p,12
hsa-miR-4529-3p,12
hsa-miR-1285-3p,12
hsa-miR-877-5p,14
hsa-miR-4254,12
hsa-miR-9985,11
hsa-miR-3617-3p,18
hsa-miR-582-3p,11
hsa-miR-3664-3p,11
hsa-miR-3196,18
hsa-miR-6511a-3p,11
hsa-miR-4521,11
hsa-miR-6799-3p,12
hsa-miR-4802-5p,11
hsa-miR-126-5p,11
hsa-miR-548t-5p,11
hsa-miR-2355-3p,11
hsa-miR-2276-5p,11
hsa-miR-409-3p,20
hsa-miR-12121,11
hsa-miR-598-5p,11
hsa-miR-4661-3p,11
hsa-mir-1291-5p,11
hsa-miR-1249-3p,11
hsa-mir-1179-5p,11
hsa-miR-323a-3p,11
hsa-miR-2277-3p,20
hsa-miR-219a-2-3p,11
hsa-let-7c-3p,11
hsa-miR-103a-2-5p,18
hsa-miR-7111-5p,11
hsa-miR-654-3p,10
hsa-miR-1843,20
hsa-miR-552-5p,17
hsa-miR-550a-3p,10
hsa-miR-671-3p,18
hsa-mir-3960-3p,17
hsa-miR-549a-5p,10
hsa-miR-888-5p,10
hsa-miR-1250-5p,10
hsa-miR-6734-3p,10
hsa-miR-3191-3p,10
hsa-miR-548i,10
hsa-miR-5700,10
hsa-miR-548b-3p,10
hsa-miR-200a-5p,12
hsa-miR-148a-5p,10
hsa-miR-3909,31
hsa-miR-4330,10
hsa-miR-9901,10
hsa-miR-1303,24
hsa-miR-5010-3p,18
hsa-miR-4506,10
hsa-miR-6761-5p,9
hsa-miR-335-3p,31
hsa-miR-504-5p,9
hsa-miR-450a-2-3p,9
hsa-miR-616-3p,9
hsa-miR-615-5p,15
hsa-miR-3928-3p,9
hsa-miR-6820-3p,9
hsa-miR-664b-3p,16
hsa-miR-590-5p,9
hsa-miR-200b-5p,9
hsa-miR-369-3p,9
hsa-mir-1273c-5p,18
hsa-miR-19b-1-5p,9
hsa-miR-6505-3p,9
hsa-miR-887-5p,9
hsa-miR-9986,9
hsa-miR-548l,8
hsa-miR-6883-3p,8
hsa-miR-6777-3p,8
hsa-miR-4425,8
hsa-miR-581,8
hsa-miR-1228-3p,15
hsa-miR-142-3p,9
hsa-miR-3146,8
hsa-miR-6805-5p,8
hsa-miR-5008-3p,8
hsa-miR-98-3p,9
hsa-miR-1229-3p,8
hsa-miR-101-2-5p,8
hsa-miR-7111-3p,8
hsa-miR-6736-5p,8
hsa-miR-33b-5p,15
hsa-miR-374c-5p,8
hsa-miR-551a,8
hsa-miR-376b-3p,8
hsa-miR-548a-5p,7
hsa-miR-1244,11
hsa-miR-7855-5p,7
hsa-miR-876-3p,7
hsa-miR-222-5p,19
hsa-miR-5089-3p,7
hsa-miR-4730,7
hsa-mir-3179-3-3p,7
hsa-miR-181b-3p,7
hsa-miR-488-3p,7
hsa-miR-4492,9
hsa-miR-410-5p,7
hsa-miR-6761-3p,7
hsa-miR-6511b-3p,12
hsa-miR-1291,7
hsa-miR-6513-5p,7
hsa-mir-4637-3p,6
hsa-miR-548a-3p,6
hsa-miR-103a-1-5p,6
hsa-miR-219a-5p,6
hsa-miR-2116-5p,6
hsa-miR-6788-3p,6
hsa-miR-4488,16
hsa-miR-7110-3p,7
hsa-mir-8086-5p,8
hsa-miR-450b-3p,6
hsa-miR-381-3p,6
hsa-miR-223-3p,14
hsa-miR-619-5p,12
hsa-miR-326,6
hsa-mir-4636-5p,6
hsa-miR-2276-3p,6
hsa-miR-4666a-5p,6
hsa-miR-337-3p,6
hsa-miR-1275,11
hsa-miR-4660,6
hsa-miR-6862-3p,5
hsa-miR-4485-3p,10
hsa-miR-487b-3p,10
hsa-miR-495-5p,5
hsa-miR-4753-3p,7
hsa-miR-3173-5p,5
hsa-miR-570-3p,5
hsa-miR-3609,5
hsa-miR-760,7
hsa-miR-4670-3p,4
hsa-mir-599-3p,4
hsa-miR-4485-5p,11
hsa-miR-490-3p,4
hsa-miR-4484,7
hsa-mir-2110-5p,4
hsa-miR-4791,7
hsa-miR-6780b-3p,4
hsa-mir-3908-5p,9
hsa-miR-544b,4
hsa-miR-4689,3
hsa-miR-2682-3p,3
hsa-mir-3195-5p,5
hsa-miR-4775,3
hsa-miR-1224-3p,3
hsa-mir-4326-5p,3
hsa-miR-551b-3p,3
hsa-miR-155-3p,3
hsa-miR-3130-5p,3
hsa-miR-4466,3
hsa-miR-187-3p,3
hsa-mir-4771-2-3p,3
hsa-miR-4713-5p,5
hsa-miR-23c,3
hsa-miR-7151-3p,2
hsa-miR-378i,3
hsa-miR-3182,2
hsa-miR-1248,2
hsa-mir-1268a-5p,2
hsa-mir-4448-3p,2
hsa-miR-205-5p,2
hsa-mir-3180-4-5p,2
hsa-miR-4732-3p,2
hsa-miR-1273h-5p,1
hsa-miR-6727-3p,1
hsa-miR-4472,1
hsa-mir-1285-2-3p,1
hsa-miR-10527-5p,1
hsa-mir-1268b-5p,1
hsa-miR-550a-3-5p,1
hsa-miR-7851-3p,1
hsa-miR-487a-3p,1
hsa-miR-3140-3p,1
hsa-miR-19a-3p,2
hsa-miR-486-3p,1
hsa-miR-6511a-5p,1
hsa-mir-4426-5p,1
hsa-miR-378e,1
hsa-mir-548w-5p,1
hsa-miR-320e,1
hsa-miR-543,1
hsa-miR-548am-5p,1
hsa-mir-4672-3p,1
hsa-miR-2278,1
hsa-mir-4452-3p,1
hsa-mir-3651-3p,1
hsa-miR-5004-3p,1
hsa-miR-135a-5p,2
hsa-miR-4508,1
hsa-miR-1271-3p,1
hsa-miR-188-5p,1
hsa-miR-1972,1
hsa-miR-493-3p,1
