miRNA,SRR2153500,SRR2153501,SRR2153502,SRR2153503,SRR2153504,SRR2153505,SRR2153506,SRR2153507
hsa-miR-1246,128.09,130.79,104.86,108.1,1069.23,1093.64,146.61,150.85
hsa-miR-1247-5p,1.04,1.38,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.15,0.0,0.0,0.16,1.82,2.83,0.32,1.0
hsa-miR-1249-3p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.07,0.23,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1251-5p,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1252-3p,0.0,0.0,0.0,0.08,0.46,0.0,0.96,1.0
hsa-miR-1252-5p,0.67,0.08,0.6,0.16,5.93,8.5,23.79,26.7
hsa-miR-1253,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.45,0.46,1.05,0.85,5.02,12.28,38.9,34.71
hsa-miR-1255b-5p,0.22,0.15,0.23,0.62,0.0,0.94,0.32,0.33
hsa-miR-1256,0.15,0.23,0.15,0.08,0.0,0.0,0.0,0.0
hsa-miR-1258,0.07,0.0,0.15,0.0,0.0,0.0,0.64,0.33
hsa-miR-125a-3p,5.71,4.91,5.63,6.06,0.46,2.36,0.0,0.0
hsa-miR-125a-5p,271.09,268.26,528.28,523.9,73.44,66.58,30.86,32.71
hsa-miR-125b-1-3p,0.15,0.23,0.08,0.08,4.11,7.56,0.0,0.33
hsa-miR-125b-2-3p,2.97,2.38,3.76,4.5,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,7.19,7.13,16.38,15.3,73.9,74.14,25.08,27.7
hsa-miR-126-3p,5.04,4.07,8.94,8.08,39.23,45.8,29.58,30.04
hsa-miR-126-5p,187.43,188.02,260.2,269.79,1682.76,1675.88,2530.24,2507.63
hsa-miR-1260b,0.22,0.15,0.15,0.16,0.0,0.0,0.0,0.0
hsa-miR-1262,4.38,4.37,7.29,6.83,32.84,34.47,83.59,90.11
hsa-miR-1264,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,3.63,3.53,3.91,3.11,0.91,0.0,0.0,0.0
hsa-miR-1267,0.0,0.08,0.15,0.08,0.0,0.0,0.0,0.0
hsa-miR-1269b,1.26,1.99,1.28,1.86,0.0,0.0,0.0,0.0
hsa-miR-127-3p,131.43,126.27,101.93,103.75,2.74,0.94,0.0,0.0
hsa-miR-127-5p,4.3,2.92,3.76,3.88,0.0,0.0,0.0,0.0
hsa-miR-1271-3p,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,2.97,2.68,1.58,2.33,0.46,0.0,0.0,0.0
hsa-miR-1273h-3p,0.52,0.84,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.15,0.23,0.15,0.08,0.0,0.0,0.0,0.0
hsa-miR-1275,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,2.52,2.07,6.23,5.75,0.46,0.0,0.0,0.0
hsa-miR-1277-3p,0.22,0.08,0.08,0.08,0.0,0.0,1.93,2.34
hsa-miR-1278,0.45,0.54,0.15,0.08,4.11,4.72,6.75,5.67
hsa-miR-128-1-5p,1.48,1.07,0.15,0.23,0.0,0.0,0.0,0.0
hsa-miR-128-3p,276.43,263.73,514.61,511.09,402.79,378.71,131.82,132.82
hsa-miR-1283,0.07,0.15,0.08,0.16,0.0,0.0,0.32,0.33
hsa-miR-1284,0.3,0.54,0.75,1.48,0.46,0.94,0.32,0.0
hsa-miR-1285-3p,39.53,39.81,92.84,88.69,41.51,36.36,9.97,10.01
hsa-miR-1285-5p,1.56,1.3,1.88,1.94,5.47,4.72,1.61,0.33
hsa-miR-1286,2.74,3.3,1.88,1.79,1.37,1.42,0.0,0.33
hsa-miR-1287-3p,0.0,0.0,0.15,0.08,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,7.71,8.51,12.99,13.28,11.86,8.03,0.96,1.33
hsa-miR-1288-3p,0.0,0.08,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0
hsa-miR-129-2-3p,0.45,0.38,0.53,0.54,0.0,0.0,0.0,0.0
hsa-miR-129-5p,12.24,13.73,7.81,7.38,0.0,0.0,0.0,0.0
hsa-miR-1290,0.15,0.15,0.75,0.47,0.0,0.0,0.0,0.0
hsa-miR-1291,1.04,0.77,0.3,0.16,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1293,0.74,0.54,0.6,0.39,5.02,2.83,0.96,0.0
hsa-miR-1294,0.15,0.0,0.38,0.7,1.37,1.42,0.0,0.0
hsa-miR-1295a,0.15,0.77,0.6,0.31,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.59,0.38,0.08,0.16,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,16.91,16.03,9.01,10.02,3.19,2.83,0.32,0.33
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.0
hsa-miR-1298-3p,0.0,0.0,0.08,0.16,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.37,0.15,0.23,0.54,0.0,0.0,0.0,0.0
hsa-miR-1299,8.9,7.52,15.02,15.14,1.82,1.89,1.93,2.0
hsa-miR-1301-3p,5.27,5.75,1.5,1.48,0.91,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.08,0.46,0.0,0.0,0.33
hsa-miR-1303,4.9,5.98,11.87,13.59,2.74,2.83,1.61,0.33
hsa-miR-1304-5p,0.74,0.31,1.88,1.63,2.28,1.42,0.32,0.67
hsa-miR-1305,3.63,2.38,4.13,6.29,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.67,0.61,0.9,0.47,0.0,0.47,0.0,0.0
hsa-miR-1306-5p,0.89,0.92,0.23,0.31,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,8.75,8.75,0.08,0.08,0.0,0.0,0.0,0.0
hsa-miR-1307-5p,46.73,46.18,3.76,2.56,0.0,0.47,0.0,0.0
hsa-miR-130a-3p,18.69,17.34,54.98,50.09,1205.17,1214.06,769.36,777.92
hsa-miR-130b-3p,271.46,271.56,545.26,554.42,516.37,460.41,153.04,149.84
hsa-miR-130b-5p,2.67,3.07,6.53,5.67,2.74,0.94,0.32,3.34
hsa-miR-132-3p,18.02,18.79,32.15,31.76,89.41,103.89,22.18,20.36
hsa-miR-132-5p,0.37,0.31,0.6,1.4,0.46,0.0,0.0,0.67
hsa-miR-1323,0.07,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,6.38,7.67,16.3,17.16,0.0,0.0,0.0,0.0
hsa-miR-133a-5p,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.15,0.23,0.15,0.23,0.0,0.0,0.0,0.0
hsa-miR-1343-3p,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.15,0.0,0.0,0.16,0.0,0.0,0.32,0.0
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,2.28,2.83,0.96,1.0
hsa-miR-135b-5p,0.0,0.0,0.0,0.08,19.61,21.72,37.62,31.37
hsa-miR-136-3p,6.08,7.36,16.38,14.91,5.02,4.25,8.68,8.68
hsa-miR-136-5p,0.82,0.84,3.23,2.49,1.37,0.47,1.61,0.0
hsa-miR-137-3p,0.0,0.0,0.08,0.23,0.0,0.0,0.0,0.0
hsa-miR-138-1-3p,0.59,0.38,0.3,0.23,0.0,0.0,0.0,0.0
hsa-miR-138-5p,2.52,2.76,2.03,1.86,0.46,0.0,0.0,0.0
hsa-miR-139-5p,1.48,0.69,1.8,3.03,72.99,72.72,19.93,20.36
hsa-miR-140-3p,75.36,76.79,97.35,92.8,97.16,97.75,19.29,19.36
hsa-miR-140-5p,1.93,2.38,5.41,5.67,9.12,9.92,11.25,14.35
hsa-miR-141-3p,5335.2,5302.62,8296.89,8287.1,24382.95,24329.31,22113.1,22026.72
hsa-miR-141-5p,6.53,7.21,11.42,10.41,36.04,31.17,33.11,39.05
hsa-miR-142-3p,0.0,0.15,0.9,0.7,0.46,0.47,0.0,0.33
hsa-miR-142-5p,28.93,29.84,55.43,51.49,57.48,64.22,123.78,115.8
hsa-miR-143-3p,45.32,45.8,111.92,110.51,150.08,136.94,101.27,96.11
hsa-miR-144-3p,3.26,3.68,5.63,4.58,5.02,7.08,13.82,10.68
hsa-miR-144-5p,0.3,0.31,0.68,0.31,0.46,0.47,0.64,1.0
hsa-miR-145-3p,0.0,0.0,0.0,0.08,5.02,3.31,3.22,4.0
hsa-miR-145-5p,0.67,0.69,2.63,2.72,8.21,12.28,1.93,4.0
hsa-miR-1468-5p,2.37,2.99,3.98,4.58,4.56,3.31,0.64,0.67
hsa-miR-146a-5p,2.15,2.45,5.18,6.6,20.98,24.56,29.26,25.03
hsa-miR-146b-3p,0.89,1.07,0.38,1.32,0.46,0.0,0.0,0.0
hsa-miR-146b-5p,281.33,285.21,415.23,429.23,1159.09,1130.0,1727.44,1772.76
hsa-miR-147b-3p,0.82,0.61,1.5,0.85,0.91,0.0,0.0,0.33
hsa-miR-148a-3p,5218.46,5245.39,8482.12,8638.29,7770.17,8007.3,7720.94,7798.56
hsa-miR-148a-5p,21.58,25.16,42.36,47.76,56.56,45.33,40.19,41.38
hsa-miR-148b-3p,172.0,170.83,330.73,337.2,353.07,372.58,297.07,307.36
hsa-miR-148b-5p,15.06,15.11,20.13,23.76,21.9,22.67,49.19,51.73
hsa-miR-149-5p,43.32,42.96,94.19,95.21,13.23,8.97,1.61,1.0
hsa-miR-150-5p,0.15,0.54,0.6,1.55,0.0,0.0,0.0,0.0
hsa-miR-151a-3p,834.93,823.72,1647.49,1658.99,5325.17,5328.91,2233.49,2220.63
hsa-miR-151a-5p,65.86,66.12,90.81,58.94,353.52,292.3,47.58,47.06
hsa-miR-151b,31.3,21.86,23.89,60.81,4.11,48.17,0.64,6.01
hsa-miR-152-3p,17.43,17.26,30.05,31.53,9.58,11.33,3.86,3.67
hsa-miR-152-5p,0.0,0.38,0.38,0.54,0.0,0.0,0.0,0.0
hsa-miR-153-3p,1.04,0.77,0.68,0.93,94.88,92.55,90.02,92.44
hsa-miR-153-5p,0.0,0.0,0.0,0.0,0.46,0.47,0.64,0.67
hsa-miR-1537-3p,0.07,0.15,0.38,0.0,0.0,0.47,1.29,1.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.67
hsa-miR-155-5p,0.3,0.0,0.53,0.62,0.46,0.94,1.29,1.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,488.41,476.99,676.11,661.67,430.61,457.57,429.21,427.51
hsa-miR-15b-3p,18.17,20.1,36.73,35.18,35.12,28.8,43.72,43.72
hsa-miR-15b-5p,39.83,41.88,60.24,61.58,73.44,55.72,31.83,31.7
hsa-miR-16-1-3p,0.15,0.23,0.23,0.31,0.46,1.42,0.64,0.33
hsa-miR-16-2-3p,26.7,27.54,50.93,48.46,89.41,99.16,130.21,130.49
hsa-miR-16-5p,4555.45,4513.34,6210.35,6163.39,18869.38,18847.87,5960.7,6025.13
hsa-miR-17-3p,6.75,5.98,14.57,12.89,7.3,8.97,0.96,1.67
hsa-miR-17-5p,172.07,171.52,275.22,265.29,145.97,128.44,41.47,41.05
hsa-miR-181a-2-3p,0.3,0.0,0.53,0.54,0.46,2.36,0.32,0.33
hsa-miR-181a-3p,5.41,5.98,13.75,13.28,5.02,4.72,0.96,2.34
hsa-miR-181a-5p,2679.02,2641.99,4521.24,4538.03,3684.38,3728.59,584.82,575.35
hsa-miR-181b-3p,0.22,0.23,0.3,0.23,2.74,0.94,0.32,0.67
hsa-miR-181b-5p,661.67,668.07,1292.5,1293.98,732.59,735.71,162.36,166.53
hsa-miR-181c-3p,10.31,10.51,5.26,4.58,0.46,0.0,0.0,0.33
hsa-miR-181c-5p,50.14,46.1,103.06,97.39,544.19,551.07,188.72,154.52
hsa-miR-181d-3p,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,60.45,57.99,107.26,98.71,184.74,186.52,67.84,73.75
hsa-miR-182-3p,0.52,0.15,1.5,0.78,2.28,2.36,1.29,1.0
hsa-miR-182-5p,4337.17,4408.4,5906.36,5970.02,15047.7,15175.95,25204.04,25814.2
hsa-miR-183-3p,15.2,15.8,32.6,34.09,31.47,36.36,18.65,15.69
hsa-miR-183-5p,819.58,825.1,1166.83,1180.21,1730.66,1756.63,2823.13,2947.82
hsa-miR-184,0.67,0.77,1.2,1.71,14.14,17.0,7.07,5.67
hsa-miR-1843,3.34,2.45,4.58,6.37,21.9,22.19,8.36,6.34
hsa-miR-185-3p,1.41,1.15,0.98,0.54,0.46,0.0,0.0,0.0
hsa-miR-185-5p,0.74,0.69,1.58,1.79,2.28,2.83,0.64,0.67
hsa-miR-186-3p,0.0,0.08,0.15,0.08,0.91,0.47,0.32,0.33
hsa-miR-186-5p,2585.2,2566.35,4248.57,4245.64,8704.38,8651.4,11214.73,11248.64
hsa-miR-187-3p,16.69,13.96,4.88,3.65,0.0,0.0,0.32,0.0
hsa-miR-187-5p,0.07,0.08,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-3p,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,3.34,3.45,3.38,3.57,0.91,0.0,0.0,0.0
hsa-miR-18a-3p,3.63,4.45,6.61,8.39,3.19,0.94,0.32,0.0
hsa-miR-18a-5p,35.16,35.13,46.65,48.31,14.6,18.89,26.04,31.37
hsa-miR-18b-5p,1.63,0.46,2.78,0.54,0.91,0.0,0.64,1.0
hsa-miR-190a-3p,0.22,0.38,0.38,0.23,1.37,0.94,4.82,9.34
hsa-miR-190a-5p,0.07,0.08,0.08,0.0,0.0,0.94,5.14,3.67
hsa-miR-190b-5p,6.6,7.67,8.86,7.61,26.0,30.22,33.44,28.37
hsa-miR-191-3p,5.79,7.06,3.53,4.35,0.0,0.0,0.32,0.0
hsa-miR-191-5p,4568.14,4579.54,8186.09,8158.42,2830.45,2849.8,615.04,617.06
hsa-miR-1910-3p,0.0,0.15,0.15,0.16,0.0,0.0,0.0,0.0
hsa-miR-1910-5p,1.11,0.38,0.15,0.0,0.0,0.0,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.23,0.16,0.0,0.0,0.0,0.0
hsa-miR-1913,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.15,0.08,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-1915-5p,0.22,0.0,0.0,0.31,0.0,0.0,0.0,0.0
hsa-miR-192-3p,0.07,0.0,0.08,0.08,0.0,0.0,0.0,0.0
hsa-miR-192-5p,644.24,639.23,1245.18,1254.92,571.56,531.71,264.92,267.98
hsa-miR-193a-3p,16.69,15.11,36.96,35.49,2.28,1.42,0.32,1.33
hsa-miR-193a-5p,1.48,1.3,0.0,0.23,0.0,0.47,0.0,0.0
hsa-miR-193b-3p,202.86,204.66,67.53,64.3,0.91,0.47,0.32,0.0
hsa-miR-193b-5p,6.75,7.36,1.58,1.79,0.0,0.47,0.32,0.0
hsa-miR-194-5p,2.6,2.92,3.23,4.89,5.02,6.14,1.61,3.67
hsa-miR-195-3p,0.67,0.61,0.75,0.39,0.0,0.0,0.0,0.0
hsa-miR-195-5p,4.9,4.37,7.06,6.6,13.23,11.81,9.65,7.68
hsa-miR-196a-1-3p,0.74,1.0,1.8,1.86,8.67,8.03,14.47,12.01
hsa-miR-196a-3p,0.22,0.46,0.38,0.7,0.0,0.0,0.32,0.0
hsa-miR-196a-5p,20.17,19.64,20.13,22.21,156.46,166.22,224.73,227.6
hsa-miR-196b-3p,0.3,0.46,0.38,0.16,0.0,0.0,0.0,0.0
hsa-miR-196b-5p,12.83,14.04,17.65,16.31,172.88,188.88,153.68,135.49
hsa-miR-197-3p,41.83,40.2,54.98,53.12,17.79,20.78,1.61,4.0
hsa-miR-197-5p,0.37,0.38,0.0,0.16,0.0,0.47,0.0,0.0
hsa-miR-1976,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,21.44,7.9,38.46,47.53,168.78,215.33,50.48,58.74
hsa-miR-199a-5p,2.08,4.83,7.51,7.92,1.37,1.42,0.96,0.33
hsa-miR-199b-3p,2.97,13.58,8.94,3.26,41.05,0.94,18.65,11.68
hsa-miR-199b-5p,0.89,1.3,2.78,4.12,7.3,6.61,13.82,10.35
hsa-miR-19a-3p,298.61,288.82,395.4,401.35,276.43,284.74,556.2,569.34
hsa-miR-19a-5p,1.48,1.46,2.63,3.73,3.65,4.25,7.72,7.01
hsa-miR-19b-1-5p,0.07,0.0,0.0,0.23,0.46,1.89,0.32,0.33
hsa-miR-19b-3p,457.93,457.04,681.22,676.04,972.53,1008.17,619.54,621.4
hsa-miR-200a-3p,135.95,130.41,219.64,218.69,1825.08,1883.18,1889.8,1852.86
hsa-miR-200a-5p,1.26,1.23,1.2,1.4,13.68,8.5,0.64,1.67
hsa-miR-200b-3p,25.96,25.77,49.35,51.02,308.36,286.63,495.44,477.9
hsa-miR-200b-5p,1.04,1.0,1.13,1.4,18.7,22.67,1.29,1.0
hsa-miR-200c-3p,64.53,65.13,106.59,111.44,639.99,623.32,519.55,542.64
hsa-miR-200c-5p,0.3,0.08,0.3,0.08,0.0,0.94,0.0,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.46,0.0,0.32,1.0
hsa-miR-203a-3p,31.3,58.91,265.68,209.45,401.87,895.31,1699.15,1324.9
hsa-miR-203a-5p,0.0,0.0,0.0,0.16,0.0,3.31,0.64,1.0
hsa-miR-203b-3p,0.0,0.0,0.0,0.0,45.62,34.0,21.54,19.02
hsa-miR-204-5p,0.52,0.54,0.53,0.78,2.28,0.94,0.96,0.33
hsa-miR-205-3p,0.07,0.0,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-205-5p,13.13,11.97,34.55,33.47,5.47,10.86,0.96,0.33
hsa-miR-208b-3p,3.19,3.15,6.23,5.82,2.74,4.25,2.89,5.34
hsa-miR-20a-3p,0.52,0.31,0.23,0.23,0.46,0.0,0.96,1.0
hsa-miR-20a-5p,104.28,99.57,115.45,118.51,856.21,829.68,824.98,811.96
hsa-miR-20b-3p,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-20b-5p,0.22,0.46,0.68,0.47,0.0,0.94,0.0,0.0
hsa-miR-21-3p,2768.1,2770.25,1660.41,1673.75,390.01,391.46,26.36,23.03
hsa-miR-21-5p,60330.79,59406.1,76022.7,74958.34,191455.82,189464.67,257189.65,255522.62
hsa-miR-210-3p,141.37,138.77,18.93,19.57,3.19,0.94,0.32,0.0
hsa-miR-210-5p,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-5p,0.22,0.0,0.08,0.08,0.0,0.0,0.64,0.33
hsa-miR-2110,0.82,1.38,0.08,0.39,0.0,0.0,0.0,0.0
hsa-miR-2113,0.0,0.0,0.0,0.16,0.91,0.94,0.32,0.33
hsa-miR-2114-3p,0.22,0.08,0.0,0.08,0.0,0.0,0.0,0.0
hsa-miR-2114-5p,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,0.37,0.38,0.6,0.39,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.07,0.31,0.53,0.39,0.46,1.42,0.0,0.0
hsa-miR-2116-5p,0.15,0.15,0.83,1.01,2.28,1.42,0.64,1.0
hsa-miR-212-3p,1.93,1.46,2.55,1.71,0.46,0.94,0.0,0.0
hsa-miR-212-5p,0.15,0.08,0.3,0.08,0.46,0.47,0.0,0.0
hsa-miR-214-3p,0.37,0.08,0.08,0.47,0.0,0.0,0.0,0.0
hsa-miR-214-5p,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,7.71,8.51,20.28,14.83,2.74,9.44,17.68,14.35
hsa-miR-216a-3p,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0
hsa-miR-216a-5p,0.3,0.31,0.38,0.39,0.91,1.42,0.32,0.33
hsa-miR-216b-5p,0.0,0.0,0.45,0.7,0.91,0.0,0.0,0.0
hsa-miR-217-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
hsa-miR-217-5p,0.0,0.15,0.38,0.31,0.46,0.47,0.0,0.67
hsa-miR-218-1-3p,2.97,3.91,4.73,4.66,0.46,0.47,0.0,0.33
hsa-miR-218-5p,78.1,73.8,134.76,136.06,14.14,6.61,13.18,12.01
hsa-miR-219a-1-3p,1.26,0.46,1.8,1.4,1.37,0.94,0.64,0.33
hsa-miR-219a-5p,2.82,2.38,4.36,4.19,4.56,2.36,1.61,3.0
hsa-miR-219b-3p,0.67,0.46,0.38,0.47,0.46,0.0,0.32,0.33
hsa-miR-219b-5p,0.07,0.15,0.23,0.16,0.0,0.0,0.0,0.0
hsa-miR-22-3p,9075.38,9071.86,23959.09,23758.92,11379.74,11102.18,2997.39,3035.92
hsa-miR-22-5p,10.24,10.13,16.9,17.32,18.25,24.56,11.57,12.68
hsa-miR-221-3p,1239.98,1249.23,2446.12,2480.1,10588.77,10658.77,1833.86,1812.14
