miRNA,SRR19278993,SRR19278994,SRR19278995,SRR19278996,SRR19278997,SRR19278998,SRR19278999,SRR19279000,SRR19279001,SRR19279002,SRR19279003,SRR19279004,SRR19279005,SRR19279006,SRR19279007,SRR19279008,SRR19279009,SRR19279010,SRR19279011,SRR19279012,SRR19279013,SRR19279014,SRR19279015,SRR19279016,SRR19279017,SRR19279018,SRR19279019,SRR19279020,SRR19279021,SRR19279022,SRR19279023,SRR19279024,SRR19279025,SRR19279026,SRR19279027
hsa-miR-136-5p,49.11,66.77,63.38,133.55,30.89,54.75,0.0,0.0,21.11,33.56,9.64,31.34,19.44,13.65,15.29,70.33,64.42,111.11,18.91,12.05,0.0,6.41,49.59,7.7,18.39,69.68,57.16,61.13,52.89,108.24,130.79,48.48,75.03,42.56,68.93
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,2068.02,2728.95,278.07,2951.63,1714.33,1560.63,51.02,228.85,248.05,253.86,130.2,1341.64,852.97,924.77,769.57,1173.5,2502.32,1067.48,944.29,1439.42,767.91,527.22,1575.01,690.06,562.36,1391.67,1010.33,1131.77,1200.93,1293.18,1102.53,1335.52,1733.2,1541.77,1755.76
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,30.35,18.83,1.02,27.93,18.79,1.67,20.41,0.0,0.0,0.0,0.0,11.45,1.81,15.13,14.04,29.51,29.96,14.21,17.73,30.79,7.98,14.14,7.81,6.53,11.18,40.2,8.24,21.13,15.58,20.51,5.03,23.11,20.78,11.75,3.87
hsa-miR-140-5p,83.32,64.2,28.11,56.18,35.03,81.08,90.13,34.83,27.14,160.48,0.0,79.03,40.68,29.52,66.47,71.81,80.4,74.58,76.82,58.9,33.07,26.39,92.56,17.49,24.88,79.73,34.5,58.43,67.53,79.19,101.03,144.88,70.97,42.04,54.82
hsa-miR-141-3p,97.11,101.44,14.82,362.45,191.68,48.48,93.53,0.0,183.97,145.9,9.64,96.2,27.57,63.84,89.25,70.82,53.93,69.51,136.7,198.11,42.19,31.67,130.12,49.67,37.32,25.46,38.11,31.46,67.53,67.22,82.17,88.51,24.84,141.51,100.55
hsa-miR-141-5p,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,4.49,0.0,0.0,0.0,3.38,0.0,0.0,0.0
hsa-miR-142-3p,104703.38,105239.91,16820.5,98841.08,70152.42,64550.7,31678.93,33404.14,23678.14,23607.29,18725.01,90024.72,57858.45,66818.02,92470.41,134599.85,117701.46,177530.28,156148.78,131789.48,93227.24,22703.66,72010.97,26566.03,22100.81,57524.09,45937.22,61930.24,126495.9,98744.19,150931.39,92384.16,49556.03,57227.32,103603.22
hsa-miR-142-5p,2410.12,2493.12,908.32,4460.51,2429.8,2485.55,1675.1,1382.06,1195.78,707.59,877.66,3715.07,1500.73,2395.33,1837.47,3984.78,3458.61,6415.02,4553.65,1772.72,2181.17,558.88,1819.33,508.86,824.35,3052.69,2511.93,2131.85,3125.81,3084.26,4630.64,3499.18,1884.26,1418.27,3150.95
hsa-miR-143-3p,2.21,19.26,0.0,16.69,10.19,12.54,0.0,15.92,0.0,1.46,0.0,13.08,5.88,2.58,2.5,19.18,17.48,16.74,14.58,13.83,12.54,0.38,16.53,0.23,0.18,10.72,0.51,1.35,1.42,9.68,4.61,10.15,3.55,21.93,15.92
hsa-miR-143-5p,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,7.17,0.0,0.0,0.64,0.0,0.84,0.0,0.0,0.0,2.92,25.32,0.82,0.45,0.0,0.0,5.41,0.0,0.0,1.97,0.45,0.0,0.0,0.9,0.23,0.0,0.0,0.51,2.7,2.83,3.99,0.84,8.46,0.0,5.48,0.23
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,73.13,0.0,0.0,0.0,0.0,4.63,0.0,0.0,2.81,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,10.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,1.82
hsa-miR-145-5p,0.0,0.0,0.0,5.14,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.5,2.54,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,116.97,70.19,16.87,240.78,154.43,398.31,0.0,4.98,0.0,0.0,0.0,350.47,69.16,156.47,179.44,286.24,246.69,127.85,288.76,131.18,64.42,40.53,228.09,31.25,39.13,146.74,182.29,122.26,102.48,70.64,160.98,180.4,261.58,151.96,149.92
hsa-miR-146b-3p,43.59,28.25,24.54,83.79,31.52,29.26,0.0,43.78,29.4,0.0,0.0,27.25,23.05,32.11,49.0,21.15,41.45,55.81,35.06,33.46,0.0,8.29,15.03,15.39,6.49,37.52,13.39,44.05,25.03,19.94,37.73,2.82,54.75,30.55,18.88
hsa-miR-146b-5p,146.22,128.83,50.6,14.77,157.93,8.78,0.0,0.0,0.0,0.0,0.0,12.81,82.27,5.9,4.37,6.89,16.98,250.63,21.67,144.57,0.0,4.34,0.9,26.82,19.83,136.02,1.54,113.27,89.25,107.1,7.13,11.84,0.51,96.61,130.12
hsa-miR-148a-3p,2.21,23.97,0.51,9.31,1.27,15.88,0.0,1.0,0.0,0.0,0.0,12.26,1.36,1.11,3.43,1.97,8.49,1.52,6.3,4.02,0.0,4.52,13.52,3.03,2.7,1.34,0.0,33.71,15.58,1.14,4.61,1.69,2.53,0.26,1.82
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,20.54,9.71,3.85,0.32,1.25,0.0,0.0,0.0,0.0,0.0,8.45,0.0,2.21,8.43,5.41,3.5,6.09,12.61,5.35,7.41,0.75,15.93,0.0,0.18,10.05,10.81,0.9,1.42,21.08,0.84,0.0,0.0,6.53,7.51
hsa-miR-150-3p,0.55,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0
hsa-miR-150-5p,43.04,20.97,35.78,17.02,38.53,54.33,197.27,51.74,120.63,32.1,43.4,19.08,55.6,58.31,114.84,52.63,38.95,56.82,29.15,32.57,63.85,13.19,6.91,6.53,2.7,129.32,97.84,117.31,36.36,35.32,27.25,79.49,67.93,25.59,17.97
hsa-miR-151a-3p,126.91,151.94,9.71,204.5,87.88,85.68,0.0,4.98,15.08,1.46,2.41,124.0,77.3,72.7,106.42,141.65,143.32,174.02,191.46,238.71,98.63,49.39,100.07,46.64,45.26,80.4,94.75,132.59,161.51,152.67,145.05,96.96,58.8,56.66,140.59
hsa-miR-151a-5p,14.35,16.26,0.0,26.65,11.78,1.67,0.0,0.0,0.0,0.0,0.0,22.35,0.0,0.0,6.24,3.44,5.49,7.1,11.42,21.86,0.0,3.77,7.51,1.4,0.18,19.43,0.0,0.0,1.42,0.0,0.0,0.0,0.51,15.4,0.45
hsa-miR-151b,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.07,0.0,0.0,5.9,4.49,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,11.27,0.51,0.52,0.0
hsa-miR-152-3p,443.62,554.26,66.96,741.92,626.95,400.4,39.11,21.89,94.25,32.1,1.21,611.55,235.05,356.11,392.27,1045.13,1055.16,1204.97,770.56,709.89,213.78,130.63,340.18,159.28,174.71,539.38,495.9,554.2,616.28,375.99,497.19,666.91,306.19,225.59,417.21
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,12.14,0.86,5.11,0.0,0.0,10.45,52.72,1.0,0.0,0.0,0.0,0.27,4.97,0.0,0.31,0.49,6.49,0.51,1.97,1.78,1.71,0.19,6.91,1.87,0.18,0.67,0.0,7.64,4.72,3.42,5.45,0.0,21.29,10.7,0.23
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0,0.0,4.37,2.95,12.48,0.0,1.18,0.0,0.0,0.0,0.0,0.23,1.62,17.42,0.0,0.0,0.0,1.71,5.87,0.0,0.0,0.0,6.14
hsa-miR-15a-5p,377.96,672.82,48.56,646.25,326.05,170.11,110.54,39.8,12.06,0.0,16.88,397.61,75.04,253.52,342.03,410.68,444.93,463.22,822.17,519.81,204.09,100.09,407.5,130.36,83.12,227.14,78.27,219.79,398.11,308.77,363.88,211.41,190.61,342.03,490.69
hsa-miR-15b-3p,0.0,9.42,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,1.25,4.43,2.0,0.51,1.18,0.0,0.0,0.94,0.0,0.47,0.18,9.38,0.0,0.45,0.94,6.27,0.0,16.91,13.18,5.74,0.23
hsa-miR-15b-5p,0.0,0.0,4.6,19.26,0.0,12.54,0.0,0.0,0.0,0.0,0.0,17.17,0.0,7.01,1.87,5.41,2.5,8.63,7.49,0.0,0.0,0.0,0.0,2.57,0.0,5.36,0.0,0.0,4.25,5.13,0.0,14.66,9.12,0.0,5.69
hsa-miR-16-1-3p,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,1.59
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
hsa-miR-16-5p,8526.46,14689.06,2786.8,8540.27,8763.64,5073.08,2892.73,3997.91,2766.28,3071.09,1740.85,7197.94,4610.22,5474.84,7051.25,9659.98,9912.91,7766.62,8283.15,6553.67,4707.25,3391.37,8567.43,2953.8,2096.02,6840.42,5982.18,6852.67,5834.63,4968.2,4719.51,11124.43,5369.41,12005.15,6936.14
hsa-miR-17-3p,0.0,0.0,0.0,2.57,0.96,0.42,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,4.41,3.85,0.0,5.14,1.27,17.14,1.7,1.0,0.0,0.0,0.0,1.91,1.36,2.95,2.5,0.98,3.0,3.04,1.97,4.02,2.28,0.75,3.91,1.63,0.18,3.35,1.54,1.8,0.94,1.71,2.1,13.53,1.52,4.96,10.69
hsa-miR-181a-2-3p,0.0,0.0,0.0,6.42,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,17.24,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,4.41,11.56,12.78,9.63,1.59,5.85,8.5,1.99,2.26,0.0,0.0,4.91,0.0,2.95,1.87,7.38,11.98,2.54,4.73,3.12,9.12,0.0,2.4,0.47,0.0,0.0,10.3,2.25,2.36,6.27,1.68,11.84,3.55,3.66,4.78
hsa-miR-181b-2-3p,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,5.7,0.0,6.76,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,1030.7,1236.93,313.85,988.8,545.76,609.37,108.84,54.73,140.99,202.79,7.23,687.58,209.29,321.79,354.2,597.57,868.9,782.34,537.74,464.49,158.49,98.96,631.08,145.05,137.39,579.58,343.47,702.08,337.66,305.92,351.3,725.54,593.11,545.95,389.23
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,1.97,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,9.93,119.84,13.8,40.77,61.77,51.83,0.0,6.97,0.0,1.46,0.0,50.42,14.01,25.09,13.73,20.66,36.45,23.85,27.58,20.52,0.0,2.26,20.74,7.46,1.98,30.15,4.12,33.26,14.64,13.1,23.06,14.09,19.77,9.92,23.2
hsa-miR-182-5p,120.29,139.53,13.29,333.88,91.38,66.87,90.13,214.92,131.94,77.32,48.22,77.67,59.22,51.29,46.19,141.15,175.28,80.67,195.79,114.67,263.95,30.16,106.08,74.16,34.8,105.2,71.06,67.42,65.17,73.49,55.76,75.54,15.71,187.47,95.09
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.39,0.89,0.0,0.0,0.3,2.33,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0
hsa-miR-183-5p,0.0,0.0,0.0,2.89,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,2.25,1.89,0.0,0.0,0.0,0.0,3.39,0.0
hsa-miR-1843,6.62,1.71,0.0,20.87,16.88,25.08,0.0,0.0,0.0,0.0,0.0,5.45,6.78,10.33,18.1,24.59,13.48,3.55,9.45,14.72,7.98,7.54,0.0,6.76,6.13,62.31,22.66,13.03,19.36,12.53,15.51,5.64,0.0,38.38,16.38
hsa-miR-185-3p,39.18,59.49,0.0,137.08,53.17,26.33,0.0,16.92,0.0,0.0,0.0,80.67,9.94,29.89,29.96,30.0,50.94,38.56,46.49,54.44,12.54,14.89,95.26,21.22,19.47,0.0,18.54,43.6,51.95,66.08,7.13,16.35,0.51,27.15,31.39
hsa-miR-185-5p,20.42,91.16,14.82,64.21,52.22,13.79,52.72,22.89,0.0,4.38,1.21,19.89,30.74,3.32,11.23,36.89,32.46,32.47,51.21,30.34,6.84,6.03,49.28,8.86,8.83,41.54,18.02,22.92,46.75,14.24,20.96,33.26,45.62,78.33,48.68
hsa-miR-186-3p,4.97,16.69,0.0,12.84,14.33,0.0,0.0,9.95,0.0,0.0,0.0,13.08,0.0,0.74,0.31,6.89,2.5,15.73,19.3,21.86,0.0,0.0,10.52,2.8,0.0,0.0,0.0,9.89,4.72,10.25,3.35,0.0,17.74,0.0,7.96
hsa-miR-186-5p,11.59,0.0,0.0,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,5.62,11.31,6.99,4.57,3.94,4.91,0.0,0.0,10.52,2.1,3.07,6.7,0.0,17.08,17.0,5.13,14.25,7.89,0.0,5.22,2.27
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,41.38,63.77,18.91,36.6,37.57,28.0,66.32,17.91,0.0,20.43,0.0,13.9,9.04,16.61,22.16,51.15,17.98,22.83,18.91,12.05,0.0,0.57,29.45,1.63,2.52,0.0,0.0,29.22,15.11,11.96,11.74,25.37,78.07,37.34,22.98
hsa-miR-18a-5p,0.55,2.14,0.0,0.0,3.82,2.09,40.81,0.0,0.0,0.0,1.21,0.27,1.36,0.0,5.93,2.95,0.5,10.15,5.91,12.49,1.14,0.0,2.4,0.23,0.72,4.69,0.0,6.29,14.17,1.71,15.93,1.13,1.01,6.01,14.1
hsa-miR-18b-3p,0.0,0.0,0.0,1.61,0.0,10.45,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,2.46,0.0,8.12,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,1.1,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,1.46,0.0,3.0,0.0,9.96,0.0,0.0,6.99,0.0,0.0,0.0,0.0,0.38,0.0,2.8,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,13.58,0.0
hsa-miR-1908-5p,0.0,81.75,0.0,37.88,20.38,35.11,0.0,0.0,0.0,0.0,0.0,24.53,25.77,17.34,11.55,27.05,65.92,52.77,14.97,55.77,10.83,21.11,36.96,13.99,24.34,20.1,10.81,19.33,27.39,25.07,53.66,54.12,22.81,5.74,30.71
hsa-miR-190a-5p,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,1.13,0.0,0.0,2.73
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,2.93,6.2,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19,0.0,0.0,0.0,0.0
hsa-miR-191-5p,128.56,59.49,13.29,178.5,32.48,35.53,0.0,16.92,27.14,0.0,0.0,64.86,14.92,29.15,55.24,81.64,95.88,43.63,93.76,64.7,71.26,26.39,26.45,21.22,21.82,79.73,74.67,75.51,76.98,35.32,35.21,50.17,48.67,133.68,79.17
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97,0.0,0.0,0.0,0.0
hsa-miR-192-5p,11.04,9.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,4.06,0.0,1.48,3.0,1.01,0.0,0.0,0.0,0.0,6.31,1.17,1.44,0.67,0.0,0.0,2.36,0.0,0.0,9.58,0.51,4.7,4.55
hsa-miR-193a-5p,0.55,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.75,0.0,0.0,0.0,8.59,0.37,0.31,0.0,0.5,0.0,0.0,0.0,0.57,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,5.22,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,157.81,121.98,121.65,153.78,96.16,80.66,79.93,110.45,51.27,118.18,81.98,98.11,223.3,122.52,130.13,205.09,141.82,166.92,85.09,106.19,170.46,50.33,88.35,42.44,18.21,201.01,207.53,77.76,88.31,189.13,99.77,234.52,133.32,106.53,100.55
hsa-miR-195-5p,67.32,50.5,16.36,16.05,45.21,60.18,86.73,0.0,12.06,113.8,13.26,76.58,36.61,28.41,18.72,54.59,74.9,86.76,66.97,80.31,39.91,23.0,70.32,16.32,15.33,98.5,36.05,44.5,76.5,75.77,40.66,50.17,105.95,35.77,59.6
hsa-miR-196a-5p,0.0,16.69,23.51,3.53,19.74,23.82,0.0,0.0,0.0,0.0,0.0,4.63,21.7,11.81,17.16,0.0,12.98,0.0,4.33,16.96,19.38,5.47,60.7,6.76,3.97,16.75,0.51,9.44,18.89,7.41,8.8,15.22,11.15,13.05,2.05
hsa-miR-196b-5p,536.32,992.11,153.86,1004.21,672.8,710.51,195.57,46.77,0.0,11.67,81.98,867.72,358.0,403.71,364.19,561.17,647.68,583.46,528.28,754.51,185.85,259.18,566.47,296.64,188.24,641.9,544.3,683.2,369.77,434.67,481.68,623.51,479.56,644.38,619.22
hsa-miR-197-3p,15.45,4.71,10.22,16.37,19.74,28.0,0.0,0.0,0.0,0.0,0.0,13.08,4.97,18.45,1.87,1.48,14.98,0.0,5.91,15.17,0.0,0.0,11.72,2.1,5.23,21.44,0.0,10.79,16.06,23.93,0.0,8.46,0.0,22.72,11.83
hsa-miR-197-5p,0.0,21.83,4.09,19.58,19.42,10.45,0.0,0.0,12.06,0.0,0.0,0.0,0.0,14.02,0.94,1.48,0.0,8.12,2.76,5.35,0.0,1.7,0.6,0.0,4.33,0.0,0.0,0.0,6.14,7.41,0.0,0.0,0.0,6.27,7.05
hsa-miR-1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,297.4,303.88,46.0,423.45,242.95,157.57,17.01,2.99,0.0,5.84,4.82,222.38,75.49,64.21,137.94,190.83,157.8,212.08,203.28,129.4,66.7,37.13,199.84,79.29,56.62,79.06,32.44,135.74,139.79,94.57,166.01,143.76,79.59,175.98,280.27
hsa-miR-199a-5p,0.0,0.0,0.0,5.46,0.32,10.87,0.0,0.0,0.0,0.0,0.0,0.27,0.9,0.37,3.43,2.95,6.99,1.01,1.58,8.03,0.57,1.88,0.0,0.0,6.67,3.35,0.51,8.99,3.78,3.42,7.97,1.13,0.51,1.83,0.23
hsa-miR-199b-3p,50.76,64.63,6.64,8.35,30.57,68.96,0.0,1.0,1.51,1.46,0.0,32.7,8.14,45.02,13.42,19.18,39.45,15.22,66.97,90.58,25.65,9.24,36.66,0.0,5.77,46.9,92.69,40.9,15.58,49.56,54.08,29.31,32.95,29.5,15.24
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,15.85,8.99,7.01,0.42,0.0,0.0,0.0,0.0,0.0,4.63,0.45,0.0,0.62,22.13,6.49,3.04,1.58,4.91,0.0,3.58,6.01,0.0,0.18,7.37,10.81,0.45,11.33,2.85,13.83,0.0,14.7,2.35,0.23
hsa-miR-19a-5p,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,4.97,18.83,8.18,15.09,12.1,20.9,0.0,0.0,11.31,29.18,0.0,22.62,0.0,12.92,9.67,41.31,11.98,17.76,21.27,13.83,0.0,2.64,7.51,2.33,6.13,12.06,6.18,0.0,9.44,4.56,2.1,2.82,0.51,7.31,8.19
