miRNA,SRR8067629,SRR8067630,SRR8067631
hsa-miR-1271-5p,1.41,0.47,0.75
hsa-miR-1272,0.08,0.03,0.0
hsa-miR-1273h-3p,0.08,0.07,0.0
hsa-miR-1275,0.0,0.0,0.04
hsa-miR-1276,0.19,0.1,0.04
hsa-miR-128-1-5p,0.16,0.17,0.39
hsa-miR-128-3p,4.58,4.88,7.49
hsa-miR-1283,0.13,0.0,1.18
hsa-miR-1284,0.05,0.0,0.0
hsa-miR-1285-3p,0.05,0.3,0.39
hsa-miR-1285-5p,0.03,0.07,0.04
hsa-miR-1286,0.0,0.13,0.32
hsa-miR-1287-5p,0.0,0.03,0.18
hsa-miR-1288-5p,0.0,0.0,0.04
hsa-miR-129-2-3p,0.77,0.67,1.07
hsa-miR-129-5p,0.67,1.11,1.0
hsa-miR-1291,0.21,0.0,0.07
hsa-miR-1292-5p,0.08,0.0,0.04
hsa-miR-1293,0.03,0.0,0.04
hsa-miR-1294,0.0,0.0,0.07
hsa-miR-1296-3p,0.0,0.0,0.04
hsa-miR-1296-5p,0.61,0.57,1.15
hsa-miR-1298-3p,0.21,0.03,0.11
hsa-miR-1298-5p,1.54,0.54,3.4
hsa-miR-1301-3p,0.37,0.03,0.36
hsa-miR-1303,0.08,0.0,0.32
hsa-miR-1304-5p,0.08,0.03,0.0
hsa-miR-1305,0.11,0.17,0.11
hsa-miR-1306-3p,0.0,0.0,0.04
hsa-miR-1306-5p,0.05,0.03,0.04
hsa-miR-1307-3p,2.53,1.51,3.47
hsa-miR-1307-5p,3.7,5.72,11.1
hsa-miR-130a-3p,22.3,18.38,39.69
hsa-miR-130a-5p,0.03,0.1,0.07
hsa-miR-130b-3p,7.08,6.7,11.86
hsa-miR-130b-5p,1.68,1.38,2.51
hsa-miR-132-3p,1.17,0.91,1.9
hsa-miR-132-5p,0.13,0.1,0.14
hsa-miR-1323,2.45,0.44,5.19
hsa-miR-133a-3p,0.77,0.4,3.01
hsa-miR-133b,0.0,0.0,0.04
hsa-miR-134-3p,0.0,0.03,0.0
hsa-miR-134-5p,1.73,1.62,2.08
hsa-miR-1343-3p,0.03,0.03,0.0
hsa-miR-135a-2-3p,0.19,0.0,0.04
hsa-miR-135a-3p,0.03,0.03,0.0
hsa-miR-135a-5p,0.19,0.07,0.9
hsa-miR-135b-3p,0.08,0.07,0.11
hsa-miR-135b-5p,0.48,0.47,0.54
hsa-miR-136-3p,2.9,4.78,9.71
hsa-miR-136-5p,0.59,1.55,2.54
hsa-miR-137-3p,0.0,0.1,0.0
hsa-miR-138-1-3p,0.19,0.03,0.18
hsa-miR-138-5p,1.04,0.67,2.15
hsa-miR-139-5p,0.08,0.03,0.11
hsa-miR-140-3p,7.13,4.95,12.32
hsa-miR-140-5p,0.11,0.13,0.18
hsa-miR-141-3p,1.14,0.64,3.58
hsa-miR-141-5p,0.05,0.0,0.04
hsa-miR-142-3p,0.0,0.03,0.0
hsa-miR-142-5p,2.55,1.55,7.2
hsa-miR-143-3p,185.15,336.53,411.19
hsa-miR-143-5p,3.01,9.06,12.57
hsa-miR-144-3p,0.08,0.03,0.14
hsa-miR-144-5p,0.05,0.03,0.07
hsa-miR-145-3p,0.11,0.3,0.14
hsa-miR-145-5p,5.0,3.57,4.26
hsa-miR-1468-5p,0.24,0.17,0.32
hsa-miR-146a-5p,9.42,1.99,8.02
hsa-miR-146b-3p,0.03,0.0,0.0
hsa-miR-146b-5p,22.69,9.19,14.19
hsa-miR-147b-3p,0.0,0.07,0.0
hsa-miR-148a-3p,162.96,104.02,234.63
hsa-miR-148a-5p,1.33,0.98,3.19
hsa-miR-148b-3p,3.8,1.21,3.12
hsa-miR-148b-5p,1.17,0.54,1.61
hsa-miR-149-5p,11.33,6.33,11.61
hsa-miR-150-5p,0.11,0.13,0.39
hsa-miR-151a-3p,76.33,47.57,61.76
hsa-miR-151a-5p,39.19,36.09,43.16
hsa-miR-151b,0.56,0.88,0.97
hsa-miR-152-3p,0.32,0.34,0.64
hsa-miR-152-5p,0.21,0.84,0.93
hsa-miR-153-3p,0.0,0.1,0.0
hsa-miR-154-3p,0.0,0.03,0.04
hsa-miR-154-5p,0.35,0.37,0.72
hsa-miR-155-5p,6.17,3.5,4.91
hsa-miR-15a-5p,0.64,1.35,2.19
hsa-miR-15b-3p,0.16,0.13,0.32
hsa-miR-15b-5p,5.69,2.49,4.76
hsa-miR-16-1-3p,0.0,0.03,0.0
hsa-miR-16-2-3p,0.24,0.1,0.39
hsa-miR-16-5p,88.97,64.2,126.92
hsa-miR-17-3p,0.43,0.17,1.65
hsa-miR-17-5p,9.92,4.81,14.44
hsa-miR-181a-2-3p,5.64,6.77,4.91
hsa-miR-181a-3p,1.25,2.02,0.61
hsa-miR-181a-5p,241.71,267.19,242.22
hsa-miR-181b-2-3p,0.0,0.0,0.04
hsa-miR-181b-3p,0.0,0.03,0.07
hsa-miR-181b-5p,49.03,60.86,46.14
hsa-miR-181c-3p,0.45,0.94,0.68
hsa-miR-181c-5p,3.59,4.04,7.31
hsa-miR-181d-5p,1.86,2.42,2.94
hsa-miR-182-3p,0.08,0.03,0.21
hsa-miR-182-5p,537.41,102.47,487.1
hsa-miR-183-3p,0.16,0.03,0.25
hsa-miR-183-5p,73.06,15.38,49.86
hsa-miR-184,0.85,0.44,0.5
hsa-miR-1843,0.37,0.1,0.29
hsa-miR-185-3p,0.05,0.0,0.11
hsa-miR-185-5p,0.08,0.0,0.07
hsa-miR-186-5p,99.16,53.76,124.37
hsa-miR-187-3p,2.42,0.3,3.08
hsa-miR-187-5p,0.77,0.03,1.54
hsa-miR-188-3p,0.0,0.03,0.04
hsa-miR-188-5p,0.0,0.07,0.14
hsa-miR-18a-3p,1.25,0.44,2.22
hsa-miR-18a-5p,1.81,0.98,3.51
hsa-miR-18b-3p,0.51,0.07,0.43
hsa-miR-18b-5p,0.19,0.17,1.0
hsa-miR-1908-5p,0.03,0.0,0.04
hsa-miR-1909-5p,0.0,0.03,0.0
hsa-miR-190a-5p,0.11,0.2,0.07
hsa-miR-190b-5p,0.05,0.03,0.0
hsa-miR-191-3p,0.03,0.13,0.14
hsa-miR-191-5p,753.44,299.6,404.35
hsa-miR-1910-5p,0.35,0.24,0.47
hsa-miR-1911-3p,0.05,0.0,0.0
hsa-miR-1911-5p,0.21,0.03,0.0
hsa-miR-1912-3p,0.03,0.0,0.0
hsa-miR-1912-5p,0.03,0.0,0.0
hsa-miR-1914-5p,0.0,0.0,0.07
hsa-miR-1915-3p,0.03,0.0,0.0
hsa-miR-1915-5p,0.03,0.03,0.04
hsa-miR-192-5p,10.7,10.54,20.06
hsa-miR-193a-3p,0.19,0.37,0.5
hsa-miR-193a-5p,0.11,0.07,0.11
hsa-miR-193b-3p,2.05,1.41,1.68
hsa-miR-193b-5p,0.21,0.17,0.11
hsa-miR-194-5p,0.4,0.37,1.15
hsa-miR-195-3p,0.08,0.0,0.0
hsa-miR-195-5p,0.27,0.07,0.32
hsa-miR-196a-5p,1.46,0.94,2.72
hsa-miR-196b-5p,1.12,1.14,2.11
hsa-miR-197-3p,3.54,2.15,3.55
hsa-miR-197-5p,0.0,0.03,0.0
hsa-miR-198,0.05,0.0,0.0
hsa-miR-199a-3p,6.12,79.08,38.9
hsa-miR-199a-5p,17.8,18.89,28.94
hsa-miR-199b-3p,47.6,5.55,112.62
hsa-miR-199b-5p,1.97,2.42,2.04
hsa-miR-19a-3p,5.99,3.6,11.1
hsa-miR-19b-1-5p,0.0,0.0,0.04
hsa-miR-19b-3p,20.17,14.37,38.72
hsa-miR-200a-3p,0.13,0.0,0.0
hsa-miR-200b-3p,0.88,0.17,2.11
hsa-miR-200c-3p,0.61,0.2,0.72
hsa-miR-203a-3p,0.13,0.0,0.18
hsa-miR-203b-3p,0.03,0.0,0.07
hsa-miR-204-3p,0.0,0.0,0.04
hsa-miR-204-5p,12.82,2.39,8.78
hsa-miR-205-3p,0.0,0.0,0.04
hsa-miR-205-5p,20.19,7.94,39.01
hsa-miR-20a-3p,0.08,0.03,0.18
hsa-miR-20a-5p,3.33,1.92,6.88
hsa-miR-20b-3p,0.0,0.1,0.43
hsa-miR-20b-5p,2.98,1.28,3.3
hsa-miR-21-3p,15.14,34.27,28.33
hsa-miR-21-5p,611.5,734.57,1137.94
hsa-miR-210-3p,0.61,1.14,1.68
hsa-miR-210-5p,0.16,0.0,0.0
hsa-miR-211-5p,0.32,0.03,0.14
hsa-miR-2110,0.13,0.03,0.11
hsa-miR-2115-3p,0.0,0.03,0.0
hsa-miR-212-3p,0.59,0.34,0.9
hsa-miR-212-5p,0.53,0.2,0.39
hsa-miR-214-3p,1.09,1.68,1.93
hsa-miR-214-5p,0.05,1.01,0.18
hsa-miR-215-5p,0.11,0.1,0.11
hsa-miR-216a-3p,0.0,0.03,0.0
hsa-miR-217-5p,0.0,0.03,0.0
hsa-miR-218-1-3p,0.4,0.1,0.32
hsa-miR-218-5p,0.67,0.81,1.07
hsa-miR-219a-1-3p,0.03,0.07,0.0
hsa-miR-219a-2-3p,0.0,0.17,0.0
hsa-miR-219a-5p,0.03,0.13,0.0
hsa-miR-22-3p,710.26,832.97,1562.1
hsa-miR-22-5p,0.05,0.3,0.25
hsa-miR-221-3p,46.69,38.98,63.51
hsa-miR-221-5p,16.44,8.15,15.51
hsa-miR-222-3p,90.94,62.58,132.75
hsa-miR-222-5p,0.19,0.44,1.0
hsa-miR-223-3p,0.0,0.0,0.14
hsa-miR-223-5p,0.03,0.0,0.0
hsa-miR-224-5p,0.74,0.17,1.18
hsa-miR-2276-3p,0.0,0.0,0.07
hsa-miR-2277-5p,0.03,0.0,0.04
hsa-miR-2355-3p,0.05,0.0,0.04
hsa-miR-2355-5p,0.32,0.17,0.11
hsa-miR-23a-3p,7.66,10.1,10.17
hsa-miR-23a-5p,0.05,0.03,0.11
hsa-miR-23b-3p,7.21,4.88,7.42
hsa-miR-23b-5p,0.0,0.03,0.04
hsa-miR-24-1-5p,0.08,0.0,0.0
hsa-miR-24-2-5p,0.4,0.57,0.36
hsa-miR-24-3p,2.79,4.68,2.87
hsa-miR-2467-5p,0.21,0.03,0.64
hsa-miR-25-3p,74.39,43.32,101.55
hsa-miR-25-5p,0.43,0.24,0.54
hsa-miR-2682-5p,0.03,0.0,0.11
hsa-miR-26a-1-3p,0.0,0.07,0.04
hsa-miR-26a-2-3p,0.0,0.0,0.07
hsa-miR-26a-5p,214.92,157.28,270.42
hsa-miR-26b-3p,0.16,0.07,0.25
hsa-miR-26b-5p,5.11,6.77,10.71
hsa-miR-27a-3p,9.05,23.73,18.56
hsa-miR-27a-5p,0.16,0.1,0.14
hsa-miR-27b-3p,151.41,275.4,332.06
hsa-miR-27b-5p,0.45,0.4,1.11
hsa-miR-28-3p,41.37,23.26,37.54
hsa-miR-28-5p,3.43,4.65,6.7
hsa-miR-296-3p,0.48,0.74,0.93
hsa-miR-296-5p,0.19,0.27,0.39
hsa-miR-297,0.0,0.03,0.0
hsa-miR-299-3p,0.21,0.1,0.36
hsa-miR-299-5p,1.14,1.01,0.68
hsa-miR-29a-3p,13.3,19.86,36.18
hsa-miR-29a-5p,0.03,0.07,0.14
hsa-miR-29b-1-5p,0.05,0.34,0.21
hsa-miR-29b-2-5p,0.0,0.13,0.0
hsa-miR-29b-3p,0.32,0.88,0.72
hsa-miR-29c-3p,0.16,0.1,0.39
hsa-miR-29c-5p,0.03,0.0,0.04
hsa-miR-301a-3p,12.98,12.25,27.05
hsa-miR-301a-5p,0.05,0.0,0.21
hsa-miR-301b-3p,10.08,6.97,12.11
hsa-miR-302a-3p,188.34,62.95,271.06
hsa-miR-302a-5p,36.56,11.21,50.4
hsa-miR-302b-3p,153.17,37.5,156.22
hsa-miR-302b-5p,0.11,0.27,1.25
hsa-miR-302c-3p,44.54,16.6,51.15
hsa-miR-302c-5p,8.38,2.29,5.34
hsa-miR-302d-3p,130.13,40.4,182.58
hsa-miR-302d-5p,2.74,1.01,4.37
hsa-miR-302e,0.0,0.0,0.04
hsa-miR-3059-5p,1.2,0.54,1.79
hsa-miR-3064-5p,0.03,0.0,0.0
hsa-miR-3065-3p,0.0,0.0,0.18
hsa-miR-3065-5p,0.37,0.03,0.0
hsa-miR-3074-3p,0.0,0.0,0.04
hsa-miR-3074-5p,0.0,0.0,0.04
hsa-miR-3085-3p,0.03,0.0,0.0
hsa-miR-30a-3p,3.17,3.87,3.51
hsa-miR-30a-5p,144.26,161.21,230.04
hsa-miR-30b-3p,0.11,0.0,0.04
hsa-miR-30b-5p,1.81,1.62,3.98
hsa-miR-30c-1-3p,0.85,0.37,0.43
hsa-miR-30c-2-3p,0.35,0.3,0.57
hsa-miR-30c-5p,38.02,26.83,47.86
hsa-miR-30d-3p,0.13,0.13,0.57
hsa-miR-30d-5p,93.39,51.37,132.83
hsa-miR-30e-3p,3.75,2.09,3.98
hsa-miR-30e-5p,93.2,67.19,182.72
hsa-miR-31-3p,0.03,0.1,0.21
hsa-miR-31-5p,13.78,13.3,27.8
hsa-miR-3115,0.03,0.0,0.0
hsa-miR-3121-3p,0.0,0.0,0.11
hsa-miR-3126-3p,0.08,0.0,0.04
hsa-miR-3126-5p,0.03,0.07,0.04
hsa-miR-3127-5p,0.03,0.0,0.07
hsa-miR-3129-3p,0.03,0.0,0.0
hsa-miR-3131,0.03,0.0,0.0
hsa-miR-3139,0.03,0.0,0.0
hsa-miR-3143,0.0,0.0,0.04
hsa-miR-3145-3p,0.03,0.03,0.04
hsa-miR-3145-5p,0.0,0.0,0.04
hsa-miR-3157-3p,0.03,0.0,0.0
hsa-miR-3158-3p,0.0,0.0,0.04
hsa-miR-3161,0.0,0.0,0.04
hsa-miR-3163,0.03,0.0,0.04
hsa-miR-3170,0.0,0.0,0.04
hsa-miR-3173-5p,0.0,0.0,0.04
hsa-miR-3174,0.03,0.03,0.07
hsa-miR-3176,0.19,0.03,0.32
hsa-miR-3177-3p,0.03,0.03,0.07
hsa-miR-3177-5p,0.0,0.03,0.04
hsa-miR-3178,0.0,0.0,0.04
hsa-miR-3180,0.08,0.0,0.21
hsa-miR-3181,0.0,0.03,0.0
hsa-miR-3182,0.0,0.1,0.14
hsa-miR-3195,0.0,0.0,0.11
hsa-miR-3199,0.0,0.0,0.07
hsa-miR-32-3p,0.03,0.0,0.04
hsa-miR-32-5p,0.13,0.07,0.18
hsa-miR-3200-3p,0.13,0.0,0.14
hsa-miR-3200-5p,0.0,0.03,0.07
hsa-miR-320a-3p,14.29,8.42,20.27
hsa-miR-320a-5p,0.0,0.0,0.14
hsa-miR-320b,1.76,1.58,0.18
hsa-miR-320c,0.08,0.0,0.07
hsa-miR-320d,0.16,0.2,0.0
hsa-miR-323a-3p,1.33,0.98,1.11
hsa-miR-323b-3p,0.21,0.07,0.18
hsa-miR-324-3p,0.19,0.27,0.18
hsa-miR-324-5p,0.35,0.34,0.39
hsa-miR-326,0.03,0.0,0.07
hsa-miR-328-3p,1.14,0.44,2.26
hsa-miR-328-5p,0.0,0.03,0.07
hsa-miR-329-3p,0.16,0.03,0.0
hsa-miR-329-5p,0.0,0.0,0.18
hsa-miR-330-3p,0.56,0.2,0.75
hsa-miR-330-5p,2.0,1.65,3.62
hsa-miR-331-3p,0.32,0.3,0.68
hsa-miR-331-5p,0.19,0.13,0.29
hsa-miR-335-3p,8.67,3.13,11.71
hsa-miR-335-5p,2.23,1.62,3.15
hsa-miR-337-3p,0.0,0.03,0.04
hsa-miR-338-3p,0.03,0.0,0.04
hsa-miR-338-5p,0.03,0.0,0.0
hsa-miR-339-3p,0.59,0.37,0.86
hsa-miR-339-5p,0.45,0.24,0.5
hsa-miR-33a-5p,0.0,0.03,0.04
hsa-miR-340-3p,0.77,0.5,1.0
hsa-miR-340-5p,3.94,4.14,7.45
hsa-miR-342-3p,4.74,2.09,2.97
hsa-miR-342-5p,0.51,0.17,0.5
hsa-miR-345-5p,3.67,3.27,5.23
hsa-miR-34a-3p,0.13,0.17,0.43
hsa-miR-34a-5p,1.52,2.19,2.79
hsa-miR-34b-3p,1.06,0.67,1.97
hsa-miR-34b-5p,0.19,0.07,0.29
hsa-miR-34c-3p,0.21,0.07,0.18
hsa-miR-34c-5p,30.28,29.46,95.03
hsa-miR-3605-3p,0.0,0.1,0.07
hsa-miR-3605-5p,0.21,0.2,0.11
hsa-miR-3609,0.24,0.17,0.54
hsa-miR-361-3p,0.88,0.17,1.18
hsa-miR-361-5p,6.07,3.2,4.01
hsa-miR-3610,0.0,0.0,0.04
hsa-miR-3613-3p,0.0,0.0,0.04
hsa-miR-3614-5p,0.0,0.07,0.0
hsa-miR-3615,0.08,0.07,0.14
hsa-miR-3616-5p,0.0,0.03,0.0
hsa-miR-362-3p,0.0,0.0,0.07
hsa-miR-362-5p,0.32,0.03,0.14
hsa-miR-363-3p,11.07,8.69,16.19
hsa-miR-363-5p,0.05,0.0,0.07
hsa-miR-3648,0.05,0.07,0.18
hsa-miR-3652,0.08,0.07,0.11
hsa-miR-3654,0.03,0.0,0.11
hsa-miR-365a-3p,0.21,0.5,0.54
hsa-miR-365a-5p,0.13,0.17,0.29
hsa-miR-365b-3p,0.96,0.0,0.47
hsa-miR-365b-5p,1.3,1.11,1.22
hsa-miR-3660,0.05,0.03,0.04
hsa-miR-3661,0.0,0.0,0.07
hsa-miR-3663-3p,0.03,0.0,0.0
hsa-miR-3665,0.05,0.03,0.0
hsa-miR-367-3p,1.3,1.18,6.66
hsa-miR-3677-3p,0.21,0.13,0.29
hsa-miR-3679-5p,0.03,0.0,0.04
hsa-miR-3681-5p,0.05,0.03,0.04
hsa-miR-3684,0.0,0.0,0.04
hsa-miR-3688-3p,0.0,0.03,0.0
hsa-miR-369-3p,0.05,0.13,0.39
hsa-miR-369-5p,0.48,0.44,0.79
hsa-miR-3690,0.03,0.0,0.0
hsa-miR-3691-5p,0.21,0.0,0.18
hsa-miR-370-3p,0.48,0.27,0.54
hsa-miR-370-5p,0.05,0.0,0.43
hsa-miR-371a-3p,0.13,0.0,0.04
hsa-miR-371a-5p,0.21,0.74,3.94
hsa-miR-371b-5p,0.13,0.0,0.0
hsa-miR-372-3p,0.93,0.2,2.72
hsa-miR-372-5p,0.0,0.0,0.07
hsa-miR-373-3p,3.41,0.47,8.42
hsa-miR-374a-3p,0.72,0.74,1.76
hsa-miR-374a-5p,1.36,0.81,1.76
hsa-miR-374b-3p,0.11,0.03,0.0
hsa-miR-374b-5p,1.41,0.24,0.64
hsa-miR-375-3p,2.08,0.37,7.27
hsa-miR-376a-3p,0.0,0.03,0.04
hsa-miR-376a-5p,0.05,0.0,0.18
hsa-miR-376b-3p,0.0,0.03,0.04
hsa-miR-376c-3p,0.11,0.17,0.07
hsa-miR-377-3p,0.77,0.57,0.82
hsa-miR-377-5p,0.16,0.07,0.32
hsa-miR-378a-3p,26.92,15.72,53.27
hsa-miR-378a-5p,0.11,0.03,0.11
hsa-miR-378c,0.21,0.03,0.07
hsa-miR-378d,0.0,0.0,0.04
hsa-miR-378e,0.0,0.07,0.0
hsa-miR-379-3p,0.29,0.17,0.5
hsa-miR-379-5p,0.56,0.47,0.32
hsa-miR-380-3p,0.03,0.1,0.21
hsa-miR-380-5p,0.11,0.03,0.07
hsa-miR-381-3p,4.02,4.81,11.89
hsa-miR-382-3p,0.08,0.24,0.14
hsa-miR-382-5p,0.72,0.77,1.0
hsa-miR-3909,0.11,0.0,0.61
hsa-miR-3912-3p,0.0,0.03,0.0
hsa-miR-3913-5p,0.03,0.0,0.0
hsa-miR-3917,0.08,0.0,0.04
hsa-miR-3922-3p,0.0,0.07,0.0
hsa-miR-3925-3p,0.0,0.03,0.0
hsa-miR-3928-3p,0.0,0.03,0.0
hsa-miR-3929,0.16,0.03,0.07
hsa-miR-3934-5p,0.05,0.0,0.43
hsa-miR-3935,0.0,0.0,0.07
hsa-miR-3937,0.11,0.0,0.0
hsa-miR-3938,0.21,0.07,0.25
hsa-miR-3939,0.11,0.07,0.11
hsa-miR-3940-3p,0.03,0.07,0.04
hsa-miR-3940-5p,0.0,0.03,0.04
hsa-miR-3943,0.03,0.1,0.14
hsa-miR-3960,0.16,0.0,0.14
hsa-miR-409-3p,10.24,9.26,15.19
hsa-miR-409-5p,4.39,1.65,2.87
hsa-miR-410-3p,10.56,13.67,26.65
hsa-miR-410-5p,0.0,0.03,0.0
hsa-miR-411-3p,0.19,0.44,0.32
hsa-miR-411-5p,20.06,25.01,49.0
hsa-miR-412-5p,0.11,0.0,0.07
hsa-miR-421,25.91,10.47,33.85
hsa-miR-423-3p,19.0,10.77,33.21
hsa-miR-423-5p,0.64,24.81,28.44
hsa-miR-424-3p,0.4,0.24,0.39
hsa-miR-424-5p,0.98,0.61,0.93
hsa-miR-425-3p,0.43,0.27,0.29
hsa-miR-425-5p,10.99,5.18,13.15
hsa-miR-4286,0.16,0.2,0.21
hsa-miR-429,0.08,0.03,0.11
hsa-miR-431-3p,0.59,0.61,1.07
hsa-miR-431-5p,1.36,1.99,5.09
hsa-miR-432-5p,2.45,1.08,2.61
hsa-miR-4326,0.11,0.2,0.18
hsa-miR-433-3p,0.72,0.44,1.15
hsa-miR-433-5p,0.11,0.13,0.32
hsa-miR-4422,0.0,0.0,0.04
hsa-miR-4423-3p,0.0,0.0,0.04
hsa-miR-4426,0.0,0.0,0.04
hsa-miR-4435,0.29,0.13,0.21
hsa-miR-4443,0.0,0.1,0.07
hsa-miR-4444,0.0,0.1,0.11
hsa-miR-4449,0.11,0.07,0.21
hsa-miR-4454,0.03,0.03,0.07
hsa-miR-448,0.03,0.0,0.11
hsa-miR-4482-3p,0.05,0.1,0.25
hsa-miR-4484,0.05,0.0,0.04
hsa-miR-4485-3p,0.35,0.13,0.14
hsa-miR-4485-5p,0.0,0.0,0.04
hsa-miR-4488,0.05,0.07,0.07
hsa-miR-4492,0.03,0.03,0.04
hsa-miR-4497,0.03,0.0,0.0
hsa-miR-449c-5p,0.03,0.0,0.04
hsa-miR-4508,0.03,0.0,0.0
hsa-miR-450a-5p,0.13,0.3,0.54
hsa-miR-450b-5p,0.4,0.47,0.72
hsa-miR-4516,0.03,0.1,0.04
hsa-miR-4517,0.03,0.0,0.0
hsa-miR-451a,2.16,1.35,8.99
hsa-miR-452-3p,0.03,0.0,0.07
hsa-miR-452-5p,0.08,0.03,0.43
hsa-miR-4522,0.03,0.0,0.0
hsa-miR-454-3p,4.87,1.85,4.59
hsa-miR-454-5p,0.48,0.24,0.39
hsa-miR-455-3p,0.37,0.1,0.11
hsa-miR-455-5p,0.61,1.25,1.76
hsa-miR-4638-3p,0.0,0.07,0.07
hsa-miR-4640-3p,0.0,0.1,0.04
hsa-miR-4642,0.0,0.03,0.0
hsa-miR-4645-3p,0.0,0.0,0.04
hsa-miR-4648,0.05,0.0,0.0
hsa-miR-4652-3p,0.03,0.0,0.0
hsa-miR-4652-5p,0.03,0.0,0.0
hsa-miR-4654,0.0,0.0,0.04
hsa-miR-4661-5p,0.0,0.03,0.04
hsa-miR-4662a-5p,0.0,0.0,0.11
hsa-miR-4664-3p,0.03,0.0,0.04
hsa-miR-4667-5p,0.03,0.0,0.0
hsa-miR-4670-3p,0.0,0.0,0.04
hsa-miR-4671-3p,0.03,0.0,0.0
hsa-miR-4677-3p,0.08,0.24,0.36
hsa-miR-4677-5p,0.03,0.03,0.0
hsa-miR-4687-3p,0.0,0.0,0.04
hsa-miR-4688,0.05,0.0,0.0
hsa-miR-4709-3p,0.03,0.0,0.0
hsa-miR-4712-3p,0.0,0.0,0.07
hsa-miR-4713-5p,0.0,0.0,0.07
hsa-miR-4723-3p,0.05,0.0,0.0
hsa-miR-4728-3p,0.08,0.03,0.11
hsa-miR-4735-5p,0.0,0.0,0.07
hsa-miR-4741,0.0,0.0,0.11
hsa-miR-4745-5p,0.21,0.03,0.18
hsa-miR-4746-5p,0.35,0.17,0.18
