miRNA,SRR23816186,SRR23816187,SRR23816188
hsa-miR-150-3p,0.66,0.51,0.25
hsa-miR-150-5p,0.89,5.24,372.22
hsa-miR-151a-3p,2252.82,599.36,99.8
hsa-miR-151a-5p,0.89,0.0,0.0
hsa-miR-151b,580.87,1.52,0.0
hsa-miR-152-3p,1201.37,522.14,15.69
hsa-miR-155-5p,0.66,173.54,957.76
hsa-miR-15a-5p,0.0,0.0,27.46
hsa-miR-16-2-3p,0.0,385.43,0.0
hsa-miR-16-5p,339.48,6.08,50.02
hsa-miR-17-5p,1135.6,786.08,1060.25
hsa-miR-181a-2-3p,0.89,1.86,394.77
hsa-miR-181a-5p,42.52,362.96,18.14
hsa-miR-181b-5p,0.0,793.68,0.0
hsa-miR-181d-5p,0.0,0.68,0.0
hsa-miR-182-5p,2.21,14.36,480.35
hsa-miR-183-5p,0.66,5.41,1.47
hsa-miR-184,2319.04,1429.87,11.52
hsa-miR-1843,0.66,1.69,0.0
hsa-miR-185-5p,0.66,359.75,409.24
hsa-miR-186-5p,60.9,2.7,978.6
hsa-miR-191-5p,38.53,20.11,1617.35
hsa-miR-192-5p,1912.23,7.27,89.25
hsa-miR-194-5p,181.59,306.35,0.49
hsa-miR-195-5p,0.22,1.18,0.25
hsa-miR-197-3p,1.33,3.04,1204.43
hsa-miR-199a-3p,3587.73,1913.14,3687.58
hsa-miR-199a-5p,1729.09,1707.67,20.35
hsa-miR-199b-3p,342.81,1089.89,710.35
hsa-miR-199b-5p,3795.45,2519.09,5456.21
hsa-miR-19b-3p,0.0,0.0,6.13
hsa-miR-200a-3p,0.0,0.0,7.11
hsa-miR-200b-3p,0.0,1.86,115.98
hsa-miR-200c-3p,0.0,45.29,0.0
hsa-miR-203a-3p,0.0,290.13,0.0
hsa-miR-205-5p,0.22,1.01,0.25
hsa-miR-206,22.15,12.67,6.13
hsa-miR-208a-3p,1051.67,1.52,0.25
hsa-miR-208b-3p,1464.9,4.9,0.0
hsa-miR-20a-5p,0.22,313.79,0.49
hsa-miR-21-5p,9556.28,5746.02,13506.9
hsa-miR-210-3p,0.44,703.28,813.82
hsa-miR-2110,0.44,2.37,0.25
hsa-miR-2115-5p,0.0,0.34,0.25
hsa-miR-214-5p,0.0,0.0,15.2
hsa-miR-215-5p,0.22,0.0,0.0
hsa-miR-218-5p,0.0,636.36,703.97
hsa-miR-22-3p,1268.69,4514.69,1933.65
hsa-miR-221-3p,1824.09,204.63,2260.02
hsa-miR-222-3p,0.22,2.37,369.76
hsa-miR-223-3p,1086.88,686.04,830.25
hsa-miR-223-5p,0.22,2.87,810.39
hsa-miR-23a-3p,1076.69,294.52,950.89
hsa-miR-23b-3p,3455.52,2113.72,3738.58
hsa-miR-23c,1.11,0.68,2.45
hsa-miR-24-1-5p,0.0,454.38,0.0
hsa-miR-24-3p,7121.64,3353.32,1631.08
hsa-miR-25-3p,1160.85,1499.83,899.89
hsa-miR-26a-5p,17577.23,16186.53,11616.15
hsa-miR-26b-5p,1083.56,2928.86,2956.39
hsa-miR-27a-3p,3056.25,3254.64,3764.82
hsa-miR-27b-3p,30139.93,28355.83,19398.34
hsa-miR-28-3p,1.33,877.83,13.49
hsa-miR-29a-3p,3241.16,35.32,2883.81
hsa-miR-29b-3p,0.22,1.52,0.49
hsa-miR-29c-3p,7.53,0.0,3.68
hsa-miR-29c-5p,0.0,5.91,0.0
hsa-miR-30a-3p,0.0,15.04,920.97
hsa-miR-30a-5p,8720.52,8817.33,5103.12
hsa-miR-30b-3p,0.0,1.52,357.99
hsa-miR-30b-5p,6413.89,3761.57,3537.27
hsa-miR-30c-5p,6496.49,3500.16,2787.2
hsa-miR-30d-3p,0.0,0.0,6.87
hsa-miR-30d-5p,7098.39,10633.31,5931.66
hsa-miR-30e-3p,0.0,391.85,1836.31
hsa-miR-30e-5p,2255.48,2663.57,1601.65
hsa-miR-31-5p,0.0,1.35,789.79
hsa-miR-3158-3p,3.32,13.86,0.49
hsa-miR-3168,0.0,0.34,0.25
hsa-miR-3182,0.66,3.04,0.0
hsa-miR-320a-3p,20.82,107.13,16.43
hsa-miR-320b,1.11,0.34,3.92
hsa-miR-320c,0.0,2.7,0.0
hsa-miR-320d,0.0,1.18,0.0
hsa-miR-328-3p,0.89,759.72,1.47
hsa-miR-339-5p,0.0,0.0,3.92
hsa-miR-340-3p,0.0,0.17,58.85
hsa-miR-340-5p,1221.52,2.87,1.23
hsa-miR-342-3p,900.42,1039.88,0.0
hsa-miR-345-5p,0.0,423.45,202.05
hsa-miR-3605-3p,0.22,1.18,0.25
hsa-miR-3605-5p,0.66,2.53,0.98
hsa-miR-361-3p,0.44,756.17,832.95
hsa-miR-361-5p,0.0,1.18,918.28
hsa-miR-3615,0.44,1.86,0.25
hsa-miR-363-3p,820.7,1.86,0.74
hsa-miR-365a-3p,0.0,1.01,0.0
hsa-miR-365b-3p,320.22,0.0,0.0
hsa-miR-365b-5p,0.22,0.0,0.0
hsa-miR-3665,0.0,0.0,0.98
hsa-miR-370-3p,0.0,1.18,343.04
hsa-miR-374a-3p,579.54,1.52,871.69
hsa-miR-374a-5p,1696.98,4.22,0.98
hsa-miR-374b-5p,937.4,735.38,0.25
hsa-miR-375-3p,0.22,1.01,0.49
hsa-miR-378a-3p,7997.26,13800.08,7507.56
hsa-miR-378a-5p,0.22,0.0,0.0
hsa-miR-378b,0.22,0.0,0.49
hsa-miR-378c,933.42,99.02,315.33
hsa-miR-378d,0.66,2.7,464.66
hsa-miR-378e,16.39,0.51,1.72
hsa-miR-378f,17.49,3.89,2.94
hsa-miR-378h,0.66,0.0,0.0
hsa-miR-378i,10.85,14.87,12.51
hsa-miR-3940-5p,0.0,1.01,0.0
hsa-miR-3960,1.33,0.0,2.7
hsa-miR-409-3p,0.22,1.52,0.25
hsa-miR-421,0.0,0.51,0.0
hsa-miR-422a,0.22,0.34,0.0
hsa-miR-423-3p,0.89,345.39,1255.43
hsa-miR-423-5p,6.42,41.4,38.5
hsa-miR-425-3p,0.0,8.62,0.0
hsa-miR-425-5p,0.22,1.18,0.25
hsa-miR-4286,0.0,4.56,0.0
hsa-miR-432-5p,0.0,2.2,0.25
hsa-miR-4433a-3p,0.0,0.68,0.0
hsa-miR-4433b-3p,0.89,0.84,0.0
hsa-miR-4443,0.0,1.35,0.74
hsa-miR-4444,0.0,0.0,33.35
hsa-miR-4446-3p,0.22,4.06,0.98
hsa-miR-4508,1.99,6.76,0.25
hsa-miR-4515,0.22,0.0,0.0
hsa-miR-4516,0.22,0.51,0.25
hsa-miR-451a,2868.68,0.0,1269.41
hsa-miR-454-3p,0.0,6.76,0.0
hsa-miR-455-5p,1.11,3.55,0.49
hsa-miR-4677-3p,0.44,1.52,0.49
hsa-miR-4725-3p,0.0,0.0,0.49
hsa-miR-4732-5p,0.66,6.08,1.96
hsa-miR-4743-5p,0.0,0.0,0.25
hsa-miR-4763-3p,0.0,0.34,0.0
hsa-miR-4770,0.22,0.0,0.0
hsa-miR-4787-5p,0.0,0.0,1.47
hsa-miR-485-5p,0.22,1.18,0.25
hsa-miR-486-3p,1.77,9.29,2.94
hsa-miR-486-5p,72.41,262.25,329.55
hsa-miR-490-3p,262.86,0.34,0.0
hsa-miR-493-3p,0.0,6.08,5.64
hsa-miR-495-3p,0.89,2.7,0.49
hsa-miR-497-5p,0.0,503.89,0.0
hsa-miR-499a-5p,2261.9,1183.17,5511.63
hsa-miR-500a-3p,0.22,0.0,0.0
hsa-miR-501-3p,429.62,2.7,0.74
hsa-miR-502-3p,1.55,0.0,0.0
hsa-miR-517a-3p,0.0,0.0,3.43
hsa-miR-517b-3p,0.0,0.0,5.64
hsa-miR-517c-3p,0.0,0.0,0.25
hsa-miR-543,0.44,1.35,0.0
hsa-miR-574-3p,0.89,6.93,435.48
hsa-miR-576-3p,0.0,0.34,0.0
hsa-miR-582-3p,0.0,768.16,0.0
hsa-miR-584-5p,0.44,4.73,0.98
hsa-miR-590-3p,1018.23,1.86,0.49
hsa-miR-625-3p,16.83,0.0,0.49
hsa-miR-629-5p,0.0,1.69,0.49
hsa-miR-663b,0.0,0.0,0.98
hsa-miR-664a-5p,0.89,6.93,0.49
hsa-miR-6721-5p,0.0,0.34,0.0
hsa-miR-6765-5p,0.44,0.0,0.0
hsa-miR-6852-5p,0.0,1.18,0.25
hsa-miR-7-5p,864.99,2.2,6.13
hsa-miR-744-5p,0.44,3.55,0.25
hsa-miR-7706,0.0,1.35,0.0
hsa-miR-8075,0.0,0.17,0.0
hsa-miR-92a-3p,2048.86,3204.96,1164.95
hsa-miR-92b-3p,1.11,7.77,0.25
hsa-miR-93-5p,0.0,1152.25,489.67
hsa-miR-940,0.22,0.0,0.0
hsa-miR-941,1.77,4.39,0.74
hsa-miR-98-5p,2.66,6.42,1.72
hsa-miR-9985,3.32,4.73,20.6
hsa-miR-99a-5p,12097.87,11604.58,6329.13
hsa-miR-99b-5p,806.75,3931.05,458.04
hsa-mir-4286-5p,0.0,0.17,0.0
hsa-mir-663a-5p,0.0,0.0,0.49
hsa-mir-7703-3p,0.0,0.34,0.0
