miRNA,SRR10883428,SRR10883429,SRR10883430,SRR10883431,SRR10883432,SRR10883433
hsa-let-7a-2-3p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-let-7a-3p,0.29,0.0,0.5,0.49,1.65,1.37
hsa-let-7a-5p,558.93,59.89,279.31,1011.79,2025.34,2245.22
hsa-let-7b-3p,0.0,0.0,0.37,0.0,0.3,0.0
hsa-let-7b-5p,122.91,7.46,50.44,155.16,297.54,482.83
hsa-let-7c-3p,0.29,0.0,0.12,0.0,0.3,0.0
hsa-let-7c-5p,62.25,4.25,24.97,95.92,202.8,253.24
hsa-let-7d-3p,4.48,0.41,4.35,3.57,10.03,5.31
hsa-let-7d-5p,67.88,4.77,37.03,80.99,157.3,142.9
hsa-let-7e-3p,0.29,0.1,0.0,0.0,0.0,0.0
hsa-let-7e-5p,1.73,0.1,3.73,15.91,35.17,37.35
hsa-let-7f-1-3p,0.29,0.0,0.0,0.16,0.3,0.0
hsa-let-7f-2-3p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,1039.58,142.68,528.18,1554.37,3798.93,3816.05
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.15,0.0
hsa-let-7g-5p,270.08,66.0,251.48,310.81,934.84,852.24
hsa-let-7i-3p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-let-7i-5p,1438.91,127.14,1244.72,1088.89,2075.03,2476.53
hsa-miR-1-3p,3524.85,55.23,48.21,107.61,64.51,230.96
hsa-miR-100-5p,31.63,4.46,19.13,36.36,145.03,285.96
hsa-miR-101-3p,9.1,4.25,8.32,14.28,37.12,52.77
hsa-miR-10393-3p,0.14,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.14,0.0,0.0,0.0,0.15,0.17
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.17
hsa-miR-10399-3p,0.14,0.0,0.99,0.0,1.05,2.4
hsa-miR-103a-3p,46.51,10.88,32.55,43.5,5.09,21.25
hsa-miR-10401-5p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-105-5p,0.58,0.0,0.12,0.0,0.45,0.0
hsa-miR-106a-5p,0.43,0.0,0.0,0.32,0.45,0.51
hsa-miR-106b-3p,9.82,0.52,4.97,11.69,33.23,29.64
hsa-miR-106b-5p,1.44,0.1,0.87,0.97,3.59,4.28
hsa-miR-107,0.72,0.0,0.12,1.3,1.35,0.51
hsa-miR-10a-3p,0.29,0.0,0.12,0.0,0.9,0.17
hsa-miR-10a-5p,16.46,4.14,15.41,52.42,259.98,448.91
hsa-miR-10b-3p,0.0,0.0,0.25,0.0,1.05,1.2
hsa-miR-10b-5p,95.9,14.92,86.6,349.27,1979.69,1695.74
hsa-miR-11401,0.0,0.0,0.0,0.16,0.3,0.17
hsa-miR-1180-3p,0.14,0.0,0.12,0.49,0.6,2.91
hsa-miR-1197,0.14,0.0,0.0,0.0,0.0,0.17
hsa-miR-12136,0.14,0.0,0.25,0.0,0.0,0.17
hsa-miR-122-3p,0.0,0.0,0.12,0.0,0.15,0.34
hsa-miR-122-5p,41.02,0.62,196.31,104.85,3082.31,3916.28
hsa-miR-1226-3p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.25,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-122b-5p,0.29,0.0,0.0,0.16,0.15,1.71
hsa-miR-124-3p,0.0,0.0,0.37,0.0,0.3,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.3,0.17
hsa-miR-1246,30.04,5.6,13.79,15.91,66.45,55.0
hsa-miR-1248,0.0,0.0,0.25,0.0,0.6,0.0
hsa-miR-1249-3p,1.3,0.1,0.87,0.0,0.0,0.0
hsa-miR-1249-5p,0.14,0.0,0.0,0.16,0.0,0.0
hsa-miR-1250-5p,0.0,0.0,0.25,0.0,0.0,0.34
hsa-miR-1255a,0.0,0.1,0.0,0.0,0.0,0.34
hsa-miR-125a-3p,0.29,0.0,1.24,2.92,1.65,1.54
hsa-miR-125a-5p,3.32,4.35,18.14,15.74,52.53,36.67
hsa-miR-125b-1-3p,0.0,0.0,0.5,0.16,0.6,0.69
hsa-miR-125b-5p,2.02,1.04,7.33,7.63,29.19,28.27
hsa-miR-126-3p,570.91,46.84,384.92,1016.17,2693.31,3262.46
hsa-miR-126-5p,1.01,0.31,2.86,1.62,4.94,9.59
hsa-miR-1260b,0.0,0.0,0.12,0.0,0.0,0.34
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.34
hsa-miR-1268a,0.43,0.0,0.25,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.16,0.45,1.03
hsa-miR-127-3p,25.85,1.24,13.92,17.85,79.92,87.73
hsa-miR-127-5p,0.14,0.0,0.25,0.16,0.9,0.86
hsa-miR-1271-5p,0.0,0.1,0.25,0.32,0.15,0.17
hsa-miR-1273h-3p,0.14,0.0,0.0,0.16,0.75,0.17
hsa-miR-1273h-5p,4.62,0.21,1.12,1.95,8.53,8.74
hsa-miR-1275,0.0,0.0,0.0,0.0,0.3,1.03
hsa-miR-1278,0.0,0.0,0.12,0.16,0.0,0.0
hsa-miR-128-3p,65.42,7.25,54.67,181.94,563.06,460.39
hsa-miR-1283,0.0,0.0,0.0,0.97,0.0,0.0
hsa-miR-1285-3p,0.29,0.0,0.0,0.0,0.3,0.0
hsa-miR-1285-5p,48.53,2.07,9.69,27.92,125.87,43.01
hsa-miR-1286,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-1287-5p,0.87,0.1,0.12,0.0,0.0,0.0
