miRNA,SRR18693398,SRR18693399,SRR18693400,SRR18693401,SRR18693402,SRR18693403
hsa-let-7a-3p,5.22,1.84,0.77,0.0,0.0,0.0
hsa-let-7a-5p,41137.22,20942.23,33638.04,10539.65,18668.46,19210.19
hsa-let-7b-3p,0.0,0.0,0.26,0.39,0.0,0.22
hsa-let-7b-5p,38890.56,52859.3,68853.56,55315.45,54856.49,62529.89
hsa-let-7c-5p,815.68,4456.15,1638.49,926.01,1349.55,1455.51
hsa-let-7d-3p,315.67,447.31,1179.18,274.96,523.57,534.09
hsa-let-7d-5p,529.11,276.07,290.16,6.81,161.34,119.95
hsa-let-7e-3p,0.0,0.0,0.0,0.0,0.24,0.0
hsa-let-7e-5p,103.73,161.09,1375.62,409.72,771.65,785.99
hsa-let-7f-5p,41600.65,22225.13,22664.46,5842.11,9931.31,10389.44
hsa-let-7g-5p,5052.65,3091.49,2439.72,775.69,1099.8,1170.69
hsa-let-7i-5p,23258.74,11775.38,10611.08,3739.82,4839.83,4954.72
hsa-miR-1-3p,139.55,189.99,85.48,0.19,274.29,242.51
hsa-miR-100-5p,234.7,185.69,95.78,172.87,347.93,330.62
hsa-miR-101-3p,3687.71,1928.8,1291.18,321.83,495.21,504.87
hsa-miR-10399-3p,21.64,11.68,35.01,20.22,50.76,41.65
hsa-miR-103a-3p,130.6,59.33,15.96,15.95,8.82,0.0
hsa-miR-105-5p,0.37,0.61,0.77,0.0,0.24,0.22
hsa-miR-106a-5p,12.69,4.0,2.32,0.0,0.0,0.0
hsa-miR-106b-3p,380.97,183.23,156.28,24.89,79.12,68.48
hsa-miR-106b-5p,64.18,22.13,13.13,0.0,0.0,0.0
hsa-miR-107,0.0,39.35,0.0,0.0,0.0,0.0
hsa-miR-10a-3p,0.0,0.0,0.0,0.0,0.48,0.0
hsa-miR-10a-5p,1519.79,1291.19,6984.97,2871.37,3409.5,3821.76
hsa-miR-10b-3p,0.0,0.0,1.54,0.0,0.24,0.22
hsa-miR-10b-5p,3101.14,2686.91,14115.15,5015.86,7295.37,7765.2
hsa-miR-11400,0.75,0.92,0.51,0.0,0.0,0.0
hsa-miR-11401,55.97,20.29,11.07,0.0,0.0,0.0
hsa-miR-1180-3p,58.58,53.49,49.69,0.39,0.0,0.22
hsa-miR-122-5p,3394.05,37786.16,39889.5,437303.0,96731.3,14727.41
hsa-miR-124-3p,0.0,0.31,0.0,0.0,0.0,0.0
hsa-miR-1246,10.82,3.07,3.09,26.25,52.43,56.7
hsa-miR-1255a,3.73,20.29,0.51,0.0,0.0,0.0
hsa-miR-1255b-5p,42.16,24.59,27.29,27.61,9.53,17.67
hsa-miR-125a-3p,12.31,7.38,53.04,0.0,17.4,15.92
hsa-miR-125a-5p,88.81,106.98,1488.65,426.25,1096.46,1067.1
hsa-miR-125b-1-3p,0.0,0.0,0.26,0.0,0.24,0.22
hsa-miR-125b-5p,46.64,39.97,90.11,42.78,152.28,85.93
hsa-miR-126-3p,6630.64,3479.15,9491.88,2882.07,3925.2,4240.26
hsa-miR-126-5p,20.9,7.69,5.15,0.97,2.38,2.18
hsa-miR-1262,0.0,6.46,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-1268b,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-127-3p,73.88,79.62,115.6,0.0,116.3,53.0
hsa-miR-127-5p,0.0,0.61,0.51,0.0,0.24,0.0
hsa-miR-1270,5.97,2.46,1.29,0.0,0.0,0.0
hsa-miR-1273h-3p,48.13,22.44,32.44,0.0,33.13,30.31
hsa-miR-1273h-5p,6.72,1.84,1.03,0.0,0.24,0.22
hsa-miR-1275,0.0,0.0,0.0,0.19,0.24,0.22
hsa-miR-128-3p,1133.96,634.84,720.9,349.83,452.55,489.82
hsa-miR-1285-3p,8.58,3.38,2.06,0.19,0.0,0.0
hsa-miR-1285-5p,0.37,0.31,0.26,0.19,44.09,40.35
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-129-5p,2.24,1.84,1.03,0.0,0.0,0.0
hsa-miR-1294,36.57,12.91,8.5,0.19,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,0.26,0.0,0.0,0.0
