miRNA,SRR11994762,SRR11994761,SRR11994760,SRR11994759,SRR11994758,SRR11994757
hsa-let-7a-2-3p,0.0,0.18,0.2,0.0,0.0,0.19
hsa-let-7a-3p,0.0,0.35,0.2,0.0,0.57,0.57
hsa-let-7a-5p,1.4,70.0,79.48,58.83,225.39,618.42
hsa-let-7b-3p,0.0,0.71,0.6,0.2,0.76,0.95
hsa-let-7b-5p,4.37,137.0,125.97,10.98,130.74,156.37
hsa-let-7c-3p,0.0,0.0,0.0,0.0,0.38,0.0
hsa-let-7c-5p,0.35,4.77,6.84,0.39,19.08,19.43
hsa-let-7d-3p,0.0,12.55,11.67,1.37,8.12,28.19
hsa-let-7d-5p,0.35,4.95,4.02,2.75,11.52,45.52
hsa-let-7e-3p,0.0,0.0,0.2,0.39,0.38,0.57
hsa-let-7e-5p,0.17,4.07,3.02,0.0,1.7,13.9
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,0.19,0.76
hsa-let-7f-5p,0.7,33.06,43.67,83.73,287.73,730.79
hsa-let-7g-5p,2.45,48.97,78.68,86.67,134.52,369.68
hsa-let-7i-5p,5.42,76.37,119.33,54.71,741.16,1161.99
hsa-miR-1-3p,0.0,0.35,0.4,0.2,0.19,1.71
hsa-miR-100-5p,12.77,435.76,334.64,18.43,1194.58,2435.03
hsa-miR-101-3p,0.0,1.59,1.61,1.18,4.16,3.43
hsa-miR-10394-3p,0.0,0.18,0.2,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,1.14
hsa-miR-10396b-3p,0.0,0.35,0.0,0.0,0.19,0.95
hsa-miR-10399-3p,0.0,0.0,0.0,0.0,0.19,0.38
hsa-miR-103a-3p,0.17,0.53,3.22,4.51,0.0,81.33
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.19
hsa-miR-10401-3p,0.0,0.53,0.2,0.0,0.0,0.38
hsa-miR-10401-5p,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,0.19,0.0
hsa-miR-106b-3p,0.0,3.54,5.03,0.78,4.72,24.0
