miRNA,SRR14585764,SRR14585765,SRR14585766
hsa-miR-127-3p,0.07,0.22,0.3
hsa-miR-1273h-5p,0.0,0.11,0.0
hsa-miR-1275,0.22,0.0,0.0
hsa-miR-128-3p,30.64,11.48,32.98
hsa-miR-1285-3p,3.18,2.95,3.26
hsa-miR-1285-5p,0.0,0.66,0.0
hsa-miR-1287-3p,0.0,0.0,0.82
hsa-miR-1287-5p,0.0,1.2,0.0
hsa-miR-129-2-3p,1.26,2.19,3.78
hsa-miR-129-5p,6.96,16.84,11.41
hsa-miR-1290,0.07,0.0,0.15
hsa-miR-1292-5p,0.37,0.0,0.0
hsa-miR-1293,2.66,0.44,3.11
hsa-miR-1296-3p,0.15,0.0,0.0
hsa-miR-1298-5p,0.0,0.0,0.89
hsa-miR-1301-3p,0.0,1.75,0.0
hsa-miR-1304-5p,0.0,0.0,0.44
hsa-miR-1307-3p,3.33,2.63,1.48
hsa-miR-1307-5p,6.96,4.05,1.41
hsa-miR-130a-3p,10.73,4.59,4.22
hsa-miR-130b-3p,5.85,6.89,13.41
hsa-miR-130b-5p,0.0,0.0,0.44
hsa-miR-132-3p,83.93,114.85,113.09
hsa-miR-132-5p,1.26,2.63,1.78
hsa-miR-133a-3p,2.07,0.33,1.93
hsa-miR-134-5p,0.22,0.33,0.0
hsa-miR-1343-3p,0.0,0.0,1.04
hsa-miR-135a-2-3p,0.22,0.98,0.82
hsa-miR-135a-3p,0.89,0.0,0.0
hsa-miR-135a-5p,0.0,2.63,0.37
hsa-miR-135b-5p,0.0,0.22,0.82
hsa-miR-136-3p,1.26,0.0,0.0
hsa-miR-136-5p,0.67,1.42,0.0
hsa-miR-137-3p,0.74,0.22,0.0
hsa-miR-137-5p,0.52,0.0,0.0
hsa-miR-138-1-3p,12.14,20.78,30.16
hsa-miR-138-5p,15.62,66.07,36.16
hsa-miR-139-5p,3.63,2.52,2.37
hsa-miR-140-3p,15.1,8.53,8.6
hsa-miR-140-5p,2.29,2.84,0.0
hsa-miR-141-3p,1.18,5.25,3.19
hsa-miR-142-3p,0.22,0.0,0.0
hsa-miR-142-5p,3.85,0.11,0.0
hsa-miR-143-3p,21.83,20.24,21.56
hsa-miR-144-5p,0.15,0.0,0.0
hsa-miR-145-5p,1.33,1.09,2.0
hsa-miR-1468-5p,0.0,0.0,0.89
hsa-miR-146a-5p,38.86,0.77,8.67
hsa-miR-146b-5p,6.22,0.88,4.22
hsa-miR-148a-3p,853.62,434.78,746.32
hsa-miR-148a-5p,0.0,1.97,0.0
hsa-miR-148b-3p,94.37,45.28,95.74
hsa-miR-148b-5p,0.07,0.0,0.0
hsa-miR-149-5p,0.22,1.64,1.04
hsa-miR-150-3p,0.07,0.0,0.0
hsa-miR-150-5p,0.44,0.0,0.0
hsa-miR-151a-3p,24.87,19.91,25.86
hsa-miR-151a-5p,17.47,19.14,22.97
hsa-miR-151b,0.89,3.72,2.0
hsa-miR-152-3p,165.35,117.26,193.42
hsa-miR-153-3p,0.0,0.98,0.0
hsa-miR-154-5p,1.26,0.0,3.71
hsa-miR-155-5p,89.34,32.16,90.11
hsa-miR-15a-5p,60.1,49.88,54.91
hsa-miR-15b-3p,0.07,0.0,0.0
hsa-miR-15b-5p,29.16,25.27,34.53
hsa-miR-16-2-3p,1.92,0.0,4.22
hsa-miR-16-5p,227.52,218.76,235.43
hsa-miR-17-3p,0.0,0.33,1.11
hsa-miR-17-5p,15.69,20.67,23.34
hsa-miR-181a-2-3p,9.18,2.73,12.23
hsa-miR-181a-3p,2.29,1.2,3.63
hsa-miR-181a-5p,115.32,61.14,106.42
hsa-miR-181b-2-3p,0.74,0.0,0.0
hsa-miR-181b-5p,104.51,70.0,128.65
hsa-miR-181c-3p,0.37,0.0,0.0
hsa-miR-181c-5p,0.3,1.31,2.67
hsa-miR-181d-5p,3.18,5.47,0.0
hsa-miR-182-5p,44.56,56.22,48.24
hsa-miR-183-5p,0.0,0.0,2.74
hsa-miR-185-5p,6.07,10.83,10.23
hsa-miR-186-5p,20.58,20.02,23.34
hsa-miR-18a-5p,1.33,0.0,0.0
hsa-miR-1908-5p,0.52,1.53,0.0
hsa-miR-191-3p,0.89,0.0,0.0
hsa-miR-191-5p,36.49,39.7,26.23
hsa-miR-1910-3p,0.96,2.63,2.3
hsa-miR-192-5p,26.87,17.39,8.3
hsa-miR-193a-5p,0.52,0.33,0.0
hsa-miR-193b-3p,4.96,7.77,10.45
hsa-miR-193b-5p,2.89,3.72,8.0
hsa-miR-194-5p,0.0,0.55,0.52
hsa-miR-195-3p,0.81,0.0,0.0
hsa-miR-195-5p,3.11,5.91,3.48
hsa-miR-196a-5p,2.74,1.53,0.82
hsa-miR-196b-5p,0.07,0.0,0.0
hsa-miR-197-3p,2.74,4.27,6.6
hsa-miR-199a-3p,17.62,26.91,12.82
hsa-miR-199a-5p,0.67,1.42,1.11
hsa-miR-199b-3p,11.55,0.0,0.3
hsa-miR-19a-3p,2.15,0.44,0.96
hsa-miR-19b-3p,23.76,14.66,26.53
hsa-miR-200a-3p,15.25,17.06,8.89
hsa-miR-200a-5p,0.0,0.0,0.96
hsa-miR-200b-3p,50.55,79.96,62.62
hsa-miR-200b-5p,0.0,1.75,1.85
hsa-miR-200c-3p,138.7,394.31,381.94
hsa-miR-203a-3p,4.37,28.55,12.3
hsa-miR-203b-3p,0.07,0.11,0.0
hsa-miR-204-3p,0.81,1.31,0.67
hsa-miR-204-5p,0.0,0.55,0.52
hsa-miR-205-3p,4.22,5.14,8.82
hsa-miR-205-5p,592.12,1035.28,1268.99
hsa-miR-20a-5p,23.39,19.47,17.71
hsa-miR-20b-5p,0.07,0.0,0.0
hsa-miR-21-3p,0.0,0.0,0.74
hsa-miR-21-5p,582.72,285.59,728.68
hsa-miR-210-3p,0.52,1.31,2.0
hsa-miR-2110,0.81,1.2,0.74
hsa-miR-2116-3p,0.0,0.44,0.0
hsa-miR-212-3p,1.85,5.14,1.48
hsa-miR-214-3p,0.0,1.75,0.0
hsa-miR-215-5p,0.44,0.0,0.0
hsa-miR-216b-5p,1.63,0.0,1.19
hsa-miR-218-1-3p,0.37,0.0,0.0
hsa-miR-218-5p,1.26,0.66,1.63
hsa-miR-219a-1-3p,0.0,1.2,0.0
hsa-miR-22-3p,63.73,74.16,77.89
hsa-miR-22-5p,0.59,1.2,0.82
hsa-miR-221-3p,456.15,185.51,374.01
hsa-miR-222-3p,253.95,201.37,295.61
hsa-miR-223-3p,1.92,0.22,1.11
hsa-miR-224-5p,4.66,2.84,3.71
hsa-miR-23a-3p,145.0,394.86,303.61
hsa-miR-23a-5p,0.44,1.42,0.74
hsa-miR-23b-3p,21.83,197.32,98.86
hsa-miR-23c,0.07,0.44,0.15
hsa-miR-24-2-5p,1.85,1.42,0.0
hsa-miR-24-3p,279.48,503.48,11.04
hsa-miR-25-3p,29.68,19.8,27.72
hsa-miR-25-5p,0.15,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.44,0.0
hsa-miR-26a-5p,1604.94,1822.49,2298.02
hsa-miR-26b-3p,0.0,0.33,0.0
hsa-miR-26b-5p,978.33,521.85,750.77
hsa-miR-27a-3p,23.31,44.52,33.5
hsa-miR-27a-5p,0.37,1.09,3.85
hsa-miR-27b-3p,20.28,36.53,49.95
hsa-miR-27b-5p,0.67,4.59,0.0
hsa-miR-28-3p,4.44,6.02,2.67
hsa-miR-28-5p,4.07,3.28,7.34
hsa-miR-296-3p,2.59,0.33,3.48
hsa-miR-296-5p,0.0,0.0,0.82
hsa-miR-299-5p,0.0,0.66,1.04
hsa-miR-29a-3p,14.88,18.49,21.71
hsa-miR-29b-1-5p,6.66,4.59,3.93
hsa-miR-29b-2-5p,2.59,5.91,6.52
hsa-miR-29b-3p,0.67,0.0,1.63
hsa-miR-29c-3p,0.52,1.09,0.0
hsa-miR-301a-3p,2.0,1.86,3.11
hsa-miR-302e,0.22,0.98,0.0
hsa-miR-30a-3p,6.29,7.22,7.34
hsa-miR-30a-5p,91.85,52.5,57.88
hsa-miR-30b-3p,0.59,0.98,0.52
hsa-miR-30b-5p,7.77,5.47,7.26
hsa-miR-30c-1-3p,0.07,0.77,1.11
hsa-miR-30c-2-3p,0.89,2.95,0.0
hsa-miR-30c-5p,37.01,64.64,71.36
hsa-miR-30d-5p,84.82,55.56,63.66
hsa-miR-30e-3p,0.0,1.09,1.93
hsa-miR-30e-5p,8.14,5.47,7.56
hsa-miR-31-3p,0.22,0.0,0.0
hsa-miR-31-5p,251.58,156.08,290.35
hsa-miR-3121-3p,0.89,0.0,0.0
hsa-miR-3126-5p,0.0,0.0,0.15
hsa-miR-3168,0.07,0.0,0.07
hsa-miR-3178,1.7,0.55,1.41
hsa-miR-3180,0.0,0.0,0.44
hsa-miR-3180-3p,0.74,0.0,0.37
hsa-miR-3195,0.59,0.0,0.0
hsa-miR-3196,0.07,0.0,0.0
hsa-miR-32-3p,0.81,0.0,1.04
hsa-miR-320a-3p,2966.97,3398.98,4605.46
hsa-miR-320b,134.93,99.64,280.27
hsa-miR-320c,3.33,4.05,11.34
hsa-miR-320d,0.67,43.42,120.72
hsa-miR-320e,0.15,0.11,0.67
hsa-miR-323a-3p,22.28,12.14,29.72
hsa-miR-324-3p,0.0,1.31,1.7
hsa-miR-324-5p,2.59,2.41,2.0
hsa-miR-328-3p,3.03,6.45,7.56
hsa-miR-329-5p,0.96,0.0,0.37
hsa-miR-330-3p,1.85,0.88,0.3
hsa-miR-331-5p,1.11,0.0,1.63
hsa-miR-335-3p,5.33,5.47,0.15
hsa-miR-335-5p,241.07,318.08,344.44
hsa-miR-337-3p,0.15,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.89
hsa-miR-338-5p,2.59,0.0,0.96
hsa-miR-339-3p,1.92,1.31,1.11
hsa-miR-339-5p,0.81,3.5,0.74
hsa-miR-340-3p,0.07,0.0,0.22
hsa-miR-340-5p,0.74,0.33,0.0
hsa-miR-342-3p,4.37,6.56,2.52
hsa-miR-342-5p,0.37,0.0,1.26
hsa-miR-345-5p,1.85,1.31,1.85
hsa-miR-34a-5p,36.05,16.84,22.01
hsa-miR-34b-3p,0.0,0.98,0.0
hsa-miR-34c-3p,0.3,1.53,1.33
hsa-miR-3605-3p,0.0,1.31,0.0
hsa-miR-3605-5p,8.22,4.81,5.71
hsa-miR-361-3p,3.48,1.64,2.89
hsa-miR-361-5p,3.11,8.31,7.56
hsa-miR-3613-5p,0.07,0.11,0.0
hsa-miR-3615,2.44,0.88,4.22
hsa-miR-3619-5p,0.0,0.0,0.52
hsa-miR-362-3p,0.0,0.77,0.67
hsa-miR-362-5p,1.78,0.0,0.0
hsa-miR-3648,0.3,0.44,2.07
hsa-miR-3659,0.0,0.88,0.0
hsa-miR-365a-5p,0.07,0.66,0.0
hsa-miR-365b-3p,0.3,0.22,0.0
hsa-miR-3665,4.29,8.53,7.34
hsa-miR-3679-5p,0.59,1.97,2.59
hsa-miR-3682-3p,0.74,0.0,0.0
hsa-miR-369-3p,2.15,3.83,5.85
hsa-miR-3691-5p,0.67,0.0,0.0
hsa-miR-370-3p,0.0,1.31,0.22
hsa-miR-375-3p,54.62,69.67,78.85
hsa-miR-376b-3p,1.78,1.42,1.33
hsa-miR-376c-3p,0.0,0.0,1.41
hsa-miR-377-5p,0.74,0.98,0.37
hsa-miR-378a-3p,244.03,182.77,173.41
hsa-miR-378a-5p,0.0,0.44,0.0
hsa-miR-378c,0.44,1.86,0.0
hsa-miR-378i,0.15,0.0,0.0
hsa-miR-379-3p,0.44,0.0,0.96
hsa-miR-379-5p,2.96,1.31,0.22
hsa-miR-382-3p,0.81,0.0,0.0
hsa-miR-382-5p,9.62,6.67,9.56
hsa-miR-3909,0.0,0.0,0.89
hsa-miR-3916,0.3,0.77,0.74
hsa-miR-3928-3p,0.0,0.33,0.0
hsa-miR-3929,1.33,2.63,2.07
hsa-miR-3960,2.29,1.31,3.63
hsa-miR-409-3p,11.69,12.91,20.16
hsa-miR-411-3p,0.81,0.77,1.04
hsa-miR-411-5p,2.0,5.25,3.85
hsa-miR-412-5p,0.3,0.44,0.0
hsa-miR-421,0.3,3.06,2.74
hsa-miR-423-3p,192.14,38.94,42.02
hsa-miR-423-5p,107.69,47.03,119.53
hsa-miR-424-3p,11.55,7.88,17.04
hsa-miR-424-5p,10.66,18.05,15.56
hsa-miR-425-3p,2.15,3.83,1.56
hsa-miR-425-5p,0.59,3.28,2.96
hsa-miR-4286,0.0,0.0,0.52
hsa-miR-429,0.0,6.13,6.6
hsa-miR-431-5p,1.33,0.0,0.96
hsa-miR-432-5p,19.91,10.06,23.2
hsa-miR-433-3p,0.89,2.08,0.22
hsa-miR-4426,0.81,0.0,0.0
hsa-miR-4429,0.0,0.0,0.07
hsa-miR-4436b-3p,0.89,0.0,0.0
hsa-miR-4463,0.0,0.0,0.59
hsa-miR-4480,0.0,0.0,2.52
hsa-miR-4485-3p,1.55,9.95,6.37
hsa-miR-4485-5p,0.67,0.0,0.89
hsa-miR-4488,0.3,0.0,1.04
hsa-miR-4492,13.99,22.31,21.71
hsa-miR-4497,1.04,1.97,1.7
hsa-miR-4508,0.96,2.41,1.56
hsa-miR-450b-5p,0.22,0.0,0.0
hsa-miR-4516,42.71,37.74,69.07
hsa-miR-451a,0.67,0.0,1.48
hsa-miR-452-3p,0.0,0.0,1.56
hsa-miR-4520-3p,0.0,0.0,0.74
hsa-miR-454-3p,5.33,4.81,4.74
hsa-miR-455-3p,1.41,2.41,4.82
hsa-miR-455-5p,6.37,7.33,11.12
hsa-miR-4665-5p,0.0,0.0,0.96
hsa-miR-4667-3p,0.74,0.0,0.0
hsa-miR-4667-5p,0.0,0.77,0.0
hsa-miR-4687-3p,0.0,0.22,0.82
hsa-miR-4706,0.0,0.0,0.44
hsa-miR-4714-3p,0.0,0.0,0.37
hsa-miR-4738-3p,0.0,0.11,0.59
hsa-miR-4749-5p,0.0,0.77,0.0
hsa-miR-4760-5p,0.0,0.0,1.11
hsa-miR-4775,0.0,0.0,0.67
hsa-miR-4800-5p,0.3,0.98,0.0
hsa-miR-483-5p,3.48,7.33,21.05
hsa-miR-484,1.85,2.08,1.78
hsa-miR-485-3p,0.0,0.0,1.56
hsa-miR-485-5p,1.04,0.0,0.0
hsa-miR-486-3p,0.07,0.0,0.0
hsa-miR-486-5p,1.26,0.0,4.08
hsa-miR-487b-3p,2.44,1.53,5.19
hsa-miR-489-3p,0.89,0.0,0.0
hsa-miR-490-5p,0.37,0.0,0.0
hsa-miR-493-3p,2.29,0.0,0.67
hsa-miR-493-5p,13.47,5.8,18.16
hsa-miR-494-3p,0.0,1.64,1.63
hsa-miR-496,0.0,0.98,0.0
hsa-miR-497-5p,0.0,0.0,1.33
hsa-miR-500a-5p,0.0,0.22,0.0
hsa-miR-501-5p,0.0,0.55,0.0
hsa-miR-503-5p,1.33,4.27,8.45
hsa-miR-504-5p,0.0,1.09,0.0
hsa-miR-505-3p,0.15,1.42,2.96
hsa-miR-505-5p,0.59,0.0,0.0
hsa-miR-5088-5p,0.0,0.98,0.0
hsa-miR-5187-5p,0.0,0.0,0.59
hsa-miR-532-5p,6.96,3.39,4.52
hsa-miR-539-5p,0.0,0.0,1.26
hsa-miR-542-5p,0.07,0.0,0.0
hsa-miR-543,1.7,2.3,1.19
hsa-miR-544a,0.0,0.55,0.0
hsa-miR-548j-5p,0.0,0.66,0.0
hsa-miR-548o-3p,0.0,0.98,0.0
hsa-miR-548q,0.44,0.0,0.0
hsa-miR-548t-5p,0.0,0.0,1.7
hsa-miR-549a-3p,0.0,0.11,0.0
hsa-miR-550a-5p,0.0,0.0,0.74
hsa-miR-5699-5p,0.74,0.0,0.0
hsa-miR-574-3p,24.5,27.67,26.83
hsa-miR-574-5p,176.53,110.15,261.22
hsa-miR-576-3p,5.7,4.38,5.34
hsa-miR-576-5p,0.0,0.66,0.0
hsa-miR-582-5p,1.26,0.0,0.0
hsa-miR-584-5p,0.52,2.3,0.44
hsa-miR-585-5p,0.0,0.88,1.19
hsa-miR-589-5p,7.85,5.25,10.75
hsa-miR-590-3p,0.96,0.0,0.07
hsa-miR-6124,0.07,0.0,0.0
hsa-miR-616-3p,0.0,0.33,0.0
hsa-miR-625-5p,1.04,0.0,0.0
hsa-miR-627-3p,0.0,0.0,1.19
hsa-miR-628-3p,0.0,0.0,1.93
hsa-miR-628-5p,0.52,0.44,0.0
hsa-miR-629-5p,3.03,3.83,9.71
hsa-miR-641,0.0,0.66,0.0
hsa-miR-6509-5p,0.0,0.0,1.48
hsa-miR-651-5p,1.26,0.0,0.0
hsa-miR-6515-5p,1.11,1.97,0.22
hsa-miR-652-3p,0.67,0.0,1.19
hsa-miR-6529-5p,2.74,2.84,3.93
hsa-miR-654-3p,4.07,0.22,0.96
hsa-miR-660-5p,1.63,1.42,1.7
hsa-miR-663a,0.0,0.0,1.04
hsa-miR-664a-5p,4.59,7.22,10.75
hsa-miR-665,3.18,3.94,2.59
hsa-miR-668-3p,0.0,1.2,0.0
hsa-miR-671-3p,1.04,0.22,3.78
hsa-miR-671-5p,2.44,8.42,11.19
hsa-miR-6734-3p,0.0,0.44,0.0
hsa-miR-6734-5p,0.59,0.0,0.0
hsa-miR-6757-5p,0.0,0.66,0.3
hsa-miR-6767-5p,0.81,0.0,0.0
hsa-miR-6793-5p,0.0,0.0,0.82
hsa-miR-6803-5p,0.0,0.55,0.0
hsa-miR-6818-3p,0.0,0.0,0.74
hsa-miR-6818-5p,0.0,0.98,0.0
hsa-miR-6834-5p,0.0,0.11,0.0
hsa-miR-6851-5p,1.11,1.09,2.07
hsa-miR-6867-5p,0.0,0.77,0.0
hsa-miR-6878-5p,0.0,1.09,0.0
hsa-miR-6881-3p,0.37,0.0,0.0
hsa-miR-6881-5p,0.0,1.2,0.89
hsa-miR-6886-5p,0.59,0.0,0.0
hsa-miR-7-5p,374.96,412.47,411.66
hsa-miR-708-3p,0.0,1.09,0.0
hsa-miR-708-5p,3.33,15.09,6.15
hsa-miR-7110-3p,0.0,0.11,0.0
hsa-miR-744-3p,1.78,2.52,0.15
hsa-miR-744-5p,4.37,3.06,5.11
hsa-miR-758-3p,0.0,0.66,0.96
hsa-miR-760,2.15,2.63,0.07
hsa-miR-765,0.15,0.0,0.0
hsa-miR-766-5p,0.0,1.42,0.0
hsa-miR-769-5p,1.18,1.97,0.0
hsa-miR-7704,0.0,0.22,0.0
hsa-miR-8057,0.0,0.44,0.0
hsa-miR-873-5p,1.26,0.55,0.0
hsa-miR-877-5p,0.0,0.0,0.67
hsa-miR-885-3p,0.52,0.0,0.0
hsa-miR-885-5p,0.67,0.0,0.0
hsa-miR-892c-3p,0.0,0.0,0.22
hsa-miR-9-5p,0.96,1.42,0.0
hsa-miR-92a-1-5p,0.44,0.0,0.82
hsa-miR-92a-3p,95.18,53.81,111.75
hsa-miR-92b-3p,10.73,5.03,12.3
hsa-miR-92b-5p,0.44,0.44,0.15
hsa-miR-93-3p,1.48,1.64,0.0
hsa-miR-93-5p,41.23,17.28,26.83
hsa-miR-940,0.37,0.0,0.0
hsa-miR-941,0.44,1.09,2.96
hsa-miR-942-5p,0.0,0.0,0.59
hsa-miR-944,0.74,0.0,3.63
hsa-miR-95-3p,2.0,3.5,4.15
hsa-miR-96-5p,0.52,0.55,0.0
hsa-miR-98-5p,100.44,80.07,87.0
hsa-miR-99a-3p,0.0,0.77,3.11
hsa-miR-99a-5p,2.0,1.09,2.22
hsa-miR-99b-3p,3.4,1.31,4.3
hsa-miR-99b-5p,47.37,61.03,78.92
hsa-mir-12121-5p,0.0,0.11,0.3
hsa-mir-12136-5p,65.65,62.35,25.42
hsa-mir-1273c-5p,0.0,0.98,0.0
hsa-mir-1293-5p,0.0,0.0,0.67
hsa-mir-1303-3p,0.0,0.66,0.3
hsa-mir-153-1-3p,0.74,0.0,0.89
hsa-mir-3648-1-5p,0.0,0.0,0.89
hsa-mir-3648-2-5p,0.0,0.55,0.0
hsa-mir-451a-5p,0.07,0.0,0.0
hsa-mir-4683-3p,0.44,0.0,0.0
hsa-mir-558-3p,0.0,0.11,0.22
hsa-mir-636-3p,0.0,0.0,0.07
hsa-mir-663a-5p,0.0,0.11,0.0
hsa-mir-8086-5p,0.59,0.0,0.0
hsa-mir-8485-3p,0.0,0.44,0.07
