miRNA,SRR17832104,SRR17832105,SRR17832106,SRR17832107,SRR17832108,SRR17832109
hsa-let-7a-2-3p,0.0,0.0,0.0,0.34,0.16,0.16
hsa-let-7a-3p,101.18,28.14,13.94,14.52,29.87,24.1
hsa-let-7a-5p,40288.27,55436.55,52936.0,25911.63,40704.6,53260.32
hsa-let-7b-3p,30.38,10.79,9.49,6.31,10.53,13.49
hsa-let-7b-5p,26541.04,29459.57,36302.17,14210.53,20846.79,23322.94
hsa-let-7c-3p,47.46,24.25,7.06,8.55,15.72,6.75
hsa-let-7c-5p,16367.99,21976.88,12341.66,7727.23,14064.59,7072.39
hsa-let-7d-3p,126.63,48.84,65.48,17.78,38.6,40.8
hsa-let-7d-5p,150.85,251.69,263.28,169.93,253.43,407.61
hsa-let-7e-3p,7.04,5.4,4.15,2.04,2.91,1.81
hsa-let-7e-5p,1514.1,1314.86,1274.11,662.41,851.49,1233.29
hsa-let-7f-1-3p,3.61,1.37,0.77,0.54,0.55,1.32
hsa-let-7f-2-3p,2.55,0.61,0.18,0.54,0.47,0.58
hsa-let-7f-5p,17713.19,14217.43,13190.87,10017.48,12625.1,14473.34
hsa-let-7g-3p,0.88,1.5,0.89,0.54,0.31,1.07
hsa-let-7g-5p,1570.73,1313.7,1256.91,1222.08,1901.86,2866.12
hsa-let-7i-3p,4.14,2.6,2.43,2.51,3.69,5.35
hsa-let-7i-5p,1169.17,1219.03,1351.98,957.89,1256.8,1448.82
hsa-miR-1-3p,0.44,0.41,0.0,0.0,0.16,0.08
hsa-miR-100-3p,0.53,0.2,0.65,1.43,1.02,1.15
hsa-miR-100-5p,5.72,71.65,48.63,114.69,103.61,69.02
hsa-miR-101-2-5p,0.44,0.82,0.71,0.27,0.16,0.41
hsa-miR-101-3p,5957.79,1922.33,1261.41,2258.42,2896.1,2182.52
hsa-miR-101-5p,2.91,2.53,2.79,2.31,4.72,3.87
hsa-miR-10393-3p,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-10393-5p,0.35,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.18,0.61,0.12,0.0,0.47,0.0
hsa-miR-10394-5p,0.0,0.07,0.24,0.07,0.08,0.08
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.16,0.16
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-10397-3p,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-10398-3p,0.26,0.07,0.0,0.0,0.0,0.08
hsa-miR-10399-3p,0.79,2.6,1.6,0.34,1.26,0.9
hsa-miR-10399-5p,0.79,0.27,0.18,0.07,0.39,0.41
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-103a-2-5p,0.0,0.2,0.12,0.0,0.16,0.0
hsa-miR-103a-3p,1489.1,2385.2,809.82,1527.87,3048.6,1414.02
hsa-miR-10401-3p,0.18,1.09,0.36,0.61,0.79,0.49
hsa-miR-10401-5p,0.0,0.0,0.06,0.2,0.16,0.0
hsa-miR-10527-5p,0.53,1.02,0.3,0.07,0.24,0.41
hsa-miR-106a-3p,28.0,17.49,16.07,25.58,37.73,37.35
hsa-miR-106a-5p,6.43,22.54,17.44,7.6,7.94,14.4
hsa-miR-106b-3p,32.14,61.4,55.4,67.52,80.5,46.56
hsa-miR-106b-5p,13.74,14.0,10.14,11.54,16.74,22.54
hsa-miR-107,63.84,29.71,23.61,33.25,215.07,34.96
hsa-miR-10a-3p,8.1,20.49,3.74,1.76,2.28,5.1
hsa-miR-10a-5p,70.36,441.02,93.59,33.52,71.38,115.99
hsa-miR-10b-3p,87.97,66.05,12.34,32.17,35.61,65.15
hsa-miR-10b-5p,1177.45,4399.46,549.51,1171.18,1834.73,2419.76
hsa-miR-11181-3p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1179,0.35,0.82,0.3,0.95,0.86,0.9
hsa-miR-1180-3p,2.29,9.08,11.86,3.94,8.1,10.2
hsa-miR-1180-5p,0.0,0.07,0.18,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-1185-2-3p,0.0,0.27,0.24,0.0,0.0,0.41
hsa-miR-1185-5p,0.0,0.07,0.0,0.0,0.0,0.16
hsa-miR-1197,0.0,0.0,0.0,0.0,0.0,0.16
hsa-miR-1202,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-12114,0.26,0.0,0.0,0.07,0.0,0.0
hsa-miR-12115,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-12132,0.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-12133,0.0,0.0,0.18,0.0,0.0,0.0
hsa-miR-12136,0.35,1.02,0.24,0.2,2.28,4.77
hsa-miR-122-5p,5.11,4.71,1.01,1.02,0.94,7.73
hsa-miR-1224-3p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1224-5p,0.26,0.41,0.0,0.07,0.08,0.0
hsa-miR-1225-3p,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-1226-3p,2.47,1.57,2.19,2.17,1.18,2.22
hsa-miR-1226-5p,0.18,0.0,0.24,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.18,0.0,0.0,0.0,0.08,0.08
hsa-miR-1229-5p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1231,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.3,0.07,0.08,0.25
hsa-miR-1236-5p,0.0,0.07,0.0,0.0,0.0,0.08
hsa-miR-1237-5p,0.0,0.0,0.3,0.07,0.16,0.08
hsa-miR-1238-3p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-1243,0.0,0.07,0.06,0.07,0.0,0.0
hsa-miR-1244,0.0,0.07,0.0,0.07,0.16,0.41
hsa-miR-1246,0.0,0.34,0.24,0.07,0.47,0.08
hsa-miR-1247-5p,0.0,0.07,0.0,0.14,0.0,0.0
hsa-miR-1249-3p,0.0,0.14,0.18,0.0,0.39,0.16
hsa-miR-1249-5p,0.18,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.44,0.0,0.12,0.75,0.63,0.33
hsa-miR-1251-3p,0.26,0.07,0.06,0.07,0.24,0.08
hsa-miR-1251-5p,1.67,6.69,2.14,4.75,7.0,6.09
hsa-miR-1252-5p,0.7,0.07,0.0,0.14,0.79,0.0
hsa-miR-1255a,3.35,1.98,1.96,0.0,1.81,1.65
hsa-miR-1255b-5p,1.67,0.82,0.53,0.2,0.47,0.33
hsa-miR-1256,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-125a-3p,25.89,9.7,12.93,6.04,7.94,7.24
hsa-miR-125a-5p,7286.71,4380.75,4503.85,1963.48,3838.93,3421.23
hsa-miR-125b-1-3p,0.0,0.68,1.48,1.02,1.34,0.82
hsa-miR-125b-2-3p,4.67,13.93,5.81,10.86,24.37,4.94
hsa-miR-125b-5p,22561.6,14105.89,6969.62,6410.08,15722.13,6475.0
hsa-miR-126-3p,1093.27,206.41,484.51,316.11,348.39,401.03
hsa-miR-126-5p,99.6,21.04,26.1,46.89,74.76,50.59
hsa-miR-1260a,0.09,0.27,0.0,0.07,0.08,0.08
hsa-miR-1260b,18.58,14.96,8.66,6.38,14.39,11.02
hsa-miR-1262,4.4,1.64,4.39,0.75,0.71,2.14
hsa-miR-1264,0.0,0.0,0.0,0.0,0.24,0.0
hsa-miR-1266-3p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.88,0.0,0.71,0.34,0.63,0.33
hsa-miR-1267,0.09,0.0,0.0,0.07,0.0,0.16
hsa-miR-1268a,0.44,5.19,0.42,9.5,0.16,5.18
hsa-miR-1268b,16.38,0.27,9.49,0.81,11.79,0.41
hsa-miR-1269a,9.51,0.68,0.0,0.0,0.16,0.0
hsa-miR-127-3p,0.09,0.2,0.0,0.0,0.0,0.0
hsa-miR-127-5p,0.18,0.14,0.0,0.0,0.0,0.0
hsa-miR-1270,22.81,7.38,1.13,0.95,2.28,1.81
hsa-miR-1271-5p,0.62,1.09,0.65,0.68,1.49,0.58
hsa-miR-1273c,0.18,0.14,0.24,0.2,0.08,0.25
hsa-miR-1273h-3p,0.0,0.0,0.0,0.0,0.08,0.0
hsa-miR-1273h-5p,0.0,0.2,0.0,0.2,0.31,0.0
hsa-miR-1275,21.93,26.3,23.78,6.51,8.1,7.57
hsa-miR-1276,0.44,0.07,0.18,0.14,0.0,0.08
hsa-miR-1277-3p,4.84,1.71,2.02,2.44,4.72,11.52
hsa-miR-1277-5p,0.09,0.0,0.06,0.0,0.0,0.0
hsa-miR-1278,0.7,0.34,0.24,0.2,0.39,0.41
hsa-miR-128-1-5p,1.14,0.55,0.83,0.68,0.63,0.41
hsa-miR-128-3p,315.7,114.2,117.61,107.36,187.64,179.25
hsa-miR-1283,0.44,0.0,0.06,0.0,0.16,0.58
hsa-miR-1284,0.35,1.02,0.36,0.41,0.71,0.9
hsa-miR-1285-3p,0.18,0.61,0.24,0.41,0.47,1.56
hsa-miR-1285-5p,0.26,9.29,4.33,1.02,1.41,1.73
hsa-miR-1286,0.0,0.0,0.24,0.07,0.0,0.25
hsa-miR-1287-3p,0.0,0.07,0.0,0.0,0.08,0.0
hsa-miR-1287-5p,7.84,6.83,7.12,8.21,11.79,6.25
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.39,0.0
hsa-miR-1289,0.18,0.0,0.0,0.0,0.16,0.08
hsa-miR-129-1-3p,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.47,0.14,0.0,0.25
hsa-miR-129-5p,0.09,0.55,0.59,0.61,0.16,0.58
hsa-miR-1290,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-1291,0.18,0.0,0.0,0.0,0.16,0.08
hsa-miR-1292-5p,0.35,0.61,0.95,0.34,0.47,0.58
hsa-miR-1294,0.79,0.07,0.3,0.2,0.24,0.25
hsa-miR-1296-3p,0.09,0.27,0.06,0.14,0.39,0.49
hsa-miR-1296-5p,15.5,39.61,36.83,18.53,35.45,21.96
hsa-miR-1297,0.09,12.77,7.83,0.0,12.73,0.0
hsa-miR-1298-5p,0.26,0.0,0.47,0.27,4.09,0.16
hsa-miR-1299,2.64,0.2,24.44,4.41,7.78,3.87
hsa-miR-1301-3p,2.2,3.42,4.09,1.83,3.46,3.95
hsa-miR-1301-5p,0.0,0.07,0.0,0.0,0.0,0.0
hsa-miR-1302,0.35,0.0,0.0,0.0,0.0,0.16
hsa-miR-1303,1.23,1.09,1.72,1.43,2.12,0.99
hsa-miR-1304-3p,0.0,0.2,0.06,0.0,0.0,0.0
hsa-miR-1304-5p,0.0,0.0,0.12,0.0,0.0,0.0
hsa-miR-1305,0.0,0.0,0.06,0.0,0.0,0.0
hsa-miR-1306-3p,0.09,0.41,0.42,0.07,0.16,0.41
hsa-miR-1306-5p,7.4,5.12,7.12,4.0,6.29,5.1
hsa-miR-1307-3p,31.09,114.2,91.52,79.87,85.21,62.27
hsa-miR-1307-5p,24.66,47.81,30.72,62.37,101.09,72.23
hsa-miR-130a-3p,26.24,6.49,8.9,5.56,5.35,25.01
hsa-miR-130a-5p,0.26,0.0,0.18,0.07,0.08,0.25
hsa-miR-130b-3p,19.81,11.27,7.53,4.21,11.63,10.69
hsa-miR-130b-5p,4.4,9.77,11.27,2.99,9.04,7.49
hsa-miR-132-3p,5.99,29.64,18.92,27.69,68.47,67.04
hsa-miR-132-5p,0.53,3.69,2.19,3.33,7.78,6.58
hsa-miR-1323,0.0,0.14,0.18,0.14,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,0.07,0.24,0.16
hsa-miR-134-5p,2.91,1.98,1.54,2.17,1.73,1.65
hsa-miR-1343-3p,0.18,1.3,0.89,0.41,1.81,1.07
hsa-miR-1343-5p,0.0,0.07,0.0,0.0,0.08,0.0
hsa-miR-135a-2-3p,63.23,29.37,34.28,21.24,22.32,24.27
hsa-miR-135a-5p,376.19,900.34,502.48,665.26,1140.69,1046.63
hsa-miR-135b-3p,0.0,0.0,0.0,0.07,0.0,0.08
hsa-miR-135b-5p,0.18,6.28,3.5,0.2,1.02,18.92
hsa-miR-136-3p,0.7,0.75,0.06,0.41,0.08,0.49
hsa-miR-136-5p,0.09,0.96,0.83,0.68,0.16,0.58
hsa-miR-137-3p,0.0,0.0,0.0,0.14,0.0,0.08
hsa-miR-138-1-3p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-139-3p,0.0,0.14,0.0,0.0,0.0,0.0
hsa-miR-139-5p,0.0,0.0,0.06,0.0,0.0,0.25
hsa-miR-140-3p,656.14,165.49,175.08,195.85,253.83,153.17
hsa-miR-140-5p,76.08,38.93,46.8,31.76,40.48,59.31
hsa-miR-141-3p,21010.6,15582.69,13373.37,13476.8,22846.75,22417.23
hsa-miR-141-5p,384.56,245.4,212.03,259.58,319.39,259.29
hsa-miR-142-3p,0.7,1.71,5.34,1.9,2.2,26.65
hsa-miR-142-5p,5.81,0.2,0.89,0.2,0.55,7.32
hsa-miR-143-3p,2.99,0.61,0.18,0.2,0.39,0.9
hsa-miR-143-5p,0.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,0.0,0.0,0.08
hsa-miR-144-5p,0.0,0.14,0.0,0.07,0.08,0.16
hsa-miR-145-5p,0.7,0.0,0.0,0.0,0.0,0.08
hsa-miR-1468-3p,0.79,0.0,0.0,0.0,0.0,0.08
hsa-miR-1468-5p,44.29,8.61,18.62,7.94,13.6,12.92
hsa-miR-146a-3p,0.0,0.07,0.0,0.0,0.0,0.16
hsa-miR-146a-5p,17.79,209.89,34.7,2.92,2.59,61.86
