miRNA,SRR7138585,SRR7138586
hsa-miR-127-5p,0.0,0.2
hsa-miR-1273h-5p,0.3,0.59
hsa-miR-1275,1.52,0.79
hsa-miR-1276,0.91,0.79
hsa-miR-1278,0.76,1.98
hsa-miR-128-1-5p,0.46,0.0
hsa-miR-128-3p,1128.9,1744.99
hsa-miR-1284,0.61,0.2
hsa-miR-1285-3p,1.52,4.76
hsa-miR-1285-5p,1.06,1.39
hsa-miR-1286,0.15,0.0
hsa-miR-1287-5p,1.82,2.58
hsa-miR-1288-3p,0.0,0.4
hsa-miR-1289,0.0,0.4
hsa-miR-129-5p,0.46,0.2
hsa-miR-1290,0.3,0.99
hsa-miR-1291,6.99,9.51
hsa-miR-1292-5p,2.28,4.16
hsa-miR-1293,0.76,0.4
hsa-miR-1294,0.0,0.2
hsa-miR-1296-3p,0.0,0.4
hsa-miR-1296-5p,1.06,1.59
hsa-miR-1299,3.19,3.96
hsa-miR-1301-3p,5.47,9.12
hsa-miR-1303,8.05,13.28
hsa-miR-1304-3p,3.19,6.34
hsa-miR-1304-5p,4.71,3.17
hsa-miR-1306-3p,1.52,4.36
hsa-miR-1306-5p,0.76,0.79
hsa-miR-1307-3p,160.01,145.5
hsa-miR-1307-5p,78.26,119.33
hsa-miR-130a-3p,6.53,10.11
hsa-miR-130b-3p,5.01,12.49
hsa-miR-130b-5p,8.81,8.33
hsa-miR-132-3p,5.01,5.15
hsa-miR-132-5p,5.62,3.37
hsa-miR-133a-3p,0.76,1.59
hsa-miR-134-5p,0.46,0.2
hsa-miR-1343-3p,3.04,2.97
hsa-miR-1343-5p,0.0,0.2
hsa-miR-135a-5p,0.15,0.59
hsa-miR-135b-3p,0.15,0.0
hsa-miR-135b-5p,0.3,0.79
hsa-miR-136-3p,0.3,1.19
hsa-miR-136-5p,0.15,0.2
hsa-miR-138-5p,0.0,0.2
hsa-miR-139-3p,1.52,4.96
hsa-miR-139-5p,23.55,29.54
hsa-miR-140-3p,33.89,34.09
hsa-miR-140-5p,3.8,1.98
hsa-miR-141-3p,1.52,1.19
hsa-miR-142-3p,0.91,1.19
hsa-miR-142-5p,4.25,3.96
hsa-miR-143-3p,52.43,54.31
hsa-miR-143-5p,0.15,0.4
hsa-miR-144-3p,0.61,0.2
hsa-miR-145-3p,0.15,0.4
hsa-miR-145-5p,0.76,1.19
hsa-miR-1468-5p,0.15,0.99
hsa-miR-146a-5p,11.09,9.51
hsa-miR-146b-5p,18.69,15.07
hsa-miR-147b-3p,1.82,1.78
hsa-miR-148a-3p,587.47,809.36
hsa-miR-148a-5p,2.13,0.79
hsa-miR-148b-3p,90.11,115.37
hsa-miR-148b-5p,1.37,1.39
hsa-miR-149-5p,12.16,10.31
hsa-miR-150-5p,0.3,1.98
hsa-miR-151a-3p,879.08,1455.38
hsa-miR-151a-5p,1.98,0.79
hsa-miR-151b,0.61,0.0
hsa-miR-152-3p,4.1,7.33
hsa-miR-152-5p,0.3,0.0
hsa-miR-155-5p,0.3,0.59
hsa-miR-15a-5p,0.91,2.58
hsa-miR-15b-3p,11.09,17.44
hsa-miR-15b-5p,2.13,6.94
hsa-miR-16-2-3p,30.09,38.06
hsa-miR-16-5p,14.13,22.8
hsa-miR-17-3p,0.15,0.0
hsa-miR-17-5p,32.82,28.94
hsa-miR-181a-2-3p,4.1,6.94
hsa-miR-181a-3p,0.46,1.59
hsa-miR-181a-5p,262.58,488.83
hsa-miR-181b-5p,272.61,538.38
hsa-miR-181c-3p,0.15,0.0
hsa-miR-181c-5p,0.76,1.19
hsa-miR-181d-5p,15.35,31.32
hsa-miR-182-3p,0.15,0.4
hsa-miR-182-5p,42.09,44.2
hsa-miR-183-3p,0.15,0.0
hsa-miR-183-5p,91.78,90.79
hsa-miR-184,0.3,0.0
hsa-miR-1843,14.44,18.24
hsa-miR-185-3p,1.06,0.79
hsa-miR-185-5p,16.11,30.13
hsa-miR-186-5p,88.29,142.92
hsa-miR-188-5p,0.3,0.0
hsa-miR-18a-3p,15.2,19.82
hsa-miR-18a-5p,1.98,2.38
hsa-miR-18b-5p,0.0,0.2
hsa-miR-1908-3p,1.98,1.19
hsa-miR-1908-5p,10.18,19.62
hsa-miR-1909-3p,0.15,0.2
hsa-miR-1909-5p,0.15,0.0
hsa-miR-190b-5p,0.46,0.0
hsa-miR-191-3p,3.19,2.97
hsa-miR-191-5p,254.23,218.84
hsa-miR-1910-3p,0.46,0.59
hsa-miR-1910-5p,2.28,3.77
hsa-miR-1914-3p,0.46,0.0
hsa-miR-1915-3p,0.91,0.0
hsa-miR-1915-5p,0.15,0.0
hsa-miR-192-5p,65.19,60.66
hsa-miR-193a-3p,0.3,0.2
hsa-miR-193a-5p,6.38,12.09
hsa-miR-193b-3p,18.08,23.39
hsa-miR-193b-5p,9.42,12.88
hsa-miR-194-5p,20.67,29.93
hsa-miR-195-3p,0.46,0.79
hsa-miR-195-5p,0.61,0.79
hsa-miR-196a-3p,0.15,0.2
hsa-miR-196a-5p,77.8,148.87
hsa-miR-196b-5p,6.23,13.48
hsa-miR-197-3p,14.89,21.01
hsa-miR-197-5p,0.0,0.99
hsa-miR-199a-3p,41.33,79.49
hsa-miR-199a-5p,22.79,26.96
hsa-miR-199b-3p,16.72,15.46
hsa-miR-199b-5p,0.15,0.0
hsa-miR-19a-3p,1.37,1.59
hsa-miR-19b-3p,4.41,4.36
hsa-miR-200a-3p,5.62,11.3
hsa-miR-200a-5p,0.91,0.4
hsa-miR-200b-3p,4.86,8.92
hsa-miR-200c-3p,7.9,10.31
hsa-miR-203a-3p,7.9,10.31
hsa-miR-204-3p,0.15,0.4
hsa-miR-205-5p,1.06,3.37
hsa-miR-206,0.76,0.79
hsa-miR-208b-3p,0.0,0.4
hsa-miR-20a-5p,49.69,50.94
hsa-miR-20b-5p,0.0,0.2
hsa-miR-21-3p,1.67,1.39
hsa-miR-21-5p,882.42,1564.21
hsa-miR-210-3p,0.15,2.97
hsa-miR-210-5p,0.15,0.0
hsa-miR-2110,14.74,19.03
hsa-miR-2116-3p,0.91,1.59
hsa-miR-212-3p,0.3,0.59
hsa-miR-212-5p,1.06,2.58
hsa-miR-214-3p,0.3,1.98
hsa-miR-214-5p,0.15,0.2
hsa-miR-215-5p,1.06,0.99
hsa-miR-216b-5p,0.0,0.2
hsa-miR-217-5p,0.15,0.4
hsa-miR-218-5p,1.67,1.78
hsa-miR-219a-1-3p,1.37,0.59
hsa-miR-219b-5p,0.46,0.0
hsa-miR-22-3p,189.19,286.04
hsa-miR-22-5p,16.11,21.8
hsa-miR-221-3p,219.58,364.34
hsa-miR-221-5p,1.22,1.39
hsa-miR-222-3p,263.65,349.08
hsa-miR-222-5p,0.46,0.0
hsa-miR-223-3p,0.15,0.2
hsa-miR-224-3p,0.15,0.4
hsa-miR-224-5p,818.75,869.62
hsa-miR-2277-5p,0.15,0.4
hsa-miR-2278,0.3,0.0
hsa-miR-2355-3p,0.3,0.59
hsa-miR-23a-3p,88.59,143.32
hsa-miR-23a-5p,4.41,9.51
hsa-miR-23b-3p,4.41,4.76
hsa-miR-23b-5p,1.82,2.18
hsa-miR-24-1-5p,0.46,0.99
hsa-miR-24-2-5p,36.32,53.32
hsa-miR-24-3p,1151.84,1022.25
hsa-miR-25-3p,809.78,1241.1
hsa-miR-25-5p,1.37,1.59
hsa-miR-26a-2-3p,0.0,0.4
hsa-miR-26a-5p,168.22,206.95
hsa-miR-26b-5p,7.9,16.06
hsa-miR-27a-3p,850.05,1382.23
hsa-miR-27a-5p,5.01,8.92
hsa-miR-27b-3p,339.32,651.17
hsa-miR-27b-5p,0.91,0.2
hsa-miR-28-3p,50.6,79.69
hsa-miR-28-5p,3.8,3.57
hsa-miR-296-3p,10.94,19.62
hsa-miR-296-5p,2.74,2.78
hsa-miR-299-5p,0.3,0.0
hsa-miR-29a-3p,153.63,200.41
hsa-miR-29b-1-5p,0.0,0.2
hsa-miR-29b-3p,5.01,5.15
hsa-miR-29c-3p,3.34,0.99
hsa-miR-29c-5p,0.61,0.0
hsa-miR-301a-3p,0.0,0.4
hsa-miR-301a-5p,0.3,0.0
hsa-miR-3064-5p,0.0,0.2
hsa-miR-3065-5p,0.15,0.0
hsa-miR-3074-5p,0.0,0.99
hsa-miR-30a-3p,42.85,58.28
hsa-miR-30a-5p,487.18,631.35
hsa-miR-30b-3p,0.3,0.0
hsa-miR-30b-5p,5.32,8.92
hsa-miR-30c-1-3p,0.15,0.0
hsa-miR-30c-2-3p,0.76,0.59
hsa-miR-30c-5p,42.09,58.48
hsa-miR-30d-3p,0.3,0.0
hsa-miR-30d-5p,861.3,1132.47
hsa-miR-30e-3p,5.01,6.15
hsa-miR-30e-5p,68.68,75.13
hsa-miR-31-3p,0.15,0.0
hsa-miR-31-5p,2.28,2.18
hsa-miR-3115,0.61,0.2
hsa-miR-3121-3p,0.0,0.2
hsa-miR-3122,0.15,0.0
hsa-miR-3124-5p,0.15,0.99
hsa-miR-3126-5p,1.06,0.59
hsa-miR-3127-3p,0.15,0.0
hsa-miR-3127-5p,0.61,0.0
hsa-miR-3129-3p,0.3,0.0
hsa-miR-3131,0.3,0.2
hsa-miR-3140-3p,0.15,0.0
hsa-miR-3141,0.0,0.2
hsa-miR-3143,0.46,0.0
hsa-miR-3146,0.15,0.0
hsa-miR-3150a-5p,0.3,0.4
hsa-miR-3157-3p,0.46,0.2
hsa-miR-3158-3p,4.41,0.99
hsa-miR-3162-5p,0.0,0.4
hsa-miR-3168,0.61,0.59
hsa-miR-3170,0.3,0.59
hsa-miR-3173-3p,0.0,0.2
hsa-miR-3173-5p,1.06,0.0
hsa-miR-3175,0.0,0.2
hsa-miR-3176,1.67,0.4
hsa-miR-3177-3p,1.98,2.78
hsa-miR-3178,0.15,0.4
hsa-miR-3179,0.3,0.0
hsa-miR-3180,0.3,2.18
hsa-miR-3180-3p,0.61,0.0
hsa-miR-3182,0.46,0.2
hsa-miR-3187-3p,0.76,1.98
hsa-miR-3188,0.15,0.2
hsa-miR-3191-3p,0.15,0.0
hsa-miR-3192-5p,0.15,0.2
hsa-miR-3195,10.79,16.85
hsa-miR-3196,0.61,0.59
hsa-miR-3197,0.15,0.59
hsa-miR-3198,1.06,1.39
hsa-miR-32-3p,0.0,0.59
hsa-miR-32-5p,1.22,1.19
hsa-miR-320a-3p,532.31,563.16
hsa-miR-320a-5p,0.61,0.59
hsa-miR-320b,243.13,362.36
hsa-miR-320c,255.14,448.19
hsa-miR-320d,31.3,415.48
hsa-miR-320e,10.18,30.13
hsa-miR-323a-3p,0.15,0.0
hsa-miR-324-5p,0.15,0.2
hsa-miR-326,2.13,4.56
hsa-miR-328-3p,23.86,17.25
hsa-miR-330-3p,14.44,15.46
hsa-miR-330-5p,41.33,56.49
hsa-miR-331-3p,0.76,0.59
hsa-miR-331-5p,2.43,4.36
hsa-miR-335-3p,3.8,4.36
hsa-miR-335-5p,0.3,0.2
hsa-miR-338-5p,0.15,3.17
hsa-miR-339-3p,6.84,8.92
hsa-miR-339-5p,2.13,3.37
hsa-miR-33a-3p,0.15,0.0
hsa-miR-33b-3p,0.0,0.2
hsa-miR-33b-5p,0.0,0.2
hsa-miR-340-3p,0.3,1.98
hsa-miR-340-5p,3.5,4.36
hsa-miR-342-3p,8.81,9.51
hsa-miR-342-5p,7.6,16.25
hsa-miR-345-5p,13.68,20.42
hsa-miR-346,0.46,0.59
hsa-miR-34a-5p,0.61,0.59
hsa-miR-34c-5p,0.91,0.79
hsa-miR-3605-3p,0.61,0.0
hsa-miR-3605-5p,0.0,1.19
hsa-miR-3609,0.46,0.59
hsa-miR-361-3p,15.35,15.46
hsa-miR-361-5p,26.29,55.7
hsa-miR-3613-3p,0.0,0.2
hsa-miR-3615,16.87,21.01
hsa-miR-3617-5p,0.15,0.2
hsa-miR-3619-3p,0.3,0.2
hsa-miR-362-5p,0.3,0.2
hsa-miR-3620-3p,0.3,0.0
hsa-miR-363-3p,0.46,0.4
hsa-miR-3648,1.82,3.57
hsa-miR-3651,0.0,0.2
hsa-miR-3652,0.15,0.0
hsa-miR-3654,0.46,0.2
hsa-miR-3655,0.0,0.4
hsa-miR-3659,0.0,0.2
hsa-miR-365a-3p,2.74,2.78
hsa-miR-365a-5p,4.25,7.33
hsa-miR-365b-3p,5.17,11.89
hsa-miR-365b-5p,1.37,0.99
hsa-miR-3661,0.0,0.2
hsa-miR-3665,20.51,36.87
hsa-miR-3674,0.3,0.0
hsa-miR-3677-3p,0.15,0.59
hsa-miR-3678-5p,0.15,0.0
hsa-miR-3679-5p,1.98,2.78
hsa-miR-3685,0.15,0.99
hsa-miR-369-3p,0.0,0.79
hsa-miR-369-5p,0.0,0.2
hsa-miR-3690,0.0,0.2
hsa-miR-3691-5p,0.15,0.2
hsa-miR-374a-3p,0.15,0.0
hsa-miR-374a-5p,0.46,1.19
hsa-miR-374b-5p,1.52,1.59
hsa-miR-375-3p,1.06,2.18
hsa-miR-378a-3p,100.6,160.76
hsa-miR-378a-5p,1.98,0.99
hsa-miR-378c,18.23,18.63
hsa-miR-378d,2.43,9.32
hsa-miR-378e,0.61,1.39
hsa-miR-378i,0.3,0.2
hsa-miR-379-5p,2.28,3.77
hsa-miR-380-5p,0.15,0.0
hsa-miR-381-3p,1.06,2.78
hsa-miR-382-3p,0.0,0.4
hsa-miR-382-5p,0.61,0.59
hsa-miR-3909,1.67,1.59
hsa-miR-3911,6.38,10.51
hsa-miR-3912-3p,0.0,0.2
hsa-miR-3918,0.61,0.2
hsa-miR-3922-3p,0.61,0.0
hsa-miR-3925-3p,0.15,0.0
hsa-miR-3928-3p,1.37,1.19
hsa-miR-3929,0.46,1.98
hsa-miR-3934-5p,1.06,1.78
hsa-miR-3935,0.15,0.0
hsa-miR-3940-3p,0.46,0.4
hsa-miR-3940-5p,0.0,0.2
hsa-miR-3944-3p,0.46,1.39
hsa-miR-3944-5p,0.15,0.0
hsa-miR-3960,186.91,563.56
hsa-miR-409-3p,2.28,5.15
hsa-miR-409-5p,0.3,0.4
hsa-miR-410-3p,0.0,0.2
hsa-miR-411-5p,1.22,2.38
hsa-miR-412-5p,2.58,3.96
hsa-miR-421,9.12,17.25
hsa-miR-423-3p,1284.96,246.79
hsa-miR-423-5p,331.57,307.85
hsa-miR-424-3p,11.55,18.04
hsa-miR-424-5p,0.46,0.99
hsa-miR-425-3p,6.69,10.11
hsa-miR-425-5p,92.85,107.84
hsa-miR-4286,0.3,0.0
hsa-miR-429,1.67,2.97
hsa-miR-431-5p,0.0,0.2
hsa-miR-432-5p,0.76,0.59
hsa-miR-4326,9.42,8.13
hsa-miR-433-3p,0.46,0.4
hsa-miR-4425,0.76,1.39
hsa-miR-4427,0.0,0.59
hsa-miR-4428,0.0,0.2
hsa-miR-4429,1.22,0.59
hsa-miR-4433b-5p,0.0,0.2
hsa-miR-4435,0.46,0.59
hsa-miR-4440,0.46,0.99
hsa-miR-4443,1.22,2.78
hsa-miR-4444,0.3,0.0
hsa-miR-4447,0.15,0.0
hsa-miR-4449,3.5,2.97
hsa-miR-4450,0.0,0.59
hsa-miR-4466,0.0,0.4
hsa-miR-4467,0.61,0.79
hsa-miR-4470,0.61,0.0
hsa-miR-4473,2.74,1.59
hsa-miR-4474-3p,0.3,0.4
hsa-miR-4478,0.15,0.0
hsa-miR-4482-3p,1.37,1.98
hsa-miR-4482-5p,0.0,0.2
hsa-miR-4485-3p,0.0,1.39
hsa-miR-4488,88.74,84.25
hsa-miR-4489,0.0,0.59
hsa-miR-4492,3.5,2.58
hsa-miR-4497,26.44,31.12
hsa-miR-4500,0.15,0.0
hsa-miR-4508,37.99,58.87
hsa-miR-450a-1-3p,0.0,0.2
hsa-miR-450a-2-3p,0.3,0.59
hsa-miR-450a-5p,0.46,2.18
hsa-miR-450b-5p,0.76,3.17
hsa-miR-4511,0.15,0.0
hsa-miR-4512,0.15,0.0
hsa-miR-4516,19.75,26.96
hsa-miR-451a,13.22,0.99
hsa-miR-452-3p,13.52,14.67
hsa-miR-452-5p,9.12,11.3
hsa-miR-4521,0.15,0.0
hsa-miR-4525,0.3,0.59
hsa-miR-4530,0.0,0.2
hsa-miR-454-5p,0.46,0.4
hsa-miR-455-3p,1.52,0.4
hsa-miR-455-5p,9.73,4.16
hsa-miR-4639-5p,0.0,0.2
hsa-miR-4640-3p,0.0,0.2
hsa-miR-4646-3p,0.0,0.2
hsa-miR-4647,0.3,0.0
hsa-miR-4652-5p,0.91,0.2
hsa-miR-4654,0.46,0.79
hsa-miR-4658,0.3,0.2
hsa-miR-4659a-3p,0.0,0.4
hsa-miR-4660,0.15,0.0
hsa-miR-4661-5p,0.3,0.0
hsa-miR-4663,0.0,0.2
hsa-miR-4664-3p,9.73,15.26
hsa-miR-4664-5p,0.0,0.4
hsa-miR-4665-5p,0.3,0.4
hsa-miR-4671-3p,0.0,0.2
hsa-miR-4676-3p,0.0,1.19
hsa-miR-4677-5p,0.0,0.2
hsa-miR-4682,0.15,0.0
hsa-miR-4685-3p,0.0,0.2
hsa-miR-4687-3p,0.3,0.59
hsa-miR-4687-5p,0.46,0.2
hsa-miR-4689,0.0,0.4
hsa-miR-4706,0.0,0.4
hsa-miR-4707-3p,0.15,0.0
hsa-miR-4710,0.15,0.79
hsa-miR-4721,4.1,3.17
hsa-miR-4722-3p,0.0,0.79
hsa-miR-4728-3p,0.15,0.0
hsa-miR-4731-5p,0.0,0.2
hsa-miR-4741,0.0,0.59
hsa-miR-4742-3p,0.15,0.0
hsa-miR-4743-5p,0.3,0.0
hsa-miR-4745-5p,1.67,3.57
hsa-miR-4746-5p,3.65,5.75
hsa-miR-4747-3p,0.15,0.0
hsa-miR-4753-3p,0.61,0.0
hsa-miR-4755-3p,0.15,0.0
hsa-miR-4755-5p,0.15,0.4
hsa-miR-4758-3p,0.0,0.2
hsa-miR-4758-5p,0.61,0.99
hsa-miR-4762-3p,0.46,0.2
hsa-miR-4763-3p,0.15,0.4
hsa-miR-4763-5p,0.15,0.0
hsa-miR-4767,0.0,0.2
hsa-miR-4775,0.46,0.99
hsa-miR-4779,0.15,0.0
hsa-miR-4786-3p,0.15,0.0
hsa-miR-4786-5p,0.0,0.2
hsa-miR-4787-3p,0.15,0.79
hsa-miR-4787-5p,0.0,0.2
hsa-miR-4788,0.15,0.0
hsa-miR-4791,0.76,0.79
hsa-miR-4798-5p,0.3,0.4
hsa-miR-484,33.89,44.01
hsa-miR-485-3p,0.0,0.2
hsa-miR-485-5p,0.0,0.4
hsa-miR-486-3p,0.46,0.0
hsa-miR-486-5p,3.19,13.48
hsa-miR-487b-3p,0.0,0.2
hsa-miR-493-3p,0.0,0.4
hsa-miR-493-5p,0.15,1.59
hsa-miR-494-3p,0.61,0.4
hsa-miR-495-3p,0.91,0.59
hsa-miR-497-5p,0.76,0.0
hsa-miR-5001-3p,0.0,0.59
hsa-miR-5009-5p,0.15,0.2
hsa-miR-500a-3p,3.34,2.78
hsa-miR-500b-3p,0.15,0.2
hsa-miR-501-3p,7.14,8.72
hsa-miR-501-5p,0.61,0.59
hsa-miR-5010-3p,0.15,0.4
hsa-miR-502-3p,2.28,5.95
hsa-miR-503-3p,0.15,0.0
hsa-miR-503-5p,51.67,73.74
hsa-miR-504-3p,1.37,0.79
hsa-miR-504-5p,3.19,3.77
hsa-miR-505-3p,4.25,3.77
hsa-miR-505-5p,1.98,1.19
hsa-miR-5093,0.0,0.4
hsa-miR-511-5p,1.22,0.59
hsa-miR-516a-5p,0.0,0.2
hsa-miR-5194,0.0,0.2
hsa-miR-532-3p,1.22,0.99
hsa-miR-532-5p,112.3,139.95
hsa-miR-542-3p,0.61,0.79
hsa-miR-543,1.67,3.96
hsa-miR-548ah-3p,0.0,0.2
hsa-miR-548ah-5p,0.0,0.4
hsa-miR-548am-3p,0.76,0.79
hsa-miR-548ay-3p,0.15,0.0
hsa-miR-548bc,0.0,0.4
hsa-miR-548e-3p,0.3,0.0
hsa-miR-548f-3p,0.0,0.59
hsa-miR-548k,0.0,0.4
hsa-miR-548l,0.46,0.0
hsa-miR-548o-3p,0.76,1.78
hsa-miR-548u,0.15,0.2
hsa-miR-548y,0.0,0.2
hsa-miR-550a-3-5p,2.74,2.18
hsa-miR-550a-5p,0.61,0.99
hsa-miR-556-3p,0.0,0.4
hsa-miR-5581-3p,0.15,0.0
hsa-miR-5587-3p,0.15,0.2
hsa-miR-574-3p,9.42,6.15
hsa-miR-574-5p,2.89,3.77
hsa-miR-576-3p,1.52,0.79
hsa-miR-576-5p,1.52,4.16
hsa-miR-579-3p,0.0,0.2
hsa-miR-579-5p,0.0,0.2
hsa-miR-581,0.15,0.0
hsa-miR-582-3p,27.81,27.95
hsa-miR-582-5p,0.3,0.79
hsa-miR-584-5p,1.82,5.95
hsa-miR-589-3p,0.3,0.0
hsa-miR-589-5p,6.23,12.09
hsa-miR-597-3p,0.46,0.4
hsa-miR-598-5p,0.15,0.0
hsa-miR-615-3p,318.81,507.26
hsa-miR-615-5p,1.37,1.59
hsa-miR-616-3p,0.0,0.2
hsa-miR-618,0.0,0.2
hsa-miR-619-5p,0.91,0.0
hsa-miR-622,0.15,0.0
hsa-miR-625-3p,3.04,3.77
hsa-miR-628-3p,5.32,4.56
hsa-miR-628-5p,0.46,0.0
hsa-miR-629-3p,0.91,0.59
hsa-miR-629-5p,153.17,226.18
hsa-miR-636,0.76,0.59
hsa-miR-639,0.15,0.0
hsa-miR-641,0.46,0.79
hsa-miR-642a-3p,0.15,0.0
hsa-miR-643,0.0,0.4
hsa-miR-6500-3p,0.46,0.0
hsa-miR-6505-5p,0.0,0.2
hsa-miR-651-5p,3.04,7.14
hsa-miR-6510-3p,0.15,0.0
hsa-miR-6511a-5p,0.46,1.39
hsa-miR-6511b-3p,0.0,0.4
hsa-miR-6511b-5p,0.15,0.0
hsa-miR-6514-5p,0.3,0.0
hsa-miR-6515-5p,0.3,0.0
hsa-miR-652-3p,6.84,5.35
hsa-miR-6529-5p,2.89,7.93
hsa-miR-654-3p,0.15,0.0
hsa-miR-658,1.52,3.17
hsa-miR-659-3p,0.0,0.2
hsa-miR-659-5p,1.06,0.0
hsa-miR-660-3p,0.3,0.0
hsa-miR-660-5p,3.04,4.96
hsa-miR-663a,2.43,5.55
hsa-miR-663b,0.46,2.58
hsa-miR-664a-3p,0.3,0.2
hsa-miR-664a-5p,0.3,0.59
hsa-miR-671-3p,3.5,3.57
hsa-miR-671-5p,9.88,24.78
hsa-miR-6720-3p,0.15,0.2
hsa-miR-6720-5p,0.0,0.4
hsa-miR-6721-5p,0.15,0.0
hsa-miR-6726-3p,0.15,0.0
hsa-miR-6726-5p,0.0,0.2
hsa-miR-6727-5p,0.0,0.4
hsa-miR-6732-5p,0.0,0.2
hsa-miR-6734-5p,0.3,0.0
hsa-miR-6737-5p,0.0,0.2
hsa-miR-6739-3p,0.15,0.0
hsa-miR-6741-3p,0.0,0.2
hsa-miR-6743-5p,0.0,0.2
hsa-miR-6745,2.13,1.98
hsa-miR-6747-3p,1.67,1.98
hsa-miR-6747-5p,0.0,0.2
hsa-miR-675-3p,27.05,29.73
hsa-miR-675-5p,101.2,201.79
hsa-miR-6751-5p,0.3,0.0
hsa-miR-6753-3p,0.15,0.0
hsa-miR-6755-5p,0.0,0.59
hsa-miR-6756-5p,0.46,0.0
hsa-miR-6758-5p,0.0,0.4
hsa-miR-6759-5p,0.0,0.79
hsa-miR-676-3p,0.3,0.0
hsa-miR-6763-3p,0.15,0.0
hsa-miR-6763-5p,0.3,0.59
hsa-miR-6765-5p,0.15,0.0
hsa-miR-6768-5p,0.15,0.0
hsa-miR-6772-3p,0.15,0.0
hsa-miR-6775-5p,0.0,0.2
hsa-miR-6776-5p,0.15,0.0
hsa-miR-6777-5p,0.0,0.2
hsa-miR-6779-5p,0.15,0.0
hsa-miR-6781-5p,0.3,0.0
hsa-miR-6782-3p,0.0,0.2
hsa-miR-6783-3p,0.15,0.0
hsa-miR-6786-3p,0.15,0.0
hsa-miR-6787-3p,0.0,0.4
hsa-miR-6788-3p,0.15,0.0
hsa-miR-6789-5p,0.15,0.2
hsa-miR-6791-3p,0.3,0.0
hsa-miR-6792-5p,0.0,0.59
hsa-miR-6793-5p,0.15,0.4
hsa-miR-6796-3p,0.0,0.2
hsa-miR-6799-5p,0.0,0.2
hsa-miR-6800-5p,0.15,0.0
hsa-miR-6805-3p,0.15,0.0
hsa-miR-6805-5p,0.46,0.4
hsa-miR-6806-3p,0.0,0.2
hsa-miR-6808-3p,0.15,0.0
hsa-miR-6812-3p,0.61,0.0
hsa-miR-6816-3p,1.06,0.0
hsa-miR-6818-5p,0.46,0.0
hsa-miR-6820-3p,0.3,0.59
hsa-miR-6820-5p,0.3,0.4
