miRNA,SRR13884475,SRR13884476,SRR13884477,SRR13884478
hsa-miR-3665,1.6,0.29,0.22,2.27
hsa-miR-3674,0.0,0.0,0.67,6.35
hsa-miR-3675-5p,0.69,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.0,2.02,1.13
hsa-miR-3679-5p,1.6,3.44,0.0,0.91
hsa-miR-3680-3p,0.0,0.57,0.0,0.0
hsa-miR-3682-3p,1.15,0.0,0.0,0.0
hsa-miR-3684,0.0,2.3,0.0,0.0
hsa-miR-369-3p,6.18,0.0,0.0,2.72
hsa-miR-369-5p,10.54,1.15,0.0,8.4
hsa-miR-3690,0.0,0.0,0.0,0.68
hsa-miR-3691-5p,0.0,0.0,1.34,2.27
hsa-miR-3692-3p,0.0,3.16,0.0,0.0
hsa-miR-370-3p,86.59,17.5,6.5,241.71
hsa-miR-370-5p,1.15,0.0,0.0,0.0
hsa-miR-372-3p,0.0,0.0,2.91,0.0
hsa-miR-374a-3p,5.5,18.65,7.17,7.26
hsa-miR-374a-5p,26.8,69.14,51.53,19.97
hsa-miR-374b-5p,1.37,21.8,10.75,2.04
hsa-miR-375-3p,1447.48,3486.8,235.24,22602.48
hsa-miR-377-3p,1.6,0.0,0.0,1.13
hsa-miR-378a-3p,229.07,298.36,244.43,225.14
hsa-miR-378a-5p,4.12,1.15,2.02,4.77
hsa-miR-378b,0.0,0.0,0.22,0.0
hsa-miR-378c,11.22,10.04,5.82,7.72
hsa-miR-378d,0.23,34.14,25.54,13.16
hsa-miR-378e,4.81,0.0,0.45,0.0
hsa-miR-378f,0.0,0.29,0.0,0.23
hsa-miR-378h,0.0,0.0,0.45,0.0
hsa-miR-378i,0.0,0.0,0.45,0.0
hsa-miR-379-3p,1.15,0.0,1.12,0.0
hsa-miR-379-5p,58.64,7.75,11.43,67.86
hsa-miR-380-3p,1.15,0.0,0.0,0.0
hsa-miR-380-5p,1.15,0.0,0.0,0.0
hsa-miR-381-3p,100.79,13.2,10.31,90.56
hsa-miR-382-3p,0.69,2.87,0.0,7.72
hsa-miR-382-5p,108.81,20.94,14.34,481.83
hsa-miR-3907,1.37,0.0,0.0,2.27
hsa-miR-3909,0.69,7.17,3.58,3.18
hsa-miR-3912-3p,0.0,0.57,0.45,0.0
hsa-miR-3913-5p,2.52,0.86,0.0,0.0
hsa-miR-3917,0.23,0.0,0.0,4.31
hsa-miR-3918,0.0,0.57,0.0,0.0
hsa-miR-3922-3p,0.0,0.57,0.0,2.27
hsa-miR-3928-3p,2.29,0.0,0.67,0.0
hsa-miR-3929,0.0,0.0,0.67,0.0
hsa-miR-3934-5p,0.23,0.0,3.14,2.72
hsa-miR-3936,0.0,0.0,0.0,0.23
hsa-miR-3939,0.0,0.29,0.9,0.0
hsa-miR-3940-3p,0.0,1.15,0.0,2.27
hsa-miR-3942-5p,0.0,1.72,0.0,0.0
hsa-miR-3960,2.29,2.01,3.36,7.04
hsa-miR-409-3p,791.43,116.19,75.72,989.08
hsa-miR-409-5p,3.67,0.0,1.12,5.67
hsa-miR-410-3p,1.6,0.0,0.0,4.31
hsa-miR-410-5p,0.0,0.0,0.0,0.45
hsa-miR-411-3p,6.18,0.0,0.0,1.59
hsa-miR-411-5p,11.0,1.72,2.69,6.35
hsa-miR-412-5p,0.0,0.0,0.0,49.7
hsa-miR-421,4.12,6.02,2.02,5.45
hsa-miR-423-3p,213.26,86.07,873.53,1965.23
hsa-miR-423-5p,726.14,2192.37,6994.48,8060.17
hsa-miR-424-3p,39.4,104.71,47.05,43.35
hsa-miR-424-5p,0.23,2.01,1.12,0.0
hsa-miR-425-3p,8.48,13.48,2.24,16.79
hsa-miR-425-5p,116.14,467.62,162.65,144.35
hsa-miR-4284,0.0,0.29,0.0,0.0
hsa-miR-4286,0.0,0.0,0.0,0.91
hsa-miR-429,3.89,11.48,1.79,71.26
hsa-miR-4306,0.0,5.74,0.0,0.23
hsa-miR-431-3p,0.0,1.72,0.0,46.53
hsa-miR-431-5p,0.0,0.57,1.34,2.27
hsa-miR-4310,0.23,0.0,0.0,0.0
hsa-miR-432-5p,111.1,5.45,8.51,400.58
hsa-miR-4326,8.48,29.26,3.36,29.5
hsa-miR-433-3p,31.61,1.43,2.69,310.25
hsa-miR-4421,0.46,0.0,0.0,0.0
hsa-miR-4429,0.23,0.29,0.0,1.82
hsa-miR-4433b-3p,12.14,0.0,21.28,61.96
hsa-miR-4433b-5p,35.51,9.47,19.04,19.97
hsa-miR-4435,1.37,0.0,0.67,1.13
hsa-miR-4437,0.0,1.72,0.0,0.0
hsa-miR-4440,0.0,0.57,0.67,6.35
hsa-miR-4443,5.73,12.05,11.65,20.2
hsa-miR-4444,0.0,0.29,0.0,0.0
hsa-miR-4446-3p,53.14,2.01,19.72,18.84
hsa-miR-4466,0.92,0.29,0.0,13.39
hsa-miR-4467,1.37,1.15,2.69,9.76
hsa-miR-4470,0.0,0.0,0.45,0.0
