miRNA,SRR24904647,SRR24904648,SRR24904649,SRR24904650
hsa-let-7a-5p,781.87,508.5,336.25,509.96
hsa-let-7b-5p,8346.09,3662.96,3063.07,3844.42
hsa-let-7c-5p,142.58,0.62,59.88,0.0
hsa-let-7d-5p,26.06,1.86,19.58,4.78
hsa-let-7e-5p,72.05,19.2,0.0,60.91
hsa-let-7f-5p,1301.59,844.2,781.89,1005.59
hsa-let-7g-5p,38.33,29.11,3.45,22.69
hsa-let-7i-5p,167.87,159.18,102.49,40.61
hsa-miR-1-3p,0.0,9.91,0.0,20.3
hsa-miR-101-3p,7631.67,17662.0,4249.14,4447.53
hsa-miR-103a-3p,87987.32,104188.19,37296.9,35943.33
hsa-miR-106b-3p,5.37,0.0,0.0,0.0
hsa-miR-107,231.5,353.66,451.4,289.02
hsa-miR-10a-5p,133.38,247.13,100.18,335.6
hsa-miR-11400,0.0,8.67,0.0,0.0
hsa-miR-1179,5.37,2.48,0.0,0.0
hsa-miR-12136,0.0,3.72,0.0,0.0
hsa-miR-122-5p,0.0,0.0,5.76,10.75
hsa-miR-1255a,0.0,0.0,5.76,0.0
hsa-miR-1258,0.0,1.86,0.0,0.0
hsa-miR-125a-5p,90.45,52.65,33.39,114.65
hsa-miR-125b-5p,2.3,10.53,6.91,11.94
hsa-miR-126-3p,31.43,68.75,20.73,54.94
hsa-miR-126-5p,3.83,1.86,3.45,3.58
hsa-miR-127-3p,8.43,61.94,21.88,5.97
hsa-miR-1270,2.3,0.0,0.0,11.94
hsa-miR-1273h-3p,8.43,6.81,8.06,11.94
hsa-miR-128-3p,6.13,12.39,11.52,3.58
hsa-miR-1306-5p,0.0,4.34,0.0,0.0
hsa-miR-1307-3p,3826.57,2473.15,1606.38,2650.13
hsa-miR-130a-3p,0.0,2.48,0.0,0.0
hsa-miR-133a-3p,0.0,5.57,0.0,0.0
hsa-miR-134-5p,3.83,1.24,0.0,0.0
hsa-miR-135a-3p,2.3,0.0,0.0,10.75
hsa-miR-136-3p,0.0,2.48,0.0,0.0
hsa-miR-136-5p,2.3,16.1,18.42,19.11
hsa-miR-139-3p,1296.99,444.71,827.95,732.1
hsa-miR-140-3p,27.6,38.4,11.52,20.3
hsa-miR-140-5p,80.49,117.68,4.61,28.66
hsa-miR-141-3p,24.53,19.82,1.15,0.0
hsa-miR-142-3p,83792.04,121225.24,78800.34,71979.82
hsa-miR-142-5p,5795.04,26030.32,3359.01,2850.77
hsa-miR-143-3p,18.4,53.27,3.45,16.72
hsa-miR-145-5p,0.0,6.19,0.0,0.0
hsa-miR-146a-5p,307.38,213.06,145.09,62.1
hsa-miR-146b-3p,40.63,18.58,28.79,10.75
hsa-miR-146b-5p,17.63,552.48,14.97,111.07
hsa-miR-148a-3p,0.77,1.86,0.0,9.55
hsa-miR-148b-3p,14.56,21.06,11.52,8.36
hsa-miR-150-5p,3.83,0.0,12.67,11.94
hsa-miR-151a-3p,559.57,512.22,64.49,107.49
hsa-miR-151a-5p,2.3,5.57,0.0,0.0
hsa-miR-152-3p,937.48,1439.42,499.76,616.25
hsa-miR-155-5p,0.77,0.0,11.52,1.19
hsa-miR-15a-3p,0.0,11.15,0.0,0.0
hsa-miR-15a-5p,147.18,476.92,169.27,232.89
hsa-miR-15b-3p,6.13,21.06,0.0,0.0
hsa-miR-15b-5p,2.3,13.01,0.0,0.0
hsa-miR-16-1-3p,9.2,4.34,3.45,0.0
hsa-miR-16-5p,9387.82,14285.18,5291.28,5976.22
hsa-miR-17-3p,0.0,0.62,0.0,0.0
hsa-miR-17-5p,0.0,1.86,1.15,0.0
hsa-miR-181a-2-3p,0.0,3.1,0.0,0.0
hsa-miR-181a-5p,0.0,0.0,1.15,0.0
hsa-miR-181b-2-3p,0.77,6.81,0.0,0.0
hsa-miR-181b-5p,153.31,107.15,41.46,69.27
hsa-miR-181c-3p,0.0,5.57,0.0,0.0
hsa-miR-181d-5p,3.07,0.62,0.0,0.0
hsa-miR-182-5p,114.98,252.08,104.79,137.34
hsa-miR-1843,19.16,14.86,0.0,0.0
hsa-miR-185-3p,11.5,3.1,0.0,15.53
hsa-miR-185-5p,3.83,12.39,8.06,37.02
hsa-miR-186-3p,6.13,32.21,11.52,8.36
hsa-miR-186-5p,23.0,42.74,8.06,0.0
hsa-miR-18a-3p,0.0,8.05,0.0,5.97
hsa-miR-18a-5p,0.77,1.24,3.45,1.19
hsa-miR-18b-5p,1.53,0.0,1.15,0.0
hsa-miR-1908-5p,12.26,3.1,0.0,0.0
hsa-miR-191-5p,495.95,484.97,148.55,186.31
hsa-miR-192-5p,3.83,8.67,0.0,1.19
hsa-miR-194-5p,40.63,92.91,87.52,89.57
hsa-miR-195-5p,8.43,21.06,23.03,29.86
hsa-miR-196b-5p,233.03,192.62,78.3,77.63
hsa-miR-197-3p,0.0,0.0,0.0,13.14
hsa-miR-197-5p,2.3,8.05,0.0,0.0
hsa-miR-199a-3p,236.09,232.88,122.06,149.29
hsa-miR-199a-5p,8.43,0.0,19.58,0.0
hsa-miR-199b-3p,19.16,88.57,0.0,15.53
hsa-miR-19a-3p,16.1,11.77,10.36,28.66
hsa-miR-19b-3p,7.67,51.41,25.33,20.3
hsa-miR-200a-3p,0.0,0.0,9.21,0.0
hsa-miR-200a-5p,0.0,1.24,0.0,0.0
hsa-miR-200c-3p,49.83,26.63,63.33,48.97
hsa-miR-200c-5p,0.0,1.86,0.0,0.0
hsa-miR-206,0.0,0.0,0.0,23.89
hsa-miR-20a-5p,0.77,4.34,1.15,4.78
hsa-miR-20b-5p,0.0,0.62,0.0,0.0
hsa-miR-21-5p,67.46,120.78,108.24,56.13
hsa-miR-2110,0.0,0.0,3.45,0.0
hsa-miR-218-5p,3.07,1.24,0.0,0.0
hsa-miR-221-3p,20.7,27.87,43.76,22.69
hsa-miR-222-3p,9.2,19.82,21.88,26.27
hsa-miR-223-3p,36005.16,65136.2,25580.08,22871.84
hsa-miR-223-5p,4769.41,4355.42,1895.42,2334.84
hsa-miR-224-5p,15.33,16.1,5.76,1.19
hsa-miR-2278,4.6,6.81,4.61,0.0
hsa-miR-2355-3p,14.56,55.74,14.97,21.5
hsa-miR-23a-3p,3474.73,3989.37,3874.9,3457.47
hsa-miR-23b-3p,0.0,0.0,11.52,0.0
hsa-miR-24-3p,0.0,1.86,0.0,8.36
hsa-miR-25-3p,72.82,82.38,38.0,23.89
hsa-miR-26a-5p,161.74,203.15,102.49,65.69
hsa-miR-26b-5p,52.89,69.99,47.21,25.08
hsa-miR-27a-3p,0.77,2.48,0.0,1.19
hsa-miR-27b-3p,23.0,43.36,4.61,9.55
hsa-miR-28-3p,2819.33,2730.19,715.1,503.99
hsa-miR-2861,0.0,0.0,0.0,10.75
hsa-miR-296-5p,2.3,0.0,0.0,0.0
hsa-miR-29a-3p,5.37,25.39,6.91,0.0
hsa-miR-29b-3p,2.3,1.24,0.0,0.0
hsa-miR-29c-3p,6.9,18.58,12.67,0.0
hsa-miR-29c-5p,0.77,0.0,0.0,0.0
hsa-miR-301a-3p,6.13,14.25,4.61,7.17
hsa-miR-301b-3p,0.0,2.48,0.0,0.0
hsa-miR-3064-5p,8.43,8.67,17.27,5.97
hsa-miR-3065-3p,0.0,1.86,0.0,0.0
hsa-miR-3065-5p,32.96,35.92,5.76,0.0
hsa-miR-30a-5p,30.66,19.82,108.24,93.15
hsa-miR-30b-5p,0.0,3.1,0.0,0.0
hsa-miR-30c-5p,0.77,7.43,5.76,2.39
hsa-miR-30d-3p,2.3,0.0,0.0,0.0
hsa-miR-30d-5p,371.01,442.23,330.49,336.79
hsa-miR-30e-3p,4.6,16.72,0.0,5.97
hsa-miR-30e-5p,248.36,696.17,393.82,394.12
hsa-miR-3115,0.0,1.24,0.0,0.0
hsa-miR-3127-3p,0.0,1.86,0.0,0.0
hsa-miR-3127-5p,0.0,1.24,0.0,0.0
hsa-miR-3146,10.73,11.15,0.0,0.0
hsa-miR-3182,6.13,39.02,3.45,0.0
hsa-miR-3192-5p,3.83,1.86,0.0,0.0
hsa-miR-320a-3p,1487.85,893.75,692.07,924.38
hsa-miR-320b,9.2,3.1,0.0,13.14
hsa-miR-320c,17.63,7.43,2.3,71.66
hsa-miR-320d,0.77,1.24,0.0,0.0
hsa-miR-320e,16.1,0.62,0.0,7.17
hsa-miR-324-3p,150.24,191.39,48.36,56.13
hsa-miR-324-5p,261.39,248.37,76.0,63.3
hsa-miR-328-3p,12.26,11.77,9.21,7.17
hsa-miR-330-3p,3.07,0.0,0.0,0.0
hsa-miR-331-3p,8.43,18.58,0.0,0.0
hsa-miR-335-5p,10.73,3.1,4.61,19.11
hsa-miR-338-3p,233.03,471.96,4.61,57.33
hsa-miR-339-5p,1.53,0.0,0.0,0.0
hsa-miR-340-3p,0.0,3.1,6.91,0.0
hsa-miR-340-5p,0.77,1.24,0.0,0.0
hsa-miR-342-3p,34.49,27.25,17.27,31.05
hsa-miR-34b-3p,4.6,0.0,0.0,0.0
hsa-miR-361-3p,6.9,0.62,0.0,4.78
hsa-miR-3613-5p,0.0,2.48,0.0,0.0
hsa-miR-363-3p,102.72,202.53,111.7,119.43
hsa-miR-3682-3p,0.0,11.15,3.45,15.53
hsa-miR-370-3p,120.35,463.29,134.73,88.38
hsa-miR-374a-3p,6.9,8.05,0.0,0.0
hsa-miR-374a-5p,3.83,0.0,0.0,0.0
hsa-miR-378d,0.0,6.19,0.0,0.0
hsa-miR-379-5p,0.77,0.0,0.0,0.0
hsa-miR-381-3p,0.0,3.1,0.0,1.19
hsa-miR-3960,0.0,0.62,0.0,0.0
hsa-miR-409-3p,3.07,21.06,9.21,25.08
hsa-miR-411-3p,0.0,1.86,0.0,0.0
hsa-miR-421,0.0,1.24,0.0,0.0
hsa-miR-423-3p,0.0,1.86,13.82,0.0
hsa-miR-423-5p,3.07,0.0,0.0,0.0
hsa-miR-424-5p,13.03,30.97,0.0,19.11
hsa-miR-425-3p,0.0,1.24,0.0,0.0
hsa-miR-425-5p,6.9,10.53,25.33,26.27
hsa-miR-431-5p,0.0,0.0,1.15,0.0
hsa-miR-432-5p,1191.2,3743.48,2806.28,3858.75
hsa-miR-4433b-3p,96.58,161.04,0.0,26.27
hsa-miR-4433b-5p,23.0,0.0,80.61,71.66
hsa-miR-4446-3p,19.93,8.67,0.0,4.78
hsa-miR-4446-5p,0.0,0.62,0.0,0.0
hsa-miR-4504,22.23,9.29,8.06,5.97
hsa-miR-451a,6.9,3.72,36.85,0.0
hsa-miR-452-3p,9.97,1.24,0.0,0.0
hsa-miR-4525,0.77,0.0,0.0,0.0
hsa-miR-4533,5.37,0.0,0.0,0.0
hsa-miR-454-3p,0.77,0.0,0.0,0.0
hsa-miR-4654,0.0,0.0,3.45,0.0
hsa-miR-4687-5p,1.53,0.0,0.0,0.0
hsa-miR-4706,0.0,0.0,4.61,0.0
hsa-miR-4716-3p,0.0,0.0,10.36,0.0
hsa-miR-4717-3p,1.53,0.0,0.0,0.0
hsa-miR-4732-5p,0.77,0.0,0.0,0.0
hsa-miR-4765,0.0,3.1,0.0,0.0
hsa-miR-4766-3p,0.0,2.48,0.0,0.0
hsa-miR-4774-5p,0.0,0.62,0.0,0.0
hsa-miR-4777-3p,0.0,3.72,6.91,0.0
hsa-miR-4781-5p,0.77,0.0,0.0,0.0
hsa-miR-483-5p,2.3,1.24,0.0,0.0
hsa-miR-484,3.83,1.86,6.91,4.78
hsa-miR-485-3p,0.0,0.0,10.36,0.0
hsa-miR-486-5p,0.0,0.0,0.0,54.94
hsa-miR-493-5p,0.0,0.62,1.15,0.0
hsa-miR-5000-3p,0.0,0.62,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,1.15,0.0
hsa-miR-500a-3p,0.0,0.62,0.0,0.0
hsa-miR-500b-3p,2.3,0.0,0.0,0.0
hsa-miR-5187-5p,91.22,78.04,26.49,19.11
hsa-miR-5192,0.0,0.0,0.0,4.78
hsa-miR-532-3p,0.0,0.62,0.0,0.0
hsa-miR-532-5p,5.37,6.81,0.0,13.14
hsa-miR-542-3p,34.49,55.74,5.76,5.97
hsa-miR-544b,0.0,0.0,4.61,0.0
hsa-miR-545-5p,1.53,8.67,4.61,9.55
hsa-miR-548ad-5p,12.26,42.74,25.33,25.08
hsa-miR-548ap-5p,55.96,47.07,0.0,0.0
hsa-miR-548ay-5p,0.0,3.1,0.0,0.0
hsa-miR-548j-5p,10.73,16.72,20.73,26.27
hsa-miR-551b-3p,0.0,0.62,0.0,0.0
hsa-miR-552-5p,4.6,0.0,0.0,0.0
hsa-miR-5583-3p,32.19,0.0,0.0,0.0
hsa-miR-5698,23.76,13.63,0.0,14.33
hsa-miR-574-3p,0.0,3.72,0.0,0.0
hsa-miR-574-5p,3.07,0.62,0.0,0.0
hsa-miR-576-5p,2.3,2.48,0.0,0.0
hsa-miR-582-3p,1.53,0.0,0.0,0.0
hsa-miR-584-5p,48.29,50.17,66.79,64.49
hsa-miR-589-5p,0.0,0.62,0.0,0.0
hsa-miR-625-3p,0.0,4.95,10.36,0.0
hsa-miR-625-5p,0.0,13.01,3.45,0.0
hsa-miR-627-5p,0.0,2.48,0.0,0.0
hsa-miR-628-3p,13.03,32.21,17.27,0.0
hsa-miR-628-5p,3.83,1.86,0.0,0.0
hsa-miR-629-5p,2.3,0.0,0.0,0.0
hsa-miR-6502-5p,0.0,0.0,5.76,0.0
hsa-miR-6514-5p,9.2,0.0,0.0,0.0
hsa-miR-652-3p,0.0,3.1,0.0,9.55
hsa-miR-654-3p,3.07,6.19,0.0,0.0
hsa-miR-659-5p,3.83,4.34,4.61,0.0
hsa-miR-660-5p,0.0,5.57,0.0,0.0
hsa-miR-664a-3p,34.49,29.73,27.64,35.83
hsa-miR-664a-5p,1254.06,725.28,474.43,496.82
hsa-miR-6724-5p,0.0,1.24,0.0,0.0
hsa-miR-6731-5p,0.77,0.0,0.0,0.0
hsa-miR-6734-5p,8.43,4.95,0.0,10.75
hsa-miR-6736-5p,0.77,5.57,0.0,0.0
hsa-miR-6739-5p,8.43,0.0,0.0,0.0
hsa-miR-6751-5p,0.0,3.72,0.0,0.0
hsa-miR-6767-5p,9.2,0.0,0.0,0.0
hsa-miR-6779-5p,0.0,5.57,0.0,0.0
hsa-miR-6783-5p,0.0,3.1,0.0,0.0
hsa-miR-6785-5p,3.07,0.0,0.0,3.58
hsa-miR-6788-5p,6.13,0.0,0.0,0.0
hsa-miR-6799-5p,0.0,3.1,0.0,0.0
hsa-miR-6810-5p,5.37,0.0,0.0,0.0
hsa-miR-6833-5p,0.0,4.95,0.0,0.0
hsa-miR-6850-5p,2.3,2.48,0.0,0.0
hsa-miR-6852-5p,0.0,3.72,0.0,0.0
hsa-miR-7-5p,0.0,0.0,0.0,10.75
hsa-miR-744-5p,8.43,6.81,0.0,0.0
hsa-miR-760,3.83,0.0,0.0,0.0
hsa-miR-766-5p,0.0,2.48,0.0,0.0
hsa-miR-769-3p,1.53,0.0,0.0,0.0
hsa-miR-7845-5p,0.0,1.24,0.0,0.0
hsa-miR-7851-3p,0.77,0.0,0.0,0.0
hsa-miR-874-5p,0.0,3.72,0.0,0.0
hsa-miR-889-3p,2.3,0.0,0.0,5.97
hsa-miR-9-3p,10.73,16.72,9.21,5.97
hsa-miR-9-5p,0.0,0.0,1.15,0.0
hsa-miR-92a-3p,9.2,13.63,49.52,33.44
hsa-miR-93-5p,183.97,184.57,28.79,52.55
hsa-miR-941,6.9,0.0,0.0,0.0
hsa-miR-942-5p,0.0,0.0,0.0,1.19
