miRNA,SRR24255696,SRR24255695,SRR24255694,SRR24255693,SRR24255692,SRR24255691,SRR24255690,SRR24255689,SRR24255688,SRR24255687,SRR24255686,SRR24255685
hsa-miR-1185-5p,20.62,27.77,16.84,46.13,122.86,134.14,7.43,9.65,25.87,33.68,157.95,25.68
hsa-miR-1193,22.86,41.45,30.31,48.8,43.67,67.93,18.85,17.27,24.58,20.05,200.0,37.22
hsa-miR-1197,15.85,26.1,16.84,69.1,98.26,139.29,1.14,11.43,23.28,19.41,99.94,9.6
hsa-miR-1199-3p,64.51,61.96,53.42,153.34,195.87,156.7,45.99,45.59,57.28,93.99,213.85,98.44
hsa-miR-1200,38.43,87.08,54.8,108.11,192.44,118.58,29.85,46.73,52.85,84.04,208.84,76.13
hsa-miR-1202,428.87,749.36,603.9,394.84,384.4,547.52,487.98,526.21,347.21,557.82,499.41,672.32
hsa-miR-1204,24.68,60.42,49.29,97.78,92.88,129.66,15.71,18.54,31.97,82.92,136.32,50.32
hsa-miR-1205,23.14,80.8,33.68,73.02,114.72,119.24,17.85,27.3,17.19,33.84,144.23,46.04
hsa-miR-1206,15.57,36.14,18.98,90.65,71.86,147.33,2.14,13.59,16.82,56.78,172.45,35.54
hsa-miR-1207-3p,19.35,40.33,29.85,129.3,170.28,126.1,15.14,24.38,31.23,88.05,138.83,54.34
hsa-miR-1207-5p,3182.45,2715.0,3386.74,2962.84,2914.19,2510.73,3760.92,3323.5,4338.22,3151.28,2169.45,3034.13
hsa-miR-1208,23.56,50.52,22.81,56.64,63.22,131.51,9.85,19.05,22.36,30.31,234.68,22.31
hsa-miR-122-5p,22.58,0.0,23.42,0.53,0.0,0.0,9.14,0.0,33.82,41.86,210.95,0.0
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,8.57,0.0,0.13,0.37,0.0,0.0,0.0
hsa-miR-1225-3p,2235.51,3538.18,2966.54,2558.2,2348.91,2338.2,2548.89,2679.32,1706.31,2506.52,2391.99,4214.19
hsa-miR-1225-5p,0.0,0.0,0.0,0.0,0.0,0.13,0.71,0.0,0.37,0.16,0.13,0.0
hsa-miR-1226-3p,34.5,48.0,35.67,94.21,76.75,75.18,29.56,32.63,32.52,54.85,187.87,43.58
hsa-miR-1227-3p,165.07,405.66,312.59,332.33,396.13,378.69,171.94,190.47,117.34,331.52,367.18,485.56
hsa-miR-1228-3p,481.6,515.62,471.95,599.12,610.57,470.36,492.41,529.51,471.2,498.0,548.06,838.32
hsa-miR-1229-3p,256.65,463.15,400.0,409.63,331.11,335.56,348.32,399.74,215.83,353.01,246.81,540.55
hsa-miR-1229-5p,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1231,78.26,158.24,105.63,81.39,250.45,169.49,168.8,150.6,162.61,180.76,156.63,106.35
hsa-miR-1233-3p,187.51,283.28,211.86,277.3,324.6,415.22,200.93,185.27,128.43,348.52,454.32,419.94
hsa-miR-1234-3p,291.01,413.89,317.33,1062.0,786.39,724.0,345.03,335.61,296.95,783.65,778.65,833.66
hsa-miR-1236-3p,51.75,102.98,64.14,135.71,121.23,176.35,50.56,58.41,44.35,91.42,155.44,98.82
hsa-miR-1236-5p,281.33,206.25,302.95,68.03,94.51,165.14,448.71,470.98,663.2,61.59,178.64,46.43
hsa-miR-1237-5p,58723.96,48873.55,53956.87,3848.16,3068.66,4658.34,76284.56,52907.64,76193.91,11134.68,6887.77,12942.02
hsa-miR-1238-3p,90.32,132.85,77.92,284.42,247.85,236.23,120.68,120.63,96.64,181.08,232.83,265.35
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
hsa-miR-124-3p,24.82,39.49,16.99,88.87,107.87,109.35,14.42,21.84,31.23,43.79,205.54,24.64
hsa-miR-124-5p,30.15,48.14,42.56,78.01,99.4,127.68,18.42,26.16,39.91,64.96,185.9,30.09
hsa-miR-1243,21.46,55.12,37.05,50.22,95.65,106.18,9.43,30.48,20.51,65.28,100.86,32.55
hsa-miR-1244,458.88,656.0,625.18,174.36,199.78,277.12,362.31,336.76,157.44,138.89,306.0,257.31
hsa-miR-1245a,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.16,0.0,0.0
hsa-miR-1245b-3p,13.6,0.28,13.01,0.0,2.12,0.26,0.0,0.0,0.55,0.16,175.88,11.54
hsa-miR-1247-3p,145.71,196.06,134.86,759.23,410.8,526.42,173.66,148.7,259.99,587.66,682.01,376.36
hsa-miR-1247-5p,69.0,63.07,52.66,226.36,282.72,209.33,54.13,58.79,79.83,208.82,160.06,197.52
hsa-miR-1249-3p,106.03,110.66,91.85,260.56,246.22,192.84,77.4,78.6,92.39,270.25,251.03,206.08
hsa-miR-1250-3p,24.82,33.49,31.38,81.75,66.81,132.16,15.0,20.44,24.95,63.03,237.05,36.83
hsa-miR-1250-5p,43.76,86.52,54.96,62.33,142.58,116.86,39.27,49.4,50.63,81.0,198.95,55.12
hsa-miR-1251-3p,25.38,53.45,31.84,57.88,113.09,119.11,10.0,19.81,22.91,50.68,82.93,36.31
hsa-miR-1252-3p,18.09,28.47,19.14,77.65,74.96,107.63,6.28,16.38,20.88,38.97,204.75,4.93
hsa-miR-1252-5p,11.5,41.58,20.21,50.94,115.37,102.62,5.43,21.71,22.73,30.31,127.62,15.82
hsa-miR-1253,30.15,82.33,28.93,73.73,143.72,91.41,14.57,23.24,31.78,51.16,205.01,45.91
hsa-miR-1255b-2-3p,5138.17,22276.54,16139.07,2810.03,2806.8,3085.95,5755.56,6808.51,2301.69,2879.42,2907.62,8734.84
hsa-miR-1256,157.36,642.89,433.22,216.21,253.06,199.83,235.78,308.44,164.46,164.88,239.69,330.58
hsa-miR-1257,21.46,33.91,22.5,65.01,127.75,164.48,6.71,11.68,33.82,56.62,292.03,31.64
hsa-miR-1258,0.28,0.0,20.97,60.2,0.0,165.4,0.0,0.25,25.87,53.09,213.06,15.82
hsa-miR-125a-3p,33.66,34.75,33.83,103.12,127.1,118.58,16.99,36.06,32.52,65.92,169.42,53.69
hsa-miR-125a-5p,1453.78,656.56,1350.17,148.0,144.05,265.25,1058.94,1476.29,921.34,248.44,465.79,349.78
hsa-miR-125b-1-3p,30.29,74.66,33.83,37.93,105.92,117.92,9.85,17.9,38.25,32.24,89.26,42.15
hsa-miR-125b-2-3p,17.39,50.79,18.06,53.61,105.27,143.38,17.85,17.65,21.99,75.38,129.34,39.17
hsa-miR-125b-5p,3139.81,1613.85,2592.41,174.71,164.58,345.98,1734.15,2236.4,1375.73,477.63,423.34,709.67
hsa-miR-126-3p,13535.64,5960.0,13778.42,1610.54,992.52,1945.27,8816.29,12516.1,7162.49,2780.14,2599.38,4425.46
hsa-miR-126-5p,3562.23,1687.11,4448.5,518.09,512.48,994.93,4146.8,6816.51,3494.67,1354.79,1183.27,2024.22
hsa-miR-1261,10.1,55.26,32.45,41.32,111.13,90.75,7.28,13.33,20.14,39.78,123.8,26.59
hsa-miR-1262,11.22,35.72,15.61,55.21,92.07,122.14,3.14,17.27,20.88,42.82,138.83,48.89
hsa-miR-1263,17.95,45.77,23.42,78.54,141.11,74.0,19.57,21.97,19.59,42.34,165.59,28.53
hsa-miR-1264,30.43,60.42,70.42,95.1,118.79,92.99,16.14,17.52,17.0,19.41,161.37,20.88
hsa-miR-1265,22.72,57.21,26.33,97.24,121.72,206.42,9.85,19.68,20.33,0.8,159.26,44.35
hsa-miR-1267,51.19,109.4,75.32,77.47,113.25,203.0,55.7,70.86,57.1,52.77,133.56,93.64
hsa-miR-1269a,31.13,69.77,59.24,101.16,121.56,147.6,33.99,40.51,26.98,68.97,151.75,72.37
hsa-miR-1269b,133.65,342.86,231.46,309.18,277.5,220.41,117.53,137.39,96.27,156.54,337.65,277.67
hsa-miR-127-3p,27.35,29.72,24.03,72.31,126.45,136.91,13.42,20.7,19.59,102.17,169.02,89.49
hsa-miR-127-5p,46.84,42.56,24.8,76.4,144.21,127.02,9.28,18.41,52.85,72.17,185.1,86.63
hsa-miR-1270,30.01,103.12,66.28,113.09,125.63,162.24,15.42,24.13,21.44,25.18,119.32,28.27
hsa-miR-1271-5p,124.4,328.63,333.71,92.08,153.99,164.22,172.8,205.96,93.32,46.67,202.51,165.62
hsa-miR-1272,27.63,60.98,31.08,67.86,192.77,85.6,15.57,26.54,16.08,29.83,196.18,25.42
hsa-miR-1273c,1822.35,3397.8,2587.97,1733.61,1572.62,1747.95,2309.82,2582.43,1421.56,1891.28,1832.33,3042.3
hsa-miR-1273h-5p,21419.54,39516.72,27154.86,26184.68,17003.27,22912.75,19776.16,18453.01,12626.43,16964.41,22556.43,35860.93
hsa-miR-1275,4074.97,3998.83,2904.69,9405.18,12022.89,9153.91,4329.03,3614.67,4443.18,11675.66,6881.31,8396.47
hsa-miR-1276,19.77,20.23,15.15,79.08,67.14,84.94,4.71,10.79,20.14,49.24,115.89,20.23
hsa-miR-1277-5p,8.55,1.67,4.29,27.96,27.05,13.45,1.14,3.56,11.64,11.55,11.34,0.91
hsa-miR-1278,12.62,30.14,22.81,84.95,77.89,141.0,3.28,8.63,20.14,32.4,159.13,8.69
hsa-miR-1279,14.31,27.21,7.19,60.38,96.63,77.29,6.28,3.05,16.26,41.06,196.71,4.28
hsa-miR-128-1-5p,34.92,81.91,32.3,104.54,126.94,120.43,31.56,35.55,46.94,92.54,112.59,80.28
hsa-miR-128-2-5p,0.0,0.14,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,153.71,170.94,156.75,173.82,161.97,170.81,99.68,142.22,92.02,92.86,278.32,135.92
hsa-miR-1282,25.81,41.03,26.48,119.86,148.77,167.25,21.56,24.76,28.46,125.42,141.86,96.88
hsa-miR-1283,26.09,26.79,21.74,57.35,94.51,112.51,8.0,17.4,18.48,16.84,170.47,6.23
hsa-miR-1285-5p,15233.17,24845.58,19444.53,12060.44,10652.81,11961.82,17714.97,18542.02,11053.53,12828.84,12021.93,22902.05
hsa-miR-1287-3p,26.65,43.4,46.84,78.01,98.42,123.46,13.71,25.27,29.38,48.6,212.79,58.23
hsa-miR-1287-5p,87.93,79.82,71.18,373.47,405.91,388.32,88.26,71.49,104.4,341.14,309.69,290.77
hsa-miR-1288-3p,25.24,63.49,42.25,84.42,95.0,116.6,19.14,33.78,31.41,81.8,173.77,53.56
hsa-miR-1289,132.53,375.52,285.8,178.45,203.2,183.21,137.24,172.57,85.74,105.53,200.79,239.93
hsa-miR-129-1-3p,19.91,47.03,16.84,151.03,159.69,103.67,18.57,22.98,28.64,85.17,138.43,59.53
hsa-miR-129-2-3p,33.24,34.61,21.58,99.2,81.64,104.33,13.42,28.95,23.65,42.18,119.58,58.62
hsa-miR-129-5p,59.88,93.08,76.39,215.14,158.22,171.73,56.41,66.41,51.74,210.91,220.44,116.85
hsa-miR-1290,9365.17,3727.97,6453.7,252.19,312.37,501.09,4035.26,16642.25,4910.5,765.53,1239.44,3088.99
hsa-miR-1291,60.17,57.77,52.05,66.61,129.22,114.62,36.27,46.35,118.08,120.77,166.91,58.62
hsa-miR-1292-5p,32.26,27.49,32.61,67.32,82.45,64.9,30.42,32.13,50.63,67.36,110.75,21.66
hsa-miR-1293,14.59,33.21,20.51,60.55,40.57,117.66,15.0,19.94,15.15,11.07,128.94,23.6
hsa-miR-1294,20.62,38.38,32.76,55.39,128.89,115.55,22.85,26.41,26.42,48.92,241.4,15.82
hsa-miR-1295b-3p,21.46,35.58,0.0,0.0,125.15,0.0,0.0,14.22,22.36,12.03,202.51,0.0
hsa-miR-1296-3p,33.1,47.31,24.03,161.71,133.94,142.19,24.71,23.36,42.13,125.42,185.1,115.17
hsa-miR-1296-5p,22.86,33.49,24.95,86.56,119.93,81.78,16.99,23.75,23.28,44.91,95.58,36.7
hsa-miR-1297,17.39,27.91,20.36,59.66,104.29,152.35,2.71,9.9,20.33,30.31,197.37,14.27
hsa-miR-1298-3p,29.87,59.17,28.32,51.11,95.33,144.7,19.14,25.52,26.79,83.24,202.51,47.34
hsa-miR-1298-5p,14.59,36.28,19.9,53.61,82.94,104.47,8.28,19.43,14.97,32.72,74.75,32.68
hsa-miR-1299,905.42,2215.57,1399.46,1374.03,1006.54,1263.21,960.4,937.25,493.01,660.79,2143.08,2123.44
hsa-miR-1301-3p,74.89,75.08,69.65,29.21,111.62,89.03,42.7,61.84,48.6,76.66,116.81,37.35
hsa-miR-1301-5p,35.34,45.07,31.23,107.57,121.89,148.92,25.42,40.63,34.92,81.32,183.26,62.9
hsa-miR-1302,17.25,27.49,17.91,40.61,87.99,109.08,14.71,29.59,18.85,27.27,146.74,12.58
hsa-miR-1303,832.22,1212.93,1030.53,618.89,639.9,712.26,843.3,930.27,606.1,584.93,698.49,1163.98
hsa-miR-1304-3p,701.51,1209.72,893.53,692.62,742.72,976.46,713.63,860.43,529.41,801.61,959.54,1343.08
hsa-miR-1304-5p,102.1,120.71,110.22,217.28,176.47,209.33,89.54,107.68,79.09,142.74,234.94,162.5
hsa-miR-1305,16.69,27.21,22.35,74.27,64.53,115.81,5.43,11.56,14.78,52.61,155.7,18.81
hsa-miR-1306-3p,37.87,46.89,31.99,73.55,151.87,155.51,29.7,28.19,39.91,90.3,236.0,34.24
hsa-miR-1306-5p,154.13,247.97,219.52,321.11,370.71,406.12,197.65,192.76,136.19,334.41,315.23,388.17
hsa-miR-1307-3p,177.55,183.64,142.21,618.0,524.53,423.14,206.79,152.76,231.35,832.25,735.28,434.21
hsa-miR-1307-5p,3892.65,1258.15,886.03,9461.46,8404.11,4770.46,2019.92,1279.47,3599.45,7197.51,3472.43,6142.83
hsa-miR-130a-3p,625.49,319.7,588.59,145.51,141.77,162.11,318.75,481.64,267.39,104.25,239.95,214.38
hsa-miR-130b-3p,193.26,161.31,197.47,42.74,119.12,187.96,131.39,265.65,141.73,64.32,246.41,88.84
hsa-miR-130b-5p,49.23,51.07,49.9,168.12,104.29,155.12,24.42,51.81,46.94,51.16,171.26,75.61
hsa-miR-132-3p,113.18,77.31,72.71,87.8,99.4,120.29,53.55,78.09,67.63,53.09,184.84,52.78
hsa-miR-132-5p,31.84,46.89,27.4,39.89,136.23,128.21,25.42,24.63,28.27,43.63,202.24,61.08
hsa-miR-1321,14.45,34.89,14.54,48.09,88.16,116.07,11.71,18.92,23.65,40.1,168.76,28.27
hsa-miR-1322,2.24,0.0,693.76,426.01,0.0,464.03,500.55,597.2,0.0,1.12,0.0,792.54
hsa-miR-1323,15.29,23.03,28.47,40.61,68.44,122.8,9.43,16.38,27.72,23.9,180.36,9.73
hsa-miR-1324,123.84,265.56,161.19,178.45,237.74,239.53,113.53,110.86,74.1,112.43,310.49,268.59
hsa-miR-133a-3p,33.8,91.54,46.69,117.01,129.71,125.04,28.28,31.36,33.63,134.89,151.49,73.79
hsa-miR-133a-5p,52.17,93.64,46.54,318.44,293.96,298.62,51.13,47.36,60.43,286.29,379.57,164.58
hsa-miR-133b,18.09,41.45,22.66,103.3,80.66,103.15,19.71,11.94,18.29,47.15,160.06,46.04
hsa-miR-134-3p,24.4,45.49,34.44,38.83,87.01,74.52,17.28,26.29,19.96,42.02,83.46,61.21
hsa-miR-134-5p,35.2,48.56,31.99,43.81,133.78,144.17,16.85,25.78,32.15,36.89,195.12,29.7
hsa-miR-1343-5p,513.44,392.82,417.6,178.45,168.82,160.79,580.38,409.9,588.54,206.42,231.25,244.47
hsa-miR-135a-3p,15.43,33.91,20.97,65.18,53.28,83.23,5.43,12.32,26.24,19.57,156.36,10.76
hsa-miR-135a-5p,15.85,44.93,33.37,78.36,83.43,78.88,9.28,26.16,19.4,51.32,100.46,42.54
hsa-miR-135b-3p,42.35,57.21,22.5,127.16,188.7,95.89,16.57,22.98,61.9,56.78,178.25,36.18
hsa-miR-135b-5p,6.17,23.86,15.31,16.92,72.35,144.3,7.0,11.68,18.29,40.1,129.34,10.76
hsa-miR-136-3p,20.62,38.24,25.56,68.39,102.98,94.84,15.71,23.75,24.76,64.32,145.82,47.47
hsa-miR-136-5p,23.56,22.05,24.95,84.95,97.77,135.73,10.71,19.05,17.74,83.4,151.62,54.73
hsa-miR-137-3p,125.94,74.66,128.59,77.29,121.23,92.46,113.11,137.01,98.86,39.78,127.09,33.72
hsa-miR-138-1-3p,25.38,46.47,28.17,65.54,69.09,100.38,16.14,21.33,17.0,16.04,123.93,19.84
hsa-miR-138-2-3p,24.26,29.86,31.69,15.67,47.74,145.35,11.57,21.33,12.75,30.47,85.43,38.39
hsa-miR-138-5p,43.76,65.31,50.67,95.82,90.44,127.02,27.71,41.27,36.22,73.3,172.71,42.02
hsa-miR-139-3p,42.21,53.59,44.85,59.48,64.69,128.34,24.71,26.92,29.38,69.77,111.27,61.47
hsa-miR-139-5p,153.99,92.94,82.82,370.98,442.41,391.22,105.68,105.9,121.77,389.26,400.14,279.1
hsa-miR-140-5p,87.09,49.82,78.99,98.67,126.94,118.97,57.27,67.3,56.17,23.74,129.6,56.93
hsa-miR-141-3p,44.04,52.33,46.38,145.68,274.08,231.62,33.85,44.19,56.54,238.98,276.08,180.27
hsa-miR-141-5p,33.24,40.19,33.07,176.32,161.65,158.68,15.71,26.92,48.97,83.72,267.37,102.33
hsa-miR-142-5p,41.23,54.56,30.77,536.97,339.1,645.13,31.42,46.6,58.02,641.07,630.73,489.2
hsa-miR-143-3p,22.02,35.03,38.88,154.77,141.44,259.19,11.0,25.14,29.75,105.69,285.57,134.49
hsa-miR-143-5p,87.79,117.08,69.65,372.05,365.82,304.56,92.4,63.24,126.21,344.35,407.39,204.0
hsa-miR-144-3p,49.93,47.17,63.38,1270.73,925.23,1488.9,131.67,144.0,102.37,1928.97,1180.51,1608.04
hsa-miR-144-5p,18.51,32.51,27.86,254.15,210.37,327.77,15.71,26.92,39.36,122.05,321.16,106.48
hsa-miR-145-3p,26.37,54.0,26.64,128.41,178.27,151.55,18.71,20.19,42.5,35.45,244.83,46.69
hsa-miR-145-5p,33.24,59.87,39.95,82.64,161.48,225.15,28.13,28.19,23.84,131.52,247.99,147.2
hsa-miR-1468-3p,22.86,65.59,34.44,86.02,128.24,209.85,14.14,26.16,50.26,106.82,256.83,80.15
hsa-miR-1468-5p,35.76,105.92,45.16,117.19,119.6,238.74,24.85,32.89,19.03,85.17,163.09,78.33
hsa-miR-146a-3p,61.99,100.61,90.47,163.67,254.85,260.37,59.98,53.21,54.7,165.36,253.66,153.81
hsa-miR-146a-5p,72.79,63.91,76.08,134.46,172.4,154.98,110.39,168.5,120.48,57.1,288.2,115.04
hsa-miR-146b-3p,69.56,200.25,148.18,103.12,183.81,274.88,58.55,92.57,64.12,109.86,248.12,104.14
hsa-miR-146b-5p,46.84,74.94,44.7,287.45,237.74,244.94,45.41,63.49,67.63,194.55,329.6,88.06
hsa-miR-1471,0.98,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-147a,18.65,58.89,36.13,98.84,85.55,152.08,19.42,30.73,24.39,52.29,147.93,22.96
hsa-miR-147b-3p,28.75,56.1,48.68,113.63,89.3,110.14,17.14,34.16,40.65,82.76,146.08,57.84
hsa-miR-148a-3p,86.11,71.45,85.27,121.46,116.83,201.02,46.7,79.24,67.26,95.75,179.44,71.85
hsa-miR-148b-3p,316.39,192.29,263.6,127.7,104.61,208.54,198.79,245.71,182.94,141.94,293.48,151.09
hsa-miR-149-3p,84637.8,56118.63,60610.65,66404.91,63594.71,51533.37,71546.24,54131.74,92204.32,62910.68,41969.24,47759.72
hsa-miR-149-5p,40.11,89.17,60.62,99.73,121.07,115.28,37.42,43.05,36.59,80.67,160.19,85.08
hsa-miR-150-3p,84.57,132.71,91.54,112.2,199.61,244.41,60.84,100.82,106.62,125.42,259.46,123.47
hsa-miR-150-5p,40.81,53.59,48.68,275.87,233.67,335.16,32.42,41.52,55.99,153.49,270.14,141.75
hsa-miR-151a-3p,368.99,258.3,417.91,104.72,138.83,247.31,232.64,340.95,180.35,180.92,275.68,202.58
hsa-miR-152-3p,136.74,112.47,125.07,73.73,104.78,164.74,79.26,137.52,81.49,52.93,235.34,81.32
hsa-miR-152-5p,0.0,0.0,0.46,0.0,7.01,0.26,0.0,0.0,0.37,0.16,0.0,0.0
hsa-miR-153-3p,23.42,42.28,25.72,79.43,105.1,141.27,8.14,17.14,33.45,41.7,242.59,19.06
hsa-miR-153-5p,19.49,48.56,33.37,85.84,135.74,184.92,17.14,28.32,32.89,61.91,208.18,32.03
hsa-miR-1537-3p,19.77,32.79,29.54,24.58,131.83,176.48,11.28,30.09,38.62,72.33,269.48,39.56
hsa-miR-1537-5p,10.52,40.19,22.35,70.35,112.11,158.94,3.71,14.22,30.67,89.5,160.85,17.64
hsa-miR-1538,243.89,335.33,304.78,297.07,280.6,290.84,314.47,282.92,193.66,379.64,341.34,498.4
hsa-miR-1539,62.27,80.1,52.2,244.17,364.35,236.5,59.55,56.63,89.81,287.57,279.24,281.43
hsa-miR-154-3p,22.16,36.98,15.0,94.57,94.35,136.65,2.57,14.86,29.01,49.4,129.86,30.87
hsa-miR-154-5p,17.11,28.89,18.52,89.41,118.63,67.4,6.0,13.46,18.29,31.11,161.24,9.21
hsa-miR-155-3p,15.85,32.37,22.66,83.88,94.51,157.75,4.57,20.32,27.53,59.5,251.68,23.99
hsa-miR-155-5p,296.62,141.22,291.16,74.44,119.6,149.44,245.63,335.87,209.73,90.62,172.32,139.68
hsa-miR-1587,153.85,213.09,215.38,147.64,126.77,223.31,158.95,175.36,132.49,157.82,244.3,256.4
hsa-miR-15a-3p,34.92,62.94,52.05,147.64,124.49,137.18,29.99,36.19,40.47,96.71,167.17,53.69
hsa-miR-15a-5p,836.0,398.4,738.3,914.0,523.72,808.02,471.42,627.54,403.02,756.06,844.57,769.85
