miRNA,SRR10225091,SRR10225093,SRR10225095
hsa-miR-1269a,32.35,21.39,0.0
hsa-miR-1269b,64.71,0.0,0.0
hsa-miR-127-3p,129.41,13.69,21.13
hsa-miR-1271-5p,0.0,2.57,0.0
hsa-miR-1276,0.0,0.86,0.0
hsa-miR-128-1-5p,32.35,3.42,0.0
hsa-miR-128-3p,841.18,62.45,49.31
hsa-miR-1283,64.71,0.0,0.0
hsa-miR-1285-3p,226.47,4.28,7.04
hsa-miR-1285-5p,32.35,0.86,0.0
hsa-miR-1286,64.71,0.0,0.0
hsa-miR-1287-5p,32.35,0.0,0.0
hsa-miR-129-5p,0.0,6.84,0.0
hsa-miR-1291,0.0,0.86,0.0
hsa-miR-1296-5p,0.0,22.24,0.0
hsa-miR-1301-3p,64.71,0.0,0.0
hsa-miR-1304-5p,0.0,0.86,0.0
hsa-miR-1306-5p,0.0,0.86,0.0
hsa-miR-1307-3p,323.53,30.8,7.04
hsa-miR-1307-5p,1552.95,97.53,28.18
hsa-miR-130a-3p,1811.77,61.6,147.93
hsa-miR-130b-3p,1229.42,36.79,42.27
hsa-miR-130b-5p,97.06,11.98,0.0
hsa-miR-132-3p,161.77,14.54,7.04
hsa-miR-132-5p,0.0,0.86,0.0
hsa-miR-133a-3p,32.35,0.0,0.0
hsa-miR-1343-3p,64.71,0.86,0.0
hsa-miR-137-3p,0.0,0.86,7.04
hsa-miR-138-1-3p,0.0,16.26,0.0
hsa-miR-138-5p,226.47,236.99,0.0
hsa-miR-139-5p,129.41,0.86,0.0
hsa-miR-140-3p,1844.12,136.03,35.22
hsa-miR-140-5p,0.0,1.71,0.0
hsa-miR-141-3p,32.35,0.0,0.0
hsa-miR-142-5p,0.0,6.84,7.04
hsa-miR-143-3p,1035.3,2127.75,21.13
hsa-miR-144-3p,32.35,0.0,0.0
hsa-miR-145-5p,0.0,14.54,0.0
hsa-miR-1468-5p,0.0,24.81,0.0
hsa-miR-146a-5p,161.77,0.0,605.82
hsa-miR-146b-5p,614.71,17.11,49.31
hsa-miR-148a-3p,7408.85,581.77,380.4
hsa-miR-148a-5p,258.82,7.7,7.04
hsa-miR-148b-3p,161.77,17.97,0.0
hsa-miR-148b-5p,64.71,10.27,0.0
hsa-miR-149-5p,808.83,94.97,0.0
hsa-miR-151a-3p,13361.8,663.05,1817.45
hsa-miR-151a-5p,1714.71,257.52,542.42
hsa-miR-152-3p,32.35,7.7,7.04
hsa-miR-1538,0.0,0.0,7.04
hsa-miR-155-5p,0.0,0.0,288.82
hsa-miR-15a-5p,97.06,37.64,35.22
hsa-miR-15b-3p,64.71,8.56,0.0
hsa-miR-15b-5p,0.0,49.62,21.13
hsa-miR-16-2-3p,64.71,11.98,14.09
hsa-miR-16-5p,7667.67,1662.33,852.37
hsa-miR-17-3p,32.35,7.7,7.04
hsa-miR-17-5p,64.71,78.71,7.04
hsa-miR-181a-2-3p,323.53,369.6,7.04
hsa-miR-181a-3p,97.06,106.09,7.04
hsa-miR-181a-5p,14914.75,24921.25,5875.02
hsa-miR-181b-2-3p,0.0,0.86,0.0
hsa-miR-181b-3p,0.0,0.0,7.04
hsa-miR-181b-5p,4302.95,2585.46,845.33
hsa-miR-181c-3p,258.82,41.92,7.04
hsa-miR-181c-5p,1100.0,520.17,49.31
hsa-miR-181d-5p,517.65,168.54,56.36
hsa-miR-182-5p,841.18,375.59,1246.86
hsa-miR-183-5p,32.35,47.06,63.4
hsa-miR-1843,32.35,3.42,0.0
hsa-miR-185-3p,32.35,0.86,0.0
hsa-miR-185-5p,32.35,1.71,0.0
hsa-miR-186-5p,5402.96,2535.84,317.0
hsa-miR-188-5p,32.35,3.42,0.0
hsa-miR-18a-3p,32.35,3.42,0.0
hsa-miR-18a-5p,32.35,6.84,0.0
hsa-miR-1908-3p,32.35,0.0,0.0
hsa-miR-190a-3p,32.35,0.86,0.0
hsa-miR-190a-5p,0.0,0.86,0.0
hsa-miR-190b-5p,0.0,2.57,0.0
hsa-miR-191-3p,64.71,5.99,0.0
hsa-miR-191-5p,25785.37,4288.0,1810.41
hsa-miR-1910-5p,32.35,0.0,7.04
hsa-miR-192-5p,3267.66,195.06,190.2
hsa-miR-193a-3p,0.0,0.0,14.09
hsa-miR-193a-5p,0.0,0.0,7.04
hsa-miR-193b-3p,194.12,49.62,7.04
hsa-miR-193b-5p,32.35,1.71,0.0
hsa-miR-194-5p,0.0,5.99,0.0
hsa-miR-195-3p,0.0,0.86,0.0
hsa-miR-195-5p,0.0,5.13,14.09
hsa-miR-196a-1-3p,32.35,0.0,0.0
hsa-miR-196a-5p,452.94,138.6,35.22
hsa-miR-196b-5p,226.47,138.6,7.04
hsa-miR-197-3p,647.06,95.82,77.49
hsa-miR-199a-3p,711.77,225.86,373.35
hsa-miR-199a-5p,129.41,43.63,42.27
hsa-miR-199b-3p,1779.42,55.61,14.09
hsa-miR-199b-5p,0.0,1.71,0.0
hsa-miR-19a-3p,64.71,70.15,0.0
hsa-miR-19b-3p,226.47,185.65,21.13
hsa-miR-203a-3p,0.0,0.86,0.0
hsa-miR-204-5p,194.12,20.53,35.22
hsa-miR-20a-3p,0.0,0.86,0.0
hsa-miR-20a-5p,97.06,65.88,7.04
hsa-miR-20b-5p,0.0,0.86,0.0
hsa-miR-21-3p,16985.34,750.32,810.1
hsa-miR-21-5p,70044.32,11966.54,3205.2
hsa-miR-210-3p,226.47,23.96,7.04
hsa-miR-211-5p,0.0,0.86,0.0
hsa-miR-212-3p,0.0,2.57,0.0
hsa-miR-214-3p,64.71,1.71,14.09
hsa-miR-214-5p,32.35,3.42,0.0
hsa-miR-215-5p,32.35,0.86,0.0
hsa-miR-218-1-3p,0.0,0.0,14.09
hsa-miR-218-5p,0.0,13.69,0.0
hsa-miR-219a-1-3p,64.71,0.0,0.0
hsa-miR-22-3p,26691.25,2622.25,1838.58
hsa-miR-22-5p,32.35,0.86,0.0
hsa-miR-221-3p,6244.14,889.77,894.64
hsa-miR-221-5p,0.0,7.7,14.09
hsa-miR-222-3p,7020.61,483.38,760.79
hsa-miR-222-5p,32.35,0.86,7.04
hsa-miR-224-3p,0.0,1.71,0.0
hsa-miR-224-5p,0.0,34.22,14.09
hsa-miR-2277-3p,0.0,0.86,0.0
hsa-miR-2355-3p,0.0,0.86,0.0
hsa-miR-2355-5p,0.0,0.86,0.0
hsa-miR-23a-3p,452.94,84.7,246.55
hsa-miR-23b-3p,32.35,113.79,35.22
hsa-miR-24-2-5p,32.35,3.42,21.13
hsa-miR-24-3p,161.77,59.89,486.06
hsa-miR-2467-5p,0.0,0.86,7.04
hsa-miR-25-3p,9155.91,1859.1,352.22
hsa-miR-25-5p,64.71,0.0,0.0
hsa-miR-26a-5p,6600.02,1510.9,774.88
hsa-miR-26b-3p,0.0,2.57,0.0
hsa-miR-26b-5p,452.94,319.12,77.49
hsa-miR-27a-3p,1100.0,97.53,584.68
hsa-miR-27a-5p,32.35,1.71,7.04
hsa-miR-27b-3p,16920.64,8019.05,3240.42
hsa-miR-27b-5p,0.0,15.4,7.04
hsa-miR-28-3p,4658.84,654.49,464.93
hsa-miR-28-5p,32.35,15.4,14.09
hsa-miR-296-3p,32.35,0.0,0.0
hsa-miR-296-5p,32.35,0.0,0.0
hsa-miR-29a-3p,517.65,214.74,140.89
hsa-miR-29b-3p,32.35,2.57,0.0
hsa-miR-301a-3p,1617.65,375.59,21.13
hsa-miR-301a-5p,0.0,0.86,0.0
hsa-miR-301b-3p,517.65,43.63,0.0
hsa-miR-3065-3p,0.0,6.84,0.0
hsa-miR-3065-5p,0.0,3.42,0.0
hsa-miR-30a-3p,0.0,59.03,14.09
hsa-miR-30a-5p,776.47,1931.83,436.75
hsa-miR-30b-5p,161.77,92.4,35.22
hsa-miR-30c-1-3p,32.35,0.0,7.04
hsa-miR-30c-2-3p,0.0,5.99,0.0
hsa-miR-30c-5p,226.47,143.73,56.36
hsa-miR-30d-3p,0.0,12.83,0.0
hsa-miR-30d-5p,8897.08,1995.14,1866.76
hsa-miR-30e-3p,388.24,23.1,14.09
hsa-miR-30e-5p,4464.72,382.43,70.44
hsa-miR-31-3p,0.0,0.0,28.18
hsa-miR-31-5p,129.41,57.32,725.57
hsa-miR-3127-5p,0.0,2.57,0.0
hsa-miR-3129-3p,0.0,0.86,0.0
hsa-miR-3130-3p,0.0,0.86,0.0
hsa-miR-3144-3p,0.0,0.86,0.0
hsa-miR-3150a-5p,32.35,0.0,0.0
hsa-miR-3155a,32.35,0.0,0.0
hsa-miR-3176,32.35,0.86,0.0
hsa-miR-32-3p,0.0,0.86,0.0
hsa-miR-32-5p,0.0,3.42,0.0
hsa-miR-3200-3p,64.71,1.71,14.09
hsa-miR-3200-5p,0.0,0.0,7.04
hsa-miR-320a-3p,4691.19,79.57,457.89
hsa-miR-320b,1650.0,24.81,183.15
hsa-miR-320d,32.35,0.0,0.0
hsa-miR-324-3p,194.12,2.57,7.04
hsa-miR-324-5p,0.0,3.42,0.0
hsa-miR-328-3p,32.35,0.86,0.0
hsa-miR-330-5p,32.35,4.28,0.0
hsa-miR-331-3p,32.35,5.13,0.0
hsa-miR-331-5p,32.35,1.71,7.04
hsa-miR-339-3p,550.0,12.83,7.04
hsa-miR-339-5p,194.12,11.98,14.09
hsa-miR-33a-3p,0.0,0.86,0.0
hsa-miR-340-3p,0.0,3.42,0.0
hsa-miR-340-5p,161.77,68.44,14.09
hsa-miR-342-3p,97.06,29.94,0.0
hsa-miR-342-5p,0.0,0.86,0.0
hsa-miR-345-5p,452.94,108.65,21.13
hsa-miR-34a-5p,64.71,1.71,0.0
hsa-miR-34b-5p,0.0,1.71,0.0
hsa-miR-34c-5p,32.35,13.69,0.0
hsa-miR-3605-3p,0.0,4.28,0.0
hsa-miR-3609,0.0,0.86,0.0
hsa-miR-361-3p,0.0,17.11,0.0
hsa-miR-361-5p,291.18,59.89,14.09
hsa-miR-3613-5p,0.0,0.86,0.0
hsa-miR-3614-5p,0.0,0.0,7.04
hsa-miR-3615,194.12,29.09,7.04
hsa-miR-362-5p,0.0,2.57,0.0
hsa-miR-363-3p,0.0,6.84,0.0
hsa-miR-365b-3p,32.35,5.13,7.04
hsa-miR-365b-5p,0.0,0.86,0.0
hsa-miR-3660,32.35,0.0,0.0
hsa-miR-3661,32.35,0.86,0.0
hsa-miR-3663-3p,32.35,0.0,0.0
hsa-miR-3677-3p,64.71,0.0,7.04
hsa-miR-3679-5p,0.0,0.86,0.0
hsa-miR-3691-5p,32.35,0.86,0.0
hsa-miR-370-3p,32.35,0.0,0.0
hsa-miR-374a-3p,32.35,8.56,0.0
hsa-miR-374a-5p,0.0,6.84,0.0
hsa-miR-374b-5p,0.0,3.42,0.0
hsa-miR-375-3p,291.18,0.0,0.0
hsa-miR-377-5p,0.0,0.86,0.0
hsa-miR-378a-3p,3202.95,361.9,232.46
hsa-miR-378c,194.12,36.79,28.18
hsa-miR-378d,0.0,0.86,0.0
hsa-miR-381-3p,0.0,1.71,0.0
hsa-miR-3909,97.06,6.84,0.0
hsa-miR-3912-3p,0.0,0.86,0.0
hsa-miR-409-3p,32.35,2.57,7.04
hsa-miR-409-5p,0.0,0.86,0.0
hsa-miR-410-3p,32.35,0.0,7.04
hsa-miR-411-5p,32.35,1.71,7.04
hsa-miR-421,517.65,38.5,0.0
hsa-miR-423-3p,2394.12,213.89,112.71
hsa-miR-423-5p,1391.18,4.28,14.09
hsa-miR-424-5p,0.0,1.71,0.0
hsa-miR-425-3p,64.71,2.57,0.0
hsa-miR-425-5p,647.06,83.84,7.04
hsa-miR-4326,129.41,4.28,0.0
hsa-miR-4421,0.0,2.57,0.0
hsa-miR-4435,0.0,1.71,0.0
hsa-miR-4485-3p,0.0,0.86,14.09
hsa-miR-449a,0.0,0.86,0.0
hsa-miR-449b-5p,0.0,0.86,0.0
hsa-miR-449c-5p,32.35,1.71,0.0
hsa-miR-450a-5p,0.0,2.57,0.0
hsa-miR-450b-5p,0.0,7.7,7.04
hsa-miR-4515,0.0,0.0,7.04
hsa-miR-451a,226.47,3.42,0.0
hsa-miR-452-3p,0.0,0.86,0.0
hsa-miR-452-5p,0.0,8.56,0.0
hsa-miR-454-3p,129.41,66.73,7.04
hsa-miR-454-5p,64.71,17.11,7.04
hsa-miR-455-3p,0.0,0.86,0.0
hsa-miR-455-5p,97.06,3.42,0.0
hsa-miR-4677-3p,0.0,0.86,0.0
hsa-miR-4707-3p,64.71,1.71,0.0
hsa-miR-4741,0.0,0.86,0.0
hsa-miR-4745-5p,0.0,0.0,7.04
hsa-miR-4746-5p,32.35,0.86,0.0
hsa-miR-4767,0.0,0.86,0.0
hsa-miR-4781-3p,0.0,0.86,0.0
hsa-miR-4786-5p,0.0,0.86,0.0
hsa-miR-4787-3p,0.0,0.86,0.0
hsa-miR-484,452.94,39.36,7.04
hsa-miR-486-3p,0.0,2.57,7.04
hsa-miR-486-5p,0.0,10.27,7.04
hsa-miR-490-3p,0.0,13.69,0.0
hsa-miR-493-5p,0.0,0.0,7.04
hsa-miR-497-5p,32.35,8.56,0.0
hsa-miR-5000-3p,0.0,0.86,0.0
hsa-miR-5002-5p,0.0,0.86,0.0
hsa-miR-5006-3p,0.0,0.86,0.0
hsa-miR-500a-3p,161.77,61.6,14.09
hsa-miR-500a-5p,0.0,1.71,0.0
hsa-miR-500b-3p,0.0,2.57,0.0
hsa-miR-500b-5p,0.0,0.86,0.0
hsa-miR-501-3p,97.06,16.26,21.13
hsa-miR-501-5p,64.71,1.71,0.0
hsa-miR-502-3p,0.0,10.27,0.0
hsa-miR-503-5p,0.0,0.86,0.0
hsa-miR-504-5p,0.0,0.86,0.0
hsa-miR-505-3p,32.35,3.42,0.0
hsa-miR-516a-5p,64.71,0.0,0.0
hsa-miR-519a-2-5p,32.35,0.0,0.0
hsa-miR-519a-3p,32.35,0.0,0.0
hsa-miR-532-3p,0.0,5.13,0.0
hsa-miR-532-5p,485.3,161.7,14.09
hsa-miR-542-3p,0.0,1.71,0.0
hsa-miR-543,0.0,0.86,0.0
hsa-miR-548an,0.0,0.86,0.0
hsa-miR-548b-3p,0.0,1.71,0.0
hsa-miR-548b-5p,0.0,3.42,0.0
hsa-miR-548e-3p,0.0,0.86,0.0
hsa-miR-548e-5p,0.0,4.28,0.0
hsa-miR-548h-5p,0.0,11.12,0.0
hsa-miR-548j-5p,0.0,2.57,0.0
hsa-miR-548k,0.0,5.99,0.0
hsa-miR-548l,0.0,0.86,0.0
hsa-miR-548n,0.0,0.86,0.0
hsa-miR-548o-3p,32.35,6.84,0.0
hsa-miR-548u,0.0,0.86,0.0
hsa-miR-550a-3p,0.0,2.57,0.0
hsa-miR-550a-5p,32.35,0.86,0.0
hsa-miR-551b-3p,0.0,2.57,0.0
hsa-miR-5581-3p,0.0,0.86,0.0
hsa-miR-5587-3p,32.35,0.0,0.0
hsa-miR-561-5p,0.0,12.83,0.0
hsa-miR-5682,0.0,0.86,0.0
hsa-miR-5696,0.0,0.86,0.0
hsa-miR-574-3p,161.77,14.54,0.0
hsa-miR-574-5p,194.12,6.84,0.0
hsa-miR-576-3p,32.35,1.71,0.0
hsa-miR-576-5p,64.71,4.28,0.0
hsa-miR-577,194.12,0.86,0.0
hsa-miR-582-3p,0.0,35.08,0.0
hsa-miR-584-5p,291.18,1.71,21.13
hsa-miR-588,0.0,0.86,0.0
hsa-miR-589-3p,32.35,0.86,0.0
hsa-miR-589-5p,1650.0,42.78,21.13
hsa-miR-592,32.35,0.0,0.0
hsa-miR-597-5p,0.0,1.71,0.0
hsa-miR-615-3p,258.82,5.99,7.04
hsa-miR-615-5p,32.35,0.86,7.04
hsa-miR-616-5p,64.71,0.0,0.0
hsa-miR-625-3p,0.0,0.86,0.0
hsa-miR-625-5p,32.35,0.0,0.0
hsa-miR-628-5p,0.0,0.86,0.0
hsa-miR-629-5p,32.35,0.86,7.04
hsa-miR-636,0.0,0.86,0.0
hsa-miR-641,64.71,3.42,0.0
hsa-miR-6500-3p,0.0,1.71,0.0
hsa-miR-651-5p,0.0,1.71,0.0
hsa-miR-6511b-3p,0.0,0.86,0.0
hsa-miR-6516-3p,0.0,0.86,0.0
hsa-miR-652-3p,0.0,4.28,0.0
hsa-miR-654-3p,32.35,0.86,7.04
hsa-miR-660-5p,129.41,64.17,7.04
hsa-miR-664a-3p,0.0,0.86,0.0
hsa-miR-671-3p,0.0,28.23,7.04
hsa-miR-671-5p,32.35,2.57,0.0
hsa-miR-6716-3p,32.35,0.86,0.0
hsa-miR-6839-5p,0.0,0.86,0.0
hsa-miR-6847-5p,32.35,0.0,0.0
hsa-miR-7-5p,0.0,1.71,7.04
hsa-miR-708-3p,32.35,0.0,0.0
hsa-miR-744-3p,32.35,1.71,0.0
hsa-miR-744-5p,485.3,18.82,0.0
hsa-miR-760,32.35,0.86,0.0
hsa-miR-767-3p,0.0,0.86,0.0
hsa-miR-767-5p,614.71,71.87,0.0
hsa-miR-769-5p,970.59,95.82,7.04
hsa-miR-7706,226.47,10.27,14.09
hsa-miR-7974,0.0,0.86,0.0
hsa-miR-873-3p,97.06,20.53,0.0
hsa-miR-873-5p,97.06,40.21,0.0
hsa-miR-874-3p,32.35,5.13,0.0
hsa-miR-877-5p,0.0,0.0,7.04
hsa-miR-885-5p,0.0,0.86,0.0
hsa-miR-887-3p,64.71,5.13,0.0
hsa-miR-887-5p,0.0,1.71,0.0
hsa-miR-889-3p,0.0,0.86,0.0
hsa-miR-9-5p,323.53,117.21,77.49
hsa-miR-92a-1-5p,32.35,0.0,0.0
hsa-miR-92a-3p,24361.84,7101.9,2204.89
hsa-miR-92b-3p,12714.74,2778.82,788.97
hsa-miR-92b-5p,0.0,0.86,0.0
hsa-miR-93-3p,32.35,1.71,0.0
hsa-miR-93-5p,2167.65,616.85,98.62
hsa-miR-935,64.71,0.86,0.0
hsa-miR-937-3p,0.0,0.86,7.04
hsa-miR-940,64.71,0.86,0.0
hsa-miR-941,161.77,149.72,77.49
hsa-miR-942-5p,0.0,0.86,0.0
hsa-miR-96-5p,0.0,0.86,0.0
hsa-miR-98-5p,129.41,290.03,77.49
hsa-miR-99a-3p,0.0,0.0,7.04
hsa-miR-99a-5p,129.41,25.67,70.44
hsa-miR-99b-3p,258.82,10.27,0.0
hsa-miR-99b-5p,5176.49,576.64,655.13
hsa-mir-12136-5p,0.0,0.86,0.0
hsa-mir-1273c-5p,64.71,6.84,0.0
hsa-mir-2110-5p,0.0,0.86,0.0
hsa-mir-3175-5p,32.35,0.0,0.0
hsa-mir-3648-1-5p,0.0,0.86,0.0
hsa-mir-3648-2-5p,0.0,0.0,7.04
hsa-mir-3918-5p,0.0,1.71,0.0
hsa-mir-4424-5p,32.35,0.0,0.0
hsa-mir-548ag-2-5p,0.0,3.42,0.0
