miRNA,SRR12964415,SRR12964416,SRR12964417,SRR12964418,SRR12964419,SRR12964420,SRR12964421,SRR12964422,SRR12964423,SRR12964424,SRR12964425,SRR12964426,SRR12964427,SRR12964428,SRR12964429,SRR12964430,SRR12964431,SRR12964432
hsa-miR-1246,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1249-3p,6.0,0.0,5.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,5.0,4.0,8.0,8.0,0.0,3.0,0.0,0.0
hsa-miR-1255b-5p,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0,0.0,1.0
hsa-miR-125a-3p,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,7.0,26.0,816.0,0.0,0.0,18.0,3.0,2.0,13.0,4.0,0.0,573.0,1.0,22.0,4.0,20.0,1.0
hsa-miR-125b-5p,1.0,1.0,0.0,232.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,326.0,1.0,0.0,0.0,19.0,0.0
hsa-miR-126-3p,0.0,0.0,12.0,1962.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2933.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-126-5p,0.0,0.0,0.0,754.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-127-3p,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-3p,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,0.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1285-5p,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,7.0,5.0,0.0,5.0,0.0,31.0
hsa-miR-1287-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1307-3p,7.0,120.0,179.0,243.0,47.0,84.0,155.0,53.0,72.0,5.0,31.0,14.0,66.0,232.0,25.0,40.0,45.0,221.0
hsa-miR-130a-3p,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,0.0,23.0,30.0,35.0,11.0,9.0,1.0,3.0,9.0,29.0,6.0,11.0,46.0,46.0,8.0,14.0,26.0,0.0
hsa-miR-139-5p,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,0.0,13.0,0.0,746.0,1.0,7.0,15.0,1.0,9.0,0.0,10.0,6.0,1068.0,45.0,10.0,7.0,0.0,7.0
hsa-miR-140-5p,0.0,0.0,0.0,12.0,5.0,0.0,21.0,4.0,10.0,8.0,0.0,0.0,21.0,61.0,17.0,4.0,6.0,18.0
hsa-miR-141-3p,0.0,0.0,0.0,14.0,1.0,0.0,0.0,4.0,7.0,6.0,0.0,0.0,22.0,0.0,0.0,3.0,0.0,3.0
hsa-miR-142-3p,871.0,1541.0,2633.0,1563.0,1213.0,1511.0,1725.0,820.0,1539.0,837.0,986.0,608.0,1173.0,2126.0,1609.0,1667.0,1379.0,1188.0
hsa-miR-142-5p,18.0,20.0,68.0,2625.0,8.0,61.0,25.0,43.0,45.0,16.0,25.0,5.0,2274.0,57.0,55.0,54.0,38.0,81.0
hsa-miR-143-3p,0.0,0.0,1.0,1110.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-144-3p,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,0.0,37.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,65.0,12.0,8.0,0.0,5.0,6.0
hsa-miR-145-3p,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,5.0,0.0,0.0,2642.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,1219.0,12.0,11.0,5.0,0.0,7.0
hsa-miR-146b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,10.0,23.0,75.0,1.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,32.0
hsa-miR-148a-3p,0.0,1.0,1.0,5082.0,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3121.0,3.0,8.0,0.0,2.0,1.0
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-150-3p,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,0.0,5.0,2.0,1177.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,1191.0,0.0,0.0,7.0,0.0,0.0
hsa-miR-151a-3p,0.0,0.0,2.0,519.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,540.0,16.0,0.0,7.0,5.0,0.0
hsa-miR-151a-5p,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-151b,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-152-3p,5.0,24.0,32.0,0.0,14.0,0.0,25.0,12.0,32.0,0.0,7.0,7.0,27.0,32.0,27.0,5.0,19.0,41.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,12.0,3.0,236.0,9.0,12.0,11.0,0.0,3.0,0.0,11.0,0.0,1230.0,19.0,0.0,2.0,0.0,1.0
hsa-miR-15b-3p,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-15b-5p,0.0,7.0,0.0,385.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1550.0,6.0,6.0,0.0,5.0,1.0
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-16-5p,1626.0,6201.0,4572.0,55288.0,3744.0,3771.0,23343.0,5298.0,9389.0,1337.0,4551.0,2197.0,170012.0,61392.0,8698.0,10753.0,3116.0,9298.0
hsa-miR-17-3p,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,9.0,16.0,27.0,45.0,18.0,0.0,15.0,27.0,54.0,24.0,10.0,0.0,42.0,110.0,28.0,8.0,29.0,39.0
hsa-miR-181c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
hsa-miR-182-5p,8.0,7.0,19.0,213.0,14.0,8.0,0.0,1.0,5.0,0.0,5.0,0.0,265.0,15.0,0.0,0.0,10.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1843,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6.0
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0
hsa-miR-185-5p,0.0,0.0,4.0,472.0,0.0,0.0,18.0,0.0,11.0,0.0,0.0,0.0,658.0,17.0,0.0,0.0,0.0,15.0
hsa-miR-186-5p,0.0,0.0,0.0,61.0,6.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,110.0,11.0,0.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
hsa-miR-18a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-190a-5p,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-190b-5p,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,1.0,6.0,1846.0,0.0,13.0,0.0,4.0,15.0,0.0,0.0,9.0,1846.0,23.0,6.0,7.0,13.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,0.0,0.0,0.0,32.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,269.0,14.0,0.0,0.0,0.0,1.0
hsa-miR-193a-5p,0.0,2.0,0.0,273.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-194-5p,140.0,122.0,165.0,56.0,89.0,50.0,536.0,137.0,362.0,40.0,108.0,82.0,254.0,980.0,126.0,237.0,154.0,355.0
hsa-miR-195-5p,6.0,10.0,0.0,21.0,8.0,10.0,35.0,3.0,12.0,0.0,9.0,8.0,12.0,17.0,14.0,11.0,16.0,39.0
hsa-miR-196a-5p,0.0,6.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,12.0,0.0,0.0,13.0,0.0
hsa-miR-196b-5p,7.0,10.0,19.0,155.0,21.0,10.0,8.0,15.0,5.0,17.0,17.0,0.0,149.0,203.0,46.0,14.0,25.0,30.0
hsa-miR-197-3p,0.0,6.0,0.0,323.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,3.0,0.0,0.0,8.0
hsa-miR-199a-3p,1.0,0.0,7.0,357.0,1.0,0.0,0.0,11.0,3.0,1.0,1.0,0.0,982.0,0.0,0.0,1.0,3.0,10.0
hsa-miR-199a-5p,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-3p,0.0,12.0,7.0,1112.0,1.0,0.0,3.0,11.0,9.0,12.0,1.0,0.0,8.0,8.0,0.0,0.0,10.0,3.0
hsa-miR-199b-5p,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,0.0,0.0,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,10.0,0.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,233.0,6.0,0.0,1.0,0.0,12.0,7.0,7.0,3.0,477.0,5.0,10.0,6.0,3.0,0.0
hsa-miR-200a-3p,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-200c-3p,0.0,15.0,17.0,49.0,0.0,0.0,12.0,24.0,12.0,0.0,4.0,0.0,3.0,32.0,16.0,0.0,6.0,26.0
hsa-miR-200c-5p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-202-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,0.0,0.0,0.0
hsa-miR-204-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-205-5p,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,19.0,420.0,10.0,44.0,51.0,8.0,30.0,8.0,10.0,22.0,0.0,9.0,48.0,25.0,0.0,36.0,110.0,117.0
hsa-miR-20a-5p,0.0,0.0,0.0,113.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-20b-5p,0.0,0.0,0.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-21-5p,5.0,14.0,1.0,2899.0,10.0,2.0,26.0,10.0,5.0,7.0,13.0,1.0,4442.0,25.0,9.0,11.0,6.0,15.0
hsa-miR-210-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-2115-3p,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
hsa-miR-215-5p,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0
hsa-miR-217-5p,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
hsa-miR-22-3p,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-5p,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-221-3p,0.0,0.0,0.0,533.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,403.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-222-3p,7.0,12.0,2.0,35.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-223-3p,217.0,352.0,514.0,7470.0,169.0,271.0,513.0,177.0,633.0,226.0,238.0,98.0,3262.0,360.0,437.0,342.0,318.0,312.0
hsa-miR-223-5p,17.0,74.0,88.0,425.0,7.0,37.0,113.0,48.0,52.0,42.0,69.0,20.0,106.0,56.0,148.0,97.0,121.0,101.0
hsa-miR-224-5p,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,11.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0
hsa-miR-23a-3p,225.0,458.0,539.0,1420.0,207.0,218.0,1025.0,363.0,732.0,221.0,313.0,169.0,1045.0,402.0,452.0,396.0,496.0,1142.0
hsa-miR-23a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
