miRNA,SRR15607233,SRR15607234,SRR15607235,SRR15607236,SRR15607237,SRR15607238
hsa-let-7a-2-3p,7.15,5.54,2.24,8.7,3.24,4.64
hsa-let-7a-3p,152.68,154.08,107.7,131.24,70.96,76.13
hsa-let-7a-5p,35007.26,26968.19,24695.94,27465.56,27057.38,22893.91
hsa-let-7b-3p,27.2,40.39,20.13,31.82,23.65,14.54
hsa-let-7b-5p,10464.01,8259.52,7904.09,8312.94,8587.66,5440.39
hsa-let-7c-3p,3.58,4.56,3.83,3.16,3.89,3.4
hsa-let-7c-5p,2265.12,1765.52,1398.79,2110.11,2298.79,1813.46
hsa-let-7d-3p,601.31,685.04,454.12,614.49,549.83,317.51
hsa-let-7d-5p,3755.99,2589.0,1980.74,2522.4,2569.98,1499.36
hsa-let-7e-3p,46.05,51.79,36.43,39.73,25.92,21.35
hsa-let-7e-5p,4200.49,3028.75,2533.29,2382.66,2094.02,2272.71
hsa-let-7f-1-3p,7.26,14.01,5.11,8.3,4.21,2.79
hsa-let-7f-2-3p,18.75,12.38,8.95,8.89,4.86,18.88
hsa-let-7f-5p,19948.09,14485.43,12460.3,14272.66,12248.23,11397.9
hsa-let-7g-3p,0.22,0.65,1.92,1.38,0.65,0.93
hsa-let-7g-5p,9889.36,7143.52,6410.39,9630.67,8151.56,7741.88
hsa-let-7i-3p,95.25,88.6,42.18,47.04,46.66,36.21
hsa-let-7i-5p,8844.41,6422.66,4113.27,3708.69,3356.66,3219.05
hsa-miR-1-3p,11.59,12.7,22.05,36.76,54.43,51.37
hsa-miR-1-5p,0.11,0.0,0.0,0.0,0.65,0.0
hsa-miR-100-3p,3.25,5.21,5.75,4.94,4.54,3.4
hsa-miR-100-5p,21972.32,17026.22,15379.63,19256.98,16633.27,17922.66
hsa-miR-101-2-5p,0.11,0.0,0.0,0.2,0.0,0.0
hsa-miR-101-3p,12892.98,6626.25,3917.05,7869.02,5239.11,4654.97
hsa-miR-101-5p,24.71,16.94,10.87,21.15,19.44,11.45
hsa-miR-10393-3p,0.0,0.33,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,0.0,0.32,0.0,0.0,0.0
hsa-miR-10396b-3p,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.32,0.0,0.0,0.0
hsa-miR-10399-3p,1.95,1.63,2.88,2.37,1.94,1.55
hsa-miR-10399-5p,0.43,0.0,0.0,0.0,0.32,0.0
hsa-miR-103a-1-5p,0.0,0.0,0.0,0.0,0.0,0.31
hsa-miR-103a-2-5p,3.79,0.0,6.39,9.29,0.32,5.26
hsa-miR-103a-3p,8183.61,1441.08,4835.84,4233.45,208.98,5300.82
hsa-miR-10401-3p,16.58,17.26,12.14,6.13,2.92,0.62
hsa-miR-105-5p,0.33,0.33,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.22,0.0,0.0,0.79,0.32,2.79
hsa-miR-106a-5p,2.49,0.33,1.92,11.86,5.83,1.55
hsa-miR-106b-3p,224.96,209.78,151.48,163.46,138.35,136.47
hsa-miR-106b-5p,911.34,773.64,562.46,753.24,691.1,549.61
hsa-miR-107,33.92,29.64,68.39,36.37,44.06,65.3
hsa-miR-10a-3p,312.85,233.56,187.91,223.74,192.13,126.26
hsa-miR-10a-5p,23326.33,12932.61,10993.12,12027.36,9444.0,8449.01
hsa-miR-10b-3p,12.35,10.42,15.34,19.37,24.95,23.83
hsa-miR-10b-5p,3008.6,1574.96,2505.48,2251.82,3833.26,3171.4
hsa-miR-1179,0.76,0.98,2.24,1.38,3.56,0.31
hsa-miR-1180-3p,140.55,160.27,124.63,143.49,163.3,52.3
hsa-miR-1180-5p,0.11,0.0,0.0,0.4,0.0,0.0
hsa-miR-1181,0.11,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,5.42,10.1,15.02,17.2,14.9,17.02
hsa-miR-1185-2-3p,1.08,0.65,2.24,3.56,1.94,2.17
hsa-miR-1185-5p,1.08,0.65,2.24,5.34,2.59,1.55
hsa-miR-1197,2.71,0.65,6.39,3.16,5.18,7.12
hsa-miR-12113,0.0,0.0,0.0,0.4,0.32,0.62
hsa-miR-12127,0.0,0.0,0.0,0.59,0.0,0.0
hsa-miR-12131,0.0,0.0,0.0,0.0,0.65,0.0
hsa-miR-12136,3.47,3.26,3.83,9.29,2.92,2.48
hsa-miR-122-3p,0.0,0.33,0.0,0.0,0.0,0.0
hsa-miR-122-5p,2.06,0.33,11.82,3.16,4.21,6.19
hsa-miR-1224-3p,0.0,0.0,0.0,0.2,0.0,0.0
hsa-miR-1226-3p,3.03,5.54,1.92,0.99,2.92,0.93
