miRNA,SRR22564865,SRR22564866,SRR22564867,SRR22564868,SRR22564869,SRR22564870,SRR22564871,SRR22564872,SRR22564873,SRR22564874,SRR22564875,SRR22564876,SRR22564877,SRR22564878,SRR22564879,SRR22564880,SRR22564881,SRR22564882
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,0.0,13.17,4.33,2.94,4.13,0.0,8.34,0.13,0.68,3.74,3.25,1.86,1.06,9.28,6.09,0.37,7.88,12.98
hsa-miR-10399-5p,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,76.57,29.61,5.8,4.09,6.92,62.82,174.0,103.38,58.83,17.21,75.75,8.46,48.62,29.14,134.05,20.49,103.41,349.15
hsa-miR-10400-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-10401-3p,0.0,0.35,0.89,0.89,0.22,3.14,0.0,12.79,2.73,0.62,0.0,1.69,5.81,0.23,0.0,1.71,2.3,2.36
hsa-miR-10401-5p,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10524-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.47,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,0.0,0.47,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.35,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,24.69,17.6,9.44,0.38,4.24,6.28,11.47,0.0,0.0,3.99,2.66,0.0,1.59,5.17,0.79,0.0,8.0,4.72
hsa-miR-106b-3p,75.09,192.67,92.75,74.78,69.96,87.94,224.58,53.04,204.53,52.52,222.82,118.42,94.6,370.01,101.23,78.66,288.54,302.62
hsa-miR-106b-5p,134.74,67.49,24.49,0.77,3.35,6.28,145.66,0.4,21.12,4.37,10.65,5.41,5.81,53.93,16.01,0.49,11.4,24.77
hsa-miR-107,0.09,0.47,0.0,12.65,10.38,3.14,0.35,1.08,0.11,0.75,7.25,0.0,47.04,2.23,5.56,6.22,0.0,1.44
hsa-miR-10a-3p,2.5,24.94,0.3,0.0,0.22,3.14,0.0,0.0,0.0,0.25,0.0,0.0,0.53,0.35,0.13,0.0,0.0,1.83
hsa-miR-10a-5p,666.85,6454.28,1874.54,98.68,252.74,229.28,671.3,214.97,157.4,223.29,264.1,402.28,118.92,742.95,439.6,261.34,871.19,968.16
hsa-miR-10b-3p,13.59,40.8,1.87,0.0,0.22,0.0,6.61,0.0,0.0,0.37,0.0,0.0,0.0,4.46,2.38,0.0,0.0,4.98
hsa-miR-10b-5p,1030.47,12515.17,2533.45,103.28,268.36,552.78,1254.3,191.01,280.28,146.57,430.99,737.4,235.19,714.63,363.25,405.49,915.81,886.5
hsa-miR-11400,16.92,1.86,3.64,13.29,1.12,12.56,6.43,2.42,2.95,7.73,3.25,2.54,2.11,11.75,2.25,7.8,37.95,8.39
hsa-miR-11401,0.28,36.48,5.41,3.2,2.79,3.14,0.52,0.0,0.0,4.24,23.97,8.63,3.17,27.14,7.41,1.34,15.76,38.01
hsa-miR-1180-3p,196.05,347.58,118.23,16.11,66.17,0.0,229.62,56.67,235.65,54.89,158.46,98.62,35.41,197.4,86.15,126.71,261.14,364.88
hsa-miR-1185-1-3p,0.0,0.0,0.49,0.0,0.11,0.0,0.17,0.0,0.0,0.5,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12129,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.26,0.0,0.0,0.0
hsa-miR-122-5p,4664.37,8915.05,6891.47,433.46,9.71,113.07,6757.5,8344.45,392.25,556.72,19406.38,9807.41,183.39,26232.92,1980.07,4044.4,44723.13,31172.32
hsa-miR-1224-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.92
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
hsa-miR-1225-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.23,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.12,0.44,0.0,0.0,0.0,0.0,0.0,0.0,1.18
hsa-miR-1227-3p,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.13,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0
hsa-miR-1229-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-122b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0
hsa-miR-122b-5p,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0
hsa-miR-1233-5p,0.0,0.0,0.1,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.3,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.12,0.0,0.0,0.0,1.44
hsa-miR-1238-3p,0.0,0.0,0.0,0.26,0.11,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.13,0.0,3.64,0.0
hsa-miR-1245b-5p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,10.91,14.34,5.8,1.02,0.56,6.28,2.61,1.62,7.95,2.99,5.92,6.09,17.44,5.17,4.1,3.05,14.79,11.4
hsa-miR-1247-5p,0.0,0.93,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-1249-3p,0.0,0.0,0.0,0.0,0.11,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1250-5p,0.0,0.7,0.69,0.38,0.22,0.0,0.0,0.0,0.0,0.75,8.29,0.0,0.0,6.46,0.93,0.0,2.18,3.28
hsa-miR-1252-5p,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.7,0.0,0.0,0.0,3.14,0.17,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,36.34,23.43,13.28,1.92,10.38,0.0,0.0,17.1,0.0,5.36,10.5,1.86,5.29,17.62,5.03,0.0,2.55,10.75
hsa-miR-125a-3p,0.18,25.53,3.05,1.28,1.79,0.0,0.0,0.13,22.26,1.87,9.62,2.37,0.0,3.99,2.38,0.0,12.49,6.82
hsa-miR-125a-5p,84.43,1232.95,436.62,61.61,106.01,40.83,372.33,145.92,76.54,137.96,72.35,115.71,23.78,74.85,113.94,102.44,243.08,363.44
hsa-miR-125b-1-3p,0.0,3.03,0.89,0.26,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.4,0.0,1.82,1.83
hsa-miR-125b-2-3p,0.0,1.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125b-5p,52.99,1050.77,154.42,17.77,22.65,15.7,128.8,4.44,36.0,27.94,51.64,20.98,17.97,68.15,82.57,18.17,325.39,168.28
hsa-miR-126-3p,8441.32,5776.38,1442.35,1559.73,563.95,11957.07,2154.52,837.41,1597.16,1057.8,2146.07,936.0,2117.23,4538.77,1768.74,768.05,3535.57,2342.08
hsa-miR-126-5p,21.55,32.87,5.02,11.12,6.47,84.8,26.25,0.0,24.3,4.99,13.17,14.72,16.91,26.67,12.04,5.24,26.19,20.18
hsa-miR-1260b,0.0,0.0,0.0,0.51,0.0,3.14,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.35,0.4,0.0,0.12,0.0
hsa-miR-1261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-1262,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0
hsa-miR-1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-1268a,0.0,0.0,0.3,0.0,0.0,0.0,0.52,0.0,1.14,0.0,15.24,0.0,0.53,3.17,0.0,0.12,2.55,0.79
hsa-miR-1268b,0.0,0.23,0.0,0.13,0.0,0.0,0.0,3.9,8.86,0.0,0.3,0.0,0.0,0.82,0.0,0.0,4.73,0.52
hsa-miR-1269b,0.0,0.12,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,9.25,12.47,3.54,31.7,9.26,37.69,28.51,2.15,223.83,3.62,38.91,14.04,4.76,56.52,19.59,5.61,44.37,18.22
hsa-miR-127-5p,0.0,0.47,0.0,0.64,0.0,0.0,0.0,0.0,2.27,0.0,2.81,0.0,0.0,0.94,0.4,0.0,0.0,0.0
hsa-miR-1270,0.0,0.35,0.1,0.0,0.11,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.79
hsa-miR-1271-5p,0.09,2.68,0.39,0.13,0.22,0.0,0.35,0.0,0.0,0.12,0.0,0.0,2.11,0.23,0.79,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.82,0.39,0.26,0.11,0.0,0.0,0.0,7.95,0.0,0.0,0.0,1.59,1.17,1.06,0.0,2.18,0.0
hsa-miR-1273h-3p,10.63,11.54,12.0,16.36,14.62,6.28,51.63,115.23,78.7,8.11,80.63,37.22,3.7,41.36,16.81,48.41,117.72,33.16
hsa-miR-1273h-5p,0.46,4.78,1.77,5.37,2.12,0.0,0.0,5.12,11.58,2.12,13.17,0.0,1.59,5.52,1.72,5.37,8.73,10.22
hsa-miR-1275,0.0,0.12,0.0,0.0,0.0,0.0,1.56,0.0,0.0,0.0,0.0,2.54,0.0,14.8,0.13,0.0,2.79,2.36
hsa-miR-1276,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.12,0.0
hsa-miR-1277-3p,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
hsa-miR-1278,14.24,1.98,0.39,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.26,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.58,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.13,0.0,0.61,0.0
hsa-miR-128-3p,2136.22,1571.55,365.5,93.95,150.42,87.94,623.85,230.86,314.91,178.63,406.28,411.75,97.78,413.13,242.43,359.51,758.08,978.77
hsa-miR-1284,5.73,3.5,0.98,0.0,0.45,0.0,0.0,0.0,0.0,0.25,10.5,0.0,0.0,0.7,0.13,0.0,0.0,2.23
hsa-miR-1285-3p,46.98,82.99,21.44,2.94,7.81,0.0,62.05,2.69,103.68,3.62,79.16,25.71,2.11,44.53,12.57,5.12,53.34,32.63
hsa-miR-1285-5p,0.0,5.01,0.98,0.13,0.33,0.0,22.94,3.37,0.68,0.5,5.03,0.0,3.7,1.06,0.4,0.0,1.94,1.05
hsa-miR-1287-5p,0.0,4.9,1.97,0.38,1.56,3.14,0.0,12.65,4.32,0.25,7.25,9.98,0.0,4.23,4.5,0.0,6.43,1.44
hsa-miR-1288-3p,0.0,3.38,0.89,0.51,0.33,0.0,6.43,0.0,0.0,0.5,2.96,0.0,0.0,0.94,0.53,0.0,0.0,0.52
hsa-miR-1289,0.0,0.35,0.39,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.0
hsa-miR-129-5p,0.0,32.17,4.92,1.02,0.67,0.0,11.82,0.0,0.0,2.49,5.47,9.3,1.06,3.76,2.78,4.27,1.09,10.09
hsa-miR-1290,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.59,0.34,0.0,0.0,0.0,0.0,0.61,0.26
hsa-miR-1291,0.0,4.55,1.57,0.26,0.11,0.0,0.0,0.0,0.0,1.25,14.06,0.34,0.0,7.64,0.13,0.0,0.48,4.59
hsa-miR-1292-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.18,15.39,8.56,2.81,6.58,0.0,6.26,0.0,29.64,3.62,9.32,27.74,2.64,16.8,6.22,4.15,18.67,22.02
hsa-miR-1293,0.0,0.23,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1294,0.74,16.67,2.07,1.66,1.67,0.0,8.17,0.0,6.7,0.62,14.94,0.17,1.59,5.17,5.03,0.0,12.0,6.55
hsa-miR-1295a,0.0,0.35,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.23,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.26,0.0,0.0,0.0
hsa-miR-1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-3p,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1298-5p,0.09,19.12,0.1,0.0,0.11,3.14,11.3,0.0,0.0,0.12,0.0,0.0,0.0,0.7,0.4,0.0,0.0,0.0
hsa-miR-1299,14.98,24.59,2.46,3.07,1.12,12.56,0.0,0.0,0.0,1.37,7.1,4.4,0.0,174.72,0.0,5.37,3.27,11.14
hsa-miR-1301-3p,18.96,17.48,4.43,19.05,10.38,0.0,11.82,0.13,35.66,5.99,29.59,4.23,1.59,23.85,11.51,9.15,29.46,14.02
hsa-miR-1303,0.0,4.9,0.1,0.13,0.22,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.53,1.88,0.66,0.0,0.0,0.79
hsa-miR-1304-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,1.33,0.0,0.53,0.0,0.0,0.0,0.0,0.13
hsa-miR-1304-5p,63.81,25.53,9.84,4.86,3.79,0.0,16.51,0.0,24.76,2.74,0.0,3.21,1.06,8.58,2.65,0.12,0.0,13.5
hsa-miR-1306-3p,26.91,7.81,4.33,4.22,3.12,0.0,0.0,12.65,17.83,2.49,16.13,17.76,2.64,9.87,3.57,11.59,7.64,4.85
hsa-miR-1306-5p,5.36,1.17,0.59,0.26,0.11,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.53,1.17,0.26,0.0,0.0,6.16
hsa-miR-1307-3p,62.33,460.05,142.92,354.72,273.05,91.08,291.67,486.34,2243.12,191.85,1513.87,414.12,76.63,904.98,420.15,683.78,1120.57,788.99
hsa-miR-1307-5p,0.09,9.09,2.26,1.15,1.23,0.0,34.76,1.35,10.33,1.12,0.44,6.43,1.59,22.32,11.65,0.73,44.86,16.25
hsa-miR-130a-3p,14.24,32.05,7.48,1.02,2.57,3.14,11.3,0.0,8.86,3.74,5.92,3.38,9.51,26.32,9.13,15.73,13.09,9.31
hsa-miR-130b-3p,5.18,13.4,2.56,0.13,1.45,0.0,0.0,0.0,6.13,1.12,0.0,5.75,1.06,23.03,3.57,2.68,0.24,3.93
hsa-miR-130b-5p,210.66,71.1,42.88,49.85,54.12,3.14,57.54,0.4,0.11,30.06,50.75,13.53,3.17,17.62,22.63,18.54,28.13,76.28
hsa-miR-132-3p,3.79,0.35,0.2,0.0,0.11,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.53,0.0,1.58,0.0
hsa-miR-132-5p,43.28,11.77,2.75,0.89,1.0,0.0,0.0,0.0,0.79,1.25,0.59,1.69,1.59,13.16,1.72,2.56,2.06,5.11
hsa-miR-1323,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-133a-3p,6.66,85.09,38.07,1.02,1.0,9.42,0.0,0.0,0.0,0.12,8.14,0.0,14.8,17.51,2.51,0.0,0.0,4.46
hsa-miR-133a-5p,0.0,0.82,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-133b,0.0,0.47,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,97.75,38.93,14.56,117.22,41.84,9.42,17.03,54.25,1141.55,40.29,262.47,72.57,4.23,88.01,36.79,11.1,72.26,74.84
hsa-miR-1343-3p,0.0,1.17,0.2,0.64,0.11,0.0,12.86,8.35,4.43,0.0,0.0,7.95,0.0,0.47,0.4,0.0,0.0,0.0
hsa-miR-135a-2-3p,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.23,0.4,0.0,0.12,0.0
hsa-miR-136-3p,0.0,5.59,0.79,0.13,0.0,6.28,0.0,0.0,0.0,0.0,7.25,5.24,0.53,2.0,1.32,0.0,0.0,1.44
hsa-miR-136-5p,16.0,2.68,0.59,1.41,0.0,0.0,0.17,0.0,0.0,0.5,0.0,0.0,0.53,6.34,1.59,0.0,1.58,0.79
hsa-miR-138-5p,0.0,0.0,0.1,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,2.68,29.96,14.95,26.59,17.85,12.56,0.7,10.9,80.4,11.6,64.06,24.36,2.11,33.37,31.49,72.68,39.16,63.43
hsa-miR-139-5p,862.54,270.18,63.74,31.19,59.7,461.7,172.43,60.98,95.62,26.07,131.53,89.83,77.69,137.71,42.74,31.34,164.64,195.81
hsa-miR-140-3p,745.74,1365.83,528.59,37.96,102.55,106.79,671.3,118.86,433.25,87.44,595.07,146.84,198.72,829.55,175.47,109.51,357.64,482.31
hsa-miR-140-5p,63.72,78.79,21.05,1.02,4.69,15.7,0.35,3.5,0.0,7.98,18.79,0.0,2.11,36.54,6.62,3.29,16.49,23.33
hsa-miR-141-3p,7.95,7.11,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,3.55,0.0,0.94,0.0,0.0,4.73,2.23
hsa-miR-141-5p,0.0,0.47,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-142-3p,127.71,73.08,19.38,101.11,8.93,56.53,55.62,85.21,297.2,22.58,301.09,27.07,3.7,184.36,91.57,42.2,123.54,58.06
