miRNA,SRR10822309,SRR10822310,SRR10822311,SRR10822312,SRR10822313,SRR10822314
hsa-let-7a-3p,70.0,1.0,1.0,2.0,88.0,1.0
hsa-let-7a-5p,220438.0,51488.0,263972.0,161197.0,317509.0,95187.0
hsa-let-7b-3p,265.0,0.0,49.0,115.0,146.0,92.0
hsa-let-7b-5p,65777.0,520427.0,449061.0,266561.0,306500.0,131636.0
hsa-let-7c-3p,2.0,3.0,2.0,9.0,2.0,3.0
hsa-let-7c-5p,5322.0,5301.0,5372.0,6581.0,6373.0,4240.0
hsa-let-7d-3p,19359.0,4952.0,23609.0,5408.0,24473.0,4463.0
hsa-let-7d-5p,4282.0,1414.0,5670.0,3803.0,5707.0,1162.0
hsa-let-7e-3p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-let-7e-5p,698.0,308.0,2663.0,1039.0,2099.0,954.0
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,94.0,0.0
hsa-let-7f-5p,214855.0,14627.0,98322.0,72662.0,158368.0,45082.0
hsa-let-7g-5p,50469.0,5619.0,21857.0,19720.0,31934.0,10459.0
hsa-let-7i-5p,108676.0,32543.0,55004.0,34573.0,109348.0,28875.0
hsa-miR-1-3p,801.0,134.0,477.0,567.0,4109.0,25.0
hsa-miR-100-5p,8871.0,4192.0,3329.0,3451.0,5067.0,2895.0
hsa-miR-101-3p,8011.0,5027.0,16558.0,6597.0,17565.0,6710.0
hsa-miR-10394-3p,79.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10399-3p,246.0,261.0,391.0,110.0,2.0,1.0
hsa-miR-103a-3p,907.0,26.0,448.0,250.0,119.0,35.0
hsa-miR-10401-3p,0.0,0.0,0.0,19.0,1.0,0.0
hsa-miR-10526-3p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,24.0,0.0,0.0
hsa-miR-106a-3p,0.0,30.0,0.0,0.0,0.0,0.0
hsa-miR-106a-5p,6.0,9.0,17.0,64.0,9.0,14.0
hsa-miR-106b-3p,4522.0,1666.0,4299.0,1264.0,4130.0,1283.0
hsa-miR-106b-5p,2.0,40.0,0.0,41.0,2.0,4.0
hsa-miR-107,1.0,37.0,225.0,32.0,96.0,1.0
hsa-miR-10a-3p,3.0,0.0,9.0,4.0,2.0,5.0
hsa-miR-10a-5p,88213.0,35487.0,92548.0,19236.0,81611.0,16271.0
hsa-miR-10b-3p,1.0,5.0,130.0,2.0,2.0,5.0
hsa-miR-10b-5p,178634.0,62359.0,127539.0,45150.0,164535.0,30298.0
hsa-miR-11400,0.0,166.0,0.0,0.0,0.0,0.0
hsa-miR-11401,188.0,75.0,1.0,87.0,296.0,1.0
hsa-miR-1180-3p,508.0,676.0,916.0,131.0,843.0,369.0
hsa-miR-1185-1-3p,0.0,34.0,0.0,0.0,0.0,1.0
hsa-miR-122-5p,297367.0,143543.0,35694.0,2744001.0,1239453.0,255842.0
hsa-miR-1228-3p,65.0,0.0,0.0,3.0,1.0,0.0
hsa-miR-1229-3p,1.0,0.0,117.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,214.0,70.0
hsa-miR-124-3p,0.0,0.0,3.0,2.0,2.0,0.0
hsa-miR-124-5p,7.0,0.0,4.0,0.0,2.0,7.0
hsa-miR-1246,935.0,86.0,52.0,41.0,157.0,46.0
hsa-miR-1247-3p,0.0,16.0,0.0,0.0,0.0,0.0
hsa-miR-1248,161.0,75.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,237.0,53.0,215.0,136.0,579.0,105.0
hsa-miR-125a-5p,15864.0,1178.0,9798.0,3173.0,12510.0,3812.0
hsa-miR-125b-1-3p,21.0,21.0,31.0,46.0,17.0,42.0
hsa-miR-125b-2-3p,1.0,0.0,0.0,1.0,2.0,1.0
hsa-miR-125b-5p,9117.0,831.0,1318.0,480.0,1625.0,556.0
hsa-miR-126-3p,30715.0,3654.0,18969.0,11417.0,26344.0,8623.0
hsa-miR-126-5p,375.0,31.0,169.0,3.0,148.0,3.0
hsa-miR-1262,0.0,88.0,0.0,1.0,140.0,0.0
hsa-miR-1268a,0.0,0.0,0.0,25.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-127-3p,135.0,183.0,244.0,45.0,303.0,106.0
hsa-miR-127-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-1270,0.0,0.0,0.0,23.0,44.0,0.0
hsa-miR-1271-5p,1.0,0.0,117.0,0.0,0.0,0.0
hsa-miR-1273h-3p,65.0,121.0,0.0,0.0,0.0,0.0
hsa-miR-1273h-5p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.0,104.0,0.0
hsa-miR-1278,0.0,0.0,0.0,1.0,0.0,106.0
hsa-miR-128-3p,5978.0,5156.0,7035.0,2245.0,12315.0,1279.0
hsa-miR-1285-3p,184.0,47.0,130.0,70.0,111.0,74.0
hsa-miR-1285-5p,0.0,30.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,56.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1288-3p,0.0,43.0,97.0,22.0,0.0,84.0
hsa-miR-129-5p,10.0,106.0,288.0,3.0,76.0,13.0
hsa-miR-1290,2.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.0,24.0,0.0,12.0,0.0,0.0
hsa-miR-1294,664.0,320.0,396.0,151.0,184.0,4.0
