miRNA,SRR11211725,SRR11211726,SRR11211727,SRR11211728
hsa-miR-1270,0.87,0.64,0.58,0.23
hsa-miR-1271-3p,0.0,0.0,0.23,0.0
hsa-miR-1271-5p,7.07,2.7,1.64,2.46
hsa-miR-1273h-5p,0.0,0.0,1.64,0.7
hsa-miR-1276,0.0,0.0,0.7,0.35
hsa-miR-1278,0.0,0.0,0.0,0.12
hsa-miR-128-1-5p,0.0,0.26,0.7,0.12
hsa-miR-128-3p,119.07,94.85,1188.6,1220.62
hsa-miR-1284,0.11,0.13,0.0,0.94
hsa-miR-1285-3p,0.54,0.0,7.72,5.26
hsa-miR-1285-5p,0.11,0.13,12.98,13.79
hsa-miR-1287-5p,0.11,2.06,2.81,1.52
hsa-miR-1288-3p,0.0,0.0,0.35,1.4
hsa-miR-129-1-3p,0.0,0.0,0.0,0.35
hsa-miR-129-2-3p,0.54,2.83,0.0,0.0
hsa-miR-129-5p,0.98,3.99,15.67,17.19
hsa-miR-1290,0.0,0.0,0.47,0.7
hsa-miR-1291,0.33,1.03,6.67,8.65
hsa-miR-1292-5p,0.33,0.39,2.1,2.92
hsa-miR-1293,0.0,0.0,0.23,0.12
hsa-miR-1294,0.0,0.13,0.0,0.35
hsa-miR-1295a,0.87,0.13,0.0,0.35
hsa-miR-1296-5p,5.77,3.22,0.12,0.58
hsa-miR-1299,1.31,0.26,3.98,4.44
hsa-miR-1301-3p,10.01,3.99,6.78,4.68
hsa-miR-1303,1.2,0.39,1.87,2.69
hsa-miR-1304-5p,1.41,3.09,9.47,13.21
hsa-miR-1305,0.0,0.0,0.35,0.0
hsa-miR-1306-3p,0.87,0.51,0.94,0.35
hsa-miR-1306-5p,1.09,2.57,0.23,0.23
hsa-miR-1307-3p,15.24,16.22,181.85,227.5
hsa-miR-1307-5p,0.22,2.96,1.52,2.57
hsa-miR-130a-3p,2.61,1.8,20.82,18.82
hsa-miR-130a-5p,0.11,0.0,0.0,0.0
hsa-miR-130b-3p,4.68,3.99,14.5,25.37
hsa-miR-130b-5p,43.1,18.92,29.0,17.65
hsa-miR-132-3p,22.42,24.71,3.27,1.52
hsa-miR-132-5p,1.63,1.67,1.4,2.46
hsa-miR-1323,0.0,0.0,0.23,0.35
hsa-miR-133a-3p,0.0,0.77,0.12,25.95
hsa-miR-133a-5p,0.0,0.0,0.0,1.17
hsa-miR-133b,0.0,0.0,0.0,0.12
hsa-miR-134-3p,0.33,0.0,0.12,0.12
hsa-miR-134-5p,10.77,21.36,1502.59,2699.37
hsa-miR-1343-3p,0.0,0.64,1.29,0.47
hsa-miR-135b-5p,0.33,0.26,0.0,0.0
hsa-miR-136-3p,6.64,6.43,25.26,29.58
hsa-miR-136-5p,0.98,0.0,4.91,3.51
hsa-miR-137-3p,3.37,10.68,0.0,0.0
hsa-miR-137-5p,0.22,0.13,0.0,0.58
hsa-miR-138-5p,6.86,11.58,0.23,0.7
hsa-miR-139-3p,0.0,0.26,0.82,0.23
hsa-miR-139-5p,4.9,3.09,10.99,8.18
hsa-miR-140-3p,143.01,104.24,53.68,58.8
hsa-miR-140-5p,2.61,0.9,20.0,13.56
hsa-miR-142-3p,0.76,1.67,6.9,4.68
hsa-miR-142-5p,1.74,1.16,9.47,8.53
hsa-miR-143-3p,1686.5,1930.88,4066.79,4998.57
hsa-miR-143-5p,3.16,6.69,3.04,3.97
hsa-miR-144-3p,0.0,0.0,1.99,2.46
hsa-miR-144-5p,1.41,2.57,0.58,0.12
hsa-miR-145-3p,15.02,12.23,16.14,19.06
hsa-miR-145-5p,118.19,143.49,2.34,0.58
hsa-miR-1468-5p,0.22,0.64,1.75,0.7
hsa-miR-146a-5p,9.9,3.22,94.26,108.61
hsa-miR-146b-3p,0.44,0.26,0.0,0.23
hsa-miR-146b-5p,88.81,41.18,65.02,68.16
hsa-miR-147b-3p,0.0,0.0,0.47,0.23
hsa-miR-147b-5p,0.44,0.0,0.0,0.0
hsa-miR-148a-3p,100.67,135.9,6893.99,7242.71
hsa-miR-148a-5p,0.44,0.26,2.69,1.05
hsa-miR-148b-3p,22.09,15.06,50.05,53.89
hsa-miR-148b-5p,0.54,0.0,0.47,0.82
hsa-miR-149-3p,0.0,0.0,0.0,0.7
hsa-miR-149-5p,21.22,9.39,16.72,15.43
hsa-miR-150-3p,0.0,0.0,0.0,0.12
hsa-miR-150-5p,4.35,7.34,5.61,1.52
hsa-miR-151a-3p,164.34,113.25,905.37,898.08
hsa-miR-151a-5p,283.41,239.49,2.22,1.99
hsa-miR-151b,13.39,5.66,0.23,2.22
hsa-miR-152-3p,64.65,53.54,426.37,546.77
hsa-miR-152-5p,0.44,0.0,1.4,0.82
hsa-miR-1538,0.22,0.0,0.47,0.82
hsa-miR-154-3p,4.79,1.67,0.82,0.47
hsa-miR-154-5p,1.41,1.67,2.22,3.27
hsa-miR-155-5p,189.59,199.08,21.87,17.42
hsa-miR-15a-5p,5.55,4.25,2.81,4.68
hsa-miR-15b-3p,4.14,1.42,1.05,0.82
hsa-miR-15b-5p,100.67,65.63,4.09,4.33
hsa-miR-16-2-3p,32.98,23.81,56.72,51.91
hsa-miR-16-5p,258.7,176.43,14.5,19.76
hsa-miR-17-3p,0.0,0.0,0.0,0.23
hsa-miR-17-5p,6.86,4.38,16.37,14.73
hsa-miR-181a-2-3p,29.06,19.82,4.68,3.16
hsa-miR-181a-3p,10.45,2.45,0.47,0.94
hsa-miR-181a-5p,362.64,133.07,115.77,131.4
hsa-miR-181b-2-3p,0.33,0.77,0.12,0.47
hsa-miR-181b-3p,0.11,0.0,0.0,0.0
hsa-miR-181b-5p,135.72,54.44,100.8,123.57
hsa-miR-181c-3p,0.0,0.13,0.0,0.23
hsa-miR-181c-5p,3.16,0.26,0.0,0.23
hsa-miR-181d-5p,4.57,3.47,8.42,8.3
hsa-miR-182-5p,2.07,7.21,2.1,0.58
hsa-miR-183-5p,3.59,2.7,0.7,0.35
hsa-miR-184,0.33,1.03,0.35,2.92
hsa-miR-1843,1.96,1.16,12.63,15.78
hsa-miR-185-3p,0.0,0.13,0.58,1.05
hsa-miR-185-5p,46.36,53.66,120.45,137.95
hsa-miR-186-5p,121.89,85.19,62.1,38.7
hsa-miR-188-5p,0.0,0.39,0.12,0.82
hsa-miR-18a-3p,0.22,0.0,0.23,1.17
hsa-miR-18a-5p,2.29,1.29,0.35,0.35
hsa-miR-18b-5p,0.0,0.13,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.12,0.58
hsa-miR-1908-5p,0.87,0.77,4.33,8.53
hsa-miR-190a-3p,0.0,0.26,0.0,0.0
hsa-miR-190a-5p,1.52,1.03,0.23,0.0
hsa-miR-190b-5p,0.22,0.13,0.0,0.94
hsa-miR-191-3p,0.76,0.26,3.16,1.05
hsa-miR-191-5p,597.28,340.52,156.0,137.95
hsa-miR-1910-3p,0.44,0.13,0.0,0.0
hsa-miR-1910-5p,0.0,0.0,0.23,0.23
hsa-miR-1913,0.33,0.0,0.0,0.0
hsa-miR-192-3p,0.0,0.0,0.12,0.0
hsa-miR-192-5p,1.96,1.67,26.08,21.28
hsa-miR-193a-3p,0.98,0.39,2.92,3.86
hsa-miR-193a-5p,209.07,217.74,997.75,1395.05
hsa-miR-193b-3p,48.21,23.81,7.72,6.43
hsa-miR-193b-5p,5.99,5.92,76.48,122.28
hsa-miR-194-5p,3.05,1.16,6.08,2.46
hsa-miR-195-3p,1.41,0.51,13.57,6.9
hsa-miR-195-5p,5.66,7.59,1.05,1.52
hsa-miR-196a-5p,24.81,42.34,0.0,0.0
hsa-miR-196b-5p,8.27,9.14,0.12,0.0
hsa-miR-197-3p,25.03,34.62,8.42,4.33
hsa-miR-197-5p,0.0,0.0,0.7,0.0
hsa-miR-198,0.0,0.13,0.0,0.0
hsa-miR-199a-3p,2746.23,1283.43,246.75,794.85
hsa-miR-199a-5p,175.44,93.04,130.51,87.21
hsa-miR-199b-3p,80.43,937.51,509.75,121.7
hsa-miR-199b-5p,175.77,143.75,17.66,12.16
hsa-miR-19a-3p,1.31,1.29,0.7,1.64
hsa-miR-19b-3p,9.03,10.17,7.13,3.16
hsa-miR-200a-3p,0.0,0.0,1.05,0.23
hsa-miR-200a-5p,0.0,0.0,0.12,0.35
hsa-miR-200b-3p,0.33,1.29,1.05,1.52
hsa-miR-200b-5p,0.11,0.0,0.35,0.58
hsa-miR-200c-3p,0.44,0.64,0.47,0.82
hsa-miR-202-5p,0.0,0.0,0.0,0.12
hsa-miR-203a-3p,0.0,0.0,0.35,0.7
hsa-miR-204-3p,0.0,0.0,3.98,4.33
hsa-miR-204-5p,0.44,1.03,1.29,0.82
hsa-miR-205-5p,0.0,0.0,0.0,0.35
hsa-miR-206,0.0,0.0,0.47,0.35
hsa-miR-208a-3p,0.0,0.0,0.0,0.94
hsa-miR-208b-3p,0.0,0.0,0.35,1.05
hsa-miR-20a-3p,0.22,0.0,0.0,0.0
hsa-miR-20a-5p,16.11,18.66,57.3,49.22
hsa-miR-21-3p,9.14,5.02,3.86,4.44
hsa-miR-21-5p,15519.51,14664.82,3740.76,2925.7
hsa-miR-210-3p,0.22,1.54,0.94,0.23
hsa-miR-210-5p,0.0,0.77,0.0,0.0
hsa-miR-2110,2.39,3.73,22.22,25.72
hsa-miR-2116-3p,1.31,3.86,0.0,0.35
hsa-miR-2116-5p,1.31,1.16,0.0,0.0
hsa-miR-212-3p,0.33,0.26,0.0,0.0
hsa-miR-212-5p,0.54,0.26,0.35,0.12
hsa-miR-214-3p,52.89,44.78,9.94,14.26
hsa-miR-214-5p,1.96,1.29,4.21,3.04
hsa-miR-215-3p,0.44,0.0,0.0,0.0
hsa-miR-215-5p,0.11,0.0,2.22,0.7
hsa-miR-218-1-3p,5.12,4.38,0.12,0.58
hsa-miR-218-5p,46.04,94.85,18.24,12.98
hsa-miR-219a-1-3p,0.0,0.0,1.17,2.22
hsa-miR-219b-5p,0.0,0.0,0.0,0.23
hsa-miR-22-3p,283.19,459.68,4716.06,5806.98
hsa-miR-22-5p,46.04,81.08,44.32,53.66
hsa-miR-221-3p,5073.66,4580.87,1448.1,1626.4
hsa-miR-221-5p,133.98,120.97,43.85,42.09
hsa-miR-222-3p,3907.17,3549.93,4820.13,4829.76
hsa-miR-222-5p,18.5,16.99,5.73,4.91
hsa-miR-223-3p,14.69,12.74,0.0,0.12
hsa-miR-223-5p,0.11,0.0,2.69,1.17
hsa-miR-224-3p,1.09,1.8,0.0,0.0
hsa-miR-224-5p,306.59,281.96,220.79,173.37
hsa-miR-2276-3p,0.44,0.13,0.35,0.0
hsa-miR-2278,0.0,0.0,0.0,0.12
hsa-miR-2355-3p,1.63,2.57,0.47,0.47
hsa-miR-2355-5p,0.65,0.0,0.0,0.0
hsa-miR-23a-3p,3487.72,2558.24,113.67,94.11
hsa-miR-23a-5p,3.92,3.47,7.6,10.76
hsa-miR-23b-3p,512.72,302.42,4.33,27.01
hsa-miR-23b-5p,10.67,5.92,18.71,19.29
hsa-miR-24-1-5p,1.2,1.29,0.12,0.47
hsa-miR-24-2-5p,11.1,16.6,21.4,24.08
hsa-miR-24-3p,617.2,661.6,2928.94,4077.7
hsa-miR-25-3p,338.8,210.02,1141.94,1226.93
hsa-miR-25-5p,2.18,1.93,4.91,4.68
hsa-miR-2682-3p,0.11,0.26,0.0,0.0
hsa-miR-2682-5p,1.31,1.54,0.35,1.52
hsa-miR-26a-1-3p,0.22,0.13,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.64,0.12,0.23
hsa-miR-26a-5p,2874.33,1490.11,994.13,710.79
hsa-miR-26b-3p,0.54,0.0,1.05,0.0
hsa-miR-26b-5p,427.83,271.79,41.05,31.92
hsa-miR-27a-3p,324.11,171.67,979.16,986.69
hsa-miR-27a-5p,4.57,5.28,38.82,33.79
hsa-miR-27b-3p,1072.57,671.64,1261.11,1579.41
hsa-miR-27b-5p,6.75,6.43,9.94,14.03
hsa-miR-28-3p,122.77,104.5,163.72,168.11
hsa-miR-28-5p,49.96,48.52,3.63,6.9
hsa-miR-296-3p,3.16,3.35,29.35,27.12
hsa-miR-296-5p,2.18,1.16,0.0,0.0
hsa-miR-299-3p,1.63,1.8,4.79,5.38
hsa-miR-299-5p,2.39,8.24,0.82,0.12
hsa-miR-29a-3p,927.05,980.75,917.18,1117.63
hsa-miR-29a-5p,0.76,1.67,0.0,0.0
hsa-miR-29b-1-5p,18.18,14.54,1.29,0.35
hsa-miR-29b-2-5p,1.52,0.51,0.0,0.12
hsa-miR-29b-3p,13.82,9.52,6.9,7.48
hsa-miR-29c-3p,2.94,1.16,1.17,1.29
hsa-miR-29c-5p,0.22,0.64,0.12,0.35
hsa-miR-301a-5p,0.22,0.0,0.0,0.12
hsa-miR-302b-3p,0.11,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.12,0.35
hsa-miR-3065-3p,0.11,0.0,0.0,0.0
hsa-miR-30a-3p,64.32,60.23,18.13,18.24
hsa-miR-30a-5p,2286.62,2098.3,312.59,328.51
hsa-miR-30b-3p,0.22,0.0,0.0,0.0
hsa-miR-30b-5p,48.43,26.38,0.82,0.58
hsa-miR-30c-1-3p,0.33,0.0,0.0,0.12
hsa-miR-30c-2-3p,3.37,5.53,0.23,1.99
hsa-miR-30c-5p,479.42,326.23,9.36,29.93
hsa-miR-30d-3p,0.22,0.0,0.0,0.12
hsa-miR-30d-5p,1187.39,928.5,1246.61,1297.08
hsa-miR-30e-3p,15.45,11.58,15.55,19.41
hsa-miR-30e-5p,161.4,167.56,80.57,88.85
hsa-miR-31-3p,1.09,1.03,0.0,0.0
hsa-miR-31-5p,179.36,125.22,0.35,1.17
hsa-miR-3117-3p,0.0,0.0,0.35,0.12
hsa-miR-3121-3p,0.0,0.0,0.0,0.47
hsa-miR-3124-5p,0.0,0.0,0.35,0.7
hsa-miR-3126-5p,0.0,0.0,0.35,1.87
hsa-miR-3127-5p,0.0,0.13,0.0,0.7
hsa-miR-3128,0.0,0.39,0.0,0.0
hsa-miR-3129-3p,0.0,0.0,2.46,2.34
hsa-miR-3129-5p,0.33,0.0,0.23,0.58
hsa-miR-3130-3p,0.0,0.0,0.35,1.75
hsa-miR-3131,0.0,0.0,0.0,0.23
hsa-miR-3133,0.11,0.0,0.0,0.0
hsa-miR-3137,0.0,0.0,0.23,0.0
hsa-miR-3138,0.44,0.0,0.0,0.12
hsa-miR-3140-3p,0.0,0.0,0.47,0.47
hsa-miR-3143,0.44,0.0,0.0,0.0
hsa-miR-3145-5p,0.54,0.0,0.0,0.0
hsa-miR-3146,0.44,0.0,0.0,0.0
hsa-miR-3151-5p,0.0,0.13,0.0,0.0
hsa-miR-3152-3p,0.65,0.64,0.0,0.0
hsa-miR-3152-5p,0.0,0.77,0.0,0.0
hsa-miR-3154,0.11,0.0,0.23,0.23
hsa-miR-3158-3p,0.65,0.0,0.35,6.08
hsa-miR-3162-5p,0.0,0.0,0.35,0.23
hsa-miR-3164,0.0,0.0,0.0,0.47
hsa-miR-3165,0.44,0.0,0.0,0.0
hsa-miR-3167,0.0,0.0,0.7,1.05
hsa-miR-3170,0.0,0.0,0.23,0.35
hsa-miR-3173-5p,0.0,0.77,1.64,0.94
hsa-miR-3174,0.0,0.0,0.47,0.0
hsa-miR-3175,0.0,0.0,0.58,0.47
hsa-miR-3176,0.0,0.0,0.7,0.12
hsa-miR-3177-3p,0.76,0.64,0.7,2.34
hsa-miR-3179,0.98,0.39,0.0,0.0
hsa-miR-3180,0.22,0.26,1.64,2.81
hsa-miR-3180-3p,1.2,0.0,3.51,4.91
hsa-miR-3180-5p,0.0,0.0,0.12,0.0
hsa-miR-3187-3p,0.44,0.0,3.27,4.79
hsa-miR-3187-5p,0.11,0.0,0.0,0.0
hsa-miR-3188,0.0,0.0,0.7,0.0
hsa-miR-3189-3p,0.11,0.0,0.0,0.0
hsa-miR-3192-5p,0.54,0.0,0.0,0.35
hsa-miR-3195,0.0,0.0,0.12,0.0
hsa-miR-3198,0.11,0.0,1.05,0.0
hsa-miR-3199,0.0,0.0,0.12,0.0
hsa-miR-32-3p,1.63,0.26,0.0,0.0
hsa-miR-32-5p,0.0,0.0,2.57,2.92
hsa-miR-3200-3p,1.2,0.39,0.0,0.0
hsa-miR-3200-5p,0.0,1.03,0.0,0.35
hsa-miR-320a-3p,1312.44,1285.23,3104.71,3983.47
hsa-miR-320b,30.47,23.55,312.94,497.79
hsa-miR-320c,34.17,0.51,85.84,63.01
hsa-miR-320d,0.76,15.19,7.6,40.1
hsa-miR-320e,0.98,0.26,0.7,1.4
hsa-miR-323a-3p,50.28,40.67,214.24,260.12
hsa-miR-323a-5p,0.22,1.03,9.36,12.74
hsa-miR-323b-3p,6.53,10.04,31.57,43.72
hsa-miR-323b-5p,0.0,0.0,0.0,0.23
hsa-miR-324-3p,0.22,0.64,0.0,0.0
hsa-miR-324-5p,6.64,3.09,0.0,0.0
hsa-miR-328-3p,15.78,10.94,46.19,57.63
hsa-miR-329-3p,50.28,33.33,14.15,10.76
hsa-miR-329-5p,0.11,0.26,1.05,0.82
hsa-miR-330-3p,0.33,1.16,7.25,6.78
hsa-miR-330-5p,0.54,0.0,1.52,1.87
hsa-miR-331-3p,4.46,2.7,0.0,0.0
hsa-miR-331-5p,2.29,2.45,6.67,10.76
hsa-miR-335-3p,6.42,8.62,1.4,0.0
hsa-miR-335-5p,8.38,13.9,4.33,4.33
hsa-miR-337-3p,10.67,14.93,22.22,23.26
hsa-miR-337-5p,0.65,1.16,6.55,13.09
hsa-miR-338-5p,0.0,0.0,0.47,0.12
hsa-miR-339-3p,9.25,2.57,22.22,34.25
hsa-miR-339-5p,23.73,15.06,0.58,0.58
hsa-miR-33a-3p,0.0,0.13,0.0,0.0
hsa-miR-33a-5p,0.11,0.0,0.0,0.0
hsa-miR-33b-3p,0.0,0.0,0.12,0.0
hsa-miR-340-3p,3.05,2.45,0.82,0.7
hsa-miR-340-5p,18.07,14.67,13.57,12.28
hsa-miR-342-3p,26.66,21.49,4.33,1.52
hsa-miR-342-5p,0.98,1.16,5.85,6.08
hsa-miR-345-5p,15.02,8.88,12.75,16.48
hsa-miR-346,0.0,0.0,1.64,1.29
hsa-miR-34a-3p,0.44,0.13,0.0,0.0
hsa-miR-34a-5p,96.21,158.42,1.64,1.99
hsa-miR-34b-3p,3.48,4.63,0.12,0.23
hsa-miR-34b-5p,0.65,1.8,0.0,0.0
hsa-miR-34c-3p,1.74,0.64,0.0,0.47
hsa-miR-34c-5p,4.24,6.05,16.37,15.43
hsa-miR-3605-3p,0.44,0.13,1.17,1.64
hsa-miR-3605-5p,0.65,0.13,1.75,0.82
hsa-miR-3606-5p,0.11,0.0,0.0,0.0
hsa-miR-3609,0.11,1.29,0.23,0.0
hsa-miR-361-3p,65.19,26.64,29.82,22.56
hsa-miR-361-5p,67.59,46.33,30.99,40.92
hsa-miR-3611,0.0,0.0,0.35,0.12
hsa-miR-3613-3p,0.54,0.13,0.0,0.0
hsa-miR-3613-5p,0.0,0.0,0.35,1.75
hsa-miR-3615,2.5,1.16,53.33,67.92
hsa-miR-3616-3p,0.0,0.0,0.23,0.0
hsa-miR-3619-3p,0.44,0.0,0.23,0.0
hsa-miR-362-3p,0.22,0.26,0.0,0.0
hsa-miR-362-5p,18.61,13.51,0.0,0.7
hsa-miR-363-3p,0.22,0.0,0.23,0.23
hsa-miR-3648,0.0,0.13,0.12,0.82
hsa-miR-3652,0.0,0.0,0.35,0.0
hsa-miR-3659,0.0,0.0,0.58,0.0
hsa-miR-365a-3p,0.0,22.39,2.34,0.35
hsa-miR-365a-5p,4.68,2.32,4.33,2.34
hsa-miR-365b-3p,66.06,41.57,0.35,1.52
hsa-miR-365b-5p,3.05,3.09,6.31,4.79
hsa-miR-3661,0.22,0.0,0.0,0.12
hsa-miR-3674,0.0,0.0,0.12,0.0
hsa-miR-3675-5p,0.0,0.0,0.23,0.47
hsa-miR-3678-5p,0.0,0.0,0.0,0.12
hsa-miR-3679-5p,1.74,0.0,3.86,8.07
hsa-miR-3681-5p,0.11,0.0,0.35,0.0
hsa-miR-3682-3p,0.0,0.0,0.0,0.35
hsa-miR-369-3p,76.95,122.0,8.65,9.35
hsa-miR-369-5p,14.04,7.46,8.42,6.08
hsa-miR-3691-5p,0.0,0.26,0.0,2.22
hsa-miR-370-3p,13.28,19.82,261.25,304.19
hsa-miR-370-5p,1.2,0.0,2.92,2.1
hsa-miR-371a-5p,0.0,0.0,0.7,0.0
hsa-miR-373-3p,0.0,0.0,0.0,0.7
hsa-miR-374a-3p,2.5,1.29,0.82,0.0
hsa-miR-374a-5p,8.27,8.11,2.1,1.17
hsa-miR-374b-3p,0.54,0.0,0.0,0.0
hsa-miR-374b-5p,7.62,0.13,0.0,0.0
hsa-miR-374c-5p,0.0,0.13,0.0,0.0
hsa-miR-375-3p,0.22,0.39,0.0,0.82
hsa-miR-376a-3p,5.44,10.94,1.64,2.1
hsa-miR-376b-3p,0.65,0.26,0.0,0.0
hsa-miR-376c-3p,14.91,22.52,2.1,2.46
hsa-miR-377-3p,0.11,0.0,5.03,3.16
hsa-miR-377-5p,0.22,2.83,1.75,3.04
hsa-miR-378a-3p,10.88,42.73,222.78,328.62
hsa-miR-378a-5p,0.22,0.51,0.0,0.47
hsa-miR-378c,0.0,0.77,15.2,24.55
hsa-miR-378d,0.0,0.0,4.21,10.64
hsa-miR-378e,0.0,0.0,0.12,0.0
hsa-miR-378f,0.0,0.0,0.12,0.12
hsa-miR-379-3p,5.33,3.73,3.74,0.35
hsa-miR-379-5p,72.7,124.19,224.06,231.48
hsa-miR-380-3p,2.61,2.32,0.35,0.23
hsa-miR-380-5p,0.22,0.13,3.86,2.34
hsa-miR-381-3p,6.53,8.62,387.66,352.01
hsa-miR-381-5p,0.11,0.64,0.0,0.0
hsa-miR-382-3p,41.14,33.2,7.48,6.08
hsa-miR-382-5p,161.08,222.38,780.12,944.61
hsa-miR-383-5p,7.62,4.38,0.12,0.58
hsa-miR-3909,4.35,5.79,4.33,9.7
hsa-miR-3911,0.0,0.0,1.05,2.22
hsa-miR-3912-3p,0.0,0.13,0.0,0.12
hsa-miR-3917,0.0,0.0,0.0,0.12
hsa-miR-3918,0.0,0.0,0.82,0.0
hsa-miR-3928-3p,0.33,0.0,2.57,3.27
hsa-miR-3934-5p,1.41,0.51,5.26,7.72
hsa-miR-3940-3p,1.2,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.47,0.58
hsa-miR-3942-5p,0.0,0.0,0.35,0.0
hsa-miR-3944-3p,0.0,0.0,0.0,0.23
hsa-miR-3944-5p,0.0,0.0,0.23,0.0
hsa-miR-409-3p,352.62,457.24,3009.51,3200.9
hsa-miR-409-5p,12.73,12.74,3.16,5.03
hsa-miR-410-3p,2.29,3.35,8.07,8.18
hsa-miR-410-5p,0.0,0.0,0.47,1.17
