miRNA,SRR26495072,SRR26495073,SRR26495074,SRR26495075,SRR26495076,SRR26495077
hsa-let-7a-2-3p,0.0,29.0,13.0,0.0,0.0,0.0
hsa-let-7a-3p,0.0,193.0,78.0,37.0,15.0,36.0
hsa-let-7a-5p,3150.0,27496.0,10794.0,4010.0,3951.0,4954.0
hsa-let-7b-3p,0.0,7.0,12.0,0.0,11.0,4.0
hsa-let-7b-5p,3350.0,27241.0,18271.0,8720.0,8904.0,11156.0
hsa-let-7c-3p,0.0,2.0,0.0,0.0,0.0,19.0
hsa-let-7c-5p,208.0,1366.0,2022.0,1734.0,1551.0,1948.0
hsa-let-7d-3p,70.0,184.0,109.0,98.0,44.0,18.0
hsa-let-7d-5p,305.0,1292.0,660.0,298.0,286.0,272.0
hsa-let-7e-3p,0.0,17.0,5.0,0.0,0.0,0.0
hsa-let-7e-5p,69.0,1408.0,531.0,95.0,338.0,231.0
hsa-let-7f-1-3p,0.0,4.0,0.0,0.0,0.0,0.0
hsa-let-7f-2-3p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,737.0,5601.0,2604.0,2234.0,2126.0,2417.0
hsa-let-7g-5p,693.0,4548.0,3607.0,867.0,730.0,813.0
hsa-let-7i-3p,3.0,48.0,12.0,14.0,0.0,0.0
hsa-let-7i-5p,1110.0,10146.0,10421.0,2947.0,3074.0,3208.0
hsa-miR-1-3p,68.0,45.0,74.0,61.0,11.0,53.0
hsa-miR-100-3p,0.0,7.0,1.0,0.0,0.0,0.0
hsa-miR-100-5p,777.0,75477.0,21874.0,9450.0,20817.0,9878.0
hsa-miR-101-3p,72.0,275.0,409.0,2.0,89.0,61.0
hsa-miR-10396a-3p,0.0,0.0,10.0,11.0,0.0,0.0
hsa-miR-10396a-5p,0.0,7.0,9.0,0.0,5.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.0,0.0,6.0
hsa-miR-10396b-5p,0.0,0.0,4.0,0.0,0.0,3.0
hsa-miR-103a-3p,399.0,85.0,66.0,233.0,208.0,227.0
hsa-miR-10401-3p,0.0,0.0,3.0,0.0,11.0,16.0
hsa-miR-10401-5p,0.0,0.0,3.0,2.0,0.0,0.0
hsa-miR-106a-5p,0.0,1.0,1.0,0.0,0.0,0.0
hsa-miR-106b-3p,8.0,151.0,127.0,3.0,37.0,21.0
hsa-miR-106b-5p,9.0,68.0,56.0,16.0,0.0,13.0
hsa-miR-107,27.0,158.0,170.0,0.0,0.0,1.0
hsa-miR-10a-3p,0.0,3.0,8.0,31.0,3.0,1.0
hsa-miR-10a-5p,62.0,23.0,279.0,294.0,92.0,154.0
hsa-miR-10b-3p,0.0,6.0,11.0,68.0,4.0,29.0
hsa-miR-10b-5p,357.0,2946.0,1175.0,2906.0,2528.0,3212.0
hsa-miR-1180-3p,3.0,55.0,89.0,87.0,95.0,84.0
hsa-miR-1185-1-3p,6.0,125.0,29.0,14.0,67.0,8.0
hsa-miR-1185-2-3p,0.0,13.0,0.0,0.0,3.0,0.0
hsa-miR-1185-5p,0.0,11.0,3.0,0.0,0.0,0.0
