miRNA,SRR28154476,SRR28154477,SRR28154478,SRR28154479,SRR28154480,SRR28154481
hsa-let-7a-3p,23.54,65.68,8.01,0.0,0.0,0.0
hsa-let-7a-5p,164.81,197.03,96.17,199.58,0.0,181.81
hsa-let-7b-3p,0.0,0.0,16.03,0.0,0.0,0.0
hsa-let-7b-5p,94.18,65.68,240.44,39.92,0.0,136.36
hsa-let-7c-5p,0.0,197.03,10.69,0.0,0.0,0.0
hsa-let-7d-3p,0.0,0.0,16.03,0.0,0.0,45.45
hsa-let-7d-5p,0.0,0.0,0.0,0.0,0.0,45.45
hsa-let-7e-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-let-7f-5p,0.0,0.0,10.69,0.0,0.0,0.0
hsa-let-7g-5p,23.54,65.68,18.7,0.0,0.0,0.0
hsa-let-7i-5p,0.0,0.0,5.34,0.0,0.0,45.45
hsa-miR-100-5p,23.54,0.0,2.67,0.0,0.0,0.0
hsa-miR-101-3p,0.0,0.0,5.34,39.92,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-10401-3p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-106b-5p,0.0,65.68,10.69,0.0,0.0,0.0
hsa-miR-122-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-1246,47.09,0.0,5.34,0.0,36.0,0.0
hsa-miR-1248,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,262.71,93.5,0.0,0.0,0.0
hsa-miR-125b-1-3p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-125b-5p,0.0,0.0,61.44,0.0,18.0,0.0
hsa-miR-126-3p,23.54,0.0,56.1,39.92,0.0,90.9
hsa-miR-126-5p,517.96,328.39,400.73,239.5,53.99,636.33
hsa-miR-127-3p,0.0,0.0,10.69,39.92,0.0,0.0
hsa-miR-127-5p,0.0,0.0,8.01,0.0,0.0,0.0
hsa-miR-1277-5p,164.81,328.39,77.47,159.67,53.99,45.45
hsa-miR-128-3p,0.0,65.68,8.01,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-1296-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-130a-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-132-3p,0.0,0.0,13.36,0.0,0.0,0.0
hsa-miR-136-3p,0.0,0.0,8.01,0.0,0.0,0.0
hsa-miR-136-5p,0.0,65.68,2.67,0.0,0.0,0.0
hsa-miR-137-3p,0.0,0.0,13.36,0.0,0.0,0.0
hsa-miR-138-5p,0.0,131.35,0.0,0.0,0.0,0.0
hsa-miR-139-5p,47.09,0.0,32.06,39.92,0.0,45.45
hsa-miR-142-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-143-3p,0.0,65.68,2.67,0.0,0.0,0.0
hsa-miR-144-3p,0.0,65.68,10.69,0.0,0.0,0.0
hsa-miR-144-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-145-3p,0.0,0.0,21.37,0.0,0.0,0.0
hsa-miR-145-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-146b-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-148a-3p,0.0,262.71,122.89,79.83,18.0,90.9
hsa-miR-148a-5p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-148b-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-149-5p,0.0,131.35,10.69,0.0,0.0,0.0
hsa-miR-150-5p,0.0,65.68,29.39,0.0,0.0,0.0
hsa-miR-151a-3p,0.0,0.0,32.06,0.0,0.0,0.0
hsa-miR-152-5p,0.0,0.0,8.01,0.0,0.0,0.0
hsa-miR-154-3p,0.0,0.0,10.69,0.0,36.0,0.0
hsa-miR-155-5p,0.0,0.0,8.01,0.0,0.0,0.0
hsa-miR-15a-5p,0.0,65.68,21.37,0.0,0.0,0.0
hsa-miR-15b-5p,70.63,65.68,8.01,159.67,0.0,0.0
hsa-miR-16-5p,824.03,1773.28,1343.77,878.17,143.98,681.79
hsa-miR-181a-5p,47.09,0.0,8.01,0.0,0.0,0.0
hsa-miR-181c-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-182-3p,47.09,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,0.0,0.0,13.36,39.92,0.0,0.0
hsa-miR-18a-5p,0.0,0.0,13.36,0.0,0.0,90.9
hsa-miR-18b-5p,0.0,0.0,0.0,0.0,18.0,0.0
hsa-miR-191-5p,282.53,328.39,259.14,199.58,0.0,45.45
hsa-miR-193a-5p,0.0,0.0,26.72,0.0,0.0,0.0
hsa-miR-193b-3p,23.54,0.0,21.37,0.0,0.0,0.0
hsa-miR-195-5p,23.54,0.0,5.34,0.0,0.0,0.0
hsa-miR-197-3p,23.54,0.0,2.67,0.0,0.0,0.0
hsa-miR-199a-3p,164.81,262.71,66.79,39.92,18.0,0.0
hsa-miR-199a-5p,23.54,0.0,10.69,0.0,0.0,0.0
hsa-miR-199b-3p,211.89,394.06,309.89,159.67,0.0,45.45
hsa-miR-199b-5p,0.0,0.0,0.0,159.67,0.0,45.45
hsa-miR-19a-3p,23.54,0.0,34.73,0.0,0.0,90.9
hsa-miR-19b-3p,0.0,0.0,13.36,0.0,0.0,45.45
hsa-miR-205-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-20a-5p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-21-5p,3578.66,5779.59,2866.52,1197.51,467.95,1090.86
hsa-miR-2110,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-214-3p,0.0,0.0,34.73,0.0,0.0,0.0
hsa-miR-215-5p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-218-5p,47.09,0.0,24.04,79.83,0.0,0.0
hsa-miR-22-3p,23.54,0.0,13.36,0.0,0.0,0.0
hsa-miR-221-3p,1271.37,1641.93,1084.63,1117.68,89.99,272.71
hsa-miR-221-5p,70.63,0.0,10.69,0.0,0.0,0.0
hsa-miR-222-3p,1530.35,2233.02,2690.2,1357.18,71.99,272.71
hsa-miR-223-3p,0.0,0.0,8.01,0.0,0.0,45.45
hsa-miR-23a-3p,376.7,656.77,472.86,0.0,125.99,272.71
hsa-miR-23b-3p,94.18,65.68,112.2,119.75,0.0,0.0
hsa-miR-23c,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-24-3p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-25-3p,0.0,0.0,48.09,0.0,0.0,90.9
hsa-miR-26a-5p,0.0,131.35,42.74,79.83,0.0,45.45
hsa-miR-26b-5p,0.0,65.68,2.67,0.0,0.0,0.0
hsa-miR-27a-3p,23.54,0.0,16.03,39.92,0.0,0.0
hsa-miR-27b-3p,23.54,0.0,21.37,39.92,18.0,90.9
hsa-miR-27b-5p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-29a-3p,1035.93,2430.05,1683.05,918.09,125.99,363.62
hsa-miR-29b-3p,23.54,65.68,42.74,39.92,0.0,45.45
hsa-miR-29c-3p,0.0,0.0,8.01,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,0.0,5.34,0.0,0.0,0.0
hsa-miR-30a-5p,141.26,197.03,170.98,79.83,0.0,45.45
hsa-miR-30b-5p,0.0,0.0,8.01,79.83,0.0,0.0
hsa-miR-30c-5p,376.7,525.42,211.05,279.42,53.99,45.45
hsa-miR-30d-5p,0.0,328.39,77.47,0.0,0.0,136.36
hsa-miR-30e-3p,0.0,0.0,2.67,0.0,0.0,0.0
hsa-miR-30e-5p,0.0,131.35,77.47,0.0,0.0,45.45
hsa-miR-31-3p,0.0,131.35,2.67,0.0,0.0,0.0
