miRNA,SRR10611421,SRR10611425,SRR10611429,SRR10611430,SRR10611432,SRR10611435,SRR10611436,SRR10611437
hsa-miR-130b-5p,1.6,11.74,13.53,16.15,1.77,6.56,17.7,39.23
hsa-miR-132-3p,9.94,2.22,0.98,0.0,0.3,5.54,4.02,9.55
hsa-miR-132-5p,2.89,2.74,0.49,1.76,1.03,5.98,1.64,12.82
hsa-miR-1323,0.48,0.39,0.37,0.0,0.15,0.44,1.19,0.52
hsa-miR-133a-3p,7.21,1.7,1.11,0.16,0.3,1.9,3.87,9.28
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-134-5p,33.51,60.16,310.69,527.4,137.7,146.36,69.61,232.64
hsa-miR-1343-3p,0.0,0.91,0.37,0.0,0.74,0.58,1.34,0.92
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.44
hsa-miR-135a-3p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.32,0.0,0.0,0.0,0.0,0.15,0.0,1.05
hsa-miR-135b-5p,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.78
hsa-miR-136-3p,1.76,0.52,0.49,0.0,1.18,2.19,1.19,4.05
hsa-miR-136-5p,2.4,1.17,0.0,0.48,2.95,2.77,1.49,3.92
hsa-miR-138-5p,1.12,0.13,0.0,0.48,0.0,0.44,0.45,0.52
hsa-miR-139-3p,6.41,21.01,26.69,13.75,18.74,16.91,24.54,54.01
hsa-miR-139-5p,110.78,96.31,66.42,72.28,22.88,76.82,161.09,450.76
hsa-miR-140-3p,6399.94,1992.41,628.89,852.51,2650.78,9568.8,3009.3,4177.43
hsa-miR-140-5p,79.84,21.53,3.94,0.32,15.64,68.81,49.38,75.85
hsa-miR-141-3p,1.28,2.22,0.0,0.0,0.3,2.77,0.3,4.18
hsa-miR-142-3p,36.23,18.92,2.58,3.68,23.47,32.8,52.36,143.19
hsa-miR-142-5p,3505.86,888.55,181.3,295.52,174.31,2469.28,1490.37,4101.07
hsa-miR-143-3p,331.86,325.46,36.9,191.1,63.17,367.06,364.86,1681.96
hsa-miR-143-5p,1.44,1.04,0.12,1.92,1.03,5.25,2.97,6.93
hsa-miR-144-3p,101.32,50.63,8.36,0.32,62.58,223.91,70.95,567.8
hsa-miR-144-5p,30.46,9.66,2.46,1.28,4.58,24.93,26.18,50.22
hsa-miR-145-3p,10.58,16.44,5.66,3.52,5.61,18.8,25.29,37.14
hsa-miR-145-5p,15.07,4.31,4.06,1.76,3.1,8.75,5.65,13.86
hsa-miR-1468-5p,0.48,1.96,3.32,1.44,0.3,1.75,1.64,5.1
hsa-miR-1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-146a-3p,4.81,1.7,0.98,0.48,2.21,6.27,7.73,0.0
hsa-miR-146a-5p,6569.4,1485.7,2836.08,699.31,1728.62,3491.6,4383.21,5995.65
hsa-miR-146b-3p,14.91,5.35,2.71,4.48,1.33,7.58,4.02,17.13
hsa-miR-146b-5p,2275.89,265.95,113.9,81.56,205.3,650.59,604.48,1495.35
hsa-miR-147b-3p,1.6,1.17,0.12,2.08,3.39,4.81,1.04,4.18
hsa-miR-147b-5p,0.16,0.0,0.0,0.0,0.0,0.29,0.0,0.0
hsa-miR-148a-3p,12167.27,8038.81,1702.9,2848.9,1896.58,12582.54,9085.47,12946.84
hsa-miR-148a-5p,14.91,7.31,5.04,20.31,15.35,22.89,13.09,39.62
hsa-miR-148b-3p,381.72,163.25,90.53,180.87,96.97,440.97,302.09,675.16
hsa-miR-148b-5p,4.01,1.44,0.0,0.96,1.77,4.37,3.27,7.45
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
hsa-miR-149-5p,0.0,1.17,0.0,0.0,0.3,0.73,0.74,1.7
hsa-miR-150-3p,34.31,16.7,16.85,12.31,10.77,28.43,12.64,68.65
hsa-miR-150-5p,733.3,54.42,26.2,4.0,7.38,90.96,48.79,379.49
hsa-miR-151a-3p,2581.78,2757.77,1848.78,2044.05,1516.52,5188.85,3695.88,11442.99
hsa-miR-151a-5p,9.3,4.31,2.09,2.4,1.77,4.96,10.26,45.25
hsa-miR-151b,0.32,0.91,0.61,0.0,0.0,3.79,1.19,5.75
hsa-miR-152-3p,62.68,55.07,30.01,34.7,33.65,116.33,83.59,188.18
hsa-miR-152-5p,0.16,0.0,0.0,0.0,0.0,0.29,0.15,0.0
hsa-miR-153-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-1538,0.0,0.26,0.12,0.0,0.0,0.29,0.15,1.57
hsa-miR-154-5p,1.28,0.13,0.12,0.0,0.0,0.29,0.15,0.92
hsa-miR-155-5p,90.1,20.23,6.4,1.76,5.61,19.83,29.75,65.91
hsa-miR-1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
hsa-miR-15a-5p,18.92,4.57,0.61,1.28,2.8,21.43,10.41,36.09
hsa-miR-15b-3p,44.57,9.27,5.04,0.8,4.13,44.61,29.3,32.56
hsa-miR-15b-5p,96.51,19.97,9.72,25.11,12.1,99.13,33.76,277.36
hsa-miR-16-1-3p,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0
hsa-miR-16-2-3p,374.51,325.46,377.6,102.19,253.27,957.89,622.03,2085.38
hsa-miR-16-5p,1748.6,372.83,94.34,12.31,199.69,1554.25,846.63,1294.62
hsa-miR-17-3p,1.44,0.65,0.0,0.16,2.07,3.21,1.64,4.97
hsa-miR-17-5p,126.17,70.47,24.11,6.56,110.99,221.43,188.45,348.63
hsa-miR-181a-2-3p,12.83,7.7,5.66,13.43,10.63,25.8,5.95,85.13
hsa-miR-181a-3p,7.21,2.87,0.74,0.48,3.1,12.83,5.65,20.79
hsa-miR-181a-5p,1112.45,561.65,220.41,162.31,391.86,1822.33,842.91,2421.85
hsa-miR-181b-2-3p,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.13
hsa-miR-181b-3p,0.16,0.13,0.12,0.0,0.0,0.44,0.59,0.52
hsa-miR-181b-5p,106.93,56.64,13.65,21.59,30.26,130.76,76.45,191.71
hsa-miR-181c-3p,4.49,1.17,0.12,2.08,1.92,2.19,1.34,7.32
hsa-miR-181c-5p,3.53,0.52,0.0,0.48,0.15,1.31,0.3,5.1
hsa-miR-181d-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.13
hsa-miR-181d-5p,16.67,9.66,3.32,0.8,11.07,15.45,16.66,50.48
hsa-miR-182-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.26
hsa-miR-182-5p,275.91,150.59,25.46,10.87,38.37,282.51,285.58,681.83
hsa-miR-1827,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-183-3p,1.12,0.91,0.0,0.0,0.15,1.17,0.15,1.57
hsa-miR-183-5p,148.94,105.57,21.4,15.03,50.77,196.07,167.03,518.63
hsa-miR-184,0.64,0.78,0.98,0.16,0.59,1.02,0.74,3.14
hsa-miR-1843,22.93,19.18,15.37,13.59,8.86,47.23,22.76,78.07
hsa-miR-185-3p,17.64,11.48,15.13,6.72,44.28,51.31,18.0,114.16
hsa-miR-185-5p,2458.01,3954.42,3236.19,2061.48,14113.49,13333.28,7027.21,14714.85
hsa-miR-186-3p,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-186-5p,1537.94,386.79,361.49,37.42,1599.47,2474.23,762.44,1848.82
hsa-miR-187-3p,0.0,0.39,0.25,0.48,0.15,0.15,0.0,0.26
hsa-miR-188-5p,0.48,0.39,0.0,0.0,0.15,1.17,0.74,1.57
hsa-miR-18a-3p,10.9,7.7,4.18,0.32,5.76,19.53,7.88,31.12
hsa-miR-18a-5p,4.65,0.91,0.12,0.0,1.92,6.71,3.27,15.43
hsa-miR-18b-3p,0.96,0.13,0.49,0.0,0.0,2.77,1.34,2.35
hsa-miR-18b-5p,0.8,0.0,0.0,0.0,0.59,1.6,0.15,3.01
hsa-miR-1908-3p,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,2.73,27.14,26.81,21.43,12.25,24.49,15.17,109.06
hsa-miR-1909-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.13,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-190a-5p,0.16,0.0,0.0,0.0,0.0,0.44,0.0,0.92
hsa-miR-190b-5p,2.4,0.0,1.72,0.0,0.15,3.21,2.38,4.97
hsa-miR-191-3p,0.96,2.22,3.2,1.12,0.3,2.04,4.31,13.08
hsa-miR-191-5p,955.34,1131.01,709.2,590.57,1129.83,1464.02,2140.51,5888.69
hsa-miR-1910-3p,0.32,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-1910-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-1911-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13
hsa-miR-192-3p,0.64,0.0,0.0,0.0,0.3,0.0,0.0,0.39
hsa-miR-192-5p,390.38,331.33,113.77,52.45,167.96,579.75,247.65,804.1
hsa-miR-193a-3p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-193a-5p,35.27,286.18,497.89,451.92,255.04,223.33,169.12,569.24
hsa-miR-193b-3p,5.93,0.78,0.12,0.0,0.3,5.1,1.64,2.09
hsa-miR-193b-5p,3.53,12.66,33.09,17.91,15.64,13.12,5.21,15.82
hsa-miR-194-3p,0.64,0.13,0.0,0.0,0.15,0.73,0.15,1.7
hsa-miR-194-5p,243.52,108.44,39.61,2.72,34.39,260.65,105.75,300.25
hsa-miR-195-3p,4.81,4.57,0.25,4.16,1.03,9.62,6.25,8.5
hsa-miR-195-5p,2.73,1.04,0.0,0.0,0.0,1.17,1.78,2.09
hsa-miR-196a-5p,0.48,0.26,0.0,0.0,0.15,0.58,0.3,0.39
hsa-miR-196b-3p,0.16,0.13,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-196b-5p,8.34,4.05,2.21,1.12,2.07,21.57,5.06,9.15
hsa-miR-197-3p,32.22,41.89,14.64,5.28,3.54,24.05,40.75,69.7
hsa-miR-197-5p,0.32,0.13,0.12,0.0,1.33,0.73,0.3,2.22
hsa-miR-1976,4.81,5.09,4.8,0.0,3.1,8.89,5.65,15.3
hsa-miR-199a-3p,286.97,105.7,13.28,18.55,25.53,238.63,230.55,212.63
hsa-miR-199a-5p,86.41,40.32,10.7,23.99,28.78,64.29,94.6,260.89
hsa-miR-199b-3p,81.92,16.31,1.48,5.12,3.25,51.75,11.45,65.91
hsa-miR-199b-5p,17.15,2.35,0.25,0.48,0.74,6.85,2.23,5.23
hsa-miR-19a-3p,25.49,9.27,3.2,1.76,28.19,43.0,32.28,28.51
hsa-miR-19b-1-5p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-2-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-19b-3p,164.81,37.06,38.74,2.24,190.99,205.98,110.66,120.83
hsa-miR-200a-3p,12.34,18.66,0.61,0.8,3.84,24.05,9.67,24.19
hsa-miR-200a-5p,1.12,0.39,0.12,0.48,0.44,0.87,0.15,1.31
hsa-miR-200b-3p,13.63,6.52,0.86,0.0,2.07,10.06,4.46,20.14
hsa-miR-200b-5p,0.48,0.91,0.37,0.32,0.15,1.31,0.45,3.27
hsa-miR-200c-3p,18.44,13.18,0.74,0.0,2.36,13.7,11.16,48.38
hsa-miR-202-3p,0.0,1.04,0.12,0.0,0.0,0.58,0.15,3.4
hsa-miR-202-5p,0.0,0.13,0.0,0.0,0.0,0.44,0.15,1.57
hsa-miR-203a-3p,3.05,0.26,0.25,0.16,0.15,2.33,0.89,46.16
hsa-miR-204-3p,1.6,1.57,2.09,5.76,1.18,2.19,1.64,13.6
hsa-miR-204-5p,0.8,0.91,0.37,0.0,0.15,0.58,1.64,8.63
hsa-miR-205-3p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-205-5p,9.14,3.65,0.37,0.0,1.62,6.85,3.12,17.78
hsa-miR-206,1.6,1.96,0.61,2.08,0.89,2.33,2.23,2.88
hsa-miR-208a-3p,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
hsa-miR-208a-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-20a-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.13
hsa-miR-20a-5p,280.08,112.1,40.71,5.92,95.79,368.08,405.61,494.44
hsa-miR-20b-3p,0.16,0.26,0.0,0.0,0.0,0.73,0.15,1.05
hsa-miR-20b-5p,57.55,12.4,7.26,0.0,27.9,70.41,53.25,51.78
hsa-miR-21-3p,4.17,1.17,1.23,1.12,1.92,5.98,4.61,5.75
hsa-miR-21-5p,3671.15,1363.42,286.22,115.46,601.3,2595.96,3371.33,5470.09
hsa-miR-210-3p,8.98,9.27,7.13,4.16,34.98,43.15,13.98,94.02
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-211-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.39
hsa-miR-2110,41.84,182.56,362.35,75.32,334.45,242.13,113.04,455.47
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-2115-3p,1.12,0.13,0.0,0.0,0.44,1.31,1.34,0.92
hsa-miR-2115-5p,1.28,0.13,0.12,2.24,0.59,0.44,1.19,1.83
hsa-miR-2116-3p,0.16,0.26,0.0,0.48,0.44,0.58,0.0,0.0
hsa-miR-212-5p,0.48,0.13,0.12,0.0,0.0,1.02,0.3,0.78
hsa-miR-214-3p,0.64,3.39,0.74,1.12,1.18,7.0,4.61,4.18
hsa-miR-214-5p,0.16,4.18,0.0,1.28,4.58,8.16,0.3,0.13
hsa-miR-215-3p,0.16,0.13,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-215-5p,58.2,121.36,2.71,10.55,5.76,98.4,29.75,97.16
hsa-miR-216a-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0
hsa-miR-216a-5p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-216b-5p,0.0,0.39,0.0,0.0,0.0,0.44,0.59,0.39
hsa-miR-217-5p,0.0,0.13,0.0,0.0,0.0,0.15,0.3,0.0
hsa-miR-218-1-3p,0.0,0.13,0.0,0.0,0.0,0.15,0.0,0.26
hsa-miR-218-5p,4.01,2.48,0.25,0.16,0.44,5.54,2.23,3.4
hsa-miR-219a-1-3p,0.32,1.57,0.86,0.96,1.18,2.48,0.59,1.57
hsa-miR-219a-2-3p,0.0,0.0,0.25,0.48,0.0,0.15,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0
hsa-miR-219b-5p,0.0,0.0,0.12,0.0,0.0,0.29,0.3,0.13
hsa-miR-22-3p,1887.44,1493.66,2261.56,334.06,3399.97,4978.06,2028.21,14707.13
hsa-miR-22-5p,73.11,52.2,46.99,43.98,48.12,182.22,83.29,218.52
