miRNA,SRR8586300,SRR8586301,SRR8586302,SRR8586303,SRR8586304
hsa-miR-139-3p,7.01,1.82,0.0,0.0,0.0
hsa-miR-139-5p,9.35,0.0,1.54,6.8,0.0
hsa-miR-140-3p,11.69,7.27,15.45,88.44,19.55
hsa-miR-140-5p,0.0,0.0,0.0,2.27,0.0
hsa-miR-141-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-142-3p,0.0,14.54,0.0,5.67,3.65
hsa-miR-142-5p,126.22,227.22,211.62,489.84,1158.37
hsa-miR-143-3p,51.42,43.63,1459.69,137.2,50.58
hsa-miR-143-5p,0.0,0.0,20.08,0.0,0.0
hsa-miR-144-3p,91.16,256.31,67.96,127.0,255.24
hsa-miR-144-5p,2.34,18.18,0.0,6.8,0.26
hsa-miR-145-3p,2.34,3.64,18.54,1.13,3.39
hsa-miR-145-5p,2.34,1.82,80.32,4.54,2.61
hsa-miR-1468-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-146a-3p,0.0,1.82,0.0,6.8,0.0
hsa-miR-146a-5p,689.51,467.17,19406.98,1065.86,5287.34
hsa-miR-146b-3p,0.0,0.0,0.0,4.54,0.0
hsa-miR-146b-5p,98.17,196.32,1345.39,495.51,597.04
hsa-miR-147b-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-148a-3p,236.07,988.88,182.27,1980.9,218.74
hsa-miR-148a-5p,4.67,1.82,3.09,19.28,4.43
hsa-miR-148b-3p,7.01,21.81,15.45,37.42,10.43
hsa-miR-148b-5p,0.0,0.0,0.0,6.8,0.0
hsa-miR-149-3p,2.34,0.0,0.0,0.0,0.0
hsa-miR-149-5p,0.0,5.45,3.09,2.27,0.0
hsa-miR-150-3p,0.0,0.0,0.0,0.0,5.74
hsa-miR-150-5p,0.0,3.64,0.0,5.67,1.04
hsa-miR-151a-3p,21.04,43.63,35.53,96.38,24.51
hsa-miR-151a-5p,109.85,294.48,362.99,851.55,110.02
hsa-miR-151b,0.0,29.08,61.79,131.53,30.24
hsa-miR-152-3p,21.04,38.17,13.9,69.17,15.38
hsa-miR-153-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-155-5p,9.35,1.82,32.44,14.74,17.21
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,1.3
hsa-miR-15a-5p,0.0,0.0,1.54,3.4,2.61
hsa-miR-15b-3p,0.0,0.0,0.0,0.0,1.83
hsa-miR-15b-5p,14.02,29.08,43.25,46.49,23.99
hsa-miR-16-1-3p,0.0,0.0,0.0,2.27,0.0
hsa-miR-16-2-3p,9.35,16.36,0.0,20.41,25.03
hsa-miR-16-5p,100.5,172.69,236.33,323.16,169.21
hsa-miR-17-3p,0.0,0.0,0.0,1.13,0.52
hsa-miR-17-5p,2.34,1.82,24.71,0.0,14.08
hsa-miR-181a-2-3p,0.0,0.0,4.63,5.67,1.04
hsa-miR-181a-3p,0.0,3.64,3.09,4.54,1.83
hsa-miR-181a-5p,56.1,165.42,179.18,264.2,79.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-181b-5p,9.35,9.09,35.53,18.14,9.65
hsa-miR-181c-3p,0.0,3.64,0.0,1.13,0.0
hsa-miR-181c-5p,0.0,1.82,3.09,14.74,0.26
hsa-miR-181d-5p,0.0,0.0,3.09,3.4,1.04
hsa-miR-182-5p,7.01,18.18,24.71,9.07,5.48
hsa-miR-183-5p,0.0,3.64,10.81,4.54,2.87
hsa-miR-184,0.0,0.0,0.0,1.13,0.26
hsa-miR-1843,0.0,3.64,3.09,4.54,0.26
hsa-miR-185-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-185-5p,14.02,29.08,13.9,87.31,15.64
hsa-miR-186-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-186-5p,60.77,203.59,236.33,612.3,167.64
hsa-miR-188-3p,0.0,0.0,0.0,1.13,0.52
hsa-miR-18a-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-18a-5p,0.0,0.0,1.54,0.0,2.35
hsa-miR-190a-3p,0.0,0.0,0.0,2.27,0.0
hsa-miR-191-5p,296.84,592.6,3024.42,1832.36,448.95
hsa-miR-192-5p,2.34,14.54,9.27,20.41,20.08
hsa-miR-193a-5p,9.35,10.91,0.0,9.07,4.17
hsa-miR-193b-3p,7.01,9.09,24.71,22.68,6.26
hsa-miR-193b-5p,2.34,0.0,1.54,6.8,0.52
hsa-miR-194-5p,0.0,7.27,0.0,0.0,0.0
hsa-miR-195-5p,2.34,16.36,9.27,52.16,5.74
hsa-miR-196a-5p,0.0,12.72,3.09,44.22,4.95
hsa-miR-196b-5p,7.01,1.82,0.0,10.2,2.35
hsa-miR-197-3p,0.0,1.82,1.54,3.4,0.26
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-199a-3p,9.35,321.75,86.5,1218.93,153.82
hsa-miR-199a-5p,387.99,1250.64,679.65,6153.61,1147.94
hsa-miR-199b-3p,93.49,16.36,0.0,18.14,0.52
hsa-miR-199b-5p,119.2,403.55,41.71,1019.37,67.26
hsa-miR-19a-3p,0.0,0.0,0.0,1.13,7.56
hsa-miR-19b-3p,2.34,3.64,7.72,9.07,21.38
hsa-miR-200a-3p,0.0,1.82,7.72,0.0,1.56
hsa-miR-200b-3p,0.0,0.0,26.26,0.0,2.09
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.78
hsa-miR-200c-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-203a-3p,7.01,14.54,0.0,14.74,0.0
hsa-miR-204-5p,0.0,0.0,1.54,3.4,0.52
hsa-miR-206,0.0,0.0,0.0,1.13,0.0
hsa-miR-20a-5p,0.0,0.0,33.98,1.13,18.77
hsa-miR-21-3p,0.0,12.72,58.7,38.55,88.64
hsa-miR-21-5p,268.79,505.35,2074.46,1248.41,1307.76
hsa-miR-210-3p,0.0,5.45,6.18,12.47,3.91
hsa-miR-210-5p,0.0,0.0,1.54,0.0,0.0
hsa-miR-2110,0.0,3.64,41.71,36.28,9.91
hsa-miR-2116-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-212-5p,0.0,0.0,0.0,1.13,1.04
hsa-miR-214-3p,7.01,7.27,1.54,30.61,2.87
hsa-miR-214-5p,0.0,1.82,0.0,4.54,0.26
hsa-miR-216a-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-218-5p,0.0,0.0,1.54,1.13,0.0
hsa-miR-22-3p,273.47,910.71,387.71,2101.1,167.9
hsa-miR-22-5p,14.02,1.82,1.54,5.67,0.78
hsa-miR-221-3p,18.7,20.0,33.98,57.83,49.01
hsa-miR-221-5p,9.35,5.45,24.71,39.69,51.36
hsa-miR-222-3p,9.35,70.89,131.3,212.04,88.12
hsa-miR-222-5p,0.0,12.72,3.09,5.67,2.35
hsa-miR-223-3p,2.34,12.72,1.54,18.14,0.78
hsa-miR-223-5p,0.0,1.82,0.0,2.27,3.39
hsa-miR-224-5p,2.34,3.64,0.0,2.27,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-2355-5p,0.0,1.82,18.54,3.4,4.17
hsa-miR-23a-3p,79.47,119.97,617.86,527.26,186.93
hsa-miR-23a-5p,0.0,0.0,0.0,1.13,0.52
hsa-miR-23b-3p,0.0,3.64,10.81,65.77,14.6
hsa-miR-23b-5p,4.67,9.09,1.54,4.54,2.09
hsa-miR-24-1-5p,0.0,0.0,0.0,1.13,0.52
hsa-miR-24-2-5p,2.34,3.64,12.36,37.42,4.17
hsa-miR-24-3p,135.56,294.48,2091.46,2127.17,25.29
hsa-miR-25-3p,2.34,30.9,23.17,27.21,32.85
hsa-miR-25-5p,0.0,1.82,1.54,0.0,0.78
hsa-miR-26a-2-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-26a-5p,1804.41,6642.21,4448.59,15588.7,2082.35
hsa-miR-26b-3p,0.0,0.0,1.54,5.67,1.56
hsa-miR-26b-5p,63.11,169.05,54.06,309.55,33.63
hsa-miR-27a-3p,320.21,592.6,1473.6,2685.05,448.43
hsa-miR-27a-5p,2.34,9.09,0.0,2.27,1.83
hsa-miR-27b-3p,495.51,1248.82,1010.2,6341.84,1382.84
hsa-miR-27b-5p,0.0,0.0,0.0,1.13,0.52
hsa-miR-28-3p,0.0,7.27,26.26,36.28,10.69
hsa-miR-28-5p,2.34,0.0,3.09,12.47,0.26
hsa-miR-296-3p,0.0,3.64,1.54,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-29a-3p,91.16,303.57,92.68,600.96,320.42
hsa-miR-29b-2-5p,0.0,0.0,3.09,0.0,0.26
hsa-miR-29b-3p,2.34,49.08,4.63,62.36,10.17
hsa-miR-29c-3p,2.34,16.36,13.9,27.21,10.43
hsa-miR-29c-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-301a-3p,0.0,0.0,3.09,0.0,0.0
hsa-miR-301a-5p,0.0,0.0,1.54,0.0,0.0
hsa-miR-301b-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-3065-5p,0.0,0.0,1.54,0.0,0.0
hsa-miR-3085-3p,0.0,0.0,0.0,14.74,0.52
hsa-miR-30a-3p,2.34,7.27,40.16,27.21,9.39
hsa-miR-30a-5p,58.43,96.34,925.25,308.42,134.27
hsa-miR-30b-3p,0.0,0.0,1.54,1.13,0.0
hsa-miR-30b-5p,44.41,187.23,91.13,252.86,21.12
hsa-miR-30c-1-3p,0.0,1.82,0.0,0.0,0.26
hsa-miR-30c-2-3p,0.0,0.0,6.18,0.0,0.52
hsa-miR-30c-5p,119.2,292.66,444.86,594.16,89.95
hsa-miR-30d-3p,2.34,0.0,1.54,1.13,1.3
hsa-miR-30d-5p,84.14,356.29,285.76,637.25,89.95
hsa-miR-30e-3p,23.37,20.0,23.17,70.3,8.6
hsa-miR-30e-5p,116.87,269.03,182.27,520.45,88.9
hsa-miR-31-3p,0.0,1.82,1.54,0.0,0.0
hsa-miR-31-5p,0.0,0.0,1.54,24.95,4.43
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-3140-5p,0.0,0.0,0.0,0.0,1.04
hsa-miR-3174,0.0,0.0,0.0,2.27,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-3182,0.0,0.0,0.0,3.4,0.0
hsa-miR-3195,0.0,0.0,1.54,0.0,0.0
hsa-miR-3196,0.0,1.82,1.54,0.0,0.0
hsa-miR-32-3p,0.0,0.0,1.54,0.0,0.0
hsa-miR-32-5p,0.0,1.82,0.0,4.54,1.3
hsa-miR-3200-3p,0.0,0.0,0.0,1.13,0.26
hsa-miR-320a-3p,16.36,49.08,27.8,63.5,87.08
hsa-miR-320b,18.7,7.27,38.62,46.49,41.71
hsa-miR-320c,0.0,0.0,0.0,6.8,5.21
hsa-miR-320d,0.0,1.82,4.63,10.2,1.56
hsa-miR-320e,2.34,1.82,0.0,0.0,0.0
hsa-miR-323b-3p,0.0,0.0,0.0,2.27,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-328-3p,0.0,0.0,1.54,5.67,1.04
hsa-miR-329-3p,0.0,1.82,0.0,1.13,0.52
hsa-miR-329-5p,0.0,0.0,0.0,4.54,0.0
hsa-miR-330-3p,2.34,0.0,0.0,0.0,0.26
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-331-3p,0.0,0.0,3.09,3.4,0.78
hsa-miR-331-5p,2.34,0.0,4.63,0.0,2.35
hsa-miR-335-3p,0.0,0.0,0.0,1.13,0.78
hsa-miR-335-5p,165.95,147.24,26.26,131.53,38.06
hsa-miR-337-3p,0.0,0.0,0.0,1.13,0.26
hsa-miR-337-5p,0.0,0.0,0.0,1.13,0.78
hsa-miR-338-5p,0.0,0.0,0.0,3.4,0.0
hsa-miR-339-3p,2.34,0.0,1.54,2.27,1.56
hsa-miR-339-5p,0.0,1.82,6.18,2.27,1.56
hsa-miR-340-3p,0.0,7.27,7.72,12.47,1.04
hsa-miR-340-5p,16.36,20.0,15.45,49.89,16.43
hsa-miR-342-3p,23.37,23.63,80.32,165.55,33.37
hsa-miR-342-5p,2.34,0.0,52.52,26.08,35.2
hsa-miR-345-5p,0.0,1.82,0.0,3.4,2.87
hsa-miR-34a-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-34a-5p,0.0,0.0,15.45,4.54,1.04
hsa-miR-34c-5p,0.0,0.0,0.0,2.27,0.52
hsa-miR-3605-5p,0.0,1.82,1.54,0.0,0.26
hsa-miR-361-3p,0.0,1.82,4.63,5.67,1.56
hsa-miR-361-5p,2.34,9.09,26.26,10.2,21.12
hsa-miR-3613-3p,0.0,0.0,3.09,2.27,0.0
hsa-miR-3613-5p,0.0,0.0,1.54,1.13,0.52
hsa-miR-3615,0.0,1.82,0.0,0.0,0.26
hsa-miR-362-5p,4.67,1.82,1.54,10.2,0.26
hsa-miR-3620-3p,0.0,0.0,1.54,0.0,0.0
hsa-miR-3622a-5p,0.0,0.0,0.0,1.13,0.52
hsa-miR-363-3p,4.67,16.36,1.54,2.27,12.51
hsa-miR-3648,0.0,0.0,6.18,1.13,0.0
hsa-miR-365a-3p,2.34,20.0,15.45,9.07,1.04
hsa-miR-365b-3p,7.01,0.0,4.63,35.15,1.3
hsa-miR-365b-5p,0.0,1.82,0.0,2.27,0.26
hsa-miR-3665,4.67,7.27,1.54,3.4,0.52
hsa-miR-3679-5p,0.0,0.0,4.63,0.0,1.56
hsa-miR-369-3p,0.0,0.0,0.0,6.8,1.04
hsa-miR-369-5p,0.0,0.0,0.0,3.4,0.52
hsa-miR-3690,0.0,1.82,0.0,0.0,0.0
hsa-miR-370-3p,2.34,20.0,1.54,15.87,4.69
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-374a-3p,0.0,3.64,3.09,6.8,1.3
hsa-miR-374a-5p,67.78,272.67,576.15,475.1,82.91
hsa-miR-374b-3p,0.0,0.0,1.54,2.27,0.0
hsa-miR-374b-5p,14.02,0.0,1.54,9.07,0.0
hsa-miR-376c-3p,0.0,3.64,0.0,2.27,0.52
hsa-miR-377-3p,0.0,1.82,0.0,7.94,2.09
hsa-miR-378a-3p,37.4,16.36,46.34,83.91,56.05
hsa-miR-378a-5p,0.0,1.82,0.0,2.27,0.0
hsa-miR-378c,0.0,0.0,0.0,0.0,1.04
hsa-miR-378d,0.0,0.0,0.0,1.13,0.52
hsa-miR-379-5p,0.0,3.64,0.0,2.27,1.56
hsa-miR-380-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-381-3p,4.67,16.36,0.0,24.95,3.39
hsa-miR-382-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-3909,0.0,1.82,0.0,4.54,0.52
hsa-miR-3916,0.0,0.0,0.0,2.27,0.0
hsa-miR-3922-5p,4.67,0.0,0.0,0.0,0.0
hsa-miR-3924,0.0,1.82,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,0.0,0.0,0.0,1.04
hsa-miR-3940-3p,0.0,3.64,1.54,0.0,0.0
hsa-miR-3940-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-3942-5p,0.0,0.0,0.0,0.0,0.26
hsa-miR-3944-5p,0.0,0.0,0.0,1.13,0.78
hsa-miR-3960,0.0,3.64,0.0,0.0,0.0
hsa-miR-409-3p,0.0,21.81,10.81,27.21,5.48
hsa-miR-409-5p,0.0,18.18,21.63,34.02,27.64
hsa-miR-410-3p,0.0,0.0,0.0,12.47,0.26
hsa-miR-411-3p,0.0,0.0,0.0,2.27,0.0
hsa-miR-411-5p,0.0,3.64,1.54,5.67,0.52
hsa-miR-412-5p,0.0,3.64,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,10.81,2.27,3.39
hsa-miR-423-3p,0.0,45.44,30.89,48.76,3.39
hsa-miR-423-5p,680.16,879.81,982.4,222.24,4635.03
hsa-miR-424-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-424-5p,0.0,0.0,18.54,1.13,3.39
hsa-miR-425-3p,0.0,0.0,0.0,1.13,0.78
hsa-miR-425-5p,2.34,14.54,9.27,29.48,6.0
hsa-miR-4286,0.0,7.27,0.0,4.54,0.78
hsa-miR-429,0.0,0.0,1.54,0.0,0.0
hsa-miR-4306,2.34,0.0,0.0,1.13,0.0
hsa-miR-432-5p,0.0,0.0,0.0,0.0,2.87
hsa-miR-4324,2.34,0.0,0.0,0.0,0.0
hsa-miR-4326,0.0,0.0,0.0,1.13,0.0
hsa-miR-433-3p,0.0,0.0,0.0,2.27,0.0
hsa-miR-4423-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-4443,0.0,0.0,1.54,6.8,0.52
hsa-miR-4454,0.0,0.0,0.0,0.0,0.52
hsa-miR-4470,0.0,0.0,0.0,0.0,0.26
hsa-miR-4484,2.34,1.82,0.0,4.54,0.0
hsa-miR-4485-3p,7.01,0.0,1.54,21.54,0.26
hsa-miR-4488,0.0,0.0,3.09,1.13,0.0
hsa-miR-4492,0.0,1.82,1.54,0.0,0.0
hsa-miR-449a,0.0,0.0,0.0,0.0,0.26
hsa-miR-449c-5p,0.0,0.0,0.0,2.27,0.0
hsa-miR-4508,7.01,7.27,1.54,4.54,0.0
hsa-miR-450a-5p,0.0,3.64,9.27,6.8,2.35
hsa-miR-450b-5p,0.0,0.0,4.63,5.67,2.87
hsa-miR-4516,0.0,0.0,3.09,0.0,0.0
hsa-miR-451a,430.07,292.66,1.54,1032.97,1170.88
hsa-miR-451b,0.0,0.0,0.0,0.0,0.26
hsa-miR-452-5p,0.0,0.0,0.0,2.27,0.0
hsa-miR-4521,0.0,0.0,3.09,0.0,0.78
hsa-miR-454-3p,0.0,0.0,12.36,0.0,1.04
hsa-miR-454-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-455-3p,0.0,0.0,1.54,5.67,1.04
hsa-miR-455-5p,0.0,0.0,3.09,4.54,0.26
hsa-miR-4636,0.0,0.0,1.54,0.0,0.0
hsa-miR-4662a-5p,4.67,7.27,0.0,3.4,0.0
hsa-miR-4670-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-4671-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,1.82,0.0,0.0,0.52
hsa-miR-4687-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-4710,0.0,1.82,0.0,0.0,0.0
hsa-miR-4731-3p,0.0,0.0,4.63,0.0,0.0
hsa-miR-4732-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,0.0,0.0,0.0,0.52
hsa-miR-4775,0.0,1.82,0.0,0.0,0.26
hsa-miR-4785,0.0,0.0,0.0,0.0,0.26
hsa-miR-4791,0.0,0.0,0.0,0.0,0.26
hsa-miR-483-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-484,2.34,20.0,18.54,35.15,7.04
hsa-miR-485-5p,2.34,3.64,0.0,0.0,0.26
hsa-miR-486-3p,0.0,0.0,0.0,0.0,0.52
hsa-miR-486-5p,0.0,5.45,0.0,0.0,27.64
hsa-miR-487b-3p,2.34,0.0,0.0,1.13,0.26
hsa-miR-493-3p,0.0,0.0,6.18,1.13,1.04
hsa-miR-493-5p,0.0,7.27,0.0,3.4,0.0
hsa-miR-494-3p,0.0,0.0,0.0,1.13,0.52
hsa-miR-495-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-497-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-497-5p,0.0,0.0,0.0,6.8,0.0
hsa-miR-499a-5p,0.0,0.0,0.0,2.27,0.0
hsa-miR-500a-3p,4.67,18.18,80.32,53.29,121.75
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,1.3
hsa-miR-501-3p,4.67,3.64,50.97,32.88,206.49
hsa-miR-5010-5p,0.0,1.82,0.0,3.4,0.26
hsa-miR-502-3p,7.01,5.45,3.09,17.01,4.43
hsa-miR-503-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-504-5p,0.0,0.0,3.09,1.13,0.0
hsa-miR-505-3p,0.0,7.27,1.54,6.8,0.0
hsa-miR-505-5p,0.0,0.0,0.0,0.0,0.52
hsa-miR-511-3p,0.0,1.82,0.0,0.0,0.0
hsa-miR-511-5p,0.0,1.82,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.0,0.0,0.0,0.52
hsa-miR-532-3p,4.67,0.0,0.0,0.0,0.0
hsa-miR-532-5p,0.0,9.09,3.09,4.54,1.56
hsa-miR-539-3p,0.0,0.0,0.0,1.13,1.83
hsa-miR-542-3p,0.0,0.0,0.0,0.0,0.52
hsa-miR-545-3p,0.0,0.0,1.54,2.27,0.0
hsa-miR-548ar-3p,0.0,0.0,0.0,1.13,0.26
hsa-miR-548ax,0.0,0.0,0.0,1.13,0.0
hsa-miR-548e-3p,0.0,3.64,1.54,0.0,2.35
hsa-miR-548k,0.0,0.0,1.54,6.8,0.0
hsa-miR-548o-3p,0.0,1.82,0.0,3.4,2.61
hsa-miR-548p,0.0,0.0,0.0,1.13,0.0
hsa-miR-548s,2.34,0.0,0.0,0.0,0.26
hsa-miR-548u,0.0,0.0,0.0,2.27,0.0
hsa-miR-550a-5p,0.0,0.0,0.0,1.13,0.0
hsa-miR-561-5p,0.0,1.82,0.0,0.0,0.26
hsa-miR-570-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-574-3p,0.0,14.54,7.72,26.08,1.04
hsa-miR-574-5p,4.67,3.64,13.9,15.87,1.83
hsa-miR-576-3p,0.0,3.64,0.0,0.0,0.0
hsa-miR-577,0.0,0.0,4.63,1.13,0.0
hsa-miR-582-3p,0.0,0.0,0.0,1.13,0.0
hsa-miR-582-5p,0.0,0.0,3.09,5.67,0.78
hsa-miR-584-5p,4.67,0.0,0.0,1.13,0.0
hsa-miR-589-5p,7.01,1.82,26.26,5.67,6.52
hsa-miR-590-3p,0.0,0.0,1.54,0.0,0.26
hsa-miR-598-3p,0.0,0.0,0.0,0.0,0.26
hsa-miR-615-3p,2.34,12.72,4.63,34.02,0.0
hsa-miR-615-5p,0.0,1.82,0.0,2.27,0.0
hsa-miR-618,0.0,0.0,1.54,1.13,0.0
hsa-miR-619-5p,0.0,0.0,4.63,0.0,0.26
