miRNA,SRR12267548,SRR12267549
hsa-miR-146b-3p,2.67,1.98
hsa-miR-146b-5p,321.3,289.67
hsa-miR-147b-3p,0.74,0.43
hsa-miR-147b-5p,0.67,0.64
hsa-miR-148a-3p,6543.47,6965.26
hsa-miR-148a-5p,17.55,15.43
hsa-miR-148b-3p,3678.09,4575.77
hsa-miR-148b-5p,6.44,6.36
hsa-miR-149-3p,0.81,0.43
hsa-miR-149-5p,19.62,13.78
hsa-miR-150-3p,3.33,3.36
hsa-miR-150-5p,63.15,52.98
hsa-miR-151a-3p,324.11,290.25
hsa-miR-151a-5p,648.37,373.3
hsa-miR-151b,12.96,373.03
hsa-miR-152-3p,232.31,217.52
hsa-miR-152-5p,0.15,0.21
hsa-miR-153-3p,8.29,6.57
hsa-miR-1537-3p,4.29,4.54
hsa-miR-1537-5p,0.67,0.21
hsa-miR-1538,0.22,0.16
hsa-miR-154-3p,41.46,34.98
hsa-miR-154-5p,71.0,61.58
hsa-miR-155-3p,0.15,0.0
hsa-miR-155-5p,12.44,18.21
hsa-miR-15a-3p,11.25,9.51
hsa-miR-15a-5p,16326.62,17453.58
hsa-miR-15b-3p,945.08,975.65
hsa-miR-15b-5p,19594.13,25598.71
hsa-miR-16-1-3p,6.22,6.57
hsa-miR-16-2-3p,630.67,445.18
hsa-miR-16-5p,33627.49,42941.31
hsa-miR-17-3p,76.92,67.72
hsa-miR-17-5p,1640.98,1977.58
hsa-miR-181a-2-3p,11.84,7.9
hsa-miR-181a-3p,4.74,5.55
hsa-miR-181a-5p,166.64,225.96
hsa-miR-181b-2-3p,0.22,0.16
hsa-miR-181b-3p,0.81,1.01
hsa-miR-181b-5p,37.68,41.12
hsa-miR-181c-3p,0.96,0.69
hsa-miR-181c-5p,3.48,2.4
hsa-miR-181d-5p,4.81,3.47
hsa-miR-182-3p,2.0,4.11
hsa-miR-182-5p,1413.92,1538.96
hsa-miR-183-3p,6.07,8.38
hsa-miR-183-5p,381.85,447.32
hsa-miR-184,0.89,0.53
hsa-miR-1843,9.4,10.84
hsa-miR-185-3p,12.44,13.62
hsa-miR-185-5p,4879.99,4935.08
hsa-miR-186-3p,0.67,0.27
hsa-miR-186-5p,769.7,809.56
hsa-miR-187-3p,1.04,0.48
hsa-miR-187-5p,0.0,0.21
hsa-miR-188-3p,1.33,0.59
hsa-miR-188-5p,23.62,24.94
hsa-miR-18a-3p,2.37,2.94
hsa-miR-18a-5p,357.27,144.3
hsa-miR-18b-3p,2.0,1.87
hsa-miR-18b-5p,18.36,238.29
hsa-miR-1908-3p,0.15,0.27
hsa-miR-1908-5p,14.29,10.68
hsa-miR-1909-5p,0.15,0.37
hsa-miR-190a-3p,7.11,3.95
hsa-miR-190a-5p,15.03,14.69
hsa-miR-190b-3p,0.15,0.05
hsa-miR-190b-5p,5.92,5.39
hsa-miR-191-3p,0.59,0.16
hsa-miR-191-5p,2145.79,3400.92
hsa-miR-1910-3p,0.07,0.05
hsa-miR-1910-5p,0.07,0.05
hsa-miR-1911-5p,0.0,0.05
hsa-miR-1914-5p,0.0,0.11
hsa-miR-192-3p,2.22,2.67
hsa-miR-192-5p,510.74,536.66
hsa-miR-193a-3p,14.88,11.38
hsa-miR-193a-5p,27.02,23.55
hsa-miR-193b-3p,315.37,246.04
hsa-miR-193b-5p,63.74,49.35
hsa-miR-194-3p,0.07,0.0
hsa-miR-194-5p,504.3,628.47
hsa-miR-195-3p,3.85,3.42
hsa-miR-195-5p,344.39,314.02
hsa-miR-196a-1-3p,0.22,0.8
hsa-miR-196a-3p,0.0,0.05
hsa-miR-196a-5p,3.33,3.9
hsa-miR-196b-3p,2.52,3.04
hsa-miR-196b-5p,21.62,23.98
hsa-miR-197-3p,51.16,36.8
hsa-miR-197-5p,4.29,2.56
hsa-miR-1976,0.59,0.11
hsa-miR-199a-3p,926.94,891.11
hsa-miR-199a-5p,209.21,241.92
hsa-miR-199b-3p,13.1,92.5
hsa-miR-199b-5p,76.7,67.45
hsa-miR-19a-3p,1941.62,1142.54
hsa-miR-19a-5p,0.37,0.48
hsa-miR-19b-1-5p,1.85,1.55
hsa-miR-19b-2-5p,0.22,0.05
hsa-miR-19b-3p,8694.52,6897.22
hsa-miR-200a-3p,150.8,134.79
hsa-miR-200a-5p,1.04,0.16
hsa-miR-200b-3p,114.75,117.33
hsa-miR-200b-5p,4.37,2.78
hsa-miR-200c-3p,311.82,263.71
hsa-miR-200c-5p,0.0,0.11
hsa-miR-202-3p,1725.96,1252.77
hsa-miR-202-5p,9061.64,6450.01
hsa-miR-203a-3p,108.38,12.55
hsa-miR-203a-5p,0.15,0.16
hsa-miR-204-3p,14.21,11.11
hsa-miR-204-5p,107.86,86.57
hsa-miR-205-3p,0.22,0.21
hsa-miR-205-5p,61.82,40.32
hsa-miR-206,0.44,0.21
hsa-miR-208a-3p,0.07,0.05
hsa-miR-208b-3p,0.22,0.16
hsa-miR-20a-3p,8.88,10.63
hsa-miR-20a-5p,2644.69,2306.76
hsa-miR-20b-3p,0.81,1.28
hsa-miR-20b-5p,171.46,214.21
hsa-miR-21-3p,365.42,320.54
hsa-miR-21-5p,49682.11,46007.27
hsa-miR-210-3p,834.78,827.35
hsa-miR-210-5p,2.37,2.19
hsa-miR-211-5p,0.37,0.8
hsa-miR-2110,97.72,110.01
hsa-miR-2114-3p,1.18,0.27
hsa-miR-2114-5p,1.7,1.39
hsa-miR-2115-3p,0.0,0.16
hsa-miR-2115-5p,0.22,0.0
hsa-miR-2116-3p,0.22,0.05
hsa-miR-2116-5p,0.0,0.11
hsa-miR-212-3p,33.46,28.84
hsa-miR-212-5p,7.63,7.69
hsa-miR-214-3p,21.91,38.45
hsa-miR-214-5p,1.41,0.05
hsa-miR-215-5p,15.47,10.95
hsa-miR-216a-5p,0.3,0.0
hsa-miR-216b-5p,0.07,0.0
hsa-miR-217-5p,0.22,0.05
hsa-miR-218-1-3p,0.81,0.64
hsa-miR-218-2-3p,0.0,0.11
hsa-miR-218-5p,37.31,33.54
hsa-miR-219a-1-3p,0.3,0.48
hsa-miR-219a-2-3p,1.63,1.34
hsa-miR-219a-5p,17.92,6.78
hsa-miR-219b-5p,0.3,0.0
hsa-miR-22-3p,4685.88,6323.76
hsa-miR-22-5p,260.37,270.07
hsa-miR-221-3p,1425.84,2030.39
hsa-miR-221-5p,16.29,14.26
hsa-miR-222-3p,395.47,417.04
hsa-miR-222-5p,0.74,0.37
hsa-miR-223-3p,527.84,537.52
hsa-miR-223-5p,14.21,13.94
hsa-miR-224-3p,1.41,0.64
hsa-miR-224-5p,19.54,22.59
hsa-miR-2276-3p,1.26,0.64
hsa-miR-2276-5p,0.0,0.05
hsa-miR-2277-3p,1.04,0.43
hsa-miR-2277-5p,1.63,0.69
hsa-miR-2278,0.52,0.27
hsa-miR-2355-3p,2.52,2.99
hsa-miR-2355-5p,2.59,3.1
hsa-miR-23a-3p,1941.62,2210.53
hsa-miR-23a-5p,4.44,3.85
hsa-miR-23b-3p,384.67,295.81
hsa-miR-23b-5p,4.22,3.74
hsa-miR-23c,0.07,0.21
hsa-miR-24-1-5p,0.59,2.78
hsa-miR-24-2-5p,3.48,4.75
hsa-miR-24-3p,971.07,1096.83
hsa-miR-2467-5p,0.3,0.05
hsa-miR-25-3p,5511.92,9071.28
hsa-miR-25-5p,2.81,1.92
hsa-miR-2681-3p,0.07,0.0
hsa-miR-26a-1-3p,0.22,0.37
hsa-miR-26a-2-3p,2.96,3.63
hsa-miR-26a-5p,3894.56,4396.65
hsa-miR-26b-3p,4.96,5.98
hsa-miR-26b-5p,1360.47,1792.32
hsa-miR-27a-3p,1031.85,852.98
hsa-miR-27a-5p,2.29,3.95
hsa-miR-27b-3p,4366.06,3344.9
hsa-miR-27b-5p,3.33,2.4
hsa-miR-28-3p,104.68,81.12
hsa-miR-28-5p,79.51,78.5
hsa-miR-296-3p,4.59,2.08
hsa-miR-296-5p,14.44,11.8
hsa-miR-299-3p,21.25,17.73
hsa-miR-299-5p,15.99,13.83
hsa-miR-29a-3p,1728.48,1796.21
hsa-miR-29a-5p,16.58,12.92
hsa-miR-29b-1-5p,2.22,3.31
hsa-miR-29b-2-5p,8.66,10.57
hsa-miR-29b-3p,802.65,781.9
hsa-miR-29c-3p,1892.46,1842.14
hsa-miR-29c-5p,14.21,14.58
hsa-miR-301a-3p,14.58,13.56
hsa-miR-301a-5p,1.18,2.08
hsa-miR-301b-3p,0.89,0.64
hsa-miR-301b-5p,0.07,0.0
hsa-miR-302a-3p,0.22,0.27
hsa-miR-302a-5p,0.07,0.05
hsa-miR-302b-3p,0.89,0.59
hsa-miR-302c-3p,0.0,0.05
hsa-miR-302c-5p,0.07,0.05
hsa-miR-302d-3p,0.3,0.32
hsa-miR-3059-5p,0.07,0.05
hsa-miR-3064-3p,0.59,0.69
hsa-miR-3064-5p,0.0,0.11
hsa-miR-3065-3p,0.15,0.43
hsa-miR-3065-5p,1.11,1.01
hsa-miR-3074-5p,0.0,0.21
hsa-miR-30a-3p,153.02,133.78
hsa-miR-30a-5p,2409.94,2117.23
hsa-miR-30b-3p,1.26,1.87
hsa-miR-30b-5p,1067.9,1118.24
hsa-miR-30c-1-3p,1.48,1.39
hsa-miR-30c-2-3p,7.7,8.22
hsa-miR-30c-5p,1637.57,1600.54
hsa-miR-30d-3p,5.7,5.71
hsa-miR-30d-5p,3322.59,3389.28
hsa-miR-30e-3p,57.23,52.39
hsa-miR-30e-5p,1866.47,2006.15
hsa-miR-31-3p,17.47,17.57
hsa-miR-31-5p,88.91,84.91
hsa-miR-3115,0.22,0.05
hsa-miR-3117-3p,1.04,0.8
hsa-miR-3120-3p,0.3,0.21
hsa-miR-3120-5p,0.0,0.21
hsa-miR-3121-3p,0.74,0.64
hsa-miR-3122,0.3,0.27
hsa-miR-3124-3p,0.07,0.0
hsa-miR-3124-5p,0.67,0.59
hsa-miR-3125,0.81,1.12
hsa-miR-3126-5p,0.22,0.32
hsa-miR-3127-3p,0.0,0.16
hsa-miR-3127-5p,0.44,0.53
hsa-miR-3128,0.3,0.48
hsa-miR-3129-3p,0.15,0.0
hsa-miR-3129-5p,0.07,0.0
hsa-miR-3130-3p,0.0,0.75
hsa-miR-3130-5p,0.07,0.43
hsa-miR-3131,3.48,3.1
hsa-miR-3132,0.74,0.59
hsa-miR-3133,0.44,0.27
hsa-miR-3134,0.0,0.05
hsa-miR-3136-3p,0.07,0.11
hsa-miR-3136-5p,2.67,4.33
hsa-miR-3139,0.07,0.59
hsa-miR-3140-3p,0.74,1.82
hsa-miR-3140-5p,1.41,3.26
hsa-miR-3143,41.38,55.11
hsa-miR-3144-3p,0.44,0.37
hsa-miR-3146,0.07,0.85
hsa-miR-3149,0.0,0.21
hsa-miR-3150a-3p,0.59,0.64
hsa-miR-3150b-3p,0.3,0.43
hsa-miR-3154,0.3,0.0
hsa-miR-3155a,0.07,0.05
hsa-miR-3157-3p,0.07,0.32
hsa-miR-3157-5p,1.41,1.55
hsa-miR-3158-3p,2.07,2.14
hsa-miR-3158-5p,0.22,0.27
hsa-miR-3159,0.44,0.0
hsa-miR-3160-3p,0.15,0.64
hsa-miR-3160-5p,0.0,0.05
hsa-miR-3161,0.07,0.37
hsa-miR-3162-5p,0.07,0.0
hsa-miR-3163,0.15,0.37
hsa-miR-3164,0.07,0.59
hsa-miR-3165,0.44,0.11
hsa-miR-3171,0.0,0.05
hsa-miR-3173-3p,0.67,0.37
hsa-miR-3173-5p,0.15,0.27
hsa-miR-3174,0.07,0.32
hsa-miR-3175,0.37,0.0
hsa-miR-3176,0.81,0.96
hsa-miR-3177-3p,0.89,1.39
hsa-miR-3178,185.82,82.35
hsa-miR-3179,0.52,0.75
hsa-miR-3180-3p,1.92,2.46
hsa-miR-3181,0.15,0.0
hsa-miR-3182,2.89,1.71
hsa-miR-3184-5p,0.0,0.21
hsa-miR-3187-3p,3.63,3.26
hsa-miR-3188,0.37,0.27
hsa-miR-3191-3p,0.0,0.05
hsa-miR-3192-5p,0.0,0.16
hsa-miR-3194-3p,0.07,0.11
hsa-miR-3194-5p,0.15,0.05
hsa-miR-3195,0.3,0.16
hsa-miR-3196,0.44,0.27
hsa-miR-3198,0.15,0.05
hsa-miR-3199,0.07,0.11
hsa-miR-32-3p,11.18,12.02
hsa-miR-32-5p,3845.25,4050.43
hsa-miR-3200-3p,75.07,117.01
hsa-miR-3200-5p,0.89,2.24
hsa-miR-3202,0.81,0.27
hsa-miR-320a-3p,17342.92,29972.5
hsa-miR-320a-5p,0.0,0.05
hsa-miR-320b,411.61,469.48
hsa-miR-320c,156.35,19.65
hsa-miR-320d,91.87,87.85
hsa-miR-320e,0.52,0.27
hsa-miR-323a-3p,89.87,74.5
hsa-miR-323a-5p,1.48,0.8
hsa-miR-323b-3p,11.99,9.61
hsa-miR-324-3p,4.96,4.97
hsa-miR-324-5p,35.83,33.91
hsa-miR-326,1.41,1.17
hsa-miR-328-3p,27.98,30.97
hsa-miR-328-5p,0.07,0.05
hsa-miR-329-3p,19.69,12.66
hsa-miR-329-5p,0.07,0.0
hsa-miR-330-3p,5.18,5.71
hsa-miR-330-5p,1.63,2.08
hsa-miR-331-3p,5.33,4.7
hsa-miR-331-5p,96.02,158.51
hsa-miR-335-3p,12.59,12.07
hsa-miR-335-5p,443.22,592.53
hsa-miR-337-3p,25.02,17.04
hsa-miR-337-5p,35.46,21.42
hsa-miR-338-3p,0.52,1.6
hsa-miR-338-5p,4.89,6.89
hsa-miR-339-3p,61.96,64.94
hsa-miR-339-5p,268.51,220.35
hsa-miR-33a-3p,13.03,9.45
hsa-miR-33a-5p,21.84,16.45
hsa-miR-33b-3p,0.59,0.8
hsa-miR-33b-5p,2.52,1.34
hsa-miR-340-3p,0.59,0.91
hsa-miR-340-5p,615.79,587.13
hsa-miR-342-3p,149.54,133.24
hsa-miR-342-5p,8.29,9.99
hsa-miR-345-3p,0.07,0.0
hsa-miR-345-5p,32.5,28.41
hsa-miR-346,0.07,0.05
hsa-miR-34a-3p,2.29,2.03
hsa-miR-34a-5p,88.84,65.9
hsa-miR-34b-3p,7.11,4.33
hsa-miR-34b-5p,4.66,4.7
hsa-miR-34c-3p,6.51,5.23
hsa-miR-34c-5p,114.01,88.81
hsa-miR-3529-5p,0.0,0.05
hsa-miR-3605-3p,2.0,3.47
hsa-miR-3605-5p,6.44,9.72
hsa-miR-3606-5p,0.07,0.05
hsa-miR-361-3p,9.85,7.74
hsa-miR-361-5p,162.72,174.9
hsa-miR-3611,18.58,16.13
hsa-miR-3612,0.0,0.05
hsa-miR-3613-3p,10.29,9.72
hsa-miR-3613-5p,935.98,824.09
hsa-miR-3614-3p,0.44,0.21
hsa-miR-3614-5p,0.07,0.05
hsa-miR-3615,45.6,60.29
hsa-miR-3616-5p,0.0,0.11
hsa-miR-3617-3p,0.07,0.0
hsa-miR-3617-5p,0.07,0.05
hsa-miR-3619-3p,0.15,0.05
hsa-miR-3619-5p,0.52,0.16
hsa-miR-362-3p,386.52,421.04
hsa-miR-362-5p,23.39,34.55
hsa-miR-3620-3p,0.07,0.0
hsa-miR-3620-5p,0.07,0.05
hsa-miR-3622a-5p,0.0,0.05
hsa-miR-363-3p,2843.32,3958.25
hsa-miR-363-5p,0.89,0.85
hsa-miR-3648,8.96,4.27
hsa-miR-3651,0.07,0.0
hsa-miR-3652,0.3,0.0
hsa-miR-3657,0.15,0.11
hsa-miR-3659,0.15,0.05
hsa-miR-365a-3p,108.83,158.51
hsa-miR-365a-5p,1.55,0.85
hsa-miR-365b-3p,98.31,40.16
hsa-miR-365b-5p,0.15,0.05
hsa-miR-3661,0.52,0.11
hsa-miR-3663-3p,0.0,0.05
hsa-miR-3663-5p,0.0,0.05
hsa-miR-3665,2.52,1.82
hsa-miR-3667-3p,0.07,0.0
hsa-miR-3667-5p,3.04,3.74
hsa-miR-3675-5p,1.04,0.59
hsa-miR-3677-3p,0.37,0.32
hsa-miR-3677-5p,0.0,0.16
hsa-miR-3679-5p,15.99,13.94
hsa-miR-3680-3p,0.52,0.37
hsa-miR-3680-5p,0.0,0.05
hsa-miR-3682-3p,0.89,0.37
hsa-miR-3683,0.22,0.0
hsa-miR-3684,0.89,0.85
hsa-miR-3685,0.0,0.11
hsa-miR-3688-3p,18.73,1.17
hsa-miR-3688-5p,0.0,0.05
hsa-miR-369-3p,588.55,568.28
hsa-miR-369-5p,6.0,3.9
hsa-miR-3690,0.0,0.11
hsa-miR-3691-3p,0.3,0.16
hsa-miR-3691-5p,0.44,0.37
hsa-miR-3692-3p,0.0,0.05
hsa-miR-370-3p,38.87,29.37
hsa-miR-370-5p,0.15,0.64
hsa-miR-371a-5p,0.0,0.11
hsa-miR-371b-5p,0.15,0.0
hsa-miR-372-3p,0.0,0.11
hsa-miR-373-3p,0.07,0.16
hsa-miR-373-5p,0.07,0.0
hsa-miR-374a-3p,53.75,45.39
hsa-miR-374a-5p,427.97,553.75
hsa-miR-374b-3p,1.7,1.92
hsa-miR-374b-5p,23.62,157.65
hsa-miR-374c-3p,0.0,0.05
hsa-miR-374c-5p,0.15,0.37
hsa-miR-375-3p,57.52,52.55
hsa-miR-375-5p,0.3,0.0
hsa-miR-376a-2-5p,2.22,2.19
hsa-miR-376a-3p,13.03,9.77
hsa-miR-376a-5p,8.22,4.17
hsa-miR-376b-3p,4.74,2.99
hsa-miR-376b-5p,9.62,3.47
hsa-miR-376c-3p,104.09,82.4
hsa-miR-376c-5p,2.89,7.42
hsa-miR-377-3p,91.72,70.55
hsa-miR-377-5p,4.29,3.04
hsa-miR-378a-3p,994.09,813.25
hsa-miR-378a-5p,3.41,4.81
hsa-miR-378b,0.0,0.05
hsa-miR-378c,12.51,262.06
hsa-miR-378d,18.29,5.39
hsa-miR-378e,1.7,0.21
hsa-miR-378f,0.15,0.05
hsa-miR-379-3p,4.89,3.58
hsa-miR-379-5p,77.44,52.23
hsa-miR-380-3p,14.51,11.8
hsa-miR-380-5p,2.0,1.34
hsa-miR-381-3p,101.64,88.81
hsa-miR-381-5p,1.63,1.12
hsa-miR-382-3p,51.38,36.9
hsa-miR-382-5p,71.22,59.44
hsa-miR-383-3p,0.0,0.05
hsa-miR-383-5p,1.85,2.3
hsa-miR-384,0.07,0.05
hsa-miR-3909,1.04,1.39
hsa-miR-3910,0.81,0.11
hsa-miR-3911,0.07,0.05
hsa-miR-3912-3p,10.88,8.81
hsa-miR-3912-5p,0.22,0.27
hsa-miR-3913-3p,0.07,0.11
hsa-miR-3913-5p,3.11,5.29
hsa-miR-3916,0.81,0.43
hsa-miR-3917,0.0,0.05
hsa-miR-3918,0.07,0.53
hsa-miR-3922-3p,1.11,2.24
hsa-miR-3925-5p,0.3,0.05
hsa-miR-3926,0.0,0.05
hsa-miR-3928-3p,1.63,2.78
hsa-miR-3929,1.7,1.44
hsa-miR-3934-5p,0.44,0.96
hsa-miR-3936,0.07,0.05
hsa-miR-3938,0.15,0.0
hsa-miR-3939,0.37,0.53
hsa-miR-3940-3p,4.22,4.49
hsa-miR-3940-5p,0.59,0.37
hsa-miR-3941,0.0,0.11
hsa-miR-3942-3p,0.22,0.05
hsa-miR-3942-5p,4.07,5.07
hsa-miR-3943,0.07,0.05
hsa-miR-3944-3p,0.07,0.16
hsa-miR-3944-5p,2.0,3.42
hsa-miR-3960,3.11,1.6
hsa-miR-409-3p,61.52,49.93
hsa-miR-409-5p,52.56,50.57
hsa-miR-410-3p,78.18,84.27
hsa-miR-411-3p,8.88,6.09
hsa-miR-411-5p,61.08,60.19
hsa-miR-412-5p,1.04,0.85
hsa-miR-421,26.13,30.44
hsa-miR-423-3p,334.92,381.04
hsa-miR-423-5p,40223.07,17828.64
hsa-miR-424-3p,283.02,233.49
hsa-miR-424-5p,9496.28,8015.14
hsa-miR-425-3p,104.53,107.72
hsa-miR-425-5p,1694.8,1948.79
hsa-miR-4262,0.07,0.0
hsa-miR-4284,0.3,0.16
hsa-miR-4286,8.74,7.96
hsa-miR-429,14.95,24.35
hsa-miR-4306,2.29,155.57
