miRNA,SRR20313687,SRR20313688,SRR20313689,SRR20313690,SRR20313691,SRR20313692
hsa-let-7a-2-3p,0.0,1.2,0.0,0.0,0.5,0.46
hsa-let-7a-3p,9.35,6.62,5.64,3.72,5.55,2.32
hsa-let-7a-5p,1179.48,392.06,1277.4,437.05,1263.55,419.8
hsa-let-7b-3p,3.85,13.25,3.13,16.76,1.51,18.6
hsa-let-7b-5p,532.28,684.75,600.8,755.52,497.15,866.11
hsa-let-7c-3p,0.0,0.0,1.25,0.0,0.0,0.0
hsa-let-7c-5p,47.29,33.12,40.1,46.56,34.79,43.24
hsa-let-7d-3p,11.55,18.07,9.4,19.87,12.61,22.32
hsa-let-7d-5p,20.9,6.02,27.57,22.35,30.25,13.95
hsa-let-7e-3p,2.2,0.6,3.13,1.24,0.5,0.0
hsa-let-7e-5p,35.19,25.29,46.36,32.28,50.93,34.4
hsa-let-7f-1-3p,0.0,0.0,0.0,0.0,0.0,0.46
hsa-let-7f-5p,450.9,155.98,530.63,199.28,469.42,216.18
hsa-let-7g-3p,0.0,0.0,0.0,0.62,0.0,0.46
hsa-let-7g-5p,93.48,93.35,65.15,94.36,81.18,106.93
hsa-let-7i-3p,0.0,2.41,0.0,4.97,0.5,10.23
hsa-let-7i-5p,322.23,360.14,330.16,365.03,316.64,431.89
hsa-miR-100-3p,3.3,3.01,3.13,1.24,3.03,1.39
hsa-miR-100-5p,726.38,3118.4,2008.51,4238.87,2359.7,2290.55
hsa-miR-101-3p,43.44,32.52,33.83,27.32,29.24,34.4
hsa-miR-101-5p,0.0,0.6,0.63,0.62,0.0,0.0
hsa-miR-10393-3p,0.0,0.0,0.0,0.0,0.0,0.93
hsa-miR-10396a-3p,0.0,0.0,0.0,0.62,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.0,0.62,0.0,0.46
hsa-miR-10399-3p,0.0,0.6,0.0,0.0,0.0,3.72
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.62,0.0,0.0
hsa-miR-103a-3p,114.92,39.75,114.02,60.22,102.86,30.68
hsa-miR-10401-3p,3.85,4.82,5.01,3.1,2.02,6.97
hsa-miR-106b-3p,25.84,29.51,19.42,23.59,27.73,33.94
hsa-miR-106b-5p,7.7,2.41,12.53,6.83,7.06,2.32
