miRNA,SRR21159022,SRR21159023,SRR21159024,SRR21159025,SRR21159026,SRR21159027
hsa-let-7a-2-3p,0.0,0.09,0.0,1.29,0.0,0.0
hsa-let-7a-3p,11.77,23.71,4.67,21.35,30.19,32.67
hsa-let-7a-5p,5551.58,26278.51,1894.32,17853.89,19643.34,14461.99
hsa-let-7b-3p,2.05,6.98,0.34,9.03,1.55,2.5
hsa-let-7b-5p,11552.62,29524.36,3659.91,29805.11,45232.34,25936.19
hsa-let-7c-3p,0.62,0.36,0.11,0.0,0.0,0.29
hsa-let-7c-5p,559.29,851.8,68.29,880.67,1070.42,1182.2
hsa-let-7d-3p,34.9,56.29,15.85,108.49,43.8,17.37
hsa-let-7d-5p,113.25,437.4,23.14,291.44,269.34,147.61
hsa-let-7e-3p,1.37,2.6,0.11,3.05,3.94,2.35
hsa-let-7e-5p,495.38,1422.62,62.71,1479.27,1406.22,770.42
hsa-let-7f-1-3p,0.82,2.06,0.34,0.82,0.36,2.21
hsa-let-7f-2-3p,0.07,0.36,0.0,0.23,0.72,0.0
hsa-let-7f-5p,3193.7,11219.78,1059.86,6377.18,10396.2,8101.42
hsa-let-7g-3p,0.0,0.0,0.0,0.0,0.0,1.62
hsa-let-7g-5p,836.58,1220.11,275.23,1120.51,1229.25,1096.99
hsa-let-7i-3p,0.0,0.45,0.23,0.35,0.0,0.0
hsa-let-7i-5p,6927.47,11727.42,2453.89,6017.95,16695.57,8673.61
hsa-miR-1-3p,5.34,7.87,1.71,4.57,9.19,11.48
hsa-miR-100-5p,5046.56,7551.29,3557.65,5202.02,7486.73,5632.54
hsa-miR-101-3p,245.53,134.14,23.37,103.68,323.75,226.05
hsa-miR-10394-3p,0.0,0.27,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.14,0.72,0.34,0.0,0.0,0.0
hsa-miR-10395-5p,0.07,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396b-3p,0.0,0.0,0.23,0.0,0.0,0.0
hsa-miR-10399-3p,0.27,2.51,0.34,0.7,0.0,0.0
hsa-miR-103a-3p,39.76,5.73,11.17,2.93,5.37,15.31
hsa-miR-10401-3p,0.27,0.98,0.68,0.23,0.36,0.0
hsa-miR-10401-5p,0.0,0.0,0.0,0.23,0.0,0.0
hsa-miR-105-5p,1.16,0.63,0.0,0.47,0.0,1.32
hsa-miR-10526-3p,0.21,0.81,0.91,0.82,0.36,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.59,0.0,0.0
hsa-miR-106a-5p,0.0,0.09,0.0,0.35,0.0,0.0
hsa-miR-106b-3p,49.0,89.31,15.28,56.65,199.64,120.38
hsa-miR-106b-5p,4.24,3.94,0.91,0.12,10.5,3.83
hsa-miR-107,3.7,6.89,0.23,0.0,0.72,0.88
hsa-miR-10a-3p,24.98,35.35,1.14,37.76,45.59,33.7
hsa-miR-10a-5p,6444.75,11239.37,447.84,11231.35,16021.81,2331.13
hsa-miR-10b-3p,9.92,14.94,1.48,13.49,15.39,9.86
hsa-miR-10b-5p,3560.5,6854.92,370.08,9392.26,8463.0,2269.91
hsa-miR-11399,0.0,0.0,0.0,0.94,0.0,0.0
hsa-miR-11401,0.14,0.0,0.11,0.0,0.0,1.62
hsa-miR-1180-3p,12.87,18.25,4.45,15.36,14.68,17.51
hsa-miR-1185-1-3p,2.81,4.12,0.11,1.88,3.94,4.42
hsa-miR-1185-2-3p,0.55,0.36,0.0,0.23,2.27,0.15
hsa-miR-1193,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-1197,0.68,0.54,0.0,0.0,4.06,0.29
hsa-miR-12114,0.0,0.0,0.11,0.0,0.0,0.0
