miRNA,SRR10382316,SRR10382317,SRR10382318,SRR10382319,SRR10382320,SRR10382321
hsa-let-7a-2-3p,2.93,0.76,2.19,0.0,0.0,1.65
hsa-let-7a-3p,2.93,0.76,6.14,0.0,2.3,1.65
hsa-let-7a-5p,494.5,456.02,1652.66,206.62,323.33,371.84
hsa-let-7b-3p,3.67,0.0,5.26,2.33,1.15,1.65
hsa-let-7b-5p,176.82,207.49,604.36,119.07,163.39,202.0
hsa-let-7c-5p,22.74,55.48,21.04,84.05,67.89,67.61
hsa-let-7d-3p,17.61,20.52,51.71,19.85,21.86,19.79
hsa-let-7d-5p,132.06,116.29,339.21,95.72,144.98,136.04
hsa-let-7e-3p,0.0,1.52,3.07,0.0,1.15,4.12
hsa-let-7e-5p,63.83,81.32,209.49,28.02,42.57,60.19
hsa-let-7f-1-3p,0.73,0.76,2.63,2.33,0.0,0.82
hsa-let-7f-2-3p,1.47,0.0,0.44,0.0,0.0,0.82
hsa-let-7f-5p,216.43,200.65,719.62,102.73,132.32,131.09
hsa-let-7g-3p,0.0,2.28,0.44,0.0,0.0,0.82
hsa-let-7g-5p,157.01,129.97,500.93,89.89,98.95,115.43
hsa-let-7i-3p,24.21,17.48,53.47,5.84,10.36,3.3
hsa-let-7i-5p,155.54,138.33,556.15,68.87,85.15,106.36
hsa-miR-1-3p,0.0,0.0,1.31,0.0,1.15,2.47
hsa-miR-100-3p,0.73,0.76,3.51,1.17,0.0,0.0
hsa-miR-100-5p,593.54,525.19,1896.33,266.16,415.38,524.37
hsa-miR-101-2-5p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-101-3p,105.65,79.04,325.19,31.52,42.57,32.98
hsa-miR-101-5p,0.0,0.76,0.44,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-10395-3p,0.0,0.0,0.0,1.17,0.0,0.0
hsa-miR-10396a-3p,25.68,22.04,12.71,7.0,2.3,5.77
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-10396b-3p,18.34,25.84,67.05,5.84,5.75,4.12
hsa-miR-10396b-5p,2.93,4.56,3.07,2.33,1.15,0.82
hsa-miR-10399-3p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-10399-5p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,0.44,2.33,1.15,1.65
hsa-miR-103a-3p,116.65,32.68,17.97,53.7,157.64,20.61
hsa-miR-10401-3p,21.28,34.2,49.52,56.03,89.75,70.9
hsa-miR-10401-5p,3.67,6.08,2.19,2.33,2.3,3.3
hsa-miR-10527-5p,0.0,0.0,1.31,0.0,0.0,0.82
hsa-miR-106a-5p,0.0,2.28,8.33,1.17,2.3,0.0
hsa-miR-106b-3p,16.14,11.4,60.92,16.34,23.01,33.8
hsa-miR-106b-5p,364.64,342.78,824.8,77.05,121.97,124.5
hsa-miR-107,23.48,12.92,37.69,47.86,8.05,7.42
hsa-miR-10a-3p,2.93,0.0,4.82,0.0,1.15,4.12
hsa-miR-10a-5p,58.69,51.68,145.94,46.69,44.87,56.06
hsa-miR-10b-5p,5.87,3.04,18.41,3.5,4.6,8.24
hsa-miR-1180-3p,15.41,19.0,29.36,7.0,9.21,18.14
hsa-miR-1180-5p,0.73,0.76,0.0,0.0,0.0,0.0
hsa-miR-1181,0.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.76,0.44,0.0,0.0,0.0
hsa-miR-1185-5p,0.73,0.0,0.0,0.0,0.0,0.82
hsa-miR-1197,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-12121,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-12135,0.0,0.0,0.0,0.0,0.0,1.65
hsa-miR-12136,5.14,12.16,7.45,28.02,25.31,26.38
hsa-miR-122-5p,8.8,0.0,15.34,15.18,2.3,0.0
hsa-miR-1224-3p,0.0,0.76,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,1.31,1.17,0.0,1.65
hsa-miR-1228-3p,0.0,0.76,0.44,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-1234-3p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,1.31,0.0,0.0,1.65
hsa-miR-1246,13.94,16.72,17.09,9.34,12.66,5.77
hsa-miR-1247-5p,4.4,0.76,8.33,2.33,6.9,5.77
hsa-miR-1248,2.2,0.76,4.38,0.0,1.15,0.82
hsa-miR-1249-3p,2.2,4.56,9.2,1.17,12.66,10.72
hsa-miR-1252-5p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-1256,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-125a-3p,1.47,1.52,3.51,0.0,2.3,0.82
hsa-miR-125a-5p,47.69,58.52,195.02,61.87,96.65,75.85
hsa-miR-125b-1-3p,3.67,3.8,7.89,1.17,1.15,4.95
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,1.15,0.0
hsa-miR-125b-5p,408.66,399.78,956.27,490.29,497.08,530.96
hsa-miR-126-3p,40.35,27.36,168.73,3.5,25.31,31.33
hsa-miR-126-5p,48.42,35.72,111.76,7.0,11.51,18.14
hsa-miR-1260a,0.0,0.0,0.0,1.17,0.0,0.0
hsa-miR-1260b,76.3,81.32,57.41,32.69,25.31,61.01
hsa-miR-1266-3p,0.0,0.0,0.44,0.0,0.0,1.65
hsa-miR-1268a,5.87,0.0,0.44,0.0,2.3,1.65
hsa-miR-1268b,0.0,7.6,5.26,3.5,0.0,0.0
hsa-miR-127-3p,14.67,15.2,27.61,30.35,29.92,18.96
hsa-miR-127-5p,0.0,2.28,0.88,0.0,1.15,0.0
hsa-miR-1270,0.0,0.0,0.0,1.17,0.0,0.0
hsa-miR-1271-5p,0.73,1.52,0.0,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,1.15,0.0
hsa-miR-1273h-5p,0.0,0.76,0.0,1.17,1.15,2.47
hsa-miR-1275,2.2,3.8,3.51,2.33,1.15,0.0
hsa-miR-1277-3p,0.0,0.0,0.44,0.0,0.0,0.82
hsa-miR-1278,0.0,0.76,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.44,0.0,0.0,0.82
hsa-miR-128-3p,83.64,82.08,178.37,31.52,57.53,34.63
hsa-miR-1283,0.0,0.76,0.0,0.0,0.0,0.0
hsa-miR-1285-3p,0.73,0.0,1.31,1.17,0.0,0.0
hsa-miR-1285-5p,3.67,1.52,3.51,2.33,0.0,4.95
hsa-miR-1286,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-1287-5p,3.67,3.8,10.96,1.17,1.15,0.82
hsa-miR-129-1-3p,0.0,0.76,1.31,0.0,0.0,0.0
hsa-miR-129-2-3p,0.0,0.76,1.75,1.17,0.0,0.0
hsa-miR-129-5p,1.47,0.0,0.44,0.0,0.0,0.82
hsa-miR-1290,0.0,0.0,0.0,1.17,0.0,0.0
hsa-miR-1291,0.0,0.0,0.0,0.0,0.0,0.82
hsa-miR-1292-3p,0.0,0.76,0.0,0.0,0.0,0.0
hsa-miR-1293,0.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-1295a,0.0,0.0,1.31,0.0,0.0,0.0
hsa-miR-1296-3p,1.47,0.0,0.44,0.0,0.0,0.0
hsa-miR-1296-5p,15.41,27.36,40.76,14.01,17.26,16.49
hsa-miR-1297,0.73,0.0,0.0,0.0,0.0,0.0
hsa-miR-1301-3p,13.21,9.88,16.22,2.33,11.51,6.6
hsa-miR-1301-5p,0.0,0.0,0.88,0.0,0.0,0.0
hsa-miR-1302,0.73,0.76,0.0,0.0,0.0,0.0
hsa-miR-1303,0.0,1.52,1.75,12.84,0.0,4.12
hsa-miR-1304-5p,0.73,0.76,2.19,2.33,3.45,0.0
hsa-miR-1306-3p,0.73,0.0,1.31,0.0,0.0,0.0
hsa-miR-1306-5p,1.47,1.52,2.63,1.17,3.45,2.47
hsa-miR-1307-3p,63.83,60.04,188.45,81.72,102.41,100.59
hsa-miR-1307-5p,35.22,48.64,117.01,16.34,27.62,32.15
hsa-miR-130a-3p,44.02,34.2,132.35,22.18,29.92,46.17
hsa-miR-130a-5p,0.0,0.0,0.88,2.33,0.0,0.0
hsa-miR-130b-3p,13.94,20.52,63.55,8.17,18.41,14.02
hsa-miR-130b-5p,7.34,12.92,25.86,7.0,11.51,13.19
hsa-miR-132-3p,14.67,12.92,30.68,9.34,11.51,15.67
hsa-miR-132-5p,0.0,0.76,2.19,0.0,0.0,0.0
hsa-miR-1323,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-133a-3p,16.14,4.56,6.57,1.17,1.15,1.65
hsa-miR-134-5p,0.0,0.76,3.07,2.33,0.0,0.0
hsa-miR-1343-3p,0.73,0.0,0.0,1.17,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,3.51,0.0,0.0,0.0
hsa-miR-135b-3p,0.0,0.76,0.88,0.0,0.0,0.0
hsa-miR-135b-5p,30.08,31.92,95.54,2.33,12.66,18.14
hsa-miR-136-3p,2.2,2.28,4.82,3.5,0.0,3.3
hsa-miR-136-5p,0.73,1.52,6.14,2.33,2.3,0.82
hsa-miR-138-2-3p,0.0,0.0,0.0,1.17,1.15,0.0
hsa-miR-138-5p,0.0,0.0,0.44,0.0,0.0,3.3
hsa-miR-139-3p,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-139-5p,2.93,3.8,14.46,0.0,1.15,3.3
hsa-miR-140-3p,13.94,19.76,35.5,24.51,20.71,25.56
hsa-miR-140-5p,3.67,6.08,10.52,10.51,11.51,9.89
hsa-miR-141-3p,236.24,186.97,771.33,44.36,86.3,79.15
hsa-miR-141-5p,2.2,0.0,10.08,1.17,2.3,2.47
hsa-miR-142-3p,11.74,7.6,22.79,8.17,9.21,32.98
hsa-miR-142-5p,2.93,1.52,16.22,4.67,17.26,14.02
hsa-miR-143-3p,138.66,202.93,202.04,441.26,338.29,372.66
