miRNA,SRR18284361,SRR18284362,SRR18284363,SRR18284364,SRR18284365,SRR18284366,SRR18284367,SRR18284368,SRR18284369,SRR18284370,SRR18284371,SRR18284372,SRR18284373,SRR18284374,SRR18284375,SRR18284376,SRR18284377,SRR18284378,SRR18284379,SRR18284380,SRR18284381,SRR18284382,SRR18284383,SRR18284384,SRR18284385,SRR18284386,SRR18284387,SRR18284388,SRR18284389,SRR18284390
hsa-miR-100-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
hsa-miR-100-5p,162.0,136.0,164.0,503.0,424.0,150.0,144.0,190.0,255.0,1596.0,1886.0,182.0,159.0,227.0,700.0,252.0,2500.0,481.0,293.0,731.0,120.0,391.0,111.0,1580.0,2505.0,1225.0,337.0,324.0,329.0,2632.0
hsa-miR-101-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,285.0,217.0,216.0,497.0,185.0,260.0,314.0,383.0,181.0,3244.0,6128.0,565.0,100.0,131.0,563.0,252.0,16152.0,1778.0,644.0,836.0,226.0,271.0,93.0,5191.0,441.0,191.0,167.0,345.0,156.0,4493.0
hsa-miR-101-5p,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
hsa-miR-10393-3p,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10395-3p,0.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,2.0,25.0,0.0,11.0,0.0,0.0,2.0,0.0,9.0,1.0,3.0,5.0,0.0,0.0,110.0
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-10396b-3p,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-10398-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-10399-3p,15.0,20.0,46.0,107.0,38.0,18.0,47.0,22.0,29.0,133.0,181.0,70.0,21.0,14.0,43.0,36.0,106.0,43.0,50.0,35.0,34.0,42.0,1.0,198.0,43.0,19.0,34.0,14.0,8.0,195.0
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-103a-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,108.0,90.0,1657.0,1147.0,123.0,658.0,1031.0,379.0,107.0,2364.0,1112.0,68.0,12.0,91.0,11.0,362.0,5837.0,78.0,534.0,49.0,275.0,859.0,29.0,7.0,25.0,267.0,205.0,196.0,256.0,2784.0
hsa-miR-10401-3p,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,18.0,2.0,0.0,21.0,0.0,0.0,1.0,13.0,2.0,0.0,10.0,19.0,15.0,9.0
hsa-miR-10401-5p,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
hsa-miR-10527-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-106a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-106a-5p,0.0,5.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,13.0,78.0,1.0,4.0,0.0,0.0,1.0,88.0,29.0,3.0,0.0,1.0,12.0,6.0,47.0,8.0,3.0,1.0,0.0,0.0,36.0
hsa-miR-106b-3p,83.0,212.0,707.0,1151.0,206.0,541.0,518.0,236.0,167.0,2545.0,6070.0,1034.0,161.0,102.0,325.0,638.0,4224.0,1240.0,938.0,676.0,289.0,429.0,91.0,3023.0,425.0,351.0,421.0,275.0,107.0,4644.0
hsa-miR-106b-5p,7.0,16.0,10.0,16.0,20.0,16.0,16.0,3.0,12.0,74.0,265.0,26.0,6.0,1.0,21.0,9.0,578.0,58.0,40.0,16.0,12.0,8.0,4.0,143.0,27.0,20.0,9.0,45.0,5.0,201.0
hsa-miR-107,1.0,4.0,26.0,90.0,11.0,11.0,29.0,5.0,21.0,38.0,143.0,50.0,1.0,0.0,0.0,19.0,20.0,29.0,38.0,20.0,8.0,20.0,10.0,94.0,1.0,2.0,0.0,1.0,19.0,40.0
hsa-miR-10a-3p,12.0,7.0,3.0,12.0,13.0,0.0,7.0,3.0,15.0,39.0,42.0,6.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,18.0,3.0,2.0,5.0,0.0,24.0,11.0,0.0,9.0,0.0,46.0
hsa-miR-10a-5p,3822.0,3875.0,3910.0,9625.0,5488.0,1396.0,2549.0,6056.0,5275.0,14556.0,15302.0,3790.0,1981.0,2655.0,8374.0,2712.0,20921.0,6283.0,6383.0,13218.0,2291.0,6979.0,2486.0,9481.0,7734.0,3102.0,4798.0,8481.0,3184.0,16034.0
hsa-miR-10b-3p,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,16.0,40.0,2.0,0.0,0.0,3.0,4.0,81.0,7.0,19.0,0.0,3.0,9.0,1.0,17.0,9.0,14.0,19.0,0.0,0.0,45.0
hsa-miR-10b-5p,5250.0,5920.0,3247.0,11272.0,8136.0,1921.0,3353.0,8262.0,8395.0,24270.0,19122.0,2841.0,2396.0,3360.0,12817.0,2873.0,36568.0,7864.0,9026.0,19183.0,3300.0,10392.0,3313.0,13850.0,11157.0,4649.0,6335.0,10166.0,4361.0,26624.0
hsa-miR-11400,1.0,2.0,55.0,80.0,6.0,12.0,20.0,12.0,2.0,1679.0,1305.0,55.0,35.0,12.0,0.0,27.0,1123.0,479.0,20.0,6.0,13.0,9.0,1.0,66.0,0.0,5.0,59.0,2.0,4.0,209.0
hsa-miR-11401,6.0,24.0,25.0,41.0,8.0,13.0,12.0,1.0,11.0,105.0,99.0,34.0,5.0,0.0,2.0,13.0,241.0,19.0,18.0,17.0,12.0,13.0,6.0,133.0,16.0,16.0,7.0,0.0,0.0,87.0
hsa-miR-1178-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,59.0,101.0,24.0,134.0,72.0,25.0,15.0,48.0,63.0,612.0,1006.0,42.0,26.0,33.0,127.0,29.0,1794.0,178.0,70.0,207.0,72.0,71.0,45.0,1431.0,208.0,86.0,64.0,159.0,25.0,691.0
hsa-miR-1185-1-3p,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,5.0,0.0,0.0,7.0,3.0,21.0,16.0,15.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-12136,2.0,0.0,5.0,13.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,136.0
hsa-miR-122-3p,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122-5p,6585.0,2457.0,18321.0,62401.0,147967.0,9875.0,1626.0,24589.0,14821.0,242238.0,403156.0,32.0,7325.0,67463.0,8600.0,7794.0,317399.0,62022.0,12143.0,275.0,9705.0,106900.0,1868.0,276427.0,65942.0,33124.0,19795.0,500.0,15551.0,114001.0
hsa-miR-1225-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1226-3p,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,2.0,9.0,0.0,12.0,0.0,4.0,0.0,1.0,2.0,0.0,11.0,14.0,1.0,6.0,0.0,10.0,0.0
hsa-miR-1226-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1228-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1229-3p,0.0,0.0,2.0,24.0,0.0,0.0,2.0,2.0,2.0,17.0,7.0,1.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,6.0
hsa-miR-1229-5p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
hsa-miR-124-3p,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,11.0,0.0,0.0,13.0,8.0
hsa-miR-124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1245b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,4.0,14.0,12.0,83.0,33.0,25.0,13.0,47.0,37.0,183.0,261.0,18.0,60.0,24.0,34.0,10.0,353.0,54.0,26.0,24.0,17.0,16.0,5.0,101.0,108.0,45.0,27.0,58.0,67.0,188.0
hsa-miR-1247-5p,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-1248,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,5.0,0.0,0.0,18.0,11.0,2.0,6.0,6.0,0.0,8.0
hsa-miR-1249-3p,0.0,0.0,4.0,3.0,0.0,1.0,3.0,0.0,0.0,45.0,47.0,5.0,0.0,5.0,12.0,8.0,6.0,5.0,0.0,0.0,1.0,2.0,0.0,15.0,0.0,0.0,13.0,0.0,0.0,29.0
hsa-miR-1250-5p,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,43.0,11.0,3.0,0.0,0.0,20.0,18.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-1255a,0.0,4.0,10.0,30.0,0.0,7.0,14.0,26.0,11.0,0.0,40.0,26.0,0.0,0.0,0.0,25.0,0.0,31.0,31.0,16.0,6.0,0.0,0.0,0.0,9.0,0.0,6.0,7.0,0.0,0.0
hsa-miR-1255b-5p,0.0,11.0,2.0,0.0,6.0,1.0,14.0,5.0,2.0,84.0,145.0,0.0,1.0,11.0,13.0,15.0,260.0,62.0,23.0,15.0,2.0,13.0,0.0,138.0,5.0,1.0,0.0,0.0,0.0,101.0
hsa-miR-1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
hsa-miR-1258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,0.0,20.0,8.0,64.0,15.0,11.0,6.0,32.0,11.0,75.0,101.0,26.0,3.0,6.0,20.0,16.0,56.0,32.0,60.0,39.0,4.0,55.0,4.0,32.0,87.0,19.0,44.0,42.0,12.0,148.0
hsa-miR-125a-5p,1545.0,1213.0,1058.0,3273.0,1425.0,281.0,958.0,3323.0,1286.0,6112.0,4749.0,1887.0,1193.0,1700.0,2507.0,1127.0,6545.0,1959.0,1868.0,3461.0,491.0,2363.0,1243.0,3666.0,4836.0,1371.0,2460.0,4975.0,1705.0,3693.0
hsa-miR-125b-1-3p,8.0,0.0,1.0,0.0,10.0,4.0,0.0,0.0,0.0,22.0,11.0,0.0,4.0,5.0,0.0,0.0,11.0,3.0,0.0,2.0,7.0,0.0,5.0,5.0,43.0,31.0,0.0,4.0,0.0,23.0
hsa-miR-125b-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
hsa-miR-125b-5p,165.0,89.0,95.0,394.0,192.0,49.0,94.0,170.0,101.0,2643.0,2206.0,190.0,98.0,172.0,318.0,56.0,2372.0,414.0,190.0,427.0,89.0,222.0,78.0,2076.0,1155.0,456.0,340.0,341.0,166.0,2420.0
hsa-miR-126-3p,20835.0,20946.0,35815.0,91060.0,36394.0,32738.0,39377.0,40120.0,36370.0,100951.0,220627.0,71391.0,12197.0,12075.0,62877.0,35992.0,147100.0,80526.0,79515.0,98196.0,27683.0,49847.0,13680.0,61469.0,55328.0,19628.0,33066.0,51066.0,22935.0,114435.0
hsa-miR-126-5p,22.0,48.0,167.0,359.0,111.0,147.0,195.0,215.0,90.0,399.0,720.0,372.0,47.0,64.0,185.0,131.0,569.0,239.0,394.0,306.0,117.0,213.0,53.0,213.0,159.0,65.0,87.0,167.0,135.0,464.0
hsa-miR-1260b,8.0,1.0,1.0,0.0,2.0,8.0,5.0,8.0,0.0,32.0,51.0,4.0,0.0,3.0,0.0,9.0,13.0,4.0,1.0,5.0,10.0,0.0,5.0,0.0,0.0,4.0,4.0,5.0,0.0,19.0
hsa-miR-1262,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0
hsa-miR-1268a,0.0,5.0,1.0,1.0,0.0,18.0,0.0,0.0,3.0,4.0,14.0,5.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,63.0,22.0,36.0,5.0,0.0,14.0
hsa-miR-1268b,0.0,4.0,1.0,9.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,5.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,32.0,13.0,6.0
hsa-miR-1269a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0
