miRNA,SRR16350282,SRR16350283,SRR16350284,SRR16350285,SRR16350286,SRR16350287
hsa-let-7a-5p,151.0,0.0,0.0,0.0,1.0,0.0
hsa-let-7b-5p,0.0,58.0,0.0,0.0,0.0,0.0
hsa-let-7d-5p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-let-7f-5p,43.0,32.0,1.0,0.0,32.0,152.0
hsa-let-7g-5p,1.0,2.0,1.0,0.0,0.0,1.0
hsa-let-7i-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-101-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-106b-3p,1.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-107,8.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1199-3p,0.0,0.0,44.0,0.0,0.0,0.0
hsa-miR-122-5p,0.0,44.0,0.0,0.0,0.0,0.0
hsa-miR-1225-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-125a-5p,0.0,0.0,0.0,0.0,0.0,14.0
hsa-miR-126-3p,0.0,32.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.0,0.0,0.0,39.0,0.0,0.0
hsa-miR-1343-3p,0.0,0.0,0.0,4.0,0.0,0.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,31.0,0.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,46.0
hsa-miR-142-5p,15.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-143-3p,1.0,0.0,0.0,54.0,1.0,3.0
hsa-miR-151a-3p,0.0,0.0,0.0,1.0,0.0,0.0
hsa-miR-151a-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-16-2-3p,0.0,0.0,0.0,32.0,0.0,123.0
hsa-miR-16-5p,2.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-185-5p,0.0,0.0,48.0,0.0,0.0,0.0
hsa-miR-191-5p,0.0,2.0,0.0,0.0,1.0,0.0
hsa-miR-19b-3p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-20a-5p,0.0,3.0,0.0,0.0,0.0,0.0
hsa-miR-21-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-222-3p,0.0,1.0,97.0,0.0,18.0,0.0
hsa-miR-223-3p,0.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-26a-5p,0.0,55.0,0.0,2.0,0.0,0.0
hsa-miR-26b-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-3185,1.0,0.0,0.0,0.0,70.0,0.0
hsa-miR-324-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-328-3p,1.0,0.0,45.0,0.0,0.0,0.0
hsa-miR-412-5p,0.0,0.0,0.0,0.0,19.0,0.0
hsa-miR-4281,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-4326,0.0,0.0,59.0,0.0,0.0,0.0
hsa-miR-451a,104.0,59.0,12.0,8.0,44.0,40.0
hsa-miR-486-5p,168.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-505-5p,0.0,72.0,0.0,0.0,0.0,0.0
hsa-miR-6724-5p,0.0,0.0,0.0,0.0,0.0,3.0
hsa-miR-6745,0.0,15.0,0.0,0.0,0.0,0.0
hsa-miR-6789-5p,0.0,0.0,0.0,0.0,0.0,135.0
hsa-miR-92a-3p,190.0,32.0,117.0,1.0,25.0,135.0
hsa-miR-93-5p,0.0,0.0,26.0,0.0,0.0,1.0
hsa-miR-99b-5p,0.0,0.0,0.0,0.0,28.0,0.0
hsa-mir-3648-1-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-3648-2-5p,0.0,1.0,0.0,0.0,0.0,0.0
hsa-mir-3943-5p,0.0,42.0,0.0,0.0,0.0,0.0
hsa-mir-4326-5p,10.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-4767-5p,0.0,0.0,0.0,0.0,0.0,1.0
hsa-mir-636-3p,76.0,0.0,0.0,0.0,0.0,0.0
hsa-mir-663a-5p,0.0,0.0,0.0,0.0,1.0,0.0
hsa-mir-6724-2-5p,0.0,0.0,0.0,0.0,0.0,2.0
hsa-mir-6724-4-5p,0.0,0.0,0.0,1.0,0.0,1.0
hsa-mir-8077-3p,0.0,0.0,0.0,0.0,0.0,30.0
