miRNA,SRR13766165,SRR13766166,SRR13766167,SRR13766168,SRR13766169,SRR13766170
hsa-let-7a-2-3p,1.66,1.09,0.0,1.46,0.0,0.79
hsa-let-7a-3p,26.54,11.98,1.96,186.51,37.89,21.46
hsa-let-7a-5p,8826.16,2318.25,41.89,42121.49,7183.52,7794.68
hsa-let-7b-3p,4.81,0.0,1.31,14.09,1.7,2.47
hsa-let-7b-5p,6146.89,717.58,925.67,17737.63,2761.2,3806.9
hsa-let-7c-3p,0.0,0.0,0.0,0.37,0.0,0.0
hsa-let-7c-5p,432.66,60.98,49.09,1470.47,278.83,292.68
hsa-let-7d-3p,162.42,135.02,26.83,67.04,37.05,15.81
hsa-let-7d-5p,1102.23,529.2,130.03,2533.37,443.14,454.04
hsa-let-7e-3p,16.59,0.0,0.87,44.04,2.26,6.62
hsa-let-7e-5p,131.39,35.93,4.8,1821.07,177.31,352.65
hsa-let-7f-1-3p,2.99,0.0,0.22,9.35,2.83,2.12
hsa-let-7f-2-3p,0.0,0.0,0.0,0.88,0.28,0.0
hsa-let-7f-5p,2963.12,1709.56,347.1,14716.51,4349.93,2402.13
hsa-let-7g-3p,0.0,0.0,0.0,1.02,0.0,0.0
hsa-let-7g-5p,1233.79,909.23,187.4,5985.13,2064.67,963.71
hsa-let-7i-3p,4.48,0.0,0.0,12.34,0.57,1.41
hsa-let-7i-5p,1143.38,664.22,197.0,11474.77,3128.83,2115.02
hsa-miR-1-3p,0.33,3.27,0.44,2.26,0.57,0.26
hsa-miR-100-3p,1.33,0.0,0.0,0.37,0.0,0.26
hsa-miR-100-5p,1839.49,456.25,221.22,7580.25,1495.69,1096.1
hsa-miR-101-3p,3.32,0.0,0.0,0.95,0.0,0.0
hsa-miR-10394-3p,0.0,0.0,0.0,0.0,0.0,0.09
hsa-miR-10396a-3p,0.0,0.0,1.31,0.0,0.28,0.26
hsa-miR-10396b-3p,0.0,0.0,0.0,0.22,1.13,0.35
hsa-miR-10396b-5p,0.0,0.0,0.0,0.07,0.0,0.0
hsa-miR-10399-3p,1.16,2.18,0.44,1.1,1.98,0.97
hsa-miR-103a-2-5p,0.0,0.0,0.0,2.92,0.28,0.0
hsa-miR-103a-3p,10.95,19.6,4.36,17.38,0.57,1.94
hsa-miR-10401-3p,1.33,8.71,33.6,4.09,1.7,1.68
hsa-miR-10401-5p,0.0,0.0,0.22,0.0,0.0,0.35
hsa-miR-106a-5p,0.0,0.0,0.0,0.0,0.28,0.0
hsa-miR-106b-3p,0.5,2.18,0.44,1.97,0.57,0.09
hsa-miR-106b-5p,4.98,6.53,0.22,3.51,1.13,0.0
hsa-miR-107,0.0,1.09,0.0,0.0,0.57,0.09
hsa-miR-10a-5p,47.94,14.16,12.87,14.02,3.39,3.36
hsa-miR-10b-5p,135.54,10.89,10.04,28.33,3.11,6.45
hsa-miR-11400,3.32,7.62,1.75,0.66,4.52,0.18
hsa-miR-11401,0.17,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,36.17,0.0,8.07,99.97,8.77,19.34
hsa-miR-1181,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-1185-1-3p,0.0,0.0,0.0,2.99,0.28,0.26
hsa-miR-1185-2-3p,0.0,0.0,0.0,0.37,0.0,0.0
hsa-miR-1185-5p,7.13,4.36,0.0,20.52,11.59,3.62
hsa-miR-1193,0.0,0.0,0.0,0.29,0.0,0.0
hsa-miR-1197,1.49,0.0,0.0,1.1,0.0,0.35
hsa-miR-1199-5p,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-12136,0.0,1.09,0.22,3.29,0.28,0.35
hsa-miR-122-3p,8.13,0.0,0.0,0.37,0.0,0.09
hsa-miR-122-5p,64.7,15.24,1.31,5.4,2.26,1.85
hsa-miR-1226-3p,0.33,0.0,0.0,2.63,0.28,0.53
hsa-miR-1226-5p,0.0,0.0,0.0,0.73,0.0,0.0
hsa-miR-1227-3p,0.0,0.0,0.22,0.22,0.0,0.18
hsa-miR-1228-3p,0.0,0.0,0.0,0.07,0.0,0.09
hsa-miR-1229-3p,0.33,0.0,0.22,0.15,0.0,0.09
hsa-miR-122b-5p,0.0,0.0,0.0,2.19,0.0,0.53
hsa-miR-1233-3p,0.0,0.0,0.0,0.0,0.28,0.0
hsa-miR-1233-5p,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-1234-3p,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-1237-5p,0.0,1.09,0.0,0.0,0.0,0.09
hsa-miR-124-3p,0.0,0.0,0.22,0.07,1.41,0.71
hsa-miR-1244,0.0,1.09,0.0,0.0,0.0,0.0
hsa-miR-1245a,0.0,0.0,0.0,0.95,0.0,0.09
hsa-miR-1245b-3p,0.0,0.0,0.0,0.73,0.0,0.0
hsa-miR-1246,3869.43,11315.77,63.92,66.82,1152.1,65.71
