miRNA,SRR21650556,SRR21650557,SRR21650558,SRR21650559,SRR21650560,SRR21650561
hsa-let-7a-2-3p,2.17,2.99,3.52,3.18,1.97,1.12
hsa-let-7a-3p,197.24,218.09,260.34,131.83,227.09,144.13
hsa-let-7a-5p,12280.96,12729.58,15772.94,10757.62,15762.97,16056.58
hsa-let-7b-3p,32.58,23.25,29.82,19.38,20.73,25.09
hsa-let-7b-5p,4996.15,3305.41,4075.04,3029.22,4902.17,4908.27
hsa-let-7c-3p,15.21,12.24,16.42,1.91,0.99,6.13
hsa-let-7c-5p,1758.64,1446.17,1139.05,403.11,593.39,649.57
hsa-let-7d-3p,145.11,122.78,143.57,124.84,193.52,115.14
hsa-let-7d-5p,772.88,654.56,773.16,650.57,871.83,839.42
hsa-let-7e-3p,13.03,13.19,13.91,8.89,14.81,11.15
hsa-let-7e-5p,1020.95,846.54,1033.0,670.58,1045.6,1025.37
hsa-let-7f-1-3p,9.12,10.88,12.73,9.53,8.89,8.64
hsa-let-7f-2-3p,17.81,22.43,29.82,19.7,39.49,15.61
hsa-let-7f-5p,30950.04,28642.73,33163.05,22407.55,31989.0,34400.02
hsa-let-7g-3p,0.0,0.54,1.17,1.27,1.97,0.0
hsa-let-7g-5p,13908.4,13959.69,15317.75,9877.7,15846.89,12540.27
hsa-let-7i-3p,8.25,11.42,19.6,13.02,22.71,5.85
hsa-let-7i-5p,10908.11,15017.39,16208.02,10352.6,17067.25,6753.27
hsa-miR-1-3p,62.99,58.87,64.33,50.19,101.7,60.5
hsa-miR-100-3p,0.43,1.63,2.18,0.64,0.99,0.84
hsa-miR-100-5p,10051.38,6864.0,7927.76,5815.12,9295.86,7844.71
hsa-miR-101-2-5p,0.87,0.14,0.17,0.0,0.0,0.56
hsa-miR-101-3p,882.36,1602.53,1998.32,1293.2,2112.92,617.79
hsa-miR-101-5p,0.43,0.0,0.17,0.64,0.0,0.0
hsa-miR-10392-3p,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-10392-5p,0.0,0.0,0.0,0.0,0.0,0.56
hsa-miR-10393-3p,0.0,0.0,0.0,0.32,0.99,0.56
hsa-miR-10394-3p,0.0,0.14,0.17,0.95,0.99,1.67
hsa-miR-10395-3p,4.34,0.95,1.01,2.54,0.99,2.79
hsa-miR-10395-5p,0.0,0.0,0.0,0.0,0.0,0.28
hsa-miR-10396a-3p,0.87,0.68,0.0,0.0,0.0,0.0
hsa-miR-10396a-5p,0.0,0.14,0.0,0.0,0.0,0.0
