miRNA,SRR16347582,SRR16347583,SRR16347584,SRR16347585,SRR16347586,SRR16347587,SRR16347588,SRR16347589,SRR16347590,SRR16347591,SRR16347592,SRR16347593
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1236-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-1236-5p,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-1246,6.29,13.11,7.91,14.06,5.94,12.64,9.56,4.88,14.07,9.14,5.78,0.0
hsa-miR-1248,0.29,0.0,0.0,0.0,0.26,0.31,0.0,0.0,0.66,0.0,9.54,0.0
hsa-miR-1249-3p,0.0,2.48,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0
hsa-miR-1255b-5p,0.29,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.22,2.95,0.58,0.0
hsa-miR-125a-3p,0.57,4.96,0.23,2.34,1.03,0.62,2.73,0.98,1.32,0.0,2.31,0.0
hsa-miR-125a-5p,610.86,4194.93,69.07,2096.63,707.7,4363.06,1692.82,1111.31,207.98,2990.06,1259.97,3235.63
hsa-miR-125b-1-3p,6.58,7.09,2.56,6.15,4.39,4.63,11.74,0.98,5.94,30.37,8.96,16.41
hsa-miR-125b-2-3p,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-125b-5p,2970.18,11503.81,557.43,9336.55,3610.61,8740.3,9432.54,2424.77,1428.6,7343.66,9540.3,6858.66
hsa-miR-126-3p,0.57,35.8,1.86,12.6,1.55,12.64,4.91,26.37,5.28,15.04,12.43,8.64
hsa-miR-126-5p,0.0,2.84,0.23,1.76,0.0,0.0,0.0,0.98,0.0,1.77,0.87,0.86
hsa-miR-1260b,0.86,3.19,0.0,0.59,0.26,0.0,0.27,0.0,0.44,0.0,0.0,0.0
hsa-miR-1262,0.0,3.9,0.23,0.0,0.0,1.23,1.09,0.0,0.44,7.67,1.16,0.0
hsa-miR-1267,0.29,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,3.19,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268b,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1269b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-127-3p,89.55,272.55,66.98,319.31,80.9,276.3,183.21,74.22,177.42,236.15,466.35,526.46
hsa-miR-127-5p,1.14,5.32,1.4,2.34,0.78,0.0,2.18,4.88,2.86,3.54,7.52,1.73
hsa-miR-1270,2.0,15.59,0.23,2.34,0.52,5.24,6.28,2.93,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,0.86,0.0,0.23,2.05,1.29,2.47,1.37,0.0,0.44,0.0,0.0,0.0
hsa-miR-1273c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-1273h-5p,0.0,0.0,0.23,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1275,0.0,15.24,0.0,4.1,0.0,9.25,0.55,3.91,0.0,19.75,0.0,0.0
hsa-miR-1278,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-1-5p,0.0,0.0,0.0,0.29,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,14.02,82.93,3.72,104.0,17.32,65.68,37.68,19.53,18.69,35.97,50.02,38.44
hsa-miR-1285-5p,0.0,0.0,0.47,0.29,0.26,0.0,0.27,0.0,0.0,0.0,0.58,0.0
hsa-miR-1287-5p,0.29,4.61,1.16,5.86,0.78,0.93,2.18,0.0,0.88,1.18,4.34,0.86
hsa-miR-129-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-129-5p,0.0,0.0,0.23,1.17,0.26,0.0,0.55,0.0,0.44,0.0,7.23,0.0
hsa-miR-1291,1.43,0.0,4.19,0.29,1.29,0.62,1.37,0.0,5.72,0.0,8.67,0.0
hsa-miR-1292-5p,0.0,6.38,0.23,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.43
hsa-miR-1294,0.0,0.0,0.23,0.88,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-1296-5p,1.72,6.03,0.93,4.69,2.33,4.01,1.64,3.91,0.22,3.83,1.45,4.75
hsa-miR-1299,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.47,0.29,0.0
hsa-miR-1301-3p,0.0,1.77,0.0,1.46,0.0,2.47,0.82,8.79,0.22,0.0,0.58,0.0
hsa-miR-1303,0.0,1.06,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-3p,0.57,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-3p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1306-5p,1.43,50.68,0.23,3.22,1.29,13.26,4.37,29.3,0.66,29.48,0.0,10.37
hsa-miR-1307-3p,8.3,48.56,2.09,16.11,9.31,33.0,26.21,22.46,6.16,58.08,15.03,75.58
hsa-miR-1307-5p,0.0,0.0,0.23,0.0,0.26,0.0,1.37,0.0,0.0,3.54,0.58,1.73
hsa-miR-130a-3p,1.72,20.91,2.56,27.24,0.78,14.8,4.37,4.88,5.94,9.43,12.14,13.82
hsa-miR-130b-3p,0.29,9.92,0.47,1.76,0.0,3.7,1.37,0.0,0.22,4.72,2.31,0.0
hsa-miR-130b-5p,0.0,2.84,0.0,2.05,0.0,1.23,0.27,4.88,0.44,2.36,0.29,2.16
hsa-miR-132-3p,1.14,0.0,0.23,3.22,1.03,3.08,1.91,3.91,0.66,0.0,2.31,3.46
hsa-miR-132-5p,0.29,0.0,0.0,1.17,0.26,0.0,0.0,0.0,0.22,0.0,1.73,2.16
hsa-miR-133a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-134-5p,27.18,217.26,24.65,122.75,19.64,117.8,66.62,64.45,52.11,144.46,140.51,242.28
hsa-miR-1343-3p,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,7.34
hsa-miR-136-3p,1.14,5.32,2.09,7.91,1.81,0.31,3.82,1.95,3.08,2.65,27.47,15.55
hsa-miR-136-5p,0.0,0.0,0.23,2.93,0.52,0.0,0.0,0.0,0.44,2.95,0.87,3.02
hsa-miR-137-3p,2.58,12.4,3.02,22.85,3.36,12.33,3.55,0.0,1.76,5.9,72.86,20.3
hsa-miR-137-5p,0.57,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.3
hsa-miR-138-1-3p,0.29,0.0,0.23,0.88,0.52,5.86,0.0,0.0,0.22,0.0,0.0,2.16
hsa-miR-138-5p,9.73,33.67,10.7,38.38,7.24,13.88,4.37,3.91,14.51,6.49,31.22,6.91
hsa-miR-139-3p,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-140-3p,22.6,58.13,45.58,85.83,11.37,27.44,47.78,29.3,111.25,66.92,297.21,53.12
hsa-miR-140-5p,2.86,12.05,1.86,7.03,1.03,4.93,3.55,6.84,3.52,0.0,19.37,11.66
hsa-miR-141-3p,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-142-3p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.98,0.22,0.0,0.0,0.0
hsa-miR-142-5p,0.0,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.29,0.0
hsa-miR-143-3p,265.23,664.89,280.69,342.75,238.83,273.83,662.38,231.44,514.68,289.51,2337.81,1416.13
hsa-miR-143-5p,4.29,0.0,3.72,3.81,4.14,1.23,10.1,1.95,11.21,0.0,20.24,18.57
hsa-miR-144-3p,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-145-3p,0.29,4.25,1.63,1.46,0.0,0.31,1.37,0.98,1.98,0.0,2.02,4.75
hsa-miR-145-5p,42.92,31.19,51.39,44.53,62.03,29.6,176.93,4.88,162.91,6.49,254.13,27.64
hsa-miR-1468-5p,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,2.36,0.58,0.0
hsa-miR-146a-5p,0.0,9.57,1.63,6.74,1.03,4.32,9.83,0.0,1.98,5.6,0.87,0.0
hsa-miR-146b-3p,0.0,0.0,0.23,1.17,0.0,0.0,0.0,0.0,0.0,2.06,0.58,0.0
hsa-miR-146b-5p,3.72,15.95,5.58,30.76,3.36,23.13,6.01,7.81,10.77,29.19,18.5,0.43
hsa-miR-148a-3p,38.91,196.7,35.35,161.71,45.23,230.04,81.09,180.66,48.81,328.72,170.0,130.0
hsa-miR-148a-5p,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,1.72,19.14,3.49,31.64,5.17,26.52,11.19,22.46,3.74,29.19,27.18,14.25
hsa-miR-148b-5p,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-149-5p,2.29,4.61,0.47,7.91,1.81,5.86,8.19,5.86,3.08,5.31,4.34,4.75
hsa-miR-150-5p,0.0,0.0,0.0,0.0,0.26,0.0,1.37,0.0,0.44,0.0,0.0,0.0
hsa-miR-151a-3p,40.06,289.92,35.58,254.57,34.64,110.7,105.12,124.02,57.16,199.0,147.45,197.37
hsa-miR-151a-5p,1.43,14.18,1.4,9.96,0.78,8.63,0.82,0.98,1.98,1.47,3.76,8.21
hsa-miR-151b,0.0,2.48,0.23,0.0,0.0,1.54,0.0,0.0,0.22,0.0,0.87,0.0
hsa-miR-152-3p,19.74,127.24,44.19,103.12,28.69,65.07,67.44,24.41,69.03,75.18,200.36,98.04
hsa-miR-152-5p,0.0,0.0,0.23,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.29,0.0
hsa-miR-154-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0
hsa-miR-154-5p,0.57,1.06,3.02,7.91,1.29,4.32,3.28,0.98,3.52,0.88,12.43,12.96
hsa-miR-155-5p,21.17,125.82,8.37,139.44,15.25,176.69,34.13,68.36,22.86,275.36,15.03,26.34
hsa-miR-15a-5p,0.57,0.0,0.7,4.98,0.0,1.85,1.09,0.0,2.86,3.24,4.05,1.73
hsa-miR-15b-3p,0.0,0.0,0.47,1.46,0.52,0.0,0.27,0.0,0.88,1.18,0.58,0.0
hsa-miR-15b-5p,0.57,10.63,0.7,15.53,1.03,11.1,1.91,0.0,2.86,3.24,5.2,2.59
hsa-miR-16-5p,364.8,2536.24,407.2,2623.35,280.18,1531.03,480.81,879.87,667.91,2602.96,1511.51,912.99
hsa-miR-17-5p,0.29,2.48,0.23,8.2,0.78,5.86,0.0,0.98,0.66,2.95,0.29,1.73
hsa-miR-181a-2-3p,1.14,5.67,0.93,10.25,0.78,13.57,1.91,0.98,1.32,13.86,20.24,67.8
hsa-miR-181a-3p,3.15,14.18,0.23,10.25,0.26,2.47,2.46,5.86,3.52,4.72,24.57,9.5
hsa-miR-181a-5p,20.03,36.86,8.14,46.58,18.61,31.45,40.96,15.62,30.34,38.62,107.26,80.33
hsa-miR-181b-3p,0.0,2.48,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.29,0.0
hsa-miR-181b-5p,5.72,11.7,3.49,26.37,8.01,7.09,18.57,3.91,10.33,30.07,22.26,28.94
hsa-miR-181c-3p,0.29,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.29,1.73
hsa-miR-181c-5p,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0
hsa-miR-181d-3p,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,0.57,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.44,0.29,0.29,1.73
hsa-miR-182-5p,0.0,0.0,0.23,0.88,0.78,0.62,0.27,0.0,0.44,2.65,1.45,0.0
hsa-miR-183-5p,0.29,0.0,0.47,1.46,0.0,0.0,0.55,0.0,0.0,0.0,0.87,1.73
hsa-miR-184,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.45,0.86
hsa-miR-1843,0.0,0.0,0.47,0.0,0.0,1.23,0.0,0.0,0.0,0.0,1.16,1.3
hsa-miR-185-3p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-185-5p,6.87,6.73,8.84,11.72,4.65,13.26,12.29,6.84,11.87,18.28,38.74,9.5
hsa-miR-186-5p,12.3,50.68,15.58,60.64,13.96,28.37,39.32,13.67,18.25,16.51,45.1,29.37
hsa-miR-187-3p,0.29,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-187-5p,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-188-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-18a-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-5p,0.29,0.0,0.23,0.59,0.0,0.31,0.0,4.88,0.22,0.59,0.0,0.0
hsa-miR-1908-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
hsa-miR-1908-5p,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1909-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.0
hsa-miR-190a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-190a-5p,0.57,3.9,0.7,4.1,1.03,0.62,1.09,0.0,0.66,2.06,2.89,3.02
hsa-miR-190b-5p,0.29,0.0,0.0,0.59,0.0,0.0,0.55,0.0,0.0,0.0,0.29,0.0
hsa-miR-191-3p,0.0,0.0,0.23,1.17,0.26,0.0,0.55,0.0,0.44,0.0,0.29,2.59
hsa-miR-191-5p,232.61,1599.5,72.32,1358.4,212.46,817.48,727.09,331.05,188.85,776.26,454.2,552.37
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,1.43,8.86,0.7,14.94,1.03,11.1,2.73,1.95,1.54,1.47,7.81,11.23
hsa-miR-193a-3p,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-193a-5p,41.77,210.88,4.42,150.87,26.36,151.1,62.25,95.7,21.33,169.82,17.06,83.78
hsa-miR-193b-3p,1.14,0.0,0.23,3.81,1.29,1.85,0.0,0.0,1.32,0.0,0.58,0.0
hsa-miR-193b-5p,4.29,60.25,0.47,27.54,4.65,39.16,15.29,58.59,1.98,55.43,1.16,31.1
hsa-miR-194-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-194-5p,0.0,0.0,0.23,0.88,0.0,1.54,0.0,0.98,0.22,0.0,0.29,0.0
hsa-miR-195-3p,0.0,4.61,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-195-5p,0.29,6.73,0.47,1.17,0.26,2.47,0.0,0.0,0.44,0.0,3.47,3.46
hsa-miR-196a-3p,0.0,3.54,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-196a-5p,90.13,793.55,61.63,584.72,53.5,753.03,108.39,578.12,117.18,1136.53,378.74,425.83
hsa-miR-196b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-196b-5p,7.73,58.83,4.19,44.24,8.01,53.04,15.56,37.11,13.63,63.68,45.97,25.91
hsa-miR-197-3p,6.87,36.51,4.19,7.32,8.01,33.0,14.47,6.84,5.28,15.33,10.99,33.69
hsa-miR-197-5p,0.0,3.9,0.0,1.17,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2.59
hsa-miR-198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,0.0
hsa-miR-199a-3p,516.44,3156.48,356.74,2700.69,361.09,2509.78,1138.01,1997.04,878.09,945.78,309.36,2196.53
hsa-miR-199a-5p,19.17,102.43,16.74,66.79,13.7,57.36,37.13,34.18,32.76,62.21,72.28,84.22
hsa-miR-199b-3p,120.74,1498.14,95.81,1056.37,84.52,1034.87,114.13,18.55,1.76,3711.78,1680.35,938.9
hsa-miR-199b-5p,0.0,40.05,0.23,42.48,0.0,22.2,2.18,8.79,0.22,35.97,0.0,12.52
hsa-miR-19a-3p,0.29,10.28,0.23,2.34,0.0,2.16,0.27,0.0,0.22,0.0,0.29,0.0
hsa-miR-19b-3p,2.29,18.78,1.63,12.01,1.29,8.63,3.0,1.95,2.86,7.37,4.63,0.0
hsa-miR-200a-3p,0.0,0.35,0.0,0.0,0.0,0.93,0.0,3.91,0.0,0.0,0.0,0.0
hsa-miR-200b-3p,0.0,0.0,0.0,1.17,0.0,0.62,0.0,0.0,0.0,0.0,0.29,0.0
hsa-miR-200c-3p,0.29,0.0,0.0,2.93,0.26,0.0,0.0,0.98,0.0,2.36,0.29,0.0
hsa-miR-203a-3p,0.0,0.0,0.0,9.96,0.0,3.7,0.27,45.9,0.0,1.47,0.58,2.16
hsa-miR-204-3p,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-204-5p,0.29,17.72,0.0,8.79,0.26,23.13,0.55,2.93,0.88,32.14,0.0,2.59
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-20a-5p,0.57,3.9,0.0,10.55,1.29,4.93,1.64,0.0,1.54,2.36,1.16,1.73
hsa-miR-21-3p,0.0,1.06,1.16,2.64,0.0,1.23,0.55,0.0,1.54,2.06,0.87,0.0
hsa-miR-21-5p,264.66,1413.79,249.99,1179.7,195.66,711.4,359.04,328.12,469.17,702.26,1323.58,1277.93
hsa-miR-210-3p,0.29,0.0,2.56,3.81,0.52,0.93,0.0,0.0,1.54,0.0,6.94,0.86
hsa-miR-2110,0.29,0.0,0.23,0.29,0.0,0.0,1.09,0.0,0.0,4.42,0.29,0.0
hsa-miR-2116-3p,1.43,4.96,0.0,0.0,0.78,1.85,1.09,4.88,0.44,0.0,0.0,6.48
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-214-3p,0.86,2.48,0.7,2.93,1.55,0.62,1.91,0.98,4.62,12.68,1.73,0.0
hsa-miR-214-5p,0.29,0.0,0.23,1.46,0.0,1.23,0.0,0.0,0.66,0.0,0.29,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0
hsa-miR-217-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0
hsa-miR-218-1-3p,0.0,0.0,0.23,0.59,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,1.72,24.1,4.65,29.0,1.81,8.94,3.28,19.53,5.5,9.73,8.67,5.18
hsa-miR-219a-1-3p,0.29,0.0,0.0,0.29,0.0,0.0,0.0,6.84,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,0.23,0.0,0.0,0.31,0.0,0.0,0.22,1.47,0.0,0.0
hsa-miR-22-3p,10.01,53.16,16.98,35.45,7.5,28.68,7.92,11.72,29.46,10.32,42.79,72.56
hsa-miR-22-5p,0.57,0.0,0.47,1.76,0.26,0.0,0.0,0.0,0.22,0.0,2.31,0.0
