miRNA,SRR15107913,SRR15107914,SRR15107915,SRR15107916,SRR15107917,SRR15107918,SRR15107919,SRR15107920,SRR15107921,SRR15107922,SRR15107923,SRR15107924,SRR15107925,SRR15107926,SRR15107927,SRR15107928,SRR15107929,SRR15107930
hsa-miR-199b-3p,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,1.09,0.2,0.0,0.0,0.0,0.65,1.81
hsa-miR-199b-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-19a-3p,0.16,0.5,0.0,3.24,0.22,0.0,0.46,0.49,0.0,0.49,0.68,1.45,0.39,1.06,0.33,1.06,0.81,1.99
hsa-miR-19b-1-5p,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19b-3p,2.31,0.0,1.67,11.34,0.67,2.04,1.14,0.24,0.0,3.7,6.85,2.72,4.13,4.58,2.45,4.93,4.37,1.81
hsa-miR-200a-5p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200b-5p,0.16,0.0,0.0,0.9,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.98,0.18,0.0,0.0,0.0,0.18
hsa-miR-200c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.18
hsa-miR-202-3p,0.16,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
hsa-miR-204-3p,0.0,0.0,0.21,0.0,0.22,0.0,0.23,0.0,0.26,0.0,0.0,0.18,0.2,0.0,0.16,0.0,0.32,0.0
hsa-miR-205-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
hsa-miR-206,0.49,0.0,0.0,0.18,0.0,0.0,0.0,0.24,0.0,0.0,1.03,0.0,0.2,0.0,0.65,0.18,0.0,0.54
hsa-miR-20a-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.54,0.0,0.18,0.0,0.18,0.0,0.54
hsa-miR-20b-5p,1.15,0.0,0.0,3.78,1.11,0.0,0.0,0.0,0.0,0.99,0.68,0.36,0.59,0.18,0.16,0.88,0.97,0.0
hsa-miR-21-3p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.33,0.0,0.32,1.08
hsa-miR-21-5p,2.14,0.0,0.62,2.7,2.0,1.82,0.0,0.49,1.03,3.94,1.03,0.91,0.98,2.12,1.31,0.0,0.97,1.63
hsa-miR-210-3p,0.66,0.0,0.42,0.36,0.0,0.23,0.0,0.0,1.29,0.74,2.05,1.45,0.39,0.18,1.31,0.53,0.65,2.17
hsa-miR-211-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2110,0.33,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.42,0.0,0.0,0.71,0.49,0.53,0.32,0.18
hsa-miR-2115-5p,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-3p,0.0,0.0,0.0,0.36,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-214-3p,3.46,0.0,5.62,4.5,0.89,0.45,0.23,0.49,1.29,2.22,0.0,0.18,5.31,3.7,1.64,1.94,5.83,0.9
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,0.16,1.49,0.62,1.98,1.11,0.0,0.0,0.0,0.52,1.73,0.34,0.36,0.79,1.41,0.49,0.53,1.94,3.07
hsa-miR-22-5p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-221-3p,1.15,2.49,1.46,4.86,1.77,1.36,0.46,0.49,2.06,2.46,5.82,3.99,0.2,3.88,5.24,0.18,4.21,3.07
hsa-miR-222-3p,1.15,0.0,1.25,1.44,1.55,0.45,0.0,0.0,1.81,2.46,2.4,0.91,0.39,1.59,1.15,0.35,0.49,2.35
hsa-miR-222-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.16,0.0
hsa-miR-223-3p,40.36,4.98,10.62,257.2,43.89,17.47,8.45,6.6,22.44,57.42,33.56,21.79,18.27,25.74,105.2,14.95,55.09,66.99
hsa-miR-223-5p,0.33,0.0,0.62,1.08,0.67,0.0,0.46,0.0,2.32,0.49,0.0,0.54,0.2,1.41,1.8,0.0,1.13,3.79
hsa-miR-224-5p,0.0,0.0,0.0,0.36,0.44,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.2,1.23,0.0,0.0,0.0,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-2277-3p,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,59.3,10.96,29.58,87.65,64.73,32.0,17.58,13.21,41.79,116.07,45.88,32.32,23.58,51.29,125.33,14.78,86.04,79.81
hsa-miR-23a-5p,15.49,2.99,13.75,9.54,7.32,5.9,9.13,4.16,11.86,19.71,10.61,7.99,5.89,13.93,20.45,1.94,17.99,15.71
hsa-miR-23b-3p,7.91,1.0,4.58,8.1,9.09,5.67,2.74,5.38,10.06,31.54,5.48,5.08,2.55,9.87,14.23,2.64,7.45,11.92
hsa-miR-23b-5p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,1.55,0.74,0.0,0.18,0.0,0.71,0.33,0.53,0.32,1.81
hsa-miR-24-2-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-3p,10.05,9.46,0.83,25.74,6.21,5.9,6.39,1.22,17.28,9.12,19.86,5.63,9.23,18.16,10.31,0.18,33.22,43.88
hsa-miR-25-3p,59.8,9.46,38.12,237.22,35.91,20.2,13.01,8.07,39.72,91.92,55.13,19.06,33.4,76.85,63.32,104.49,78.42,68.8
hsa-miR-25-5p,0.33,0.0,0.83,0.72,0.0,0.0,0.0,0.0,1.03,0.74,1.03,0.0,0.39,1.06,0.65,0.18,0.0,0.0
hsa-miR-26a-1-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-26a-2-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.59,0.0,0.0,0.53,0.0,0.54
hsa-miR-26a-5p,0.16,0.0,0.21,0.54,0.22,0.0,0.0,0.0,0.0,0.25,0.0,0.18,0.0,0.0,0.0,0.0,0.0,1.08
hsa-miR-26b-3p,0.16,0.0,0.0,0.36,0.22,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-26b-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.46,0.0,0.0,0.74,1.71,0.54,0.2,0.71,0.65,0.18,0.32,0.0
hsa-miR-27a-3p,0.16,0.0,0.21,0.54,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.73,0.2,0.0,0.16,0.0,0.0,0.0
hsa-miR-27a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.35,0.0,0.0,0.0,0.0
hsa-miR-27b-3p,0.16,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.73,0.0,0.18,0.0,0.0,0.0,2.17
hsa-miR-27b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-28-3p,1.15,0.0,1.25,1.44,1.55,0.0,0.68,0.0,1.55,4.19,1.37,0.73,0.2,0.71,3.11,0.0,2.11,1.81
hsa-miR-28-5p,0.33,0.0,0.42,0.36,0.22,0.68,0.91,0.0,0.77,1.48,1.37,0.0,0.2,0.53,1.15,0.0,0.16,1.08
hsa-miR-296-3p,0.0,0.0,0.21,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-296-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29a-3p,0.49,0.0,0.0,1.44,0.22,0.68,0.0,0.0,0.26,0.49,0.0,0.18,0.39,0.18,0.82,0.0,0.97,1.63
hsa-miR-29b-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-29b-2-5p,0.16,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.77,0.0,0.68,0.36,0.0,0.18,0.82,0.0,0.0,0.18
hsa-miR-29b-3p,0.16,0.0,0.42,1.26,0.44,0.0,0.0,0.0,0.26,0.74,0.68,0.36,0.59,0.71,0.49,0.0,1.13,0.18
hsa-miR-29c-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.2,0.0,0.49,0.0,0.0,0.0
hsa-miR-29c-5p,0.49,0.0,0.0,0.18,0.44,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-301a-3p,0.33,0.0,0.0,0.18,0.0,0.23,0.23,0.0,0.0,0.25,0.0,0.54,0.0,0.0,0.0,0.53,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-3065-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.33,0.0,0.42,0.54,2.22,0.23,0.23,0.24,1.29,2.46,0.0,0.18,0.2,1.06,0.49,0.0,0.16,0.0
hsa-miR-30b-3p,0.99,0.0,1.67,0.36,0.22,1.36,0.91,0.73,2.32,3.2,1.37,1.63,0.2,0.18,1.31,1.06,1.94,1.81
hsa-miR-30b-5p,0.0,0.0,0.0,0.36,0.0,0.68,0.23,0.0,0.0,0.0,1.37,0.73,0.2,0.0,0.16,0.0,0.16,0.0
hsa-miR-30c-1-3p,1.15,0.5,0.62,0.18,0.67,0.0,0.91,0.24,0.52,1.73,1.03,0.0,0.0,0.18,1.15,0.0,0.65,0.54
hsa-miR-30c-2-3p,0.33,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.18,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-30c-5p,1.81,0.0,0.21,1.98,1.11,0.23,0.0,0.49,0.26,1.73,0.68,0.54,0.39,0.71,0.33,0.0,2.59,0.9
hsa-miR-30d-5p,0.16,0.0,0.0,0.36,0.22,0.23,0.0,0.0,0.0,0.25,0.34,0.18,0.2,0.53,0.16,0.18,0.32,0.54
hsa-miR-30e-3p,0.99,0.0,0.0,0.9,0.89,0.68,0.0,0.0,0.52,2.46,0.68,0.73,0.0,0.53,1.8,0.0,1.13,0.36
hsa-miR-30e-5p,0.0,0.0,0.21,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.35,0.16,0.0,0.0,0.0
hsa-miR-3120-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3127-3p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3130-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
hsa-miR-3141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3143,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3144-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3150b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3154,0.66,0.0,0.83,0.0,0.0,0.91,0.46,0.0,0.77,0.74,0.0,0.18,0.0,0.53,0.0,0.7,0.32,0.18
hsa-miR-3158-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
hsa-miR-3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3173-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3179,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.32,0.0
hsa-miR-3180-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3192-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3194-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3198,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.35,0.0,0.0,0.0,0.0
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.71,0.0,0.18,0.0,0.0
hsa-miR-3200-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-3200-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.35,0.32,0.0
hsa-miR-320a-3p,26.19,9.46,29.16,27.54,9.75,14.3,3.65,4.4,9.8,24.15,12.67,12.53,18.47,31.73,13.09,13.72,12.8,19.68
hsa-miR-320b,1.98,2.99,4.37,21.42,9.31,1.13,3.88,3.18,7.48,18.98,6.51,12.16,11.2,24.33,12.93,7.74,9.4,8.49
hsa-miR-320c,0.66,0.5,0.42,2.34,1.11,0.45,0.23,0.24,1.03,1.73,0.34,0.73,0.39,1.76,0.82,0.18,0.0,0.18
hsa-miR-320d,0.33,0.0,0.0,0.9,0.22,0.0,0.0,0.0,0.0,0.49,1.03,0.0,1.96,0.53,0.16,0.35,0.0,1.81
hsa-miR-320e,7.08,3.98,5.21,4.32,7.54,4.08,1.83,9.05,2.58,4.19,8.22,0.73,3.14,1.94,15.05,0.18,2.43,1.44
hsa-miR-323a-3p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-323b-3p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-324-3p,0.66,0.0,1.46,0.72,0.89,0.23,0.0,0.0,0.26,0.49,0.34,0.18,0.59,1.23,0.49,0.18,0.16,0.18
hsa-miR-324-5p,1.81,0.0,0.62,0.9,0.67,0.45,0.23,0.0,1.55,2.96,1.71,0.54,0.2,1.06,3.11,0.35,1.13,1.08
hsa-miR-326,0.99,0.0,0.0,0.54,0.44,0.0,0.68,1.22,0.26,0.99,0.34,1.45,0.0,0.18,1.31,0.0,0.81,0.54
hsa-miR-328-3p,2.47,0.5,1.67,2.88,6.65,2.95,2.51,2.2,2.58,7.89,0.68,1.82,0.79,2.12,2.13,1.06,2.27,3.43
hsa-miR-328-5p,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.18,0.44,1.13,0.0,0.0,1.03,0.25,0.0,0.0,0.0,0.18,0.16,0.0,0.49,0.36
hsa-miR-330-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.18,0.16,0.0,0.16,0.0
hsa-miR-331-3p,0.66,1.0,0.62,0.0,0.22,0.0,0.0,0.0,0.26,2.22,0.68,0.73,0.0,0.0,0.65,0.0,0.65,0.18
hsa-miR-331-5p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.18,0.16,0.18,0.16,1.08
hsa-miR-335-3p,0.33,0.0,0.0,0.36,0.44,0.45,0.0,0.0,0.0,0.49,0.0,0.73,0.0,0.0,0.33,0.0,0.49,0.9
hsa-miR-335-5p,6.26,1.99,5.62,5.04,1.33,4.54,2.51,1.47,3.61,7.39,7.19,2.9,1.18,10.75,10.31,1.06,4.54,7.4
hsa-miR-337-3p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.49,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.49,0.0
hsa-miR-337-5p,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
hsa-miR-338-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.26,0.25,0.0,0.0,0.98,0.18,0.49,0.0,0.0,0.18
hsa-miR-339-5p,0.16,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.18,0.0,0.0,0.49,0.0,0.0,0.0
hsa-miR-33b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.72
hsa-miR-340-3p,0.82,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.26,0.74,0.0,0.36,0.0,0.71,0.49,0.0,0.16,0.0
hsa-miR-342-3p,15.98,3.98,11.66,35.82,16.63,12.48,9.59,11.25,14.44,30.07,13.7,8.17,12.97,15.51,14.23,10.73,17.01,13.9
hsa-miR-342-5p,1.98,0.5,0.83,1.08,1.55,0.23,0.68,0.24,0.77,0.99,1.03,0.36,0.39,1.59,0.0,0.18,0.81,1.26
hsa-miR-345-5p,1.15,2.49,0.0,1.08,0.89,0.0,0.68,0.0,0.0,0.49,0.0,0.18,1.18,0.53,0.65,0.0,0.16,1.44
hsa-miR-34a-5p,0.16,0.0,1.25,0.36,0.0,0.23,0.0,0.0,0.26,0.0,0.0,0.18,0.98,0.0,0.0,0.0,0.0,0.54
hsa-miR-34b-3p,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18
hsa-miR-3605-3p,0.66,0.0,0.21,0.0,0.0,0.45,0.0,0.0,0.26,0.25,0.34,0.36,0.0,0.35,0.0,0.0,0.0,1.63
hsa-miR-3605-5p,0.0,0.0,0.42,1.62,0.44,0.23,0.0,0.0,0.26,0.25,1.71,0.18,0.0,0.88,0.49,0.88,0.65,0.54
hsa-miR-361-3p,1.65,0.0,0.83,0.72,0.44,0.0,0.0,0.24,0.52,1.23,0.68,0.54,0.0,0.71,0.49,0.0,0.16,1.26
hsa-miR-361-5p,0.82,0.0,1.25,0.9,0.22,0.0,0.23,0.0,0.52,0.99,0.0,0.54,0.2,0.53,0.98,0.18,0.0,1.08
hsa-miR-3613-5p,0.0,0.0,0.62,0.0,0.0,0.0,0.23,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.0
hsa-miR-3615,0.0,0.0,0.21,1.26,0.67,0.0,0.0,0.0,1.03,1.48,0.34,0.36,0.2,1.06,0.98,0.18,0.49,0.72
hsa-miR-3619-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-3619-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-362-5p,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.16,0.0,0.0,0.0
hsa-miR-363-3p,0.0,0.0,0.83,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.2,0.88,0.0,0.7,0.0,0.36
hsa-miR-363-5p,0.0,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3648,81.38,9.96,45.2,34.38,35.02,37.67,31.05,27.39,63.19,32.28,45.54,33.59,27.51,61.52,12.6,22.17,22.2,27.63
hsa-miR-3652,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
hsa-miR-3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-365a-3p,0.16,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.18
hsa-miR-365a-5p,0.82,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.34,0.0,0.39,0.0,0.0,0.0,0.0,0.18
hsa-miR-365b-3p,0.16,0.0,0.0,0.18,0.22,0.0,0.0,0.0,0.26,0.74,0.34,0.0,0.0,0.0,0.33,0.18,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3665,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
hsa-miR-3667-5p,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0
hsa-miR-3680-5p,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3682-3p,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0
hsa-miR-369-5p,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,0.16,0.0,0.21,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.16,0.0
hsa-miR-371b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.18
hsa-miR-373-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
