miRNA,SRR2046408,SRR2046409,SRR2046410,SRR2046411,SRR2046412,SRR2046416
hsa-let-7a-3p,2.67,7.3,0.0,0.0,1.14,3.47
hsa-let-7a-5p,468.43,1241.48,39.61,26.96,114.22,1031.26
hsa-let-7b-3p,1.07,0.0,0.0,0.0,0.0,0.43
hsa-let-7b-5p,168.06,387.05,18.99,15.4,34.27,446.67
hsa-let-7c-5p,0.53,0.0,0.0,0.0,4.57,1.3
hsa-let-7d-3p,22.94,29.21,1.63,1.28,6.85,32.96
hsa-let-7d-5p,62.42,248.3,7.6,10.27,17.13,136.17
hsa-let-7e-3p,1.07,7.3,0.0,0.0,0.0,2.17
hsa-let-7e-5p,88.56,102.24,4.34,5.13,8.0,257.16
hsa-let-7f-5p,243.82,949.37,28.22,30.81,109.65,722.92
hsa-let-7g-3p,0.53,0.0,0.0,0.0,0.0,0.43
hsa-let-7g-5p,29.34,146.06,2.71,2.57,28.55,61.15
hsa-let-7i-3p,0.53,14.61,0.0,0.0,0.0,0.87
hsa-let-7i-5p,113.64,649.95,7.6,28.24,66.25,284.48
hsa-miR-100-3p,0.0,0.0,0.0,0.0,0.0,1.3
hsa-miR-100-5p,271.03,467.38,24.96,2.57,25.13,389.43
hsa-miR-101-3p,8.54,7.3,0.54,0.0,14.85,14.31
hsa-miR-10392-3p,0.0,0.0,0.0,0.0,0.0,0.43
hsa-miR-10394-3p,0.0,7.3,0.0,1.28,0.0,0.0
hsa-miR-10395-3p,3.2,0.0,1.63,0.0,0.0,2.6
hsa-miR-10395-5p,0.53,0.0,0.54,0.0,0.0,0.87
hsa-miR-10396a-3p,2.13,14.61,20.62,20.54,15.99,23.85
hsa-miR-10396a-5p,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-10396b-3p,4.8,0.0,46.12,28.24,34.27,18.21
hsa-miR-10396b-5p,0.0,7.3,0.54,0.0,1.14,0.43
hsa-miR-10399-3p,1.07,0.0,0.0,0.0,0.0,3.9
hsa-miR-103a-2-5p,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-3p,125.91,153.36,1.09,1.28,33.12,154.38
hsa-miR-10401-3p,20.27,102.24,370.62,465.98,346.08,223.77
hsa-miR-10401-5p,0.53,0.0,40.16,20.54,29.7,14.31
hsa-miR-105-5p,3.73,0.0,0.0,0.0,0.0,4.34
hsa-miR-10527-5p,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-106b-3p,5.34,29.21,0.54,0.0,5.71,13.88
hsa-miR-106b-5p,1.6,21.91,0.0,0.0,1.14,6.94
hsa-miR-107,8.0,36.51,0.0,1.28,6.85,13.88
hsa-miR-10a-3p,0.53,0.0,0.0,0.0,0.0,2.17
hsa-miR-10a-5p,2096.19,854.43,33.64,23.11,83.38,1860.42
hsa-miR-10b-5p,387.33,182.57,7.05,7.7,70.82,302.7
hsa-miR-11399,9.6,80.33,0.0,0.0,1.14,6.94
hsa-miR-1180-3p,2.13,0.0,1.09,3.85,11.42,12.58
hsa-miR-1181,0.53,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,0.0,0.0,0.0,0.0,1.14,0.0
hsa-miR-12136,0.0,0.0,0.54,0.0,0.0,1.3
