BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA784585,SRR17067428,-,Blood|Serum,-,-,2021-11-29,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA784585/,-,PCOS and non-PCOS serum extracellular vesicles sequencing,PCOS and non-PCOS serum extracellular vesicles sequencing
