miRNA,SRR5983012,SRR5983013,SRR5983014
hsa-miR-107,1.1,7.07,13.41
hsa-miR-10a-3p,0.25,1.22,0.82
hsa-miR-10a-5p,48.93,181.65,15.41
hsa-miR-10b-3p,0.71,0.59,0.0
hsa-miR-10b-5p,59.34,177.8,9.49
hsa-miR-11399,0.0,0.04,0.0
hsa-miR-11400,24.31,3.07,9.31
hsa-miR-11401,15.78,9.96,3.0
hsa-miR-1179,0.0,0.04,0.0
hsa-miR-1180-3p,50.28,38.77,25.93
hsa-miR-1185-1-3p,2.58,5.04,0.29
hsa-miR-1185-2-3p,0.04,0.22,0.0
hsa-miR-1185-5p,0.04,0.0,0.0
hsa-miR-1193,0.21,0.15,0.0
hsa-miR-1197,0.0,0.11,0.0
hsa-miR-12114,0.0,0.0,0.04
hsa-miR-12119,0.0,0.0,0.25
hsa-miR-12136,1.06,0.52,6.06
hsa-miR-122-3p,0.0,0.07,0.0
hsa-miR-122-5p,1295.94,43.92,200.63
hsa-miR-1224-5p,0.14,0.07,0.04
hsa-miR-1225-3p,0.28,0.07,1.6
hsa-miR-1226-3p,0.0,0.0,0.32
hsa-miR-1227-3p,0.0,0.04,0.0
hsa-miR-1228-5p,0.14,0.0,0.0
hsa-miR-1229-3p,0.04,0.04,0.0
hsa-miR-1229-5p,0.25,0.19,0.0
hsa-miR-122b-5p,0.0,0.19,0.0
hsa-miR-1231,0.0,0.0,0.18
hsa-miR-1233-3p,0.0,0.0,0.18
hsa-miR-1233-5p,0.0,0.04,0.0
hsa-miR-1234-3p,0.11,0.11,0.0
hsa-miR-1238-5p,0.0,0.04,0.0
hsa-miR-124-3p,0.0,0.04,0.04
hsa-miR-1244,0.14,0.07,0.0
hsa-miR-1246,19.32,22.22,13.37
hsa-miR-1247-3p,0.0,0.0,0.04
hsa-miR-1248,0.0,0.07,0.04
hsa-miR-1249-3p,0.42,0.11,0.0
hsa-miR-1249-5p,0.21,0.0,0.0
hsa-miR-1250-5p,40.65,16.0,12.2
hsa-miR-1251-5p,0.18,0.0,0.0
hsa-miR-1255a,0.18,1.3,0.0
hsa-miR-1255b-5p,4.81,10.33,1.11
hsa-miR-125a-3p,10.93,7.04,11.63
hsa-miR-125a-5p,14.93,18.29,16.37
hsa-miR-125b-1-3p,0.32,0.0,0.57
hsa-miR-125b-2-3p,0.46,0.26,0.0
hsa-miR-125b-5p,15.53,3.04,7.42
hsa-miR-126-3p,564.57,3207.44,180.59
hsa-miR-126-5p,8.21,70.62,2.18
hsa-miR-1260b,0.57,0.37,0.68
hsa-miR-1262,0.14,0.44,0.0
hsa-miR-1268a,3.79,0.0,16.69
hsa-miR-1268b,1.17,0.52,2.21
hsa-miR-1269a,0.0,0.04,0.0
hsa-miR-127-3p,240.6,91.21,132.34
hsa-miR-127-5p,6.62,2.15,9.24
hsa-miR-1270,1.06,1.44,0.04
hsa-miR-1271-5p,1.24,2.41,0.36
hsa-miR-1273c,4.18,1.89,3.92
hsa-miR-1273h-3p,57.89,57.51,63.3
hsa-miR-1273h-5p,24.56,15.89,22.4
hsa-miR-1275,0.42,0.44,0.04
hsa-miR-1276,0.21,0.07,0.0
hsa-miR-1277-3p,0.0,0.11,0.0
hsa-miR-1278,0.04,0.56,0.0
hsa-miR-128-1-5p,0.6,0.78,0.86
hsa-miR-128-3p,26.08,46.29,18.37
hsa-miR-1284,0.07,0.0,0.0
hsa-miR-1285-3p,26.47,21.66,14.8
hsa-miR-1285-5p,0.39,0.19,1.39
hsa-miR-1287-3p,0.0,0.04,0.0
hsa-miR-1287-5p,46.56,19.48,46.36
hsa-miR-1288-3p,4.28,1.19,6.53
hsa-miR-1289,0.14,0.11,0.0
hsa-miR-129-2-3p,0.0,0.0,0.04
hsa-miR-129-5p,6.37,2.04,6.17
hsa-miR-1290,0.0,0.0,0.04
hsa-miR-1291,3.5,1.44,4.67
hsa-miR-1292-5p,20.45,20.33,33.2
hsa-miR-1293,0.07,0.0,0.0
hsa-miR-1294,6.9,5.11,1.46
hsa-miR-1296-5p,1.45,3.3,0.29
hsa-miR-1298-5p,0.6,0.37,0.46
hsa-miR-1299,89.84,27.29,74.32
hsa-miR-1301-3p,40.58,32.4,35.31
hsa-miR-1302,0.0,0.04,0.0
hsa-miR-1303,0.85,1.26,0.25
hsa-miR-1304-3p,0.07,0.11,1.11
hsa-miR-1304-5p,6.12,9.22,3.85
hsa-miR-1306-3p,13.02,5.07,18.08
hsa-miR-1306-5p,0.07,0.19,0.0
hsa-miR-1307-3p,3955.6,1799.45,10117.35
hsa-miR-1307-5p,39.03,17.26,22.54
hsa-miR-130a-3p,25.58,34.0,21.86
hsa-miR-130a-5p,0.35,0.11,0.0
hsa-miR-130b-3p,15.36,13.26,9.66
hsa-miR-130b-5p,0.18,0.07,2.07
hsa-miR-132-3p,0.99,1.63,1.03
hsa-miR-132-5p,1.31,0.93,0.82
hsa-miR-1322,0.04,0.0,0.0
hsa-miR-1323,0.07,0.04,0.0
hsa-miR-133a-3p,37.01,124.36,3.6
hsa-miR-133a-5p,1.38,0.89,0.96
hsa-miR-133b,0.0,0.19,0.04
hsa-miR-134-3p,0.0,0.04,0.0
hsa-miR-134-5p,2262.95,572.84,4475.64
hsa-miR-1343-3p,0.25,0.15,1.32
hsa-miR-135a-2-3p,0.04,0.04,0.0
hsa-miR-135a-3p,0.32,0.33,0.0
hsa-miR-135a-5p,0.0,0.41,0.04
hsa-miR-135b-5p,0.0,0.04,0.0
hsa-miR-136-3p,2.44,6.18,1.82
hsa-miR-136-5p,19.35,10.44,6.88
hsa-miR-137-3p,0.0,0.04,0.0
hsa-miR-137-5p,0.04,0.0,0.0
hsa-miR-138-5p,0.11,0.11,0.0
hsa-miR-139-3p,54.53,28.78,70.15
hsa-miR-139-5p,17.76,40.81,6.53
hsa-miR-140-3p,3126.54,4065.48,826.89
hsa-miR-140-5p,10.19,57.77,2.6
hsa-miR-141-3p,0.18,0.7,0.0
hsa-miR-141-5p,0.0,0.04,0.0
hsa-miR-142-3p,94.19,175.91,56.99
hsa-miR-142-5p,133.5,459.33,19.11
hsa-miR-143-3p,1815.57,2202.97,273.99
hsa-miR-143-5p,15.53,6.85,4.17
hsa-miR-144-3p,76.57,211.65,15.37
hsa-miR-144-5p,0.5,45.22,0.0
hsa-miR-145-3p,10.65,13.59,1.32
hsa-miR-145-5p,29.76,33.85,6.85
hsa-miR-1468-5p,2.72,1.04,3.42
hsa-miR-146a-3p,6.16,7.52,3.07
hsa-miR-146a-5p,9486.02,11826.37,3738.69
hsa-miR-146b-3p,20.95,18.11,20.36
hsa-miR-146b-5p,363.06,1456.03,90.83
hsa-miR-147a,0.07,0.0,0.0
hsa-miR-147b-3p,8.31,4.85,3.0
hsa-miR-148a-3p,3607.89,11662.87,349.88
hsa-miR-148a-5p,327.82,101.36,258.8
hsa-miR-148b-3p,485.28,1021.47,66.4
hsa-miR-148b-5p,1.63,6.48,0.0
hsa-miR-149-5p,0.25,0.15,0.04
hsa-miR-150-3p,11.78,8.26,5.53
hsa-miR-150-5p,6.12,7.96,6.78
hsa-miR-151a-3p,7575.77,10509.55,2868.44
hsa-miR-151a-5p,7.36,20.48,5.63
hsa-miR-151b,2.12,1.93,0.89
hsa-miR-152-3p,364.8,345.05,253.48
hsa-miR-152-5p,1.27,0.89,0.0
hsa-miR-153-3p,0.0,0.15,0.0
hsa-miR-1537-3p,0.11,0.0,0.0
hsa-miR-1538,0.92,0.22,2.21
hsa-miR-154-5p,0.53,0.89,0.0
hsa-miR-155-5p,3.26,24.22,0.78
hsa-miR-15a-3p,0.07,0.04,0.0
hsa-miR-15a-5p,2.94,16.22,1.32
hsa-miR-15b-3p,1.06,6.67,0.21
hsa-miR-15b-5p,3.89,24.59,1.89
hsa-miR-16-1-3p,0.32,0.26,0.32
hsa-miR-16-2-3p,17.9,58.07,4.96
hsa-miR-16-5p,38.28,975.88,10.66
hsa-miR-17-3p,7.54,2.74,6.35
hsa-miR-17-5p,89.09,265.35,31.81
hsa-miR-181a-2-3p,22.86,22.22,5.21
hsa-miR-181a-3p,15.78,11.15,3.99
hsa-miR-181a-5p,1260.34,981.51,694.47
hsa-miR-181b-2-3p,0.04,0.07,0.0
hsa-miR-181b-3p,0.25,0.41,0.0
hsa-miR-181b-5p,91.89,104.81,37.98
hsa-miR-181c-3p,29.08,20.44,4.35
hsa-miR-181c-5p,3.79,1.89,0.46
hsa-miR-181d-3p,0.25,0.11,0.0
hsa-miR-181d-5p,74.45,61.07,33.38
hsa-miR-182-3p,0.0,0.07,0.0
hsa-miR-182-5p,16.7,326.08,4.78
hsa-miR-183-3p,0.0,0.04,0.0
hsa-miR-183-5p,8.39,73.55,0.61
hsa-miR-184,1.2,0.81,0.46
hsa-miR-1843,15.36,17.22,5.28
hsa-miR-185-3p,133.78,78.81,150.6
hsa-miR-185-5p,12326.71,4959.04,9360.04
hsa-miR-186-3p,0.28,0.19,0.0
hsa-miR-186-5p,733.38,862.0,168.32
hsa-miR-187-3p,0.11,0.04,0.11
hsa-miR-188-3p,0.0,0.04,0.0
hsa-miR-188-5p,1.03,0.74,0.43
hsa-miR-18a-3p,0.64,1.33,1.57
hsa-miR-18a-5p,1.77,6.78,1.03
hsa-miR-18b-3p,0.14,0.04,0.0
hsa-miR-18b-5p,0.11,1.0,0.61
hsa-miR-1908-3p,0.25,0.04,1.57
hsa-miR-1908-5p,83.01,34.15,90.08
hsa-miR-1909-3p,0.0,0.0,0.25
hsa-miR-1909-5p,0.0,0.0,0.43
hsa-miR-190a-5p,0.28,2.7,0.0
hsa-miR-190b-5p,1.17,1.56,0.0
hsa-miR-191-3p,13.69,6.81,7.92
hsa-miR-191-5p,1510.29,2449.99,930.77
hsa-miR-1910-3p,0.32,0.11,0.0
hsa-miR-1914-3p,0.21,0.0,0.0
hsa-miR-1914-5p,0.04,0.0,0.0
hsa-miR-1915-5p,0.0,0.04,0.0
hsa-miR-192-3p,0.0,0.04,0.0
hsa-miR-192-5p,266.4,315.01,31.74
hsa-miR-193a-3p,0.18,0.15,0.07
hsa-miR-193a-5p,1097.54,232.5,672.44
hsa-miR-193b-3p,3.5,1.59,0.36
hsa-miR-193b-5p,40.2,14.15,43.83
hsa-miR-194-3p,0.39,0.22,0.78
hsa-miR-194-5p,14.68,48.81,1.64
hsa-miR-195-3p,0.71,0.48,0.0
hsa-miR-195-5p,0.11,0.67,0.0
hsa-miR-196a-5p,0.0,0.07,0.0
hsa-miR-196b-5p,1.17,4.22,0.64
hsa-miR-197-3p,10.15,13.33,8.99
hsa-miR-197-5p,1.84,1.37,1.36
hsa-miR-1976,0.11,0.33,0.75
hsa-miR-199a-3p,30.89,624.54,62.41
hsa-miR-199a-5p,328.39,684.98,46.86
hsa-miR-199b-3p,146.03,370.16,1.03
hsa-miR-199b-5p,2.83,8.26,0.46
hsa-miR-19a-3p,26.96,55.7,4.53
hsa-miR-19b-1-5p,0.04,0.33,0.0
hsa-miR-19b-3p,345.37,492.66,114.4
hsa-miR-200a-3p,5.87,9.3,0.0
hsa-miR-200a-5p,0.14,0.67,0.0
hsa-miR-200b-3p,2.8,7.81,0.04
hsa-miR-200b-5p,0.14,0.15,0.0
hsa-miR-200c-3p,2.37,13.11,2.39
hsa-miR-202-3p,0.07,0.15,0.0
hsa-miR-203a-3p,3.75,0.3,0.25
hsa-miR-204-3p,5.31,2.22,3.14
hsa-miR-204-5p,0.57,0.22,0.39
hsa-miR-205-5p,1.49,1.0,0.0
hsa-miR-206,8.07,16.0,2.67
hsa-miR-208a-3p,0.18,0.11,0.0
hsa-miR-208b-3p,0.32,0.33,0.0
hsa-miR-20a-3p,0.04,0.26,0.0
hsa-miR-20a-5p,20.81,296.35,10.77
hsa-miR-20b-3p,0.39,0.26,0.0
hsa-miR-20b-5p,6.9,39.63,0.36
hsa-miR-21-3p,66.59,33.96,20.79
hsa-miR-21-5p,4322.7,16477.4,1531.52
hsa-miR-210-3p,72.43,22.04,114.87
hsa-miR-210-5p,0.0,0.04,0.0
hsa-miR-211-3p,0.07,0.0,0.0
hsa-miR-2110,371.8,167.65,372.13
hsa-miR-2114-5p,0.04,0.0,0.46
hsa-miR-2115-3p,0.6,1.74,0.14
hsa-miR-2115-5p,3.33,1.11,0.82
hsa-miR-2116-3p,0.18,0.0,0.25
hsa-miR-212-3p,0.0,0.04,0.0
hsa-miR-212-5p,0.04,0.26,0.29
hsa-miR-214-3p,0.04,0.0,0.0
hsa-miR-214-5p,0.39,0.3,0.0
hsa-miR-215-5p,2.41,5.63,0.04
hsa-miR-216a-5p,0.64,0.0,0.0
hsa-miR-216b-5p,0.07,0.0,0.0
hsa-miR-217-5p,0.11,0.41,0.0
hsa-miR-218-5p,0.35,0.48,0.0
hsa-miR-219a-1-3p,2.65,1.19,2.46
hsa-miR-219a-2-3p,0.28,0.07,0.0
hsa-miR-219a-5p,0.0,0.04,0.0
hsa-miR-219b-3p,0.28,0.22,0.0
hsa-miR-22-3p,38239.97,13500.53,23360.54
hsa-miR-22-5p,45.33,46.14,6.17
hsa-miR-221-3p,913.06,1303.04,335.72
hsa-miR-221-5p,4.07,20.26,2.21
hsa-miR-222-3p,100.45,252.68,41.8
hsa-miR-223-3p,46.95,185.65,21.04
hsa-miR-223-5p,92.03,343.42,20.61
hsa-miR-224-3p,0.04,0.22,0.0
hsa-miR-224-5p,5.02,16.85,3.07
hsa-miR-2276-3p,0.46,0.59,1.21
hsa-miR-2277-3p,0.57,0.19,1.46
hsa-miR-2277-5p,0.74,0.7,1.0
hsa-miR-2278,1.84,0.74,3.0
hsa-miR-2355-3p,63.05,29.7,54.99
hsa-miR-2355-5p,1.31,11.52,0.0
hsa-miR-23a-3p,185.3,396.78,84.38
hsa-miR-23a-5p,92.0,40.22,14.34
hsa-miR-23b-3p,2.8,24.29,2.71
hsa-miR-23b-5p,1.8,1.41,2.25
hsa-miR-24-1-5p,0.28,0.26,0.0
hsa-miR-24-2-5p,43.17,45.26,8.81
hsa-miR-24-3p,2215.43,1102.43,69.29
hsa-miR-2467-5p,0.18,0.0,0.0
hsa-miR-25-3p,947.7,1800.37,202.81
hsa-miR-25-5p,29.93,18.18,25.28
hsa-miR-26a-1-3p,0.11,0.22,0.0
hsa-miR-26a-2-3p,0.07,0.19,0.0
hsa-miR-26a-5p,275.35,1984.14,105.13
hsa-miR-26b-3p,0.5,0.59,0.39
hsa-miR-26b-5p,12.7,145.1,5.99
hsa-miR-27a-3p,47.09,274.72,4.56
hsa-miR-27a-5p,26.68,23.15,11.66
hsa-miR-27b-3p,118.21,562.1,32.17
hsa-miR-27b-5p,7.25,8.48,2.71
hsa-miR-28-3p,921.97,523.51,695.26
hsa-miR-28-5p,23.85,46.22,4.99
hsa-miR-2861,0.0,0.04,0.0
hsa-miR-296-3p,7.93,3.81,13.37
hsa-miR-296-5p,0.64,1.15,0.11
hsa-miR-299-3p,0.39,0.15,0.0
hsa-miR-299-5p,0.0,0.04,0.0
hsa-miR-29a-3p,37.86,85.62,4.35
hsa-miR-29a-5p,0.14,0.3,0.0
hsa-miR-29b-1-5p,0.07,0.0,0.0
hsa-miR-29b-2-5p,1.84,1.04,0.78
hsa-miR-29b-3p,0.99,6.11,0.57
hsa-miR-29c-3p,2.34,4.93,0.04
hsa-miR-29c-5p,2.58,2.59,0.36
hsa-miR-301a-3p,0.0,0.59,0.0
hsa-miR-301a-5p,0.11,0.74,0.0
hsa-miR-301b-3p,0.42,1.22,0.29
hsa-miR-3064-5p,2.34,1.52,1.11
hsa-miR-3065-5p,0.07,0.0,0.25
hsa-miR-3074-3p,0.0,0.07,0.0
hsa-miR-3074-5p,0.42,1.37,0.21
hsa-miR-3085-3p,0.04,0.11,0.0
hsa-miR-3085-5p,0.0,0.04,0.0
hsa-miR-30a-3p,5.38,9.3,0.86
hsa-miR-30a-5p,224.47,387.71,39.94
hsa-miR-30b-3p,2.51,2.37,1.68
hsa-miR-30b-5p,7.01,33.78,0.29
hsa-miR-30c-1-3p,4.74,4.37,1.14
hsa-miR-30c-2-3p,2.58,0.93,0.32
hsa-miR-30c-5p,9.84,41.03,7.88
hsa-miR-30d-3p,6.97,5.85,2.21
hsa-miR-30d-5p,1677.93,3487.01,690.77
hsa-miR-30e-3p,7.25,61.99,5.28
hsa-miR-30e-5p,744.99,1490.8,129.02
hsa-miR-31-5p,0.11,0.0,0.0
hsa-miR-3117-3p,0.0,0.04,0.0
hsa-miR-3120-3p,1.73,6.78,0.89
hsa-miR-3120-5p,0.07,0.15,1.93
hsa-miR-3121-3p,0.0,0.19,0.0
hsa-miR-3122,0.67,0.22,0.68
hsa-miR-3124-5p,5.84,3.59,4.92
hsa-miR-3127-3p,0.07,0.04,0.86
hsa-miR-3127-5p,2.19,2.07,3.78
hsa-miR-3128,0.04,0.07,0.0
hsa-miR-3130-3p,0.39,2.78,5.67
hsa-miR-3131,0.71,0.48,1.07
hsa-miR-3132,0.28,0.04,0.0
hsa-miR-3135a,0.78,0.67,0.25
hsa-miR-3136-5p,0.11,0.26,0.0
hsa-miR-3137,0.11,0.0,0.0
hsa-miR-3138,0.0,0.07,0.0
hsa-miR-3140-3p,0.25,0.7,0.0
hsa-miR-3140-5p,0.0,0.04,0.0
hsa-miR-3143,0.04,0.19,0.0
hsa-miR-3144-3p,0.0,0.04,0.0
hsa-miR-3146,0.42,0.63,0.0
hsa-miR-3148,0.0,0.04,0.0
hsa-miR-3150a-3p,0.32,0.04,0.39
hsa-miR-3150a-5p,0.04,0.0,0.0
hsa-miR-3150b-3p,16.77,6.0,12.45
hsa-miR-3150b-5p,0.07,0.11,0.0
hsa-miR-3151-5p,0.04,0.0,0.0
hsa-miR-3154,0.25,0.3,0.0
hsa-miR-3155a,0.92,0.37,0.0
hsa-miR-3155b,0.07,0.0,0.0
hsa-miR-3156-5p,0.04,0.04,0.0
hsa-miR-3157-3p,0.11,0.33,0.0
hsa-miR-3158-3p,5.06,17.26,4.99
hsa-miR-3158-5p,0.0,0.04,0.0
hsa-miR-3160-3p,0.04,0.15,0.0
hsa-miR-3161,0.11,0.26,0.0
hsa-miR-3162-5p,0.0,0.11,0.0
hsa-miR-3163,0.0,0.04,0.0
hsa-miR-3164,0.42,1.11,0.25
hsa-miR-3165,0.07,0.04,0.0
hsa-miR-3166,0.0,0.11,0.0
hsa-miR-3173-3p,0.04,0.15,0.0
hsa-miR-3173-5p,0.07,0.33,0.5
hsa-miR-3174,0.18,0.37,0.0
hsa-miR-3175,0.81,1.19,0.32
hsa-miR-3176,1.59,1.59,1.0
hsa-miR-3177-3p,26.82,16.11,15.33
hsa-miR-3177-5p,0.0,0.04,0.0
hsa-miR-3178,0.53,0.04,2.35
hsa-miR-3179,0.07,0.52,0.0
hsa-miR-3180,2.41,10.52,2.07
hsa-miR-3180-3p,7.08,9.81,11.45
hsa-miR-3180-5p,0.0,0.04,0.0
hsa-miR-3181,0.18,0.11,0.14
hsa-miR-3182,2.51,1.59,3.28
hsa-miR-3186-3p,0.96,0.19,0.0
hsa-miR-3186-5p,0.07,0.0,0.0
hsa-miR-3187-3p,3.4,1.56,4.14
hsa-miR-3187-5p,0.67,0.7,2.1
hsa-miR-3188,0.71,0.7,1.46
hsa-miR-3190-3p,1.66,0.07,1.14
hsa-miR-3191-3p,0.0,1.15,0.82
hsa-miR-3192-5p,0.42,0.19,0.0
hsa-miR-3194-3p,0.21,0.07,0.0
hsa-miR-3195,0.18,0.0,0.29
hsa-miR-3196,0.71,0.26,0.89
hsa-miR-3198,8.56,3.85,10.41
hsa-miR-3199,0.35,0.07,0.39
hsa-miR-32-3p,0.07,0.15,0.0
hsa-miR-32-5p,0.74,11.3,0.36
hsa-miR-3200-3p,0.35,0.81,0.0
hsa-miR-3200-5p,0.46,0.67,0.0
hsa-miR-3202,0.07,0.22,0.0
hsa-miR-320a-3p,70715.39,25612.44,129029.89
hsa-miR-320a-5p,0.07,0.0,0.36
hsa-miR-320b,1835.63,835.01,2958.27
hsa-miR-320c,326.83,54.07,314.14
hsa-miR-320d,140.58,35.4,29.88
hsa-miR-320e,11.92,0.33,2.07
hsa-miR-323a-3p,1.63,2.41,0.64
hsa-miR-323a-5p,0.39,0.19,1.14
hsa-miR-323b-3p,1.27,1.15,1.78
hsa-miR-324-3p,3.43,2.41,1.03
hsa-miR-324-5p,13.34,39.59,1.18
hsa-miR-326,87.11,27.18,43.22
hsa-miR-328-3p,34.43,17.92,52.57
hsa-miR-328-5p,0.04,0.0,0.0
hsa-miR-329-3p,0.74,1.48,0.0
hsa-miR-329-5p,0.07,0.04,0.0
hsa-miR-330-3p,93.55,81.51,113.48
hsa-miR-330-5p,14.86,9.52,18.4
hsa-miR-331-3p,0.46,0.33,0.29
hsa-miR-331-5p,1.73,3.22,0.43
hsa-miR-335-3p,0.04,1.07,0.25
hsa-miR-335-5p,16.7,78.96,3.96
hsa-miR-337-3p,0.11,0.52,0.0
hsa-miR-337-5p,0.42,0.37,0.0
hsa-miR-338-3p,2.76,0.44,0.0
hsa-miR-338-5p,0.96,1.15,2.71
hsa-miR-339-3p,278.36,146.62,298.74
hsa-miR-339-5p,16.56,8.07,10.38
hsa-miR-33a-3p,0.04,0.07,0.14
hsa-miR-33a-5p,2.09,1.33,1.18
hsa-miR-33b-5p,0.07,0.04,0.78
hsa-miR-340-3p,0.11,1.11,0.0
hsa-miR-340-5p,58.24,233.43,8.99
hsa-miR-342-3p,4.03,9.55,2.64
hsa-miR-342-5p,17.69,21.41,6.85
hsa-miR-345-3p,0.04,0.07,0.0
hsa-miR-345-5p,55.37,22.85,34.73
hsa-miR-34a-5p,0.0,1.33,0.0
hsa-miR-34c-3p,0.04,0.0,0.0
hsa-miR-34c-5p,1.8,1.19,0.04
hsa-miR-3605-3p,0.11,0.07,0.39
hsa-miR-3605-5p,4.67,4.78,1.5
hsa-miR-3609,0.0,0.15,0.0
hsa-miR-361-3p,302.59,302.05,159.02
hsa-miR-361-5p,4.35,15.74,3.82
hsa-miR-3610,0.04,0.04,0.0
hsa-miR-3611,1.98,0.93,3.25
hsa-miR-3613-3p,0.96,0.93,1.14
hsa-miR-3613-5p,0.11,3.07,0.0
hsa-miR-3614-3p,0.07,0.0,0.25
hsa-miR-3614-5p,3.15,1.26,3.6
hsa-miR-3615,116.23,23.81,127.03
hsa-miR-3617-5p,0.99,1.19,0.0
hsa-miR-3619-3p,0.21,0.04,0.29
hsa-miR-362-3p,0.0,0.26,0.0
hsa-miR-362-5p,6.26,12.85,1.39
hsa-miR-3620-5p,1.91,0.44,2.82
hsa-miR-363-3p,119.06,238.43,17.12
hsa-miR-363-5p,0.42,1.11,0.0
hsa-miR-3648,0.18,0.07,0.5
hsa-miR-3652,0.04,0.07,0.46
hsa-miR-3654,0.18,0.0,0.0
hsa-miR-3655,0.0,0.0,0.5
hsa-miR-365a-5p,0.74,0.44,0.61
hsa-miR-365b-3p,0.28,0.07,0.0
hsa-miR-365b-5p,0.74,0.37,0.93
hsa-miR-3661,0.6,0.22,0.11
hsa-miR-3663-5p,0.04,0.07,0.0
hsa-miR-3665,0.42,0.11,1.43
hsa-miR-3667-5p,0.57,0.48,0.14
hsa-miR-3674,0.14,0.0,1.11
hsa-miR-3675-5p,0.32,0.19,0.96
hsa-miR-3677-3p,1.24,0.78,0.78
hsa-miR-3677-5p,0.04,0.0,0.32
hsa-miR-3678-3p,0.04,0.04,0.18
hsa-miR-3678-5p,0.07,0.15,0.0
hsa-miR-3679-5p,3.64,4.18,2.25
hsa-miR-3680-3p,0.04,0.0,0.0
hsa-miR-3680-5p,0.04,0.07,0.0
hsa-miR-3681-5p,0.0,0.0,0.61
hsa-miR-3682-3p,0.64,0.67,0.0
hsa-miR-3683,0.0,0.04,0.0
hsa-miR-3685,0.14,0.22,0.0
hsa-miR-3686,0.07,0.04,0.0
hsa-miR-3688-3p,0.07,1.19,0.0
hsa-miR-3689a-5p,0.0,0.04,0.0
hsa-miR-3689e,0.0,0.04,0.0
hsa-miR-369-3p,0.07,2.93,0.0
hsa-miR-369-5p,0.18,2.56,0.0
hsa-miR-3690,1.2,0.7,0.11
hsa-miR-3691-3p,0.0,0.04,0.0
hsa-miR-3691-5p,1.95,1.33,0.11
hsa-miR-3692-3p,0.04,0.0,0.0
hsa-miR-370-3p,846.54,346.97,1193.24
hsa-miR-370-5p,0.0,0.07,0.0
hsa-miR-371a-5p,0.0,0.0,0.04
hsa-miR-371b-5p,0.11,0.22,0.0
hsa-miR-372-3p,0.5,0.07,1.43
hsa-miR-373-3p,0.18,0.04,0.36
hsa-miR-374a-3p,0.28,1.26,0.0
hsa-miR-374a-5p,0.07,11.63,0.0
hsa-miR-374b-3p,0.04,0.11,0.0
hsa-miR-374b-5p,0.07,9.7,0.18
hsa-miR-375-3p,96.81,24.41,27.07
hsa-miR-376a-3p,0.6,0.74,0.0
hsa-miR-376a-5p,0.07,0.04,0.0
hsa-miR-376b-3p,0.25,0.07,1.03
hsa-miR-376b-5p,0.0,0.04,0.0
hsa-miR-376c-3p,1.52,2.52,0.0
hsa-miR-377-3p,9.98,6.48,3.78
hsa-miR-377-5p,5.41,2.0,3.78
hsa-miR-378a-3p,7205.98,2012.21,9608.45
hsa-miR-378a-5p,3.57,3.44,2.07
hsa-miR-378b,0.07,0.0,0.0
hsa-miR-378c,776.41,156.39,622.33
hsa-miR-378d,145.81,3.85,74.68
hsa-miR-378e,2.02,0.44,6.17
hsa-miR-378f,2.37,0.37,4.14
hsa-miR-378h,0.21,0.07,0.32
hsa-miR-378i,3.4,0.78,4.32
hsa-miR-379-3p,0.0,0.26,0.0
hsa-miR-379-5p,13.69,44.66,6.6
hsa-miR-380-5p,0.25,0.44,0.0
hsa-miR-381-3p,125.26,105.07,19.15
