miRNA,SRR13074034,SRR13074035,SRR13074036,SRR13074037
hsa-miR-1246,0.0,29.35,17.57,3.98
hsa-miR-1247-5p,0.0,1.17,0.0,0.0
hsa-miR-1248,0.0,2.35,0.0,0.0
hsa-miR-125a-3p,0.0,5.87,0.0,0.0
hsa-miR-125a-5p,0.0,111.54,43.92,338.0
hsa-miR-125b-1-3p,0.0,18.79,166.91,91.46
hsa-miR-125b-2-3p,0.0,0.0,26.35,0.0
hsa-miR-125b-5p,0.0,92.75,35.14,178.94
hsa-miR-126-3p,0.0,90.4,298.68,91.46
hsa-miR-126-5p,252.4,689.19,1572.44,1737.73
hsa-miR-1260b,0.0,1.17,8.78,7.95
hsa-miR-1267,0.0,0.0,0.0,3.98
hsa-miR-1269b,0.0,1.17,0.0,0.0
hsa-miR-127-3p,252.4,313.48,887.24,1240.67
hsa-miR-127-5p,0.0,3.52,0.0,3.98
hsa-miR-1271-5p,0.0,1.17,0.0,0.0
hsa-miR-1275,0.0,2.35,0.0,3.98
hsa-miR-128-3p,0.0,61.05,96.63,75.55
hsa-miR-1285-3p,0.0,0.0,8.78,0.0
hsa-miR-1285-5p,0.0,9.39,0.0,0.0
hsa-miR-1287-5p,0.0,1.17,0.0,3.98
hsa-miR-1291,0.0,4.7,0.0,0.0
hsa-miR-1292-5p,0.0,1.17,0.0,0.0
hsa-miR-1296-5p,0.0,3.52,0.0,0.0
hsa-miR-1299,0.0,0.0,43.92,0.0
hsa-miR-1301-3p,0.0,0.0,0.0,3.98
hsa-miR-1306-5p,0.0,1.17,0.0,0.0
hsa-miR-1307-3p,0.0,46.96,26.35,39.76
hsa-miR-1307-5p,0.0,183.16,193.26,254.5
hsa-miR-130a-3p,0.0,143.24,114.2,250.52
hsa-miR-130b-3p,252.4,68.1,70.28,55.67
hsa-miR-130b-5p,0.0,11.74,8.78,27.84
hsa-miR-132-3p,0.0,22.31,17.57,75.55
hsa-miR-132-5p,0.0,1.17,26.35,11.93
hsa-miR-133a-3p,0.0,2.35,17.57,0.0
hsa-miR-134-3p,0.0,0.0,0.0,3.98
hsa-miR-134-5p,0.0,5.87,0.0,0.0
hsa-miR-1343-3p,0.0,2.35,0.0,15.91
hsa-miR-135b-5p,0.0,3.52,0.0,0.0
hsa-miR-136-3p,0.0,58.7,210.83,39.76
hsa-miR-136-5p,0.0,24.66,158.12,51.69
hsa-miR-138-5p,0.0,0.0,0.0,3.98
hsa-miR-139-5p,0.0,8.22,0.0,3.98
hsa-miR-140-3p,0.0,117.41,131.77,242.57
hsa-miR-140-5p,0.0,5.87,0.0,11.93
hsa-miR-141-3p,0.0,2.35,17.57,0.0
hsa-miR-142-3p,0.0,56.36,26.35,7.95
hsa-miR-142-5p,2776.38,1398.34,1932.6,1006.05
hsa-miR-143-3p,1766.78,1543.92,2758.35,10390.57
hsa-miR-144-3p,504.8,680.97,1045.36,469.23
hsa-miR-144-5p,0.0,180.81,254.75,103.39
hsa-miR-145-5p,0.0,0.0,0.0,3.98
hsa-miR-1468-5p,0.0,0.0,8.78,19.88
hsa-miR-146a-5p,252.4,55.18,272.32,962.31
hsa-miR-146b-3p,0.0,5.87,0.0,7.95
hsa-miR-146b-5p,2271.58,400.36,491.94,7734.27
hsa-miR-147b-3p,0.0,1.17,0.0,0.0
hsa-miR-148a-3p,252.4,475.5,527.07,1550.83
hsa-miR-148a-5p,0.0,18.79,8.78,59.65
hsa-miR-148b-3p,0.0,10.57,8.78,19.88
hsa-miR-148b-5p,0.0,14.09,70.28,11.93
hsa-miR-149-5p,0.0,25.83,0.0,23.86
hsa-miR-150-5p,0.0,72.79,184.48,15.91
hsa-miR-151a-3p,252.4,574.13,430.44,3213.0
hsa-miR-151a-5p,252.4,709.15,509.5,982.19
hsa-miR-151b,0.0,12.91,8.78,15.91
hsa-miR-152-3p,0.0,11.74,17.57,39.76
hsa-miR-1538,252.4,2.35,0.0,0.0
hsa-miR-154-5p,0.0,1.17,0.0,0.0
hsa-miR-155-5p,0.0,2.35,8.78,3.98
hsa-miR-15a-5p,0.0,145.59,122.98,71.58
hsa-miR-15b-5p,0.0,59.88,105.41,59.65
hsa-miR-16-2-3p,0.0,3.52,0.0,0.0
hsa-miR-16-5p,1766.78,1111.86,2161.0,1367.91
hsa-miR-17-3p,0.0,8.22,35.14,0.0
hsa-miR-17-5p,0.0,43.44,52.71,19.88
hsa-miR-181a-2-3p,0.0,34.05,43.92,127.25
hsa-miR-181a-3p,0.0,21.13,26.35,47.72
hsa-miR-181a-5p,6562.34,5049.74,6878.32,20208.53
hsa-miR-181b-5p,252.4,308.78,404.09,763.49
hsa-miR-181c-3p,0.0,3.52,0.0,3.98
hsa-miR-181c-5p,0.0,57.53,140.55,210.75
hsa-miR-181d-5p,0.0,2.35,0.0,7.95
hsa-miR-182-5p,252.4,487.25,79.06,2183.09
hsa-miR-183-3p,0.0,0.0,8.78,0.0
hsa-miR-183-5p,252.4,55.18,0.0,230.64
hsa-miR-184,1261.99,3.52,43.92,11.93
hsa-miR-1843,0.0,8.22,0.0,0.0
hsa-miR-185-5p,0.0,1.17,0.0,0.0
hsa-miR-186-5p,2523.98,2106.31,2784.71,3598.72
hsa-miR-188-5p,0.0,4.7,0.0,0.0
hsa-miR-18a-3p,0.0,7.04,0.0,0.0
hsa-miR-18a-5p,0.0,4.7,0.0,23.86
hsa-miR-1908-3p,0.0,0.0,0.0,3.98
hsa-miR-190a-3p,0.0,0.0,0.0,19.88
hsa-miR-191-3p,0.0,1.17,0.0,3.98
hsa-miR-191-5p,9591.12,4879.5,5903.23,30277.0
hsa-miR-1910-5p,0.0,12.91,35.14,3.98
hsa-miR-192-5p,1261.99,552.99,975.09,1304.29
hsa-miR-193a-3p,0.0,45.79,43.92,11.93
hsa-miR-193a-5p,0.0,1.17,0.0,0.0
hsa-miR-193b-3p,0.0,28.18,8.78,31.81
hsa-miR-194-5p,0.0,15.26,17.57,23.86
hsa-miR-195-3p,0.0,3.52,8.78,19.88
hsa-miR-195-5p,0.0,1.17,0.0,3.98
hsa-miR-196a-5p,0.0,1.17,0.0,0.0
hsa-miR-197-3p,0.0,8.22,0.0,15.91
hsa-miR-199a-3p,252.4,420.32,562.21,67.6
hsa-miR-199a-5p,0.0,8.22,17.57,59.65
hsa-miR-199b-3p,0.0,75.14,105.41,214.73
hsa-miR-199b-5p,0.0,17.61,43.92,0.0
hsa-miR-19a-3p,0.0,17.61,35.14,23.86
hsa-miR-19b-3p,252.4,77.49,105.41,27.84
hsa-miR-200a-3p,0.0,21.13,0.0,23.86
hsa-miR-200a-5p,0.0,4.7,0.0,11.93
hsa-miR-200b-3p,0.0,58.7,0.0,119.29
hsa-miR-203a-3p,0.0,324.05,667.63,159.06
hsa-miR-204-5p,0.0,57.53,166.91,155.08
hsa-miR-205-5p,0.0,4.7,17.57,7.95
hsa-miR-20a-3p,0.0,3.52,0.0,0.0
hsa-miR-20a-5p,0.0,10.57,61.49,11.93
hsa-miR-21-3p,504.8,448.5,439.23,1797.37
hsa-miR-21-5p,6309.94,9755.47,3628.03,21250.37
hsa-miR-210-3p,0.0,24.66,43.92,63.62
hsa-miR-210-5p,0.0,3.52,17.57,27.84
hsa-miR-212-3p,0.0,14.09,0.0,11.93
hsa-miR-212-5p,0.0,1.17,0.0,0.0
hsa-miR-214-3p,0.0,1.17,0.0,11.93
hsa-miR-214-5p,0.0,0.0,0.0,7.95
hsa-miR-215-5p,0.0,9.39,8.78,27.84
hsa-miR-218-1-3p,0.0,16.44,17.57,31.81
hsa-miR-218-5p,0.0,1.17,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,8.78,0.0
hsa-miR-22-3p,16405.86,18126.7,10576.62,30825.76
hsa-miR-22-5p,0.0,5.87,0.0,0.0
hsa-miR-221-3p,504.8,245.38,412.87,473.2
hsa-miR-221-5p,0.0,9.39,0.0,7.95
hsa-miR-222-3p,504.8,405.06,421.66,413.56
hsa-miR-222-5p,0.0,14.09,17.57,19.88
hsa-miR-223-3p,0.0,61.05,87.85,19.88
hsa-miR-223-5p,0.0,0.0,0.0,3.98
hsa-miR-224-5p,504.8,45.79,26.35,87.48
hsa-miR-2277-3p,0.0,1.17,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,15.91
hsa-miR-23a-3p,0.0,120.93,87.85,274.38
hsa-miR-23b-3p,504.8,187.85,281.11,357.88
hsa-miR-24-2-5p,0.0,11.74,0.0,7.95
hsa-miR-24-3p,0.0,15.26,35.14,246.54
hsa-miR-25-3p,252.4,617.57,1106.86,1268.5
hsa-miR-25-5p,0.0,2.35,0.0,0.0
hsa-miR-26a-5p,6309.94,6276.66,6263.4,7845.62
hsa-miR-26b-3p,0.0,4.7,0.0,7.95
hsa-miR-26b-5p,504.8,210.16,342.6,246.54
hsa-miR-27a-3p,0.0,429.72,1405.53,886.76
hsa-miR-27a-5p,0.0,1.17,0.0,0.0
hsa-miR-27b-3p,5300.35,8543.82,5147.76,27425.86
hsa-miR-27b-5p,0.0,43.44,35.14,67.6
hsa-miR-28-3p,0.0,212.51,131.77,592.5
hsa-miR-28-5p,0.0,59.88,0.0,43.74
hsa-miR-296-3p,0.0,1.17,0.0,0.0
hsa-miR-299-3p,0.0,0.0,0.0,3.98
hsa-miR-299-5p,0.0,1.17,0.0,0.0
hsa-miR-29a-3p,0.0,279.43,70.28,230.64
hsa-miR-29a-5p,0.0,2.35,8.78,7.95
hsa-miR-29b-2-5p,0.0,0.0,0.0,3.98
hsa-miR-29b-3p,0.0,9.39,0.0,15.91
hsa-miR-29c-3p,0.0,7.04,0.0,7.95
hsa-miR-301a-3p,252.4,143.24,316.24,170.99
hsa-miR-301b-3p,0.0,29.35,17.57,19.88
hsa-miR-3065-5p,0.0,0.0,0.0,3.98
hsa-miR-30a-3p,0.0,140.89,8.78,962.31
hsa-miR-30a-5p,2271.58,3616.18,1344.04,7885.38
hsa-miR-30b-3p,0.0,4.7,0.0,0.0
hsa-miR-30b-5p,252.4,165.55,158.12,71.58
hsa-miR-30c-1-3p,0.0,7.04,17.57,0.0
hsa-miR-30c-2-3p,252.4,17.61,0.0,31.81
hsa-miR-30c-5p,0.0,503.68,254.75,170.99
hsa-miR-30d-3p,0.0,14.09,0.0,39.76
hsa-miR-30d-5p,1766.78,1697.73,1194.7,2851.14
hsa-miR-30e-3p,252.4,52.83,70.28,353.91
hsa-miR-30e-5p,1261.99,2012.38,1686.64,2282.51
hsa-miR-31-3p,0.0,1.17,0.0,0.0
hsa-miR-31-5p,252.4,570.61,474.37,596.47
hsa-miR-3129-5p,0.0,0.0,0.0,3.98
hsa-miR-3136-5p,0.0,0.0,0.0,3.98
hsa-miR-3176,0.0,8.22,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,3.98
hsa-miR-3178,0.0,5.87,0.0,0.0
hsa-miR-3182,0.0,2.35,8.78,0.0
hsa-miR-3185,0.0,0.0,17.57,0.0
hsa-miR-3195,0.0,0.0,26.35,0.0
hsa-miR-3196,0.0,1.17,17.57,7.95
hsa-miR-32-3p,0.0,1.17,0.0,0.0
hsa-miR-320a-3p,252.4,226.6,685.2,310.17
hsa-miR-320a-5p,0.0,1.17,0.0,0.0
hsa-miR-320b,0.0,14.09,70.28,270.4
hsa-miR-320c,0.0,0.0,0.0,7.95
hsa-miR-320d,0.0,4.7,0.0,0.0
hsa-miR-323a-3p,0.0,4.7,8.78,11.93
hsa-miR-323b-3p,0.0,3.52,0.0,0.0
hsa-miR-324-3p,0.0,1.17,0.0,0.0
hsa-miR-324-5p,0.0,3.52,0.0,7.95
hsa-miR-328-3p,0.0,7.04,8.78,0.0
hsa-miR-330-5p,0.0,4.7,0.0,0.0
hsa-miR-331-3p,0.0,3.52,0.0,0.0
hsa-miR-331-5p,0.0,7.04,8.78,15.91
hsa-miR-335-3p,0.0,39.92,43.92,167.01
hsa-miR-335-5p,0.0,230.12,26.35,222.68
hsa-miR-337-5p,0.0,0.0,17.57,0.0
hsa-miR-339-3p,0.0,2.35,0.0,0.0
hsa-miR-339-5p,0.0,17.61,35.14,7.95
hsa-miR-33a-5p,0.0,5.87,8.78,0.0
hsa-miR-33b-5p,0.0,10.57,8.78,0.0
hsa-miR-340-3p,0.0,1.17,0.0,0.0
hsa-miR-340-5p,0.0,38.74,61.49,67.6
hsa-miR-342-3p,0.0,25.83,43.92,35.79
hsa-miR-345-5p,0.0,56.36,0.0,63.62
hsa-miR-346,0.0,2.35,0.0,0.0
hsa-miR-34a-3p,0.0,3.52,0.0,0.0
hsa-miR-34a-5p,0.0,11.74,0.0,15.91
hsa-miR-34b-3p,0.0,0.0,8.78,7.95
hsa-miR-34b-5p,0.0,1.17,0.0,3.98
hsa-miR-34c-5p,0.0,37.57,43.92,23.86
hsa-miR-3605-3p,0.0,3.52,0.0,7.95
hsa-miR-361-3p,0.0,10.57,0.0,3.98
hsa-miR-361-5p,252.4,82.19,8.78,214.73
hsa-miR-3613-3p,0.0,1.17,0.0,0.0
hsa-miR-3615,0.0,10.57,8.78,3.98
hsa-miR-362-5p,0.0,2.35,0.0,3.98
hsa-miR-363-3p,0.0,2.35,0.0,15.91
hsa-miR-3648,0.0,7.04,0.0,0.0
hsa-miR-365a-3p,0.0,1.17,0.0,0.0
hsa-miR-365b-3p,0.0,7.04,8.78,7.95
hsa-miR-365b-5p,0.0,4.7,0.0,0.0
hsa-miR-3663-3p,0.0,1.17,0.0,0.0
hsa-miR-3665,0.0,7.04,8.78,11.93
hsa-miR-3677-3p,0.0,1.17,8.78,0.0
hsa-miR-369-3p,252.4,77.49,87.85,19.88
hsa-miR-369-5p,0.0,14.09,17.57,27.84
hsa-miR-370-3p,0.0,0.0,70.28,0.0
hsa-miR-374a-3p,0.0,8.22,0.0,31.81
hsa-miR-374a-5p,0.0,14.09,0.0,11.93
hsa-miR-374b-5p,0.0,25.83,17.57,43.74
hsa-miR-375-3p,0.0,2.35,8.78,0.0
hsa-miR-376a-3p,0.0,0.0,8.78,0.0
hsa-miR-376a-5p,0.0,27.0,87.85,0.0
hsa-miR-376b-3p,0.0,2.35,8.78,0.0
hsa-miR-376c-3p,0.0,1.17,0.0,0.0
hsa-miR-377-3p,0.0,7.04,0.0,0.0
hsa-miR-378a-3p,3533.57,3315.62,325.03,6604.95
hsa-miR-378a-5p,0.0,2.35,0.0,0.0
hsa-miR-378c,0.0,43.44,131.77,91.46
hsa-miR-378d,0.0,32.87,0.0,127.25
hsa-miR-378e,0.0,0.0,8.78,0.0
hsa-miR-379-3p,0.0,3.52,0.0,23.86
hsa-miR-379-5p,0.0,0.0,0.0,7.95
hsa-miR-380-3p,0.0,2.35,0.0,0.0
hsa-miR-381-3p,252.4,145.59,325.03,186.9
hsa-miR-382-3p,0.0,3.52,8.78,11.93
hsa-miR-382-5p,0.0,2.35,0.0,0.0
hsa-miR-3921,0.0,2.35,0.0,0.0
hsa-miR-3929,0.0,1.17,0.0,3.98
hsa-miR-3938,0.0,0.0,0.0,7.95
hsa-miR-3960,0.0,5.87,8.78,3.98
hsa-miR-409-3p,252.4,110.36,404.09,409.58
hsa-miR-409-5p,0.0,3.52,0.0,3.98
hsa-miR-410-3p,252.4,219.55,404.09,397.65
hsa-miR-411-3p,0.0,0.0,43.92,7.95
hsa-miR-411-5p,1009.59,785.46,1853.54,998.1
hsa-miR-412-5p,0.0,0.0,0.0,11.93
hsa-miR-421,0.0,97.45,43.92,59.65
hsa-miR-423-3p,0.0,248.91,70.28,198.82
hsa-miR-423-5p,252.4,98.62,184.48,167.01
hsa-miR-424-3p,0.0,15.26,43.92,15.91
hsa-miR-424-5p,0.0,5.87,0.0,3.98
hsa-miR-425-3p,0.0,4.7,0.0,0.0
hsa-miR-425-5p,252.4,245.38,509.5,246.54
hsa-miR-4286,0.0,1.17,0.0,0.0
hsa-miR-429,0.0,23.48,0.0,7.95
hsa-miR-431-3p,0.0,1.17,0.0,7.95
hsa-miR-431-5p,0.0,21.13,8.78,15.91
hsa-miR-432-5p,0.0,18.79,43.92,23.86
hsa-miR-433-3p,0.0,0.0,8.78,0.0
hsa-miR-4485-3p,0.0,1.17,0.0,0.0
hsa-miR-4485-5p,0.0,3.52,0.0,0.0
hsa-miR-4492,0.0,3.52,0.0,0.0
hsa-miR-4508,0.0,1.17,8.78,3.98
hsa-miR-450a-2-3p,0.0,0.0,8.78,0.0
hsa-miR-450a-5p,0.0,10.57,0.0,0.0
hsa-miR-450b-5p,0.0,16.44,0.0,35.79
hsa-miR-4511,0.0,1.17,0.0,0.0
hsa-miR-4516,0.0,5.87,0.0,15.91
hsa-miR-451a,3281.17,270.04,140.55,465.25
hsa-miR-452-3p,0.0,3.52,0.0,0.0
hsa-miR-4521,0.0,1.17,0.0,0.0
hsa-miR-454-3p,0.0,3.52,0.0,0.0
hsa-miR-455-3p,0.0,0.0,26.35,7.95
hsa-miR-455-5p,0.0,3.52,43.92,59.65
hsa-miR-4640-5p,0.0,1.17,0.0,0.0
hsa-miR-4661-3p,0.0,1.17,0.0,0.0
hsa-miR-4662a-5p,0.0,9.39,0.0,0.0
hsa-miR-4712-3p,0.0,1.17,0.0,0.0
hsa-miR-4714-5p,0.0,0.0,8.78,0.0
hsa-miR-4775,0.0,81.01,0.0,87.48
hsa-miR-4787-3p,0.0,1.17,0.0,0.0
hsa-miR-484,0.0,79.84,96.63,51.69
hsa-miR-485-5p,0.0,11.74,0.0,3.98
hsa-miR-486-3p,0.0,5.87,0.0,3.98
hsa-miR-486-5p,252.4,136.19,34822.02,0.0
hsa-miR-487a-3p,0.0,5.87,8.78,7.95
hsa-miR-487b-3p,0.0,69.27,131.77,19.88
hsa-miR-488-3p,0.0,1.17,0.0,7.95
hsa-miR-493-3p,0.0,12.91,17.57,11.93
hsa-miR-493-5p,0.0,19.96,35.14,11.93
hsa-miR-494-3p,0.0,10.57,0.0,0.0
hsa-miR-496,0.0,1.17,0.0,0.0
hsa-miR-497-5p,0.0,5.87,17.57,3.98
hsa-miR-5001-5p,0.0,1.17,0.0,0.0
hsa-miR-5002-5p,0.0,2.35,0.0,0.0
hsa-miR-500a-3p,504.8,247.73,35.14,369.81
hsa-miR-500b-5p,0.0,1.17,0.0,0.0
hsa-miR-501-3p,0.0,29.35,0.0,79.53
hsa-miR-502-3p,0.0,3.52,0.0,35.79
hsa-miR-502-5p,0.0,1.17,0.0,23.86
hsa-miR-505-3p,0.0,10.57,52.71,0.0
hsa-miR-505-5p,0.0,3.52,17.57,0.0
hsa-miR-509-3p,0.0,2.35,0.0,0.0
hsa-miR-514a-3p,0.0,4.7,0.0,0.0
hsa-miR-532-3p,0.0,5.87,0.0,31.81
hsa-miR-532-5p,0.0,109.19,0.0,202.8
hsa-miR-539-3p,0.0,1.17,0.0,11.93
hsa-miR-541-5p,0.0,25.83,61.49,79.53
hsa-miR-542-3p,0.0,1.17,0.0,0.0
hsa-miR-543,0.0,4.7,0.0,23.86
hsa-miR-545-5p,0.0,0.0,0.0,19.88
hsa-miR-548k,0.0,11.74,0.0,19.88
hsa-miR-548w,0.0,1.17,0.0,0.0
hsa-miR-549a-5p,0.0,7.04,17.57,15.91
hsa-miR-551a,0.0,0.0,0.0,3.98
hsa-miR-561-5p,0.0,1.17,0.0,0.0
hsa-miR-562,0.0,0.0,8.78,0.0
hsa-miR-5699-5p,0.0,1.17,0.0,0.0
hsa-miR-574-3p,0.0,51.66,35.14,51.69
hsa-miR-574-5p,0.0,4.7,0.0,11.93
hsa-miR-576-5p,0.0,1.17,0.0,3.98
hsa-miR-577,0.0,1.17,0.0,3.98
hsa-miR-584-5p,0.0,1.17,0.0,3.98
hsa-miR-585-5p,0.0,7.04,0.0,0.0
hsa-miR-589-3p,0.0,2.35,0.0,3.98
hsa-miR-589-5p,0.0,16.44,17.57,91.46
hsa-miR-598-3p,0.0,1.17,0.0,0.0
hsa-miR-612,0.0,1.17,0.0,0.0
hsa-miR-615-3p,0.0,5.87,0.0,0.0
hsa-miR-625-5p,0.0,4.7,0.0,7.95
hsa-miR-628-3p,0.0,1.17,0.0,0.0
hsa-miR-628-5p,0.0,1.17,0.0,0.0
hsa-miR-629-5p,0.0,0.0,0.0,7.95
hsa-miR-641,0.0,5.87,0.0,0.0
hsa-miR-652-3p,0.0,8.22,17.57,3.98
hsa-miR-6529-5p,252.4,294.7,658.84,234.61
hsa-miR-654-3p,0.0,29.35,79.06,15.91
hsa-miR-656-3p,0.0,1.17,0.0,0.0
hsa-miR-660-5p,504.8,113.89,52.71,314.14
hsa-miR-663a,0.0,1.17,0.0,0.0
hsa-miR-664a-3p,0.0,4.7,0.0,15.91
hsa-miR-671-3p,0.0,5.87,8.78,27.84
hsa-miR-6716-3p,0.0,1.17,0.0,0.0
hsa-miR-6749-3p,0.0,1.17,0.0,0.0
hsa-miR-676-5p,0.0,2.35,0.0,0.0
hsa-miR-6814-3p,0.0,0.0,0.0,3.98
hsa-miR-6820-5p,0.0,2.35,0.0,0.0
hsa-miR-6852-5p,0.0,0.0,0.0,3.98
hsa-miR-6854-5p,0.0,0.0,0.0,7.95
hsa-miR-6866-5p,0.0,0.0,0.0,3.98
hsa-miR-7-5p,504.8,0.0,0.0,0.0
hsa-miR-708-3p,0.0,22.31,0.0,19.88
hsa-miR-708-5p,0.0,0.0,0.0,3.98
hsa-miR-7152-3p,0.0,2.35,0.0,0.0
hsa-miR-744-3p,0.0,1.17,0.0,0.0
hsa-miR-744-5p,0.0,42.27,8.78,63.62
hsa-miR-766-3p,0.0,1.17,0.0,0.0
hsa-miR-769-3p,0.0,1.17,0.0,0.0
hsa-miR-769-5p,0.0,44.62,35.14,111.34
hsa-miR-7706,0.0,2.35,0.0,27.84
hsa-miR-8485,0.0,0.0,8.78,0.0
hsa-miR-874-3p,0.0,2.35,0.0,3.98
hsa-miR-887-3p,0.0,11.74,17.57,11.93
hsa-miR-888-5p,0.0,0.0,0.0,3.98
hsa-miR-889-3p,0.0,8.22,0.0,15.91
hsa-miR-889-5p,0.0,2.35,0.0,0.0
hsa-miR-891a-5p,0.0,5.87,0.0,0.0
hsa-miR-92a-1-5p,0.0,2.35,0.0,0.0
hsa-miR-92a-3p,1766.78,1263.32,1950.17,1057.75
hsa-miR-92b-3p,252.4,82.19,87.85,222.68
hsa-miR-93-3p,0.0,4.7,0.0,0.0
hsa-miR-93-5p,757.19,446.15,667.63,405.6
hsa-miR-935,0.0,3.52,0.0,0.0
hsa-miR-940,0.0,0.0,17.57,0.0
hsa-miR-941,0.0,50.49,0.0,155.08
hsa-miR-95-3p,0.0,2.35,0.0,0.0
hsa-miR-96-5p,0.0,3.52,0.0,7.95
hsa-miR-98-5p,0.0,49.31,8.78,83.51
hsa-miR-9985,0.0,0.0,8.78,190.87
hsa-miR-99a-5p,252.4,58.7,61.49,326.07
hsa-miR-99b-3p,0.0,3.52,0.0,7.95
hsa-miR-99b-5p,757.19,362.79,202.05,1538.9
hsa-mir-10527-5p,0.0,2.35,0.0,0.0
hsa-mir-1181-5p,0.0,2.35,0.0,0.0
hsa-mir-1293-5p,0.0,2.35,0.0,0.0
hsa-mir-1303-3p,0.0,2.35,0.0,7.95
hsa-mir-2110-5p,0.0,3.52,0.0,3.98
hsa-mir-3135b-5p,0.0,2.35,0.0,0.0
hsa-mir-3142-5p,0.0,0.0,0.0,3.98
hsa-mir-3159-5p,0.0,2.35,0.0,0.0
hsa-mir-320d-1-3p,0.0,1.17,0.0,0.0
hsa-mir-3648-1-5p,0.0,11.74,0.0,0.0
hsa-mir-3648-2-5p,0.0,3.52,0.0,0.0
hsa-mir-3652-5p,0.0,1.17,0.0,0.0
hsa-mir-429-3p,0.0,0.0,0.0,3.98
hsa-mir-4321-3p,0.0,1.17,0.0,0.0
hsa-mir-7705-5p,0.0,2.35,0.0,0.0
hsa-mir-8086-5p,0.0,1.17,0.0,0.0
