miRNA,SRR18672397,SRR18672408,SRR18672419,SRR18672431,SRR18672432,SRR18672433,SRR18672434,SRR18672435,SRR18672436,SRR18672437,SRR18672438,SRR18672439,SRR18672440,SRR18672441,SRR18672442,SRR18672443,SRR18672444,SRR18672445,SRR18672446,SRR18672447,SRR18672448,SRR18672449,SRR18672450,SRR18672451,SRR18672452,SRR18672453,SRR18672454,SRR18672455,SRR18672456,SRR18672457,SRR18672458,SRR18672459,SRR18672460,SRR18672461,SRR18672462,SRR18672463,SRR18672464,SRR18672465,SRR18672466,SRR18672467,SRR18672468,SRR18672478,SRR18672489,SRR18672499,SRR18672500
hsa-miR-196a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-197-3p,6.94,46.39,49.91,20.84,0.0,0.0,0.0,17.79,0.0,15.32,9.32,0.0,0.0,49.89,24.57,0.0,0.0,66.08,32.17,29.85,0.0,43.03,31.03,100.4,43.23,10.04,18.56,29.16,44.02,0.0,0.0,0.0,7.56,21.71,0.0,13.05,19.12,37.15,0.0,28.69,19.28,0.0,20.25,13.04,246.55
hsa-miR-197-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45,0.0,0.0,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199a-3p,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,7.46,0.0,7.17,0.0,32.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-199b-3p,0.0,0.0,0.0,0.0,0.0,0.0,12.77,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-199b-5p,0.0,0.0,0.0,0.0,0.0,0.0,12.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-19a-3p,2.31,0.0,13.61,20.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45,9.44,45.03,14.92,8.85,7.17,3.88,22.09,24.02,0.0,0.0,0.0,0.0,0.0,46.99,0.0,5.04,15.51,4.33,0.0,21.51,0.0,0.0,0.0,0.0,19.86,10.12,69.57,0.0
hsa-miR-19b-3p,23.13,46.39,99.81,104.18,98.85,26.0,63.85,62.28,142.89,30.63,0.0,23.37,41.07,12.47,0.0,0.0,265.01,448.39,328.1,164.15,17.7,132.67,54.3,403.6,184.94,20.08,9.28,14.58,96.85,105.84,31.33,0.0,37.8,111.67,49.82,8.7,179.26,12.38,10.18,50.2,28.91,139.04,25.31,810.87,0.0
hsa-miR-200a-3p,2.31,9.28,27.22,0.0,0.0,8.67,25.54,0.0,0.0,45.95,9.32,15.58,0.0,0.0,0.0,0.0,0.0,18.88,57.9,37.31,0.0,35.86,19.39,50.2,7.21,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,4.78,0.0,0.0,7.17,0.0,0.0,0.0,4.35,0.0
hsa-miR-200b-3p,0.0,0.0,9.07,0.0,0.0,0.0,0.0,17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,12.05,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,8.7,0.0
hsa-miR-200b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,2.01,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-200c-3p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,17.79,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,4.72,6.43,0.0,0.0,7.17,0.0,2.01,2.4,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-202-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-203a-3p,74.0,37.11,99.81,62.51,1285.07,554.77,612.95,169.05,15.88,91.9,419.37,15.58,349.13,74.83,110.56,0.0,471.13,387.03,193.0,7.46,17.7,39.44,54.3,18.07,28.82,130.5,371.13,29.16,167.28,635.02,15.66,103.22,57.96,40.33,2.17,108.71,4.78,111.44,274.77,0.0,96.38,178.76,192.33,19.57,0.0
hsa-miR-204-3p,10832.16,7616.8,17988.79,11188.67,1205.99,7064.6,16639.0,27251.86,49376.05,1531.6,6243.94,5359.13,3696.71,4776.63,1658.46,2129.17,1737.29,13451.58,19184.0,15109.52,1610.95,15443.92,12106.05,76596.39,5629.84,833.19,426.8,1253.78,4155.59,1534.64,1253.19,309.66,7448.79,5934.19,5074.79,2939.58,7937.46,198.12,875.18,3593.02,578.25,1291.07,5086.75,4673.92,1725.84
hsa-miR-204-5p,1119.29,24613.13,76578.27,645.9,1423.46,433.41,1034.35,1717.14,2175.09,26450.81,3783.64,2679.57,287.52,586.17,4103.14,0.0,27914.37,16368.45,46628.32,54752.41,4762.03,44607.0,30542.46,47026.88,56043.79,27018.48,6513.33,23697.93,15380.96,4127.64,17842.32,12283.24,695.49,31141.33,1301.73,3587.5,1952.7,6079.82,3653.39,13626.23,16441.63,9196.36,25044.03,28356.58,56213.02
hsa-miR-205-5p,2.31,9.28,9.07,41.67,0.0,43.34,51.08,35.59,15.88,15.32,74.55,15.58,0.0,12.47,0.0,0.0,29.45,18.88,6.43,0.0,35.41,7.17,34.91,4.02,4.8,0.0,102.06,0.0,44.02,0.0,125.32,103.22,10.08,6.2,0.0,8.7,0.0,37.15,91.59,0.0,9.64,0.0,10.12,2.17,0.0
hsa-miR-206,48.56,139.16,213.23,41.67,59.31,26.0,25.54,71.18,63.51,61.26,9.32,93.47,20.54,62.36,98.28,0.0,294.46,165.19,102.93,649.15,70.81,968.16,546.93,285.13,365.07,170.65,74.23,102.05,176.08,0.0,46.99,0.0,10.08,96.16,4.33,39.14,14.34,0.0,50.88,129.09,28.91,59.59,65.8,26.09,0.0
hsa-miR-208a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,3.59,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-208b-3p,9.25,0.0,22.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,25.73,37.31,0.0,35.86,19.39,28.11,4.8,0.0,0.0,0.0,26.41,52.92,0.0,0.0,0.0,3.1,0.0,4.35,9.56,0.0,0.0,7.17,0.0,19.86,5.06,6.52,0.0
hsa-miR-20a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,6.43,3.73,0.0,0.0,0.0,2.01,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06,2.17,0.0
hsa-miR-20a-5p,0.0,0.0,4.54,0.0,0.0,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.45,14.16,32.17,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,19.86,10.12,36.96,0.0
hsa-miR-20b-3p,0.0,0.0,45.37,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,19.3,11.19,17.7,21.51,31.03,34.14,31.22,5.02,9.28,7.29,0.0,0.0,0.0,0.0,0.0,12.41,8.66,0.0,14.34,0.0,0.0,0.0,0.0,0.0,20.25,6.52,0.0
hsa-miR-20b-5p,0.0,0.0,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,25.73,7.46,0.0,0.0,3.88,16.06,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,34.78,0.0
hsa-miR-21-3p,18.5,27.83,22.68,0.0,0.0,0.0,0.0,8.9,0.0,0.0,9.32,0.0,0.0,0.0,0.0,0.0,29.45,18.88,12.87,41.04,0.0,46.62,42.67,50.2,12.01,50.19,18.56,0.0,26.41,0.0,0.0,0.0,7.56,6.2,8.66,4.35,9.56,0.0,0.0,14.34,0.0,0.0,15.18,13.04,0.0
hsa-miR-21-5p,402.39,974.13,2372.8,354.2,177.93,208.04,268.16,133.46,190.52,398.22,232.98,140.21,41.07,37.41,110.56,0.0,1266.16,3440.77,2058.65,2007.14,150.47,1886.12,1276.16,6202.65,1383.44,276.06,139.17,196.81,695.53,211.67,313.3,103.22,375.46,660.73,342.22,421.8,1641.99,0.0,81.41,387.27,77.1,496.56,637.74,1773.92,246.55
hsa-miR-210-3p,39.31,9.28,176.94,166.68,19.77,95.35,114.93,71.18,111.14,0.0,27.96,31.16,20.54,24.94,0.0,709.72,58.89,89.68,102.93,55.96,61.96,50.2,62.06,146.58,43.23,0.0,0.0,7.29,44.02,0.0,0.0,0.0,52.92,34.12,10.83,13.05,33.46,0.0,10.18,28.69,0.0,0.0,30.37,39.13,0.0
hsa-miR-210-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,0.0,8.85,7.17,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-211-3p,654.46,1039.08,766.74,125.01,59.31,60.68,715.11,898.61,1381.26,91.9,242.3,163.58,369.67,112.24,159.7,709.72,0.0,372.87,302.36,917.76,150.47,1072.15,1287.8,5821.13,333.85,140.54,46.39,145.79,228.91,52.92,93.99,103.22,317.51,418.77,610.79,243.52,860.43,24.77,20.35,251.01,57.83,39.73,207.52,165.22,0.0
hsa-miR-211-5p,349.2,5408.77,5961.48,645.9,474.49,216.71,791.73,462.65,1968.69,2542.46,1127.64,919.15,308.06,523.81,1916.44,0.0,1295.6,4965.29,3042.94,3503.17,1610.95,3643.14,2792.81,15865.05,7976.4,3217.32,1094.83,2420.09,5088.83,740.86,1237.53,928.98,453.58,3294.36,1864.87,695.76,5305.98,569.6,1017.66,3908.58,1262.52,1569.14,1892.98,3465.22,3944.77
hsa-miR-2110,13.88,27.83,36.3,0.0,0.0,0.0,25.54,0.0,15.88,0.0,0.0,7.79,0.0,0.0,12.28,0.0,29.45,18.88,12.87,44.77,8.85,14.34,46.55,152.61,36.03,10.04,0.0,7.29,8.8,0.0,0.0,0.0,12.6,18.61,6.5,0.0,9.56,0.0,10.18,57.37,0.0,0.0,15.18,19.57,0.0
hsa-miR-2114-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2116-3p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,7.76,2.01,0.0,0.0,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0
hsa-miR-2116-5p,0.0,0.0,0.0,0.0,0.0,17.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-212-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-215-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,28.91,0.0,0.0,0.0,0.0
hsa-miR-216a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.44,0.0,3.73,0.0,3.59,0.0,10.04,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-216a-5p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73,0.0,17.93,38.79,16.06,12.01,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,2.17,0.0,0.0,0.0,0.0,14.34,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-217-5p,6.94,0.0,40.83,0.0,0.0,8.67,12.77,8.9,0.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,42.48,19.3,29.85,0.0,28.69,23.27,96.38,4.8,10.04,0.0,0.0,8.8,0.0,0.0,0.0,2.52,9.31,0.0,0.0,16.73,0.0,0.0,0.0,0.0,0.0,10.12,19.57,0.0
hsa-miR-218-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-218-5p,0.0,0.0,9.07,41.67,0.0,26.0,0.0,0.0,0.0,0.0,0.0,7.79,0.0,0.0,0.0,709.72,88.34,33.04,25.73,14.92,8.85,21.51,11.64,68.27,43.23,5.02,9.28,7.29,8.8,0.0,0.0,0.0,2.52,3.1,0.0,4.35,28.68,0.0,0.0,14.34,0.0,0.0,10.12,71.74,0.0
hsa-miR-219a-1-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-219a-5p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,2.17,0.0,4.78,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-219b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-22-3p,1059.17,3033.73,6015.92,979.27,158.16,710.79,1238.67,1672.66,2317.98,1148.7,503.24,373.89,472.36,473.92,393.12,0.0,500.57,2907.43,5011.52,3003.25,407.16,4170.25,2695.84,12443.45,1580.39,301.15,250.51,364.47,959.66,635.02,830.24,206.44,864.32,2090.77,855.55,547.91,1570.28,136.21,213.71,623.94,308.4,734.91,2186.54,4582.62,246.55
hsa-miR-22-5p,13.88,9.28,49.91,20.84,0.0,26.0,12.77,0.0,0.0,15.32,27.96,15.58,0.0,0.0,0.0,0.0,0.0,47.2,57.9,11.19,8.85,14.34,19.39,158.63,19.21,0.0,0.0,0.0,26.41,0.0,0.0,0.0,17.64,3.1,6.5,0.0,45.41,0.0,0.0,14.34,0.0,0.0,20.25,52.17,0.0
hsa-miR-221-3p,1820.01,1345.23,4065.06,479.22,257.01,234.04,319.24,382.58,365.16,582.01,260.94,521.89,102.69,137.19,540.53,0.0,647.8,4356.42,3872.83,2835.37,398.31,3148.31,2424.31,15507.63,1688.47,547.1,315.46,539.42,1329.44,423.35,172.31,103.22,1766.44,1200.49,1202.09,656.62,3099.93,74.3,193.35,975.35,183.11,218.49,1498.19,2936.96,0.0
hsa-miR-221-5p,20.81,176.27,36.3,0.0,0.0,0.0,0.0,26.69,15.88,15.32,9.32,7.79,0.0,0.0,0.0,0.0,0.0,4.72,0.0,63.42,44.26,57.37,85.34,152.61,76.86,30.12,37.11,14.58,17.61,0.0,0.0,0.0,10.08,49.63,25.99,34.79,43.02,12.38,20.35,86.06,9.64,0.0,40.49,21.74,0.0
hsa-miR-222-3p,154.94,519.54,984.51,41.67,0.0,0.0,63.85,80.07,15.88,291.0,83.87,101.26,61.61,49.89,110.56,0.0,176.67,882.61,797.73,716.3,230.14,541.45,469.35,2128.46,876.66,331.27,92.78,145.79,422.6,105.84,46.99,0.0,146.15,384.65,168.94,260.91,396.75,24.77,142.47,473.33,67.46,178.76,217.64,763.05,493.1
hsa-miR-222-5p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-223-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.92,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-224-3p,0.0,0.0,13.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,6.43,3.73,0.0,7.17,11.64,18.07,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.17,0.0,2.39,0.0,0.0,7.17,0.0,0.0,0.0,2.17,0.0
hsa-miR-224-5p,0.0,37.11,31.76,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,18.65,17.7,28.69,31.03,52.21,62.45,15.06,9.28,0.0,8.8,0.0,15.66,0.0,0.0,18.61,4.33,8.7,21.51,0.0,0.0,28.69,9.64,0.0,10.12,4.35,0.0
hsa-miR-2276-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,2.01,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2277-5p,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-2278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-2355-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-23a-3p,395.45,473.15,2232.15,104.18,177.93,442.08,651.26,462.65,111.14,153.16,391.41,506.31,390.21,411.56,405.4,0.0,117.78,391.75,431.03,742.42,132.77,4252.73,1051.18,1512.01,285.82,135.52,259.79,116.63,589.88,158.76,407.29,103.22,1138.99,248.16,346.55,152.2,922.57,136.21,335.83,200.81,19.28,79.45,156.9,221.74,246.55
hsa-miR-23a-5p,6.94,9.28,4.54,0.0,0.0,0.0,0.0,0.0,15.88,0.0,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0
hsa-miR-23b-3p,249.76,890.64,1020.8,1104.28,0.0,112.69,127.7,1912.88,2079.83,199.11,205.02,101.26,82.15,62.36,0.0,0.0,235.56,736.3,707.66,406.65,44.26,2083.33,1008.51,4421.57,247.39,25.1,1243.28,116.63,52.83,0.0,281.97,0.0,20.16,514.94,119.13,104.36,74.09,37.15,40.71,57.37,144.56,19.86,1204.62,78.26,0.0
hsa-miR-23b-5p,4.63,27.83,13.61,0.0,0.0,0.0,12.77,8.9,15.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,0.0,10.76,27.15,48.19,16.81,0.0,0.0,0.0,0.0,0.0,15.66,0.0,0.0,6.2,6.5,4.35,9.56,0.0,0.0,28.69,9.64,0.0,5.06,0.0,0.0
hsa-miR-23c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-1-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-24-2-5p,2.31,0.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,0.0,0.0,0.0,12.28,0.0,0.0,0.0,6.43,7.46,0.0,3.59,0.0,26.1,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0
hsa-miR-24-3p,316.82,565.93,1179.59,458.38,59.31,130.02,280.93,400.37,920.84,91.9,149.11,0.0,61.61,37.41,171.99,0.0,117.78,835.41,842.76,89.54,44.26,692.05,632.26,160.64,341.06,145.56,64.95,153.08,616.29,317.51,78.32,103.22,345.22,316.41,6.5,243.52,783.95,0.0,91.59,502.02,77.1,99.31,349.24,630.44,493.1
hsa-miR-2467-5p,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
