miRNA,SRR12327175,SRR12327176,SRR12327177,SRR12327178,SRR12327179,SRR12327180,SRR12327181,SRR12327182,SRR12327183,SRR12327184,SRR12327185,SRR12327186,SRR12327187,SRR12327188,SRR12327189,SRR12327190
hsa-miR-4444,0.3,0.0,0.37,0.11,0.12,0.37,0.58,0.77,0.0,0.0,0.08,0.0,0.0,0.1,0.32,0.22
hsa-miR-4445-5p,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4446-3p,17.11,47.2,18.74,24.14,46.74,122.26,13.1,18.86,0.0,0.0,0.0,0.0,0.0,0.0,21.82,12.84
hsa-miR-4446-5p,0.0,0.0,0.12,0.11,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4449,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.35,0.74,1.82,2.63,4.12,0.0,0.0
hsa-miR-4450,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4463,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.3,0.13,0.49,0.22,0.25,0.49,0.0,0.0,0.29,0.18,0.16,0.36,0.0,0.3,0.0,0.11
hsa-miR-4467,1.77,0.26,0.61,0.89,0.74,2.46,3.71,1.92,0.72,0.0,0.25,0.0,0.0,0.0,2.38,0.0
hsa-miR-4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4470,0.89,0.52,1.22,0.55,0.61,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0
hsa-miR-4471,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4473,3.84,2.06,4.87,5.09,2.09,6.4,2.9,4.36,0.0,0.0,0.08,0.12,0.26,0.3,14.15,1.79
hsa-miR-4474-3p,0.89,0.13,0.12,0.22,0.25,0.25,0.58,0.26,0.0,0.0,0.25,0.0,0.0,0.1,0.22,0.0
hsa-miR-4477a,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4477b,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4479,0.3,0.0,0.12,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4482-3p,0.0,0.0,0.0,0.0,0.0,0.12,0.46,0.0,0.0,0.0,0.0,0.24,0.0,0.1,0.0,0.11
hsa-miR-4482-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4485-3p,1.48,0.13,0.85,0.44,0.0,0.49,0.0,0.0,0.14,0.0,0.08,0.12,0.13,0.1,0.0,0.0
hsa-miR-4487,0.3,0.0,0.0,0.0,0.12,0.74,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,0.59,0.9,8.88,1.66,0.12,1.23,0.81,1.03,2.45,2.11,2.88,3.52,4.74,6.14,0.54,0.0
hsa-miR-4489,0.59,0.39,0.61,0.11,0.12,0.61,0.7,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.11
hsa-miR-4492,0.0,0.0,2.19,0.33,0.0,0.0,0.35,0.51,0.43,0.7,0.66,0.61,1.18,1.71,0.0,0.0
hsa-miR-4497,0.59,0.0,3.89,0.66,0.0,0.12,0.0,0.0,5.77,5.64,7.0,4.25,3.16,10.56,0.0,0.0
hsa-miR-4498,0.0,0.0,0.12,0.33,0.25,0.61,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.11
hsa-miR-449a,0.0,0.0,0.0,0.33,0.0,0.0,0.12,0.0,0.43,0.35,0.16,0.0,0.26,0.1,0.0,0.0
hsa-miR-449c-5p,0.3,0.13,0.73,0.0,0.0,0.25,0.35,0.13,0.29,0.7,0.25,0.12,0.13,0.2,0.0,0.0
hsa-miR-4500,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4503,0.59,0.13,0.0,0.55,0.0,0.37,0.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-4504,0.89,0.64,0.97,2.99,0.74,1.6,5.22,3.21,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.89
hsa-miR-4508,7.97,3.48,33.59,9.74,0.98,11.81,8.11,19.24,5.19,10.57,5.43,4.86,4.74,9.86,4.43,1.12
hsa-miR-450a-1-3p,0.0,0.0,0.24,0.22,0.0,0.12,0.0,0.0,0.0,0.18,0.16,0.12,0.26,0.0,0.0,0.0
hsa-miR-450a-2-3p,1.77,0.39,2.8,2.33,0.61,0.74,1.85,0.51,0.14,0.18,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-450a-5p,27.44,8.77,47.95,52.6,9.69,20.66,19.82,3.08,11.39,9.51,4.69,2.19,2.76,3.22,5.29,0.67
hsa-miR-450b-5p,10.92,6.06,15.94,16.72,3.56,6.03,12.28,3.08,7.06,8.81,3.21,5.83,8.16,4.22,3.56,0.56
hsa-miR-4511,0.59,0.26,0.73,0.66,0.37,1.11,0.23,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.76,0.56
hsa-miR-4513,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4516,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,1.73,2.82,2.14,7.16,6.31,5.43,0.0,0.0
hsa-miR-4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-451a,3791.82,2010.67,234.28,159111.22,721.03,146325.14,267000.99,232583.82,0.43,0.53,10.46,0.73,0.0,0.0,371060.52,33504.7
hsa-miR-452-3p,1.77,2.45,3.89,3.65,1.23,0.74,1.39,0.38,7.21,9.86,4.28,9.96,12.1,11.97,0.0,0.0
hsa-miR-452-5p,5.02,7.35,16.8,12.96,3.44,15.01,9.85,4.62,36.91,33.46,27.17,34.0,39.07,30.27,4.32,2.46
hsa-miR-4520-3p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4521,1.48,0.26,0.85,0.55,0.74,0.98,0.35,0.0,0.0,0.0,0.0,0.0,0.39,0.7,1.51,0.11
hsa-miR-4522,0.0,0.13,0.0,0.11,0.12,0.61,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4523,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.13,0.0,0.0,0.0
hsa-miR-4525,0.3,0.26,0.61,0.0,0.0,0.12,0.0,0.51,0.0,0.0,0.0,0.0,0.13,0.0,0.65,0.0
hsa-miR-4526,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4529-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4531,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4533,1.77,0.26,0.85,0.55,1.1,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-454-3p,7.08,2.84,11.32,18.82,7.85,2.83,1.16,0.0,18.17,20.08,11.77,3.16,5.66,3.42,2.16,0.67
hsa-miR-454-5p,7.08,3.61,11.44,12.51,4.29,6.15,4.17,2.18,0.14,0.53,0.41,0.12,0.66,0.5,3.35,1.34
hsa-miR-455-3p,0.59,0.0,3.16,0.33,0.12,0.49,0.0,0.0,5.77,7.57,3.95,0.24,1.18,0.3,0.0,0.0
hsa-miR-455-5p,1.48,2.06,18.74,2.33,0.49,1.35,1.39,0.13,31.0,35.05,18.44,6.8,5.92,5.13,0.11,0.67
hsa-miR-4633-5p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4635,0.3,0.0,0.12,0.44,0.0,0.49,1.04,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.16,0.0,0.0,0.0,0.0,0.0
hsa-miR-4637,0.59,0.13,0.12,0.22,0.0,0.61,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-4638-3p,0.3,0.0,0.0,0.22,0.0,0.12,0.0,0.38,0.0,0.0,0.0,0.12,0.0,0.0,0.22,0.0
hsa-miR-4638-5p,0.59,0.52,0.24,0.89,0.49,2.09,0.35,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.11
hsa-miR-4639-3p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4639-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4642,0.0,0.0,0.49,0.11,0.0,0.12,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11
hsa-miR-4644,0.0,0.39,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4645-3p,0.3,0.9,2.56,0.66,1.23,1.35,0.93,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.32,0.33
hsa-miR-4646-3p,0.3,0.39,0.0,0.0,0.25,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4646-5p,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.26,0.49,0.33,0.25,1.35,3.01,1.15,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.56
hsa-miR-4652-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.0,0.0
hsa-miR-4654,0.89,0.0,0.24,0.22,0.37,1.97,0.7,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.33
hsa-miR-4655-5p,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4658,0.0,0.26,0.12,0.0,0.12,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659a-3p,0.59,0.77,3.53,0.11,1.1,0.98,0.12,0.51,0.29,0.18,0.08,0.0,0.0,0.0,0.0,0.11
hsa-miR-4659a-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4659b-3p,0.3,0.39,0.61,1.77,0.61,0.86,0.23,0.51,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
hsa-miR-4659b-5p,0.3,1.03,0.61,1.33,0.61,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0
hsa-miR-466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.59,0.26,0.73,0.89,0.61,0.74,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.33
hsa-miR-4661-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-4661-5p,2.07,0.64,5.23,1.11,1.1,4.06,2.2,3.46,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.45
hsa-miR-4662a-5p,1.18,0.64,0.0,6.09,0.12,0.37,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0
hsa-miR-4663,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4664-3p,1.18,0.26,3.89,1.0,0.37,2.58,0.46,1.28,0.0,0.0,0.08,0.24,0.79,0.2,3.24,0.45
hsa-miR-4664-5p,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.43,0.35,0.0,0.12,0.26,0.2,0.0,0.0
hsa-miR-4665-5p,2.95,2.97,6.82,5.2,6.13,15.74,1.27,2.44,0.14,0.0,0.0,0.0,0.0,0.0,3.13,0.78
hsa-miR-4666a-5p,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4667-5p,0.0,0.26,0.12,0.11,0.12,0.0,0.12,0.9,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.11
hsa-miR-4668-5p,0.0,0.0,0.24,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-4669,0.0,0.0,0.12,1.0,0.0,3.44,1.97,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.45
hsa-miR-4670-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4671-3p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4671-5p,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4672,0.59,0.0,0.85,0.55,0.0,0.74,0.93,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.11
hsa-miR-4673,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4676-3p,0.89,0.52,0.24,0.0,0.49,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0
hsa-miR-4676-5p,0.0,0.13,0.12,0.44,0.25,0.25,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-4677-3p,2.07,1.16,1.34,2.99,1.23,5.04,4.17,0.26,0.43,0.18,0.16,0.0,0.0,0.0,0.11,0.89
hsa-miR-4677-5p,0.3,0.13,1.22,0.44,0.12,0.74,1.27,0.38,0.14,0.18,0.0,0.0,0.13,0.1,1.51,0.45
hsa-miR-4680-5p,0.0,0.0,0.37,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4681,0.0,0.0,0.0,0.11,0.0,0.12,0.12,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4683,0.3,1.55,0.37,1.0,0.25,0.74,2.09,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-4684-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.22,0.0
hsa-miR-4685-3p,3.25,1.29,0.73,2.44,0.49,3.44,0.23,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.33
hsa-miR-4686,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4687-3p,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
hsa-miR-4687-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4688,0.0,0.13,0.37,0.33,0.0,1.35,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-4689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4690-3p,0.3,0.26,0.73,0.44,0.25,1.72,0.12,0.0,0.14,0.18,0.08,0.0,0.13,0.0,0.11,0.0
hsa-miR-4691-3p,0.0,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4695-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-3p,0.0,0.0,0.0,0.11,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4697-5p,0.0,0.26,0.0,0.11,0.0,0.61,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.22
hsa-miR-4700-5p,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-3p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4701-5p,0.0,0.52,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-4707-3p,0.59,0.0,0.85,0.0,0.0,0.25,0.0,0.38,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4707-5p,0.0,0.0,0.12,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4709-3p,0.3,0.0,0.49,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-4709-5p,0.3,0.26,0.73,0.11,0.25,0.25,0.58,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.22,0.0
hsa-miR-4710,0.0,0.26,0.37,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4714-5p,0.3,0.0,0.24,0.11,0.0,0.12,0.7,0.26,0.14,0.0,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-4716-3p,0.0,0.13,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4716-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-4721,0.0,0.0,0.73,0.22,0.0,0.12,0.0,0.38,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4723-3p,0.0,0.0,0.0,0.33,0.12,0.37,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4723-5p,0.3,0.0,0.0,0.11,0.12,0.37,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4724-5p,0.3,0.0,0.49,0.22,0.0,0.0,0.46,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.11,0.0
hsa-miR-4725-3p,0.0,0.0,0.0,0.0,0.12,0.37,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
hsa-miR-4727-3p,1.18,0.13,0.0,0.11,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4728-3p,0.0,0.0,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.0,0.0
hsa-miR-4729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4731-5p,0.3,0.0,0.37,0.11,0.12,0.0,0.12,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4732-3p,55.18,24.37,27.63,44.18,4.42,64.94,43.23,83.77,0.0,0.0,0.0,0.0,0.0,0.0,29.27,10.83
hsa-miR-4732-5p,85.27,41.01,19.84,18.71,13.5,34.81,34.88,89.16,0.0,0.0,0.08,0.0,0.0,0.0,75.19,15.63
hsa-miR-4734,0.3,0.26,0.0,0.22,0.49,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.22,0.0
hsa-miR-4735-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4738-3p,0.3,0.9,1.7,0.78,0.86,1.48,1.04,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.56
hsa-miR-4740-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4741,0.59,0.52,0.37,0.0,0.49,0.86,0.23,0.26,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.11
hsa-miR-4742-3p,2.95,1.16,4.5,5.43,0.86,3.32,5.45,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.33
hsa-miR-4743-3p,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4743-5p,0.3,0.64,0.12,0.66,0.12,0.49,0.23,0.13,0.0,0.0,0.08,0.12,0.0,0.0,0.32,0.33
hsa-miR-4744,0.0,0.0,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0
hsa-miR-4745-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4745-5p,0.0,0.0,0.85,0.0,0.0,0.98,0.23,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.32,0.0
hsa-miR-4746-5p,7.97,7.48,14.85,10.63,5.89,34.56,9.62,11.42,0.87,0.7,0.25,0.12,0.0,0.0,10.48,5.02
hsa-miR-4748,0.0,0.0,0.49,0.11,0.49,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0
hsa-miR-4750-5p,0.3,0.77,0.12,0.22,0.37,0.98,0.0,0.38,0.14,0.0,0.0,0.0,0.0,0.0,0.43,0.22
hsa-miR-4751,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-3p,0.0,0.13,0.61,0.11,0.0,0.37,0.58,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4753-5p,0.3,0.9,0.49,0.55,0.49,0.98,0.35,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
hsa-miR-4754,0.0,0.13,0.12,0.44,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.3,0.39,1.58,0.44,0.61,0.25,0.58,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.22
hsa-miR-4755-5p,0.0,1.55,1.22,3.76,3.31,3.44,0.12,2.95,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.33
hsa-miR-4757-3p,0.0,0.0,0.0,0.11,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4757-5p,0.0,0.26,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-3p,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4761-5p,0.0,0.0,0.12,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.3,0.26,0.73,0.33,0.49,0.74,0.81,0.51,0.43,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4765,0.0,0.39,0.37,0.22,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4766-3p,0.0,0.0,0.12,0.0,0.12,0.37,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
hsa-miR-4766-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4767,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4768-3p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-3p,1.18,0.26,0.85,0.0,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4772-5p,2.95,0.13,0.85,0.33,0.25,0.0,0.35,0.64,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0
hsa-miR-4773,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4774-5p,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.64,0.61,1.55,0.25,0.25,0.0,0.26,0.72,0.18,0.58,0.0,0.0,0.1,0.54,0.0
hsa-miR-4777-3p,0.89,0.39,0.24,1.44,0.25,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4779,0.3,0.0,0.12,0.11,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-3p,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4781-5p,0.0,0.0,0.0,0.11,0.0,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4784,0.0,0.0,0.0,0.11,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
hsa-miR-4785,0.0,0.26,0.0,0.22,0.12,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.0
hsa-miR-4786-5p,0.0,0.26,0.49,0.11,0.0,0.86,0.58,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.45
hsa-miR-4787-3p,0.3,0.26,0.12,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4788,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11
