miRNA,SRR7046204,SRR7046205,SRR7046206,SRR7046207,SRR7046208,SRR7046209
hsa-let-7a-2-3p,0.56,0.0,0.17,0.34,0.22,0.0
hsa-let-7a-3p,0.84,0.0,0.52,0.34,0.65,0.0
hsa-let-7a-5p,453.18,77.15,132.25,138.06,102.75,43.04
hsa-let-7b-3p,0.28,0.0,0.0,0.0,0.22,0.0
hsa-let-7b-5p,146.86,16.88,33.19,38.48,30.69,15.53
hsa-let-7c-3p,0.28,0.0,0.0,0.0,0.0,0.0
hsa-let-7c-5p,5.61,0.8,1.05,2.36,1.74,0.59
hsa-let-7d-3p,10.93,0.96,0.87,3.38,1.09,1.04
hsa-let-7d-5p,17.38,1.45,1.92,5.06,2.39,0.59
hsa-let-7e-3p,0.28,0.0,0.0,0.0,0.0,0.0
hsa-let-7e-5p,18.5,0.8,2.8,3.71,3.48,1.63
hsa-let-7f-1-3p,0.28,0.0,0.35,0.68,0.22,0.0
hsa-let-7f-5p,470.0,88.72,166.67,200.17,136.71,81.34
hsa-let-7g-5p,491.86,88.56,198.64,187.34,138.45,71.14
hsa-let-7i-3p,0.0,0.16,0.17,0.0,0.0,0.0
hsa-let-7i-5p,934.39,118.3,255.24,310.21,282.99,144.94
hsa-miR-1-3p,4.76,3.54,2.1,5.06,0.65,2.07
hsa-miR-100-5p,2062.71,156.23,395.88,552.24,484.13,252.76
hsa-miR-101-3p,27.47,3.7,7.51,9.79,8.49,3.99
hsa-miR-10394-3p,0.28,0.0,0.0,0.0,0.0,0.15
hsa-miR-10395-3p,0.0,0.0,0.0,0.0,0.22,0.15
hsa-miR-10396a-3p,0.56,0.48,5.42,1.01,0.87,1.77
hsa-miR-10396a-5p,0.28,0.0,0.52,0.34,0.0,0.74
hsa-miR-10396b-3p,1.4,5.95,4.02,0.0,2.39,7.1
hsa-miR-10399-3p,0.84,0.16,0.35,1.35,0.65,0.44
hsa-miR-10399-5p,0.0,0.0,0.0,0.0,0.22,0.0
hsa-miR-103a-3p,8.41,0.32,4.37,4.73,0.0,2.07
hsa-miR-10401-3p,72.59,57.54,59.57,99.58,49.85,33.28
hsa-miR-10401-5p,6.73,1.13,2.8,3.38,1.96,0.74
hsa-miR-105-3p,0.28,0.0,0.0,0.0,0.0,0.0
hsa-miR-105-5p,1.68,0.32,0.35,0.34,0.65,0.15
hsa-miR-10526-3p,0.0,0.0,0.0,0.68,0.0,0.0
