miRNA,SRR13307291,SRR13307292,SRR13307293,SRR13307294,SRR13307295,SRR13307296,SRR13307297,SRR13307298,SRR13307299,SRR13307300,SRR13307301,SRR13307302
hsa-miR-10399-3p,3.43,1.72,6.4,8.69,6.42,1.89,2.38,0.91,0.26,6.3,0.33,4.0
hsa-miR-10399-5p,0.31,0.57,0.71,0.98,1.36,1.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-103a-2-5p,0.0,0.0,1.42,0.49,0.32,2.37,0.0,0.0,0.53,0.0,0.0,0.64
hsa-miR-103a-3p,3596.99,3725.54,1196.99,1828.93,17595.61,175.05,8260.74,3163.69,278.2,8536.25,64.69,2291.97
hsa-miR-10401-3p,0.31,0.29,0.71,0.7,1.6,2.37,0.0,0.0,0.79,1.42,4.24,2.08
hsa-miR-10401-5p,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-106a-3p,12.46,5.45,31.54,15.41,45.32,22.71,18.11,15.95,12.16,27.85,11.89,3.68
hsa-miR-106a-5p,74.11,35.54,247.58,156.84,455.12,67.18,91.76,53.53,38.61,83.76,60.12,59.73
hsa-miR-106b-3p,361.85,226.43,1273.47,642.92,1839.33,576.26,430.69,323.02,267.88,979.49,316.59,200.47
hsa-miR-106b-5p,621.87,363.44,1496.15,796.12,2252.42,739.01,853.03,761.76,409.36,1092.72,410.93,324.41
hsa-miR-107,113.97,291.21,402.44,607.68,320.28,150.45,611.11,65.15,31.47,317.35,6.84,235.22
hsa-miR-10a-3p,4.36,0.86,10.91,6.23,16.04,7.1,3.34,9.11,5.02,10.16,2.61,1.28
hsa-miR-10a-5p,268.74,516.21,725.43,517.95,1049.73,658.58,333.2,376.33,324.74,623.11,141.27,107.6
hsa-miR-10b-3p,1.25,6.59,5.81,4.76,14.28,6.62,4.77,7.97,6.35,7.73,0.98,0.32
hsa-miR-10b-5p,334.76,842.1,643.14,484.82,1756.95,839.31,434.5,626.22,671.69,928.86,281.07,230.89
hsa-miR-11400,0.0,0.0,65.22,69.42,0.88,0.0,0.0,11.39,0.53,0.0,0.0,0.0
hsa-miR-11401,0.0,0.0,1.9,0.84,1.04,0.95,1.91,0.0,0.0,0.0,0.49,0.48
hsa-miR-1179,0.0,0.0,1.42,0.21,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1180-3p,9.34,8.31,19.45,7.29,50.21,5.68,7.87,8.2,2.64,24.4,4.73,7.21
hsa-miR-1185-1-3p,25.53,5.73,52.88,50.65,26.47,52.99,37.66,12.76,6.35,45.74,0.98,0.8
hsa-miR-1185-2-3p,2.8,3.73,3.56,4.41,1.28,3.78,9.77,0.23,1.59,2.03,0.0,0.8
hsa-miR-1185-5p,0.62,2.01,0.95,1.05,0.08,1.89,0.72,0.0,0.26,1.63,0.0,0.0
hsa-miR-1193,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1197,12.14,0.57,18.62,22.14,14.04,31.7,19.54,3.19,2.38,20.13,0.33,1.44
hsa-miR-1203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0
hsa-miR-1207-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-12125,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-12131,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-12136,19.62,0.0,13.04,7.5,13.15,0.47,7.39,0.46,4.23,11.38,0.16,0.8
hsa-miR-122-3p,0.0,0.29,1.54,0.14,3.69,1.42,4.77,6.38,1.06,0.0,0.0,0.0
hsa-miR-122-5p,43.6,119.81,645.87,14.78,1374.02,109.76,707.64,424.62,472.04,439.53,171.74,29.94
hsa-miR-1226-3p,0.31,4.59,7.71,9.32,10.27,1.89,1.43,0.46,0.0,6.71,0.16,0.48
hsa-miR-1226-5p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1228-3p,1.25,0.0,0.0,0.14,0.32,0.47,0.0,0.0,0.0,0.41,0.0,0.0
hsa-miR-1229-3p,0.0,3.15,4.51,1.82,3.21,1.89,0.48,0.0,0.26,0.0,0.33,0.0
hsa-miR-122b-5p,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1233-3p,0.0,0.0,0.0,0.14,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1234-3p,0.0,0.0,0.24,0.77,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1237-5p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0
hsa-miR-1238-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-124-3p,0.93,1.15,0.95,0.35,0.0,2.37,0.0,0.0,0.0,0.41,0.65,1.28
hsa-miR-124-5p,0.31,0.0,0.12,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.16,0.0
hsa-miR-1244,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1246,1.87,24.94,1.3,2.52,2.17,10.88,5.01,72.9,5.82,14.03,174.51,13.93
hsa-miR-1247-5p,0.31,0.29,0.0,0.0,0.56,0.0,0.72,0.0,0.0,0.0,0.0,0.0
hsa-miR-1248,0.62,0.0,0.0,0.0,0.0,0.47,0.48,0.0,0.26,0.0,0.33,1.92
hsa-miR-1249-3p,10.28,2.58,13.04,9.39,7.06,8.04,11.44,3.42,1.85,9.76,0.81,0.0
hsa-miR-1250-5p,0.93,3.73,9.13,7.29,5.21,4.73,8.34,1.82,0.26,4.07,0.49,0.0
hsa-miR-1252-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
hsa-miR-1255a,0.0,0.0,0.59,0.56,0.0,6.15,0.0,1.37,0.0,0.2,0.0,0.0
hsa-miR-1255b-5p,2.18,0.86,5.69,0.98,4.97,0.0,0.72,2.05,2.91,2.03,1.3,0.0
hsa-miR-1256,0.0,0.0,1.3,0.63,0.4,0.95,0.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-125a-3p,1.87,1.43,7.23,0.84,6.26,5.2,1.91,0.91,1.85,1.63,0.0,0.32
hsa-miR-125a-5p,320.43,722.87,581.36,1263.35,2988.52,440.95,526.98,315.5,293.01,1321.64,111.45,76.38
hsa-miR-125b-1-3p,0.0,0.29,0.0,0.35,0.48,0.0,0.24,0.0,0.0,0.0,0.16,0.16
hsa-miR-125b-2-3p,0.62,0.0,0.12,0.07,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-125b-5p,196.81,347.68,201.69,294.84,371.38,338.75,184.0,138.27,108.16,494.42,137.19,538.17
hsa-miR-126-3p,5040.65,7164.46,20288.05,15076.57,21213.47,10427.07,10957.84,8393.08,5752.5,14201.33,2299.21,1512.18
hsa-miR-126-5p,776.01,745.8,3194.59,2659.45,3259.4,1612.86,1371.67,1153.13,684.12,1601.37,258.26,151.95
hsa-miR-1260a,0.0,0.0,0.0,0.0,30.72,0.0,0.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-1260b,6.54,2.01,9.13,4.62,5.78,9.46,2.15,0.0,0.26,5.29,0.49,0.64
hsa-miR-1262,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.26,0.0,0.0,0.0
hsa-miR-1264,0.0,0.0,0.59,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-1266-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1268a,0.0,2.01,1.9,0.0,0.0,0.0,0.72,0.0,0.26,0.2,0.33,0.0
hsa-miR-1268b,3.11,0.0,0.0,1.05,3.61,1.89,0.0,2.28,2.64,1.63,0.0,0.0
hsa-miR-1269a,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-127-3p,108.06,40.13,147.39,194.67,70.43,185.94,187.1,30.75,29.62,211.43,6.19,2.56
hsa-miR-127-5p,2.8,3.73,3.32,7.43,3.53,4.73,4.29,0.0,0.79,3.66,0.0,0.8
hsa-miR-1270,0.0,2.01,6.76,1.89,4.65,0.47,1.43,1.37,1.06,0.61,0.65,0.48
hsa-miR-1271-3p,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1271-5p,10.28,8.6,34.5,47.14,43.23,22.24,24.79,6.61,4.5,21.14,2.12,32.02
hsa-miR-1273c,0.62,0.0,2.02,1.12,1.84,2.84,1.91,0.23,1.32,0.81,0.98,1.92
hsa-miR-1273h-3p,4.36,8.89,32.84,26.48,28.07,7.57,8.34,3.42,1.32,19.52,0.33,0.0
hsa-miR-1273h-5p,0.31,1.72,11.38,5.81,4.73,1.42,3.81,3.42,0.53,6.91,0.16,0.0
hsa-miR-1275,0.0,0.29,0.12,0.07,0.32,1.42,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1276,0.0,0.0,0.0,0.07,0.0,0.0,0.48,0.0,0.0,0.0,0.0,2.88
hsa-miR-1277-3p,9.96,3.15,25.97,22.7,22.94,15.14,17.88,7.97,2.91,14.03,0.49,1.6
hsa-miR-1277-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1278,1.25,0.0,1.78,1.33,2.41,0.0,1.67,1.37,0.0,0.0,0.33,2.4
hsa-miR-128-1-5p,1.56,0.86,5.1,2.24,2.49,2.37,0.0,0.0,0.0,1.02,0.0,0.48
hsa-miR-128-2-5p,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-128-3p,261.27,192.9,1268.37,1051.87,1032.64,589.03,495.52,154.22,99.17,510.07,43.5,78.14
hsa-miR-1283,0.0,0.0,0.0,0.21,1.28,0.47,0.24,0.0,0.0,0.41,0.16,0.0
hsa-miR-1284,0.93,6.02,8.3,4.34,8.66,1.42,1.67,0.0,0.26,5.69,0.16,0.32
hsa-miR-1285-3p,4.05,6.02,16.6,12.05,26.63,8.04,13.59,3.19,1.85,4.88,3.26,10.73
hsa-miR-1285-5p,0.31,3.44,0.0,0.49,0.08,1.42,0.48,0.0,0.0,0.0,0.0,1.92
hsa-miR-1286,0.31,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-3p,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-1287-5p,4.67,4.3,31.3,18.42,28.23,13.25,14.54,7.29,2.64,10.77,0.49,0.48
hsa-miR-1288-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
hsa-miR-1289,0.0,0.0,0.0,0.28,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-1-3p,0.0,0.29,0.59,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-129-2-3p,0.31,0.29,0.47,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-129-5p,1.25,0.57,0.59,0.14,0.0,1.42,0.0,0.0,0.0,0.0,0.49,0.16
hsa-miR-1291,1.25,0.0,0.24,0.35,0.56,0.0,0.48,0.0,0.0,0.41,2.12,0.32
hsa-miR-1292-3p,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1292-5p,0.31,0.0,5.1,5.46,8.9,0.47,3.34,2.51,0.0,9.55,0.81,0.32
hsa-miR-1293,0.0,0.0,0.0,0.0,0.4,0.0,0.48,0.68,0.0,1.02,0.0,3.68
hsa-miR-1294,0.0,1.43,9.01,2.38,6.26,2.37,0.0,0.46,1.06,3.86,1.3,0.0
hsa-miR-1295a,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12
hsa-miR-1295b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-3p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1296-5p,22.73,16.34,66.88,51.49,48.77,30.75,27.41,6.15,5.82,26.23,1.63,28.02
hsa-miR-1297,1.87,0.0,0.0,0.49,0.0,1.42,0.0,0.0,0.0,0.0,0.49,0.0
hsa-miR-1298-5p,0.0,0.0,0.12,0.0,0.0,0.0,0.48,0.46,0.0,0.0,0.16,0.0
hsa-miR-1299,0.0,0.0,0.0,1.12,0.08,0.0,0.0,1.37,0.0,2.64,0.0,0.0
hsa-miR-1301-3p,40.17,67.64,324.18,239.01,209.91,121.12,75.32,28.7,14.54,117.51,4.07,5.28
hsa-miR-1301-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1302,0.0,0.0,0.0,0.42,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1303,0.93,1.15,4.62,1.75,24.46,2.84,4.05,3.19,2.38,12.6,1.63,9.45
hsa-miR-1304-3p,0.0,0.0,9.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1304-5p,1.56,0.0,8.66,3.57,6.18,1.42,7.39,1.14,0.53,6.3,0.65,2.24
hsa-miR-1306-3p,0.62,0.0,0.95,1.75,0.32,2.37,0.48,0.68,0.0,0.61,0.33,0.16
hsa-miR-1306-5p,1.87,2.87,10.91,9.6,17.81,2.84,6.2,3.42,3.44,8.54,0.81,0.0
hsa-miR-1307-3p,63.84,42.71,287.3,195.65,201.97,102.19,84.85,33.94,22.74,140.88,6.35,39.55
hsa-miR-1307-5p,37.37,28.38,86.56,67.39,90.24,90.37,62.21,54.67,18.78,51.84,3.91,51.24
hsa-miR-130a-3p,30.83,20.64,129.72,100.17,96.49,63.4,42.9,26.42,13.75,48.18,6.52,16.33
hsa-miR-130a-5p,0.0,0.0,0.0,0.21,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-130b-3p,9.03,4.59,24.54,18.28,23.18,10.41,8.82,6.38,2.38,12.4,0.49,0.8
hsa-miR-130b-5p,59.79,47.01,260.86,211.55,159.3,34.54,45.52,12.3,17.72,105.1,3.91,0.96
hsa-miR-132-3p,5.61,2.01,9.6,10.16,8.66,8.04,11.2,1.14,1.32,5.08,1.63,25.94
hsa-miR-132-5p,1.87,4.01,4.15,4.27,3.05,3.31,1.43,0.68,1.32,4.68,0.33,8.17
hsa-miR-1323,0.0,0.29,0.0,0.28,4.81,0.47,0.95,1.37,1.32,2.24,0.49,2.56
hsa-miR-133a-3p,99.65,81.4,95.1,210.85,28.15,160.39,45.76,10.93,5.82,34.76,38.78,15.53
hsa-miR-133a-5p,2.49,2.58,1.9,6.44,0.32,8.04,3.81,0.46,0.26,0.0,0.33,0.16
hsa-miR-133b,0.31,0.0,0.12,0.21,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.07,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-5p,22.73,11.46,87.63,73.55,34.25,71.91,46.0,5.47,7.93,43.3,1.63,0.0
hsa-miR-1343-3p,2.8,1.72,9.6,14.29,8.9,0.95,3.58,0.46,0.26,10.37,0.16,0.0
hsa-miR-135a-2-3p,0.0,0.0,0.0,0.35,0.48,3.31,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.31,0.29,0.59,0.49,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,3.43,2.87,7.35,8.13,17.25,14.67,10.49,4.1,1.85,0.41,1.63,2.88
hsa-miR-135b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4
hsa-miR-135b-5p,0.31,1.72,0.12,0.0,2.01,0.0,0.95,0.46,0.53,0.0,0.16,80.54
hsa-miR-136-3p,48.89,19.2,110.63,122.94,82.06,190.19,107.97,23.46,16.13,108.56,3.42,0.32
hsa-miR-136-5p,4.05,0.0,6.64,3.5,1.68,8.52,7.87,0.0,0.0,3.46,0.0,0.0
hsa-miR-138-1-3p,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,1.25,0.29,0.24,0.56,0.24,1.42,1.91,1.14,0.26,1.02,0.0,1.28
hsa-miR-139-3p,1.87,23.79,36.4,27.39,37.38,8.04,17.4,7.52,4.23,32.93,1.14,0.48
hsa-miR-139-5p,89.37,293.5,680.13,609.99,862.03,187.83,253.36,187.25,183.79,552.16,49.21,26.42
hsa-miR-140-3p,603.81,643.18,2153.4,1518.47,2789.04,1340.35,969.34,737.85,497.69,1850.82,542.58,458.27
hsa-miR-140-5p,61.66,31.24,279.59,381.98,307.37,127.74,117.98,62.42,24.86,67.49,30.63,58.76
hsa-miR-141-3p,2.18,2.29,7.35,4.76,22.78,24.6,9.77,10.93,1.59,4.88,1.14,481.32
hsa-miR-141-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,8.81
hsa-miR-142-3p,323.86,174.84,1068.46,917.58,965.67,450.41,593.24,329.4,125.61,457.62,92.22,101.84
hsa-miR-142-5p,2072.06,1941.59,8487.68,6466.73,9408.81,4983.36,4356.44,3124.28,2054.75,6835.66,1427.82,927.9
hsa-miR-143-3p,651.45,340.8,1135.81,2359.84,1087.19,1866.45,401.37,158.78,192.78,563.95,116.66,39.87
hsa-miR-143-5p,13.08,3.15,21.34,49.67,24.46,40.69,11.44,0.68,2.38,7.12,0.98,0.48
hsa-miR-144-3p,1464.21,789.65,4825.08,1434.2,8081.47,2824.05,2636.55,3558.93,1747.2,2985.62,1336.9,724.55
hsa-miR-144-5p,803.1,492.99,2030.8,746.66,3339.61,1137.85,1022.25,1131.94,756.05,2238.51,1024.88,499.58
hsa-miR-145-3p,4.36,2.29,11.03,16.25,13.72,10.41,4.53,2.05,1.85,4.07,0.33,0.0
hsa-miR-145-5p,43.28,23.22,19.8,36.57,10.03,42.58,16.68,6.38,3.97,11.59,9.29,2.08
hsa-miR-1468-5p,2.18,0.29,6.4,4.55,2.09,0.47,1.19,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,10.28,1.43,19.68,20.59,12.43,7.1,3.34,0.68,1.32,4.88,0.33,0.8
hsa-miR-146a-5p,3377.77,2490.19,15753.82,10579.78,7330.45,6743.84,5291.46,2548.86,944.07,6387.8,255.97,1640.44
hsa-miR-146b-3p,4.05,3.44,14.7,13.94,11.71,6.15,6.67,1.59,1.59,23.99,1.14,1.6
hsa-miR-146b-5p,249.74,346.82,1262.44,969.84,847.11,531.79,683.81,340.79,159.73,1392.59,146.32,321.68
hsa-miR-147b-3p,0.31,0.0,0.0,0.35,1.52,0.0,0.72,0.23,0.0,0.0,0.0,8.17
hsa-miR-147b-5p,0.0,0.0,0.59,0.28,0.32,0.0,0.24,0.0,0.0,0.61,0.16,3.68
hsa-miR-148a-3p,747.99,672.42,3040.09,3414.93,3000.23,2249.21,1729.18,1173.4,349.6,1784.34,304.86,5360.37
hsa-miR-148a-5p,4.67,6.31,17.19,26.69,19.25,8.52,6.44,13.67,2.64,9.35,0.65,21.94
hsa-miR-148b-3p,1053.16,832.07,4284.27,3898.63,3634.14,2668.39,1977.06,744.45,465.43,1857.53,213.94,331.45
hsa-miR-148b-5p,4.98,4.87,26.68,25.99,32.81,13.25,14.3,9.11,5.55,26.23,5.87,7.21
hsa-miR-149-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.91,0.53,0.61,0.0,0.0
hsa-miR-149-5p,7.47,1.72,3.2,1.26,15.48,5.68,0.95,0.46,0.26,12.2,1.47,126.5
hsa-miR-150-3p,0.31,12.32,18.02,5.39,15.64,4.26,5.24,6.38,3.7,47.16,2.44,1.76
hsa-miR-150-5p,135.77,218.41,562.39,257.36,692.63,242.24,187.58,203.65,116.62,1376.73,118.13,57.48
hsa-miR-151a-3p,856.98,856.15,4713.98,4697.9,2595.57,2443.66,1917.71,610.96,404.34,1900.22,107.54,223.85
hsa-miR-151a-5p,4052.57,3833.89,17199.34,14503.07,12120.37,5243.58,7438.22,2584.62,1678.44,8622.44,629.59,517.35
hsa-miR-151b,23.98,6.88,34.98,432.07,27.83,6.15,265.51,4.1,4.5,393.99,4.56,5.12
hsa-miR-152-3p,165.98,68.5,569.27,608.94,339.86,378.97,265.04,120.73,69.28,153.08,20.2,375.16
hsa-miR-152-5p,0.93,0.0,0.0,0.21,0.48,0.0,0.48,0.0,0.0,0.0,0.0,0.0
hsa-miR-153-3p,0.0,0.0,1.78,1.05,0.32,0.0,0.95,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-3p,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1537-5p,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.24,2.24,1.84,0.0,0.0,0.0,0.79,0.0,0.0,0.0
hsa-miR-154-3p,4.98,0.86,4.74,7.64,3.13,3.78,6.44,3.42,0.0,2.44,0.16,0.0
hsa-miR-154-5p,1.25,0.0,3.2,4.41,0.8,4.73,1.91,1.37,0.26,0.61,0.0,0.0
hsa-miR-155-5p,13.39,15.19,92.61,60.94,57.99,36.9,30.75,14.81,13.49,52.86,7.98,13.45
hsa-miR-15a-3p,0.93,0.0,1.07,0.56,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.12
hsa-miR-15a-5p,129.23,81.11,638.28,333.51,528.59,205.33,237.15,173.81,65.32,222.81,84.24,76.7
hsa-miR-15b-3p,143.87,78.25,602.23,312.77,614.18,255.48,235.01,133.26,81.45,239.69,57.19,65.01
hsa-miR-15b-5p,383.02,241.34,1364.06,845.5,1108.92,510.5,576.08,502.07,164.22,608.06,221.27,98.95
hsa-miR-16-1-3p,0.62,0.0,4.27,2.1,2.57,2.37,1.43,1.82,0.53,1.63,1.14,0.0
hsa-miR-16-2-3p,724.63,473.5,1994.04,959.75,2776.12,1031.87,821.57,628.5,483.14,1628.41,528.08,265.48
hsa-miR-16-5p,1466.08,976.82,5784.34,3163.38,5240.7,1835.23,1825.0,1873.43,810.0,3032.18,1455.03,725.67
hsa-miR-17-3p,19.31,15.76,53.24,37.2,42.43,29.81,40.04,23.92,11.64,41.47,6.35,17.93
hsa-miR-17-5p,665.15,407.29,2841.48,3084.65,3403.06,1029.51,1076.6,549.68,231.66,915.04,325.71,808.77
hsa-miR-181a-2-3p,17.13,13.76,56.2,44.41,41.23,19.4,21.69,12.3,14.81,41.88,6.52,6.89
