BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA809414,SRR18104989,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
PRJNA809414,SRR18104990,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
PRJNA809414,SRR18104991,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
PRJNA809414,SRR18104992,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
PRJNA809414,SRR18104993,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
PRJNA809414,SRR18104994,sEV,Blood|menstual blood,-,-,2022-05-01,https://www.ncbi.nlm.nih.gov/bioproject/PRJNA809414/,-,miRNA sequence of Human MenSCs derived exosomes,to explore the expression differences of microRNA in MenSCs derived exosomes
