miRNA,SRR12463645,SRR12463646,SRR12463647,SRR12463648,SRR12463649,SRR12463650,SRR12463651,SRR12463652,SRR12463653,SRR12463654,SRR12463655,SRR12463656,SRR12463657,SRR12463658,SRR12463659
hsa-miR-29c-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-29c-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-301b-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3064-5p,0.0,0.0,0.0,0.0,0.63,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3074-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-30a-3p,0.0,3.49,3.46,139.33,108.37,158.25,0.0,0.0,4.55,0.0,0.34,0.0,4.32,3.63,1.9
hsa-miR-30a-5p,18.47,0.87,0.0,493.31,557.62,610.38,0.0,2.59,10.62,8.9,3.08,2.71,4.32,2.72,5.23
hsa-miR-30b-3p,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30b-5p,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.86,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-30c-2-3p,0.0,0.0,0.0,0.0,12.6,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30c-5p,0.0,1.75,6.92,33.89,54.19,45.21,0.0,1.73,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-30d-3p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-30d-5p,0.0,57.61,58.8,120.5,194.69,151.79,15.64,6.92,12.14,8.9,3.42,5.96,0.0,1.36,1.43
hsa-miR-30e-3p,0.0,1.75,0.0,15.06,18.9,22.61,0.0,4.32,4.55,0.0,0.34,3.79,0.0,0.45,0.48
hsa-miR-30e-5p,0.0,0.87,0.0,7.53,8.82,3.23,0.0,0.0,1.52,0.0,0.0,1.62,0.86,0.0,0.0
hsa-miR-31-3p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-31-5p,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3131,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-3158-3p,0.0,1.75,0.0,0.0,0.63,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3177-3p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-3178,0.0,0.0,0.0,0.0,1.26,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3182,0.0,8.73,6.92,0.0,10.71,3.23,0.0,0.0,1.52,0.0,0.0,4.33,0.0,2.72,0.95
hsa-miR-3187-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3190-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3195,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
hsa-miR-32-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-32-5p,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-320a-3p,166.22,143.15,155.66,90.38,188.39,129.18,0.0,12.97,15.18,2.23,12.33,8.12,2.59,4.54,2.38
hsa-miR-320a-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.86,1.52,0.0,1.03,2.17,2.59,0.45,0.95
hsa-miR-320b,18.47,2.62,6.92,18.83,25.83,9.69,0.0,0.86,3.04,0.0,0.34,1.08,0.0,0.45,1.9
hsa-miR-320c,0.0,2.62,6.92,18.83,2.52,9.69,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.91,0.0
hsa-miR-320d,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-320e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
hsa-miR-323a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-328-3p,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.68,0.0,0.0,0.45,0.0
hsa-miR-330-3p,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-330-5p,0.0,0.0,0.0,3.77,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-331-5p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-335-3p,0.0,0.87,0.0,3.77,2.52,3.23,0.0,0.0,1.52,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-335-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-338-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-339-3p,18.47,3.49,0.0,0.0,2.52,3.23,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-339-5p,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-33b-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-3p,0.0,1.75,0.0,0.0,2.52,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-340-5p,0.0,0.87,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.48
hsa-miR-342-3p,0.0,0.87,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-342-5p,18.47,5.24,10.38,7.53,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.54,0.86,0.0,0.0
hsa-miR-345-5p,0.0,0.87,3.46,0.0,3.15,0.0,0.0,0.0,0.0,0.0,1.37,1.62,0.0,0.0,0.0
hsa-miR-34a-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-3p,0.0,0.0,0.0,0.0,0.63,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-34c-5p,0.0,0.0,0.0,7.53,8.19,9.69,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3605-3p,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-361-3p,0.0,0.87,0.0,11.3,12.6,12.92,15.64,1.73,4.55,2.23,0.68,0.0,0.0,0.0,0.0
hsa-miR-361-5p,0.0,0.87,0.0,0.0,3.15,3.23,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-3614-5p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3615,0.0,0.0,0.0,7.53,5.04,3.23,0.0,0.0,0.0,4.45,0.34,0.0,0.0,0.0,0.0
hsa-miR-3620-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-3648,0.0,1.75,3.46,0.0,0.63,0.0,0.0,0.0,0.0,2.23,3.08,3.79,0.0,0.45,1.43
hsa-miR-365a-5p,0.0,4.36,0.0,0.0,1.26,0.0,0.0,0.86,0.0,0.0,1.71,1.08,0.0,0.0,0.0
hsa-miR-365b-5p,0.0,0.0,0.0,0.0,1.89,3.23,0.0,0.0,1.52,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-3677-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3679-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3681-5p,0.0,0.0,0.0,0.0,1.26,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-369-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3691-5p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-370-3p,0.0,0.0,0.0,0.0,0.0,0.0,31.28,5.19,6.07,0.0,1.03,0.54,0.0,1.82,2.38
hsa-miR-374a-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374a-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-3p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-374b-5p,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-375-3p,18.47,6.98,17.3,0.0,0.63,9.69,0.0,0.0,0.0,4.45,2.05,1.08,0.0,0.0,0.0
hsa-miR-376c-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-378a-3p,849.57,824.87,1041.17,82.85,65.53,87.2,15.64,4.32,15.18,57.86,59.59,82.83,6.05,4.99,1.43
hsa-miR-378c,92.34,64.59,38.05,0.0,1.26,0.0,0.0,1.73,0.0,11.13,3.42,1.62,0.0,0.0,0.0
hsa-miR-378d,0.0,6.11,6.92,0.0,5.04,0.0,0.0,0.86,0.0,4.45,1.71,2.71,0.0,0.0,0.0
hsa-miR-378e,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-3p,0.0,0.0,0.0,3.77,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-379-5p,0.0,5.24,0.0,3.77,7.56,9.69,0.0,11.24,15.18,0.0,0.68,1.08,0.0,0.0,0.0
hsa-miR-381-3p,0.0,0.87,0.0,0.0,3.78,6.46,31.28,9.51,16.69,2.23,0.68,1.08,0.0,0.0,0.48
hsa-miR-382-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-382-5p,0.0,0.0,0.0,0.0,1.89,0.0,0.0,1.73,3.04,2.23,0.34,1.08,0.86,0.45,0.0
hsa-miR-3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-3913-5p,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3917,0.0,0.0,0.0,0.0,0.63,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3928-3p,0.0,1.75,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,1.03,0.0,0.0,0.0,0.0
hsa-miR-3934-5p,0.0,0.87,3.46,3.77,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3940-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-3960,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-409-3p,0.0,0.87,3.46,3.77,1.26,3.23,0.0,12.11,7.59,0.0,1.03,1.08,0.0,1.36,0.48
hsa-miR-410-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-411-5p,0.0,0.87,0.0,0.0,2.52,0.0,0.0,2.59,3.04,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-412-5p,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.68,0.54,0.0,0.0,0.0
hsa-miR-421,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-423-3p,0.0,18.33,24.21,33.89,12.6,29.07,0.0,1.73,3.04,4.45,2.4,2.71,0.86,1.82,1.43
hsa-miR-423-5p,73.88,13.09,48.43,26.36,100.18,41.98,0.0,7.78,9.11,2.23,11.99,12.99,1.73,1.36,7.13
hsa-miR-424-3p,0.0,0.0,0.0,0.0,6.3,0.0,0.0,5.19,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-424-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-425-3p,0.0,2.62,0.0,0.0,1.26,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-425-5p,0.0,1.75,0.0,11.3,7.56,9.69,0.0,0.0,0.0,0.0,1.03,2.17,0.0,0.45,0.48
hsa-miR-429,0.0,1.75,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.34,0.54,0.0,0.0,0.0
hsa-miR-431-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,3.04,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-432-5p,0.0,0.87,0.0,3.77,2.52,3.23,15.64,3.46,4.55,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4326,0.0,0.0,0.0,0.0,1.89,3.23,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4443,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4466,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-4484,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4485-3p,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4488,0.0,10.47,13.84,0.0,3.78,6.46,15.64,6.05,3.04,2.23,1.37,2.17,0.86,0.45,0.48
hsa-miR-4497,0.0,1.75,6.92,0.0,0.0,3.23,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4508,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.86,3.04,4.45,0.68,0.0,0.86,2.72,1.9
hsa-miR-450a-2-3p,18.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450a-5p,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.86,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-450b-5p,18.47,0.87,0.0,0.0,3.15,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-4516,0.0,3.49,3.46,0.0,4.41,0.0,0.0,0.0,0.0,2.23,2.4,1.62,0.0,0.0,0.0
hsa-miR-451a,0.0,0.0,0.0,0.0,2.52,6.46,0.0,2.59,0.0,2.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-3p,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-452-5p,18.47,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-454-3p,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-454-5p,0.0,0.87,3.46,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-455-5p,0.0,1.75,0.0,7.53,2.52,3.23,0.0,2.59,0.0,2.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-4647,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0
hsa-miR-4660,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4661-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4664-3p,36.94,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4677-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4699-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-4710,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4713-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4740-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
hsa-miR-4746-5p,0.0,0.87,0.0,3.77,1.89,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4755-3p,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,1.37,3.25,0.0,0.0,0.0
hsa-miR-4758-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4758-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4762-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-4775,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4791,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4798-5p,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-483-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-484,0.0,2.62,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-485-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-486-5p,0.0,0.0,0.0,3.77,9.45,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487a-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-487b-3p,0.0,0.87,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-491-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,2.59,6.07,0.0,0.34,0.54,0.0,0.45,0.0
hsa-miR-493-5p,18.47,0.87,0.0,3.77,4.41,9.69,0.0,5.19,10.62,0.0,0.34,1.08,0.0,0.0,0.0
hsa-miR-494-3p,18.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-495-3p,0.0,0.87,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-4999-5p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-500a-3p,0.0,0.87,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.34,0.54,0.0,0.0,0.0
hsa-miR-500b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-501-3p,0.0,4.36,0.0,3.77,1.26,0.0,0.0,0.86,0.0,0.0,0.34,0.54,0.0,0.45,0.0
hsa-miR-501-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-502-3p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,0.0,7.53,12.6,6.46,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.45,0.0
hsa-miR-504-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.54,0.0,0.0,0.0
hsa-miR-504-5p,0.0,2.62,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-505-5p,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5094,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-511-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.34,0.0,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-526b-5p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-3p,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-532-5p,0.0,12.22,34.59,22.59,34.02,32.3,15.64,6.92,10.62,2.23,0.34,2.17,0.0,0.45,0.0
hsa-miR-541-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-542-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-548o-3p,0.0,0.0,0.0,0.0,1.89,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-3-5p,0.0,0.87,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-550a-5p,0.0,0.0,3.46,0.0,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5580-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-5703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-574-3p,0.0,0.0,3.46,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-574-5p,18.47,0.0,0.0,3.77,11.97,9.69,0.0,0.0,1.52,0.0,0.34,1.62,0.0,0.0,0.95
hsa-miR-576-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0
hsa-miR-582-3p,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-584-5p,0.0,0.0,0.0,7.53,15.12,12.92,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0
hsa-miR-589-5p,0.0,0.87,3.46,0.0,2.52,3.23,0.0,0.0,0.0,2.23,0.34,0.0,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.87,3.46,0.0,0.63,0.0,0.0,0.86,0.0,0.0,1.71,0.0,0.0,0.45,0.48
hsa-miR-619-5p,0.0,0.0,0.0,0.0,3.15,0.0,0.0,0.86,0.0,0.0,0.34,0.0,0.0,0.0,0.0
