miRNA,SRR19278993,SRR19278994,SRR19278995,SRR19278996,SRR19278997,SRR19278998,SRR19278999,SRR19279000,SRR19279001,SRR19279002,SRR19279003,SRR19279004,SRR19279005,SRR19279006,SRR19279007,SRR19279008,SRR19279009,SRR19279010,SRR19279011,SRR19279012,SRR19279013,SRR19279014,SRR19279015,SRR19279016,SRR19279017,SRR19279018,SRR19279019,SRR19279020,SRR19279021,SRR19279022,SRR19279023,SRR19279024,SRR19279025,SRR19279026,SRR19279027
hsa-miR-1306-5p,15.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,1.0,0.0,4.0,2.0,1.0,1.0,12.0,0.0,1.0,2.0,1.0,7.0,5.0,7.0,0.0,3.0,0.0,2.0,3.0
hsa-miR-1307-3p,10848.0,14505.0,710.0,22248.0,14883.0,8929.0,25.0,441.0,411.0,313.0,126.0,15388.0,4961.0,9169.0,11464.0,7726.0,13407.0,7813.0,14166.0,14279.0,5191.0,4818.0,14692.0,5733.0,7299.0,5164.0,5081.0,13491.0,7493.0,5508.0,8163.0,7505.0,6403.0,18016.0,20368.0
hsa-miR-1307-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-130a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hsa-miR-130b-3p,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
hsa-miR-130b-5p,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-132-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-133a-3p,0.0,13.0,0.0,14.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,17.0,42.0,1.0,0.0,0.0,3.0,28.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0
hsa-miR-133a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-134-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
hsa-miR-134-5p,0.0,4.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,22.0,2.0,9.0,4.0,0.0,10.0,6.0,1.0,18.0,3.0,13.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,14.0,2.0
hsa-miR-1343-5p,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-135a-3p,0.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,13.0,15.0,16.0,0.0,0.0,21.0,1.0,22.0,24.0,0.0,0.0,7.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0
hsa-miR-135a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,33.0,0.0,0.0
hsa-miR-136-5p,89.0,156.0,124.0,416.0,97.0,131.0,0.0,0.0,28.0,23.0,8.0,115.0,43.0,37.0,49.0,143.0,129.0,219.0,48.0,27.0,0.0,34.0,165.0,33.0,102.0,104.0,111.0,136.0,112.0,190.0,312.0,86.0,148.0,163.0,303.0
hsa-miR-137-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-138-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-139-3p,3748.0,6376.0,544.0,9194.0,5384.0,3734.0,30.0,230.0,329.0,174.0,108.0,4923.0,1887.0,2506.0,2466.0,2386.0,5011.0,2104.0,2397.0,3226.0,1347.0,2797.0,5241.0,2959.0,3119.0,2077.0,1962.0,2518.0,2543.0,2270.0,2630.0,2369.0,3419.0,5905.0,7718.0
hsa-miR-139-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-140-3p,55.0,44.0,2.0,87.0,59.0,4.0,12.0,0.0,0.0,0.0,0.0,42.0,4.0,41.0,45.0,60.0,60.0,28.0,45.0,69.0,14.0,75.0,26.0,28.0,62.0,60.0,16.0,47.0,33.0,36.0,12.0,41.0,41.0,45.0,17.0
hsa-miR-140-5p,151.0,150.0,55.0,175.0,110.0,194.0,53.0,35.0,36.0,110.0,0.0,290.0,90.0,80.0,213.0,146.0,161.0,147.0,195.0,132.0,58.0,140.0,308.0,75.0,138.0,119.0,67.0,130.0,143.0,139.0,241.0,257.0,140.0,161.0,241.0
hsa-miR-141-3p,176.0,237.0,29.0,1129.0,602.0,116.0,55.0,0.0,244.0,100.0,8.0,353.0,61.0,173.0,286.0,144.0,108.0,137.0,347.0,444.0,74.0,168.0,433.0,213.0,207.0,38.0,74.0,70.0,143.0,118.0,196.0,157.0,49.0,542.0,442.0
hsa-miR-141-5p,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
hsa-miR-142-3p,189760.0,245886.0,32907.0,307879.0,220320.0,154446.0,18628.0,33572.0,31405.0,16181.0,15532.0,330335.0,127998.0,181067.0,296312.0,273673.0,235702.0,349912.0,396369.0,295365.0,163530.0,120448.0,239624.0,113916.0,122576.0,85852.0,89207.0,137784.0,267859.0,173332.0,360034.0,163875.0,97757.0,219182.0,455421.0
hsa-miR-142-5p,4368.0,5825.0,1777.0,13894.0,7631.0,5947.0,985.0,1389.0,1586.0,485.0,728.0,13632.0,3320.0,6491.0,5888.0,8102.0,6926.0,12644.0,11559.0,3973.0,3826.0,2965.0,6054.0,2182.0,4572.0,4556.0,4878.0,4743.0,6619.0,5414.0,11046.0,6207.0,3717.0,5432.0,13851.0
hsa-miR-143-3p,4.0,45.0,0.0,52.0,32.0,30.0,0.0,16.0,0.0,1.0,0.0,48.0,13.0,7.0,8.0,39.0,35.0,33.0,37.0,31.0,22.0,2.0,55.0,1.0,1.0,16.0,1.0,3.0,3.0,17.0,11.0,18.0,7.0,84.0,70.0
hsa-miR-143-5p,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-144-3p,13.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,21.0,3.0,1.0,0.0,0.0,11.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,7.0,2.0,15.0,0.0,21.0,1.0
hsa-miR-144-5p,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.0
hsa-miR-145-5p,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1468-5p,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-146a-5p,212.0,164.0,33.0,750.0,485.0,953.0,0.0,5.0,0.0,0.0,0.0,1286.0,153.0,424.0,575.0,582.0,494.0,252.0,733.0,294.0,113.0,215.0,759.0,134.0,217.0,219.0,354.0,272.0,217.0,124.0,384.0,320.0,516.0,582.0,659.0
hsa-miR-146b-3p,79.0,66.0,48.0,261.0,99.0,70.0,0.0,44.0,39.0,0.0,0.0,100.0,51.0,87.0,157.0,43.0,83.0,110.0,89.0,75.0,0.0,44.0,50.0,66.0,36.0,56.0,26.0,98.0,53.0,35.0,90.0,5.0,108.0,117.0,83.0
hsa-miR-146b-5p,265.0,301.0,99.0,46.0,496.0,21.0,0.0,0.0,0.0,0.0,0.0,47.0,182.0,16.0,14.0,14.0,34.0,494.0,55.0,324.0,0.0,23.0,3.0,115.0,110.0,203.0,3.0,252.0,189.0,188.0,17.0,21.0,1.0,370.0,572.0
hsa-miR-148a-3p,4.0,56.0,1.0,29.0,4.0,38.0,0.0,1.0,0.0,0.0,0.0,45.0,3.0,3.0,11.0,4.0,17.0,3.0,16.0,9.0,0.0,24.0,45.0,13.0,15.0,2.0,0.0,75.0,33.0,2.0,11.0,3.0,5.0,1.0,8.0
hsa-miR-148a-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-148b-3p,0.0,48.0,19.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,6.0,27.0,11.0,7.0,12.0,32.0,12.0,13.0,4.0,53.0,0.0,1.0,15.0,21.0,2.0,3.0,37.0,2.0,0.0,0.0,25.0,33.0
hsa-miR-150-3p,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hsa-miR-150-5p,78.0,49.0,70.0,53.0,121.0,130.0,116.0,52.0,160.0,22.0,36.0,70.0,123.0,158.0,368.0,107.0,78.0,112.0,74.0,73.0,112.0,70.0,23.0,28.0,15.0,193.0,190.0,261.0,77.0,62.0,65.0,141.0,134.0,98.0,79.0
hsa-miR-151a-3p,230.0,355.0,19.0,637.0,276.0,205.0,0.0,5.0,20.0,1.0,2.0,455.0,171.0,197.0,341.0,288.0,287.0,343.0,486.0,535.0,173.0,262.0,333.0,200.0,251.0,120.0,184.0,295.0,342.0,268.0,346.0,172.0,116.0,217.0,618.0
hsa-miR-151a-5p,26.0,38.0,0.0,83.0,37.0,4.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,20.0,7.0,11.0,14.0,29.0,49.0,0.0,20.0,25.0,6.0,1.0,29.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,59.0,2.0
hsa-miR-151b,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,20.0,1.0,2.0,0.0
hsa-miR-152-3p,804.0,1295.0,131.0,2311.0,1969.0,958.0,23.0,22.0,125.0,22.0,1.0,2244.0,520.0,965.0,1257.0,2125.0,2113.0,2375.0,1956.0,1591.0,375.0,693.0,1132.0,683.0,969.0,805.0,963.0,1233.0,1305.0,660.0,1186.0,1183.0,604.0,864.0,1834.0
hsa-miR-153-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-1538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-154-5p,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-155-5p,22.0,2.0,10.0,0.0,0.0,25.0,31.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,1.0,13.0,1.0,5.0,4.0,3.0,1.0,23.0,8.0,1.0,1.0,0.0,17.0,10.0,6.0,13.0,0.0,42.0,41.0,1.0
hsa-miR-15a-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,14.0,6.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,26.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,27.0
hsa-miR-15a-5p,685.0,1572.0,95.0,2013.0,1024.0,407.0,65.0,40.0,16.0,0.0,14.0,1459.0,166.0,687.0,1096.0,835.0,891.0,913.0,2087.0,1165.0,358.0,531.0,1356.0,559.0,461.0,339.0,152.0,489.0,843.0,542.0,868.0,375.0,376.0,1310.0,2157.0
hsa-miR-15b-3p,0.0,22.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,9.0,4.0,1.0,3.0,0.0,0.0,5.0,0.0,2.0,1.0,14.0,0.0,1.0,2.0,11.0,0.0,30.0,26.0,22.0,1.0
hsa-miR-15b-5p,0.0,0.0,9.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,19.0,6.0,11.0,5.0,17.0,19.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,9.0,9.0,0.0,26.0,18.0,0.0,25.0
hsa-miR-16-1-3p,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
hsa-miR-16-2-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
hsa-miR-16-5p,15453.0,34320.0,5452.0,26602.0,27523.0,12138.0,1701.0,4018.0,3669.0,2105.0,1444.0,26412.0,10199.0,14836.0,22595.0,19641.0,19851.0,15308.0,21026.0,14688.0,8257.0,17992.0,28509.0,12666.0,11625.0,10209.0,11617.0,15246.0,12355.0,8721.0,11258.0,19733.0,10592.0,45980.0,30490.0
hsa-miR-17-3p,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-17-5p,8.0,9.0,0.0,16.0,4.0,41.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,8.0,8.0,2.0,6.0,6.0,5.0,9.0,4.0,4.0,13.0,7.0,1.0,5.0,3.0,4.0,2.0,3.0,5.0,24.0,3.0,19.0,47.0
hsa-miR-181a-2-3p,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0
hsa-miR-181a-3p,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181a-5p,8.0,27.0,25.0,30.0,5.0,14.0,5.0,2.0,3.0,0.0,0.0,18.0,0.0,8.0,6.0,15.0,24.0,5.0,12.0,7.0,16.0,0.0,8.0,2.0,0.0,0.0,20.0,5.0,5.0,11.0,4.0,21.0,7.0,14.0,21.0
hsa-miR-181b-2-3p,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0
hsa-miR-181b-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181b-5p,1868.0,2890.0,614.0,3080.0,1714.0,1458.0,64.0,55.0,187.0,139.0,6.0,2523.0,463.0,872.0,1135.0,1215.0,1740.0,1542.0,1365.0,1041.0,278.0,525.0,2100.0,622.0,762.0,865.0,667.0,1562.0,715.0,537.0,838.0,1287.0,1170.0,2091.0,1711.0
hsa-miR-181c-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-181d-5p,18.0,280.0,27.0,127.0,194.0,124.0,0.0,7.0,0.0,1.0,0.0,185.0,31.0,68.0,44.0,42.0,73.0,47.0,70.0,46.0,0.0,12.0,69.0,32.0,11.0,45.0,8.0,74.0,31.0,23.0,55.0,25.0,39.0,38.0,102.0
hsa-miR-182-5p,218.0,326.0,26.0,1040.0,287.0,160.0,53.0,216.0,175.0,53.0,40.0,285.0,131.0,139.0,148.0,287.0,351.0,159.0,497.0,257.0,463.0,160.0,353.0,318.0,193.0,157.0,138.0,150.0,138.0,129.0,133.0,134.0,31.0,718.0,418.0
hsa-miR-1827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hsa-miR-183-5p,0.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0
hsa-miR-1843,12.0,4.0,0.0,65.0,53.0,60.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,28.0,58.0,50.0,27.0,7.0,24.0,33.0,14.0,40.0,0.0,29.0,34.0,93.0,44.0,29.0,41.0,22.0,37.0,10.0,0.0,147.0,72.0
hsa-miR-185-3p,71.0,139.0,0.0,427.0,167.0,63.0,0.0,17.0,0.0,0.0,0.0,296.0,22.0,81.0,96.0,61.0,102.0,76.0,118.0,122.0,22.0,79.0,317.0,91.0,108.0,0.0,36.0,97.0,110.0,116.0,17.0,29.0,1.0,104.0,138.0
hsa-miR-185-5p,37.0,213.0,29.0,200.0,164.0,33.0,31.0,23.0,0.0,3.0,1.0,73.0,68.0,9.0,36.0,75.0,65.0,64.0,130.0,68.0,12.0,32.0,164.0,38.0,49.0,62.0,35.0,51.0,99.0,25.0,50.0,59.0,90.0,300.0,214.0
hsa-miR-186-3p,9.0,39.0,0.0,40.0,45.0,0.0,0.0,10.0,0.0,0.0,0.0,48.0,0.0,2.0,1.0,14.0,5.0,31.0,49.0,49.0,0.0,0.0,35.0,12.0,0.0,0.0,0.0,22.0,10.0,18.0,8.0,0.0,35.0,0.0,35.0
hsa-miR-186-5p,21.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,23.0,14.0,9.0,10.0,11.0,0.0,0.0,35.0,9.0,17.0,10.0,0.0,38.0,36.0,9.0,34.0,14.0,0.0,20.0,10.0
hsa-miR-187-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18a-3p,75.0,149.0,37.0,114.0,118.0,67.0,39.0,18.0,0.0,14.0,0.0,51.0,20.0,45.0,71.0,104.0,36.0,45.0,48.0,27.0,0.0,3.0,98.0,7.0,14.0,0.0,0.0,65.0,32.0,21.0,28.0,45.0,154.0,143.0,101.0
hsa-miR-18a-5p,1.0,5.0,0.0,0.0,12.0,5.0,24.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,19.0,6.0,1.0,20.0,15.0,28.0,2.0,0.0,8.0,1.0,4.0,7.0,0.0,14.0,30.0,3.0,38.0,2.0,2.0,23.0,62.0
hsa-miR-18b-3p,0.0,0.0,0.0,5.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hsa-miR-18b-5p,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,27.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,52.0,0.0
hsa-miR-1908-5p,0.0,191.0,0.0,118.0,64.0,84.0,0.0,0.0,0.0,0.0,0.0,90.0,57.0,47.0,37.0,55.0,132.0,104.0,38.0,125.0,19.0,112.0,123.0,60.0,135.0,30.0,21.0,43.0,58.0,44.0,128.0,96.0,45.0,22.0,135.0
hsa-miR-190a-5p,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0
hsa-miR-190b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,11.0,0.0,0.0,0.0
hsa-miR-191-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
hsa-miR-191-5p,233.0,139.0,26.0,556.0,102.0,85.0,0.0,17.0,36.0,0.0,0.0,238.0,33.0,79.0,177.0,166.0,192.0,86.0,238.0,145.0,125.0,140.0,88.0,91.0,121.0,119.0,145.0,168.0,163.0,62.0,84.0,89.0,96.0,512.0,348.0
hsa-miR-1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hsa-miR-1914-3p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
hsa-miR-192-5p,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,17.0,1.0,18.0,20.0
hsa-miR-193a-5p,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0
hsa-miR-193b-5p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
