miRNA,SRR16290153,SRR16290154,SRR16290155,SRR16290156
hsa-miR-1243,0.45,0.13,0.4,0.11
hsa-miR-1244,0.11,0.13,0.1,0.0
hsa-miR-1245a,0.33,0.0,0.5,0.57
hsa-miR-1245b-5p,0.0,0.0,0.1,0.11
hsa-miR-1246,0.56,0.26,0.1,0.11
hsa-miR-1248,1.23,0.13,0.3,0.46
hsa-miR-1249-3p,3.35,4.17,4.23,4.1
hsa-miR-1251-5p,0.11,0.0,0.0,0.0
hsa-miR-1252-5p,0.0,0.26,0.1,0.57
hsa-miR-1255a,1.56,0.26,1.01,1.82
hsa-miR-1255b-5p,0.33,0.0,0.5,0.11
hsa-miR-1256,0.0,0.13,0.0,0.23
hsa-miR-1257,0.0,0.0,0.2,0.0
hsa-miR-125a-3p,18.52,19.14,21.44,25.97
hsa-miR-125a-5p,2447.16,3154.97,2595.17,3037.1
hsa-miR-125b-1-3p,973.11,1159.54,940.31,1042.4
hsa-miR-125b-2-3p,3.12,3.65,3.62,3.08
hsa-miR-125b-5p,3926.01,4399.78,3615.0,4415.27
hsa-miR-126-3p,8.48,8.07,6.14,10.71
hsa-miR-126-5p,49.41,58.45,40.56,38.61
hsa-miR-1260a,0.11,0.13,0.2,0.0
hsa-miR-1260b,46.63,61.71,49.42,41.46
hsa-miR-1262,0.89,0.26,0.6,0.23
hsa-miR-1265,0.0,0.0,0.0,0.11
hsa-miR-1267,0.22,0.78,0.81,0.8
hsa-miR-1268a,24.76,1.56,1.91,21.3
hsa-miR-1268b,0.67,29.29,25.57,2.51
hsa-miR-127-3p,595.31,667.32,598.69,684.41
hsa-miR-127-5p,36.59,39.45,46.5,48.41
hsa-miR-1270,0.56,1.43,1.31,1.59
hsa-miR-1271-3p,0.22,0.13,0.0,0.0
hsa-miR-1271-5p,1.9,2.47,2.11,2.28
hsa-miR-1272,0.0,0.52,0.3,0.11
hsa-miR-1273c,0.0,0.13,0.0,0.0
hsa-miR-1273h-5p,0.11,0.13,0.2,0.0
hsa-miR-1275,14.39,12.89,12.88,10.93
hsa-miR-1276,1.34,0.78,0.81,1.59
hsa-miR-1278,0.11,0.65,0.1,0.8
hsa-miR-128-1-5p,16.62,16.27,19.02,16.17
hsa-miR-128-3p,88.68,121.98,121.09,109.68
hsa-miR-1284,0.89,0.65,0.2,0.11
hsa-miR-1285-3p,42.5,50.77,46.3,48.98
hsa-miR-1285-5p,1.34,4.43,2.42,2.39
hsa-miR-1287-3p,0.0,0.13,0.0,0.0
hsa-miR-1287-5p,4.8,4.3,4.73,6.49
hsa-miR-1288-3p,0.0,0.0,0.0,0.11
hsa-miR-1288-5p,0.11,0.0,0.0,0.0
hsa-miR-129-1-3p,0.33,0.0,0.0,0.0
hsa-miR-129-2-3p,13.16,15.23,16.61,17.77
hsa-miR-129-5p,31.79,35.28,32.91,28.13
hsa-miR-1291,0.45,0.13,0.5,0.0
hsa-miR-1292-3p,0.0,0.0,0.1,0.0
hsa-miR-1292-5p,0.11,0.52,0.6,1.25
hsa-miR-1293,0.11,0.0,0.5,0.8
hsa-miR-1294,2.01,1.3,1.71,2.16
hsa-miR-1296-3p,0.22,0.13,0.1,0.46
hsa-miR-1296-5p,37.14,44.91,42.17,44.99
hsa-miR-1298-5p,0.11,0.26,0.1,0.23
hsa-miR-1299,0.11,0.13,0.1,0.0
hsa-miR-1301-3p,1.78,0.91,1.51,2.39
hsa-miR-1303,5.58,4.95,4.03,6.95
hsa-miR-1304-5p,1.0,1.04,0.91,1.25
hsa-miR-1305,2.01,1.82,2.21,2.62
hsa-miR-1306-3p,0.0,0.13,0.4,0.23
hsa-miR-1306-5p,0.78,1.17,1.21,2.51
hsa-miR-1307-3p,83.99,82.93,85.46,97.95
hsa-miR-1307-5p,160.4,198.79,165.17,147.27
hsa-miR-130a-3p,320.47,362.43,347.16,346.36
hsa-miR-130a-5p,1.78,2.86,1.81,1.37
hsa-miR-130b-3p,90.8,89.17,95.52,110.25
hsa-miR-130b-5p,30.9,44.0,44.39,43.62
hsa-miR-132-3p,53.21,62.49,71.97,71.76
hsa-miR-132-5p,8.03,7.55,6.95,7.75
hsa-miR-134-3p,1.34,2.6,1.61,2.51
hsa-miR-134-5p,59.12,62.23,61.7,52.96
hsa-miR-1343-3p,0.67,0.78,0.7,0.91
hsa-miR-1343-5p,0.0,0.0,0.1,0.0
hsa-miR-135b-5p,0.11,0.65,0.2,0.0
hsa-miR-136-3p,469.6,536.74,498.04,524.73
hsa-miR-136-5p,52.98,50.38,50.63,47.95
hsa-miR-137-3p,9.82,15.75,10.87,10.02
hsa-miR-137-5p,1.0,2.73,1.31,1.37
hsa-miR-138-1-3p,5.58,6.64,8.15,7.4
hsa-miR-138-5p,186.17,390.42,257.47,251.37
hsa-miR-139-3p,0.11,0.0,0.0,0.11
hsa-miR-139-5p,0.11,0.0,0.2,0.11
hsa-miR-140-3p,609.48,617.85,714.04,785.78
hsa-miR-140-5p,15.28,14.19,15.2,17.08
hsa-miR-141-3p,0.33,0.26,0.1,0.23
hsa-miR-141-5p,0.11,0.0,0.0,0.0
hsa-miR-142-3p,0.45,0.0,0.1,0.23
hsa-miR-142-5p,1.78,1.82,1.61,1.82
hsa-miR-143-3p,39955.38,39286.85,45464.36,46873.11
hsa-miR-143-5p,11.6,19.01,15.4,18.22
hsa-miR-144-5p,0.11,0.0,0.1,0.0
hsa-miR-145-3p,4.8,7.16,4.83,3.64
hsa-miR-145-5p,763.18,1486.42,860.59,656.4
hsa-miR-1468-5p,7.03,10.67,7.55,9.68
hsa-miR-146a-5p,7.03,2.08,4.83,6.95
hsa-miR-146b-3p,6.8,7.81,6.54,8.66
hsa-miR-146b-5p,327.49,146.19,282.23,296.7
hsa-miR-147b-3p,0.78,0.78,0.0,0.91
hsa-miR-147b-5p,0.0,0.0,0.1,0.0
hsa-miR-148a-3p,2267.47,2828.99,2460.09,2453.25
hsa-miR-148a-5p,55.77,63.01,66.03,74.03
hsa-miR-148b-3p,75.63,90.48,76.09,79.27
hsa-miR-148b-5p,34.13,40.88,37.04,40.78
hsa-miR-149-3p,1.0,0.65,1.61,0.91
hsa-miR-149-5p,29.11,60.67,39.96,48.18
hsa-miR-151a-3p,2773.32,3145.08,2827.68,2936.87
hsa-miR-151a-5p,1681.3,1838.57,1766.58,1841.62
hsa-miR-151b,8.59,24.34,20.13,31.44
hsa-miR-152-3p,47.52,56.89,43.68,39.07
hsa-miR-152-5p,85.44,89.57,93.71,112.42
hsa-miR-153-3p,2.01,2.73,1.81,1.82
hsa-miR-1537-3p,0.0,0.0,0.1,0.0
hsa-miR-1538,0.11,0.39,0.1,0.34
hsa-miR-154-3p,1.12,0.91,1.51,0.57
hsa-miR-154-5p,7.03,8.98,8.96,6.38
hsa-miR-155-3p,0.11,0.26,0.3,0.11
hsa-miR-155-5p,423.76,514.09,462.31,462.43
hsa-miR-1587,0.0,0.0,0.0,0.11
hsa-miR-15a-3p,0.11,0.65,0.2,0.0
hsa-miR-15a-5p,96.82,111.05,108.1,96.13
hsa-miR-15b-3p,26.88,35.41,24.86,18.0
hsa-miR-15b-5p,144.67,159.21,122.19,157.07
hsa-miR-16-1-3p,0.22,0.91,0.7,0.23
hsa-miR-16-2-3p,24.76,31.76,24.06,29.04
hsa-miR-16-5p,4069.35,4232.75,4336.29,4283.48
hsa-miR-17-3p,11.27,11.72,14.09,13.1
hsa-miR-17-5p,100.84,92.82,111.83,117.43
hsa-miR-181a-2-3p,352.7,420.62,413.39,507.42
hsa-miR-181a-3p,509.31,554.45,564.47,686.01
hsa-miR-181a-5p,16362.83,20137.4,17711.84,20741.44
hsa-miR-181b-2-3p,0.78,0.78,0.6,0.68
hsa-miR-181b-3p,4.68,4.17,3.62,3.3
hsa-miR-181b-5p,1197.87,1501.91,1345.95,1621.23
hsa-miR-181c-3p,71.39,80.45,80.22,105.01
hsa-miR-181c-5p,277.19,303.06,287.17,311.51
hsa-miR-181d-3p,0.22,0.0,0.0,0.23
hsa-miR-181d-5p,62.8,73.68,64.32,72.44
hsa-miR-182-5p,9.26,8.59,9.46,9.23
hsa-miR-1825,0.11,0.0,0.0,0.0
hsa-miR-183-3p,0.11,0.0,0.0,0.0
hsa-miR-183-5p,0.67,0.26,0.1,0.68
hsa-miR-1843,5.35,6.9,5.54,6.72
hsa-miR-185-3p,2.57,2.47,2.72,4.21
hsa-miR-185-5p,26.1,34.5,21.74,16.52
hsa-miR-186-3p,0.45,0.39,0.81,0.23
hsa-miR-186-5p,1470.15,1785.32,1564.97,1760.98
hsa-miR-188-3p,0.67,0.78,0.6,1.37
hsa-miR-188-5p,5.47,11.33,6.44,5.58
hsa-miR-18a-3p,3.57,4.69,4.63,5.35
hsa-miR-18a-5p,17.74,19.27,16.71,12.98
hsa-miR-18b-5p,0.0,0.0,0.2,0.0
hsa-miR-1908-3p,0.89,0.13,1.01,1.03
hsa-miR-1908-5p,2.34,0.39,0.81,0.91
hsa-miR-1909-3p,0.0,0.0,0.0,0.11
hsa-miR-1909-5p,0.22,0.13,0.1,0.11
hsa-miR-190a-3p,1.67,0.26,1.21,0.46
hsa-miR-190a-5p,35.58,43.87,43.38,24.94
hsa-miR-190b-5p,0.33,0.39,1.01,0.34
hsa-miR-191-3p,5.8,9.76,6.04,9.68
hsa-miR-191-5p,8173.49,8531.12,8124.01,9291.7
hsa-miR-1910-5p,4.68,6.77,5.03,5.81
hsa-miR-1913,0.0,0.0,0.1,0.0
hsa-miR-1914-5p,0.0,0.0,0.0,0.23
hsa-miR-1915-3p,0.0,0.0,0.1,0.11
hsa-miR-192-3p,0.11,0.0,0.0,0.11
hsa-miR-192-5p,166.87,175.36,173.33,180.76
hsa-miR-193a-3p,154.6,386.64,228.18,221.87
hsa-miR-193a-5p,135.08,127.19,151.38,165.38
hsa-miR-193b-3p,367.2,430.51,377.86,344.09
hsa-miR-193b-5p,5.35,8.33,7.35,9.11
hsa-miR-194-5p,5.8,5.47,4.03,5.92
hsa-miR-195-3p,6.8,11.46,8.96,11.62
hsa-miR-195-5p,62.91,71.6,61.5,56.49
hsa-miR-196a-5p,1.0,1.82,1.71,2.05
hsa-miR-196b-3p,0.45,0.91,0.7,0.68
hsa-miR-196b-5p,116.56,182.65,139.71,112.65
hsa-miR-197-3p,153.6,242.92,187.82,223.13
hsa-miR-197-5p,0.11,1.17,0.2,0.23
hsa-miR-1972,0.0,0.0,0.1,0.0
hsa-miR-199a-3p,7796.14,6325.3,6501.87,6962.49
hsa-miR-199a-5p,530.5,588.16,529.64,527.92
hsa-miR-199b-3p,229.22,3935.94,2148.37,1676.47
hsa-miR-199b-5p,570.77,697.0,613.89,671.2
hsa-miR-19a-3p,32.46,38.01,34.32,28.59
hsa-miR-19a-5p,0.22,0.26,0.3,0.23
hsa-miR-19b-1-5p,0.45,1.17,0.5,0.23
hsa-miR-19b-3p,149.58,165.98,157.83,151.14
hsa-miR-200a-3p,0.22,0.0,0.0,0.11
hsa-miR-200a-5p,0.0,0.0,0.0,0.11
hsa-miR-200b-3p,0.11,0.65,0.2,0.46
hsa-miR-200c-3p,0.22,0.13,0.81,0.34
hsa-miR-203a-3p,0.22,1.04,0.5,0.34
hsa-miR-204-5p,0.89,0.26,0.4,0.46
hsa-miR-20a-3p,1.0,1.56,0.81,1.48
hsa-miR-20a-5p,116.9,109.35,131.35,110.82
hsa-miR-21-3p,6965.47,7393.97,6869.66,6952.46
hsa-miR-21-5p,69906.6,90846.13,77413.26,73924.17
hsa-miR-210-3p,21.75,26.95,27.48,27.45
hsa-miR-210-5p,3.46,3.91,2.92,3.64
hsa-miR-211-5p,0.0,0.26,0.1,0.34
hsa-miR-2110,0.89,1.43,1.31,1.48
hsa-miR-2114-3p,0.33,0.65,0.7,0.11
hsa-miR-2114-5p,0.22,0.13,0.1,0.34
hsa-miR-2116-3p,1.23,1.69,1.21,0.57
hsa-miR-2116-5p,0.22,0.26,0.1,0.11
hsa-miR-212-3p,7.81,7.94,8.05,10.14
hsa-miR-212-5p,0.33,0.52,0.2,1.37
hsa-miR-214-3p,87.34,46.34,40.77,295.11
hsa-miR-214-5p,28.0,42.83,30.8,84.17
hsa-miR-215-5p,1.56,2.21,1.41,1.59
hsa-miR-216a-3p,0.0,0.0,0.1,0.0
hsa-miR-217-3p,0.0,0.0,0.1,0.0
hsa-miR-218-1-3p,27.55,28.9,24.26,30.98
hsa-miR-218-5p,41.83,28.9,38.75,35.99
hsa-miR-219a-1-3p,1.67,1.3,3.32,2.16
hsa-miR-219a-5p,0.45,0.0,0.2,0.23
hsa-miR-219b-3p,0.33,0.0,0.6,0.0
hsa-miR-22-3p,71138.38,82856.31,73468.22,80653.62
hsa-miR-22-5p,57.22,72.38,64.62,49.2
hsa-miR-221-3p,6753.09,8489.2,7752.9,6603.14
hsa-miR-221-5p,392.52,420.75,384.7,407.76
hsa-miR-222-3p,14466.8,17132.01,17158.65,22157.31
hsa-miR-222-5p,82.88,101.8,104.88,111.62
hsa-miR-223-3p,0.0,0.13,0.0,0.0
hsa-miR-224-3p,1.0,0.52,0.2,0.46
hsa-miR-224-5p,33.57,48.56,38.35,42.48
hsa-miR-2276-3p,0.0,0.0,0.1,0.0
hsa-miR-2277-3p,0.45,0.78,0.6,0.57
hsa-miR-2277-5p,2.68,3.51,1.51,2.85
hsa-miR-2278,0.11,0.13,0.1,0.11
hsa-miR-2355-3p,0.56,0.78,1.01,0.68
hsa-miR-2355-5p,8.37,10.94,10.57,10.93
hsa-miR-23a-3p,1436.24,1666.47,1513.84,1449.81
hsa-miR-23a-5p,52.2,43.87,59.18,64.92
hsa-miR-23b-3p,156.5,169.5,172.02,152.74
hsa-miR-23b-5p,0.78,1.82,0.7,0.8
hsa-miR-24-1-5p,0.78,1.56,0.81,0.46
hsa-miR-24-2-5p,102.73,132.14,105.08,112.19
hsa-miR-24-3p,375.57,161.04,390.64,318.0
hsa-miR-2467-5p,2.12,2.21,2.72,2.96
hsa-miR-25-3p,1033.68,1245.33,1104.98,980.89
hsa-miR-25-5p,8.14,6.64,10.37,11.16
hsa-miR-2682-3p,1.0,1.04,0.5,0.68
hsa-miR-2682-5p,9.82,10.67,9.16,11.16
hsa-miR-26a-1-3p,3.57,3.78,3.12,1.94
hsa-miR-26a-2-3p,15.28,18.36,17.11,14.35
hsa-miR-26a-5p,11792.76,14131.44,12926.33,12988.16
hsa-miR-26b-3p,15.39,31.89,21.84,18.79
hsa-miR-26b-5p,1190.51,1449.58,1374.54,1100.26
hsa-miR-27a-3p,3408.45,3826.58,3180.27,3005.43
hsa-miR-27a-5p,113.89,129.14,126.42,133.72
hsa-miR-27b-3p,7893.74,9874.34,8798.6,8553.3
hsa-miR-27b-5p,74.96,95.29,92.7,90.55
hsa-miR-28-3p,2001.1,2561.6,2244.49,2462.25
hsa-miR-28-5p,194.76,227.3,221.44,226.54
hsa-miR-296-3p,0.22,0.0,0.0,0.46
hsa-miR-296-5p,0.0,0.26,0.2,0.11
hsa-miR-299-3p,79.42,88.65,80.12,92.71
hsa-miR-299-5p,12.27,14.84,10.67,14.92
hsa-miR-29a-3p,2788.6,3038.72,2714.55,2684.35
hsa-miR-29a-5p,17.85,39.84,26.67,16.52
hsa-miR-29b-1-5p,27.22,42.44,31.3,30.87
hsa-miR-29b-2-5p,0.0,1.17,0.3,0.23
hsa-miR-29b-3p,140.32,144.11,131.25,98.29
hsa-miR-29c-3p,11.6,13.54,12.58,9.8
hsa-miR-29c-5p,0.33,1.04,0.3,0.46
hsa-miR-301a-3p,88.79,98.16,91.49,95.11
hsa-miR-301a-5p,0.33,1.04,0.4,0.23
hsa-miR-301b-3p,25.1,24.73,23.55,21.53
hsa-miR-301b-5p,0.33,0.0,0.0,0.0
hsa-miR-302a-3p,0.11,0.0,0.0,0.0
hsa-miR-302b-3p,0.0,0.13,0.0,0.0
hsa-miR-302c-3p,0.11,0.0,0.0,0.0
hsa-miR-302d-3p,0.22,0.0,0.0,0.0
hsa-miR-3059-5p,0.0,0.0,0.0,0.11
hsa-miR-3064-3p,0.0,0.0,0.1,0.0
hsa-miR-3064-5p,0.11,0.13,0.0,0.0
hsa-miR-3065-3p,1.12,1.17,0.0,0.11
hsa-miR-3065-5p,0.0,1.04,0.1,0.0
hsa-miR-3074-3p,0.22,0.0,0.1,0.0
hsa-miR-3074-5p,0.11,0.13,0.0,0.0
hsa-miR-30a-3p,261.91,326.11,306.69,284.86
hsa-miR-30a-5p,11862.03,12142.38,12483.45,13917.45
hsa-miR-30b-3p,1.45,2.08,3.22,5.01
hsa-miR-30b-5p,197.1,285.75,230.5,220.39
hsa-miR-30c-1-3p,11.6,11.85,10.77,13.9
hsa-miR-30c-2-3p,22.53,28.38,28.69,26.99
hsa-miR-30c-5p,532.4,724.73,661.0,760.95
hsa-miR-30d-3p,21.19,23.04,19.22,18.0
hsa-miR-30d-5p,2603.44,2521.63,2809.77,3472.76
hsa-miR-30e-3p,137.98,164.55,156.82,158.66
hsa-miR-30e-5p,1730.6,1689.77,1818.72,1868.05
hsa-miR-31-3p,227.1,285.75,254.96,240.55
hsa-miR-31-5p,8328.54,9515.69,9576.96,10685.02
hsa-miR-3115,0.0,0.0,0.1,0.0
hsa-miR-3116,0.45,0.26,0.0,0.11
hsa-miR-3117-3p,0.45,2.08,1.11,1.48
hsa-miR-3120-3p,0.22,0.0,0.0,0.0
hsa-miR-3121-3p,0.0,0.13,0.3,0.34
hsa-miR-3124-3p,0.0,0.13,0.0,0.0
hsa-miR-3124-5p,0.0,0.0,0.0,0.23
hsa-miR-3125,0.0,0.0,0.0,0.11
hsa-miR-3126-3p,0.11,0.0,0.0,0.0
hsa-miR-3126-5p,0.67,0.0,0.4,0.68
hsa-miR-3127-3p,0.0,0.13,0.0,0.23
hsa-miR-3127-5p,0.22,0.0,0.4,0.23
hsa-miR-3128,0.11,0.0,0.0,0.11
hsa-miR-3129-3p,0.67,1.82,1.91,1.71
hsa-miR-3129-5p,0.45,0.26,0.2,0.0
hsa-miR-3130-3p,0.33,0.13,0.2,0.46
hsa-miR-3130-5p,0.67,1.04,0.1,0.68
hsa-miR-3131,0.0,0.0,0.0,0.11
hsa-miR-3133,0.11,0.13,0.2,0.91
hsa-miR-3134,0.0,0.26,0.1,0.11
hsa-miR-3136-3p,0.0,0.13,0.0,0.0
hsa-miR-3136-5p,0.67,0.13,0.3,0.57
hsa-miR-3138,0.0,0.26,0.0,0.11
hsa-miR-3139,0.0,0.13,0.2,0.23
hsa-miR-3140-3p,0.0,0.26,0.3,0.0
hsa-miR-3141,0.0,0.0,0.0,0.11
hsa-miR-3143,0.22,0.26,0.2,0.0
hsa-miR-3145-3p,0.22,0.52,0.2,0.11
hsa-miR-3145-5p,0.0,0.0,0.3,0.11
hsa-miR-3146,0.0,0.0,0.2,0.0
hsa-miR-3151-5p,0.0,0.26,0.2,0.11
hsa-miR-3152-3p,0.33,0.0,0.0,0.23
hsa-miR-3152-5p,12.6,14.45,12.98,14.69
hsa-miR-3154,0.11,0.26,0.5,0.34
hsa-miR-3155a,0.45,0.52,1.01,0.23
hsa-miR-3156-3p,0.11,0.0,0.0,0.0
hsa-miR-3157-3p,0.0,0.13,0.0,0.0
hsa-miR-3157-5p,0.0,0.0,0.2,0.0
hsa-miR-3158-3p,6.13,0.78,4.33,10.36
hsa-miR-3158-5p,0.0,0.13,0.0,0.0
hsa-miR-3159,0.22,0.0,0.1,0.0
hsa-miR-3160-3p,0.0,0.13,0.4,0.0
hsa-miR-3163,0.11,0.26,0.2,0.57
hsa-miR-3164,0.11,0.0,0.0,0.0
hsa-miR-3165,0.0,0.26,0.0,0.0
hsa-miR-3167,0.56,0.78,0.3,0.34
hsa-miR-3170,0.11,0.13,0.0,0.0
hsa-miR-3173-3p,0.0,0.0,0.2,0.0
hsa-miR-3173-5p,0.11,0.39,0.7,0.0
hsa-miR-3174,0.45,0.91,0.6,0.57
hsa-miR-3175,0.11,0.13,0.1,0.0
hsa-miR-3176,9.04,8.46,8.45,6.95
hsa-miR-3177-3p,0.45,0.39,0.5,0.8
hsa-miR-3177-5p,0.11,0.13,0.2,0.11
hsa-miR-3178,11.82,6.9,8.35,1.48
hsa-miR-3179,0.0,0.26,0.0,0.34
hsa-miR-3180,0.0,0.0,0.5,1.14
hsa-miR-3180-3p,0.89,0.26,0.0,0.0
hsa-miR-3180-5p,0.45,0.13,0.4,0.11
hsa-miR-3181,0.0,0.13,0.3,0.0
hsa-miR-3182,5.13,9.63,7.25,3.42
hsa-miR-3187-3p,0.33,0.78,0.3,0.68
hsa-miR-3187-5p,0.0,0.26,0.2,0.0
hsa-miR-3188,0.0,0.0,0.0,0.11
hsa-miR-3192-3p,0.0,0.26,0.0,0.34
hsa-miR-3195,7.92,5.34,4.83,2.16
hsa-miR-3196,3.79,2.34,3.72,1.03
hsa-miR-3199,0.33,0.13,0.2,0.0
hsa-miR-32-3p,1.34,2.34,1.61,1.82
hsa-miR-32-5p,2.23,2.6,3.32,0.91
hsa-miR-3200-3p,1.34,1.04,1.01,2.28
hsa-miR-320a-3p,453.09,531.93,473.38,509.24
hsa-miR-320a-5p,0.33,0.39,0.3,0.11
hsa-miR-320b,2.34,1.43,22.14,1.71
hsa-miR-320c,0.56,0.26,0.5,1.59
hsa-miR-320d,0.11,0.39,1.01,0.11
hsa-miR-323a-3p,26.99,36.71,37.64,35.42
hsa-miR-323a-5p,0.56,0.91,0.4,0.91
hsa-miR-323b-3p,22.31,25.91,28.59,30.18
hsa-miR-323b-5p,0.0,0.13,0.1,0.0
hsa-miR-324-3p,12.72,13.41,12.88,14.81
hsa-miR-324-5p,6.69,10.81,9.16,8.09
hsa-miR-326,0.11,0.13,0.0,0.23
hsa-miR-328-3p,11.27,13.02,12.08,13.67
hsa-miR-329-3p,5.58,9.63,8.45,3.64
hsa-miR-329-5p,0.45,0.13,0.91,0.46
hsa-miR-330-3p,1.0,1.43,1.21,1.14
hsa-miR-330-5p,12.38,12.37,12.18,12.64
hsa-miR-331-3p,33.13,48.3,42.98,28.7
hsa-miR-331-5p,6.02,7.29,6.95,5.92
hsa-miR-335-3p,0.22,0.26,0.1,0.11
hsa-miR-335-5p,0.11,0.26,0.1,0.0
hsa-miR-337-3p,28.56,39.58,31.0,27.68
hsa-miR-337-5p,7.92,8.07,7.55,7.4
hsa-miR-339-3p,30.34,33.72,35.03,36.22
hsa-miR-339-5p,18.07,19.66,24.46,21.07
hsa-miR-33a-3p,1.56,1.17,1.61,1.94
hsa-miR-33a-5p,2.12,2.86,3.12,2.51
hsa-miR-33b-3p,3.01,3.78,1.61,2.28
hsa-miR-33b-5p,2.57,4.43,3.62,3.53
hsa-miR-340-3p,2.79,3.25,2.82,3.3
hsa-miR-340-5p,105.74,109.61,104.78,86.33
hsa-miR-342-3p,31.01,54.94,36.44,39.86
hsa-miR-342-5p,0.89,1.82,1.51,1.37
hsa-miR-345-5p,105.52,90.87,104.88,122.33
hsa-miR-346,0.0,0.13,0.0,0.0
hsa-miR-34a-3p,3.01,4.82,2.42,4.44
hsa-miR-34a-5p,197.77,188.89,209.06,200.69
hsa-miR-34b-3p,4.46,4.69,7.15,5.81
hsa-miR-34b-5p,20.86,24.86,22.65,20.62
hsa-miR-34c-3p,3.57,4.3,5.64,4.21
hsa-miR-34c-5p,383.71,419.71,414.39,432.59
hsa-miR-3605-3p,2.57,3.91,2.82,5.01
hsa-miR-3605-5p,2.34,0.52,2.62,1.59
hsa-miR-3609,0.45,0.52,0.91,1.59
